Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,Heaves,Heaves,Unnamed: 30_level_0
12.0,Wesley Matthews,25.0,POR,SG,66.0,53.0,2228.0,0.412,15.4,0.558,0.233,0.11,0.088,0.127,0.442,0.434,0.506,0.429,0.388,0.34,0.383,0.438,0.922,0.01,7.0,0.365,0.423,2.0,0.0,
13.0,Andre Iguodala,28.0,PHI,SF,62.0,62.0,2209.0,0.454,15.5,0.695,0.229,0.074,0.084,0.307,0.305,0.481,0.752,0.362,0.434,0.32,0.394,0.412,0.75,0.111,70.0,0.187,0.472,2.0,0.0,"DPOY-7,AS"
14.0,DeMar DeRozan,22.0,TOR,SG,63.0,63.0,2206.0,0.422,12.7,0.898,0.248,0.142,0.179,0.329,0.102,0.44,0.589,0.445,0.407,0.343,0.261,0.63,0.792,0.043,35.0,0.272,0.4,2.0,0.0,
15.0,Jrue Holiday,21.0,PHI,PG,65.0,65.0,2196.0,0.432,12.7,0.795,0.247,0.171,0.159,0.217,0.205,0.445,0.539,0.343,0.429,0.431,0.38,0.281,0.754,0.028,21.0,0.246,0.286,0.0,0.0,
16.0,Jeff Teague,23.0,ATL,PG,66.0,66.0,2183.0,0.476,9.9,0.778,0.4,0.222,0.074,0.082,0.222,0.514,0.613,0.436,0.42,0.327,0.342,0.223,0.765,0.055,33.0,0.06,0.333,0.0,0.0,
17.0,Chris Paul,26.0,LAC,PG,60.0,60.0,2181.0,0.478,14.2,0.761,0.158,0.225,0.139,0.238,0.239,0.511,0.645,0.48,0.468,0.476,0.371,0.107,0.494,0.002,2.0,0.131,0.5,2.0,0.0,"MVP-3,DPOY-12,AS,NBA1,DEF1"
18.0,Mike Conley,24.0,MEM,PG,62.0,61.0,2174.0,0.433,13.2,0.768,0.282,0.167,0.061,0.257,0.232,0.45,0.622,0.307,0.357,0.375,0.377,0.195,0.883,0.0,0.0,0.214,0.5,2.0,0.0,DPOY-14
19.0,Tyreke Evans,22.0,SAC,SG,63.0,61.0,2162.0,0.453,9.1,0.89,0.437,0.219,0.048,0.187,0.11,0.484,0.654,0.34,0.256,0.315,0.202,0.327,0.75,0.017,15.0,0.04,0.25,4.0,1.0,
20.0,Kris Humphries,26.0,NJN,PF,62.0,62.0,2162.0,0.481,7.6,1.0,0.453,0.173,0.2,0.174,0.0,0.481,0.592,0.371,0.358,0.444,,0.684,,0.158,92.0,,,0.0,0.0,
21.0,Antawn Jamison,35.0,CLE,PF,65.0,65.0,2151.0,0.403,13.2,0.744,0.23,0.229,0.068,0.217,0.256,0.425,0.629,0.397,0.282,0.282,0.341,0.724,0.978,0.002,2.0,0.15,0.35,0.0,0.0,
22.0,Kevin Love,23.0,MIN,PF,55.0,55.0,2145.0,0.448,12.3,0.734,0.335,0.159,0.082,0.158,0.266,0.475,0.6,0.393,0.287,0.389,0.372,0.482,0.924,0.04,39.0,0.092,0.308,2.0,0.0,"MVP-6,AS,NBA2"
23.0,Brandon Knight,20.0,DET,PG,66.0,60.0,2129.0,0.415,14.5,0.641,0.261,0.153,0.068,0.159,0.359,0.434,0.592,0.331,0.385,0.295,0.38,0.313,0.819,0.009,5.0,0.112,0.419,5.0,0.0,ROY-8
24.0,Luol Deng,26.0,CHI,SF,54.0,54.0,2129.0,0.412,14.4,0.715,0.232,0.162,0.053,0.269,0.285,0.43,0.646,0.344,0.125,0.355,0.367,0.53,0.987,0.019,14.0,0.33,0.366,4.0,0.0,"DPOY-9,AS,DEF2"
25.0,Joe Johnson,30.0,ATL,SG,60.0,60.0,2127.0,0.454,16.2,0.654,0.12,0.183,0.102,0.249,0.346,0.489,0.705,0.494,0.442,0.401,0.388,0.349,0.88,0.004,4.0,0.363,0.41,2.0,0.0,"MVP-15,AS"
26.0,Ty Lawson,24.0,DEN,PG,61.0,61.0,2124.0,0.488,12.1,0.739,0.352,0.149,0.083,0.155,0.261,0.531,0.622,0.474,0.5,0.395,0.365,0.272,0.767,0.005,4.0,0.135,0.333,3.0,0.0,
27.0,David Lee,28.0,GSW,PF,57.0,57.0,2121.0,0.503,7.5,0.995,0.382,0.317,0.11,0.187,0.005,0.506,0.688,0.366,0.475,0.39,0.0,0.623,,0.074,66.0,0.0,,0.0,0.0,
28.0,Monta Ellis,26.0,2TM,SG,58.0,58.0,2120.0,0.433,13.1,0.807,0.253,0.124,0.129,0.301,0.193,0.462,0.631,0.341,0.455,0.374,0.308,0.358,0.726,0.025,23.0,0.299,0.45,2.0,0.0,
28.0,Monta Ellis,26.0,GSW,SG,37.0,37.0,1365.0,0.433,14.1,0.778,0.237,0.118,0.125,0.298,0.222,0.465,0.623,0.349,0.489,0.376,0.321,0.333,0.7,0.027,16.0,0.269,0.5,2.0,0.0,
28.0,Monta Ellis,26.0,MIL,SG,21.0,21.0,755.0,0.432,12.1,0.866,0.286,0.137,0.137,0.307,0.134,0.457,0.646,0.326,0.391,0.369,0.267,0.406,0.833,0.021,7.0,0.4,0.333,0.0,0.0,
29.0,Marcin Gortat,27.0,PHO,C,66.0,66.0,2114.0,0.555,6.0,0.997,0.428,0.352,0.161,0.056,0.003,0.557,0.736,0.435,0.387,0.442,0.0,0.796,,0.066,49.0,0.0,,0.0,0.0,
30.0,Andrew Bynum,24.0,LAL,C,60.0,60.0,2112.0,0.558,4.6,0.994,0.476,0.435,0.068,0.015,0.006,0.56,0.755,0.405,0.296,0.083,0.2,0.675,1.0,0.176,136.0,0.2,0.0,0.0,0.0,"AS,NBA2"
31.0,Paul Millsap,26.0,UTA,PF,64.0,62.0,2100.0,0.495,8.9,0.964,0.334,0.257,0.156,0.217,0.036,0.505,0.726,0.457,0.239,0.412,0.226,0.558,0.857,0.075,57.0,0.258,0.375,0.0,0.0,
32.0,Tayshaun Prince,31.0,DET,SF,63.0,63.0,2087.0,0.421,13.1,0.87,0.199,0.169,0.168,0.333,0.13,0.431,0.648,0.296,0.433,0.368,0.356,0.505,1.0,0.03,18.0,0.615,0.359,1.0,0.0,
33.0,Arron Afflalo,26.0,DEN,SG,62.0,62.0,2086.0,0.471,13.5,0.684,0.272,0.142,0.107,0.163,0.316,0.504,0.684,0.323,0.373,0.447,0.398,0.689,0.966,0.009,6.0,0.493,0.45,0.0,0.0,
34.0,Greg Monroe,21.0,DET,C,66.0,66.0,2082.0,0.521,4.4,0.999,0.588,0.268,0.072,0.072,0.001,0.522,0.608,0.407,0.339,0.429,0.0,0.469,,0.049,33.0,0.0,,1.0,0.0,DPOY-18
35.0,Dirk Nowitzki,33.0,DAL,PF,62.0,62.0,2079.0,0.457,15.6,0.795,0.105,0.088,0.297,0.305,0.205,0.481,0.661,0.407,0.407,0.511,0.368,0.58,0.923,0.004,4.0,0.057,0.25,0.0,0.0,"MVP-12,AS,NBA3"
36.0,Gerald Wallace,29.0,2TM,SF,58.0,58.0,2076.0,0.454,10.4,0.763,0.494,0.108,0.028,0.133,0.237,0.5,0.59,0.279,0.444,0.357,0.307,0.568,0.935,0.027,15.0,0.433,0.354,0.0,0.0,
36.0,Gerald Wallace,29.0,POR,SF,42.0,42.0,1503.0,0.472,9.4,0.772,0.523,0.114,0.014,0.121,0.228,0.533,0.627,0.245,0.333,0.423,0.265,0.599,0.962,0.026,11.0,0.449,0.341,0.0,0.0,
36.0,Gerald Wallace,29.0,NJN,SF,16.0,16.0,573.0,0.416,11.3,0.743,0.431,0.094,0.059,0.158,0.257,0.427,0.494,0.368,0.5,0.25,0.385,0.484,0.9,0.03,4.0,0.404,0.381,0.0,0.0,
37.0,Al Jefferson,27.0,UTA,C,61.0,61.0,2075.0,0.492,9.2,0.996,0.218,0.364,0.216,0.199,0.004,0.493,0.68,0.491,0.394,0.402,0.25,0.522,1.0,0.053,52.0,0.0,,0.0,0.0,
38.0,Paul Pierce,34.0,BOS,SF,61.0,61.0,2075.0,0.443,14.4,0.693,0.262,0.071,0.162,0.199,0.307,0.476,0.67,0.317,0.389,0.35,0.366,0.469,0.88,0.025,20.0,0.136,0.351,0.0,0.0,AS
39.0,Dwight Howard,26.0,ORL,C,54.0,54.0,2070.0,0.573,4.2,0.99,0.517,0.459,0.012,0.003,0.01,0.579,0.731,0.417,0.333,0.0,0.0,0.505,,0.2,137.0,0.0,,5.0,0.0,"MVP-7,DPOY-3,AS,NBA1,DEF1"
40.0,Luis Scola,31.0,HOU,PF,66.0,66.0,2067.0,0.491,9.7,0.997,0.229,0.346,0.125,0.297,0.003,0.493,0.7,0.404,0.45,0.455,0.0,0.622,,0.0,0.0,0.0,,2.0,0.0,
41.0,Danny Granger,28.0,IND,SF,62.0,62.0,2062.0,0.416,14.9,0.657,0.192,0.152,0.14,0.172,0.343,0.434,0.558,0.392,0.379,0.377,0.381,0.399,0.951,0.004,4.0,0.226,0.315,0.0,0.0,
42.0,Tyson Chandler,29.0,NYK,C,62.0,62.0,2061.0,0.679,2.3,0.994,0.82,0.152,0.014,0.008,0.006,0.683,0.753,0.389,0.2,0.0,0.0,0.809,,0.403,134.0,0.5,0.0,1.0,0.0,"DPOY-1,NBA3,DEF2"
43.0,Jared Dudley,26.0,PHO,SG,65.0,60.0,2020.0,0.485,14.9,0.675,0.243,0.084,0.11,0.238,0.325,0.535,0.705,0.407,0.366,0.484,0.383,0.681,0.988,0.008,5.0,0.344,0.403,1.0,0.0,
44.0,Gordon Hayward,21.0,UTA,SF,66.0,58.0,2015.0,0.456,13.6,0.729,0.295,0.113,0.063,0.258,0.271,0.496,0.642,0.409,0.486,0.371,0.346,0.66,1.0,0.073,39.0,0.258,0.366,0.0,0.0,
45.0,Chris Bosh,27.0,MIA,PF,57.0,57.0,2007.0,0.487,10.6,0.957,0.31,0.18,0.154,0.314,0.043,0.496,0.676,0.352,0.476,0.411,0.286,0.64,1.0,0.09,66.0,0.457,0.313,1.0,0.0,AS
46.0,Jason Terry,34.0,DAL,SG,63.0,1.0,2000.0,0.43,17.8,0.56,0.104,0.095,0.152,0.21,0.44,0.471,0.698,0.405,0.405,0.437,0.378,0.324,0.783,0.002,2.0,0.225,0.439,1.0,0.0,6MOY-3
47.0,Deron Williams,27.0,NJN,PG,55.0,55.0,1999.0,0.407,15.7,0.644,0.198,0.122,0.101,0.224,0.356,0.446,0.568,0.359,0.423,0.395,0.336,0.301,0.557,0.015,13.0,0.135,0.326,1.0,0.0,AS
48.0,LaMarcus Aldridge,26.0,POR,PF,55.0,55.0,1994.0,0.512,10.6,0.988,0.281,0.182,0.205,0.32,0.012,0.516,0.687,0.523,0.404,0.434,0.182,0.536,0.5,0.062,54.0,0.364,0.0,1.0,0.0,AS
49.0,Marco Belinelli,25.0,NOH,SG,66.0,55.0,1966.0,0.417,18.0,0.586,0.147,0.073,0.073,0.293,0.414,0.445,0.624,0.36,0.32,0.408,0.377,0.76,0.85,0.012,8.0,0.296,0.405,1.0,0.0,
50.0,Ryan Anderson,23.0,ORL,PF,61.0,61.0,1964.0,0.439,16.2,0.443,0.296,0.065,0.02,0.062,0.557,0.496,0.594,0.265,0.4,0.298,0.393,0.476,0.994,0.036,26.0,0.263,0.441,0.0,0.0,MIP-1
51.0,Steve Nash,37.0,PHO,PG,62.0,62.0,1961.0,0.532,15.1,0.746,0.187,0.103,0.168,0.288,0.254,0.58,0.74,0.544,0.495,0.538,0.39,0.1,0.4,0.0,0.0,0.05,0.429,1.0,0.0,"MVP-9,AS"
52.0,Paul George,21.0,IND,SG,66.0,66.0,1958.0,0.44,14.2,0.634,0.297,0.094,0.092,0.15,0.366,0.472,0.621,0.367,0.356,0.313,0.385,0.44,0.856,0.088,49.0,0.248,0.293,2.0,1.0,
53.0,Rajon Rondo,25.0,BOS,PG,53.0,53.0,1957.0,0.448,8.9,0.927,0.456,0.159,0.091,0.22,0.073,0.464,0.582,0.297,0.346,0.389,0.238,0.268,0.3,0.0,0.0,0.143,0.333,0.0,0.0,"MVP-8,AS,NBA3,DEF2"
54.0,DeMarcus Cousins,21.0,SAC,C,64.0,62.0,1950.0,0.448,7.5,0.986,0.422,0.285,0.071,0.207,0.014,0.453,0.583,0.316,0.352,0.411,0.143,0.466,1.0,0.08,72.0,0.286,0.25,1.0,0.0,
55.0,Carlos Boozer,30.0,CHI,PF,66.0,66.0,1948.0,0.532,9.9,0.999,0.296,0.166,0.259,0.278,0.001,0.533,0.695,0.514,0.454,0.444,0.0,0.725,,0.037,30.0,0.0,,0.0,0.0,
56.0,James Harden,22.0,OKC,SG,62.0,2.0,1946.0,0.491,14.3,0.536,0.328,0.111,0.024,0.073,0.464,0.579,0.723,0.3,0.4,0.413,0.39,0.282,0.86,0.062,39.0,0.113,0.455,1.0,0.0,6MOY-1
57.0,Joakim Noah,26.0,CHI,C,64.0,64.0,1945.0,0.508,5.1,0.998,0.633,0.178,0.065,0.122,0.002,0.509,0.587,0.345,0.281,0.467,0.0,0.639,,0.141,64.0,0.0,,0.0,0.0,DPOY-11
58.0,Roy Hibbert,25.0,IND,C,65.0,65.0,1937.0,0.497,6.0,0.999,0.358,0.455,0.118,0.067,0.001,0.498,0.569,0.51,0.329,0.333,0.0,0.482,,0.069,37.0,0.0,,0.0,0.0,AS
59.0,David West,31.0,IND,PF,66.0,66.0,1925.0,0.487,9.5,0.987,0.223,0.335,0.201,0.228,0.013,0.491,0.606,0.446,0.465,0.466,0.222,0.536,1.0,0.021,14.0,0.333,0.333,1.0,0.0,
60.0,Tony Parker,29.0,SAS,PG,60.0,60.0,1923.0,0.48,10.8,0.931,0.269,0.226,0.149,0.288,0.069,0.498,0.686,0.453,0.459,0.379,0.23,0.208,0.857,0.0,0.0,0.393,0.333,0.0,0.0,"MVP-5,AS,NBA2"
61.0,Shawn Marion,33.0,DAL,SF,63.0,63.0,1919.0,0.446,8.2,0.895,0.3,0.393,0.169,0.033,0.105,0.464,0.66,0.362,0.404,0.19,0.294,0.623,1.0,0.071,43.0,0.794,0.259,0.0,0.0,DPOY-8
62.0,Raymond Felton,27.0,POR,PG,60.0,56.0,1906.0,0.407,14.8,0.684,0.269,0.106,0.056,0.252,0.316,0.453,0.543,0.441,0.306,0.395,0.305,0.196,0.726,0.0,0.0,0.069,0.5,4.0,0.0,
63.0,Landry Fields,23.0,NYK,SG,66.0,62.0,1894.0,0.46,9.9,0.764,0.442,0.154,0.09,0.078,0.236,0.523,0.661,0.304,0.391,0.325,0.256,0.556,0.968,0.097,48.0,0.38,0.217,0.0,0.0,
64.0,Darren Collison,24.0,IND,PG,60.0,56.0,1878.0,0.44,12.9,0.82,0.26,0.143,0.136,0.281,0.18,0.457,0.551,0.347,0.38,0.463,0.362,0.281,0.765,0.008,3.0,0.362,0.412,2.0,0.0,
65.0,Carmelo Anthony,27.0,NYK,SF,55.0,55.0,1876.0,0.43,12.8,0.802,0.294,0.101,0.154,0.253,0.198,0.454,0.615,0.26,0.392,0.382,0.335,0.324,0.676,0.028,28.0,0.118,0.292,0.0,0.0,"AS,NBA3"
66.0,Caron Butler,31.0,LAC,SF,63.0,63.0,1871.0,0.407,17.2,0.635,0.146,0.081,0.092,0.316,0.365,0.435,0.563,0.316,0.492,0.39,0.358,0.667,0.946,0.028,16.0,0.354,0.363,1.0,0.0,
67.0,Brandon Bass,26.0,BOS,PF,59.0,39.0,1868.0,0.479,11.8,1.0,0.237,0.1,0.256,0.407,0.0,0.479,0.553,0.286,0.5,0.471,,0.772,,0.089,52.0,,,0.0,0.0,
68.0,Kevin Garnett,35.0,BOS,C,60.0,60.0,1864.0,0.503,12.4,0.988,0.192,0.175,0.201,0.421,0.012,0.505,0.691,0.441,0.423,0.486,0.333,0.765,0.667,0.048,34.0,0.0,,0.0,0.0,"DPOY-5,DEF2"
69.0,Gerald Henderson,24.0,CHA,SG,55.0,55.0,1831.0,0.459,12.9,0.935,0.254,0.122,0.133,0.426,0.065,0.475,0.679,0.341,0.427,0.406,0.234,0.595,0.636,0.05,31.0,0.234,0.273,5.0,0.0,
70.0,Alonzo Gee,24.0,CLE,SG,63.0,31.0,1827.0,0.412,10.8,0.751,0.387,0.171,0.08,0.114,0.249,0.442,0.601,0.191,0.273,0.397,0.321,0.47,0.955,0.1,50.0,0.401,0.273,0.0,0.0,
71.0,Mario Chalmers,25.0,MIA,PG,64.0,64.0,1825.0,0.448,16.9,0.478,0.187,0.118,0.074,0.098,0.522,0.513,0.581,0.458,0.595,0.388,0.388,0.262,0.891,0.002,1.0,0.285,0.419,1.0,0.0,
72.0,Andre Miller,35.0,DEN,SG,66.0,7.0,1809.0,0.438,10.5,0.85,0.351,0.23,0.149,0.12,0.15,0.478,0.644,0.346,0.39,0.348,0.217,0.263,0.833,0.0,0.0,0.229,0.158,10.0,1.0,6MOY-18
73.0,Chandler Parsons,23.0,HOU,SF,63.0,57.0,1804.0,0.452,12.1,0.676,0.383,0.138,0.042,0.113,0.324,0.507,0.624,0.329,0.217,0.435,0.337,0.479,0.967,0.073,32.0,0.376,0.418,1.0,0.0,ROY-9
74.0,JosÃ© CalderÃ³n,30.0,TOR,PG,53.0,53.0,1799.0,0.457,18.5,0.667,0.107,0.034,0.086,0.44,0.333,0.5,0.725,0.438,0.439,0.462,0.371,0.239,0.797,0.0,0.0,0.038,0.167,0.0,0.0,
75.0,DeAndre Jordan,23.0,LAC,C,66.0,66.0,1798.0,0.632,2.6,0.997,0.788,0.181,0.018,0.009,0.003,0.634,0.673,0.475,0.5,0.667,0.0,0.66,,0.521,141.0,1.0,0.0,0.0,0.0,
76.0,Serge Ibaka,22.0,OKC,PF,66.0,66.0,1792.0,0.535,8.7,0.994,0.402,0.169,0.12,0.302,0.006,0.536,0.711,0.422,0.305,0.459,0.333,0.674,1.0,0.178,83.0,0.333,0.0,0.0,0.0,"DPOY-2,DEF1"
77.0,Kemba Walker,21.0,CHA,PG,66.0,25.0,1792.0,0.366,15.5,0.705,0.216,0.091,0.113,0.284,0.295,0.392,0.5,0.314,0.379,0.339,0.305,0.255,0.609,0.0,0.0,0.058,0.308,3.0,0.0,ROY-11
78.0,Nicolas Batum,23.0,POR,SF,59.0,34.0,1791.0,0.451,14.7,0.573,0.296,0.075,0.048,0.153,0.427,0.496,0.663,0.333,0.29,0.316,0.391,0.67,0.944,0.064,39.0,0.416,0.368,0.0,0.0,
79.0,Marcus Thornton,24.0,SAC,SG,51.0,51.0,1780.0,0.438,14.0,0.614,0.255,0.202,0.05,0.107,0.386,0.497,0.688,0.358,0.325,0.384,0.345,0.506,0.832,0.005,3.0,0.213,0.318,1.0,0.0,
80.0,O.J. Mayo,24.0,MEM,SG,66.0,0.0,1771.0,0.408,16.1,0.626,0.198,0.115,0.079,0.234,0.374,0.434,0.568,0.353,0.259,0.419,0.364,0.365,0.81,0.014,9.0,0.178,0.367,1.0,0.0,6MOY-7
81.0,JJ Redick,27.0,ORL,SG,65.0,22.0,1765.0,0.425,18.4,0.541,0.12,0.079,0.068,0.274,0.459,0.43,0.614,0.283,0.35,0.413,0.418,0.544,0.857,0.0,0.0,0.19,0.549,0.0,0.0,
82.0,Al Harrington,31.0,DEN,PF,64.0,1.0,1761.0,0.446,13.4,0.608,0.37,0.088,0.048,0.102,0.392,0.519,0.629,0.265,0.378,0.405,0.333,0.586,0.98,0.035,27.0,0.284,0.407,2.0,0.0,6MOY-4
83.0,Courtney Lee,26.0,HOU,SG,58.0,26.0,1757.0,0.433,15.7,0.626,0.19,0.121,0.088,0.228,0.374,0.452,0.636,0.343,0.451,0.356,0.401,0.427,0.977,0.029,13.0,0.465,0.495,1.0,0.0,
84.0,Thaddeus Young,23.0,PHI,PF,63.0,1.0,1755.0,0.507,7.8,0.994,0.389,0.255,0.156,0.195,0.006,0.508,0.682,0.417,0.327,0.425,0.25,0.651,1.0,0.073,46.0,0.25,1.0,0.0,0.0,6MOY-9
85.0,Jordan Crawford,23.0,WAS,SG,64.0,32.0,1753.0,0.4,15.5,0.687,0.196,0.117,0.118,0.256,0.313,0.451,0.602,0.304,0.408,0.422,0.289,0.3,0.684,0.017,14.0,0.205,0.357,2.0,1.0,
86.0,Goran DragiÄ,25.0,HOU,PG,66.0,28.0,1752.0,0.462,13.2,0.663,0.305,0.133,0.105,0.12,0.337,0.525,0.71,0.363,0.365,0.375,0.337,0.177,0.618,0.022,12.0,0.178,0.278,0.0,0.0,
87.0,Luke Ridnour,30.0,MIN,SG,53.0,53.0,1750.0,0.44,15.9,0.724,0.147,0.118,0.12,0.338,0.276,0.485,0.617,0.446,0.47,0.446,0.322,0.269,0.633,0.0,0.0,0.342,0.442,0.0,0.0,
88.0,Richard Jefferson,31.0,2TM,SF,63.0,44.0,1748.0,0.416,19.5,0.449,0.078,0.066,0.059,0.246,0.551,0.411,0.737,0.188,0.31,0.392,0.42,0.633,0.965,0.02,9.0,0.42,0.416,1.0,0.0,
88.0,Richard Jefferson,31.0,SAS,SF,41.0,41.0,1168.0,0.414,19.8,0.404,0.078,0.056,0.047,0.223,0.596,0.403,0.64,0.222,0.2,0.408,0.421,0.712,0.963,0.013,3.0,0.5,0.4,0.0,0.0,
88.0,Richard Jefferson,31.0,GSW,SF,22.0,3.0,580.0,0.42,19.1,0.533,0.077,0.083,0.083,0.29,0.467,0.422,0.923,0.143,0.429,0.367,0.418,0.526,0.97,0.036,6.0,0.228,0.5,1.0,0.0,
89.0,Kendrick Perkins,27.0,OKC,C,65.0,65.0,1744.0,0.489,5.0,1.0,0.515,0.332,0.076,0.076,0.0,0.489,0.652,0.333,0.35,0.2,,0.633,,0.141,36.0,,,0.0,0.0,
90.0,Devin Harris,28.0,UTA,PG,63.0,63.0,1741.0,0.445,15.4,0.607,0.227,0.142,0.059,0.179,0.393,0.498,0.667,0.377,0.375,0.423,0.362,0.348,0.87,0.002,1.0,0.033,0.571,2.0,0.0,
91.0,Elton Brand,32.0,PHI,C,60.0,60.0,1732.0,0.494,10.3,0.998,0.165,0.255,0.435,0.143,0.002,0.495,0.688,0.439,0.455,0.494,0.0,0.763,,0.038,21.0,1.0,0.0,0.0,0.0,
92.0,Nick Young,26.0,2TM,SG,62.0,35.0,1729.0,0.403,17.5,0.64,0.122,0.07,0.144,0.304,0.36,0.424,0.594,0.2,0.354,0.441,0.365,0.39,0.874,0.022,16.0,0.362,0.48,0.0,0.0,
92.0,Nick Young,26.0,WAS,SG,40.0,32.0,1211.0,0.406,17.1,0.667,0.117,0.076,0.154,0.32,0.333,0.424,0.609,0.2,0.363,0.439,0.371,0.395,0.849,0.02,12.0,0.274,0.537,0.0,0.0,
92.0,Nick Young,26.0,LAC,SG,22.0,3.0,518.0,0.394,17.8,0.56,0.14,0.052,0.114,0.254,0.44,0.426,0.556,0.2,0.318,0.449,0.353,0.37,0.933,0.026,4.0,0.565,0.417,0.0,0.0,
93.0,Metta World Peace,32.0,LAL,SF,64.0,45.0,1720.0,0.394,14.5,0.594,0.295,0.114,0.073,0.112,0.406,0.46,0.606,0.283,0.412,0.288,0.296,0.535,0.839,0.039,15.0,0.328,0.274,1.0,0.0,
94.0,Brandon Rush,26.0,GSW,SF,65.0,1.0,1717.0,0.501,16.1,0.533,0.252,0.09,0.028,0.164,0.467,0.544,0.686,0.31,0.385,0.481,0.452,0.581,0.949,0.064,26.0,0.443,0.433,2.0,0.0,
95.0,Evan Turner,23.0,PHI,SF,65.0,20.0,1713.0,0.446,11.8,0.917,0.208,0.173,0.283,0.253,0.083,0.466,0.675,0.402,0.419,0.389,0.224,0.452,1.0,0.029,16.0,0.49,0.25,1.0,0.0,
