Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,Heaves,Heaves,Unnamed: 30_level_0
10.0,DeAndre Jordan,25.0,LAC,C,82.0,82.0,2870.0,0.676,2.1,1.0,0.817,0.179,0.004,0.0,0.0,0.676,0.717,0.489,0.5,,,0.744,,0.536,245.0,,,0.0,0.0,DPOY-3
11.0,Klay Thompson,23.0,GSW,SG,81.0,81.0,2868.0,0.444,17.2,0.575,0.135,0.088,0.15,0.202,0.425,0.464,0.641,0.378,0.376,0.449,0.417,0.622,0.946,0.01,11.0,0.31,0.458,3.0,0.0,
12.0,Blake Griffin,24.0,LAC,PF,80.0,80.0,2863.0,0.528,8.8,0.968,0.407,0.218,0.076,0.267,0.032,0.537,0.743,0.402,0.398,0.372,0.273,0.649,0.833,0.142,176.0,0.364,0.438,1.0,0.0,"MVP-3,AS,NBA2"
13.0,Kyle Lowry,27.0,TOR,PG,79.0,79.0,2862.0,0.423,16.4,0.537,0.188,0.162,0.062,0.126,0.463,0.46,0.611,0.417,0.328,0.353,0.38,0.281,0.637,0.0,0.0,0.112,0.357,2.0,1.0,
14.0,Stephen Curry,25.0,GSW,PG,78.0,78.0,2846.0,0.471,18.1,0.555,0.139,0.095,0.077,0.245,0.445,0.509,0.625,0.412,0.557,0.466,0.424,0.197,0.456,0.004,4.0,0.115,0.437,5.0,0.0,"MVP-6,AS,NBA2"
15.0,Joakim Noah,28.0,CHI,C,80.0,80.0,2820.0,0.475,6.3,0.998,0.516,0.258,0.041,0.183,0.003,0.476,0.581,0.345,0.333,0.397,0.0,0.637,,0.07,52.0,0.5,0.0,1.0,0.0,"MVP-4,DPOY-1,AS,NBA1,DEF1"
16.0,Jeff Green,27.0,BOS,SF,82.0,82.0,2805.0,0.412,14.6,0.662,0.244,0.148,0.088,0.182,0.338,0.448,0.647,0.376,0.252,0.333,0.341,0.458,0.867,0.044,46.0,0.27,0.393,5.0,0.0,
17.0,Gordon Hayward,23.0,UTA,SF,77.0,77.0,2800.0,0.413,15.1,0.729,0.209,0.131,0.093,0.296,0.271,0.453,0.625,0.281,0.438,0.413,0.304,0.402,0.894,0.038,38.0,0.246,0.275,0.0,0.0,
18.0,Kevin Love,25.0,MIN,PF,77.0,77.0,2797.0,0.457,14.3,0.645,0.253,0.167,0.091,0.134,0.355,0.502,0.669,0.412,0.354,0.4,0.376,0.572,0.858,0.023,31.0,0.095,0.396,5.0,0.0,"MVP-11,AS,NBA2"
19.0,Chandler Parsons,25.0,HOU,SF,74.0,74.0,2783.0,0.472,12.6,0.644,0.333,0.183,0.064,0.064,0.356,0.528,0.644,0.42,0.429,0.333,0.37,0.527,0.946,0.061,53.0,0.214,0.427,0.0,0.0,
20.0,Wesley Matthews,27.0,POR,SG,82.0,82.0,2780.0,0.441,16.7,0.494,0.188,0.106,0.092,0.108,0.506,0.49,0.637,0.393,0.398,0.404,0.393,0.549,0.94,0.019,17.0,0.344,0.403,1.0,0.0,
21.0,James Harden,24.0,HOU,SG,73.0,73.0,2777.0,0.456,14.8,0.599,0.273,0.122,0.079,0.125,0.401,0.515,0.632,0.395,0.463,0.411,0.366,0.223,0.588,0.039,45.0,0.066,0.375,1.0,0.0,"MVP-5,AS,NBA1"
22.0,Lance Stephenson,23.0,IND,SG,78.0,78.0,2752.0,0.491,12.2,0.72,0.371,0.144,0.077,0.128,0.28,0.545,0.693,0.432,0.299,0.387,0.352,0.328,0.791,0.023,19.0,0.193,0.489,4.0,0.0,
23.0,Josh Smith,28.0,DET,SF,77.0,76.0,2730.0,0.419,12.5,0.785,0.244,0.247,0.064,0.23,0.215,0.462,0.711,0.341,0.342,0.36,0.264,0.544,0.957,0.062,74.0,0.158,0.262,0.0,0.0,
24.0,Brandon Jennings,24.0,DET,PG,80.0,79.0,2728.0,0.373,15.9,0.597,0.215,0.137,0.07,0.175,0.403,0.397,0.529,0.265,0.3,0.377,0.337,0.23,0.448,0.004,4.0,0.125,0.316,9.0,0.0,
25.0,Trevor Ariza,28.0,WAS,SF,77.0,77.0,2723.0,0.456,16.6,0.482,0.254,0.07,0.033,0.124,0.518,0.509,0.65,0.3,0.214,0.415,0.407,0.589,0.956,0.05,42.0,0.396,0.446,4.0,1.0,DPOY-15
26.0,Thaddeus Young,25.0,PHI,PF,79.0,78.0,2718.0,0.454,10.3,0.772,0.377,0.223,0.06,0.112,0.228,0.496,0.645,0.374,0.338,0.326,0.308,0.559,0.922,0.048,57.0,0.188,0.309,0.0,0.0,
27.0,Zach Randolph,32.0,MEM,PF,79.0,79.0,2705.0,0.467,7.9,0.983,0.345,0.346,0.123,0.17,0.017,0.474,0.569,0.432,0.422,0.402,0.1,0.461,1.0,0.007,7.0,0.1,0.5,3.0,0.0,
28.0,Greg Monroe,23.0,DET,PF,82.0,82.0,2690.0,0.497,5.0,0.999,0.524,0.321,0.06,0.094,0.001,0.497,0.632,0.368,0.41,0.242,0.0,0.558,,0.038,35.0,0.0,,1.0,0.0,
29.0,Goran DragiÄ,27.0,PHO,SG,76.0,75.0,2668.0,0.505,12.1,0.726,0.349,0.12,0.129,0.128,0.274,0.542,0.696,0.351,0.411,0.429,0.408,0.209,0.533,0.009,9.0,0.201,0.517,0.0,0.0,"MVP-16,MIP-1,NBA3"
30.0,Serge Ibaka,24.0,OKC,PF,81.0,81.0,2666.0,0.536,10.6,0.939,0.327,0.15,0.152,0.309,0.061,0.546,0.731,0.381,0.49,0.457,0.383,0.79,0.957,0.132,116.0,0.817,0.347,0.0,0.0,"DPOY-4,DEF1"
31.0,Marcin Gortat,29.0,WAS,C,81.0,80.0,2655.0,0.542,6.7,0.999,0.39,0.32,0.215,0.073,0.001,0.541,0.753,0.405,0.425,0.344,1.0,0.683,1.0,0.058,46.0,0.0,,0.0,0.0,
32.0,Ricky Rubio,23.0,MIN,PG,82.0,82.0,2638.0,0.381,11.8,0.801,0.407,0.073,0.069,0.252,0.199,0.393,0.491,0.347,0.174,0.308,0.331,0.175,0.977,0.0,0.0,0.195,0.192,1.0,0.0,
33.0,Dirk Nowitzki,35.0,DAL,PF,80.0,80.0,2628.0,0.497,16.7,0.742,0.064,0.071,0.322,0.285,0.258,0.532,0.778,0.578,0.485,0.518,0.398,0.5,0.947,0.008,10.0,0.027,0.111,0.0,0.0,"MVP-14,AS"
34.0,Andre Drummond,20.0,DET,C,81.0,81.0,2619.0,0.623,1.9,0.997,0.814,0.172,0.01,0.001,0.003,0.625,0.682,0.379,0.25,0.0,0.0,0.574,,0.256,183.0,0.0,,1.0,0.0,
35.0,Kemba Walker,23.0,CHA,PG,73.0,73.0,2614.0,0.393,15.2,0.714,0.221,0.087,0.149,0.256,0.286,0.417,0.514,0.34,0.4,0.369,0.333,0.212,0.67,0.001,0.0,0.07,0.304,9.0,0.0,
36.0,Corey Brewer,27.0,MIN,SF,81.0,81.0,2609.0,0.481,10.3,0.739,0.467,0.129,0.052,0.09,0.261,0.552,0.679,0.365,0.31,0.301,0.28,0.675,0.949,0.116,86.0,0.602,0.307,5.0,1.0,
37.0,Robin Lopez,25.0,POR,C,82.0,82.0,2603.0,0.551,4.8,0.998,0.573,0.264,0.101,0.061,0.002,0.552,0.664,0.406,0.385,0.41,0.0,0.634,,0.116,75.0,0.0,,1.0,0.0,
38.0,Tristan Thompson,22.0,CLE,PF,82.0,82.0,2594.0,0.477,5.5,0.999,0.435,0.378,0.139,0.046,0.001,0.478,0.58,0.42,0.349,0.371,0.0,0.65,,0.15,100.0,0.0,,1.0,0.0,
39.0,Jimmy Butler,24.0,CHI,SG,67.0,67.0,2591.0,0.397,14.6,0.654,0.3,0.071,0.085,0.198,0.346,0.457,0.596,0.204,0.407,0.358,0.283,0.594,0.985,0.043,29.0,0.3,0.431,4.0,0.0,DEF2
40.0,Mike Dunleavy,33.0,CHI,SF,82.0,61.0,2584.0,0.43,17.6,0.581,0.176,0.065,0.056,0.286,0.419,0.467,0.61,0.36,0.395,0.416,0.38,0.786,0.959,0.008,6.0,0.173,0.357,2.0,1.0,
41.0,Joe Johnson,32.0,BRK,SG,79.0,79.0,2575.0,0.454,16.2,0.603,0.077,0.26,0.129,0.138,0.397,0.489,0.705,0.502,0.473,0.357,0.401,0.25,0.846,0.001,0.0,0.411,0.446,4.0,0.0,AS
42.0,Jodie Meeks,26.0,LAL,SG,77.0,70.0,2556.0,0.463,14.8,0.547,0.289,0.111,0.061,0.086,0.453,0.514,0.678,0.323,0.333,0.338,0.401,0.741,0.907,0.034,28.0,0.225,0.418,0.0,0.0,
43.0,Al Jefferson,29.0,CHA,C,73.0,73.0,2553.0,0.509,9.0,0.989,0.289,0.305,0.192,0.203,0.011,0.512,0.681,0.514,0.428,0.348,0.2,0.611,1.0,0.021,28.0,0.067,0.0,4.0,0.0,"MVP-8,NBA3"
44.0,Arron Afflalo,28.0,ORL,SG,73.0,73.0,2552.0,0.459,16.1,0.703,0.157,0.081,0.161,0.304,0.297,0.473,0.591,0.366,0.509,0.42,0.427,0.53,0.883,0.002,2.0,0.3,0.489,2.0,0.0,
45.0,Jeff Teague,25.0,ATL,PG,79.0,79.0,2542.0,0.438,10.9,0.784,0.308,0.255,0.117,0.104,0.216,0.469,0.606,0.381,0.377,0.38,0.329,0.199,0.595,0.009,8.0,0.111,0.4,2.0,0.0,
46.0,Chris Bosh,29.0,MIA,C,79.0,79.0,2531.0,0.516,13.4,0.771,0.28,0.106,0.109,0.276,0.229,0.569,0.712,0.495,0.481,0.487,0.339,0.773,0.959,0.073,65.0,0.239,0.365,0.0,0.0,AS
47.0,Rudy Gay,27.0,2TM,SF,73.0,73.0,2531.0,0.455,11.9,0.833,0.248,0.228,0.166,0.191,0.167,0.481,0.678,0.39,0.474,0.338,0.33,0.288,0.723,0.074,74.0,0.213,0.286,0.0,0.0,
47.0,Rudy Gay,27.0,TOR,SF,18.0,18.0,639.0,0.388,12.2,0.824,0.245,0.224,0.131,0.224,0.176,0.391,0.585,0.213,0.477,0.307,0.373,0.269,0.682,0.057,14.0,0.237,0.286,0.0,0.0,
47.0,Rudy Gay,27.0,SAC,SF,55.0,55.0,1892.0,0.482,11.6,0.836,0.249,0.23,0.18,0.178,0.164,0.516,0.714,0.459,0.474,0.353,0.312,0.294,0.744,0.081,60.0,0.203,0.286,0.0,0.0,
48.0,Bradley Beal,20.0,WAS,SG,73.0,73.0,2530.0,0.419,16.7,0.701,0.151,0.065,0.124,0.361,0.299,0.426,0.618,0.387,0.364,0.373,0.402,0.513,0.942,0.019,20.0,0.329,0.389,1.0,0.0,
49.0,LaMarcus Aldridge,28.0,POR,PF,69.0,69.0,2498.0,0.458,12.5,0.989,0.186,0.162,0.226,0.415,0.011,0.461,0.675,0.364,0.388,0.442,0.2,0.599,0.667,0.027,36.0,0.067,0.0,1.0,0.0,"MVP-10,AS,NBA3"
50.0,Isaiah Thomas,24.0,SAC,PG,72.0,54.0,2497.0,0.453,14.5,0.668,0.185,0.207,0.129,0.147,0.332,0.504,0.685,0.414,0.433,0.466,0.349,0.241,0.528,0.0,0.0,0.082,0.3,0.0,0.0,
51.0,Kyrie Irving,21.0,CLE,PG,71.0,71.0,2496.0,0.43,14.5,0.722,0.234,0.1,0.154,0.233,0.278,0.458,0.576,0.371,0.44,0.389,0.358,0.267,0.455,0.002,2.0,0.166,0.333,2.0,0.0,AS
52.0,P.J. Tucker,28.0,PHO,SF,81.0,81.0,2490.0,0.431,11.5,0.689,0.353,0.185,0.057,0.094,0.311,0.45,0.535,0.377,0.371,0.328,0.387,0.492,0.959,0.02,9.0,0.869,0.41,1.0,0.0,DPOY-12
53.0,Victor Oladipo,21.0,ORL,PG,80.0,44.0,2487.0,0.419,12.4,0.759,0.388,0.092,0.077,0.202,0.241,0.448,0.554,0.244,0.333,0.381,0.327,0.236,0.73,0.042,38.0,0.102,0.304,4.0,0.0,ROY-2
54.0,Randy Foye,30.0,DEN,SG,81.0,78.0,2485.0,0.413,18.8,0.431,0.145,0.094,0.04,0.152,0.569,0.456,0.606,0.341,0.286,0.429,0.38,0.267,0.757,0.005,4.0,0.171,0.447,4.0,0.0,
55.0,Paul Millsap,28.0,ATL,PF,74.0,73.0,2482.0,0.461,10.4,0.798,0.345,0.239,0.104,0.11,0.202,0.487,0.62,0.428,0.385,0.296,0.358,0.641,0.974,0.04,34.0,0.193,0.366,2.0,1.0,AS
56.0,David West,33.0,IND,PF,80.0,80.0,2472.0,0.488,10.6,0.984,0.201,0.294,0.178,0.311,0.016,0.491,0.614,0.435,0.395,0.521,0.267,0.665,1.0,0.021,18.0,0.4,0.0,0.0,0.0,
57.0,Spencer Hawes,25.0,2TM,C,80.0,78.0,2470.0,0.456,13.2,0.651,0.277,0.206,0.101,0.067,0.349,0.478,0.616,0.341,0.416,0.424,0.416,0.633,0.992,0.028,19.0,0.071,0.364,1.0,0.0,
57.0,Spencer Hawes,25.0,PHI,C,53.0,53.0,1666.0,0.451,12.9,0.654,0.292,0.2,0.101,0.061,0.346,0.478,0.602,0.342,0.424,0.417,0.399,0.639,0.988,0.038,17.0,0.054,0.455,0.0,0.0,
57.0,Spencer Hawes,25.0,CLE,C,27.0,25.0,804.0,0.468,13.4,0.646,0.249,0.219,0.101,0.077,0.354,0.479,0.649,0.338,0.4,0.435,0.448,0.62,1.0,0.01,2.0,0.105,0.273,1.0,0.0,
58.0,JosÃ© CalderÃ³n,32.0,DAL,PG,81.0,81.0,2468.0,0.456,20.3,0.432,0.092,0.025,0.051,0.263,0.568,0.464,0.652,0.263,0.421,0.426,0.449,0.3,0.848,0.0,0.0,0.172,0.507,2.0,0.0,
59.0,Gerald Henderson,26.0,CHA,SG,77.0,77.0,2461.0,0.433,13.6,0.876,0.2,0.102,0.215,0.359,0.124,0.445,0.613,0.379,0.42,0.386,0.348,0.551,0.9,0.053,46.0,0.287,0.424,2.0,0.0,
60.0,Khris Middleton,22.0,MIL,SF,82.0,64.0,2460.0,0.44,15.9,0.66,0.17,0.111,0.133,0.246,0.34,0.454,0.552,0.316,0.465,0.443,0.414,0.688,0.958,0.011,9.0,0.324,0.415,2.0,0.0,
61.0,Evan Turner,25.0,2TM,SF,81.0,56.0,2457.0,0.425,11.3,0.847,0.252,0.193,0.225,0.178,0.153,0.444,0.584,0.371,0.391,0.396,0.321,0.409,0.98,0.023,23.0,0.474,0.378,0.0,0.0,
61.0,Evan Turner,25.0,PHI,SF,54.0,54.0,1886.0,0.428,11.7,0.841,0.256,0.179,0.212,0.194,0.159,0.455,0.573,0.383,0.409,0.416,0.288,0.44,0.974,0.026,22.0,0.447,0.322,0.0,0.0,
61.0,Evan Turner,25.0,IND,SF,27.0,2.0,571.0,0.411,10.8,0.874,0.232,0.253,0.284,0.111,0.126,0.398,0.636,0.333,0.333,0.238,0.5,0.258,1.0,0.005,1.0,0.625,0.6,0.0,0.0,
62.0,Mike Conley,26.0,MEM,PG,73.0,73.0,2446.0,0.45,13.5,0.717,0.266,0.184,0.069,0.198,0.283,0.484,0.613,0.379,0.437,0.426,0.361,0.243,0.695,0.002,2.0,0.168,0.306,5.0,0.0,MVP-17
63.0,George Hill,27.0,IND,PG,76.0,76.0,2434.0,0.442,16.2,0.578,0.183,0.136,0.102,0.156,0.422,0.497,0.69,0.548,0.349,0.323,0.365,0.362,0.842,0.011,7.0,0.204,0.34,2.0,0.0,
64.0,J.R. Smith,28.0,NYK,SF,74.0,37.0,2421.0,0.415,19.3,0.497,0.123,0.066,0.06,0.249,0.503,0.436,0.607,0.381,0.368,0.382,0.394,0.198,0.905,0.019,15.0,0.127,0.426,10.0,0.0,
65.0,Michael Carter-Williams,22.0,PHI,PG,70.0,70.0,2414.0,0.405,10.6,0.803,0.34,0.248,0.083,0.132,0.197,0.44,0.553,0.345,0.364,0.374,0.264,0.255,0.655,0.029,29.0,0.087,0.389,1.0,0.0,ROY-1
66.0,Roy Hibbert,27.0,IND,C,81.0,81.0,2409.0,0.439,8.0,0.993,0.245,0.442,0.155,0.151,0.007,0.439,0.546,0.417,0.402,0.368,0.4,0.578,1.0,0.037,27.0,0.4,0.5,0.0,0.0,"DPOY-2,AS,DEF2"
67.0,Shawn Marion,35.0,DAL,SF,76.0,76.0,2409.0,0.482,10.0,0.771,0.322,0.294,0.136,0.02,0.229,0.518,0.689,0.399,0.417,0.214,0.358,0.795,1.0,0.092,62.0,0.512,0.349,1.0,0.0,
68.0,Kyle Korver,32.0,ATL,SG,71.0,71.0,2408.0,0.475,21.5,0.356,0.026,0.026,0.074,0.23,0.644,0.479,0.625,0.5,0.489,0.457,0.472,0.913,0.962,0.0,0.0,0.327,0.516,0.0,0.0,
69.0,Brandon Knight,22.0,MIL,PG,72.0,69.0,2400.0,0.422,13.7,0.69,0.3,0.128,0.069,0.193,0.31,0.466,0.567,0.371,0.373,0.403,0.325,0.296,0.645,0.008,7.0,0.098,0.333,0.0,0.0,
70.0,Dwight Howard,28.0,HOU,C,71.0,71.0,2396.0,0.591,3.5,0.991,0.576,0.393,0.02,0.003,0.009,0.594,0.735,0.408,0.188,0.5,0.286,0.51,1.0,0.258,195.0,0.571,0.5,2.0,0.0,"DPOY-8,AS,NBA2"
71.0,Josh McRoberts,26.0,CHA,PF,78.0,78.0,2360.0,0.436,16.5,0.486,0.251,0.097,0.034,0.104,0.514,0.516,0.634,0.4,0.632,0.305,0.361,0.683,0.981,0.064,31.0,0.082,0.25,0.0,0.0,
72.0,Anthony Davis,20.0,NOP,PF,67.0,66.0,2358.0,0.519,8.3,0.991,0.396,0.207,0.18,0.208,0.009,0.522,0.704,0.409,0.431,0.368,0.222,0.667,1.0,0.159,146.0,0.667,0.333,0.0,0.0,"DPOY-8,AS"
73.0,Taj Gibson,28.0,CHI,PF,82.0,8.0,2351.0,0.479,8.5,0.992,0.383,0.194,0.221,0.194,0.008,0.483,0.638,0.356,0.399,0.397,0.0,0.669,,0.109,89.0,0.286,0.0,4.0,0.0,6MOY-2
74.0,DeMarre Carroll,27.0,ATL,SF,73.0,73.0,2341.0,0.47,13.8,0.583,0.312,0.148,0.031,0.092,0.417,0.548,0.695,0.368,0.4,0.39,0.362,0.707,0.938,0.037,23.0,0.388,0.346,0.0,0.0,
75.0,Kyle Singler,25.0,DET,SF,82.0,36.0,2337.0,0.447,14.6,0.591,0.272,0.135,0.058,0.126,0.409,0.492,0.628,0.358,0.457,0.355,0.382,0.686,0.979,0.023,13.0,0.553,0.485,4.0,0.0,
76.0,Gerald Green,28.0,PHO,SG,82.0,48.0,2330.0,0.445,18.0,0.493,0.143,0.059,0.122,0.169,0.507,0.492,0.681,0.458,0.374,0.429,0.4,0.377,0.838,0.063,57.0,0.269,0.46,2.0,0.0,
77.0,Channing Frye,30.0,PHO,PF,82.0,82.0,2312.0,0.432,19.0,0.445,0.117,0.093,0.068,0.166,0.555,0.509,0.615,0.458,0.547,0.45,0.37,0.477,0.981,0.024,17.0,0.095,0.293,3.0,0.0,
78.0,James Anderson,24.0,PHI,SG,80.0,62.0,2309.0,0.431,15.1,0.51,0.308,0.098,0.049,0.056,0.49,0.53,0.661,0.343,0.314,0.325,0.328,0.68,0.904,0.057,37.0,0.271,0.316,2.0,0.0,
79.0,DeMarcus Cousins,23.0,SAC,C,71.0,71.0,2298.0,0.496,7.9,0.994,0.359,0.324,0.088,0.223,0.006,0.499,0.673,0.389,0.39,0.423,0.0,0.533,,0.073,82.0,0.0,,0.0,0.0,
80.0,David Lee,30.0,GSW,PF,69.0,67.0,2288.0,0.523,5.7,0.999,0.466,0.355,0.078,0.1,0.001,0.523,0.67,0.408,0.39,0.357,0.0,0.682,,0.075,70.0,0.0,,0.0,0.0,
81.0,Jonas ValanÄiÅ«nas,21.0,TOR,C,81.0,81.0,2282.0,0.531,5.8,0.999,0.417,0.376,0.12,0.086,0.001,0.532,0.66,0.488,0.37,0.328,0.0,0.593,,0.127,80.0,0.0,,0.0,0.0,
82.0,Reggie Jackson,23.0,OKC,PG,80.0,36.0,2277.0,0.44,12.8,0.733,0.286,0.197,0.116,0.134,0.267,0.477,0.599,0.417,0.387,0.382,0.339,0.197,0.663,0.032,27.0,0.127,0.452,10.0,0.0,6MOY-5
83.0,Brandon Bass,28.0,BOS,PF,82.0,73.0,2266.0,0.486,9.3,0.992,0.348,0.171,0.233,0.24,0.008,0.487,0.603,0.29,0.562,0.385,0.333,0.603,0.5,0.11,75.0,0.333,0.0,1.0,0.0,
84.0,Trey Burke,21.0,UTA,PG,70.0,68.0,2262.0,0.38,16.8,0.625,0.146,0.124,0.095,0.261,0.375,0.41,0.511,0.342,0.318,0.419,0.33,0.27,0.847,0.001,1.0,0.11,0.405,3.0,0.0,ROY-3
85.0,Jarrett Jack,30.0,CLE,PG,80.0,31.0,2252.0,0.41,16.4,0.735,0.083,0.168,0.178,0.307,0.265,0.435,0.603,0.479,0.371,0.402,0.341,0.323,0.794,0.003,2.0,0.308,0.421,5.0,0.0,
86.0,Wesley Johnson,26.0,LAL,SF,79.0,62.0,2240.0,0.425,16.1,0.584,0.238,0.071,0.068,0.207,0.416,0.466,0.639,0.37,0.341,0.341,0.369,0.791,0.96,0.1,53.0,0.347,0.362,0.0,0.0,
87.0,Ty Lawson,26.0,DEN,PG,62.0,61.0,2222.0,0.431,13.8,0.749,0.266,0.118,0.122,0.244,0.251,0.455,0.575,0.442,0.398,0.36,0.356,0.12,0.611,0.004,2.0,0.104,0.429,2.0,0.0,
88.0,Amir Johnson,26.0,TOR,PF,77.0,72.0,2214.0,0.562,7.8,0.892,0.436,0.297,0.047,0.111,0.108,0.593,0.712,0.478,0.586,0.441,0.303,0.71,0.95,0.103,57.0,0.242,0.188,0.0,0.0,
89.0,Ramon Sessions,27.0,2TM,PG,83.0,19.0,2214.0,0.429,9.3,0.839,0.446,0.195,0.081,0.117,0.161,0.457,0.56,0.327,0.355,0.356,0.282,0.386,0.886,0.017,13.0,0.169,0.286,0.0,0.0,
89.0,Ramon Sessions,27.0,CHA,PG,55.0,7.0,1305.0,0.409,8.7,0.854,0.46,0.211,0.075,0.108,0.146,0.441,0.542,0.316,0.343,0.32,0.221,0.371,0.867,0.015,7.0,0.147,0.3,0.0,0.0,
89.0,Ramon Sessions,27.0,MIL,PG,28.0,12.0,909.0,0.461,9.9,0.816,0.424,0.171,0.089,0.132,0.184,0.484,0.589,0.346,0.37,0.4,0.357,0.408,0.9,0.02,6.0,0.196,0.273,0.0,0.0,
90.0,Richard Jefferson,33.0,UTA,SF,82.0,78.0,2213.0,0.45,16.2,0.54,0.206,0.115,0.06,0.159,0.46,0.484,0.719,0.36,0.385,0.308,0.409,0.485,0.959,0.067,39.0,0.359,0.491,0.0,0.0,
91.0,Luol Deng,28.0,2TM,SF,63.0,63.0,2213.0,0.431,12.7,0.78,0.265,0.172,0.099,0.244,0.22,0.468,0.645,0.358,0.329,0.41,0.302,0.58,0.93,0.017,15.0,0.323,0.328,2.0,1.0,
91.0,Luol Deng,28.0,CHI,SF,23.0,23.0,860.0,0.452,12.4,0.825,0.28,0.172,0.102,0.271,0.175,0.49,0.707,0.361,0.389,0.385,0.274,0.566,0.882,0.017,6.0,0.258,0.375,1.0,1.0,
91.0,Luol Deng,28.0,CLE,SF,40.0,40.0,1353.0,0.417,13.1,0.749,0.255,0.172,0.097,0.225,0.251,0.451,0.597,0.356,0.286,0.43,0.315,0.591,0.95,0.018,9.0,0.354,0.311,1.0,0.0,
92.0,Harrison Barnes,21.0,GSW,SF,78.0,24.0,2204.0,0.399,12.9,0.72,0.224,0.225,0.138,0.131,0.28,0.419,0.592,0.386,0.255,0.36,0.347,0.493,0.97,0.056,37.0,0.4,0.355,0.0,0.0,
93.0,Derrick Favors,22.0,UTA,PF,73.0,73.0,2201.0,0.522,6.1,0.999,0.479,0.262,0.181,0.076,0.001,0.523,0.696,0.388,0.37,0.263,0.0,0.628,,0.114,77.0,0.0,,0.0,0.0,
