Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,Heaves,Heaves,Unnamed: 30_level_0
10.0,Jalen Rose,29.0,2TM,SF,83.0,83.0,3153.0,0.455,14.7,0.831,0.123,0.123,0.247,0.339,0.169,0.474,0.654,0.43,0.45,0.441,0.362,0.585,0.865,0.014,18.0,0.427,0.371,0.0,0.0,
10.0,Jalen Rose,29.0,IND,SF,53.0,53.0,1937.0,0.444,14.6,0.832,0.11,0.137,0.251,0.334,0.168,0.462,0.698,0.437,0.397,0.443,0.356,0.633,0.827,0.016,13.0,0.514,0.4,0.0,0.0,
10.0,Jalen Rose,29.0,CHI,SF,30.0,30.0,1216.0,0.47,14.7,0.83,0.141,0.102,0.24,0.346,0.17,0.491,0.602,0.417,0.532,0.438,0.37,0.519,0.919,0.012,5.0,0.3,0.3,0.0,0.0,
11.0,Anthony Mason,35.0,MIL,PF,82.0,82.0,3143.0,0.505,5.9,0.998,0.383,0.337,0.236,0.042,0.002,0.504,0.529,0.531,0.419,0.538,1.0,0.53,1.0,0.005,3.0,0.0,,0.0,0.0,
12.0,Wally Szczerbiak,24.0,MIN,SF,82.0,82.0,3117.0,0.508,13.0,0.841,0.217,0.161,0.161,0.303,0.159,0.517,0.692,0.446,0.508,0.435,0.455,0.657,0.92,0.021,25.0,0.309,0.542,1.0,0.0,AS
13.0,Cuttino Mobley,26.0,HOU,SG,74.0,74.0,3116.0,0.438,15.8,0.722,0.18,0.071,0.129,0.342,0.278,0.455,0.624,0.292,0.4,0.419,0.395,0.374,0.799,0.019,22.0,0.289,0.45,2.0,0.0,
14.0,Shawn Marion,23.0,PHO,SF,81.0,81.0,3109.0,0.469,11.8,0.913,0.225,0.149,0.282,0.256,0.087,0.476,0.662,0.409,0.409,0.426,0.393,0.7,0.958,0.072,93.0,0.393,0.417,2.0,0.0,
15.0,Shane Battier,23.0,MEM,SF,78.0,78.0,3097.0,0.429,13.5,0.713,0.246,0.125,0.16,0.182,0.287,0.451,0.568,0.375,0.403,0.389,0.373,0.618,0.922,0.035,32.0,0.377,0.394,2.0,0.0,
16.0,Kobe Bryant,23.0,LAL,SG,80.0,80.0,3063.0,0.469,12.0,0.917,0.249,0.142,0.212,0.315,0.083,0.489,0.658,0.46,0.45,0.394,0.25,0.363,0.576,0.061,88.0,0.061,0.125,3.0,1.0,"MVP-5,DPOY-3,AS,NBA1,DEF2"
17.0,Jason Kidd,28.0,NJN,PG,82.0,82.0,3056.0,0.391,16.4,0.68,0.187,0.059,0.153,0.281,0.32,0.424,0.549,0.254,0.397,0.391,0.321,0.387,0.752,0.002,2.0,0.165,0.367,11.0,0.0,"MVP-2,AS,NBA1,DEF1"
18.0,Brent Barry,30.0,SEA,SG,81.0,81.0,3040.0,0.508,16.2,0.51,0.225,0.105,0.049,0.13,0.49,0.588,0.663,0.494,0.538,0.553,0.424,0.565,0.939,0.033,26.0,0.165,0.516,0.0,0.0,
19.0,Karl Malone,38.0,UTA,PF,80.0,80.0,3040.0,0.454,11.5,0.982,0.272,0.106,0.214,0.391,0.018,0.456,0.6,0.419,0.385,0.404,0.36,0.792,0.778,0.021,28.0,0.04,1.0,0.0,0.0,AS
20.0,Antawn Jamison,25.0,GSW,SF,82.0,82.0,3033.0,0.447,10.5,0.847,0.27,0.298,0.091,0.188,0.153,0.469,0.701,0.385,0.392,0.305,0.324,0.69,0.985,0.022,29.0,0.205,0.372,3.0,0.0,
21.0,Jeff McInnis,27.0,LAC,PG,81.0,80.0,3030.0,0.413,14.3,0.791,0.109,0.19,0.302,0.191,0.209,0.437,0.525,0.38,0.482,0.374,0.321,0.405,0.867,0.001,1.0,0.038,0.444,4.0,0.0,
22.0,Andre Miller,25.0,CLE,PG,81.0,81.0,3023.0,0.454,11.3,0.917,0.248,0.198,0.282,0.189,0.083,0.472,0.575,0.415,0.464,0.406,0.253,0.252,0.727,0.001,1.0,0.092,0.25,10.0,0.0,
23.0,Elton Brand,22.0,LAC,PF,80.0,80.0,3020.0,0.527,6.1,1.0,0.391,0.333,0.231,0.046,0.0,0.527,0.716,0.417,0.403,0.326,,0.509,,0.07,66.0,,,0.0,0.0,"MVP-16,AS"
24.0,Pau Gasol,21.0,MEM,PF,82.0,79.0,3007.0,0.518,5.2,0.995,0.465,0.344,0.111,0.075,0.005,0.519,0.707,0.369,0.305,0.363,0.2,0.691,1.0,0.174,177.0,0.0,,0.0,0.0,ROY-1
25.0,Shareef Abdur-Rahim,25.0,ATL,PF,77.0,77.0,2980.0,0.461,8.6,0.946,0.347,0.271,0.133,0.196,0.054,0.47,0.578,0.442,0.384,0.378,0.3,0.501,1.0,0.085,99.0,0.329,0.304,1.0,0.0,AS
26.0,Antonio Davis,33.0,TOR,PF,77.0,77.0,2978.0,0.426,8.8,0.999,0.33,0.154,0.353,0.162,0.001,0.426,0.557,0.338,0.403,0.295,0.0,0.637,,0.087,78.0,0.0,,0.0,0.0,
27.0,Jason Terry,24.0,ATL,SG,78.0,78.0,2967.0,0.43,15.6,0.636,0.196,0.081,0.153,0.205,0.364,0.454,0.556,0.323,0.439,0.42,0.387,0.273,0.738,0.015,17.0,0.185,0.354,0.0,0.0,
28.0,Rasheed Wallace,27.0,POR,PF,79.0,79.0,2963.0,0.469,13.6,0.754,0.196,0.184,0.169,0.204,0.246,0.504,0.698,0.485,0.399,0.422,0.36,0.685,0.965,0.09,104.0,0.161,0.294,2.0,0.0,
29.0,Alvin Williams,27.0,TOR,PG,82.0,82.0,2927.0,0.415,15.3,0.801,0.189,0.078,0.133,0.401,0.199,0.438,0.516,0.487,0.434,0.393,0.321,0.493,0.742,0.0,0.0,0.181,0.457,2.0,0.0,
30.0,Ben Wallace,27.0,DET,C,80.0,80.0,2921.0,0.531,3.4,0.994,0.698,0.158,0.079,0.058,0.006,0.535,0.639,0.303,0.263,0.286,0.0,0.592,,0.267,115.0,0.333,0.0,1.0,0.0,"MVP-10,DPOY-1,NBA3,DEF1"
31.0,Allan Houston,30.0,NYK,SG,77.0,77.0,2914.0,0.437,16.9,0.734,0.094,0.072,0.212,0.356,0.266,0.452,0.41,0.447,0.478,0.449,0.393,0.544,0.765,0.002,2.0,0.202,0.329,0.0,0.0,
32.0,Tracy McGrady,22.0,ORL,SG,76.0,76.0,2912.0,0.451,12.3,0.822,0.307,0.122,0.114,0.278,0.178,0.47,0.624,0.392,0.409,0.358,0.364,0.391,0.602,0.079,114.0,0.074,0.381,6.0,0.0,"MVP-4,AS,NBA1"
33.0,Dikembe Mutombo,35.0,PHI,C,80.0,80.0,2907.0,0.501,5.2,1.0,0.413,0.39,0.187,0.009,0.0,0.501,0.634,0.46,0.308,0.167,,0.57,,0.066,40.0,,,0.0,0.0,"DPOY-3,AS,NBA3,DEF2"
34.0,Dirk Nowitzki,23.0,DAL,C,76.0,76.0,2891.0,0.477,14.2,0.722,0.241,0.078,0.154,0.249,0.278,0.508,0.611,0.347,0.438,0.502,0.397,0.61,0.964,0.039,45.0,0.1,0.343,0.0,0.0,"MVP-8,AS,NBA2"
35.0,Reggie Miller,36.0,IND,SG,79.0,79.0,2889.0,0.453,19.2,0.515,0.106,0.035,0.094,0.279,0.485,0.498,0.794,0.406,0.442,0.416,0.406,0.791,0.883,0.007,6.0,0.273,0.479,4.0,0.0,
36.0,Clifford Robinson,35.0,DET,PF,80.0,80.0,2855.0,0.425,14.6,0.716,0.146,0.179,0.196,0.196,0.284,0.443,0.577,0.44,0.373,0.416,0.378,0.64,0.974,0.009,9.0,0.211,0.328,0.0,0.0,DEF2
37.0,Steve Nash,27.0,DAL,PG,82.0,82.0,2837.0,0.483,14.8,0.685,0.222,0.097,0.14,0.226,0.315,0.495,0.618,0.368,0.474,0.443,0.455,0.206,0.564,0.0,0.0,0.12,0.463,0.0,0.0,"MVP-14,AS,NBA3"
38.0,Doug Christie,31.0,SAC,SG,81.0,81.0,2798.0,0.46,13.7,0.652,0.336,0.063,0.045,0.208,0.348,0.518,0.652,0.283,0.242,0.431,0.352,0.589,0.956,0.083,60.0,0.355,0.341,1.0,0.0,DEF2
39.0,Damon Stoudamire,28.0,POR,PG,75.0,71.0,2796.0,0.402,16.7,0.679,0.149,0.102,0.107,0.32,0.321,0.425,0.474,0.33,0.429,0.432,0.353,0.426,0.692,0.0,0.0,0.125,0.378,3.0,0.0,
40.0,Wesley Person,30.0,CLE,SG,78.0,78.0,2793.0,0.495,17.0,0.659,0.121,0.056,0.186,0.296,0.341,0.521,0.728,0.34,0.472,0.502,0.444,0.873,0.979,0.014,13.0,0.28,0.467,0.0,0.0,
41.0,Kurt Thomas,29.0,NYK,C,82.0,82.0,2771.0,0.494,7.8,0.994,0.336,0.259,0.284,0.115,0.006,0.496,0.641,0.424,0.425,0.407,0.167,0.747,1.0,0.014,12.0,0.333,0.0,0.0,0.0,
42.0,Michael Finley,28.0,DAL,SF,69.0,69.0,2754.0,0.463,14.1,0.818,0.186,0.115,0.204,0.314,0.182,0.491,0.684,0.482,0.416,0.429,0.339,0.529,0.908,0.047,56.0,0.254,0.421,4.0,0.0,
43.0,Darrell Armstrong,33.0,ORL,PG,82.0,79.0,2730.0,0.419,17.0,0.519,0.184,0.063,0.101,0.17,0.481,0.484,0.638,0.308,0.44,0.411,0.349,0.433,0.82,0.012,10.0,0.274,0.413,0.0,0.0,
44.0,Jermaine O'Neal,23.0,IND,PF,72.0,72.0,2707.0,0.479,7.7,0.988,0.271,0.407,0.222,0.087,0.012,0.484,0.694,0.434,0.377,0.343,0.071,0.664,1.0,0.115,121.0,0.286,0.0,2.0,0.0,"MIP-1,AS,NBA3"
45.0,Jerry Stackhouse,27.0,DET,SF,76.0,76.0,2685.0,0.397,13.9,0.773,0.249,0.05,0.19,0.283,0.227,0.43,0.565,0.333,0.335,0.391,0.287,0.443,0.756,0.055,64.0,0.363,0.367,1.0,0.0,MVP-15
46.0,Mike Bibby,23.0,SAC,PG,80.0,80.0,2659.0,0.453,14.7,0.86,0.191,0.072,0.125,0.472,0.14,0.466,0.638,0.352,0.455,0.417,0.37,0.557,0.882,0.004,4.0,0.261,0.333,0.0,0.0,MVP-16
47.0,Peja StojakoviÄ,24.0,SAC,SF,71.0,71.0,2649.0,0.484,14.3,0.726,0.237,0.105,0.108,0.275,0.274,0.51,0.679,0.395,0.402,0.45,0.416,0.617,0.853,0.025,28.0,0.277,0.465,3.0,0.0,"MVP-16,AS"
48.0,Juwan Howard,28.0,2TM,PF,81.0,72.0,2635.0,0.46,7.6,0.998,0.323,0.307,0.268,0.1,0.002,0.461,0.575,0.401,0.398,0.44,0.0,0.613,,0.063,59.0,0.0,,0.0,0.0,
48.0,Juwan Howard,28.0,DAL,PF,53.0,44.0,1659.0,0.462,6.6,0.998,0.381,0.301,0.232,0.084,0.002,0.462,0.583,0.398,0.353,0.449,0.0,0.581,,0.084,46.0,0.0,,0.0,0.0,
48.0,Juwan Howard,28.0,DEN,PF,28.0,28.0,976.0,0.457,8.6,0.998,0.243,0.317,0.317,0.121,0.002,0.458,0.559,0.406,0.444,0.431,0.0,0.656,,0.033,13.0,0.0,,0.0,0.0,
49.0,Jason Richardson,21.0,GSW,SG,80.0,75.0,2629.0,0.426,12.6,0.774,0.261,0.167,0.13,0.216,0.226,0.453,0.667,0.341,0.317,0.362,0.333,0.474,0.927,0.081,81.0,0.138,0.353,4.0,1.0,ROY-3
50.0,Allen Iverson,26.0,PHI,SG,60.0,59.0,2622.0,0.398,13.2,0.839,0.239,0.107,0.192,0.301,0.161,0.419,0.564,0.38,0.299,0.394,0.291,0.375,0.782,0.005,9.0,0.086,0.522,0.0,0.0,"MVP-9,AS,NBA2"
51.0,Sam Cassell,32.0,MIL,PG,74.0,73.0,2605.0,0.463,15.4,0.83,0.097,0.069,0.363,0.301,0.17,0.486,0.578,0.41,0.495,0.464,0.348,0.377,0.662,0.0,0.0,0.216,0.455,3.0,0.0,
52.0,Kerry Kittles,27.0,NJN,SG,82.0,82.0,2601.0,0.466,13.6,0.743,0.307,0.067,0.095,0.273,0.257,0.487,0.623,0.286,0.348,0.432,0.405,0.75,0.908,0.071,62.0,0.087,0.333,3.0,0.0,
53.0,Rashard Lewis,22.0,SEA,SF,71.0,70.0,2585.0,0.468,14.0,0.675,0.183,0.198,0.14,0.154,0.325,0.506,0.702,0.448,0.419,0.427,0.389,0.623,0.984,0.05,44.0,0.392,0.371,1.0,0.0,
54.0,Michael Olowokandi,26.0,LAC,C,80.0,79.0,2568.0,0.433,7.6,1.0,0.184,0.527,0.254,0.035,0.0,0.433,0.62,0.456,0.284,0.194,,0.549,,0.058,49.0,,,0.0,0.0,
55.0,John Stockton,39.0,UTA,PG,82.0,82.0,2566.0,0.517,11.1,0.899,0.37,0.062,0.155,0.312,0.101,0.539,0.638,0.313,0.475,0.5,0.321,0.404,0.72,0.0,0.0,0.103,0.5,1.0,0.0,
56.0,P.J. Brown,32.0,CHH,C,80.0,80.0,2563.0,0.474,8.1,1.0,0.421,0.101,0.269,0.209,0.0,0.474,0.568,0.283,0.472,0.382,,0.736,,0.072,37.0,,,0.0,0.0,
57.0,Matt Harpring,25.0,PHI,SF,81.0,81.0,2541.0,0.461,10.1,0.918,0.35,0.117,0.208,0.242,0.082,0.475,0.631,0.398,0.385,0.36,0.304,0.775,0.952,0.011,8.0,0.594,0.293,0.0,0.0,
58.0,Ray Allen,26.0,MIL,SG,69.0,67.0,2525.0,0.462,16.9,0.54,0.167,0.089,0.176,0.108,0.46,0.485,0.547,0.461,0.455,0.46,0.434,0.449,0.769,0.028,27.0,0.25,0.447,8.0,0.0,AS
59.0,Kenyon Martin,24.0,NJN,PF,73.0,73.0,2504.0,0.463,9.5,0.93,0.331,0.207,0.179,0.214,0.07,0.48,0.717,0.397,0.36,0.296,0.224,0.616,1.0,0.179,155.0,0.164,0.545,1.0,0.0,
60.0,Nick Van Exel,30.0,2TM,SG,72.0,46.0,2496.0,0.409,14.2,0.715,0.152,0.222,0.129,0.212,0.285,0.436,0.538,0.43,0.418,0.381,0.34,0.298,0.613,0.0,0.0,0.146,0.314,4.0,0.0,
60.0,Nick Van Exel,30.0,DEN,PG,45.0,44.0,1739.0,0.408,14.9,0.724,0.13,0.218,0.136,0.239,0.276,0.435,0.563,0.422,0.444,0.372,0.337,0.324,0.588,0.0,0.0,0.151,0.263,3.0,0.0,
60.0,Nick Van Exel,30.0,DAL,SG,27.0,2.0,757.0,0.411,13.5,0.688,0.213,0.232,0.108,0.134,0.312,0.44,0.493,0.452,0.324,0.429,0.347,0.221,0.676,0.0,0.0,0.133,0.462,1.0,0.0,
61.0,David Wesley,31.0,CHH,SG,67.0,63.0,2487.0,0.4,17.1,0.719,0.16,0.029,0.058,0.471,0.281,0.427,0.541,0.192,0.321,0.415,0.332,0.717,0.976,0.0,0.0,0.254,0.385,0.0,0.0,
62.0,Kenny Thomas,24.0,HOU,PF,72.0,71.0,2484.0,0.478,8.5,0.981,0.409,0.205,0.077,0.29,0.019,0.487,0.622,0.412,0.328,0.392,0.0,0.442,,0.053,41.0,0.25,0.0,1.0,0.0,
63.0,Keith Van Horn,26.0,NJN,SF,81.0,81.0,2465.0,0.433,13.0,0.731,0.268,0.137,0.152,0.174,0.269,0.465,0.599,0.436,0.313,0.413,0.345,0.635,0.99,0.059,56.0,0.246,0.417,0.0,0.0,
64.0,Anfernee Hardaway,30.0,PHO,SG,80.0,55.0,2462.0,0.418,10.9,0.911,0.279,0.188,0.187,0.257,0.089,0.432,0.55,0.4,0.391,0.356,0.277,0.451,0.913,0.02,16.0,0.181,0.067,1.0,0.0,
65.0,Alonzo Mourning,31.0,MIA,C,75.0,74.0,2455.0,0.516,7.3,0.997,0.371,0.263,0.208,0.155,0.003,0.517,0.71,0.43,0.35,0.425,0.333,0.635,1.0,0.166,134.0,0.333,1.0,0.0,0.0,AS
66.0,Raef LaFrentz,25.0,2TM,C,78.0,76.0,2455.0,0.458,12.3,0.709,0.359,0.104,0.075,0.171,0.291,0.486,0.639,0.323,0.333,0.331,0.388,0.719,0.971,0.049,43.0,0.246,0.47,0.0,0.0,
66.0,Raef LaFrentz,25.0,DEN,C,51.0,51.0,1668.0,0.466,12.1,0.737,0.347,0.114,0.085,0.191,0.263,0.477,0.655,0.333,0.321,0.31,0.434,0.733,0.96,0.047,29.0,0.266,0.478,0.0,0.0,
66.0,Raef LaFrentz,25.0,DAL,C,27.0,25.0,787.0,0.437,12.5,0.636,0.387,0.08,0.05,0.119,0.364,0.512,0.604,0.286,0.385,0.419,0.305,0.682,1.0,0.054,14.0,0.211,0.45,0.0,0.0,
67.0,Dale Davis,32.0,POR,C,78.0,77.0,2447.0,0.51,5.8,1.0,0.507,0.166,0.262,0.066,0.0,0.51,0.629,0.375,0.428,0.263,,0.645,,0.167,96.0,,,0.0,0.0,
68.0,Jamaal Tinsley,23.0,IND,PG,80.0,78.0,2442.0,0.38,12.9,0.77,0.246,0.205,0.12,0.199,0.23,0.422,0.513,0.34,0.396,0.411,0.24,0.377,0.881,0.0,0.0,0.137,0.292,2.0,0.0,ROY-3
69.0,Kenny Anderson,31.0,BOS,PG,76.0,76.0,2430.0,0.436,11.6,0.954,0.288,0.127,0.155,0.384,0.046,0.444,0.553,0.308,0.351,0.444,0.273,0.406,0.889,0.0,0.0,0.121,0.5,1.0,0.0,
70.0,Shaquille O'Neal,29.0,LAL,C,67.0,66.0,2422.0,0.579,3.8,0.999,0.509,0.409,0.078,0.002,0.001,0.58,0.744,0.447,0.219,0.0,0.0,0.612,,0.216,252.0,0.0,,0.0,0.0,"MVP-3,AS,NBA1"
71.0,Vlade Divac,33.0,SAC,C,80.0,80.0,2420.0,0.472,6.2,0.982,0.455,0.289,0.085,0.152,0.018,0.477,0.571,0.425,0.328,0.376,0.231,0.537,1.0,0.059,40.0,0.231,0.0,0.0,0.0,
72.0,Desmond Mason,24.0,SEA,SF,75.0,20.0,2420.0,0.464,13.1,0.923,0.221,0.142,0.12,0.441,0.077,0.48,0.653,0.275,0.478,0.46,0.271,0.68,0.875,0.069,45.0,0.356,0.333,1.0,0.0,6MOY-5
73.0,Pat Garrity,25.0,ORL,PF,80.0,43.0,2406.0,0.426,20.6,0.484,0.048,0.037,0.056,0.343,0.516,0.426,0.514,0.429,0.256,0.441,0.427,0.772,0.982,0.007,4.0,0.21,0.41,0.0,0.0,
74.0,Vince Carter,25.0,TOR,SG,60.0,60.0,2385.0,0.428,14.1,0.761,0.216,0.132,0.138,0.275,0.239,0.441,0.571,0.436,0.37,0.376,0.387,0.425,0.851,0.051,59.0,0.176,0.418,1.0,0.0,AS
75.0,Mark Jackson,36.0,NYK,PG,82.0,82.0,2367.0,0.439,13.2,0.671,0.223,0.228,0.132,0.088,0.329,0.456,0.553,0.363,0.436,0.481,0.405,0.348,0.987,0.0,0.0,0.297,0.466,3.0,1.0,
76.0,Chauncey Billups,25.0,MIN,PG,82.0,54.0,2355.0,0.423,16.6,0.617,0.194,0.062,0.079,0.282,0.383,0.441,0.55,0.353,0.354,0.409,0.394,0.397,0.621,0.004,3.0,0.152,0.354,3.0,0.0,
77.0,Bonzi Wells,25.0,POR,SG,74.0,69.0,2348.0,0.469,12.3,0.834,0.332,0.085,0.089,0.329,0.166,0.486,0.649,0.261,0.348,0.415,0.384,0.606,0.894,0.064,63.0,0.349,0.433,2.0,0.0,
78.0,Glenn Robinson,29.0,MIL,SF,66.0,63.0,2346.0,0.467,13.3,0.845,0.139,0.151,0.373,0.18,0.155,0.493,0.525,0.491,0.502,0.454,0.326,0.632,0.914,0.017,20.0,0.124,0.182,3.0,0.0,
79.0,Steve Francis,24.0,HOU,PG,57.0,56.0,2343.0,0.417,12.8,0.791,0.337,0.077,0.072,0.305,0.209,0.442,0.522,0.282,0.425,0.397,0.324,0.159,0.382,0.025,22.0,0.171,0.25,6.0,0.0,AS
80.0,Lamond Murray,28.0,CLE,SF,71.0,68.0,2312.0,0.436,14.5,0.759,0.192,0.118,0.171,0.278,0.241,0.44,0.55,0.431,0.456,0.358,0.424,0.587,0.881,0.044,35.0,0.34,0.519,2.0,0.0,
81.0,David Robinson,36.0,SAS,C,78.0,78.0,2303.0,0.507,6.7,1.0,0.503,0.11,0.286,0.101,0.0,0.507,0.636,0.351,0.396,0.353,,0.677,,0.171,105.0,,,0.0,0.0,
82.0,Rod Strickland,35.0,MIA,PG,76.0,64.0,2294.0,0.443,12.0,0.964,0.266,0.09,0.216,0.392,0.036,0.448,0.642,0.406,0.383,0.361,0.308,0.315,0.75,0.0,0.0,0.154,0.5,2.0,1.0,
83.0,Rick Fox,32.0,LAL,SF,82.0,82.0,2289.0,0.421,15.7,0.656,0.212,0.071,0.127,0.246,0.344,0.479,0.695,0.465,0.39,0.342,0.313,0.616,0.969,0.012,6.0,0.255,0.358,2.0,0.0,
84.0,Chucky Atkins,27.0,DET,PG,79.0,62.0,2285.0,0.466,16.4,0.575,0.246,0.039,0.067,0.223,0.425,0.507,0.562,0.419,0.358,0.506,0.411,0.335,0.949,0.0,0.0,0.295,0.434,4.0,1.0,
85.0,Tony Parker,19.0,SAS,PG,77.0,72.0,2267.0,0.419,12.7,0.704,0.368,0.088,0.058,0.191,0.296,0.46,0.57,0.25,0.216,0.418,0.323,0.242,0.918,0.002,1.0,0.148,0.357,1.0,0.0,
86.0,Brad Miller,25.0,2TM,C,76.0,75.0,2263.0,0.499,6.7,0.99,0.472,0.209,0.196,0.113,0.01,0.5,0.618,0.34,0.41,0.458,0.429,0.617,1.0,0.048,32.0,0.0,,0.0,0.0,
86.0,Brad Miller,25.0,CHI,C,48.0,47.0,1391.0,0.46,5.7,0.991,0.5,0.223,0.19,0.077,0.009,0.46,0.566,0.347,0.326,0.429,0.5,0.573,1.0,0.053,21.0,0.0,,0.0,0.0,
86.0,Brad Miller,25.0,IND,C,28.0,28.0,872.0,0.562,7.7,0.989,0.427,0.185,0.206,0.171,0.011,0.565,0.717,0.327,0.534,0.479,0.333,0.675,1.0,0.039,11.0,0.0,,0.0,0.0,
87.0,Brian Grant,29.0,MIA,PF,72.0,72.0,2256.0,0.469,10.5,0.997,0.279,0.174,0.169,0.375,0.003,0.47,0.571,0.387,0.437,0.45,0.0,0.762,,0.057,31.0,0.5,0.0,1.0,0.0,
88.0,Moochie Norris,28.0,HOU,PG,82.0,26.0,2249.0,0.398,14.3,0.788,0.23,0.113,0.113,0.333,0.212,0.433,0.517,0.465,0.38,0.381,0.269,0.316,0.889,0.0,0.0,0.231,0.323,4.0,0.0,
89.0,James Posey,25.0,DEN,SF,73.0,63.0,2238.0,0.376,14.1,0.678,0.283,0.076,0.084,0.235,0.322,0.421,0.553,0.357,0.29,0.329,0.283,0.71,0.94,0.092,56.0,0.549,0.338,3.0,0.0,
90.0,Trenton Hassell,22.0,CHI,SG,78.0,47.0,2237.0,0.425,14.9,0.737,0.236,0.059,0.111,0.331,0.263,0.447,0.615,0.324,0.414,0.361,0.364,0.599,0.95,0.043,27.0,0.206,0.265,3.0,0.0,
91.0,Jason Williams,26.0,MEM,PG,65.0,65.0,2236.0,0.382,18.9,0.563,0.114,0.035,0.082,0.333,0.437,0.449,0.571,0.353,0.383,0.433,0.295,0.301,0.417,0.001,1.0,0.116,0.36,1.0,0.0,
92.0,Darius Miles,20.0,LAC,SF,82.0,6.0,2227.0,0.481,7.7,0.97,0.444,0.188,0.131,0.206,0.03,0.491,0.656,0.38,0.262,0.379,0.158,0.621,0.333,0.196,113.0,0.105,0.5,2.0,0.0,
93.0,Eric Snow,28.0,PHI,PG,61.0,61.0,2225.0,0.442,11.6,0.957,0.224,0.107,0.369,0.255,0.043,0.457,0.486,0.343,0.43,0.516,0.111,0.553,1.0,0.0,0.0,0.037,1.0,0.0,0.0,
94.0,Rasho NesteroviÄ,25.0,MIN,C,82.0,82.0,2218.0,0.493,7.2,0.998,0.33,0.367,0.158,0.143,0.002,0.494,0.687,0.436,0.317,0.394,0.0,0.651,,0.044,28.0,0.0,,1.0,0.0,
