Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,Heaves,Heaves,Unnamed: 30_level_0
22.0,LaMarcus Aldridge,27.0,POR,PF,74.0,74.0,2790.0,0.484,11.7,0.989,0.215,0.192,0.197,0.385,0.011,0.488,0.694,0.447,0.438,0.418,0.143,0.542,0.5,0.047,56.0,0.286,0.25,1.0,0.0,AS
23.0,Andre Iguodala,29.0,DEN,SG,80.0,80.0,2779.0,0.451,13.9,0.673,0.307,0.093,0.102,0.171,0.327,0.515,0.752,0.329,0.278,0.333,0.317,0.541,0.802,0.159,134.0,0.348,0.26,4.0,0.0,DPOY-9
24.0,Chandler Parsons,24.0,HOU,SF,76.0,76.0,2758.0,0.486,13.7,0.579,0.35,0.112,0.027,0.091,0.421,0.559,0.69,0.352,0.36,0.365,0.385,0.641,0.928,0.054,47.0,0.311,0.496,0.0,0.0,
25.0,Mike Conley,25.0,MEM,PG,80.0,80.0,2757.0,0.44,13.0,0.688,0.323,0.155,0.07,0.139,0.312,0.476,0.563,0.336,0.455,0.443,0.362,0.295,0.802,0.001,1.0,0.167,0.449,2.0,0.0,"DPOY-21,DEF2"
26.0,Al Horford,26.0,ATL,C,74.0,74.0,2756.0,0.543,9.5,0.994,0.35,0.207,0.114,0.324,0.006,0.544,0.752,0.434,0.446,0.423,0.5,0.771,0.667,0.098,101.0,0.5,0.667,0.0,0.0,
27.0,Dwight Howard,27.0,LAL,C,76.0,76.0,2722.0,0.578,3.7,0.993,0.594,0.357,0.025,0.017,0.007,0.581,0.7,0.424,0.25,0.214,0.167,0.697,1.0,0.244,187.0,0.333,0.5,1.0,0.0,"DPOY-14,AS,NBA3"
28.0,Greg Monroe,22.0,DET,C,81.0,81.0,2687.0,0.486,5.2,0.996,0.56,0.256,0.043,0.137,0.004,0.488,0.614,0.332,0.311,0.317,0.0,0.521,,0.044,43.0,0.25,0.0,1.0,0.0,
29.0,Rudy Gay,26.0,2TM,SF,75.0,74.0,2687.0,0.416,13.0,0.792,0.221,0.195,0.195,0.182,0.208,0.44,0.603,0.369,0.43,0.329,0.323,0.362,0.679,0.076,78.0,0.146,0.263,3.0,0.0,
29.0,Rudy Gay,26.0,MEM,SF,42.0,42.0,1541.0,0.408,12.3,0.813,0.234,0.206,0.203,0.169,0.188,0.431,0.571,0.359,0.414,0.345,0.31,0.382,0.725,0.078,43.0,0.147,0.158,0.0,0.0,
29.0,Rudy Gay,26.0,TOR,SF,33.0,32.0,1146.0,0.425,13.7,0.768,0.205,0.181,0.184,0.198,0.232,0.452,0.647,0.382,0.452,0.313,0.336,0.337,0.636,0.073,35.0,0.145,0.368,3.0,0.0,
30.0,Greivis VÃ¡squez,26.0,NOH,PG,78.0,78.0,2685.0,0.433,11.9,0.76,0.208,0.369,0.085,0.098,0.24,0.462,0.569,0.424,0.419,0.414,0.342,0.166,0.747,0.0,0.0,0.107,0.615,5.0,0.0,
31.0,Josh Smith,27.0,ATL,PF,76.0,76.0,2683.0,0.465,11.3,0.83,0.318,0.224,0.05,0.238,0.17,0.498,0.771,0.366,0.186,0.324,0.303,0.599,0.967,0.107,123.0,0.169,0.235,2.0,0.0,
32.0,J.R. Smith,27.0,NYK,SG,80.0,0.0,2678.0,0.422,16.4,0.651,0.169,0.122,0.096,0.264,0.349,0.458,0.64,0.342,0.375,0.424,0.356,0.172,0.813,0.024,26.0,0.156,0.353,8.0,0.0,6MOY-1
33.0,Joe Johnson,31.0,BRK,SG,72.0,72.0,2642.0,0.423,16.4,0.625,0.077,0.206,0.144,0.197,0.375,0.452,0.494,0.488,0.421,0.42,0.375,0.273,0.905,0.001,1.0,0.357,0.418,1.0,0.0,
34.0,Jeremy Lin,24.0,HOU,PG,82.0,82.0,2640.0,0.441,12.4,0.713,0.333,0.175,0.049,0.156,0.287,0.483,0.635,0.318,0.227,0.421,0.339,0.272,0.828,0.003,3.0,0.195,0.34,0.0,0.0,
35.0,Tayshaun Prince,32.0,2TM,SF,82.0,81.0,2631.0,0.438,12.5,0.885,0.21,0.213,0.146,0.316,0.115,0.442,0.622,0.417,0.342,0.386,0.404,0.555,1.0,0.046,33.0,0.521,0.469,0.0,0.0,
35.0,Tayshaun Prince,32.0,DET,SF,45.0,45.0,1457.0,0.444,11.9,0.89,0.236,0.2,0.147,0.308,0.11,0.445,0.561,0.423,0.366,0.409,0.434,0.547,1.0,0.045,20.0,0.472,0.52,0.0,0.0,
35.0,Tayshaun Prince,32.0,MEM,SF,37.0,36.0,1174.0,0.429,13.2,0.878,0.173,0.232,0.146,0.327,0.122,0.437,0.741,0.41,0.306,0.355,0.366,0.566,1.0,0.048,13.0,0.585,0.417,0.0,0.0,
36.0,Thaddeus Young,24.0,PHI,PF,76.0,76.0,2629.0,0.531,7.0,0.992,0.452,0.248,0.102,0.189,0.008,0.535,0.67,0.454,0.357,0.414,0.125,0.72,1.0,0.093,82.0,0.75,0.167,0.0,0.0,
37.0,Jeff Teague,24.0,ATL,PG,80.0,78.0,2628.0,0.451,11.4,0.745,0.337,0.213,0.077,0.119,0.255,0.482,0.595,0.386,0.427,0.371,0.359,0.203,0.719,0.022,19.0,0.097,0.375,0.0,0.0,
38.0,George Hill,26.0,IND,PG,76.0,76.0,2620.0,0.443,16.2,0.595,0.188,0.126,0.111,0.169,0.405,0.494,0.677,0.455,0.454,0.347,0.368,0.301,0.738,0.009,8.0,0.218,0.286,4.0,0.0,
39.0,Zach Randolph,31.0,MEM,PF,76.0,75.0,2607.0,0.46,7.6,0.978,0.4,0.292,0.124,0.161,0.022,0.469,0.58,0.425,0.346,0.364,0.087,0.49,1.0,0.017,15.0,0.174,0.0,3.0,0.0,AS
40.0,Blake Griffin,23.0,LAC,PF,80.0,80.0,2598.0,0.538,8.3,0.974,0.378,0.273,0.094,0.229,0.026,0.548,0.778,0.468,0.356,0.343,0.179,0.638,1.0,0.199,202.0,0.357,0.2,0.0,0.0,"AS,NBA2"
41.0,Goran DragiÄ,26.0,PHO,PG,77.0,77.0,2581.0,0.443,13.5,0.695,0.292,0.1,0.143,0.159,0.305,0.497,0.664,0.341,0.369,0.403,0.319,0.284,0.625,0.007,6.0,0.188,0.346,0.0,0.0,
42.0,Al Jefferson,28.0,UTA,C,78.0,78.0,2578.0,0.494,10.2,0.986,0.241,0.291,0.169,0.285,0.014,0.5,0.718,0.464,0.416,0.401,0.118,0.547,1.0,0.059,65.0,0.176,0.0,3.0,0.0,
43.0,Paul Pierce,35.0,BOS,SF,77.0,77.0,2575.0,0.436,15.1,0.65,0.232,0.083,0.16,0.175,0.35,0.466,0.593,0.297,0.463,0.382,0.38,0.417,0.924,0.018,18.0,0.092,0.314,0.0,0.0,
44.0,Tristan Thompson,21.0,CLE,PF,82.0,82.0,2564.0,0.488,4.8,0.996,0.461,0.416,0.106,0.014,0.004,0.49,0.609,0.392,0.388,0.273,0.0,0.495,,0.164,111.0,0.0,,2.0,0.0,
45.0,Nikola VuÄeviÄ,22.0,ORL,C,77.0,77.0,2559.0,0.519,7.9,0.997,0.425,0.219,0.129,0.223,0.003,0.52,0.635,0.451,0.426,0.424,0.0,0.67,,0.082,61.0,0.333,0.0,0.0,0.0,
46.0,Carlos Boozer,31.0,CHI,PF,79.0,79.0,2546.0,0.477,8.9,0.998,0.341,0.171,0.3,0.186,0.002,0.478,0.676,0.333,0.363,0.434,0.0,0.658,,0.036,37.0,0.5,0.0,0.0,0.0,
47.0,Alonzo Gee,25.0,CLE,SF,82.0,82.0,2541.0,0.41,11.9,0.706,0.341,0.157,0.106,0.101,0.294,0.45,0.622,0.197,0.354,0.36,0.315,0.513,0.899,0.12,84.0,0.566,0.298,2.0,1.0,
48.0,Metta World Peace,33.0,LAL,SF,75.0,66.0,2530.0,0.403,15.9,0.5,0.256,0.104,0.045,0.095,0.5,0.464,0.588,0.256,0.459,0.359,0.342,0.482,0.887,0.011,8.0,0.369,0.382,0.0,0.0,
49.0,Ty Lawson,25.0,DEN,PG,73.0,71.0,2513.0,0.461,12.1,0.761,0.369,0.117,0.078,0.197,0.239,0.491,0.615,0.307,0.368,0.419,0.366,0.262,0.694,0.003,3.0,0.155,0.25,1.0,0.0,MVP-12
50.0,Ryan Anderson,24.0,NOH,PF,81.0,22.0,2503.0,0.423,17.4,0.5,0.191,0.097,0.069,0.143,0.5,0.464,0.587,0.333,0.312,0.463,0.382,0.494,0.958,0.011,12.0,0.136,0.382,2.0,0.0,6MOY-5
51.0,Serge Ibaka,23.0,OKC,PF,80.0,80.0,2486.0,0.573,10.5,0.927,0.334,0.154,0.131,0.307,0.073,0.591,0.742,0.492,0.588,0.477,0.351,0.746,0.95,0.135,97.0,0.912,0.365,0.0,0.0,"DPOY-3,DEF1"
52.0,Carmelo Anthony,28.0,NYK,PF,67.0,67.0,2482.0,0.449,14.3,0.722,0.262,0.074,0.159,0.227,0.278,0.476,0.556,0.364,0.447,0.441,0.379,0.279,0.764,0.022,31.0,0.123,0.294,5.0,0.0,"MVP-3,AS,NBA2"
53.0,Luke Ridnour,31.0,MIN,SG,82.0,82.0,2474.0,0.453,16.1,0.739,0.137,0.101,0.131,0.37,0.261,0.503,0.577,0.39,0.557,0.487,0.311,0.468,0.773,0.0,0.0,0.491,0.365,1.0,0.0,
54.0,Ãmer AÅÄ±k,26.0,HOU,C,82.0,82.0,2464.0,0.541,2.5,0.998,0.788,0.184,0.013,0.013,0.002,0.542,0.607,0.274,0.375,0.5,0.0,0.696,,0.217,127.0,1.0,0.0,0.0,0.0,
55.0,Chris Bosh,28.0,MIA,C,74.0,74.0,2454.0,0.535,11.8,0.918,0.294,0.133,0.128,0.363,0.082,0.557,0.749,0.38,0.379,0.529,0.284,0.756,1.0,0.089,77.0,0.527,0.333,0.0,0.0,AS
56.0,David West,32.0,IND,PF,73.0,73.0,2435.0,0.498,9.9,0.981,0.223,0.327,0.197,0.234,0.019,0.503,0.631,0.485,0.422,0.475,0.211,0.635,0.5,0.021,21.0,0.158,0.333,2.0,0.0,
57.0,Joakim Noah,27.0,CHI,C,66.0,64.0,2426.0,0.481,6.3,0.992,0.567,0.189,0.057,0.179,0.008,0.485,0.585,0.303,0.444,0.372,0.0,0.64,,0.119,65.0,0.0,,0.0,0.0,"MVP-12,DPOY-4,AS,DEF1"
58.0,Wesley Matthews,26.0,POR,SG,69.0,69.0,2403.0,0.436,16.7,0.474,0.225,0.075,0.063,0.11,0.526,0.478,0.599,0.361,0.392,0.36,0.398,0.47,0.888,0.02,13.0,0.355,0.437,1.0,0.0,
59.0,Dwyane Wade,31.0,MIA,SG,69.0,69.0,2391.0,0.521,9.5,0.94,0.373,0.198,0.134,0.235,0.06,0.537,0.728,0.431,0.37,0.42,0.258,0.438,0.353,0.093,95.0,0.136,0.444,2.0,0.0,"MVP-10,DPOY-16,AS,NBA3"
60.0,JJ Redick,28.0,2TM,SG,78.0,13.0,2379.0,0.434,18.8,0.488,0.145,0.056,0.055,0.232,0.513,0.506,0.648,0.408,0.375,0.471,0.366,0.71,0.879,0.0,0.0,0.137,0.387,0.0,0.0,6MOY-14
60.0,JJ Redick,28.0,ORL,SG,50.0,11.0,1575.0,0.45,19.1,0.485,0.148,0.043,0.055,0.239,0.515,0.514,0.686,0.44,0.406,0.446,0.39,0.717,0.863,0.0,0.0,0.107,0.375,0.0,0.0,
60.0,JJ Redick,28.0,MIL,SG,28.0,2.0,804.0,0.403,18.4,0.493,0.141,0.081,0.054,0.218,0.507,0.49,0.571,0.375,0.313,0.523,0.318,0.694,0.917,0.0,0.0,0.199,0.4,0.0,0.0,
61.0,Paul Millsap,27.0,UTA,PF,78.0,78.0,2375.0,0.49,8.9,0.955,0.353,0.253,0.147,0.202,0.045,0.498,0.683,0.38,0.357,0.424,0.333,0.608,0.923,0.054,41.0,0.256,0.6,1.0,0.0,
62.0,Darren Collison,25.0,DAL,PG,81.0,47.0,2372.0,0.471,12.1,0.812,0.325,0.133,0.135,0.22,0.188,0.498,0.638,0.365,0.378,0.447,0.353,0.304,0.813,0.01,6.0,0.331,0.467,3.0,0.0,
63.0,Brandon Knight,21.0,DET,PG,75.0,75.0,2365.0,0.407,14.3,0.628,0.297,0.124,0.042,0.164,0.372,0.43,0.54,0.294,0.432,0.333,0.367,0.35,0.892,0.015,11.0,0.183,0.35,0.0,0.0,
64.0,Jarrett Jack,29.0,GSW,SG,79.0,4.0,2349.0,0.452,15.8,0.763,0.089,0.18,0.187,0.308,0.237,0.466,0.592,0.442,0.456,0.451,0.404,0.22,0.683,0.0,0.0,0.167,0.441,4.0,1.0,6MOY-3
65.0,Chris Paul,27.0,LAC,PG,70.0,70.0,2335.0,0.481,15.3,0.729,0.143,0.157,0.173,0.257,0.271,0.538,0.689,0.545,0.5,0.477,0.328,0.173,0.447,0.008,7.0,0.116,0.222,2.0,0.0,"MVP-4,DPOY-11,AS,NBA1,DEF1"
66.0,Amir Johnson,25.0,TOR,PF,81.0,38.0,2325.0,0.554,7.6,0.979,0.464,0.244,0.056,0.215,0.021,0.558,0.687,0.541,0.324,0.362,0.385,0.71,1.0,0.111,63.0,0.385,0.4,1.0,0.0,
67.0,J.J. Hickson,24.0,POR,C,80.0,80.0,2323.0,0.562,5.2,0.997,0.583,0.196,0.122,0.095,0.003,0.563,0.671,0.342,0.462,0.493,0.0,0.672,,0.176,122.0,0.5,0.0,0.0,0.0,
68.0,Raymond Felton,28.0,NYK,PG,68.0,68.0,2313.0,0.427,14.0,0.707,0.298,0.125,0.06,0.224,0.293,0.455,0.582,0.382,0.226,0.389,0.36,0.201,0.742,0.001,1.0,0.143,0.297,7.0,1.0,
69.0,Danilo Gallinari,24.0,DEN,SF,71.0,71.0,2309.0,0.418,15.5,0.584,0.254,0.111,0.047,0.172,0.416,0.45,0.57,0.32,0.488,0.347,0.373,0.498,0.867,0.051,41.0,0.26,0.457,2.0,0.0,
70.0,Arron Afflalo,27.0,ORL,SF,64.0,64.0,2307.0,0.439,14.8,0.735,0.175,0.128,0.202,0.23,0.265,0.489,0.646,0.414,0.497,0.404,0.3,0.486,0.958,0.006,4.0,0.304,0.438,0.0,0.0,
71.0,Kyle Singler,24.0,DET,SF,82.0,74.0,2293.0,0.428,12.9,0.688,0.321,0.134,0.084,0.15,0.312,0.464,0.626,0.221,0.352,0.396,0.35,0.693,0.986,0.019,11.0,0.46,0.359,3.0,0.0,
72.0,DeMarcus Cousins,22.0,SAC,C,75.0,74.0,2289.0,0.465,8.4,0.979,0.382,0.281,0.066,0.25,0.021,0.471,0.639,0.402,0.324,0.332,0.182,0.485,1.0,0.092,86.0,0.136,0.0,2.0,0.0,
73.0,Jason Thompson,26.0,SAC,PF,82.0,81.0,2285.0,0.502,8.2,0.996,0.333,0.332,0.142,0.189,0.004,0.504,0.641,0.437,0.462,0.411,0.0,0.679,,0.089,59.0,0.0,,1.0,0.0,
74.0,Lance Stephenson,22.0,IND,SG,78.0,72.0,2278.0,0.46,12.9,0.686,0.378,0.094,0.054,0.161,0.314,0.52,0.695,0.321,0.375,0.271,0.33,0.493,0.919,0.038,20.0,0.314,0.373,3.0,0.0,
75.0,John Salmons,33.0,SAC,SF,76.0,72.0,2278.0,0.399,16.7,0.564,0.137,0.121,0.124,0.181,0.436,0.42,0.595,0.419,0.329,0.351,0.371,0.497,0.899,0.011,7.0,0.412,0.373,0.0,0.0,
76.0,Roy Hibbert,26.0,IND,C,79.0,79.0,2269.0,0.448,6.4,0.995,0.36,0.424,0.13,0.081,0.005,0.449,0.518,0.423,0.348,0.443,0.25,0.523,1.0,0.064,49.0,0.5,0.5,1.0,0.0,DPOY-10
77.0,Kyle Korver,31.0,ATL,SF,74.0,60.0,2259.0,0.461,22.0,0.311,0.035,0.015,0.045,0.216,0.689,0.471,0.571,0.333,0.37,0.485,0.457,0.92,0.984,0.002,1.0,0.326,0.481,0.0,0.0,
78.0,Brook Lopez,24.0,BRK,C,74.0,74.0,2253.0,0.521,7.4,0.999,0.376,0.329,0.131,0.164,0.001,0.522,0.698,0.422,0.427,0.391,0.0,0.625,,0.091,97.0,1.0,0.0,0.0,0.0,AS
79.0,Jeff Green,26.0,BOS,PF,81.0,17.0,2252.0,0.467,11.5,0.774,0.371,0.159,0.067,0.177,0.226,0.49,0.659,0.258,0.389,0.385,0.385,0.497,0.957,0.067,50.0,0.577,0.457,7.0,0.0,
80.0,Randy Foye,29.0,UTA,SG,82.0,72.0,2249.0,0.397,19.7,0.412,0.103,0.073,0.047,0.188,0.588,0.378,0.539,0.241,0.229,0.381,0.41,0.591,0.916,0.007,4.0,0.189,0.427,2.0,0.0,
81.0,Kenneth Faried,23.0,DEN,PF,80.0,80.0,2248.0,0.552,3.8,1.0,0.636,0.263,0.068,0.033,0.0,0.552,0.662,0.387,0.277,0.304,,0.674,,0.196,127.0,,,0.0,0.0,DPOY-17
82.0,Brandon Bass,27.0,BOS,PF,81.0,69.0,2239.0,0.486,11.3,0.997,0.255,0.122,0.267,0.353,0.003,0.487,0.607,0.403,0.459,0.452,0.0,0.748,,0.104,56.0,0.0,,2.0,0.0,
83.0,Spencer Hawes,24.0,PHI,C,82.0,40.0,2233.0,0.464,11.2,0.893,0.313,0.15,0.163,0.266,0.107,0.477,0.63,0.361,0.439,0.384,0.356,0.739,1.0,0.044,34.0,0.207,0.389,1.0,0.0,
84.0,Jamal Crawford,32.0,LAC,SG,76.0,0.0,2230.0,0.438,17.4,0.61,0.098,0.136,0.114,0.262,0.39,0.477,0.64,0.5,0.474,0.406,0.376,0.399,0.899,0.004,4.0,0.381,0.358,2.0,0.0,6MOY-2
85.0,Thabo Sefolosha,28.0,OKC,SG,81.0,81.0,2229.0,0.481,16.1,0.446,0.283,0.043,0.032,0.088,0.554,0.558,0.742,0.1,0.4,0.244,0.419,0.612,0.981,0.034,15.0,0.512,0.462,0.0,0.0,
86.0,Danny Green,25.0,SAS,SG,80.0,80.0,2201.0,0.448,18.5,0.377,0.178,0.072,0.038,0.089,0.623,0.48,0.585,0.313,0.36,0.458,0.429,0.708,0.96,0.021,10.0,0.397,0.433,3.0,0.0,
87.0,Martell Webster,26.0,WAS,SF,76.0,62.0,2200.0,0.442,17.2,0.483,0.222,0.058,0.055,0.148,0.517,0.463,0.567,0.216,0.486,0.394,0.422,0.613,0.95,0.08,44.0,0.432,0.493,3.0,0.0,
88.0,Bismack Biyombo,20.0,CHA,C,80.0,65.0,2186.0,0.451,4.0,1.0,0.578,0.318,0.075,0.029,0.0,0.451,0.58,0.273,0.269,0.3,,0.667,,0.197,57.0,,,0.0,0.0,
89.0,Luis Scola,32.0,PHO,PF,82.0,67.0,2184.0,0.472,10.8,0.983,0.262,0.234,0.122,0.364,0.017,0.477,0.608,0.393,0.42,0.456,0.188,0.683,0.667,0.005,5.0,0.438,0.143,1.0,0.0,
90.0,Tony Parker,30.0,SAS,PG,66.0,66.0,2174.0,0.522,9.8,0.932,0.317,0.247,0.138,0.23,0.068,0.534,0.67,0.476,0.453,0.459,0.353,0.246,0.917,0.0,0.0,0.706,0.417,0.0,0.0,"MVP-6,AS,NBA2"
91.0,Rodney Stuckey,26.0,DET,SG,76.0,24.0,2171.0,0.406,11.5,0.757,0.328,0.222,0.09,0.118,0.243,0.44,0.551,0.349,0.328,0.386,0.302,0.365,0.836,0.008,5.0,0.269,0.327,6.0,0.0,
92.0,Jared Dudley,27.0,PHO,SF,79.0,50.0,2170.0,0.468,16.4,0.595,0.218,0.054,0.07,0.253,0.405,0.52,0.664,0.417,0.362,0.462,0.391,0.787,1.0,0.015,10.0,0.325,0.398,1.0,0.0,
93.0,Tyson Chandler,30.0,NYK,C,66.0,66.0,2164.0,0.638,2.2,1.0,0.87,0.088,0.025,0.018,0.0,0.638,0.672,0.4,0.4,0.429,,0.741,,0.373,140.0,,,0.0,0.0,"DPOY-13,AS,DEF1"
94.0,JosÃ© CalderÃ³n,31.0,2TM,PG,73.0,58.0,2160.0,0.491,19.2,0.556,0.11,0.019,0.079,0.348,0.444,0.516,0.714,0.083,0.5,0.48,0.461,0.346,0.885,0.0,0.0,0.142,0.4,1.0,0.0,
94.0,JosÃ© CalderÃ³n,31.0,TOR,PG,45.0,30.0,1273.0,0.47,20.1,0.538,0.07,0.025,0.083,0.359,0.462,0.505,0.607,0.1,0.545,0.503,0.429,0.352,0.861,0.0,0.0,0.125,0.261,1.0,0.0,
94.0,JosÃ© CalderÃ³n,31.0,DET,PG,28.0,28.0,887.0,0.527,18.2,0.586,0.177,0.008,0.072,0.329,0.414,0.532,0.786,0.0,0.412,0.436,0.52,0.338,0.922,0.0,0.0,0.173,0.588,0.0,0.0,
95.0,Andre Miller,36.0,DEN,PG,82.0,11.0,2151.0,0.479,8.7,0.899,0.422,0.207,0.176,0.093,0.101,0.504,0.618,0.397,0.387,0.441,0.266,0.248,1.0,0.002,1.0,0.297,0.158,4.0,0.0,6MOY-6
