Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,Heaves,Heaves,Unnamed: 30_level_0
8.0,Kevin Durant,30.0,GSW,SF,78.0,78.0,2702.0,0.521,14.9,0.719,0.189,0.106,0.238,0.187,0.281,0.587,0.752,0.541,0.517,0.535,0.353,0.471,0.569,0.087,114.0,0.077,0.233,0.0,0.0,"MVP-8,AS,NBA2"
9.0,Ben Simmons,22.0,PHI,PG,79.0,79.0,2700.0,0.563,4.1,0.994,0.571,0.326,0.077,0.02,0.006,0.566,0.706,0.422,0.257,0.105,0.0,0.435,,0.155,133.0,0.0,,0.0,0.0,AS
10.0,DeMar DeRozan,29.0,SAS,SG,77.0,77.0,2688.0,0.481,10.8,0.966,0.216,0.236,0.272,0.241,0.034,0.492,0.715,0.474,0.412,0.401,0.156,0.276,1.0,0.015,20.0,0.489,0.273,1.0,0.0,
11.0,LaMarcus Aldridge,33.0,SAS,C,81.0,81.0,2687.0,0.519,9.7,0.968,0.27,0.246,0.252,0.201,0.032,0.528,0.716,0.485,0.437,0.442,0.238,0.588,0.9,0.042,51.0,0.095,0.25,0.0,0.0,AS
12.0,Steven Adams,25.0,OKC,C,80.0,80.0,2669.0,0.595,3.5,0.998,0.645,0.294,0.058,0.0,0.002,0.596,0.667,0.458,0.511,,0.0,0.642,,0.19,131.0,0.0,,2.0,0.0,
13.0,Klay Thompson,28.0,GSW,SG,78.0,78.0,2652.0,0.467,17.7,0.573,0.138,0.073,0.148,0.215,0.427,0.516,0.715,0.422,0.478,0.445,0.402,0.746,0.917,0.019,24.0,0.21,0.46,0.0,0.0,"AS,DEF2"
14.0,Andre Drummond,25.0,DET,C,79.0,79.0,2647.0,0.533,4.1,0.964,0.624,0.299,0.034,0.007,0.036,0.548,0.646,0.384,0.306,0.0,0.132,0.57,0.8,0.184,167.0,0.132,0.0,7.0,0.0,
15.0,Aaron Gordon,23.0,ORL,PF,78.0,78.0,2633.0,0.449,13.0,0.668,0.328,0.129,0.116,0.096,0.332,0.499,0.671,0.311,0.355,0.34,0.349,0.504,0.843,0.109,104.0,0.251,0.402,4.0,0.0,
16.0,Russell Westbrook,30.0,OKC,PG,73.0,73.0,2630.0,0.428,12.5,0.721,0.361,0.088,0.143,0.129,0.279,0.481,0.65,0.208,0.333,0.358,0.29,0.17,0.613,0.029,33.0,0.119,0.367,0.0,0.0,"MVP-10,AS,NBA3"
17.0,Blake Griffin,29.0,DET,PF,75.0,75.0,2622.0,0.462,13.1,0.611,0.283,0.241,0.054,0.034,0.389,0.525,0.686,0.433,0.208,0.333,0.362,0.34,0.561,0.031,37.0,0.178,0.398,3.0,0.0,"AS,NBA3"
18.0,Buddy Hield,26.0,SAC,SG,82.0,82.0,2615.0,0.458,17.0,0.521,0.19,0.089,0.094,0.149,0.479,0.487,0.671,0.24,0.414,0.446,0.427,0.504,0.842,0.026,34.0,0.194,0.516,2.0,0.0,
19.0,Jerami Grant,24.0,OKC,PF,80.0,77.0,2612.0,0.497,11.4,0.644,0.42,0.141,0.045,0.038,0.356,0.555,0.679,0.293,0.324,0.419,0.392,0.786,0.991,0.136,101.0,0.515,0.397,2.0,0.0,
20.0,Justin Holiday,29.0,2TM,SG,82.0,77.0,2607.0,0.386,18.6,0.402,0.152,0.068,0.075,0.107,0.598,0.442,0.669,0.132,0.379,0.361,0.348,0.761,0.932,0.041,30.0,0.335,0.41,2.0,0.0,
20.0,Justin Holiday,29.0,CHI,SG,38.0,38.0,1325.0,0.383,20.3,0.315,0.094,0.061,0.069,0.091,0.685,0.435,0.649,0.167,0.444,0.389,0.359,0.648,0.938,0.025,9.0,0.293,0.43,1.0,0.0,
20.0,Justin Holiday,29.0,MEM,SG,44.0,39.0,1282.0,0.389,16.8,0.491,0.211,0.076,0.081,0.123,0.509,0.447,0.679,0.103,0.323,0.34,0.333,0.833,0.923,0.057,21.0,0.395,0.39,1.0,0.0,
21.0,Collin Sexton,20.0,CLE,PG,82.0,72.0,2605.0,0.43,13.5,0.755,0.266,0.136,0.143,0.209,0.245,0.44,0.57,0.311,0.405,0.381,0.402,0.318,0.639,0.007,7.0,0.115,0.324,1.0,0.0,ROY-5
22.0,Donovan Mitchell,22.0,UTA,SG,77.0,77.0,2598.0,0.432,13.7,0.661,0.218,0.238,0.128,0.077,0.339,0.468,0.619,0.343,0.48,0.407,0.362,0.237,0.58,0.024,31.0,0.116,0.367,5.0,1.0,
23.0,Rudy Gobert,26.0,UTA,C,81.0,80.0,2577.0,0.669,2.2,1.0,0.815,0.167,0.011,0.007,0.0,0.669,0.743,0.361,0.125,0.2,,0.735,,0.479,306.0,,,0.0,0.0,"MVP-11,DPOY-1,NBA3,DEF1"
24.0,Bojan BogdanoviÄ,29.0,IND,SF,81.0,81.0,2573.0,0.497,13.5,0.633,0.303,0.144,0.119,0.068,0.367,0.538,0.676,0.377,0.416,0.479,0.425,0.642,0.921,0.029,31.0,0.288,0.495,0.0,0.0,
25.0,Joe Ingles,31.0,UTA,PF,82.0,82.0,2568.0,0.448,17.3,0.398,0.191,0.133,0.042,0.031,0.602,0.533,0.667,0.439,0.382,0.32,0.391,0.388,0.825,0.004,3.0,0.261,0.444,2.0,0.0,
26.0,Evan Fournier,26.0,ORL,SG,81.0,81.0,2553.0,0.438,15.7,0.579,0.206,0.148,0.105,0.121,0.421,0.509,0.668,0.411,0.438,0.419,0.34,0.508,0.856,0.011,12.0,0.178,0.388,2.0,0.0,
27.0,Pascal Siakam,24.0,TOR,PF,80.0,79.0,2548.0,0.549,8.7,0.774,0.403,0.302,0.05,0.019,0.226,0.602,0.722,0.474,0.468,0.444,0.369,0.493,0.975,0.063,58.0,0.682,0.411,2.0,0.0,MIP-1
28.0,De'Aaron Fox,21.0,SAC,PG,81.0,81.0,2546.0,0.458,11.6,0.789,0.279,0.254,0.118,0.139,0.211,0.482,0.687,0.357,0.392,0.373,0.371,0.172,0.523,0.039,41.0,0.129,0.3,0.0,0.0,
29.0,Karl-Anthony Towns,23.0,MIN,C,77.0,77.0,2545.0,0.518,11.4,0.73,0.297,0.289,0.068,0.076,0.27,0.562,0.738,0.471,0.36,0.4,0.4,0.584,0.93,0.086,105.0,0.115,0.415,1.0,0.0,AS
30.0,Andrew Wiggins,23.0,MIN,SF,73.0,73.0,2543.0,0.412,13.7,0.712,0.264,0.146,0.122,0.181,0.288,0.441,0.621,0.341,0.34,0.329,0.339,0.45,0.814,0.037,39.0,0.164,0.474,2.0,0.0,
31.0,Josh Richardson,25.0,MIA,SG,73.0,73.0,2539.0,0.412,16.5,0.552,0.176,0.125,0.131,0.12,0.448,0.458,0.569,0.367,0.455,0.39,0.357,0.436,0.878,0.027,25.0,0.154,0.366,0.0,0.0,
32.0,Harrison Barnes,26.0,2TM,PF,77.0,77.0,2533.0,0.42,14.9,0.571,0.195,0.212,0.096,0.067,0.429,0.439,0.65,0.358,0.313,0.261,0.395,0.506,0.868,0.031,28.0,0.297,0.45,2.0,0.0,
32.0,Harrison Barnes,26.0,DAL,PF,49.0,49.0,1584.0,0.404,15.0,0.566,0.197,0.195,0.099,0.075,0.434,0.416,0.617,0.336,0.296,0.259,0.389,0.485,0.876,0.024,14.0,0.277,0.442,0.0,0.0,
32.0,Harrison Barnes,26.0,SAC,SF,28.0,28.0,949.0,0.455,14.8,0.581,0.19,0.252,0.09,0.048,0.419,0.489,0.729,0.397,0.357,0.267,0.408,0.545,0.849,0.048,14.0,0.346,0.467,2.0,0.0,
33.0,Nikola VuÄeviÄ,28.0,ORL,C,80.0,80.0,2510.0,0.518,10.9,0.829,0.261,0.299,0.143,0.126,0.171,0.549,0.706,0.533,0.404,0.427,0.364,0.669,1.0,0.042,51.0,0.013,0.333,1.0,0.0,AS
34.0,Nikola JokiÄ,23.0,DEN,C,80.0,80.0,2504.0,0.511,10.4,0.776,0.323,0.299,0.086,0.067,0.224,0.569,0.695,0.499,0.519,0.346,0.307,0.48,0.916,0.009,11.0,0.022,0.333,4.0,0.0,"MVP-4,AS,NBA1"
35.0,Trae Young,20.0,ATL,PG,81.0,81.0,2503.0,0.418,14.9,0.616,0.265,0.143,0.146,0.063,0.384,0.477,0.562,0.419,0.448,0.316,0.324,0.211,0.423,0.0,0.0,0.037,0.389,1.0,0.0,ROY-2
36.0,Thaddeus Young,30.0,IND,PF,81.0,81.0,2489.0,0.527,7.8,0.826,0.464,0.287,0.039,0.037,0.174,0.564,0.679,0.456,0.303,0.226,0.349,0.554,0.941,0.05,36.0,0.445,0.354,2.0,0.0,
37.0,Jayson Tatum,20.0,BOS,SF,79.0,79.0,2455.0,0.45,13.6,0.7,0.261,0.133,0.137,0.169,0.3,0.483,0.678,0.326,0.43,0.349,0.373,0.497,0.853,0.07,68.0,0.273,0.341,0.0,0.0,
38.0,D'Angelo Russell,22.0,BRK,PG,81.0,81.0,2448.0,0.434,16.4,0.581,0.137,0.157,0.178,0.109,0.419,0.482,0.558,0.441,0.504,0.41,0.369,0.155,0.53,0.003,3.0,0.074,0.468,1.0,0.0,AS
39.0,Jamal Murray,21.0,DEN,PG,75.0,74.0,2447.0,0.437,15.1,0.647,0.184,0.16,0.169,0.134,0.353,0.476,0.583,0.399,0.439,0.465,0.367,0.526,0.684,0.025,25.0,0.089,0.568,2.0,0.0,
40.0,Cedi Osman,23.0,CLE,SF,76.0,75.0,2444.0,0.427,14.8,0.557,0.287,0.118,0.077,0.075,0.443,0.489,0.603,0.33,0.4,0.397,0.348,0.5,0.838,0.012,10.0,0.235,0.318,1.0,0.0,
41.0,Marc Gasol,34.0,2TM,C,79.0,72.0,2436.0,0.448,14.0,0.686,0.156,0.248,0.163,0.118,0.314,0.487,0.654,0.468,0.373,0.466,0.363,0.715,0.99,0.031,23.0,0.026,0.286,0.0,0.0,
41.0,Marc Gasol,34.0,MEM,C,53.0,53.0,1788.0,0.444,14.5,0.676,0.154,0.243,0.16,0.12,0.324,0.491,0.676,0.452,0.385,0.476,0.344,0.705,1.0,0.035,20.0,0.032,0.286,0.0,0.0,
41.0,Marc Gasol,34.0,TOR,C,26.0,19.0,648.0,0.465,13.5,0.722,0.166,0.267,0.176,0.112,0.278,0.474,0.581,0.52,0.333,0.429,0.442,0.75,0.957,0.016,3.0,0.0,,0.0,0.0,
42.0,Mikal Bridges,22.0,PHO,SF,82.0,56.0,2417.0,0.43,15.6,0.444,0.277,0.101,0.041,0.025,0.556,0.548,0.647,0.421,0.304,0.357,0.335,0.715,0.962,0.048,25.0,0.415,0.315,1.0,0.0,
43.0,Jrue Holiday,28.0,NOP,SG,67.0,67.0,2402.0,0.472,12.3,0.687,0.318,0.192,0.122,0.056,0.313,0.539,0.655,0.446,0.475,0.338,0.325,0.305,0.593,0.024,25.0,0.107,0.41,1.0,0.0,DEF2
44.0,Khris Middleton,27.0,MIL,SF,77.0,77.0,2393.0,0.441,15.9,0.587,0.171,0.159,0.145,0.112,0.413,0.485,0.592,0.429,0.461,0.434,0.378,0.327,0.603,0.017,19.0,0.127,0.317,0.0,0.0,AS
45.0,JJ Redick,34.0,PHI,SG,76.0,63.0,2379.0,0.44,20.9,0.411,0.081,0.045,0.045,0.241,0.589,0.502,0.639,0.348,0.435,0.498,0.397,0.83,0.95,0.0,0.0,0.129,0.397,0.0,0.0,
46.0,CJ McCollum,27.0,POR,SG,70.0,70.0,2375.0,0.459,15.3,0.642,0.183,0.15,0.151,0.158,0.358,0.506,0.561,0.441,0.516,0.495,0.375,0.356,0.731,0.011,14.0,0.09,0.5,1.0,0.0,
47.0,Giannis Antetokounmpo,24.0,MIL,PF,72.0,72.0,2358.0,0.578,7.7,0.837,0.573,0.152,0.051,0.063,0.163,0.641,0.769,0.339,0.381,0.41,0.256,0.472,0.673,0.246,279.0,0.044,0.222,1.0,0.0,"MVP-1,DPOY-2,AS,NBA1,DEF1"
48.0,Nicolas Batum,30.0,CHO,SF,75.0,72.0,2354.0,0.45,17.1,0.47,0.21,0.077,0.084,0.1,0.53,0.519,0.661,0.442,0.383,0.393,0.389,0.54,0.828,0.044,22.0,0.309,0.457,1.0,0.0,
49.0,Trevor Ariza,33.0,2TM,SF,69.0,69.0,2349.0,0.399,16.6,0.41,0.262,0.091,0.023,0.034,0.59,0.493,0.611,0.224,0.294,0.44,0.334,0.617,0.917,0.042,29.0,0.297,0.395,1.0,0.0,
49.0,Trevor Ariza,33.0,PHO,SF,26.0,26.0,884.0,0.379,16.8,0.388,0.251,0.097,0.013,0.026,0.612,0.409,0.491,0.227,0.0,0.5,0.36,0.472,0.94,0.04,9.0,0.288,0.4,0.0,0.0,
49.0,Trevor Ariza,33.0,WAS,SF,43.0,43.0,1465.0,0.409,16.5,0.42,0.267,0.088,0.028,0.037,0.58,0.528,0.662,0.222,0.357,0.421,0.322,0.664,0.905,0.043,20.0,0.302,0.393,1.0,0.0,
50.0,Mike Conley,31.0,MEM,PG,70.0,70.0,2342.0,0.438,15.3,0.62,0.19,0.157,0.15,0.122,0.38,0.483,0.554,0.494,0.429,0.423,0.364,0.304,0.594,0.0,0.0,0.115,0.49,3.0,0.0,
51.0,Stephen Curry,30.0,GSW,PG,69.0,69.0,2331.0,0.472,19.7,0.396,0.143,0.096,0.046,0.11,0.604,0.525,0.649,0.488,0.419,0.439,0.437,0.464,0.689,0.002,1.0,0.148,0.517,11.0,1.0,"MVP-5,AS,NBA1"
52.0,Brook Lopez,30.0,MIL,C,81.0,81.0,2322.0,0.452,19.2,0.349,0.173,0.101,0.055,0.02,0.651,0.613,0.765,0.456,0.535,0.313,0.365,0.649,0.952,0.057,40.0,0.143,0.397,0.0,0.0,
53.0,Luka DonÄiÄ,19.0,DAL,SG,72.0,72.0,2318.0,0.427,15.5,0.567,0.209,0.212,0.103,0.042,0.433,0.503,0.637,0.448,0.377,0.42,0.327,0.195,0.423,0.022,25.0,0.058,0.5,14.0,1.0,ROY-1
54.0,Dennis SchrÃ¶der,25.0,OKC,PG,79.0,14.0,2314.0,0.414,14.1,0.67,0.251,0.145,0.17,0.104,0.33,0.45,0.52,0.406,0.41,0.409,0.341,0.165,0.798,0.001,1.0,0.135,0.388,5.0,0.0,6MOY-8
55.0,Kyle Kuzma,23.0,LAL,PF,70.0,68.0,2314.0,0.456,13.3,0.612,0.288,0.203,0.072,0.049,0.388,0.553,0.661,0.471,0.487,0.358,0.303,0.614,0.922,0.055,58.0,0.201,0.353,1.0,0.0,
56.0,Bryn Forbes,25.0,SAS,SG,82.0,81.0,2293.0,0.456,18.7,0.478,0.104,0.115,0.095,0.164,0.522,0.489,0.622,0.418,0.4,0.508,0.426,0.546,0.847,0.004,2.0,0.116,0.563,3.0,0.0,
57.0,Joe Harris,27.0,BRK,SG,76.0,76.0,2293.0,0.5,15.3,0.484,0.279,0.138,0.047,0.02,0.516,0.528,0.646,0.35,0.314,0.6,0.474,0.801,0.989,0.001,1.0,0.15,0.517,0.0,0.0,
58.0,Al-Farouq Aminu,28.0,POR,PF,81.0,81.0,2292.0,0.433,13.9,0.528,0.351,0.105,0.029,0.044,0.472,0.514,0.611,0.419,0.118,0.231,0.343,0.516,1.0,0.079,42.0,0.311,0.356,0.0,0.0,
59.0,Reggie Jackson,28.0,DET,PG,82.0,82.0,2289.0,0.421,16.5,0.55,0.138,0.206,0.113,0.094,0.45,0.464,0.583,0.394,0.432,0.48,0.369,0.187,0.793,0.016,14.0,0.172,0.407,4.0,0.0,
60.0,Eric Bledsoe,29.0,MIL,PG,78.0,78.0,2272.0,0.484,12.9,0.612,0.383,0.124,0.065,0.04,0.388,0.582,0.726,0.3,0.413,0.359,0.329,0.329,0.589,0.015,15.0,0.143,0.278,0.0,0.0,DEF1
61.0,D.J. Augustin,31.0,ORL,PG,81.0,81.0,2269.0,0.47,15.2,0.541,0.267,0.137,0.075,0.061,0.459,0.511,0.646,0.333,0.353,0.512,0.421,0.182,0.641,0.001,0.0,0.174,0.519,4.0,0.0,
62.0,Jeremy Lamb,26.0,CHO,SG,79.0,55.0,2250.0,0.44,13.5,0.663,0.232,0.229,0.122,0.081,0.337,0.487,0.59,0.379,0.521,0.443,0.348,0.44,0.835,0.023,19.0,0.152,0.54,1.0,1.0,
63.0,Clint Capela,24.0,HOU,C,67.0,67.0,2249.0,0.648,2.4,1.0,0.75,0.24,0.01,0.0,0.0,0.648,0.747,0.364,0.0,,,0.812,,0.351,240.0,,,0.0,0.0,
64.0,Devin Booker,22.0,PHO,SG,64.0,64.0,2242.0,0.467,14.6,0.67,0.229,0.135,0.19,0.116,0.33,0.536,0.659,0.471,0.496,0.438,0.326,0.295,0.578,0.015,14.0,0.07,0.345,6.0,1.0,
65.0,Julius Randle,24.0,NOP,PF,73.0,49.0,2232.0,0.524,8.3,0.821,0.446,0.274,0.062,0.039,0.179,0.564,0.689,0.426,0.412,0.333,0.344,0.49,0.91,0.075,78.0,0.164,0.344,0.0,0.0,
66.0,Danny Green,31.0,TOR,SG,80.0,80.0,2216.0,0.465,19.6,0.31,0.114,0.086,0.054,0.056,0.69,0.487,0.639,0.333,0.471,0.429,0.455,0.621,0.914,0.003,2.0,0.414,0.5,2.0,0.0,
67.0,Jordan Clarkson,26.0,CLE,SG,81.0,0.0,2214.0,0.448,14.7,0.623,0.203,0.177,0.155,0.087,0.377,0.524,0.658,0.44,0.492,0.437,0.324,0.265,0.785,0.015,16.0,0.196,0.345,1.0,0.0,
68.0,Kyrie Irving,26.0,BOS,PG,67.0,67.0,2214.0,0.487,14.6,0.65,0.226,0.16,0.132,0.132,0.35,0.533,0.633,0.444,0.524,0.476,0.401,0.265,0.638,0.002,1.0,0.124,0.407,1.0,0.0,"AS,NBA2"
69.0,Willie Cauley-Stein,25.0,SAC,C,81.0,81.0,2213.0,0.556,4.5,0.997,0.594,0.27,0.065,0.069,0.003,0.556,0.714,0.31,0.354,0.353,0.5,0.786,1.0,0.279,182.0,0.0,,1.0,0.0,
70.0,Kyle Lowry,32.0,TOR,PG,65.0,65.0,2213.0,0.411,19.0,0.387,0.187,0.06,0.062,0.078,0.613,0.514,0.645,0.409,0.435,0.345,0.347,0.299,0.745,0.0,0.0,0.115,0.442,3.0,0.0,AS
71.0,Marcus Smart,24.0,BOS,SG,80.0,60.0,2200.0,0.422,18.1,0.39,0.173,0.115,0.053,0.049,0.61,0.511,0.694,0.354,0.4,0.357,0.364,0.434,0.921,0.023,12.0,0.251,0.379,0.0,0.0,"DPOY-8,DEF1"
72.0,Jimmy Butler,29.0,2TM,SG,65.0,65.0,2185.0,0.462,11.9,0.787,0.315,0.167,0.156,0.148,0.213,0.494,0.716,0.311,0.404,0.321,0.347,0.481,0.672,0.079,69.0,0.238,0.348,1.0,0.0,
72.0,Jimmy Butler,29.0,MIN,SG,10.0,10.0,361.0,0.471,12.3,0.713,0.299,0.172,0.166,0.076,0.287,0.509,0.702,0.333,0.423,0.333,0.378,0.333,0.529,0.076,12.0,0.267,0.5,1.0,0.0,
72.0,Jimmy Butler,29.0,PHI,SF,55.0,55.0,1824.0,0.461,11.5,0.802,0.319,0.166,0.154,0.163,0.198,0.491,0.718,0.306,0.4,0.32,0.338,0.51,0.72,0.079,57.0,0.23,0.294,0.0,0.0,
73.0,Deandre Ayton,20.0,PHO,C,71.0,70.0,2183.0,0.585,6.7,0.995,0.478,0.217,0.154,0.146,0.005,0.588,0.733,0.556,0.41,0.346,0.0,0.711,,0.163,135.0,0.25,0.0,0.0,0.0,ROY-3
74.0,Shai Gilgeous-Alexander,20.0,LAC,PG,82.0,73.0,2174.0,0.476,11.2,0.806,0.314,0.161,0.222,0.109,0.194,0.503,0.631,0.417,0.415,0.436,0.367,0.31,0.902,0.028,19.0,0.46,0.406,1.0,0.0,ROY-6
75.0,Zach LaVine,23.0,CHI,SG,63.0,62.0,2171.0,0.467,12.0,0.717,0.396,0.127,0.067,0.127,0.283,0.504,0.653,0.264,0.303,0.382,0.374,0.332,0.525,0.064,69.0,0.121,0.513,2.0,0.0,
76.0,Jae Crowder,28.0,UTA,SF,80.0,11.0,2166.0,0.399,18.7,0.345,0.202,0.056,0.023,0.064,0.655,0.527,0.671,0.244,0.167,0.451,0.331,0.869,0.942,0.031,22.0,0.239,0.352,4.0,0.0,6MOY-11
77.0,TomÃ¡Å¡ SatoranskÃ½,27.0,WAS,PG,80.0,54.0,2164.0,0.485,12.2,0.694,0.317,0.198,0.104,0.075,0.306,0.524,0.702,0.448,0.255,0.35,0.395,0.477,0.969,0.055,25.0,0.265,0.372,2.0,0.0,
78.0,Montrezl Harrell,25.0,LAC,C,82.0,5.0,2158.0,0.615,3.9,0.981,0.669,0.242,0.054,0.016,0.019,0.623,0.724,0.419,0.375,0.357,0.176,0.696,1.0,0.252,203.0,0.059,0.0,3.0,0.0,6MOY-3
79.0,Kevin Knox,19.0,NYK,PF,75.0,57.0,2158.0,0.37,15.2,0.602,0.221,0.149,0.102,0.13,0.398,0.387,0.5,0.353,0.344,0.269,0.343,0.479,0.896,0.028,18.0,0.203,0.365,0.0,0.0,
80.0,Eric Gordon,30.0,HOU,SG,68.0,53.0,2158.0,0.409,18.3,0.36,0.198,0.134,0.018,0.01,0.64,0.497,0.634,0.317,0.412,0.333,0.36,0.435,0.875,0.007,7.0,0.112,0.373,0.0,0.0,
81.0,Joel Embiid,24.0,PHI,C,64.0,64.0,2154.0,0.484,11.0,0.781,0.345,0.209,0.137,0.09,0.219,0.535,0.729,0.404,0.366,0.352,0.3,0.487,0.924,0.1,106.0,0.038,0.4,2.0,0.0,"MVP-7,DPOY-4,AS,NBA2,DEF2"
82.0,Terrence Ross,27.0,ORL,SG,81.0,0.0,2150.0,0.428,20.7,0.449,0.068,0.049,0.104,0.228,0.551,0.484,0.7,0.46,0.43,0.449,0.383,0.713,0.765,0.028,24.0,0.092,0.462,7.0,0.0,6MOY-5
83.0,Darren Collison,31.0,IND,PG,76.0,76.0,2143.0,0.467,15.2,0.706,0.25,0.064,0.085,0.307,0.294,0.492,0.588,0.262,0.5,0.46,0.407,0.319,0.734,0.002,1.0,0.325,0.54,1.0,0.0,
84.0,Patrick Beverley,30.0,LAC,PG,78.0,49.0,2137.0,0.407,16.9,0.409,0.187,0.182,0.029,0.01,0.591,0.421,0.494,0.379,0.286,0.2,0.397,0.354,0.875,0.004,0.0,0.195,0.455,0.0,0.0,DPOY-9
85.0,Marvin Williams,32.0,CHO,PF,75.0,75.0,2133.0,0.422,17.2,0.414,0.158,0.186,0.041,0.029,0.586,0.5,0.641,0.421,0.37,0.421,0.366,0.763,0.993,0.015,8.0,0.309,0.432,1.0,0.0,
86.0,Myles Turner,22.0,IND,C,74.0,74.0,2119.0,0.487,13.9,0.749,0.256,0.141,0.108,0.244,0.251,0.521,0.685,0.445,0.476,0.411,0.388,0.78,0.974,0.081,54.0,0.077,0.6,0.0,0.0,DPOY-5
87.0,Jeff Green,32.0,WAS,PF,77.0,44.0,2097.0,0.475,15.9,0.534,0.242,0.124,0.08,0.089,0.466,0.586,0.771,0.471,0.364,0.443,0.347,0.614,0.973,0.063,39.0,0.281,0.389,4.0,0.0,
88.0,Jarrett Allen,20.0,BRK,C,80.0,80.0,2096.0,0.59,4.3,0.921,0.678,0.22,0.021,0.002,0.079,0.629,0.725,0.384,0.167,0.0,0.133,0.83,1.0,0.343,170.0,0.867,0.154,0.0,0.0,DPOY-9
89.0,Marcus Morris,29.0,BOS,PF,75.0,53.0,2091.0,0.447,16.6,0.539,0.174,0.117,0.143,0.104,0.461,0.508,0.68,0.455,0.38,0.455,0.375,0.528,0.938,0.017,13.0,0.144,0.232,4.0,0.0,
90.0,Wesley Matthews,32.0,3TM,SF,69.0,68.0,2091.0,0.4,18.8,0.423,0.125,0.138,0.112,0.049,0.577,0.437,0.609,0.365,0.372,0.353,0.372,0.558,0.92,0.0,0.0,0.206,0.422,2.0,0.0,
90.0,Wesley Matthews,32.0,DAL,SF,44.0,44.0,1312.0,0.414,17.8,0.439,0.124,0.166,0.113,0.036,0.561,0.456,0.638,0.385,0.434,0.235,0.38,0.5,0.92,0.0,0.0,0.183,0.458,2.0,0.0,
