Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 24_level_0
20,Dwight Howard,20,ORL,PF,82,81,3021,0.0,0.0,0.0,74.0,26.0,0.1,5.2,50,70,149,44,272,7,275,65,85,
21,Cuttino Mobley,30,LAC,SG,79,74,2979,0.0,38.0,62.0,1.0,0.0,2.2,1.4,68,36,92,25,86,9,503,19,47,
22,Jason Kidd,32,NJN,PG,80,80,2975,100.0,0.0,0.0,0.0,0.0,4.4,12.6,141,35,71,9,66,10,1444,12,27,DEF1
23,Raja Bell,29,PHO,SG,79,79,2959,1.0,63.0,36.0,0.0,0.0,6.9,3.6,39,22,107,17,46,81,490,6,22,DPOY-13
24,Kevin Garnett,29,MIN,PF,76,76,2957,0.0,0.0,0.0,84.0,16.0,0.6,10.8,73,36,85,35,187,13,653,48,36,"DPOY-13,AS,DEF2"
25,Kirk Hinrich,25,CHI,PG,81,81,2955,47.0,51.0,2.0,0.0,0.0,0.3,-2.7,101,56,124,16,111,45,1150,18,45,
26,Mehmet Okur,26,UTA,PF,82,82,2945,0.0,0.0,0.0,62.0,39.0,-2.4,3.2,61,46,173,20,172,35,416,35,66,
27,Carmelo Anthony,21,DEN,SF,80,80,2941,0.0,0.0,86.0,14.0,0.0,0.4,0.6,61,59,95,47,285,13,475,66,120,NBA3
28,Andre Miller,29,DEN,PG,82,82,2937,57.0,36.0,8.0,0.0,0.0,2.2,7.2,149,53,76,29,181,33,1448,35,63,
29,Chauncey Billups,29,DET,PG,81,81,2925,94.0,6.0,0.0,0.0,0.0,10.8,10.4,102,38,55,24,160,11,1552,28,56,"MVP-5,AS,NBA2,DEF2"
30,Mike James,30,TOR,PG,79,79,2925,91.0,9.0,0.0,0.0,0.0,-2.7,3.1,101,52,72,34,105,25,1060,28,71,
31,Brad Miller,29,SAC,C,79,79,2923,0.0,0.0,0.0,0.0,100.0,3.9,8.5,107,45,137,13,141,35,854,32,57,
32,Stephen Jackson,27,IND,SG,81,81,2910,0.0,51.0,48.0,1.0,0.0,0.1,-6.5,79,71,82,31,142,7,506,21,70,
33,Vince Carter,29,NJN,SG,79,79,2906,0.0,83.0,17.0,0.0,0.0,5.5,15.5,89,61,88,33,233,22,757,54,55,AS
34,Tayshaun Prince,25,DET,SF,82,82,2898,0.0,0.0,99.0,1.0,0.0,12.6,16.4,35,36,54,8,109,11,432,27,54,"DPOY-13,DEF2"
35,Chris Webber,32,PHI,PF,75,75,2893,0.0,0.0,0.0,81.0,19.0,-2.9,-3.3,80,56,104,24,136,4,556,27,54,
36,Dwyane Wade,24,MIA,SG,75,75,2892,2.0,87.0,12.0,0.0,0.0,8.3,15.2,111,75,83,45,336,18,1167,70,67,"MVP-6,AS,NBA2"
37,Ben Wallace,31,DET,C,82,82,2890,0.0,0.0,0.0,2.0,98.0,11.8,13.8,44,21,89,7,111,49,349,26,23,"DPOY-1,AS,NBA2,DEF1"
38,Jason Richardson,25,GSW,SG,75,75,2877,1.0,68.0,31.0,0.0,0.0,0.6,8.9,61,68,83,24,173,27,539,32,73,
39,Rashard Lewis,26,SEA,SF,78,77,2876,0.0,1.0,88.0,11.0,1.0,-3.9,-2.4,55,37,83,34,163,5,420,34,52,
40,Boris Diaw,23,PHO,PF,81,70,2874,0.0,0.0,2.0,52.0,46.0,8.9,10.2,100,38,135,25,110,19,1172,31,44,MIP-1
41,Shane Battier,27,MEM,SF,81,81,2839,0.0,0.0,63.0,37.0,0.0,7.1,9.2,35,20,128,17,81,48,318,18,46,DPOY-10
42,Richard Hamilton,27,DET,SG,80,80,2825,0.0,99.0,1.0,0.0,0.0,9.8,6.1,73,52,60,29,114,26,602,29,71,AS
43,Chris Paul,20,NOK,PG,78,78,2808,60.0,41.0,0.0,0.0,0.0,-3.3,-0.6,74,60,58,33,150,22,1323,30,66,ROY-1
44,Jason Terry,28,DAL,PG,80,80,2798,93.0,8.0,0.0,0.0,0.0,8.5,6.5,76,34,70,9,74,16,667,12,45,
45,Steve Nash,31,PHO,PG,79,79,2796,87.0,13.0,0.0,0.0,0.0,8.7,9.1,186,66,42,7,79,39,1874,28,31,"MVP-1,AS,NBA1"
46,Tim Duncan,29,SAS,PF,80,80,2784,0.0,0.0,0.0,71.0,29.0,9.4,4.2,59,72,118,31,244,10,571,61,65,"MVP-8,DPOY-6,AS,NBA2,DEF2"
47,Al Harrington,25,ATL,PF,76,76,2782,0.0,0.0,20.0,73.0,7.0,-6.6,-4.0,82,41,129,40,150,24,531,33,71,
48,Rasheed Wallace,31,DET,PF,80,80,2780,0.0,0.0,0.0,74.0,26.0,12.4,14.4,55,20,152,4,75,14,403,13,16,"DPOY-13,AS"
49,Smush Parker,24,LAL,PG,82,82,2773,100.0,0.0,0.0,0.0,0.0,3.3,2.9,81,45,84,10,69,23,685,16,35,
50,Bruce Bowen,34,SAS,SF,82,82,2755,0.0,0.0,88.0,12.0,0.0,8.4,0.7,30,24,68,8,30,40,285,6,22,"DPOY-2,DEF1"
51,Chris Bosh,21,TOR,C,70,70,2751,0.0,0.0,0.0,19.0,81.0,-1.4,6.6,44,63,109,21,279,43,428,64,69,AS
52,Wally Szczerbiak,28,2TM,SF,72,71,2729,0.0,0.0,84.0,15.0,0.0,0.1,3.3,55,33,65,24,116,19,482,30,54,
52,Wally Szczerbiak,28,MIN,SF,40,40,1555,0.0,0.0,79.0,21.0,0.0,1.7,6.3,35,19,34,16,68,14,247,17,34,
52,Wally Szczerbiak,28,BOS,SF,32,31,1174,0.0,1.0,92.0,7.0,1.0,-2.0,-0.5,20,14,31,8,48,5,235,13,20,
53,Tony Parker,23,SAS,PG,80,80,2715,92.0,8.0,0.0,0.0,0.0,10.4,7.3,111,68,41,32,154,9,1065,48,78,"MVP-9,AS"
54,Caron Butler,25,WAS,SF,75,54,2708,0.0,33.0,61.0,6.0,0.0,1.8,-0.5,57,46,85,39,137,15,413,24,59,
55,Sam Cassell,36,LAC,PG,78,75,2653,100.0,0.0,0.0,0.0,0.0,3.2,4.3,81,49,84,31,98,19,1045,12,35,
56,DeShawn Stevenson,24,ORL,SG,82,82,2648,0.0,85.0,15.0,0.0,0.0,-4.5,-10.2,47,34,64,26,120,31,349,26,58,
57,Luke Ridnour,24,SEA,PG,79,77,2625,99.0,1.0,0.0,0.0,0.0,-4.4,-3.5,108,38,80,3,59,16,1276,10,40,
58,Hedo TÃ¼rkoÄlu,26,ORL,SF,78,59,2615,0.0,0.0,90.0,10.0,0.0,-1.3,-0.4,67,37,127,15,102,13,456,18,30,
59,Luol Deng,20,CHI,SF,78,56,2604,0.0,1.0,90.0,10.0,0.0,2.6,4.8,36,39,63,14,113,15,355,21,67,
60,Andrei Kirilenko,24,UTA,SF,69,63,2604,0.0,1.0,72.0,27.0,0.0,1.0,12.3,111,58,67,16,205,24,628,35,57,"DPOY-3,DEF1"
61,Peja StojakoviÄ,28,2TM,SF,71,71,2601,0.0,1.0,93.0,7.0,0.0,1.5,0.0,32,45,77,14,84,4,308,18,37,
61,Peja StojakoviÄ,28,SAC,SF,31,31,1147,0.0,0.0,96.0,4.0,0.0,-3.6,-7.6,16,26,31,5,29,3,149,3,18,
61,Peja StojakoviÄ,28,IND,SF,40,40,1454,0.0,1.0,90.0,9.0,0.0,5.6,6.0,16,19,46,9,55,1,159,15,19,
62,Derek Fisher,31,GSW,PG,82,36,2589,96.0,4.0,0.0,0.0,0.0,-0.9,2.5,95,40,76,15,82,49,790,17,35,6MOY-16
63,Mike Dunleavy,25,GSW,SF,81,68,2578,0.0,0.0,69.0,30.0,1.0,-1.2,1.8,60,30,100,19,104,63,553,21,27,
64,Kyle Korver,24,PHI,SF,82,43,2563,0.0,5.0,75.0,19.0,0.0,-2.3,-1.0,47,29,130,11,19,32,350,4,20,
65,Chris Kaman,23,LAC,C,78,78,2560,0.0,0.0,0.0,0.0,100.0,2.8,2.7,50,60,160,23,110,6,172,27,63,
66,Josh Smith,20,ATL,SF,80,73,2559,0.0,2.0,81.0,17.0,0.0,-6.1,-1.9,87,42,161,16,125,28,428,24,33,
67,T.J. Ford,22,MIL,PG,72,70,2557,100.0,0.0,0.0,0.0,0.0,0.0,3.4,136,51,77,12,91,15,1091,25,53,
68,Jamal Crawford,25,NYK,SG,79,27,2555,18.0,74.0,8.0,0.0,0.0,-6.8,0.6,93,35,65,21,117,5,643,26,43,6MOY-14
69,Zach Randolph,24,POR,PF,74,71,2545,0.0,0.0,0.0,86.0,14.0,-10.5,1.5,49,54,70,31,146,12,341,39,92,
70,Bobby Simmons,25,MIL,SF,75,74,2538,0.0,0.0,87.0,13.0,0.0,0.5,4.8,36,22,98,40,66,16,381,10,49,
71,Juwan Howard,32,HOU,PF,80,80,2537,0.0,0.0,0.0,90.0,9.0,-5.3,-10.7,47,29,81,35,86,12,263,23,63,
72,David West,25,NOK,PF,74,74,2526,0.0,0.0,0.0,90.0,10.0,-3.7,-1.6,41,30,125,20,98,14,205,31,63,
73,Troy Murphy,25,GSW,PF,74,74,2516,0.0,0.0,0.0,74.0,26.0,-3.2,-3.8,30,36,80,23,139,11,243,33,58,
74,Trenton Hassell,26,MIN,SG,77,67,2514,0.0,71.0,27.0,1.0,0.0,-2.1,0.1,59,26,79,19,89,12,440,26,42,
75,Udonis Haslem,25,MIA,PF,81,80,2491,0.0,0.0,0.0,90.0,10.0,6.5,5.9,33,20,84,13,70,36,215,11,25,
76,Ben Gordon,22,CHI,SG,80,47,2482,1.0,83.0,15.0,1.0,0.0,1.5,1.5,90,51,99,22,99,24,532,21,72,
77,Nenad KrstiÄ,22,NJN,PF,80,80,2469,0.0,0.0,0.0,57.0,43.0,5.3,10.3,25,42,131,32,116,49,208,27,84,
78,Jamaal Magloire,27,MIL,C,82,82,2465,0.0,0.0,0.0,0.0,100.0,-2.1,-2.0,35,49,141,34,133,8,125,25,59,
79,Zaza Pachulia,21,ATL,C,78,78,2452,0.0,0.0,0.0,0.0,100.0,-5.6,-0.6,35,57,110,54,185,31,281,34,90,
80,Eddie Jones,34,MEM,SG,75,75,2437,0.0,95.0,5.0,0.0,0.0,7.3,7.2,48,20,73,18,79,24,395,11,37,DPOY-13
81,Rafer Alston,29,HOU,PG,63,63,2431,98.0,2.0,0.0,0.0,0.0,-2.0,-1.4,103,34,85,3,44,7,932,7,20,
82,Delonte West,22,BOS,PG,71,71,2418,97.0,3.0,0.0,0.0,0.0,1.1,7.1,71,36,86,8,36,13,726,8,35,
83,Raymond Felton,21,CHA,PG,80,54,2406,55.0,45.0,0.0,0.0,0.0,-2.7,4.3,104,55,60,11,93,28,980,24,58,ROY-4
84,Steve Francis,28,2TM,SG,70,60,2393,59.0,41.0,0.0,0.0,0.0,-5.6,-4.0,96,54,72,21,165,12,754,35,37,
84,Steve Francis,28,ORL,PG,46,45,1734,67.0,33.0,0.0,0.0,0.0,-2.7,-2.7,69,39,52,17,117,7,577,24,30,
84,Steve Francis,28,NYK,SG,24,15,659,38.0,61.0,1.0,0.0,0.0,-13.2,-7.5,27,15,20,4,48,5,177,11,7,
85,P.J. Brown,36,NOK,C,75,73,2380,0.0,0.0,0.0,5.0,95.0,-3.3,-0.6,23,31,110,14,74,8,190,16,36,DPOY-13
86,David Wesley,35,HOU,SG,71,59,2372,39.0,60.0,1.0,0.0,0.0,-1.6,-0.1,76,20,100,14,58,15,460,9,25,
87,Charlie Villanueva,21,TOR,PF,81,36,2361,0.0,0.0,16.0,62.0,22.0,-1.4,5.1,31,35,146,16,73,17,202,14,44,"ROY-2,6MOY-20"
88,Eric Snow,32,CLE,PG,82,82,2351,69.0,31.0,0.0,0.0,0.0,3.4,2.0,85,15,101,6,35,25,768,5,30,
89,Brevin Knight,30,CHA,PG,69,67,2351,100.0,0.0,0.0,0.0,0.0,-5.4,-2.4,109,26,87,6,109,22,1344,22,52,
90,Andrew Bogut,21,MIL,PF,82,77,2348,0.0,0.0,0.0,80.0,20.0,1.5,6.8,63,26,150,15,84,66,433,22,55,ROY-3
91,Luther Head,23,HOU,SG,80,27,2310,8.0,70.0,22.0,0.0,0.0,-0.8,1.7,67,24,69,7,46,3,485,9,37,ROY-7
92,Deron Williams,21,UTA,PG,80,47,2307,70.0,30.0,0.0,0.0,0.0,-3.1,0.3,75,49,120,12,48,31,777,9,63,ROY-6
93,Gary Payton,37,MIA,PG,81,25,2305,70.0,30.0,0.0,0.0,0.0,3.0,-3.0,52,20,65,10,27,14,588,7,24,
94,Kenny Thomas,28,SAC,PF,82,55,2293,0.0,0.0,3.0,95.0,2.0,-0.6,-5.4,54,37,83,16,97,22,377,28,50,
95,Antonio Daniels,30,WAS,SG,80,17,2283,14.0,84.0,2.0,0.0,0.0,2.9,2.0,45,23,45,13,121,43,653,27,25,
96,Zydrunas Ilgauskas,30,CLE,C,78,78,2283,0.0,0.0,0.0,0.0,100.0,3.6,2.3,28,44,152,33,171,18,206,40,51,
97,Mike Miller,25,MEM,SG,74,9,2268,0.0,46.0,54.0,0.0,0.0,2.3,-5.1,71,28,77,27,75,18,454,23,29,6MOY-1
98,Josh Childress,22,ATL,SF,74,10,2249,0.0,46.0,52.0,2.0,0.0,-4.5,2.0,39,32,86,16,89,8,299,19,49,
99,Mark Blount,30,2TM,C,81,55,2240,0.0,0.0,0.0,0.0,100.0,-4.3,-3.3,54,51,133,32,105,18,209,30,45,
99,Mark Blount,30,BOS,C,39,25,1083,0.0,0.0,0.0,0.0,100.0,-2.2,-0.7,40,30,56,19,58,9,140,19,22,
99,Mark Blount,30,MIN,C,42,30,1157,0.0,0.0,0.0,0.0,100.0,-6.2,-5.7,14,21,77,13,47,9,69,11,23,
100,AndrÃ©s Nocioni,26,CHI,PF,82,43,2239,0.0,0.0,42.0,56.0,1.0,-1.4,-5.5,34,42,128,23,92,64,274,23,68,DPOY-13
101,Tony Battie,29,ORL,C,82,82,2215,0.0,0.0,0.0,9.0,91.0,-2.5,-3.1,38,12,158,15,58,20,109,8,30,
102,Metta World Peace,26,2TM,SF,56,56,2207,0.0,0.0,94.0,5.0,0.0,7.9,9.2,44,34,49,24,132,18,478,31,62,"DPOY-4,DEF1"
102,Metta World Peace,26,IND,SF,16,16,603,0.0,0.0,89.0,11.0,0.0,9.4,9.0,11,7,11,12,52,5,84,10,20,
102,Metta World Peace,26,SAC,SF,40,40,1604,0.0,1.0,96.0,3.0,0.0,7.3,9.3,33,27,38,12,80,13,394,21,42,
103,Antoine Walker,29,MIA,PF,82,19,2199,0.0,0.0,33.0,66.0,0.0,2.9,-3.2,59,47,83,20,58,7,361,19,38,6MOY-11
104,Stephon Marbury,28,NYK,PG,60,60,2193,78.0,22.0,0.0,0.0,0.0,-6.7,0.6,96,29,53,20,141,20,832,36,51,
105,Drew Gooden,24,CLE,PF,79,79,2174,0.0,0.0,0.0,71.0,29.0,0.7,-4.1,25,30,95,20,120,20,121,28,59,
106,PrimoÅ¾ Brezec,26,CHA,C,79,79,2165,0.0,0.0,0.0,0.0,100.0,-8.9,-9.7,15,31,130,15,102,9,104,28,50,
107,Chris Duhon,23,CHI,PG,74,38,2155,89.0,11.0,0.0,0.0,0.0,-1.1,-4.5,73,29,54,3,39,22,821,7,29,
108,Tyson Chandler,23,CHI,C,79,50,2121,0.0,0.0,0.0,1.0,100.0,2.8,4.0,31,27,153,36,92,25,178,19,20,
109,Ronald Murray,26,2TM,SG,76,27,2112,30.0,67.0,2.0,0.0,0.0,-1.7,-1.8,50,53,50,15,110,6,447,21,63,
109,Ronald Murray,26,SEA,SG,48,2,1085,53.0,46.0,1.0,0.0,0.0,-7.3,-5.5,26,35,31,6,63,4,279,13,39,
109,Ronald Murray,26,CLE,SG,28,25,1027,6.0,90.0,4.0,0.0,0.0,4.2,2.2,24,18,19,9,47,2,168,8,24,
110,Marko JariÄ,27,MIN,PG,75,49,2102,68.0,30.0,2.0,0.0,0.0,0.9,6.5,79,18,81,14,55,5,624,9,35,
111,Desmond Mason,28,NOK,SF,70,55,2102,0.0,1.0,88.0,11.0,0.0,-6.5,-7.4,37,34,60,22,121,49,137,20,56,
112,Damon Jones,29,CLE,PG,82,7,2089,97.0,3.0,0.0,0.0,0.0,2.5,-0.1,35,8,43,6,10,8,388,3,8,
113,Jumaine Jones,26,CHA,PF,76,42,2089,0.0,0.0,33.0,56.0,11.0,-5.7,-2.8,36,22,109,10,41,26,140,12,21,
114,Donyell Marshall,32,CLE,PF,81,0,2077,0.0,0.0,2.0,97.0,1.0,2.3,-0.6,35,20,96,15,42,6,140,5,24,
115,John Salmons,26,PHI,SG,82,24,2059,10.0,81.0,9.0,0.0,0.0,-4.5,-5.3,52,37,84,10,91,7,500,21,59,
116,Michael Finley,32,SAS,SG,77,18,2038,0.0,43.0,53.0,4.0,0.0,6.0,-4.4,31,19,57,6,21,5,262,3,12,6MOY-9
117,Raef LaFrentz,29,BOS,PF,82,63,2033,0.0,0.0,0.0,62.0,38.0,-1.1,1.1,38,12,176,10,30,18,263,6,27,
118,Speedy Claxton,27,NOK,PG,71,3,2019,100.0,0.0,0.0,0.0,0.0,0.9,8.1,61,61,64,15,120,37,749,29,60,6MOY-2
119,Jalen Rose,33,2TM,SG,72,45,1983,1.0,24.0,72.0,3.0,0.0,-7.6,-3.6,41,36,72,26,108,9,421,25,38,
119,Jalen Rose,33,TOR,SF,46,22,1236,0.0,8.0,88.0,4.0,0.0,-5.3,-2.6,18,23,48,16,67,4,264,15,22,
119,Jalen Rose,33,NYK,SG,26,23,747,2.0,52.0,46.0,0.0,0.0,-11.3,-5.3,23,13,24,10,41,5,157,10,16,
120,Anthony Johnson,31,IND,PG,75,53,1981,99.0,1.0,0.0,0.0,0.0,3.7,3.9,67,22,52,12,42,6,727,6,29,
121,Kwame Brown,23,LAL,C,72,49,1978,0.0,0.0,0.0,20.0,81.0,2.6,0.3,16,30,99,25,112,25,161,28,40,
122,Vladimir RadmanoviÄ,25,2TM,PF,77,27,1974,0.0,0.0,26.0,66.0,8.0,-3.1,-2.8,43,25,121,13,43,4,307,11,36,
122,Vladimir RadmanoviÄ,25,SEA,PF,47,16,1089,0.0,0.0,6.0,81.0,14.0,-4.8,-2.1,22,14,77,9,26,0,170,8,22,
122,Vladimir RadmanoviÄ,25,LAC,PF,30,11,885,0.0,0.0,52.0,48.0,1.0,-1.1,-3.8,21,11,44,4,17,4,137,3,14,
123,Baron Davis,26,GSW,PG,54,48,1971,53.0,47.0,0.0,0.0,0.0,0.2,4.0,93,32,62,11,114,19,1102,31,42,
124,Shareef Abdur-Rahim,29,SAC,PF,72,30,1961,0.0,0.0,0.0,70.0,30.0,4.0,4.4,36,39,113,18,117,8,347,28,65,6MOY-10
125,Marvin Williams,19,ATL,PF,79,7,1952,0.0,0.0,1.0,71.0,28.0,-2.4,6.0,29,22,127,14,120,12,135,23,56,
126,Jared Jeffries,24,WAS,PF,77,77,1951,0.0,0.0,5.0,87.0,8.0,3.0,2.1,38,32,108,21,81,25,332,15,35,
127,Yao Ming,25,HOU,C,57,57,1949,0.0,0.0,0.0,0.0,100.0,1.7,6.3,27,58,114,32,182,12,200,55,72,"AS,NBA3"
128,Matt Harpring,29,UTA,SF,71,32,1944,0.0,28.0,71.0,1.0,0.0,-3.3,-0.1,45,22,86,27,118,13,214,24,54,6MOY-16
129,Erick Dampier,30,DAL,C,82,36,1934,0.0,0.0,0.0,1.0,99.0,6.4,-0.3,25,15,158,37,97,10,122,18,40,6MOY-20
130,Juan Dixon,27,POR,SG,76,42,1920,28.0,71.0,1.0,0.0,0.0,-10.3,1.4,48,41,63,7,69,9,316,18,42,
131,Josh Howard,25,DAL,SF,59,58,1915,0.0,4.0,92.0,5.0,0.0,8.7,4.2,29,24,85,15,127,18,251,33,51,
132,James Posey,29,MIA,SF,67,63,1914,0.0,3.0,97.0,0.0,0.0,5.7,2.8,32,9,80,9,16,31,208,5,10,DPOY-13
133,Kevin Martin,22,SAC,SG,72,41,1913,5.0,80.0,15.0,0.0,0.0,0.9,-1.6,35,27,43,8,87,28,220,17,34,
134,Keith Bogans,25,2TM,SG,72,31,1912,0.0,46.0,54.0,0.0,0.0,-5.2,-3.1,47,23,60,11,77,24,274,18,45,
134,Keith Bogans,25,CHA,SG,39,9,848,0.0,91.0,9.0,0.0,0.0,-8.5,-5.2,22,9,27,6,42,13,97,9,23,
134,Keith Bogans,25,HOU,SF,33,22,1064,0.0,10.0,90.0,1.0,0.0,-2.5,-1.4,25,14,33,5,35,11,177,9,22,
135,Jason Collins,27,NJN,C,71,70,1895,0.0,0.0,0.0,0.0,100.0,4.5,5.8,11,20,107,19,31,39,158,4,22,
136,Gerald Wallace,23,CHA,SF,55,52,1895,0.0,1.0,69.0,29.0,2.0,-1.8,4.9,28,28,57,24,143,29,218,42,64,DPOY-9
137,Brendan Haywood,26,WAS,C,79,70,1879,0.0,0.0,0.0,0.0,100.0,2.5,1.0,9,34,139,21,93,36,108,17,29,
138,Rasual Butler,26,NOK,SF,79,20,1875,0.0,31.0,67.0,2.0,0.0,-1.6,2.9,19,22,75,9,46,2,86,7,27,
139,Jason Williams,30,MIA,PG,59,56,1874,100.0,0.0,0.0,0.0,0.0,6.0,3.4,68,18,39,8,33,9,630,11,21,
140,Eddy Curry,23,NYK,C,72,69,1865,0.0,0.0,0.0,0.0,100.0,-11.7,-8.8,22,43,98,67,242,5,45,55,46,
141,Clifford Robinson,39,NJN,PF,80,13,1863,0.0,0.0,0.0,73.0,27.0,0.1,-2.5,31,18,128,7,26,10,206,3,13,6MOY-14
142,Marcus Camby,31,DEN,C,56,54,1857,0.0,0.0,0.0,26.0,74.0,1.0,1.5,48,25,88,11,66,27,240,14,15,"DPOY-5,DEF2"
143,Fred Jones,26,IND,SG,68,2,1837,0.0,89.0,11.0,0.0,0.0,0.0,-3.3,57,25,64,20,64,10,350,15,26,
144,Adonal Foyle,30,GSW,C,77,72,1824,0.0,0.0,0.0,0.0,100.0,-1.0,1.5,26,22,112,21,34,9,75,13,25,
145,Manu GinÃ³bili,28,SAS,SG,65,56,1813,0.0,83.0,17.0,0.0,0.0,12.1,7.3,60,34,59,15,120,48,536,23,33,
146,Shaquille O'Neal,33,MIA,C,59,58,1806,0.0,0.0,0.0,0.0,100.0,7.1,5.3,32,38,125,43,204,6,271,71,34,"AS,NBA1"
147,Jermaine O'Neal,27,IND,PF,51,47,1802,0.0,0.0,0.0,45.0,55.0,2.4,1.1,47,40,96,31,172,35,306,41,58,AS
148,Ruben Patterson,30,2TM,SG,71,22,1792,0.0,37.0,60.0,4.0,0.0,-5.2,1.9,44,46,42,33,153,10,276,33,82,
148,Ruben Patterson,30,POR,SF,45,2,1056,0.0,16.0,80.0,4.0,0.0,-5.9,7.0,22,26,23,14,97,8,132,23,50,
148,Ruben Patterson,30,DEN,SG,26,20,736,0.0,67.0,31.0,3.0,0.0,-4.1,-5.4,22,20,19,19,56,2,144,10,32,
149,Jameer Nelson,23,ORL,PG,62,33,1784,97.0,3.0,0.0,0.0,0.0,2.5,6.6,75,43,80,17,69,12,665,17,41,
150,Steve Blake,25,POR,PG,68,57,1781,85.0,15.0,0.0,0.0,0.0,-11.7,-1.2,55,18,44,5,15,9,657,2,16,
151,Bobby Jackson,32,MEM,PG,71,15,1775,86.0,14.0,0.0,0.0,0.0,5.9,2.6,60,30,63,5,62,14,443,13,49,6MOY-16
