Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 24_level_0
10,Jrue Holiday,22,PHI,PG,78,78,2926,99.0,1.0,0.0,0.0,0.0,-2.6,3.9,156,90,67,13,103,12,1414,21,76,AS
11,O.J. Mayo,25,DAL,SG,82,82,2913,0.0,97.0,3.0,0.0,0.0,-2.1,-5.4,107,72,95,16,90,14,795,19,51,
12,David Lee,29,GSW,PF,79,79,2907,0.0,0.0,0.0,94.0,6.0,2.7,6.2,92,67,124,31,159,3,685,32,104,"MVP-12,AS,NBA3"
13,Luol Deng,27,CHI,SF,75,75,2903,0.0,0.0,81.0,19.0,0.0,0.2,-1.9,69,54,48,13,121,19,489,26,69,"DPOY-15,AS"
14,Brandon Jennings,23,MIL,PG,80,80,2897,99.0,1.0,0.0,0.0,0.0,-5.3,-12.8,115,57,51,17,110,21,1165,27,55,
15,Evan Turner,24,PHI,SF,82,82,2892,0.0,25.0,71.0,4.0,0.0,-3.7,-0.3,88,49,97,21,82,14,779,13,87,
16,LeBron James,28,MIA,PF,76,76,2877,0.0,0.0,9.0,82.0,9.0,13.2,15.3,137,52,34,26,214,7,1298,54,41,"MVP-1,DPOY-2,AS,NBA1,DEF1"
17,Russell Westbrook,24,OKC,PG,82,82,2861,99.0,1.0,0.0,0.0,0.0,10.7,3.5,137,92,46,29,251,3,1350,50,74,"MVP-9,DPOY-17,AS,NBA2"
18,Kemba Walker,22,CHA,PG,82,82,2859,100.0,0.0,0.0,0.0,0.0,-9.1,3.4,115,58,62,14,153,32,1040,39,103,
19,Deron Williams,28,BRK,PG,78,78,2842,79.0,21.0,0.0,0.0,0.0,2.5,2.0,134,52,70,20,120,25,1356,26,54,
20,Nicolas Batum,24,POR,SF,73,73,2807,0.0,10.0,88.0,2.0,0.0,-2.2,4.7,119,41,60,13,79,7,800,17,19,
21,Marc Gasol,28,MEM,C,80,80,2796,0.0,0.0,0.0,0.0,100.0,8.0,10.9,66,42,116,32,133,12,704,26,30,"MVP-12,DPOY-1,NBA2,DEF2"
22,LaMarcus Aldridge,27,POR,PF,74,74,2790,0.0,0.0,0.0,84.0,16.0,-0.8,9.4,38,54,113,30,167,10,474,38,35,AS
23,Andre Iguodala,29,DEN,SG,80,80,2779,3.0,86.0,11.0,0.0,0.0,6.7,5.0,99,60,61,14,114,9,957,27,30,DPOY-9
24,Chandler Parsons,24,HOU,SF,76,76,2758,0.0,1.0,72.0,26.0,0.0,2.8,-2.6,58,52,60,16,76,14,634,19,71,
25,Mike Conley,25,MEM,PG,80,80,2757,100.0,0.0,0.0,0.0,0.0,9.6,16.1,120,51,69,9,98,26,1035,30,50,"DPOY-21,DEF2"
26,Al Horford,26,ATL,C,74,74,2756,0.0,0.0,0.0,27.0,73.0,2.8,7.3,56,40,78,25,93,7,593,23,40,
27,Dwight Howard,27,LAL,C,76,76,2722,0.0,0.0,0.0,0.0,100.0,2.6,3.0,31,73,135,62,276,5,273,59,75,"DPOY-14,AS,NBA3"
28,Greg Monroe,22,DET,C,81,81,2687,0.0,0.0,0.0,17.0,83.0,-4.9,-1.7,100,86,97,24,190,5,637,48,122,
29,Rudy Gay,26,2TM,SF,75,74,2687,0.0,0.0,80.0,19.0,0.0,4.4,3.4,91,68,70,23,129,9,443,29,84,
29,Rudy Gay,26,MEM,SF,42,42,1541,0.0,0.0,94.0,6.0,0.0,5.6,1.5,53,36,35,9,71,8,242,15,56,
29,Rudy Gay,26,TOR,SF,33,32,1146,0.0,0.0,62.0,38.0,0.0,2.7,6.1,38,32,35,14,58,1,201,14,28,
30,Greivis VÃ¡squez,26,NOH,PG,78,78,2685,92.0,9.0,0.0,0.0,0.0,-4.2,1.4,138,64,67,20,68,19,1573,23,65,
31,Josh Smith,27,ATL,PF,76,76,2683,0.0,0.0,13.0,77.0,10.0,1.4,2.9,125,66,82,18,163,16,761,48,39,
32,J.R. Smith,27,NYK,SG,80,0,2678,0.0,53.0,45.0,2.0,0.0,5.4,2.9,54,49,105,21,122,9,539,28,46,6MOY-1
33,Joe Johnson,31,BRK,SG,72,72,2642,0.0,55.0,45.0,0.0,0.0,5.2,9.5,69,34,39,10,64,3,624,12,20,
34,Jeremy Lin,24,HOU,PG,82,82,2640,88.0,13.0,0.0,0.0,0.0,2.7,-2.9,131,63,99,16,124,22,1152,26,65,
35,Tayshaun Prince,32,2TM,SF,82,81,2631,0.0,2.0,92.0,6.0,0.0,2.6,4.1,46,29,47,6,51,4,448,8,29,
35,Tayshaun Prince,32,DET,SF,45,45,1457,0.0,3.0,95.0,2.0,0.0,-3.8,0.8,29,20,25,1,34,2,259,5,23,
35,Tayshaun Prince,32,MEM,SF,37,36,1174,0.0,1.0,88.0,11.0,0.0,10.6,8.3,17,9,22,5,17,2,189,3,6,
36,Thaddeus Young,24,PHI,PF,76,76,2629,0.0,0.0,0.0,97.0,3.0,-0.4,9.7,36,39,100,7,93,10,283,18,50,
37,Jeff Teague,24,ATL,PG,80,78,2628,99.0,1.0,0.0,0.0,0.0,1.0,1.5,126,61,82,19,92,10,1316,20,79,
38,George Hill,26,IND,PG,76,76,2620,95.0,5.0,0.0,0.0,0.0,9.0,12.5,68,21,48,14,66,19,791,22,28,
39,Zach Randolph,31,MEM,PF,76,75,2607,0.0,0.0,0.0,85.0,15.0,5.7,2.7,45,53,68,23,125,8,242,32,98,AS
40,Blake Griffin,23,LAC,PF,80,80,2598,0.0,0.0,0.0,76.0,24.0,7.4,1.4,67,52,90,35,184,15,702,53,60,"AS,NBA2"
41,Goran DragiÄ,26,PHO,PG,77,77,2581,97.0,3.0,0.0,0.0,0.0,-5.2,5.3,127,50,75,14,112,21,1250,22,39,
42,Al Jefferson,28,UTA,C,78,78,2578,0.0,0.0,0.0,0.0,100.0,-3.6,-9.4,36,48,118,3,98,3,397,25,84,
43,Paul Pierce,35,BOS,SF,77,77,2575,0.0,10.0,86.0,4.0,0.0,2.0,7.2,98,61,117,21,175,6,810,35,75,
44,Tristan Thompson,21,CLE,PF,82,82,2564,0.0,0.0,0.0,84.0,16.0,-4.7,1.4,28,36,113,29,135,4,255,27,123,
45,Nikola VuÄeviÄ,22,ORL,C,77,77,2559,0.0,0.0,0.0,0.0,100.0,-8.2,-1.2,38,33,111,31,62,7,323,20,58,
46,Carlos Boozer,31,CHI,PF,79,79,2546,0.0,0.0,0.0,76.0,24.0,-2.4,-8.4,62,53,127,39,134,5,396,40,90,
47,Alonzo Gee,25,CLE,SF,82,82,2541,0.0,15.0,83.0,2.0,0.0,-7.1,-5.3,53,46,87,19,94,8,303,13,78,
48,Metta World Peace,33,LAL,SF,75,66,2530,0.0,1.0,83.0,16.0,0.0,4.4,7.5,31,33,66,22,72,9,264,13,56,
49,Ty Lawson,25,DEN,PG,73,71,2513,100.0,0.0,0.0,0.0,0.0,4.8,-1.0,106,45,31,20,108,12,1145,23,104,MVP-12
50,Ryan Anderson,24,NOH,PF,81,22,2503,0.0,0.0,2.0,89.0,10.0,-6.5,-5.0,28,35,80,17,75,9,217,9,58,6MOY-5
51,Serge Ibaka,23,OKC,PF,80,80,2486,0.0,0.0,0.0,91.0,9.0,9.7,-0.2,26,43,122,23,85,5,106,19,32,"DPOY-3,DEF1"
52,Carmelo Anthony,28,NYK,PF,67,67,2482,0.0,0.0,18.0,78.0,3.0,5.7,3.4,55,59,79,35,211,15,442,40,88,"MVP-3,AS,NBA2"
53,Luke Ridnour,31,MIN,SG,82,82,2474,36.0,60.0,4.0,0.0,0.0,-2.7,-1.4,88,28,90,4,31,22,676,7,36,
54,Ãmer AÅÄ±k,26,HOU,C,82,82,2464,0.0,0.0,0.0,0.0,100.0,6.3,6.9,53,44,103,34,147,12,172,30,83,
55,Chris Bosh,28,MIA,C,74,74,2454,0.0,0.0,0.0,0.0,100.0,10.0,2.3,40,50,72,20,140,8,288,23,41,AS
56,David West,32,IND,PF,73,73,2435,0.0,0.0,0.0,97.0,3.0,8.3,9.1,65,54,55,24,130,7,502,26,62,
57,Joakim Noah,27,CHI,C,66,64,2426,0.0,0.0,0.0,0.0,100.0,1.4,2.0,99,40,87,14,101,10,573,16,60,"MVP-12,DPOY-4,AS,DEF1"
58,Wesley Matthews,26,POR,SG,69,69,2403,0.0,85.0,15.0,0.0,0.0,-2.1,3.7,46,43,83,10,73,17,391,16,45,
59,Dwyane Wade,31,MIA,SG,69,69,2391,13.0,87.0,0.0,0.0,0.0,12.8,9.4,109,65,70,11,204,4,804,42,36,"MVP-10,DPOY-16,AS,NBA3"
60,JJ Redick,28,2TM,SG,78,13,2379,23.0,69.0,8.0,0.0,0.0,-2.0,5.9,80,38,53,7,68,20,663,18,21,6MOY-14
60,JJ Redick,28,ORL,SG,50,11,1575,35.0,65.0,0.0,0.0,0.0,-3.4,7.2,63,26,33,6,47,15,489,14,14,
60,JJ Redick,28,MIL,SG,28,2,804,0.0,78.0,22.0,0.0,0.0,0.9,3.4,17,12,20,1,21,5,174,4,7,
61,Paul Millsap,27,UTA,PF,78,78,2375,0.0,0.0,5.0,94.0,1.0,0.2,0.9,50,45,108,23,152,12,485,22,78,
62,Darren Collison,25,DAL,PG,81,47,2372,98.0,2.0,0.0,0.0,0.0,-1.9,-3.1,107,46,73,4,98,7,948,22,59,
63,Brandon Knight,21,DET,PG,75,75,2365,91.0,9.0,0.0,0.0,0.0,-2.5,4.4,110,64,54,15,86,14,663,15,57,
64,Jarrett Jack,29,GSW,SG,79,4,2349,34.0,66.0,0.0,0.0,0.0,1.2,0.4,90,44,61,11,58,18,1005,11,26,6MOY-3
65,Chris Paul,27,LAC,PG,70,70,2335,100.0,0.0,0.0,0.0,0.0,9.7,6.7,96,38,45,17,64,14,1542,13,23,"MVP-4,DPOY-11,AS,NBA1,DEF1"
66,Amir Johnson,25,TOR,PF,81,38,2325,0.0,0.0,0.0,66.0,34.0,4.8,15.1,38,22,140,39,89,10,265,25,35,
67,J.J. Hickson,24,POR,C,80,80,2323,0.0,0.0,0.0,7.0,93.0,-5.0,-3.3,42,49,75,18,132,4,212,33,71,
68,Raymond Felton,28,NYK,PG,68,68,2313,100.0,0.0,0.0,0.0,0.0,5.3,2.2,93,51,57,4,47,16,924,12,35,
69,Danilo Gallinari,24,DEN,SF,71,71,2309,0.0,0.0,69.0,31.0,0.0,7.4,5.2,57,23,65,18,140,15,391,26,58,
70,Arron Afflalo,27,ORL,SF,64,64,2307,1.0,48.0,49.0,3.0,0.0,-7.8,-0.1,45,50,68,20,98,5,474,24,59,
71,Kyle Singler,24,DET,SF,82,74,2293,0.0,38.0,60.0,2.0,0.0,-4.0,0.7,42,26,104,15,59,8,177,15,47,
72,DeMarcus Cousins,22,SAC,C,75,74,2289,0.0,0.0,0.0,0.0,100.0,-6.9,-3.6,93,60,107,34,188,17,465,47,97,
73,Jason Thompson,26,SAC,PF,82,81,2285,0.0,0.0,0.0,82.0,18.0,-5.3,0.2,41,28,99,23,94,8,193,16,71,
74,Lance Stephenson,22,IND,SG,78,72,2278,0.0,95.0,4.0,0.0,0.0,8.8,9.5,58,24,56,13,42,16,515,12,34,
75,John Salmons,33,SAC,SF,76,72,2278,0.0,4.0,91.0,6.0,0.0,-0.9,10.6,41,29,85,4,47,3,508,10,31,
76,Roy Hibbert,26,IND,C,79,79,2269,0.0,0.0,0.0,0.0,100.0,9.3,10.4,43,44,168,49,94,6,259,19,85,DPOY-10
77,Kyle Korver,31,ATL,SF,74,60,2259,0.0,22.0,78.0,0.0,0.0,3.9,8.0,48,14,101,6,10,8,325,3,12,
78,Brook Lopez,24,BRK,C,74,74,2253,0.0,0.0,0.0,0.0,100.0,5.3,7.7,33,47,88,18,193,7,173,46,68,AS
79,Jeff Green,26,BOS,PF,81,17,2252,0.0,0.0,21.0,61.0,19.0,-1.0,-1.2,46,40,90,24,132,7,309,27,63,
80,Randy Foye,29,UTA,SG,82,72,2249,11.0,89.0,0.0,0.0,0.0,-2.6,-5.5,54,15,89,10,33,10,365,6,32,
81,Kenneth Faried,23,DEN,PF,80,80,2248,0.0,0.0,0.0,79.0,21.0,5.3,0.2,33,38,93,30,114,12,176,26,75,DPOY-17
82,Brandon Bass,27,BOS,PF,81,69,2239,0.0,0.0,28.0,71.0,1.0,-3.6,-7.2,23,27,94,16,78,1,196,18,45,
83,Spencer Hawes,24,PHI,C,82,40,2233,0.0,0.0,0.0,0.0,100.0,-4.1,-1.1,50,37,164,25,69,4,399,11,52,
84,Jamal Crawford,32,LAC,SG,76,0,2230,6.0,86.0,8.0,0.0,0.0,7.3,0.8,68,48,31,6,90,12,421,23,33,6MOY-2
85,Thabo Sefolosha,28,OKC,SG,81,81,2229,0.0,68.0,31.0,1.0,0.0,11.7,4.6,30,15,64,11,31,10,276,4,20,
86,Danny Green,25,SAS,SG,80,80,2201,0.0,61.0,38.0,1.0,0.0,7.5,1.5,54,23,70,8,33,14,305,6,27,
87,Martell Webster,26,WAS,SF,76,62,2200,0.0,17.0,81.0,2.0,0.0,-1.2,3.8,33,21,74,11,94,12,322,18,34,
88,Bismack Biyombo,20,CHA,C,80,65,2186,0.0,0.0,0.0,5.0,95.0,-8.4,3.8,13,17,109,20,58,5,75,11,53,
89,Luis Scola,32,PHO,PF,82,67,2184,0.0,0.0,0.0,91.0,9.0,-5.6,3.2,50,37,96,20,96,12,410,23,53,
90,Tony Parker,30,SAS,PG,66,66,2174,98.0,2.0,0.0,0.0,0.0,10.5,8.0,82,58,39,11,125,9,1168,32,64,"MVP-6,AS,NBA2"
91,Rodney Stuckey,26,DET,SG,76,24,2171,12.0,77.0,11.0,0.0,0.0,-7.1,-6.2,64,39,62,17,129,12,623,34,55,
92,Jared Dudley,27,PHO,SF,79,50,2170,0.0,19.0,77.0,3.0,0.0,-3.5,7.7,72,18,48,6,69,10,435,10,28,
93,Tyson Chandler,30,NYK,C,66,66,2164,0.0,0.0,0.0,0.0,100.0,5.9,3.3,23,22,85,30,124,5,146,27,19,"DPOY-13,AS,DEF1"
94,JosÃ© CalderÃ³n,31,2TM,PG,73,58,2160,62.0,37.0,0.0,0.0,0.0,-6.7,-5.4,97,23,57,3,15,2,1127,2,20,
94,JosÃ© CalderÃ³n,31,TOR,PG,45,30,1273,82.0,18.0,0.0,0.0,0.0,-4.2,-3.8,60,13,29,2,9,1,720,1,12,
94,JosÃ© CalderÃ³n,31,DET,PG,28,28,887,35.0,65.0,0.0,0.0,0.0,-10.4,-7.8,37,10,28,1,6,1,407,1,8,
95,Andre Miller,36,DEN,PG,82,11,2151,60.0,40.0,0.0,0.0,0.0,4.2,-2.3,112,42,47,6,81,15,1044,20,68,6MOY-6
96,Robin Lopez,24,NOH,C,82,82,2136,0.0,0.0,0.0,0.0,100.0,-3.5,2.6,18,39,91,23,101,9,144,27,67,
97,Kevin Martin,29,OKC,SG,77,0,2136,0.0,73.0,26.0,1.0,0.0,10.4,1.4,30,30,68,10,99,7,238,14,32,6MOY-4
98,Jimmy Butler,23,CHI,SF,82,20,2134,0.0,27.0,70.0,3.0,0.0,3.1,5.2,25,19,46,8,101,8,259,19,55,DPOY-17
99,Gerald Henderson,25,CHA,SG,68,58,2133,1.0,52.0,46.0,1.0,0.0,-10.2,-0.4,56,28,62,18,148,22,409,24,48,
100,Jason Terry,35,BOS,SG,79,24,2124,36.0,62.0,1.0,0.0,0.0,-0.6,-0.2,66,18,47,8,38,4,442,5,15,
101,Isaiah Thomas,23,SAC,PG,79,62,2122,99.0,1.0,0.0,0.0,0.0,-3.7,3.7,73,45,51,9,102,11,719,26,63,
102,Tony Allen,31,MEM,SG,79,79,2109,1.0,89.0,10.0,0.0,0.0,7.5,5.9,39,31,90,9,88,6,217,18,64,"DPOY-5,DEF1"
103,Gordon Hayward,22,UTA,SF,72,27,2104,0.0,27.0,73.0,0.0,0.0,2.4,5.6,47,47,41,17,109,19,474,25,47,6MOY-14
104,Vince Carter,36,DAL,SF,81,3,2093,0.0,29.0,69.0,2.0,0.0,4.7,11.3,59,23,140,14,89,9,431,19,31,6MOY-14
105,Nate Robinson,28,CHI,PG,82,23,2086,100.0,0.0,0.0,0.0,0.0,0.3,-0.6,76,39,77,11,53,13,777,9,37,6MOY-8
106,Tim Duncan,36,SAS,C,69,69,2078,0.0,0.0,0.0,0.0,100.0,10.5,7.7,68,54,80,14,144,3,403,28,75,"MVP-7,DPOY-6,AS,NBA1,DEF2"
107,Gerald Wallace,30,BRK,SF,69,68,2076,0.0,1.0,79.0,21.0,0.0,4.1,4.5,55,30,42,19,82,30,414,11,30,
108,Mario Chalmers,26,MIA,PG,77,77,2068,98.0,2.0,0.0,0.0,0.0,14.0,10.3,78,23,76,7,31,18,606,5,24,
109,Al-Farouq Aminu,22,NOH,SF,76,71,2066,0.0,0.0,94.0,5.0,1.0,-1.2,7.4,42,43,66,16,63,5,239,13,38,
110,Harrison Barnes,20,GSW,SF,81,81,2058,0.0,1.0,88.0,10.0,0.0,1.9,1.8,29,40,66,15,86,8,227,16,47,ROY-6
111,Matt Barnes,32,LAC,SF,80,4,2058,0.0,14.0,83.0,3.0,0.0,7.4,0.9,51,21,126,6,53,9,281,9,34,
112,Emeka Okafor,30,WAS,C,79,77,2052,0.0,0.0,0.0,19.0,81.0,-1.9,2.2,34,35,68,20,94,13,222,15,44,
113,Kyrie Irving,20,CLE,PG,59,59,2048,89.0,11.0,0.0,0.0,0.0,-4.8,1.0,101,53,51,23,117,4,768,32,66,AS
114,Jason Kidd,39,NYK,SG,76,48,2043,31.0,68.0,2.0,0.0,0.0,4.7,0.4,54,15,60,2,12,8,600,3,7,
115,Ray Allen,37,MIA,SG,79,0,2035,2.0,68.0,30.0,0.0,0.0,5.0,-8.3,54,29,69,12,46,6,319,11,21,
116,Andrei Kirilenko,31,MIN,SF,64,64,2034,0.0,1.0,94.0,5.0,0.0,-0.5,3.6,77,27,33,4,113,12,368,22,33,
117,Tyler Zeller,23,CLE,C,77,55,2033,0.0,0.0,0.0,0.0,100.0,-6.9,-3.5,30,27,154,17,62,20,224,11,49,
118,Michael Kidd-Gilchrist,19,CHA,SF,78,77,2025,0.0,0.0,80.0,20.0,0.0,-7.0,6.2,32,41,115,9,97,11,272,23,96,ROY-8
119,Kevin Garnett,36,BOS,C,68,68,2022,0.0,0.0,0.0,5.0,95.0,2.5,6.0,43,21,59,25,82,10,363,15,19,"MVP-12,AS"
120,Kyle Lowry,26,TOR,PG,68,52,2020,96.0,4.0,0.0,0.0,0.0,0.6,4.5,101,28,100,11,85,28,965,13,44,
121,Tyreke Evans,23,SAC,SG,65,61,2016,1.0,69.0,29.0,1.0,0.0,-5.5,-0.2,56,35,50,17,109,5,525,14,58,
122,Ersan Ä°lyasova,25,MIL,PF,73,54,2012,0.0,0.0,0.0,98.0,2.0,-0.6,2.6,31,17,105,13,70,31,273,13,43,
123,DeAndre Jordan,24,LAC,C,82,82,2010,0.0,0.0,0.0,1.0,99.0,8.0,2.0,20,33,113,17,111,3,61,33,31,
124,Dante Cunningham,25,MIN,PF,80,9,2010,0.0,0.0,16.0,82.0,2.0,-1.9,0.7,23,19,81,9,45,5,158,4,33,
125,Shawn Marion,34,DAL,PF,67,67,2010,0.0,0.0,40.0,59.0,2.0,-3.4,-5.6,50,33,70,8,50,3,383,12,26,
126,Corey Brewer,26,DEN,SF,82,2,2003,0.0,15.0,80.0,5.0,0.0,3.9,-2.7,39,39,62,8,102,17,263,19,59,6MOY-8
127,Tiago Splitter,28,SAS,PF,81,58,1997,0.0,0.0,0.0,41.0,59.0,10.2,6.8,47,24,86,18,138,15,291,26,80,
128,Jameer Nelson,30,ORL,PG,56,56,1977,99.0,1.0,0.0,0.0,0.0,-5.0,5.5,88,46,69,8,37,10,912,9,47,
129,Maurice Harkless,19,ORL,SF,76,59,1974,0.0,8.0,82.0,11.0,0.0,-12.0,-8.5,33,18,73,9,60,7,111,15,52,
130,Reggie Evans,32,BRK,PF,80,56,1967,0.0,0.0,0.0,97.0,3.0,4.8,5.6,20,23,70,24,75,5,99,8,46,
131,Nikola PekoviÄ,27,MIN,C,62,62,1959,0.0,0.0,0.0,0.0,100.0,-0.4,3.6,12,36,70,34,151,1,123,28,86,
132,Kendrick Perkins,28,OKC,C,78,78,1954,0.0,0.0,0.0,0.0,100.0,10.1,0.8,40,27,84,31,29,5,246,4,36,
133,Mike Dunleavy,32,MIL,SF,75,3,1943,0.0,0.0,78.0,22.0,0.0,1.1,5.9,52,18,66,9,52,28,320,12,17,
134,Courtney Lee,27,BOS,SG,78,39,1941,3.0,83.0,14.0,0.0,0.0,-1.4,-1.8,41,23,60,4,29,3,322,4,25,
135,Larry Sanders,24,MIL,C,71,55,1937,0.0,0.0,0.0,5.0,95.0,0.7,5.0,27,27,140,20,67,6,187,12,35,DPOY-7
136,Derrick Williams,21,MIN,PF,78,56,1916,0.0,0.0,2.0,83.0,15.0,-4.6,-4.7,26,37,73,16,138,8,112,22,67,
137,P.J. Tucker,27,PHO,SG,79,45,1910,0.0,78.0,21.0,1.0,0.0,-3.9,6.0,25,13,63,6,40,9,244,5,36,
138,Marco Belinelli,26,CHI,SG,73,27,1882,1.0,94.0,5.0,0.0,0.0,-1.1,-3.2,40,26,48,6,58,14,333,11,37,
139,Caron Butler,32,LAC,SF,78,78,1879,0.0,1.0,95.0,4.0,0.0,6.8,-0.3,19,22,64,17,37,4,182,8,29,
140,Carl Landry,29,GSW,PF,81,2,1876,0.0,0.0,0.0,30.0,70.0,-2.0,-5.7,19,45,72,28,144,10,152,39,58,6MOY-8
141,Marcin Gortat,28,PHO,C,61,61,1876,0.0,0.0,0.0,0.0,100.0,-5.3,3.2,26,20,57,25,64,1,166,15,45,
142,Anthony Davis,19,NOH,PF,64,60,1846,0.0,0.0,0.0,61.0,39.0,-5.3,-1.2,29,29,77,21,112,10,144,32,47,ROY-2
143,Alexey Shved,24,MIN,SG,77,16,1840,2.0,77.0,22.0,0.0,0.0,-1.7,1.0,85,36,52,8,65,14,636,11,38,
144,Markieff Morris,23,PHO,PF,82,32,1837,0.0,0.0,0.0,67.0,33.0,-10.1,-5.7,43,24,116,22,56,6,238,11,51,
145,Kosta Koufos,23,DEN,C,81,81,1817,0.0,0.0,0.0,8.0,92.0,8.4,5.7,16,15,149,16,46,0,77,14,38,
146,Kawhi Leonard,21,SAS,SF,58,57,1810,0.0,3.0,92.0,5.0,0.0,10.0,5.8,22,19,48,11,45,5,213,6,28,
147,Jason Maxiell,29,DET,PF,72,71,1789,0.0,0.0,1.0,99.0,1.0,-5.1,-1.4,27,22,86,19,64,9,128,9,22,
148,Derrick Favors,21,UTA,PF,77,8,1787,0.0,0.0,0.0,80.0,20.0,-0.2,0.0,38,28,126,40,134,2,168,28,59,
149,Shane Battier,34,MIA,SF,72,20,1786,0.0,0.0,79.0,21.0,0.0,11.0,3.4,23,6,98,3,10,9,169,1,10,6MOY-12
150,Dorell Wright,27,PHI,SF,79,8,1783,0.0,0.0,75.0,24.0,0.0,-5.8,-4.1,34,20,56,3,58,7,333,8,16,
151,Patrick Patterson,23,2TM,PF,71,41,1775,0.0,0.0,3.0,90.0,7.0,1.2,0.2,32,13,67,12,28,4,199,5,22,
151,Patrick Patterson,23,HOU,PF,47,38,1219,0.0,0.0,4.0,88.0,9.0,2.4,-1.7,23,7,45,9,24,2,130,5,17,
151,Patrick Patterson,23,SAC,PF,24,3,556,0.0,0.0,0.0,97.0,4.0,-1.5,4.5,9,6,22,3,4,2,69,0,5,
152,Jerryd Bayless,24,MEM,PG,80,4,1765,58.0,42.0,0.0,0.0,0.0,-0.1,-8.8,82,24,81,6,46,4,596,8,30,
153,Kirk Hinrich,32,CHI,PG,60,60,1764,85.0,15.0,0.0,0.0,0.0,3.2,4.6,51,22,104,9,30,24,676,4,30,
154,Dion Waiters,21,CLE,SG,61,48,1756,1.0,92.0,7.0,0.0,0.0,-5.0,0.6,50,42,51,14,97,2,411,12,70,ROY-5
155,Bradley Beal,19,WAS,SG,56,46,1745,10.0,85.0,5.0,0.0,0.0,-3.2,-0.5,41,31,67,6,59,7,311,6,42,ROY-3
156,Marvin Williams,26,UTA,SF,73,51,1727,0.0,0.0,96.0,4.0,0.0,-2.8,-4.6,26,19,44,10,35,4,167,7,30,
157,Marcus Thornton,25,SAC,SG,72,8,1726,6.0,83.0,11.0,0.0,0.0,-9.3,-6.9,29,28,49,5,56,3,203,15,29,
158,Kevin SÃ©raphin,23,WAS,C,79,8,1721,0.0,0.0,0.0,1.0,99.0,-6.9,-6.9,34,30,113,36,42,4,146,4,36,
159,J.J. Barea,28,MIN,PG,74,2,1713,100.0,0.0,0.0,0.0,0.0,-1.7,0.9,74,47,35,14,42,34,655,12,46,
160,Boris Diaw,30,SAS,PF,75,20,1709,0.0,0.0,2.0,87.0,11.0,4.8,-3.6,35,18,78,12,23,5,416,6,12,
161,Jordan Crawford,24,2TM,SG,70,14,1709,32.0,64.0,3.0,0.0,0.0,-5.4,-4.8,80,30,44,17,64,7,489,13,26,6MOY-7
161,Jordan Crawford,24,WAS,SG,43,12,1127,39.0,62.0,0.0,0.0,0.0,-8.7,-8.1,52,23,25,11,43,6,336,12,20,
161,Jordan Crawford,24,BOS,SG,27,2,582,20.0,70.0,10.0,0.0,0.0,0.9,1.6,28,7,19,6,21,1,153,1,6,
