Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Unnamed: 19_level_0,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Team,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,PGA,And1,Blkd,Awards
175,Chris Whitney,29,WAS,PG,59,31,1532,100,0,0,0,0,-8.2,-1.6,69,18,71,11,28,519,5,14,
176,Desmond Mason,23,SEA,SF,78,14,1522,0,16,45,40,0,-1.9,-3.0,22,11,57,9,39,150,7,23,
177,Grant Long,34,VAN,PF,66,27,1507,0,0,23,73,4,-7.3,-2.0,30,14,61,10,50,188,7,12,
178,Mario Elie,37,PHO,SG,68,67,1506,0,87,13,0,0,3.1,1.2,42,12,34,2,28,287,4,18,
179,Vonteego Cummings,24,GSW,PG,66,11,1495,68,32,0,0,0,-13.9,-6.9,43,29,93,7,47,472,12,35,
180,Charlie Ward,30,NYK,PG,61,33,1492,95,5,0,0,0,6.7,5.7,77,24,63,6,22,586,3,11,
181,Greg Ostertag,27,UTA,C,81,3,1491,0,0,0,0,100,1.9,-4.8,20,18,129,10,64,49,10,45,
182,Michael Curry,32,DET,SG,68,58,1485,0,95,5,0,0,-4.4,-4.1,31,9,70,14,27,301,5,12,
183,Jason Caffey,27,MIL,PF,70,33,1460,0,0,30,62,8,-1.8,-9.4,13,24,72,29,99,122,17,40,
184,Adonal Foyle,25,GSW,C,58,37,1457,0,0,0,26,74,-10.5,-1.3,28,25,88,12,29,101,6,37,
185,Brevin Knight,25,2TM,PG,53,43,1457,100,0,0,0,0,-8.1,-3.5,66,15,59,2,24,676,3,21,
185,Brevin Knight,25,CLE,PG,6,0,93,100,0,0,0,0,-10.0,-5.4,3,4,4,0,2,54,0,1,
185,Brevin Knight,25,ATL,PG,47,43,1364,100,0,0,0,0,-8.0,-3.3,63,11,55,2,22,622,3,20,
186,Brad Miller,24,CHI,C,57,45,1434,0,0,0,1,99,-8.8,2.4,21,25,81,9,104,227,21,51,
187,Damon Jones,24,VAN,PG,71,10,1415,31,68,1,0,0,-7.8,-2.6,51,19,19,1,12,476,4,13,
188,A.C. Green,37,MIA,PF,82,1,1411,0,0,0,47,53,3.6,1.6,13,19,41,6,44,84,13,29,
189,Marc Jackson,26,GSW,C,48,35,1410,0,0,0,2,98,-9.3,0.5,28,25,59,17,80,133,15,50,ROY-3
190,Matt Maloney,29,ATL,PG,55,27,1403,81,19,1,0,0,-2.0,5.8,45,18,35,2,3,335,0,12,
191,Michael Doleac,23,ORL,C,77,21,1398,0,0,0,0,100,3.1,3.2,29,12,150,13,21,151,5,26,
192,Courtney Alexander,23,2TM,PG,65,24,1382,16,72,13,0,0,-10.3,-8.3,25,31,54,9,58,131,15,35,
192,Courtney Alexander,23,DAL,PG,38,6,472,39,49,13,0,0,-11.2,-17.9,8,5,23,4,20,46,5,12,
192,Courtney Alexander,23,WAS,PG,27,18,910,4,83,13,0,0,-9.8,-3.4,17,26,31,5,38,85,10,23,
193,Rod Strickland,34,2TM,PG,54,28,1371,94,6,0,0,0,-6.9,-2.9,61,27,36,11,71,636,13,27,
193,Rod Strickland,34,WAS,PG,33,28,1020,98,2,0,0,0,-7.0,0.3,47,22,29,7,63,483,13,20,
193,Rod Strickland,34,POR,PG,21,0,351,84,16,0,0,0,-6.3,-11.9,14,5,7,4,8,153,0,7,
194,Corey Maggette,21,LAC,SF,69,9,1359,0,28,70,2,0,-2.8,0.8,37,41,54,16,115,181,23,49,
195,Quentin Richardson,20,LAC,SG,76,28,1358,1,95,4,0,0,-5.3,-3.0,17,26,42,11,72,133,17,46,
196,Evan Eschmeyer,25,NJN,C,74,51,1331,0,0,0,7,93,1.6,11.0,21,16,112,9,48,85,12,35,
197,DerMarr Johnson,20,ATL,SF,78,21,1313,0,14,86,0,0,-6.8,-1.4,41,32,54,8,36,135,8,31,
198,Stromile Swift,21,VAN,PF,80,6,1312,0,0,0,62,38,-5.2,1.3,17,28,72,11,63,64,13,41,
199,Dan Majerle,35,MIA,SG,53,19,1306,0,57,43,0,0,4.4,2.7,23,8,37,2,10,193,2,11,
200,Danny Manning,34,UTA,PF,82,0,1305,0,0,0,62,38,4.7,-0.4,51,15,74,18,62,203,16,20,
201,Bryce Drew,26,CHI,PG,48,41,1305,97,3,0,0,0,-7.1,4.9,45,8,37,3,2,402,1,7,
202,Corie Blount,32,2TM,PF,68,6,1305,0,0,3,80,17,-12.1,-7.6,31,22,75,12,35,126,4,27,
202,Corie Blount,32,PHO,PF,30,6,387,0,0,6,78,16,-0.5,-3.2,6,2,27,8,8,18,2,5,
202,Corie Blount,32,GSW,PF,38,0,918,0,0,2,81,17,-16.9,-9.4,25,20,48,4,27,108,2,22,
203,Arvydas Sabonis,36,POR,C,61,42,1299,0,0,0,0,100,8.8,6.2,42,13,64,14,75,196,16,24,
204,Emanual Davis,32,SEA,SG,62,39,1290,16,80,4,0,0,0.8,1.2,45,17,47,5,22,293,4,20,
205,Avery Johnson,35,SAS,PG,55,20,1290,100,0,0,0,0,7.3,-2.3,41,9,28,2,20,526,4,18,
206,Scott Williams,32,MIL,C,66,31,1272,0,0,0,35,65,11.9,11.5,13,7,66,16,29,80,2,11,
207,Mateen Cleaves,23,DET,PG,78,8,1268,63,36,1,0,0,-1.9,-0.1,84,28,46,12,58,452,11,28,
208,Robert Pack,31,DEN,PG,74,11,1260,77,23,0,0,0,-4.7,-3.5,78,28,29,19,62,655,13,42,
209,Hedo TÃ¼rkoÄlu,21,SAC,SF,74,7,1245,0,1,82,17,0,5.9,-0.4,17,19,72,7,44,154,5,21,
210,Shammond Williams,25,SEA,PG,69,6,1238,100,0,0,0,0,-0.6,-0.9,43,21,37,8,27,415,6,20,
211,Randy Brown,32,BOS,PG,54,35,1238,100,0,0,0,0,-2.2,0.4,35,14,50,6,11,383,1,16,
212,Keyon Dooling,20,LAC,PG,76,1,1237,98,2,0,0,0,-0.6,3.9,46,28,45,7,64,389,9,22,
213,Rasho NesteroviÄ,24,MIN,C,73,39,1233,0,0,0,0,100,0.2,-2.0,11,16,112,8,28,100,5,27,
214,Sean Elliott,32,SAS,SF,52,34,1229,0,1,99,0,0,7.1,-2.6,23,11,22,6,34,181,10,38,
215,Malik Rose,26,SAS,PF,57,9,1219,0,0,19,79,3,8.3,-0.9,26,13,63,17,59,106,5,47,
216,Mitch Richmond,35,WAS,SG,37,30,1216,5,67,28,0,0,-2.8,6.5,42,26,37,10,53,234,6,31,
217,Robert Traylor,23,CLE,C,70,7,1212,0,0,0,20,80,-3.7,1.6,16,32,91,25,69,139,17,46,
218,Monty Williams,29,ORL,SF,82,0,1211,0,17,79,4,0,-6.9,-11.2,26,29,50,16,57,171,12,44,
219,Isaiah Rider,29,LAL,SG,67,6,1206,18,75,7,0,0,-0.5,-6.1,36,23,35,13,24,246,5,23,
220,Eddie Robinson,24,CHH,SF,67,6,1201,0,37,60,3,0,1.6,-1.3,17,16,35,5,41,120,6,5,
221,Stacey Augmon,32,POR,SG,66,23,1182,1,58,41,0,0,2.5,-2.9,13,21,44,11,38,217,8,13,
222,Jerome Williams,27,2TM,PF,59,2,1182,0,0,9,82,9,0.3,0.6,19,10,42,18,56,99,6,33,
222,Jerome Williams,27,DET,PF,33,2,804,0,0,8,87,5,-3.5,-2.1,15,7,24,12,37,71,4,22,
222,Jerome Williams,27,TOR,PF,26,0,378,0,0,12,71,18,8.3,6.4,4,3,18,6,19,28,2,11,
223,Chris Mihm,21,CLE,C,59,43,1166,0,0,0,0,100,-4.2,0.8,15,29,78,21,51,35,9,49,
224,Tom Gugliotta,31,PHO,PF,57,2,1159,0,0,0,32,68,2.8,0.6,26,13,66,7,28,123,5,32,
225,Mikki Moore,25,DET,C,81,2,1154,0,0,0,7,93,-2.3,-0.7,22,20,98,22,54,78,11,23,
226,Jeff Foster,24,IND,C,71,9,1152,0,0,0,17,82,3.7,5.3,19,10,72,16,32,69,6,10,
227,Chris Porter,22,GSW,SF,51,35,1147,0,44,55,1,0,-12.4,-3.9,28,11,49,10,64,130,11,36,
228,Jelani McCoy,23,SEA,C,70,44,1143,0,0,0,62,38,-4.8,-6.6,20,21,63,14,49,127,20,36,
229,Milt Palacio,22,BOS,PG,58,6,1141,99,1,0,0,0,-0.8,2.4,32,32,31,6,37,364,10,25,
230,Ron Harper,37,LAL,PG,47,46,1139,94,7,0,0,0,4.1,0.4,40,11,27,8,18,251,5,19,
231,Trajan Langdon,24,CLE,SG,65,5,1116,2,97,2,0,0,-1.9,4.0,22,14,54,11,20,171,6,24,
232,Mark Blount,25,BOS,C,64,50,1098,0,0,0,0,100,-3.5,-1.5,12,23,88,8,32,74,6,21,
233,Jamaal Magloire,22,CHH,C,74,0,1095,0,0,0,0,100,3.0,0.8,10,19,67,18,52,64,10,26,
234,Sherman Douglas,34,NJN,PG,59,7,1094,100,0,0,0,0,-5.8,-0.1,47,19,31,9,41,302,10,26,
235,Shawn Kemp,31,POR,PF,68,3,1083,0,0,0,52,48,-1.6,-8.5,33,19,108,25,54,144,9,28,
236,Dana Barros,33,DET,PG,60,0,1079,74,26,0,0,0,-3.6,-2.5,33,19,21,1,13,234,3,11,
237,Cherokee Parks,28,2TM,C,65,31,1054,0,0,0,52,48,-6.4,-3.7,17,8,50,6,17,98,4,16,
237,Cherokee Parks,28,WAS,C,13,0,178,0,0,0,0,100,9.2,17.3,3,2,9,2,4,17,1,6,
237,Cherokee Parks,28,LAC,C,52,31,876,0,0,0,63,37,-9.6,-8.0,14,6,41,4,13,81,3,10,
238,Jamal Crawford,20,CHI,PG,61,8,1050,82,18,0,0,0,-13.4,-4.2,55,21,33,2,11,292,3,12,
239,Erick Dampier,25,GSW,C,43,26,1038,0,0,0,0,100,-13.3,-4.9,27,31,67,14,53,132,4,45,
240,Jon Barry,31,SAC,SG,62,2,1010,4,93,3,0,0,4.9,-1.8,38,7,31,5,22,286,3,4,
241,Troy Hudson,24,ORL,PG,75,7,1008,82,18,0,0,0,-5.3,-8.5,57,24,21,3,30,365,5,29,
242,Matt Bullard,33,HOU,PF,61,5,1000,0,0,1,59,41,8.7,8.3,6,4,43,2,2,96,1,5,
243,Sam Perkins,39,IND,PF,64,41,999,0,0,20,76,4,0.2,0.4,10,7,33,1,13,91,5,12,
244,Hanno MÃ¶ttÃ¶lÃ¤,24,ATL,SF,73,3,989,0,0,13,74,14,-12.1,-8.4,21,20,83,19,41,57,4,33,
245,Derrick McKey,34,IND,SF,66,20,987,0,12,71,17,0,-1.1,-1.4,30,7,54,5,7,168,1,5,
246,Sam Mitchell,37,MIN,SF,82,4,983,0,10,89,2,0,-5.4,-9.3,18,13,42,3,23,124,8,6,
247,Samaki Walker,24,SAS,PF,61,1,963,0,0,0,81,19,-1.9,-14.3,17,15,59,17,57,67,10,22,
248,Cedric Henderson,25,CLE,SF,55,10,961,0,14,78,7,0,-6.9,-2.8,36,12,46,4,20,166,6,16,
249,Wesley Person,29,CLE,SG,44,22,958,0,97,3,0,0,-2.5,3.1,18,10,22,8,9,133,1,11,
250,Dell Curry,36,TOR,SG,71,1,956,60,40,0,0,0,-3.7,-8.3,19,8,24,6,16,157,4,14,
251,Jake Tsakalidis,21,PHO,C,57,39,947,0,0,0,0,100,-2.8,-6.8,13,22,59,20,42,40,5,26,
252,Mark Pope,28,MIL,PF,63,45,942,0,0,3,60,37,5.1,1.3,8,1,70,6,16,89,3,12,
253,Khalid El-Amin,21,CHI,PG,50,14,936,100,0,0,0,0,-11.5,-1.5,28,11,36,8,15,302,3,21,
254,Calvin Booth,24,2TM,C,55,29,933,0,0,0,7,93,-6.7,-3.7,21,10,76,12,31,90,6,25,
254,Calvin Booth,24,WAS,C,40,22,640,0,0,0,0,100,-11.2,-4.7,9,8,45,11,19,48,5,16,
254,Calvin Booth,24,DAL,C,15,7,293,0,0,0,21,79,3.1,-1.6,12,2,31,1,12,42,1,9,
255,Dion Glover,22,ATL,SG,57,7,929,0,58,42,0,0,-2.8,4.0,19,18,48,5,35,149,6,29,
256,Kevin Ollie,28,2TM,PG,70,4,925,82,18,0,0,0,0.9,-2.5,26,10,23,8,28,313,4,10,
256,Kevin Ollie,28,NJN,PG,19,0,161,78,22,0,0,0,-6.4,-0.7,3,3,3,1,7,54,0,3,
256,Kevin Ollie,28,PHI,PG,51,4,764,83,17,0,0,0,2.4,-2.9,23,7,20,7,21,259,4,7,
257,Roshown McLeod,25,2TM,SF,35,25,922,0,8,89,3,0,-1.9,5.0,22,13,47,9,23,125,10,23,
257,Roshown McLeod,25,ATL,SF,34,25,907,0,8,91,1,0,-1.6,5.5,22,13,45,9,23,125,10,23,
257,Roshown McLeod,25,PHI,SF,1,0,15,0,0,0,100,0,-20.0,-24.9,0,0,2,0,0,0,0,0,
258,Vinny Del Negro,34,2TM,PG,65,1,922,64,36,0,0,0,-1.4,1.6,24,7,29,0,10,271,3,7,
258,Vinny Del Negro,34,GSW,PG,29,1,396,37,62,0,0,0,-9.3,0.4,10,2,12,0,2,135,1,4,
258,Vinny Del Negro,34,PHO,PG,36,0,526,84,16,0,0,0,4.5,2.4,14,5,17,0,8,136,2,3,
259,Nazr Mohammed,23,2TM,C,58,22,912,0,0,0,22,78,-1.0,3.1,15,29,69,9,61,41,14,39,
259,Nazr Mohammed,23,PHI,C,30,3,196,0,0,0,40,61,7.6,3.0,2,3,24,3,14,4,4,8,
259,Nazr Mohammed,23,ATL,C,28,19,716,0,0,0,18,82,-3.3,3.1,13,26,45,6,47,37,10,31,
260,Andrew DeClercq,27,ORL,C,67,51,903,0,0,0,25,75,7.8,8.7,16,9,110,14,37,73,8,31,
261,Chris Crawford,25,ATL,PF,47,22,901,0,0,58,38,4,-8.3,-3.1,21,20,44,15,40,87,9,21,
262,Kendall Gill,32,NJN,SG,31,26,892,0,79,21,0,0,-5.1,0.8,18,16,25,5,39,189,8,28,
263,Michael Ruffin,24,CHI,PF,45,16,879,0,0,5,94,1,-7.6,3.5,20,14,63,9,29,88,3,12,
264,Jumaine Jones,21,PHI,SF,65,0,866,0,0,52,47,0,-0.2,-6.4,13,15,33,2,24,69,5,18,
265,Corey Benjamin,22,CHI,PG,65,5,857,11,80,9,0,0,-12.5,-2.8,24,12,54,14,38,152,8,18,
266,Greg Anthony,33,POR,PG,58,0,856,94,6,0,0,0,0.3,-5.5,25,11,20,1,10,172,1,4,
267,Mike Penberthy,26,LAL,PG,53,0,851,92,8,0,0,0,-1.7,-7.1,21,8,25,3,8,153,0,9,
268,Kenny Anderson,30,BOS,PG,33,28,849,100,0,0,0,0,-4.9,-3.1,25,13,21,6,27,322,6,13,
269,Isaac Austin,31,VAN,C,52,16,845,0,0,0,1,99,-5.6,0.6,27,12,46,10,16,127,4,12,
270,Tony Battie,24,BOS,C,40,25,845,0,0,0,6,94,-1.9,0.7,12,9,71,4,27,36,7,7,
271,Adam Keefe,30,GSW,PF,67,13,836,0,0,17,70,13,-10.2,-0.7,17,9,46,11,25,78,5,20,
272,Dean Garrett,34,MIN,C,70,21,831,0,0,0,1,99,-5.1,-8.4,3,9,57,4,16,51,1,15,
273,Erick Strickland,27,2TM,PG,50,0,830,14,79,7,0,0,3.7,5.7,26,9,20,3,28,210,5,16,
273,Erick Strickland,27,NYK,PG,28,0,421,27,73,1,0,0,6.8,4.1,13,2,14,1,11,64,2,8,
273,Erick Strickland,27,VAN,PG,22,0,409,1,85,14,0,0,0.5,7.3,13,7,6,2,17,146,3,8,
274,Tony Massenburg,33,VAN,PF,52,20,823,0,0,2,57,42,-7.2,-1.4,4,22,73,7,36,21,8,21,
275,Greg Buckner,24,DAL,SG,37,9,820,0,62,36,2,0,5.7,1.4,8,9,47,6,38,114,11,26,
276,Bimbo Coles,32,CLE,PG,47,0,804,100,0,0,0,0,-11.1,-7.8,27,12,27,7,21,290,4,18,
277,Billy Owens,31,DET,PF,45,14,793,0,1,62,36,1,-1.6,0.3,16,10,40,6,17,117,4,21,
278,Å½an Tabak,30,IND,C,55,14,777,0,0,0,0,100,1.2,1.5,16,11,51,21,15,71,3,11,
279,Don Reid,27,ORL,PF,65,7,764,0,0,0,53,47,0.0,-1.2,19,7,106,14,39,45,9,11,
280,Jud Buechler,32,DET,SF,57,3,737,0,14,84,2,0,0.6,3.0,11,5,27,6,3,88,2,6,
281,Mark Strickland,30,2TM,SF,55,2,719,0,0,25,73,2,-7.8,-5.2,12,7,38,9,27,53,2,15,
281,Mark Strickland,30,DEN,SF,46,2,517,0,0,0,97,2,-7.8,-6.3,6,6,29,8,22,39,1,12,
281,Mark Strickland,30,NJN,SF,9,0,202,0,0,89,11,0,-7.9,-2.3,6,1,9,1,5,14,1,3,
282,Derek Fisher,26,LAL,PG,20,20,709,100,0,0,0,0,12.7,10.8,12,10,17,4,18,194,3,6,
283,Gerard King,28,WAS,SF,45,3,706,0,1,68,32,0,-8.5,-1.5,15,14,48,16,16,68,3,11,
284,Lawrence Funderburke,30,SAC,PF,59,2,698,0,0,2,91,7,0.6,-6.7,6,14,18,5,34,41,9,22,
285,Ryan Bowen,25,DEN,SF,57,0,696,0,11,75,14,0,-1.5,1.1,14,3,38,3,21,62,8,17,
286,Reggie Slater,30,MIN,PF,55,16,686,0,0,7,91,2,4.3,3.4,10,9,58,11,53,57,13,31,
287,Derrick Coleman,33,CHH,PF,34,3,683,0,0,1,85,14,-8.9,-13.7,17,16,32,4,38,90,5,25,
288,Hersey Hawkins,34,CHH,SG,59,0,681,1,96,3,0,0,-0.9,-4.0,8,9,23,2,19,147,1,11,
289,Vernon Maxwell,35,2TM,PG,43,6,660,88,12,0,0,0,-0.4,-5.6,14,13,19,4,13,106,1,11,
289,Vernon Maxwell,35,PHI,PG,24,6,375,79,21,0,0,0,-1.5,-7.0,5,7,10,3,8,61,0,6,
289,Vernon Maxwell,35,DAL,PG,19,0,285,100,0,0,0,0,1.1,-3.8,9,6,9,1,5,45,1,5,
290,Steve Kerr,35,SAS,PG,55,1,650,88,12,0,0,0,1.6,-8.7,15,5,13,0,1,125,0,2,
291,Eric Montross,29,2TM,C,54,21,649,0,0,0,0,100,-10.3,-10.2,12,8,63,16,12,45,3,8,
291,Eric Montross,29,DET,C,42,20,568,0,0,0,0,100,-8.9,-8.3,10,7,52,15,11,37,2,8,
291,Eric Montross,29,TOR,C,12,1,81,0,0,0,0,100,-20.4,-23.5,2,1,11,1,1,8,1,0,
292,Otis Thorpe,38,CHH,PF,49,4,647,0,0,0,94,6,-0.9,-4.0,14,7,53,6,10,64,2,4,
293,Mark Madsen,25,LAL,PF,70,3,641,0,0,0,37,63,-5.5,-11.1,10,6,52,6,14,50,3,16,
294,Popeye Jones,30,WAS,PF,45,1,638,0,0,1,61,38,-3.3,4.7,9,4,39,5,21,64,1,9,
295,Kevin Edwards,35,VAN,SG,46,5,634,0,78,21,0,0,-2.2,4.6,21,8,17,3,16,112,2,15,
296,Larry Robinson,33,2TM,PG,34,1,632,96,4,0,0,0,-6.0,-0.1,17,3,16,2,2,79,1,4,
296,Larry Robinson,33,CLE,SG,1,0,1,0,100,0,0,0,-166.7,-161.9,0,1,0,0,0,0,0,0,
296,Larry Robinson,33,ATL,PG,33,1,631,96,4,0,0,0,-5.7,0.2,17,2,16,2,2,79,1,4,
297,A.J. Guyton,22,CHI,PG,33,8,630,99,1,0,0,0,-11.6,-1.5,14,6,18,0,5,143,1,3,
298,Kelvin Cato,26,HOU,C,35,13,624,0,0,0,0,100,10.3,9.1,6,16,50,1,27,28,4,8,
299,Zydrunas Ilgauskas,25,CLE,C,24,24,616,0,0,0,0,100,-1.3,4.1,13,15,30,13,38,39,6,17,
300,Chris Dudley,35,PHO,C,53,33,613,0,0,0,2,98,3.2,1.0,0,7,40,8,13,40,1,9,
301,Laron Profit,23,WAS,PG,35,12,605,66,34,0,0,0,-4.9,2.8,31,8,24,2,19,185,3,20,
302,Dragan TarlaÄ,27,CHI,C,43,12,598,0,0,0,13,88,-17.3,-8.2,20,5,48,5,11,65,1,7,
303,Todd MacCulloch,25,PHI,C,63,3,597,0,0,0,0,100,0.0,-5.6,5,7,57,7,32,21,6,28,
304,Paul McPherson,22,2TM,PG,55,0,595,21,76,3,0,0,-0.7,3.0,18,10,32,7,29,83,8,5,
304,Paul McPherson,22,PHO,PG,33,0,308,40,55,5,0,0,2.3,-0.1,6,5,16,5,11,38,4,2,
304,Paul McPherson,22,GSW,PG,22,0,287,1,98,1,0,0,-3.9,6.2,12,5,16,2,18,45,4,3,
305,Devean George,23,LAL,SF,59,1,593,0,0,88,12,0,-6.6,-12.2,13,9,35,8,23,41,3,19,
306,Tracy Murray,29,2TM,SF,51,1,588,0,7,92,1,0,-3.9,-5.9,15,4,25,5,19,50,5,16,
306,Tracy Murray,29,DEN,SF,13,0,135,0,24,75,1,0,-5.2,-3.0,5,1,5,0,3,20,0,1,
306,Tracy Murray,29,TOR,SF,38,1,453,0,2,97,1,0,-3.4,-6.8,10,3,20,5,16,30,5,15,
307,Brian Skinner,24,LAC,PF,39,23,584,0,0,0,81,19,-7.8,-5.3,5,11,26,4,25,40,7,29,
308,Daniel Santiago,24,PHO,C,54,2,581,0,0,0,2,98,-0.2,-3.1,9,12,34,16,26,22,5,21,
309,Jonathan Bender,20,IND,SF,59,7,574,2,34,55,8,0,-8.6,-10.1,11,13,39,12,31,67,5,13,
310,Rodney Buford,23,PHI,SF,47,0,573,0,34,65,0,0,-0.6,-6.2,14,9,30,4,12,37,1,6,
311,Cedric Ceballos,31,2TM,SF,40,0,559,0,36,59,5,0,-3.4,-5.2,11,13,32,3,17,43,3,18,
311,Cedric Ceballos,31,DET,SF,13,0,166,0,44,56,0,0,-3.7,-2.0,4,4,9,0,3,14,0,3,
311,Cedric Ceballos,31,MIA,SF,27,0,393,0,33,61,7,0,-3.3,-6.5,7,9,23,3,14,29,3,15,
312,Eddie House,22,MIA,PG,50,0,550,83,17,0,0,0,-0.8,-3.9,22,6,26,4,9,108,0,7,
313,Loy Vaught,32,2TM,PF,51,1,549,0,0,15,60,25,-4.9,-6.8,15,4,35,6,6,49,2,8,
313,Loy Vaught,32,DAL,PF,37,1,392,0,0,21,66,13,-4.1,-9.6,9,2,27,6,4,35,2,7,
313,Loy Vaught,32,WAS,PF,14,0,157,0,0,0,45,55,-6.9,0.3,6,2,8,0,2,14,0,1,
314,Carlos Rogers,29,HOU,C,39,0,544,0,0,0,6,95,2.6,0.1,7,5,17,2,26,20,6,12,
315,Matt Geiger,31,PHI,C,35,4,542,0,0,0,21,79,4.4,-0.4,6,8,31,7,21,30,2,15,
316,Darvin Ham,27,MIL,SF,29,13,540,0,2,89,9,0,-2.1,-7.3,12,5,41,8,16,57,5,12,
317,John Wallace,26,DET,SF,40,0,527,0,1,62,36,0,-8.9,-8.2,17,4,27,5,23,53,4,13,
318,Anthony Johnson,26,2TM,PG,53,0,511,65,35,0,0,0,-10.4,-5.4,17,6,22,1,13,170,2,9,
318,Anthony Johnson,26,ATL,PG,25,0,279,40,60,0,0,0,-12.0,-6.6,10,2,13,1,7,75,1,3,
318,Anthony Johnson,26,CLE,PG,28,0,232,97,4,0,0,0,-8.6,-4.1,7,4,9,0,6,95,1,6,
319,Elliot Perry,31,2TM,PG,49,6,499,100,0,0,0,0,4.0,1.9,25,8,8,2,5,173,2,7,
319,Elliot Perry,31,ORL,PG,6,0,39,100,0,0,0,0,12.0,11.1,4,1,0,1,0,11,0,2,
319,Elliot Perry,31,PHO,PG,43,6,460,100,0,0,0,0,3.3,1.1,21,7,8,1,5,162,2,5,
320,Chris Mills,31,GSW,SF,15,8,493,0,16,81,3,0,-3.8,6.7,8,4,20,5,16,38,2,10,
321,Derek Strong,32,LAC,PF,28,8,491,0,0,66,34,1,-3.9,-0.6,5,9,11,5,18,15,1,13,
322,Mahmoud Abdul-Rauf,31,VAN,PG,41,0,486,100,0,0,0,0,-1.5,5.2,15,7,23,1,8,162,0,6,
323,Walter McCarty,26,BOS,PF,60,3,478,0,0,3,75,22,-3.0,-0.6,10,6,39,1,10,92,0,7,
324,Doug Overton,31,3TM,PG,21,10,475,94,6,0,0,0,-8.4,-4.2,15,7,16,5,4,162,1,8,
324,Doug Overton,31,BOS,PG,7,1,144,100,0,0,0,0,-9.5,-7.3,6,3,6,2,3,43,1,3,
324,Doug Overton,31,CHH,PG,2,0,15,100,0,0,0,0,-23.6,-26.2,0,2,0,1,0,0,0,0,
324,Doug Overton,31,NJN,PG,12,9,316,90,10,0,0,0,-7.3,-1.7,9,2,10,2,1,119,0,5,
325,Lee Nailon,25,CHH,SF,42,0,469,0,0,53,46,1,3.1,0.7,10,6,24,6,23,50,3,7,
326,Tyronn Lue,23,LAL,PG,38,1,468,100,0,0,0,0,-4.9,-9.9,10,12,10,2,4,100,1,4,
327,William Avery,21,MIN,PG,55,0,463,97,3,0,0,0,-5.6,-8.2,26,5,15,5,15,165,4,11,
328,Greg Foster,32,LAL,C,62,8,451,0,0,0,3,97,-13.3,-19.2,8,6,38,3,5,69,0,3,
329,David Benoit,32,UTA,SF,49,2,446,0,1,82,18,0,-0.9,-6.7,7,10,31,7,14,48,1,14,
330,Eduardo NÃ¡jera,24,DAL,PF,40,4,431,0,2,53,42,3,-5.0,-10.8,11,3,23,1,14,58,3,13,
331,Tariq Abdul-Wahad,26,DEN,SG,29,12,420,0,96,4,0,0,-9.9,-8.5,13,12,23,7,13,45,2,10,
332,David Vanterpool,27,WAS,PG,22,0,411,86,14,0,0,0,-0.9,7.1,20,10,16,4,22,138,6,11,
333,Chris Herren,25,BOS,PG,25,7,408,100,0,0,0,0,0.4,3.2,9,8,11,2,6,135,0,6,
334,Eldridge Recasner,33,CHH,PG,43,0,403,100,0,0,0,0,-2.5,-5.5,13,6,14,4,6,79,0,9,
335,Quincy Lewis,23,UTA,SF,35,2,402,0,83,17,0,0,6.8,2.0,3,2,27,8,9,38,1,12,
336,Detlef Schrempf,38,POR,SF,26,0,397,0,1,44,55,0,-3.6,-9.1,21,6,17,1,10,93,1,3,
337,Duane Causwell,32,MIA,C,31,14,384,0,0,0,0,100,-10.8,-14.7,2,5,26,7,8,10,1,13,
338,Adrian Griffin,26,BOS,SF,44,0,377,1,71,28,0,0,-4.0,-1.7,2,8,19,4,11,60,1,8,
339,Cal Bowdler,23,ATL,SF,44,0,375,0,0,8,92,0,3.3,10.1,5,4,18,1,16,11,2,12,
340,Chris Mullin,37,GSW,SF,20,8,374,0,17,83,0,0,-10.6,-1.1,13,3,13,2,5,42,0,6,
341,Todd Day,31,MIN,SG,31,0,345,0,78,22,0,0,1.3,-0.3,11,4,22,6,12,59,3,8,
342,Chucky Brown,32,2TM,SF,26,2,339,0,3,76,21,0,-5.0,0.9,4,1,12,3,16,24,4,8,
342,Chucky Brown,32,GSW,SF,6,0,74,0,5,66,29,0,-1.4,8.4,0,1,3,1,4,11,2,0,
342,Chucky Brown,32,CLE,SF,20,2,265,0,3,79,18,0,-6.0,-1.2,4,0,9,2,12,13,2,8,
343,Gary Trent,26,DAL,PF,33,4,319,0,0,32,56,12,-10.2,-16.0,10,6,28,4,14,21,2,21,
344,Chris Carr,26,BOS,SG,35,0,309,3,95,2,0,0,-10.9,-9.2,6,6,16,5,20,27,0,6,
345,Alonzo Mourning,30,MIA,C,13,3,306,0,0,0,0,100,5.0,2.7,4,9,7,9,23,29,5,10,AS
