Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Unnamed: 19_level_0,Misc.,Misc.,Misc.,Unnamed: 23_level_0
177,Matt Bonner,24,TOR,C,82,0,1553,0,0,2,16,82,-1.6,-0.1,6,15,115,14,30,118,8,18,
178,Milt Palacio,26,TOR,PG,80,4,1533,75,25,0,0,0,0.8,3.8,58,18,55,22,70,673,21,27,
179,Jermaine O'Neal,26,IND,PF,44,41,1530,0,0,0,70,31,0.5,-0.6,26,42,96,34,173,191,33,77,AS
180,Corliss Williamson,31,2TM,PF,72,9,1527,0,0,14,86,0,0.0,-0.3,25,28,110,17,109,175,29,44,
180,Corliss Williamson,31,PHI,PF,48,5,1056,0,0,1,98,0,-1.4,-0.7,16,21,70,13,72,99,18,27,
180,Corliss Williamson,31,SAC,PF,24,4,471,0,0,41,58,1,3.0,0.6,9,7,40,4,37,76,11,17,
181,Kelvin Cato,30,ORL,C,62,50,1525,0,0,0,1,99,1.9,7.4,32,12,105,13,57,83,4,21,
182,Doug Christie,34,2TM,SG,52,44,1525,4,92,3,0,0,1.9,1.7,74,14,38,7,28,434,5,17,
182,Doug Christie,34,SAC,SG,31,31,996,3,94,3,0,0,5.5,4.0,51,9,23,3,21,334,4,15,
182,Doug Christie,34,ORL,SG,21,13,529,7,89,4,0,0,-4.9,-2.5,23,5,15,4,7,100,1,2,
183,Greg Buckner,28,DEN,SG,70,41,1522,0,91,8,0,0,1.9,-0.3,23,8,82,4,31,279,13,19,
184,Sam Cassell,35,MIN,PG,59,38,1522,99,1,0,0,0,3.2,2.7,59,25,39,17,50,643,6,23,
185,Mike Sweetney,22,NYK,C,77,28,1509,0,0,0,4,97,-1.1,2.8,29,25,116,32,119,97,27,42,
186,Jon Barry,35,2TM,SG,69,2,1505,4,73,22,0,0,7.9,8.9,49,16,43,0,16,362,1,8,
186,Jon Barry,35,ATL,SG,16,0,275,16,83,2,0,0,-16.1,-5.8,10,4,16,0,3,61,0,2,
186,Jon Barry,35,HOU,SG,53,2,1230,1,71,27,0,0,13.3,12.3,39,12,27,0,13,301,1,6,
187,Keith Van Horn,29,2TM,PF,62,16,1502,0,0,22,67,11,2.2,1.5,22,25,92,20,67,174,10,43,
187,Keith Van Horn,29,MIL,SF,33,13,818,0,0,37,61,3,-2.4,1.1,10,18,40,9,27,97,3,19,
187,Keith Van Horn,29,DAL,PF,29,3,684,0,0,5,73,22,7.8,2.0,12,7,52,11,40,77,7,24,
188,Eddie Griffin,22,MIN,PF,70,0,1492,0,0,0,93,6,4.5,4.6,28,13,89,3,34,115,6,33,
189,Jason Kapono,23,CHA,SF,81,14,1491,0,3,82,13,2,-4.8,2.5,18,17,66,9,29,132,2,21,
190,Bonzi Wells,28,MEM,SG,69,19,1489,1,98,1,0,0,-1.6,-7.2,28,34,59,21,81,183,14,49,
191,Malik Rose,30,2TM,PF,76,5,1475,0,0,7,88,5,0.0,-5.2,34,24,79,23,75,131,10,37,
191,Malik Rose,30,SAS,PF,50,1,862,0,0,0,99,2,1.7,-9.4,20,13,46,11,37,89,5,26,
191,Malik Rose,30,NYK,PF,26,4,613,0,0,17,74,9,-2.3,0.6,14,11,33,12,38,42,5,11,
192,Travis Best,32,NJN,PG,76,6,1461,100,0,0,0,0,-6.8,-8.0,40,17,68,3,48,322,6,21,
193,Carlos Arroyo,25,2TM,PG,70,16,1448,94,6,0,0,0,-7.5,-8.8,55,25,48,14,49,592,7,32,
193,Carlos Arroyo,25,UTA,PG,30,16,742,93,6,0,0,0,-11.0,-7.3,30,12,24,5,22,317,4,17,
193,Carlos Arroyo,25,DET,PG,40,0,706,94,6,0,0,0,-3.9,-10.3,25,13,24,9,27,275,3,15,
194,Predrag Drobnjak,29,ATL,C,71,1,1435,0,0,0,2,98,-8.7,3.1,14,37,72,9,57,113,13,37,
195,Brian Cardinal,27,MEM,PF,58,16,1433,0,0,0,92,7,5.2,3.6,49,18,95,8,61,254,7,33,
196,Chris Andersen,26,NOH,C,67,2,1430,0,0,0,3,97,-2.1,9.5,23,17,81,14,85,148,18,24,
197,Howard Eisley,32,UTA,PG,74,1,1428,93,7,0,0,0,-7.8,-4.1,66,24,55,12,18,535,3,13,
198,Marquis Daniels,24,DAL,SG,60,17,1412,11,81,8,0,0,1.8,-6.9,44,26,56,9,63,285,15,40,
199,Jacque Vaughn,29,NJN,SG,71,34,1410,27,71,2,0,0,-4.9,-4.9,35,16,44,5,33,308,4,21,
200,Zaza Pachulia,20,MIL,C,74,4,1397,0,0,0,0,100,-0.4,4.4,24,22,73,12,77,136,17,43,
201,Nick Collison,24,SEA,C,82,4,1396,0,0,0,17,83,4.9,3.2,15,20,135,18,56,71,18,47,
202,Robert Horry,34,SAS,PF,75,16,1396,0,0,0,90,10,10.7,2.6,42,15,65,9,37,183,6,21,
203,Trevor Ariza,19,NYK,SF,80,12,1382,0,19,80,1,0,-0.6,3.5,27,21,36,16,77,188,12,32,
204,Keith McLeod,25,UTA,PG,53,47,1382,92,8,0,0,0,-4.5,1.0,60,21,66,14,56,503,13,28,
205,James Posey,28,MEM,SF,50,18,1382,0,31,59,10,0,-2.4,-8.1,23,18,42,17,24,212,3,21,
206,Rodney Rogers,33,2TM,SF,58,33,1367,0,2,62,36,0,-9.2,-4.4,43,22,80,14,31,188,9,23,
206,Rodney Rogers,33,NOH,SF,30,26,882,0,3,95,2,0,-12.3,-5.2,34,15,49,10,20,133,6,20,
206,Rodney Rogers,33,PHI,PF,28,7,485,0,0,1,99,0,-3.4,-3.0,9,7,31,4,11,55,3,3,
207,Richard Jefferson,24,NJN,SF,33,33,1355,0,2,78,20,0,-5.2,-5.2,58,31,46,27,97,297,17,34,
208,Andrei Kirilenko,23,UTA,PF,41,37,1349,0,0,50,50,0,3.3,12.7,43,24,50,13,117,275,24,28,"DPOY-10,DEF2"
209,BoÅ¡tjan Nachbar,24,2TM,SF,71,6,1341,0,1,56,42,1,-7.7,-1.2,36,22,82,7,55,168,11,31,
209,BoÅ¡tjan Nachbar,24,HOU,SF,16,2,204,0,0,100,0,0,-9.9,-15.4,3,2,16,0,3,23,0,1,
209,BoÅ¡tjan Nachbar,24,NOH,PF,55,4,1137,0,1,49,50,1,-7.3,1.3,33,20,66,7,52,145,11,30,
210,MickaÃ«l PiÃ©trus,22,GSW,SF,67,3,1340,1,26,70,3,0,-0.5,2.9,37,26,59,11,89,193,20,21,
211,Tony Delk,31,ATL,SG,56,1,1340,42,58,0,0,0,-8.5,3.2,25,20,55,5,53,220,8,25,
212,Maurice Taylor,28,2TM,PF,65,16,1336,0,0,0,58,42,-0.7,-3.9,40,24,103,20,52,145,15,41,
212,Maurice Taylor,28,HOU,PF,38,16,905,0,0,0,86,14,-0.1,-6.4,30,14,70,13,30,116,8,29,
212,Maurice Taylor,28,NYK,C,27,0,431,0,0,0,1,99,-1.8,1.2,10,10,33,7,22,29,7,12,
213,Jerome James,29,SEA,C,80,80,1330,0,0,0,0,100,-1.5,-6.3,14,25,144,34,29,43,7,17,
214,James Jones,24,IND,SF,75,24,1330,0,2,84,15,0,2.0,1.8,24,5,66,6,19,138,2,10,
215,Sebastian Telfair,19,POR,PG,68,26,1330,47,53,0,0,0,-8.2,-5.4,79,32,47,7,57,496,10,30,
216,Robert Traylor,27,CLE,C,74,6,1327,0,0,0,37,63,-1.7,-3.7,26,19,122,14,43,132,10,40,
217,Eric Williams,32,2TM,SG,55,39,1322,0,63,36,0,0,-3.2,-1.9,25,16,70,10,74,203,12,29,
217,Eric Williams,32,NJN,SG,21,21,739,0,90,10,0,0,-4.8,-3.7,17,7,34,5,48,90,7,20,
217,Eric Williams,32,TOR,SG,34,18,583,0,30,70,0,0,-1.2,0.4,8,9,36,5,26,113,5,9,
218,NenÃª,22,DEN,C,55,18,1317,0,0,0,14,86,2.7,0.9,25,35,69,16,93,179,26,48,
219,JiÅÃ­ Welsch,25,2TM,SG,71,32,1317,0,53,39,9,0,-2.9,-4.8,30,21,49,15,71,218,13,16,
219,JiÅÃ­ Welsch,25,BOS,SG,55,32,1125,0,53,37,10,0,-1.8,-3.8,25,16,47,10,61,177,13,12,
219,JiÅÃ­ Welsch,25,CLE,SF,16,0,192,0,50,48,2,0,-9.6,-10.9,5,5,2,5,10,41,0,4,
220,Rodney Buford,27,NJN,SF,64,17,1313,0,67,33,1,0,-9.7,-11.9,18,5,41,6,20,140,1,20,
221,Dale Davis,35,2TM,C,61,28,1307,0,0,0,34,66,2.0,3.2,5,13,77,10,40,108,5,24,
221,Dale Davis,35,GSW,C,36,3,577,0,0,0,1,99,-5.7,-3.9,2,7,35,6,15,50,2,13,
221,Dale Davis,35,IND,C,25,25,730,0,0,0,60,40,8.1,8.8,3,6,42,4,25,58,3,11,
222,Jamaal Tinsley,26,IND,PG,40,40,1301,87,13,0,0,0,4.0,4.7,81,34,55,11,61,569,14,29,
223,Stromile Swift,25,MEM,PF,60,14,1279,0,0,0,66,34,1.8,-1.7,30,28,103,19,100,98,15,53,
224,Fred Hoiberg,32,MIN,SG,76,0,1272,0,99,1,0,0,7.0,7.9,13,4,50,1,24,184,5,7,
225,Othella Harrington,31,CHI,PF,70,28,1271,0,0,0,61,39,6.6,7.9,17,21,71,30,71,131,15,38,
226,Michael Ruffin,28,WAS,C,79,7,1262,0,0,0,36,64,-0.9,-0.9,17,13,112,7,24,149,3,14,
227,Tony Allen,23,BOS,SG,77,34,1262,4,93,4,0,0,7.0,8.8,31,25,77,13,68,143,11,31,
228,Derek Anderson,30,POR,SG,47,32,1239,0,91,9,0,0,-5.7,-1.5,41,16,35,6,31,318,7,10,
229,Devin Brown,26,SAS,SG,67,0,1238,0,60,38,2,0,2.8,-9.1,26,17,45,6,47,209,12,30,
230,Maurice Evans,26,SAC,SG,65,11,1233,0,53,47,0,0,-0.8,-4.7,9,18,36,5,34,105,6,29,
231,DerMarr Johnson,24,DEN,SG,71,40,1232,0,81,19,0,0,6.9,6.9,33,15,59,9,48,159,10,20,
232,Michael Olowokandi,29,MIN,C,62,34,1215,0,0,0,0,100,-1.6,-4.6,14,12,92,23,32,65,9,22,
233,Dikembe Mutombo,38,HOU,C,80,2,1212,0,0,0,0,100,11.0,8.9,6,14,72,16,59,24,7,16,
234,Jerome Williams,31,NYK,SF,79,4,1211,0,1,57,42,0,1.7,6.5,16,22,52,18,79,89,16,22,
235,Alan Henderson,32,DAL,PF,78,10,1203,0,0,16,78,7,-5.1,-16.1,23,13,82,8,34,46,6,28,
236,Rasual Butler,25,MIA,SF,65,15,1203,0,1,85,14,0,5.8,-2.2,26,4,49,1,16,130,2,12,
237,Boris Diaw,22,ATL,SG,66,25,1201,6,52,38,5,0,-7.0,5.2,58,16,56,4,27,324,5,17,
238,Eduardo NÃ¡jera,28,2TM,PF,68,4,1185,0,0,2,91,7,1.9,2.5,30,15,62,12,35,148,13,20,
238,Eduardo NÃ¡jera,28,GSW,PF,42,4,610,0,0,3,96,2,-3.4,-1.2,15,7,27,9,17,84,7,10,
238,Eduardo NÃ¡jera,28,DEN,PF,26,0,575,0,0,1,86,13,7.6,6.4,15,8,35,3,18,64,6,10,
239,Keyon Dooling,24,MIA,PG,74,0,1184,92,8,0,0,0,3.2,-5.8,37,17,32,1,37,291,4,12,
240,Mikki Moore,29,LAC,PF,74,4,1178,0,0,1,47,52,-2.1,-1.9,27,18,90,13,53,99,9,22,
241,Michael Doleac,27,MIA,C,80,8,1175,0,0,0,14,86,2.5,-6.7,14,8,84,11,17,103,3,19,
242,Devin Harris,21,DAL,PG,76,19,1173,76,24,0,0,0,-0.9,-10.1,53,12,53,11,34,376,11,28,
243,Shandon Anderson,31,2TM,SF,66,5,1171,0,10,77,13,0,9.3,3.2,30,12,71,7,28,156,4,11,
243,Shandon Anderson,31,NYK,SG,1,0,20,0,67,33,0,0,-23.4,-20.6,1,0,1,0,0,0,0,0,
243,Shandon Anderson,31,MIA,SF,65,5,1151,0,9,77,14,0,9.9,3.7,29,12,70,7,28,156,4,11,
244,Brian Scalabrine,26,NJN,PF,54,14,1167,0,0,23,75,3,0.9,3.7,28,18,36,10,31,190,6,25,
245,Beno Udrih,22,SAS,PG,80,2,1149,85,15,0,0,0,7.6,-1.9,46,23,50,2,35,339,4,21,
246,Marcus Banks,23,BOS,PG,81,2,1145,100,0,0,0,0,1.6,0.9,30,23,43,12,54,335,10,19,
247,Lindsey Hunter,34,DET,SG,76,3,1144,39,60,1,0,0,1.1,-4.8,41,15,39,7,18,277,3,19,
248,Brian Grant,32,LAL,C,69,8,1136,0,0,0,6,94,-5.0,-2.1,16,8,98,16,35,79,7,20,
249,Lucious Harris,34,CLE,SG,73,4,1128,4,86,10,0,0,-2.4,-4.4,13,11,23,2,22,104,1,8,
250,Aaron McKie,32,PHI,SG,68,3,1118,8,90,2,0,0,0.3,1.6,17,6,46,4,2,240,0,11,
251,Toni KukoÄ,36,MIL,SF,53,6,1099,0,0,62,38,0,-1.1,2.9,42,16,30,4,22,339,4,7,
252,DeShawn Stevenson,23,ORL,SG,55,27,1089,5,70,25,0,0,-7.8,-7.0,26,14,21,12,49,145,13,33,
253,Brian Cook,24,LAL,C,72,0,1087,0,0,0,44,56,2.1,7.8,15,7,75,3,14,83,3,8,
254,Leandro Barbosa,22,PHO,PG,63,6,1087,98,2,0,0,0,-1.3,-12.1,47,23,45,8,30,298,9,15,
255,Tierre Brown,25,LAL,PG,76,0,1066,86,14,0,0,0,-4.4,-1.1,35,21,20,6,32,382,7,31,
256,Willie Green,23,PHI,SG,57,21,1066,48,52,0,0,0,-6.1,-7.2,32,25,61,10,50,225,9,20,
257,Juan Dixon,26,WAS,SG,63,4,1054,32,66,2,0,0,-4.2,-5.4,29,24,44,6,34,255,8,18,
258,Al Jefferson,20,BOS,PF,71,1,1051,0,0,0,45,55,-1.3,-3.1,15,29,121,12,63,53,15,37,
259,Danny Fortson,28,SEA,C,62,0,1047,0,0,0,45,55,4.8,2.7,7,14,67,56,119,20,22,46,
260,Steven Hunter,23,PHO,C,76,3,1046,0,0,0,3,97,1.7,-7.9,11,10,68,13,75,29,13,28,
261,Bryon Russell,34,DEN,SF,70,2,1026,0,23,66,11,0,-0.5,-3.5,22,10,73,0,26,161,3,11,
262,Eddie Gill,26,IND,PG,73,3,1021,100,0,0,0,0,-4.6,-7.3,29,21,42,6,29,197,4,19,
263,Erick Strickland,31,MIL,SG,62,5,1014,16,77,7,0,0,-4.5,-1.6,40,11,35,8,23,248,4,11,
264,Chris Wilcox,22,LAC,C,54,25,1005,0,0,0,18,82,-3.3,-3.4,34,17,69,13,64,79,20,25,
265,John Salmons,25,PHI,SG,58,8,993,0,48,51,0,0,-4.6,-4.9,27,9,48,5,21,260,8,18,
266,Darrell Armstrong,36,2TM,PG,66,16,988,100,0,0,0,0,-2.4,-3.0,42,17,27,3,13,398,0,17,
266,Darrell Armstrong,36,NOH,PG,14,9,412,100,0,0,0,0,-7.8,0.6,17,8,6,1,4,140,0,4,
266,Darrell Armstrong,36,DAL,PG,52,7,576,100,0,0,0,0,1.4,-5.6,25,9,21,2,9,258,0,13,
267,Etan Thomas,26,WAS,C,47,10,976,0,0,0,2,98,-5.1,-6.4,10,14,81,15,64,43,12,38,
268,Kareem Rush,24,2TM,SG,48,22,968,3,83,14,0,0,-7.9,-2.1,19,13,39,6,20,143,4,14,
268,Kareem Rush,24,LAL,SG,14,0,91,0,75,25,0,0,-14.9,-11.7,1,1,6,1,0,8,0,1,
268,Kareem Rush,24,CHA,SG,34,22,877,3,84,13,0,0,-7.2,-1.1,18,12,33,5,20,135,4,13,
269,Tom Gugliotta,35,2TM,PF,47,9,966,0,0,0,74,26,-11.7,-4.0,45,7,73,2,16,144,1,8,
269,Tom Gugliotta,35,BOS,PF,20,0,218,0,0,0,84,16,-11.2,-12.8,8,1,14,0,2,27,0,1,
269,Tom Gugliotta,35,ATL,PF,27,9,748,0,0,0,71,29,-11.8,-1.4,37,6,59,2,14,117,1,7,
270,Jarron Collins,26,UTA,C,50,38,961,0,0,0,1,100,0.1,6.9,10,6,68,10,40,124,2,31,
271,Pat Garrity,28,ORL,PF,71,0,955,0,0,5,92,4,-7.6,-6.5,14,3,43,9,10,69,2,14,
272,Calbert Cheaney,33,GSW,SG,55,5,951,4,54,41,1,0,-3.9,-2.0,17,6,22,10,17,142,3,12,
273,Jason Collier,27,ATL,C,70,44,942,0,0,0,0,100,-19.7,-11.8,27,21,90,11,32,38,7,28,
274,Scott Padgett,28,HOU,PF,66,0,942,0,0,1,92,7,12.4,10.0,15,9,65,4,14,129,2,19,
275,Brian Skinner,28,2TM,PF,49,23,941,0,0,0,6,94,-4.6,-7.2,15,14,55,5,30,97,4,28,
275,Brian Skinner,28,PHI,PF,24,0,246,0,0,0,19,81,-7.9,-7.5,4,6,11,2,6,12,2,4,
275,Brian Skinner,28,SAC,C,25,23,695,0,0,0,1,99,-3.4,-7.1,11,8,44,3,24,85,2,24,
276,Francisco Elson,28,DEN,C,67,11,939,0,0,0,0,100,-0.2,-3.1,17,12,72,6,30,72,5,14,
277,George Lynch,34,NOH,SF,44,27,933,0,0,78,22,0,-6.4,2.5,27,16,41,10,9,192,3,14,
278,Å½eljko RebraÄa,32,LAC,C,58,2,928,0,0,0,19,81,0.4,1.5,10,16,69,10,35,53,7,22,
279,Lamond Murray,31,TOR,SF,62,1,918,0,7,84,9,0,2.6,5.3,25,12,40,11,29,106,4,10,
280,Kwame Brown,22,WAS,PF,42,14,908,0,0,2,80,18,-7.2,-9.0,16,28,58,11,55,88,8,22,
281,Kirk Snyder,21,UTA,SG,68,7,906,0,47,52,1,0,-9.8,-6.0,23,15,54,10,36,78,6,25,
282,Walter McCarty,30,2TM,PF,72,0,906,0,0,1,91,8,-1.1,-5.0,17,11,77,7,8,88,1,5,
282,Walter McCarty,30,BOS,PF,44,0,553,0,0,1,91,8,2.5,1.8,7,9,47,1,4,59,1,2,
282,Walter McCarty,30,PHO,PF,28,0,353,0,0,0,92,8,-6.7,-15.6,10,2,30,6,4,29,0,3,
283,Marcus Fizer,26,MIL,PF,54,0,903,0,0,0,80,20,-9.1,-7.6,25,17,50,10,38,146,5,15,
284,Anfernee Hardaway,33,NYK,SF,37,0,894,0,62,38,0,0,-5.5,-3.4,29,13,38,5,17,160,3,10,
285,Eddie House,26,3TM,SG,68,7,891,77,23,0,0,0,-2.8,-2.2,21,8,30,4,9,208,2,13,
285,Eddie House,26,CHA,SG,13,5,300,46,54,0,0,0,-11.5,-5.6,7,4,12,1,4,52,1,4,
285,Eddie House,26,MIL,SG,5,0,41,3,97,0,0,0,-9.4,-6.2,0,0,0,0,0,10,0,0,
285,Eddie House,26,SAC,PG,50,2,550,100,0,0,0,0,2.4,-0.1,14,4,18,3,5,146,1,9,
286,Shawn Bradley,32,DAL,C,77,14,885,0,0,0,0,100,12.8,8.5,9,9,88,9,22,38,5,9,
287,Ronald Murray,25,SEA,SG,49,6,883,10,82,8,0,0,-7.7,-13.5,23,22,25,7,28,150,6,25,
288,Kris Humphries,19,UTA,PF,67,4,873,0,0,16,84,1,-11.7,-8.3,16,19,51,7,46,90,7,35,
289,Scot Pollard,29,IND,C,49,17,865,0,0,0,2,98,6.1,6.6,9,10,71,10,20,39,7,18,
290,Anderson VarejÃ£o,22,CLE,PF,54,0,863,0,0,0,83,17,5.1,5.4,11,6,67,4,57,57,13,22,
291,Sasha PavloviÄ,21,CLE,SG,65,9,862,4,59,36,0,0,0.2,-0.8,20,15,36,9,27,100,8,20,
292,Curtis Borchardt,24,UTA,C,67,23,859,0,0,0,0,100,-9.3,-5.3,10,14,79,18,27,108,7,22,
293,Eric Piatkowski,34,CHI,SG,68,11,841,0,67,32,2,0,-0.1,-1.8,25,8,31,2,22,110,8,11,
294,Shaun Livingston,19,LAC,PG,30,15,814,81,19,0,0,0,-1.8,-1.3,39,20,38,11,21,319,7,10,
295,Royal Ivey,23,ATL,PG,62,5,809,99,1,0,0,0,-4.4,7.9,25,16,43,12,26,223,8,24,
296,Travis Outlaw,20,POR,SF,59,2,793,0,7,64,29,0,-6.4,-2.3,20,10,31,0,34,75,5,15,
297,Luke Walton,24,LAL,SF,61,5,768,0,0,55,41,4,-8.1,-5.6,44,5,30,6,22,204,6,16,
298,David Harrison,22,IND,C,43,14,760,0,0,0,0,100,-2.0,-3.5,5,11,60,21,42,29,11,23,
299,Steve Smith,35,2TM,SG,50,1,750,2,55,40,4,0,-4.8,-0.3,14,4,34,6,17,154,3,11,
299,Steve Smith,35,CHA,SG,37,1,636,2,52,42,4,0,-4.7,2.0,11,4,31,6,16,123,2,10,
299,Steve Smith,35,MIA,SG,13,0,114,0,70,30,0,0,-5.3,-13.0,3,0,3,0,1,31,1,1,
300,Kenny Anderson,34,2TM,PG,43,20,743,100,0,0,0,0,-12.0,-2.0,35,9,37,5,12,223,4,14,
300,Kenny Anderson,34,ATL,PG,39,20,717,100,0,0,0,0,-12.0,-1.6,33,9,35,4,12,213,4,14,
300,Kenny Anderson,34,LAC,PG,4,0,26,100,0,0,0,0,-11.1,-10.4,2,0,2,1,0,10,0,0,
301,Anthony Carter,29,MIN,PG,66,12,742,97,3,0,0,0,3.0,1.7,45,8,32,6,18,339,5,7,
302,Christian Laettner,35,MIA,PF,49,0,739,0,0,0,83,18,10.0,3.2,15,9,31,3,24,90,6,5,
303,Rafael AraÃºjo,24,TOR,C,59,41,736,0,0,0,1,99,-2.1,-0.6,10,11,81,17,24,34,4,12,
304,Obinna Ekezie,29,ATL,C,42,31,732,0,0,0,4,96,-6.0,5.6,7,16,43,14,40,22,2,15,
305,Matt Barnes,24,SAC,SF,43,9,715,0,15,82,4,0,4.4,2.3,26,9,37,2,27,122,4,12,
306,Loren Woods,26,TOR,C,45,30,712,0,0,0,0,100,-7.8,-7.6,9,7,44,8,30,36,7,24,
307,Jackson Vroman,23,2TM,C,46,18,705,0,0,4,37,59,-6.6,0.8,28,16,47,11,30,87,6,22,
307,Jackson Vroman,23,PHO,PF,10,1,57,0,0,42,54,5,-7.4,-15.2,4,2,4,1,2,15,1,1,
307,Jackson Vroman,23,NOH,C,36,17,648,0,0,1,35,64,-6.5,2.2,24,14,43,10,28,72,5,21,
308,Jamaal Magloire,26,NOH,C,23,22,703,0,0,0,0,100,-8.0,0.4,9,15,29,19,53,66,12,20,
309,Alonzo Mourning,34,2TM,C,37,17,702,0,0,0,54,46,-3.1,-5.0,11,15,31,18,60,38,11,17,
309,Alonzo Mourning,34,NJN,PF,18,14,457,0,0,0,70,30,-5.2,-4.0,8,11,16,15,36,30,8,13,
309,Alonzo Mourning,34,MIA,C,19,3,245,0,0,0,26,75,0.8,-6.9,3,4,15,3,24,8,3,4,
310,Tony Massenburg,37,SAS,PF,61,6,699,0,0,1,49,50,-3.9,-15.5,11,15,77,5,27,32,5,22,
311,Rodney White,24,2TM,SF,58,2,677,0,2,55,41,2,-4.5,-6.6,16,14,32,3,21,96,4,11,
311,Rodney White,24,DEN,SF,42,2,531,0,1,59,38,2,-5.7,-9.0,14,7,25,3,15,79,2,7,
311,Rodney White,24,GSW,SF,16,0,146,0,2,43,52,3,-0.3,2.2,2,7,7,0,6,17,2,4,
312,Adrian Griffin,30,CHI,SF,69,1,667,0,8,84,8,0,4.3,3.6,14,8,31,1,16,121,2,9,
313,Wesley Person,33,2TM,SF,41,3,667,0,32,66,2,0,-0.9,-5.0,13,3,19,0,1,88,0,6,
313,Wesley Person,33,MIA,SF,16,3,206,0,39,59,2,0,-3.3,-11.2,6,1,3,0,0,25,0,1,
313,Wesley Person,33,DEN,SF,25,0,461,0,29,69,2,0,0.2,-2.2,7,2,16,0,1,63,0,5,
314,Stacey Augmon,36,ORL,SF,55,7,663,0,44,54,1,0,-5.3,-3.1,11,6,42,11,31,78,3,12,
315,Dahntay Jones,24,MEM,SG,52,7,649,1,71,27,1,0,1.2,-2.1,9,6,34,7,30,47,5,12,
316,Jabari Smith,27,NJN,PF,45,2,648,0,0,0,68,31,-10.6,-10.7,23,9,58,6,25,86,3,12,
317,Steve Blake,24,WAS,PG,44,1,648,100,0,0,0,0,-7.2,-8.3,21,15,17,2,7,153,1,7,
318,Ryan Bowen,29,HOU,SF,66,6,604,0,21,78,2,0,10.5,6.7,6,1,24,0,11,43,3,12,
319,Mark Madsen,29,MIN,C,41,14,601,0,0,0,12,89,8.2,7.7,3,9,56,10,14,42,2,12,
320,Greg Ostertag,31,SAC,C,56,3,556,0,0,0,0,100,6.3,4.4,17,6,76,0,16,87,4,13,
321,David West,24,NOH,SF,30,8,552,0,2,40,59,0,-20.9,-14.6,17,8,37,10,28,49,10,14,
322,Junior Harrington,24,NOH,SG,29,7,550,22,73,4,0,0,-12.0,-4.2,10,18,27,7,13,136,3,14,
323,Kendrick Perkins,20,BOS,C,60,3,548,0,0,0,23,77,0.0,-1.1,12,14,38,13,24,44,4,14,
324,Anthony Goldwire,33,2TM,PG,33,2,537,100,0,0,0,0,-6.3,-4.0,10,3,6,2,12,174,1,4,
324,Anthony Goldwire,33,DET,PG,9,0,55,100,0,0,0,0,-22.3,-27.2,1,0,2,0,3,0,0,0,
324,Anthony Goldwire,33,MIL,PG,24,2,482,100,0,0,0,0,-4.4,-1.4,9,3,4,2,9,174,1,4,
325,Bobby Jackson,31,SAC,SG,25,0,536,47,53,0,0,0,4.2,2.0,13,9,20,4,18,135,4,11,
326,Allan Houston,33,NYK,SG,20,11,532,0,83,17,0,0,1.3,4.8,12,6,18,2,12,86,2,5,
327,Anthony Peeler,35,WAS,SG,40,0,529,4,77,18,0,0,-11.2,-12.6,18,9,19,1,6,131,1,6,
328,Clarence Weatherspoon,34,HOU,PF,40,18,525,0,0,0,99,1,7.2,2.7,7,2,43,3,15,37,1,15,
329,Viktor Khryapa,22,POR,SF,32,5,523,0,0,45,54,2,-12.1,-8.6,20,8,44,2,15,58,1,10,
330,John Thomas,29,MIN,C,44,8,521,0,0,0,5,95,5.0,3.9,6,3,36,7,20,38,4,9,
331,Damien Wilkins,25,SEA,SF,29,7,520,0,5,81,14,0,-8.1,-12.5,7,2,19,4,17,59,5,7,
332,Malik Allen,26,2TM,PF,36,1,519,0,0,0,70,30,-5.9,-6.4,6,8,38,2,10,41,2,7,
332,Malik Allen,26,MIA,PF,14,0,248,0,0,0,87,13,-3.1,-11.1,3,4,19,2,4,24,0,4,
332,Malik Allen,26,CHA,PF,22,1,271,0,0,1,54,46,-8.4,-2.2,3,4,19,0,6,17,2,3,
333,RaÃ¼l LÃ³pez,24,UTA,PG,31,15,518,100,0,0,0,0,5.0,11.7,30,10,24,3,9,262,2,5,
334,Zoran PlaniniÄ,22,NJN,PG,43,8,515,56,36,8,0,0,-5.1,-3.8,16,12,26,8,29,96,6,19,
335,Theron Smith,24,CHA,SF,33,5,510,0,0,47,46,6,-16.8,-11.9,12,7,32,6,8,63,1,10,
336,Delonte West,21,BOS,SG,39,7,507,46,54,1,0,0,0.0,-1.1,14,4,29,4,8,117,1,6,
337,Richie Frahm,27,POR,SG,43,0,499,0,85,14,0,0,-4.5,0.2,8,4,15,1,7,65,0,10,
338,Andre Barrett,22,2TM,PG,38,1,483,100,0,0,0,0,2.7,0.5,18,9,13,0,4,153,1,8,
338,Andre Barrett,22,HOU,PG,27,0,314,100,0,0,0,0,3.4,-1.6,12,4,11,0,1,96,0,5,
338,Andre Barrett,22,ORL,PG,11,1,169,100,0,0,0,0,1.3,4.2,6,5,2,0,3,57,1,3,
