Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 24_level_0
97,De'Aaron Fox,20,SAC,PG,73,61,2026,97,3,0,0,0,-10.4,-5.7,102,52,80,5,96,12,755,25,64,
98,Buddy Hield,25,SAC,SG,80,13,2024,3,74,24,0,0,-4.1,7.2,53,47,59,10,26,5,359,8,54,
99,Lauri Markkanen,20,CHI,PF,68,68,2020,0,0,0,77,23,-9.4,-3.6,33,25,49,6,79,4,196,28,49,
100,Darren Collison,30,IND,PG,69,64,2018,100,0,0,0,0,3.1,3.2,49,22,53,5,56,13,847,15,32,
101,Marvin Williams,31,CHO,PF,78,78,2006,0,0,2,98,0,1.8,3.2,35,12,39,12,57,9,221,15,23,
102,Nicolas Batum,29,CHO,SG,64,64,1981,0,66,29,4,0,0.0,-0.4,101,11,22,6,46,4,805,15,12,
103,Kyle Anderson,24,SAS,SF,74,67,1978,0,0,63,37,0,4.3,2.7,58,15,44,3,66,10,481,16,31,
104,Joe Harris,26,BRK,SG,78,14,1975,3,64,33,0,0,-3.6,0.6,47,16,75,16,47,7,309,16,46,
105,Brandon Ingram,20,LAL,SF,59,59,1975,0,9,86,5,0,-3.0,-2.9,75,43,85,16,130,4,558,31,59,
106,John Henson,27,MIL,C,76,69,1970,0,0,0,0,100,4.3,8.6,30,11,102,14,72,5,261,14,32,
107,Blake Griffin,28,2TM,PF,58,58,1970,0,0,0,89,11,1.6,2.0,95,32,47,15,133,15,807,31,46,
107,Blake Griffin,28,LAC,PF,33,33,1139,0,0,0,97,3,1.3,1.4,53,20,26,7,88,5,433,16,29,
107,Blake Griffin,28,DET,PF,25,25,831,0,0,0,78,22,2.0,2.7,42,12,21,8,45,10,374,15,17,
108,Markieff Morris,28,WAS,PF,73,73,1968,0,0,0,81,19,0.4,-0.8,54,19,111,32,52,3,330,13,32,
109,Jeremy Lamb,25,CHO,SG,80,18,1967,0,87,13,0,0,1.2,1.9,45,28,64,7,99,5,444,32,33,
110,Josh Jackson,20,PHO,SF,77,35,1959,0,26,70,4,0,-12.4,-5.6,64,49,92,18,130,9,285,24,82,
111,Marco Belinelli,31,2TM,SG,80,2,1947,0,49,49,1,0,-2.0,-0.7,54,24,38,5,52,6,350,11,21,6MOY-12
111,Marco Belinelli,31,ATL,SG,52,1,1210,0,49,49,2,0,-10.0,-5.9,29,15,13,4,38,6,247,6,15,
111,Marco Belinelli,31,PHI,SG,28,1,737,0,50,50,0,0,11.1,7.8,25,9,25,1,14,0,103,5,6,
112,Darius Miller,27,NOP,SF,82,3,1944,0,2,67,31,0,0.6,-2.3,29,15,94,4,26,5,260,8,7,
113,James Johnson,30,MIA,PF,73,41,1943,0,0,1,96,4,0.7,-0.6,73,40,97,19,77,1,706,29,27,
114,Kyrie Irving,25,BOS,PG,60,60,1931,69,29,2,0,0,5.3,3.2,76,40,52,11,103,4,739,25,47,AS
115,Rondae Hollis-Jefferson,23,BRK,SF,68,59,1920,0,0,52,48,0,-3.7,0.5,49,46,70,20,163,17,439,48,59,
116,Joel Embiid,23,PHI,C,63,63,1912,0,0,0,0,100,11.4,12.7,74,85,99,41,202,7,471,41,72,"MVP-12,DPOY-2,AS,NBA2,DEF2"
117,Aaron Gordon,22,ORL,PF,58,57,1909,0,0,7,91,2,-2.4,5.0,37,27,52,20,111,4,312,31,43,
118,Dirk Nowitzki,39,DAL,C,77,77,1900,0,0,0,3,97,-3.7,-0.3,24,18,102,5,39,3,283,9,5,
119,Stanley Johnson,21,DET,SF,69,50,1894,0,1,99,0,0,-0.5,-0.7,38,15,75,13,64,4,277,8,36,
120,Jordan Clarkson,25,2TM,SG,81,2,1888,51,47,1,0,0,-1.2,-0.6,55,41,31,10,75,10,519,27,51,6MOY-7
120,Jordan Clarkson,25,LAL,SG,53,2,1256,49,50,1,0,0,-1.4,0.2,48,27,18,6,52,6,401,20,36,
120,Jordan Clarkson,25,CLE,SG,28,0,632,56,41,3,0,0,-0.8,-2.1,7,14,13,4,23,4,118,7,15,
121,Tim Hardaway Jr.,25,NYK,SG,57,54,1885,0,84,16,0,0,-2.7,2.4,52,22,54,10,73,13,367,14,47,
122,Devin Booker,21,PHO,SG,54,54,1865,5,84,11,0,0,-10.0,-0.8,102,51,55,30,126,9,594,33,60,
123,Caris LeVert,23,BRK,SF,71,10,1864,0,15,85,0,0,-6.1,-4.2,83,41,64,9,89,12,718,30,49,
124,Lance Stephenson,27,IND,SG,82,7,1850,0,38,62,0,0,-2.8,-8.3,82,19,51,17,60,10,520,12,33,
125,Michael Kidd-Gilchrist,24,CHO,SF,74,74,1850,0,0,95,5,0,2.2,3.7,14,21,74,8,90,22,176,19,52,
126,Chris Paul,32,HOU,PG,58,58,1847,100,0,0,0,0,12.9,8.1,73,35,56,12,41,2,1175,13,16,
127,Evan Fournier,25,ORL,SF,57,57,1837,0,7,89,4,0,-3.5,2.9,40,29,65,10,64,4,391,14,46,
128,Myles Turner,21,IND,C,65,62,1836,0,0,0,0,100,3.4,3.3,26,16,98,34,93,7,212,19,27,
129,Frank Kaminsky,24,CHO,PF,79,4,1835,0,0,0,71,30,-2.2,-4.4,27,15,61,10,96,3,307,24,39,
130,Enes Freedom,25,NYK,C,71,71,1830,0,0,0,1,100,-5.0,-2.0,35,37,109,26,83,1,241,25,67,
131,Jeff Green,31,CLE,PF,78,14,1828,0,0,48,50,2,4.0,5.6,18,23,74,18,115,12,242,19,40,
132,Rudy Gobert,25,UTA,C,56,56,1816,0,0,0,0,100,9.0,7.8,28,38,74,26,133,6,190,40,49,"DPOY-1,DEF1"
133,Pau Gasol,37,SAS,C,77,63,1812,0,0,0,0,100,1.3,-3.1,66,25,90,8,89,2,528,19,36,
134,George Hill,31,2TM,PG,67,60,1812,68,32,0,0,0,-3.9,0.2,44,23,54,9,42,12,446,9,17,
134,George Hill,31,SAC,PG,43,36,1143,57,43,0,0,0,-11.6,-5.6,31,15,34,7,30,6,284,8,8,
134,George Hill,31,CLE,PG,24,24,669,87,13,0,0,0,9.4,10.1,13,8,20,2,12,6,162,1,9,
135,Domantas Sabonis,21,IND,C,74,19,1810,0,0,0,19,81,1.1,-0.8,41,36,107,40,110,4,371,30,48,
136,Elfrid Payton,23,2TM,PG,63,63,1808,92,8,0,0,0,-11.8,-6.9,93,38,62,10,82,6,932,27,56,
136,Elfrid Payton,23,ORL,PG,44,44,1257,89,11,0,0,0,-7.6,-3.9,56,30,43,7,53,6,658,16,32,
136,Elfrid Payton,23,PHO,PG,19,19,551,98,2,0,0,0,-21.4,-13.7,37,8,19,3,29,0,274,11,24,
137,Danny Green,30,SAS,SG,70,60,1791,0,38,58,4,0,2.4,-1.0,49,14,67,3,25,7,247,4,17,
138,Kent Bazemore,28,ATL,SG,65,65,1789,2,86,12,0,0,-4.3,3.0,99,43,66,10,93,15,519,23,35,
139,John Collins,20,ATL,PF,74,26,1785,0,0,2,69,29,-6.8,-1.6,35,28,115,24,79,5,238,22,48,
140,Lonzo Ball,20,LAL,PG,52,50,1780,84,14,2,0,0,-0.8,1.3,96,21,50,7,28,10,869,5,39,
141,Kelly Olynyk,26,MIA,PF,76,22,1779,0,0,0,38,62,5.9,8.9,55,38,116,24,70,13,518,18,38,6MOY-6
142,Doug McDermott,26,2TM,SF,81,4,1768,0,6,89,5,0,-1.8,2.4,19,15,51,6,38,1,189,12,27,
142,Doug McDermott,26,NYK,SF,55,1,1172,0,4,90,6,0,-3.7,0.3,11,10,29,4,29,0,121,11,18,
142,Doug McDermott,26,DAL,SF,26,3,596,0,10,86,4,0,2.0,6.5,8,5,22,2,9,1,68,1,9,
143,D.J. Augustin,30,ORL,PG,75,36,1760,100,0,0,0,0,-3.9,2.0,68,27,32,12,70,12,665,11,42,
144,Anthony Tolliver,32,DET,PF,79,14,1757,0,0,1,97,2,0.8,1.8,29,14,64,4,60,6,205,13,13,
145,Dejounte Murray,21,SAS,PG,81,48,1743,55,45,0,0,0,5.8,5.2,62,44,71,12,62,4,539,14,44,DEF2
146,DeMarcus Cousins,27,NOP,C,48,48,1737,0,0,0,0,100,1.4,-0.6,101,57,62,48,180,5,598,46,61,AS
147,Brook Lopez,29,LAL,C,74,72,1735,0,0,0,0,100,-2.7,-2.1,38,19,97,25,74,3,288,26,23,
148,Reggie Bullock,26,DET,SF,62,52,1732,0,55,45,0,0,0.1,0.4,25,13,37,3,23,1,229,4,27,
149,Ersan Ä°lyasova,30,2TM,PF,69,43,1729,0,0,0,93,7,0.7,4.2,28,16,78,16,58,22,210,13,24,
149,Ersan Ä°lyasova,30,ATL,PF,46,40,1175,0,0,0,91,9,-3.1,4.0,14,10,40,11,42,14,121,10,19,
149,Ersan Ä°lyasova,30,PHI,PF,23,3,554,0,0,0,97,3,8.7,4.7,14,6,38,5,16,8,89,3,5,
150,Jonas ValanÄiÅ«nas,25,TOR,C,77,77,1727,0,0,0,0,100,6.0,-3.6,31,38,95,29,95,2,202,21,49,
151,Ryan Anderson,29,HOU,PF,66,50,1725,0,0,0,76,24,6.4,-3.9,11,14,54,9,43,2,155,6,13,
152,Frank Ntilikina,19,NYK,PG,78,9,1706,61,38,1,0,0,-2.8,1.9,92,20,78,7,22,7,582,6,21,
153,T.J. McConnell,25,PHI,PG,76,1,1706,100,0,0,0,0,-1.6,-11.1,66,16,58,4,9,12,726,3,30,
154,Rajon Rondo,31,NOP,PG,65,63,1705,100,0,0,0,0,0.3,-2.6,114,16,36,8,16,7,1211,3,28,
155,Robin Lopez,29,CHI,C,64,64,1690,0,0,0,0,100,-6.6,1.8,31,24,59,22,44,5,300,14,25,
156,Jerian Grant,25,CHI,PG,74,26,1686,83,17,1,0,0,-7.9,-0.5,58,15,55,8,90,10,824,30,17,
157,Nikola VuÄeviÄ,27,ORL,C,57,57,1683,0,0,0,0,100,-1.6,6.0,60,24,92,14,38,1,456,10,30,
158,Justise Winslow,21,MIA,PF,68,25,1680,0,0,42,58,0,2.5,2.6,41,18,73,7,52,4,351,14,42,
159,Pascal Siakam,23,TOR,PF,81,5,1679,0,0,1,98,1,10.2,3.8,33,13,72,9,49,1,387,21,29,
160,Dwight Powell,26,DAL,C,79,24,1672,0,0,1,66,33,0.4,6.7,26,15,95,9,88,10,225,24,26,
161,Jarell Martin,23,MEM,PF,73,36,1661,0,0,1,83,16,-7.4,-1.6,39,26,113,14,51,3,173,7,39,
162,Tyler Ulis,22,PHO,PG,71,43,1658,100,0,0,0,0,-9.3,0.5,96,22,43,1,40,12,735,5,42,
163,Mario Hezonja,22,ORL,SF,75,30,1657,0,0,42,58,0,-6.7,-2.9,34,34,78,6,47,4,243,9,32,
164,Jamal Crawford,37,MIN,SG,80,0,1653,2,91,6,0,0,-5.1,-13.0,59,18,40,8,43,11,408,14,17,
165,Michael Beasley,29,NYK,PF,74,30,1653,0,0,5,93,3,-4.8,-1.5,61,49,85,15,86,4,285,31,40,
166,Kevin Love,29,CLE,C,59,59,1651,0,0,0,16,84,0.5,-0.8,42,20,61,12,90,8,242,14,50,AS
167,Jerami Grant,23,OKC,PF,81,1,1647,0,0,17,81,2,0.8,-4.2,14,22,87,10,124,16,153,28,46,
168,David Nwaba,25,CHI,SG,70,21,1646,0,12,84,4,0,-6.5,1.9,36,19,81,10,105,7,246,19,49,
169,Bobby Portis,22,CHI,PF,73,4,1643,0,0,0,66,34,-3.1,7.8,23,35,58,23,82,4,303,28,55,
170,TomÃ¡Å¡ SatoranskÃ½,26,WAS,SG,73,30,1643,2,83,15,0,0,2.7,3.2,51,23,56,3,28,8,660,7,22,6MOY-12
171,Stephen Curry,29,GSW,PG,51,51,1631,99,1,0,0,0,13.2,12.1,97,27,51,9,98,5,710,16,21,"MVP-10,AS,NBA3"
172,Troy Daniels,26,PHO,SG,79,15,1622,13,84,3,0,0,-12.3,-4.5,24,13,57,12,18,2,111,0,16,
173,Andre Iguodala,34,GSW,SF,64,7,1622,0,14,82,4,0,8.1,3.0,41,18,48,1,39,5,484,12,12,
174,Rodney Hood,25,2TM,SG,60,23,1616,2,51,46,1,0,-2.2,-7.9,29,23,50,7,53,7,235,13,20,6MOY-12
174,Rodney Hood,25,UTA,SG,39,12,1084,1,63,37,0,0,-4.0,-12.0,26,20,26,6,39,5,159,10,14,
174,Rodney Hood,25,CLE,SG,21,11,532,4,29,64,3,0,1.5,0.6,3,3,24,1,14,2,76,3,6,
175,Garrett Temple,31,SAC,SG,65,35,1615,19,60,21,0,0,-8.1,-0.7,43,17,64,7,33,14,281,8,15,
176,Marcus Smart,23,BOS,SG,54,11,1614,5,76,19,0,0,6.7,5.1,74,22,59,14,39,19,611,6,18,
177,Tyreke Evans,28,MEM,PG,52,32,1607,26,69,5,0,0,1.0,12.6,73,19,47,10,90,1,630,22,65,
178,James Ennis III,27,2TM,SF,72,22,1604,0,18,79,3,0,-4.8,-0.3,29,9,45,7,54,6,162,11,24,
