Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 24_level_0
30,Raymond Felton,26,DEN,SG,21,0,663,53,47,0,0,0,12.3,8.7,29,9,15,4,21,3,323,5,13,
31,Beno Udrih,28,SAC,PG,79,64,2734,84,16,0,0,0,-6.0,-0.7,70,55,115,8,86,25,858,26,36,
32,Zach Randolph,29,MEM,PF,75,74,2724,0,0,0,75,25,4.9,7.5,52,45,68,29,168,4,366,48,109,NBA3
33,Jason Richardson,30,2TM,SG,80,80,2715,1,76,24,0,0,4.9,1.6,43,32,73,11,55,8,350,7,28,
33,Jason Richardson,30,PHO,SG,25,25,796,1,100,0,0,0,-1.3,-0.7,13,9,18,4,24,1,89,3,11,
33,Jason Richardson,30,ORL,SG,55,55,1919,1,66,33,0,0,7.4,2.6,30,23,55,7,31,7,261,4,17,
34,Al Horford,24,ATL,C,77,77,2704,0,0,0,34,66,0.6,4.9,30,32,110,23,85,2,617,24,36,"AS,NBA3"
35,Gerald Wallace,28,2TM,SF,71,63,2693,0,3,62,34,0,2.6,8.6,59,37,87,37,150,24,385,25,90,DPOY-23
35,Gerald Wallace,28,CHA,SF,48,48,1872,0,5,85,10,0,-0.2,8.3,40,22,54,26,115,16,257,17,68,
35,Gerald Wallace,28,POR,PF,23,15,821,0,0,11,89,1,9.1,9.5,19,15,33,11,35,8,128,8,22,
36,Jason Kidd,37,DAL,PG,80,80,2653,69,31,0,0,0,3.1,-5.2,148,25,67,1,10,9,1478,2,14,
37,Andre Miller,34,POR,PG,81,81,2650,100,1,0,0,0,5.1,10.5,120,42,54,9,82,25,1272,16,60,
38,Josh Smith,25,ATL,PF,77,77,2645,0,0,20,76,4,1.9,8.5,121,50,125,15,154,13,577,38,43,DPOY-25
39,Lamar Odom,31,LAL,PF,82,35,2639,0,0,0,98,2,8.0,3.4,70,32,78,20,129,5,557,41,42,6MOY-1
40,David Lee,27,GSW,PF,73,73,2634,0,0,2,77,21,-3.0,-0.7,65,67,112,25,135,4,562,41,66,
41,Kevin Love,22,MIN,PF,73,73,2611,0,0,0,75,25,-5.8,3.7,59,46,69,23,214,11,401,41,96,"MIP-1,AS"
42,John Wall,20,WAS,PG,69,64,2606,90,10,0,0,0,-9.3,-3.5,117,86,79,23,171,8,1277,36,84,ROY-2
43,Paul Millsap,25,UTA,PF,76,76,2605,0,0,4,95,1,0.3,6.6,56,44,158,24,165,5,421,48,68,
44,Kevin Martin,27,HOU,SG,80,80,2603,0,81,20,0,0,2.9,2.2,63,57,57,19,255,17,446,49,63,
45,Trevor Ariza,25,NOH,SF,75,75,2600,0,0,90,10,0,-0.2,-2.9,42,34,73,22,98,9,361,22,43,
46,Marc Gasol,26,MEM,C,81,81,2586,0,0,0,1,100,2.2,-0.9,55,44,137,30,132,18,435,45,56,
47,Jason Terry,33,DAL,SG,82,10,2564,0,91,9,0,0,5.9,3.2,98,41,57,10,76,5,762,17,47,6MOY-2
48,Kyle Lowry,24,HOU,PG,75,71,2563,92,8,0,0,0,5.7,9.9,82,37,74,20,88,25,1172,19,43,
49,Tayshaun Prince,30,DET,SF,78,78,2562,0,2,90,8,0,-3.0,2.5,43,24,57,6,80,13,487,19,28,
50,John Salmons,31,MIL,SG,73,70,2554,0,86,13,0,0,-1.1,-0.6,65,32,78,10,105,7,597,16,56,
51,Joe Johnson,29,ATL,SG,72,72,2554,0,66,34,0,0,1.3,6.3,62,39,55,20,92,5,780,22,50,AS
52,Landry Fields,22,NYK,SG,82,81,2541,0,76,24,0,0,2.0,2.3,49,32,53,9,69,13,374,13,36,ROY-4
53,Channing Frye,27,PHO,PF,77,64,2541,0,0,0,65,35,1.9,7.5,33,10,154,20,39,10,235,12,14,
54,Hedo TÃ¼rkoÄlu,31,2TM,SF,81,72,2540,0,0,68,26,6,5.8,3.2,93,24,140,3,64,10,794,14,16,
54,Hedo TÃ¼rkoÄlu,31,PHO,PF,25,16,630,0,0,1,76,23,-3.5,-3.2,17,6,43,3,13,6,136,2,10,
54,Hedo TÃ¼rkoÄlu,31,ORL,SF,56,56,1910,0,1,90,9,0,8.8,5.2,76,18,97,0,51,4,658,12,6,
55,Tony Parker,28,SAS,PG,78,78,2528,100,0,0,0,0,6.4,-0.4,89,60,45,25,128,9,1192,32,81,MVP-12
56,Rajon Rondo,24,BOS,PG,68,68,2527,93,7,0,0,0,8.7,7.4,160,43,40,15,53,13,1672,12,51,"MVP-10,DPOY-5,AS,DEF1"
57,Nicolas Batum,22,POR,SF,80,67,2522,0,0,85,14,0,0.6,-2.6,37,14,70,18,63,24,281,18,41,
58,Dirk Nowitzki,32,DAL,PF,73,73,2504,0,0,0,98,2,10.6,16.0,55,58,119,10,145,4,444,32,31,"MVP-6,AS,NBA2"
59,Steve Nash,36,PHO,PG,75,75,2497,96,4,0,0,0,4.7,14.9,194,55,31,4,39,10,1948,13,18,
60,Stephen Curry,22,GSW,PG,74,74,2489,100,0,0,0,0,-1.1,4.6,138,52,122,14,75,17,960,20,40,
61,Andre Iguodala,27,PHI,SF,67,67,2469,0,10,86,4,0,3.6,4.9,65,45,60,11,131,10,937,21,23,"DPOY-8,DEF2"
62,Deron Williams,26,2TM,PG,65,65,2465,86,14,0,0,0,-2.7,0.6,139,54,72,21,167,19,1459,40,61,AS
62,Deron Williams,26,UTA,PG,53,53,2009,88,12,0,0,0,-1.5,1.0,112,43,55,19,139,18,1119,34,47,
62,Deron Williams,26,NJN,PG,12,12,456,76,24,0,0,0,-8.1,-1.1,27,11,17,2,28,1,340,6,14,
63,Richard Jefferson,30,SAS,SF,81,81,2459,0,0,89,11,0,6.5,-0.1,36,23,79,23,91,9,249,15,27,
64,David West,30,NOH,PF,70,70,2451,0,0,0,91,9,2.6,4.8,50,39,105,26,147,7,383,27,69,
65,Jeff Green,24,2TM,SF,75,51,2427,0,0,29,68,3,0.0,-6.9,31,27,122,21,113,8,239,24,38,
65,Jeff Green,24,OKC,PF,49,49,1815,0,0,18,79,3,1.4,-5.2,27,20,86,15,87,7,199,20,26,
65,Jeff Green,24,BOS,SF,26,2,612,0,0,62,38,0,-4.1,-11.9,4,7,36,6,26,1,40,4,12,
66,Manu GinÃ³bili,33,SAS,SG,80,79,2426,0,58,41,1,0,11.4,13.2,105,46,63,10,146,28,899,33,49,"MVP-8,AS,NBA3"
67,Luis Scola,30,HOU,PF,74,74,2412,0,0,0,94,6,4.0,4.7,50,45,91,32,108,19,446,17,77,
68,Metta World Peace,31,LAL,SF,82,82,2410,0,0,93,7,0,9.7,7.2,39,20,69,18,63,10,385,10,42,DPOY-18
69,Grant Hill,38,PHO,SF,80,80,2409,0,1,84,16,0,0.9,4.4,51,48,85,19,116,26,478,27,43,DPOY-7
70,Stephen Jackson,32,CHA,SG,67,67,2405,0,61,38,0,0,-5.6,-2.8,99,61,52,26,127,10,530,22,78,
71,Wilson Chandler,23,2TM,SF,72,49,2401,0,11,74,14,0,4.0,2.9,33,33,129,16,76,4,289,20,36,
71,Wilson Chandler,23,NYK,SF,51,30,1759,0,7,75,17,0,2.7,2.9,22,22,101,11,54,3,214,13,26,
71,Wilson Chandler,23,DEN,SF,21,19,642,0,23,71,6,0,7.5,2.9,11,11,28,5,22,1,75,7,10,
72,Shane Battier,32,2TM,SF,82,59,2375,0,0,89,11,0,3.7,1.9,44,14,86,13,34,13,418,6,14,
72,Shane Battier,32,HOU,SF,59,59,1818,0,0,91,9,0,2.7,0.9,38,10,68,9,29,7,344,6,9,
72,Shane Battier,32,MEM,SF,23,0,557,0,0,85,15,0,7.1,5.4,6,4,18,4,5,6,74,0,5,
73,Michael Beasley,22,MIN,SF,73,73,2361,0,0,57,41,2,-5.8,3.0,74,61,115,30,148,8,356,43,81,
74,Darren Collison,23,IND,PG,79,79,2360,99,1,0,0,0,-3.0,-4.0,103,57,52,9,85,12,949,27,55,
75,Travis Outlaw,26,NJN,SF,82,55,2358,0,0,83,17,0,-8.8,-4.1,28,19,69,8,72,8,193,14,33,
76,Andrea Bargnani,25,TOR,C,66,66,2353,0,0,0,1,99,-8.1,-3.1,39,42,79,31,169,10,275,42,49,
77,Arron Afflalo,25,DEN,SG,69,69,2324,1,88,11,0,0,4.0,-2.7,25,19,79,8,65,5,385,12,39,
78,Jameer Nelson,28,ORL,PG,76,76,2319,100,0,0,0,0,6.9,1.9,110,50,85,19,41,8,1085,10,36,
79,Chauncey Billups,34,2TM,PG,72,72,2310,82,18,0,0,0,2.7,-1.8,108,39,71,22,134,8,871,18,43,
79,Chauncey Billups,34,DEN,PG,51,51,1646,78,23,0,0,0,4.1,-1.7,80,28,49,16,89,4,608,13,28,
79,Chauncey Billups,34,NYK,PG,21,21,664,94,6,0,0,0,-0.7,-2.2,28,11,22,6,45,4,263,5,15,
80,DeMarcus Cousins,20,SAC,C,81,62,2309,0,0,0,0,100,-7.0,-2.8,84,77,152,50,187,13,448,40,113,ROY-3
81,Glen Davis,25,BOS,C,78,13,2298,0,0,0,39,61,3.7,-5.5,20,26,126,25,115,14,214,22,64,6MOY-4
82,Derek Fisher,36,LAL,PG,82,82,2297,98,2,0,0,0,10.4,8.5,54,7,86,8,37,39,498,8,28,
83,Jamal Crawford,30,ATL,SG,76,0,2297,28,70,2,0,0,-0.5,1.0,73,43,52,15,89,5,534,17,38,6MOY-5
84,Andrew Bogut,26,MIL,C,65,65,2297,0,0,0,0,100,0.1,2.4,49,28,121,22,89,14,297,15,36,DPOY-6
85,NenÃª,28,DEN,C,75,75,2291,0,0,0,0,100,7.3,5.2,41,40,109,30,200,13,341,64,56,
86,Emeka Okafor,28,NOH,C,72,72,2287,0,0,0,12,88,3.5,6.4,17,23,109,43,126,9,90,26,68,
87,Mike Bibby,32,3TM,PG,80,68,2285,100,0,0,0,0,3.3,4.1,79,9,72,11,17,29,572,6,6,
87,Mike Bibby,32,ATL,PG,56,56,1674,100,0,0,0,0,3.5,7.6,55,6,50,6,14,23,434,5,6,
87,Mike Bibby,32,WAS,PG,2,0,29,100,0,0,0,0,-22.5,-14.5,0,1,1,0,0,0,18,0,0,
87,Mike Bibby,32,MIA,PG,22,12,582,100,0,0,0,0,4.2,-5.1,24,2,21,5,3,6,120,1,0,
88,J.J. Hickson,22,CLE,C,80,66,2256,0,0,0,40,60,-11.9,-5.7,39,59,98,28,177,4,207,40,111,
89,Devin Harris,27,2TM,PG,71,70,2254,80,20,0,0,0,-5.5,0.7,119,45,74,23,171,30,1100,31,55,
89,Devin Harris,27,NJN,PG,54,54,1724,80,20,0,0,0,-6.6,1.0,91,35,53,19,135,23,908,25,38,
89,Devin Harris,27,UTA,PG,17,16,530,80,20,0,0,0,-2.0,-0.1,28,10,21,4,36,7,192,6,17,
90,Shawn Marion,32,DAL,SF,80,27,2253,0,0,83,17,0,0.7,-9.6,64,37,76,13,68,2,257,11,44,
91,Roy Hibbert,24,IND,C,81,80,2244,0,0,0,0,100,-1.4,0.1,62,48,175,22,134,4,366,35,75,
92,Greg Monroe,20,DET,C,80,48,2222,0,0,0,0,100,-3.0,2.1,34,31,111,10,113,7,225,23,68,ROY-6
93,Kevin Garnett,34,BOS,PF,71,71,2220,0,0,0,95,5,13.0,16.1,49,18,56,22,76,6,375,10,19,"DPOY-2,AS,DEF1"
94,Serge Ibaka,21,OKC,PF,82,44,2216,0,0,0,68,32,3.6,-1.3,10,29,167,12,86,5,53,15,34,DPOY-14
95,JaVale McGee,23,WAS,C,79,75,2193,0,0,0,0,100,-5.2,6.4,36,30,147,20,118,19,78,29,38,DPOY-19
96,James Harden,21,OKC,SG,82,5,2189,0,74,26,1,0,5.5,2.7,29,37,82,29,157,10,419,28,46,6MOY-7
97,Rodney Stuckey,24,DET,PG,70,54,2183,92,8,0,0,0,-1.9,4.3,72,43,81,33,181,10,807,49,74,
98,Andray Blatche,24,WAS,PF,64,63,2172,0,0,0,79,21,-6.9,2.6,55,50,79,29,140,4,341,29,79,
99,Brandon Jennings,21,MIL,PG,63,61,2169,99,1,0,0,0,-1.7,-1.8,74,46,53,10,77,7,688,13,51,
100,Luke Ridnour,29,MIN,PG,71,66,2159,100,0,0,0,0,-5.8,2.6,95,37,61,9,35,8,895,8,25,
101,Kirk Hinrich,30,2TM,PG,72,51,2157,51,45,4,0,0,-9.9,-5.4,66,40,100,9,50,19,636,14,29,
101,Kirk Hinrich,30,WAS,SG,48,29,1471,32,62,6,0,0,-9.8,-2.6,44,32,63,5,43,10,466,13,20,
101,Kirk Hinrich,30,ATL,PG,24,22,686,92,8,0,0,0,-10.2,-11.2,22,8,37,4,7,9,170,1,9,
102,Tim Duncan,34,SAS,C,76,76,2156,0,0,0,0,100,9.9,7.5,56,26,72,15,120,3,459,21,47,"DPOY-17,AS"
103,Rudy Gay,24,MEM,SF,54,54,2152,0,0,90,10,0,3.1,1.3,58,45,62,15,94,3,338,18,42,
104,George Hill,24,SAS,PG,76,5,2148,50,50,0,0,0,7.8,2.8,43,27,73,18,118,20,463,27,40,6MOY-8
105,Jared Dudley,25,PHO,SF,82,15,2140,0,31,61,8,0,-0.4,0.9,38,13,63,12,94,5,247,16,30,
106,Thaddeus Young,22,PHI,PF,82,1,2135,0,0,7,90,3,5.0,7.1,23,42,84,17,94,12,188,32,42,6MOY-3
107,Ramon Sessions,24,CLE,PG,81,38,2133,94,6,0,0,0,-11.3,-4.0,99,57,29,14,171,11,945,31,62,
108,Ben Gordon,27,DET,SG,82,27,2131,28,69,3,0,0,-2.9,2.0,69,34,86,20,54,11,403,12,30,
109,Eric Gordon,22,LAC,SG,56,56,2112,4,84,12,0,0,-0.3,7.1,60,59,56,15,143,1,546,37,65,
110,Tyreke Evans,21,SAC,SG,57,53,2107,5,86,9,0,0,-5.3,1.1,82,52,55,26,121,6,728,29,68,
111,Danilo Gallinari,22,2TM,SF,62,60,2104,0,0,39,58,2,1.9,-0.1,20,40,69,14,162,31,240,19,24,
111,Danilo Gallinari,22,NYK,PF,48,48,1671,0,0,30,67,3,1.0,-0.3,14,27,56,10,119,26,192,12,14,
111,Danilo Gallinari,22,DEN,SF,14,12,433,0,0,76,25,0,5.5,0.4,6,13,13,4,43,5,48,7,10,
112,Ty Lawson,23,DEN,PG,80,31,2103,100,0,0,0,0,5.3,0.4,73,35,45,15,108,12,893,29,69,6MOY-11
113,JosÃ© CalderÃ³n,29,TOR,PG,68,55,2102,99,1,0,0,0,-5.4,3.1,110,25,66,5,27,6,1276,4,30,
114,Raja Bell,34,UTA,SG,68,63,2097,0,97,3,0,0,-5.4,-7.3,30,10,67,20,26,27,260,1,19,
115,Ryan Gomes,28,LAC,SF,76,62,2095,0,2,92,6,0,-2.5,2.3,26,11,72,10,38,3,275,4,11,
116,Luc Mbah a Moute,24,MIL,PF,79,52,2093,0,0,30,69,1,-0.5,0.7,32,17,96,14,88,15,160,17,38,
117,Anthony Parker,35,CLE,SF,72,65,2091,0,31,68,1,0,-7.2,4.9,45,23,47,6,36,19,474,9,16,
118,Chuck Hayes,27,HOU,C,74,63,2079,0,0,0,15,86,5.9,7.8,40,25,133,5,71,8,439,16,72,DPOY-12
119,Wesley Johnson,23,MIN,SG,79,63,2069,0,92,8,0,0,-6.2,1.8,55,22,98,6,45,9,324,11,18,
120,Jodie Meeks,23,PHI,SG,74,64,2062,4,92,4,0,0,2.7,2.1,27,22,45,4,53,15,175,10,30,
121,Kris Humphries,25,NJN,PF,74,44,2061,0,0,0,98,3,-5.9,2.5,34,35,81,20,84,16,191,19,42,
122,Tyson Chandler,28,DAL,C,74,74,2059,0,0,0,1,99,7.9,6.6,16,21,126,32,120,9,74,26,25,"DPOY-3,DEF2"
123,Vince Carter,34,2TM,SG,73,63,2051,0,90,10,0,0,3.6,2.6,37,21,107,14,78,14,346,23,38,
123,Vince Carter,34,ORL,SG,22,22,664,0,89,11,0,0,13.0,8.2,13,9,38,6,30,7,154,8,13,
123,Vince Carter,34,PHO,SG,51,41,1387,0,91,9,0,0,-0.8,0.0,24,12,69,8,48,7,192,15,25,
124,Thabo Sefolosha,26,OKC,SG,79,79,2049,0,75,21,3,0,2.9,-2.7,24,15,80,12,37,5,237,6,21,DPOY-21
125,DeAndre Jordan,22,LAC,C,80,66,2047,0,0,0,3,97,-1.9,3.6,17,22,150,26,86,10,87,15,28,
126,Nick Young,25,WAS,SG,64,40,2034,1,76,23,0,0,-8.0,0.2,21,32,75,18,93,12,164,17,30,
127,Marcin Gortat,26,2TM,C,80,14,2032,0,0,0,3,97,0.6,0.4,22,17,94,22,89,9,172,15,57,6MOY-9
127,Marcin Gortat,26,ORL,C,25,2,396,0,0,0,10,90,2.7,-3.8,2,3,23,7,9,2,39,2,8,
127,Marcin Gortat,26,PHO,C,55,12,1636,0,0,0,1,99,0.1,1.5,20,14,71,15,80,7,133,13,49,
128,Carl Landry,27,2TM,PF,76,26,2008,0,0,4,96,0,-4.5,-1.0,20,38,82,30,136,7,151,36,54,
128,Carl Landry,27,SAC,PF,53,16,1406,0,0,5,95,0,-6.8,-1.4,12,31,50,21,103,4,118,27,39,
128,Carl Landry,27,NOH,PF,23,10,602,0,0,1,99,1,0.8,0.0,8,7,32,9,33,3,33,9,15,
129,Andrei Kirilenko,29,UTA,SF,64,62,1999,0,0,77,23,0,-0.5,3.0,67,30,52,11,122,8,400,22,36,
130,Brandon Bass,25,ORL,PF,76,51,1980,0,0,11,85,4,5.4,-1.3,28,32,77,17,115,3,141,23,47,
131,Toney Douglas,24,NYK,SG,81,9,1971,47,53,0,0,0,2.6,2.9,43,17,70,16,42,17,578,8,28,6MOY-14
132,C.J. Miles,23,UTA,SF,78,19,1969,1,41,58,1,0,1.4,6.8,47,21,117,17,89,9,304,22,46,
133,J.R. Smith,25,DEN,SF,79,6,1968,3,46,50,2,0,6.4,2.5,53,26,90,14,93,15,412,21,35,6MOY-10
134,Marco Belinelli,24,NOH,SG,80,69,1957,0,79,21,0,0,1.2,0.9,33,20,66,13,47,14,199,9,26,
135,Samuel Dalembert,29,SAC,C,80,46,1938,0,0,0,33,67,-5.0,1.5,39,38,120,24,63,3,146,14,34,
136,Carlos Boozer,29,CHI,C,59,59,1882,0,0,0,45,55,7.2,-1.9,39,38,83,44,125,1,336,36,86,
137,O.J. Mayo,23,MEM,SG,71,17,1869,23,65,12,0,0,2.1,-0.6,60,26,56,7,48,6,320,12,43,6MOY-11
138,Daniel Gibson,24,CLE,SG,67,15,1865,22,78,0,0,0,-5.3,8.0,34,22,75,14,55,10,456,12,39,
139,Marvin Williams,24,ATL,SF,65,52,1865,0,5,79,16,0,-0.9,-0.1,23,23,53,7,67,2,195,19,31,
140,Anthony Morrow,25,NJN,SG,58,47,1856,2,91,8,0,0,-4.6,4.7,17,23,67,6,34,6,144,8,24,
141,Amir Johnson,23,TOR,PF,72,54,1853,0,0,1,92,7,-3.0,7.2,18,19,144,12,77,6,176,25,48,
142,Antawn Jamison,34,CLE,PF,56,38,1842,0,0,1,99,0,-10.1,-1.1,42,20,85,11,95,8,219,26,30,
143,Eric Bledsoe,21,LAC,PG,81,25,1841,100,0,0,0,0,-6.4,-5.2,104,50,58,22,50,7,641,16,34,
144,Rashard Lewis,31,2TM,PF,57,52,1824,0,0,38,62,0,-1.6,0.3,38,22,76,20,35,4,214,7,16,
144,Rashard Lewis,31,ORL,PF,25,25,810,0,0,10,90,1,3.0,-4.0,17,7,27,7,15,1,72,3,11,
144,Rashard Lewis,31,WAS,SF,32,27,1014,0,0,60,40,0,-5.3,3.8,21,15,49,13,20,3,142,4,5,
145,Rudy FernÃ¡ndez,25,POR,SG,78,3,1821,15,84,1,0,0,1.8,0.5,62,11,63,5,58,11,439,10,15,
146,Evan Turner,22,PHI,SG,78,14,1797,2,56,42,1,0,0.0,-3.0,41,26,90,7,49,8,347,13,43,
147,Jordan Farmar,24,NJN,PG,73,18,1796,97,3,0,0,0,-7.0,0.3,87,25,43,11,31,8,799,7,32,
148,Gilbert Arenas,29,2TM,PG,70,16,1796,81,19,0,0,0,-0.5,-1.1,106,30,86,22,67,10,632,14,29,
148,Gilbert Arenas,29,WAS,PG,21,14,726,99,1,0,0,0,-9.0,-1.1,40,12,31,11,28,1,251,5,13,
148,Gilbert Arenas,29,ORL,PG,49,2,1070,69,31,0,0,0,5.3,-1.2,66,18,55,11,39,9,381,9,16,
149,Mo Williams,28,2TM,PG,58,56,1788,96,4,0,0,0,-9.6,-3.4,107,43,65,7,55,7,840,9,27,
149,Mo Williams,28,CLE,PG,36,34,1065,100,0,0,0,0,-13.8,-5.8,68,23,37,3,31,5,576,3,18,
149,Mo Williams,28,LAC,PG,22,22,723,91,9,0,0,0,-3.5,0.1,39,20,28,4,24,2,264,6,9,
150,Ronnie Brewer,25,CHI,SG,81,1,1781,0,45,55,1,0,8.8,1.2,27,9,39,9,64,9,308,16,25,
151,Marcus Thornton,23,2TM,SG,73,23,1775,10,72,18,0,0,-3.6,-0.8,34,40,47,16,66,7,289,13,53,
151,Marcus Thornton,23,NOH,SG,46,0,745,0,59,41,0,0,1.7,1.2,7,16,17,9,26,3,94,5,25,
151,Marcus Thornton,23,SAC,SG,27,23,1030,18,82,1,0,0,-7.5,-2.3,27,24,30,7,40,4,195,8,28,
152,Keyon Dooling,30,MIL,PG,80,22,1757,54,46,0,0,0,3.0,6.9,57,22,38,4,32,23,531,8,17,
153,Brandon Rush,25,IND,SG,67,21,1754,0,99,1,0,0,-6.3,-8.8,29,23,62,9,47,2,140,4,34,
154,Jason Thompson,24,SAC,PF,75,39,1748,0,0,0,85,15,-4.1,3.1,30,22,93,37,99,9,196,22,42,
155,Lou Williams,24,PHI,SG,75,0,1747,54,46,0,0,0,1.8,0.2,43,36,54,15,139,10,538,25,52,6MOY-6
156,Taj Gibson,25,CHI,PF,80,19,1742,0,0,0,97,3,8.4,0.4,20,17,118,15,68,3,138,8,49,
157,Chase Budinger,22,HOU,SF,78,22,1738,0,2,96,3,0,4.1,3.4,34,15,56,9,64,5,286,12,43,
158,DeJuan Blair,21,SAS,PF,81,65,1734,0,0,0,82,18,5.0,-2.7,30,32,105,23,71,2,175,18,61,
