Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 24_level_0
42,Tyson Chandler,29,NYK,C,62,62,2061,0,0,0,0,100,3.1,-0.8,29,25,76,21,140,20,130,27,25,"DPOY-1,NBA3,DEF2"
43,Jared Dudley,26,PHO,SG,65,60,2020,0,55,45,0,0,2.0,6.5,43,15,37,8,77,10,256,22,34,
44,Gordon Hayward,21,UTA,SF,66,58,2015,0,5,92,3,0,1.4,2.2,45,36,51,19,77,7,448,19,32,
45,Chris Bosh,27,MIA,PF,57,57,2007,0,0,0,49,51,10.3,9.6,43,38,57,18,136,5,237,26,49,AS
46,Jason Terry,34,DAL,SG,63,1,2000,9,87,4,0,0,0.2,-2.8,78,35,30,7,38,4,512,8,32,6MOY-3
47,Deron Williams,27,NJN,PG,55,55,1999,80,20,0,0,0,-5.7,2.8,140,56,47,16,119,11,1114,27,50,AS
48,LaMarcus Aldridge,26,POR,PF,55,55,1994,0,0,0,68,33,3.5,12.4,22,52,89,21,128,6,340,30,28,AS
49,Marco Belinelli,25,NOH,SG,66,55,1966,36,63,1,0,0,-6.6,-6.2,33,27,49,4,47,11,214,12,22,
50,Ryan Anderson,23,ORL,PF,61,61,1964,0,0,0,93,7,6.5,14.6,23,17,67,5,73,14,129,16,37,MIP-1
51,Steve Nash,37,PHO,PG,62,62,1961,94,6,0,0,0,3.6,10.6,178,39,17,2,20,12,1458,5,14,"MVP-9,AS"
52,Paul George,21,IND,SG,66,66,1958,0,90,10,0,0,6.0,7.3,55,29,112,20,77,16,354,13,52,
53,Rajon Rondo,25,BOS,PG,53,53,1957,100,0,0,0,0,5.0,5.6,134,39,23,10,64,14,1370,12,43,"MVP-8,AS,NBA3,DEF2"
54,DeMarcus Cousins,21,SAC,C,64,62,1950,0,0,0,0,100,-4.7,3.5,53,55,119,35,176,14,222,47,103,
55,Carlos Boozer,30,CHI,PF,66,66,1948,0,0,0,90,10,6.2,-8.7,47,30,103,21,73,1,283,15,47,
56,James Harden,22,OKC,SG,62,2,1946,0,55,44,0,0,9.9,8.0,62,39,50,24,167,7,536,29,50,6MOY-1
57,Joakim Noah,26,CHI,C,64,64,1945,0,0,0,0,100,7.7,-4.9,40,28,77,8,85,5,351,12,61,DPOY-11
58,Roy Hibbert,25,IND,C,65,65,1937,0,0,0,0,100,5.1,4.8,34,38,119,21,103,7,242,28,54,AS
59,David West,31,IND,PF,66,66,1925,0,0,0,97,3,5.4,5.4,31,30,66,18,76,6,326,13,34,
60,Tony Parker,29,SAS,PG,60,60,1923,99,1,0,0,0,10.6,6.6,82,49,35,7,105,10,1071,25,51,"MVP-5,AS,NBA2"
61,Shawn Marion,33,DAL,SF,63,63,1919,0,1,87,12,0,-1.1,-5.9,49,32,52,3,40,6,307,6,42,DPOY-8
62,Raymond Felton,27,POR,PG,60,56,1906,98,2,0,0,0,3.4,11.4,107,41,44,15,42,11,881,9,25,
63,Landry Fields,23,NYK,SG,66,62,1894,0,49,50,2,0,5.8,6.0,55,25,42,12,64,7,383,13,36,
64,Darren Collison,24,IND,PG,60,56,1878,100,0,0,0,0,3.3,0.1,63,36,60,8,48,7,643,10,47,
65,Carmelo Anthony,27,NYK,SF,55,55,1876,0,1,73,26,0,2.5,-2.0,58,37,65,29,153,7,463,30,72,"AS,NBA3"
66,Caron Butler,31,LAC,SF,63,63,1871,0,1,95,3,0,8.1,12.4,24,19,56,12,45,6,178,7,41,
67,Brandon Bass,26,BOS,PF,59,39,1868,0,0,0,97,3,4.7,4.3,17,26,80,13,72,6,133,9,60,
68,Kevin Garnett,35,BOS,C,60,60,1864,0,0,0,13,87,7.5,11.0,51,21,55,21,71,5,397,9,24,"DPOY-5,DEF2"
69,Gerald Henderson,24,CHA,SG,55,55,1831,0,88,12,0,0,-14.6,2.5,48,26,66,12,93,19,284,20,32,
70,Alonzo Gee,24,CLE,SG,63,31,1827,0,49,50,1,0,-6.1,3.1,31,48,73,14,107,4,271,26,57,
71,Mario Chalmers,25,MIA,PG,64,64,1825,96,4,0,0,0,10.4,8.7,77,29,61,19,25,19,480,6,18,
72,Andre Miller,35,DEN,SG,66,7,1809,51,49,0,0,0,5.1,3.9,113,38,41,10,70,9,972,13,50,6MOY-18
73,Chandler Parsons,23,HOU,SF,63,57,1804,0,0,86,14,0,2.2,4.3,38,15,71,13,40,12,312,7,41,ROY-9
74,JosÃ© CalderÃ³n,30,TOR,PG,53,53,1799,99,1,0,0,0,-4.7,-2.1,69,23,46,2,15,6,1024,5,17,
75,DeAndre Jordan,23,LAC,C,66,66,1798,0,0,0,0,100,5.6,6.1,9,21,110,22,50,2,38,11,30,
76,Serge Ibaka,22,OKC,PF,66,66,1792,0,0,0,94,7,6.2,-1.2,19,26,98,16,56,5,65,12,41,"DPOY-2,DEF1"
77,Kemba Walker,21,CHA,PG,66,25,1792,100,0,0,0,0,-15.3,0.7,72,35,41,6,90,20,605,18,47,ROY-11
78,Nicolas Batum,23,POR,SF,59,34,1791,0,1,66,33,0,-1.8,-1.5,45,22,37,10,69,20,198,15,38,
79,Marcus Thornton,24,SAC,SG,51,51,1780,34,65,1,0,0,-5.4,1.5,39,24,40,18,75,1,215,14,33,
80,O.J. Mayo,24,MEM,SG,66,0,1771,4,80,17,0,0,0.5,-4.2,56,35,61,18,60,9,365,9,36,6MOY-7
81,JJ Redick,27,ORL,SG,65,22,1765,1,98,1,0,0,0.8,-0.3,27,26,50,7,51,9,398,8,18,
82,Al Harrington,31,DEN,PF,64,1,1761,0,0,0,81,19,5.0,3.8,42,31,75,27,80,15,211,16,51,6MOY-4
83,Courtney Lee,26,HOU,SG,58,26,1757,1,91,9,0,0,1.4,2.4,37,10,52,6,22,4,204,6,31,
84,Thaddeus Young,23,PHI,PF,63,1,1755,0,0,0,97,3,8.4,8.0,17,20,63,10,72,12,163,14,49,6MOY-9
85,Jordan Crawford,23,WAS,SG,64,32,1753,3,96,1,0,0,-9.3,-7.5,72,35,55,22,86,8,412,22,32,
86,Goran DragiÄ,25,HOU,PG,66,28,1752,80,20,0,0,0,1.9,3.3,67,52,61,20,66,12,790,14,35,
87,Luke Ridnour,30,MIN,SG,53,53,1750,42,56,1,0,0,-2.2,-0.2,61,26,70,5,25,16,589,4,18,
88,Richard Jefferson,31,2TM,SF,63,44,1748,0,1,79,19,0,-1.2,-7.8,29,9,64,8,31,4,204,4,18,
88,Richard Jefferson,31,SAS,SF,41,41,1168,0,0,82,18,0,2.1,-9.1,21,3,47,5,20,3,127,2,9,
88,Richard Jefferson,31,GSW,SF,22,3,580,0,4,74,22,0,-7.7,-5.0,8,6,17,3,11,1,77,2,9,
89,Kendrick Perkins,27,OKC,C,65,65,1744,0,0,0,0,100,3.2,-7.9,41,20,91,32,50,7,170,8,31,
90,Devin Harris,28,UTA,PG,63,63,1741,98,2,0,0,0,3.4,6.1,74,20,53,15,75,17,695,15,24,
91,Elton Brand,32,PHI,C,60,60,1732,0,0,0,47,53,6.3,3.3,15,24,106,13,64,0,221,16,28,
92,Nick Young,26,2TM,SG,62,35,1729,0,57,42,1,0,-7.4,-6.2,21,30,63,17,72,7,125,13,36,
92,Nick Young,26,WAS,SG,40,32,1211,0,65,35,0,0,-10.6,-7.5,15,23,39,12,54,4,101,11,26,
92,Nick Young,26,LAC,SG,22,3,518,0,39,60,1,0,0.3,-3.1,6,7,24,5,18,3,24,2,10,
93,Metta World Peace,32,LAL,SF,64,45,1720,0,0,97,3,0,1.7,0.4,32,18,50,11,52,2,309,12,28,
94,Brandon Rush,26,GSW,SF,65,1,1717,0,31,63,6,0,-2.6,2.3,36,20,38,7,35,3,214,8,26,
95,Evan Turner,23,PHI,SF,65,20,1713,1,3,90,6,0,2.5,-5.1,33,48,55,11,48,6,398,16,35,
96,Ramon Sessions,25,2TM,PG,64,23,1707,93,7,0,0,0,-0.7,4.6,90,31,29,12,106,12,802,22,40,
96,Ramon Sessions,25,CLE,PG,41,4,1006,100,0,0,0,0,-2.1,7.8,52,16,14,8,66,8,488,16,24,
96,Ramon Sessions,25,LAL,PG,23,19,701,83,17,0,0,0,1.5,0.0,38,15,15,4,40,4,314,6,16,
97,Greivis VÃ¡squez,25,NOH,PG,66,26,1706,21,71,9,0,0,-0.3,8.6,78,37,47,22,43,13,762,12,34,
98,Jameer Nelson,29,ORL,PG,57,57,1706,100,0,0,0,0,4.6,7.9,72,35,65,5,29,17,790,5,38,
99,Iman Shumpert,21,NYK,PG,59,35,1705,34,65,2,0,0,4.0,1.4,47,31,63,19,43,15,391,15,31,"ROY-5,DPOY-14"
100,Randy Foye,28,LAC,SG,65,48,1682,1,84,15,0,0,1.9,-2.1,41,16,61,10,33,10,328,8,34,
101,Lou Williams,25,PHI,PG,64,0,1682,100,0,0,0,0,6.5,3.8,38,16,43,10,133,9,478,26,41,6MOY-2
102,Channing Frye,28,PHO,PF,64,59,1669,0,0,0,94,6,4.5,10.3,29,14,104,11,33,8,206,10,17,
103,Jason Thompson,25,SAC,PF,64,47,1657,0,0,0,83,17,-3.1,6.1,16,22,59,17,92,6,177,22,49,
104,Isaiah Thomas,22,SAC,PG,65,37,1656,100,0,0,0,0,-2.3,7.7,56,36,43,3,55,17,587,11,34,ROY-7
105,Ersan Ä°lyasova,24,MIL,PF,60,41,1655,0,0,0,83,17,0.4,0.4,23,30,71,9,87,26,168,15,34,
106,Hedo TÃ¼rkoÄlu,32,ORL,SF,53,53,1653,0,0,93,7,0,4.2,6.7,97,21,71,10,39,4,562,7,10,
107,Dorell Wright,26,GSW,SF,61,61,1650,0,5,75,20,0,-5.7,-4.3,26,14,56,2,37,5,218,4,22,
108,MarShon Brooks,23,NJN,SG,56,47,1648,4,88,8,0,0,-10.9,-8.7,44,36,56,6,69,5,296,19,34,ROY-10
109,Jodie Meeks,24,PHI,SG,66,50,1644,6,89,5,0,0,5.4,1.2,17,4,25,5,36,7,118,8,24,
110,Rodney Stuckey,25,DET,SG,55,48,1644,2,93,5,0,0,-1.4,8.7,49,27,61,23,147,4,467,36,48,
111,Zaza Pachulia,27,ATL,C,58,44,1640,0,0,0,0,100,2.1,-3.4,21,24,71,20,73,11,180,13,43,
112,Anthony Morrow,26,NJN,SG,62,18,1636,1,55,43,0,0,-4.8,4.1,27,26,43,8,29,9,141,7,25,
113,Ronnie Brewer,26,CHI,SG,66,43,1635,0,59,41,0,0,8.7,-1.9,26,16,21,7,45,6,313,6,26,
114,Tim Duncan,35,SAS,C,58,58,1634,0,0,0,0,100,8.8,1.8,47,26,50,17,126,5,292,29,53,MVP-14
115,Dwyane Wade,30,MIA,SG,49,49,1625,7,92,1,0,0,10.8,8.5,53,50,58,16,138,7,497,22,28,"MVP-10,DPOY-18,AS,NBA3"
116,Jamal Crawford,31,POR,PG,60,6,1613,38,61,1,0,0,-2.9,-3.5,48,38,23,12,76,7,430,13,38,6MOY-11
117,Klay Thompson,21,GSW,SG,66,29,1608,7,83,10,0,0,-4.9,-2.6,46,24,71,17,34,3,298,6,34,ROY-6
118,Jason Richardson,31,ORL,SG,54,54,1591,0,66,33,1,0,3.2,4.5,36,10,46,7,28,7,259,8,30,
119,Udonis Haslem,31,MIA,PF,64,10,1589,0,0,0,89,11,4.0,-5.4,28,19,70,12,37,13,98,4,38,
120,Ray Allen,36,BOS,SG,46,42,1565,0,94,6,0,0,2.8,-0.3,36,19,42,11,34,4,229,9,18,
121,James Johnson,24,TOR,SF,62,40,1561,0,0,61,39,0,-5.1,-2.6,33,28,80,20,59,4,269,13,41,
122,Kyrie Irving,19,CLE,PG,51,51,1558,85,15,0,0,0,-5.1,4.7,77,51,43,18,78,7,627,18,52,ROY-1
123,Amir Johnson,24,TOR,PF,64,43,1553,0,0,0,83,17,0.0,7.3,22,27,102,31,36,4,173,10,26,
124,Amar'e Stoudemire,29,NYK,PF,47,47,1543,0,0,1,84,15,-2.1,-10.5,25,47,63,22,128,6,126,34,59,
125,Vince Carter,35,DAL,SG,61,40,1542,0,42,58,0,0,7.6,12.2,39,20,74,13,52,8,317,7,21,
126,Carlos Delfino,29,MIL,SF,54,53,1537,0,45,55,0,0,-6.0,-12.0,41,14,41,3,23,13,267,5,33,
127,JaVale McGee,24,2TM,C,61,45,1535,0,0,0,1,99,-10.3,-10.4,25,25,91,19,86,9,69,25,37,
127,JaVale McGee,24,WAS,C,41,40,1124,0,0,0,0,100,-14.6,-13.3,20,20,64,15,62,9,54,18,21,
127,JaVale McGee,24,DEN,C,20,5,411,0,0,0,3,97,1.2,-2.4,5,5,27,4,24,0,15,7,16,
128,Ed Davis,22,TOR,PF,66,9,1534,0,0,0,44,56,-8.0,-8.2,19,24,81,14,54,2,135,14,20,
129,Kawhi Leonard,20,SAS,SF,64,39,1534,0,20,73,7,0,5.5,-4.6,12,7,38,9,46,3,174,12,30,ROY-4
130,Jarrett Jack,28,NOH,PG,45,39,1530,98,2,0,0,0,-9.4,-10.0,49,37,44,9,48,15,609,9,29,
131,Tony Allen,30,MEM,SG,58,57,1525,8,92,0,0,0,6.6,8.3,40,33,60,11,79,6,167,16,49,"DPOY-6,DEF1"
132,Danny Green,24,SAS,SG,66,38,1522,0,68,31,1,0,8.5,1.1,36,17,49,9,43,3,194,11,26,
133,Kyle Lowry,25,HOU,PG,47,38,1510,100,0,0,0,0,1.6,2.4,72,30,49,15,73,26,695,14,35,
134,Derek Fisher,37,2TM,PG,63,43,1508,99,1,0,0,0,5.1,2.7,55,12,45,6,24,23,360,4,20,
134,Derek Fisher,37,LAL,PG,43,43,1101,98,2,0,0,0,2.5,1.5,44,9,34,5,17,20,297,2,17,
134,Derek Fisher,37,OKC,PG,20,0,407,100,0,0,0,0,12.0,6.0,11,3,11,1,7,3,63,2,3,
135,Marvin Williams,25,ATL,SF,57,37,1500,0,1,78,21,0,2.9,-1.7,16,12,48,4,52,2,171,9,40,
136,Shane Battier,33,MIA,SF,65,10,1499,0,32,65,3,0,4.9,-3.4,29,2,54,2,6,18,182,1,12,
137,Patrick Patterson,22,HOU,PF,64,1,1483,0,0,5,83,12,-1.2,-2.8,19,8,55,14,25,7,132,3,19,
138,Al-Farouq Aminu,21,NOH,SF,66,21,1477,0,1,88,12,0,-0.6,6.8,30,30,71,18,55,3,141,13,39,
139,Mo Williams,29,LAC,SG,52,1,1472,30,68,2,0,0,-1.2,-7.6,42,24,43,6,24,8,361,7,31,6MOY-8
140,Wesley Johnson,24,MIN,SF,65,64,1469,0,50,50,0,0,-5.0,-5.5,29,19,87,3,17,4,127,5,16,
141,Kyle Korver,30,CHI,SG,65,7,1469,0,90,10,0,0,10.2,1.1,29,17,61,3,7,5,239,2,7,6MOY-10
142,Drew Gooden,30,MIL,C,56,46,1469,0,0,0,1,99,-5.4,-10.6,51,34,62,12,95,14,316,17,34,
143,Jonas Jerebko,24,DET,PF,64,13,1468,0,0,2,86,12,-5.1,1.0,28,17,86,12,54,4,98,9,35,
144,Jason Maxiell,28,DET,PF,65,42,1466,0,0,1,99,1,-3.2,4.5,22,26,76,13,50,9,87,8,34,
145,Byron Mullens,22,CHA,C,65,25,1465,0,0,0,1,99,-13.5,3.9,34,17,77,17,50,3,119,9,30,
146,Bismack Biyombo,19,CHA,C,63,41,1455,0,0,0,34,66,-16.7,-2.0,12,14,87,16,65,5,55,15,33,
147,Samuel Dalembert,30,HOU,C,65,45,1446,0,0,0,0,100,2.4,3.7,21,25,96,15,55,2,71,5,30,
148,Mike Dunleavy,31,MIL,SF,55,3,1445,0,11,82,7,0,5.2,9.1,34,11,52,6,59,19,257,10,15,6MOY-15
149,Derrick Brown,24,CHA,SF,65,17,1443,0,1,91,8,0,-14.7,1.7,16,21,44,3,71,3,143,19,41,
150,Tyler Hansbrough,26,IND,PF,66,0,1442,0,0,0,37,64,-0.9,-7.5,12,17,62,12,126,5,76,30,48,6MOY-15
151,Matt Barnes,31,LAL,SF,63,16,1440,0,16,84,1,0,2.4,1.6,43,18,76,7,48,6,273,8,30,
152,Chris Singleton,22,WAS,SF,66,51,1431,0,0,93,7,0,-4.8,2.3,13,9,92,11,16,10,105,4,13,
153,Glen Davis,26,ORL,PF,61,13,1427,0,0,0,45,55,-1.0,-3.5,28,15,41,27,87,10,113,20,43,
154,Tristan Thompson,20,CLE,PF,60,25,1424,0,0,0,36,64,-11.2,-6.6,11,32,61,21,93,4,60,16,70,
155,Boris Diaw,29,2TM,PF,57,35,1424,0,0,1,82,16,-6.9,2.3,58,28,69,15,16,4,457,1,15,
155,Boris Diaw,29,CHA,PF,37,28,1018,0,0,2,91,8,-16.0,-0.5,47,22,42,9,12,3,348,1,11,
155,Boris Diaw,29,SAS,PF,20,7,406,0,0,0,62,38,15.8,9.1,11,6,27,6,4,1,109,0,4,
156,Derrick Williams,20,MIN,PF,66,15,1418,0,0,5,89,6,-3.3,-2.3,19,30,53,17,104,4,94,23,46,
157,D.J. Augustin,24,CHA,PG,48,46,1408,77,23,0,0,0,-15.4,0.5,65,20,23,15,38,16,659,5,42,
158,Ricky Rubio,21,MIN,PG,41,31,1404,85,15,0,0,0,2.0,7.4,93,28,41,2,44,13,784,5,34,ROY-2
159,Shannon Brown,26,PHO,SG,59,19,1400,0,97,3,0,0,-2.7,-4.3,22,23,30,9,44,4,154,7,29,
160,Ben Gordon,28,DET,SG,52,21,1398,28,72,1,0,0,-7.8,-3.9,59,33,57,9,56,9,288,14,31,
161,Leandro Barbosa,29,2TM,SG,64,0,1382,7,93,0,0,0,-2.3,-0.9,38,29,52,21,51,9,227,14,36,
161,Leandro Barbosa,29,TOR,SG,42,0,946,10,90,0,0,0,-3.9,-0.2,27,22,41,14,36,6,149,9,24,
161,Leandro Barbosa,29,IND,SG,22,0,436,0,99,1,0,0,1.0,-2.6,11,7,11,7,15,3,78,5,12,
162,Jason Kidd,38,DAL,PG,48,48,1379,65,35,0,0,0,2.7,2.6,68,19,33,1,7,7,584,0,6,
163,Grant Hill,39,PHO,SF,49,46,1378,0,0,97,3,0,3.5,6.9,30,18,38,6,51,12,237,6,27,DPOY-14
164,Derrick Favors,20,UTA,PF,65,9,1376,0,0,0,79,21,-0.9,-2.6,25,25,69,23,98,2,92,18,49,
165,Derrick Rose,23,CHI,PG,39,39,1375,93,7,0,0,0,10.7,2.0,64,46,28,8,103,3,676,22,36,"MVP-11,AS"
166,Chris Kaman,29,NOH,C,47,33,1372,0,0,0,0,100,-2.7,2.7,50,44,73,15,47,4,216,9,52,
167,Avery Bradley,21,BOS,PG,64,28,1368,67,33,0,0,0,4.4,2.6,31,34,35,3,39,11,199,8,32,DPOY-14
168,DeJuan Blair,22,SAS,PF,64,62,1363,0,0,0,91,9,1.9,-10.5,39,16,77,15,54,4,181,13,52,
169,Marcus Camby,37,2TM,C,59,53,1352,0,0,0,0,100,2.0,3.5,43,5,77,6,28,5,227,10,11,
169,Marcus Camby,37,POR,C,40,40,894,0,0,0,0,100,2.1,4.6,35,5,54,5,16,4,162,6,8,
169,Marcus Camby,37,HOU,C,19,13,458,0,0,0,1,99,1.7,1.6,8,0,23,1,12,1,65,4,3,
170,Danilo Gallinari,23,DEN,SF,43,40,1351,0,0,75,24,1,8.4,8.8,27,20,39,12,81,18,253,10,25,
171,Trevor Ariza,26,NOH,SF,41,41,1350,0,11,87,2,0,-6.9,-4.6,30,27,32,10,45,7,299,9,26,
172,Joel Anthony,29,MIA,C,64,51,1349,0,0,0,0,100,10.3,6.2,8,16,85,9,34,8,20,3,22,
173,Marreese Speights,24,MEM,PF,60,54,1345,0,0,0,69,31,-2.1,-7.5,27,25,78,8,55,8,103,11,32,
174,Omri Casspi,23,CLE,SF,65,35,1341,0,0,99,1,0,-10.9,-5.9,27,21,57,10,53,6,149,8,33,
175,Matt Bonner,31,SAS,PF,65,2,1326,0,0,0,83,17,13.4,9.3,9,0,41,1,6,8,148,0,6,
176,Nick Collison,31,OKC,PF,63,0,1307,0,0,0,60,41,11.4,7.7,17,19,90,11,29,4,204,7,22,
177,Chase Budinger,23,HOU,SF,58,9,1298,0,20,77,3,0,0.8,0.8,32,19,38,2,30,2,162,9,30,
178,Ekpe Udoh,24,2TM,C,61,11,1290,0,0,0,12,88,8.3,13.8,15,13,97,13,53,5,127,9,26,
178,Ekpe Udoh,24,GSW,C,38,6,827,0,0,0,12,88,9.7,17.9,8,9,66,8,28,2,69,6,15,
178,Ekpe Udoh,24,MIL,C,23,5,463,0,0,0,11,89,5.7,6.4,7,4,31,5,25,3,58,3,11,
179,Corey Brewer,25,DEN,SF,59,17,1287,0,11,86,4,0,2.5,-1.4,30,17,37,6,59,19,194,10,37,
