Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 24_level_0
87,Ty Lawson,26,DEN,PG,62,61,2222,76,24,0,0,0,-1.5,1.6,140,36,42,5,164,19,1256,33,58,
88,Amir Johnson,26,TOR,PF,77,72,2214,0,0,2,85,14,4.7,2.3,45,28,113,33,68,13,259,21,37,
89,Ramon Sessions,27,2TM,PG,83,19,2214,52,48,0,0,0,-3.8,-0.2,86,40,29,10,163,13,766,24,61,
89,Ramon Sessions,27,CHA,PG,55,7,1305,59,41,0,0,0,-1.5,-2.0,54,24,17,6,98,9,469,15,43,
89,Ramon Sessions,27,MIL,PG,28,12,909,42,58,0,0,0,-7.2,2.3,32,16,12,4,65,4,297,9,18,
90,Richard Jefferson,33,UTA,SF,82,78,2213,0,0,97,3,0,-9.7,-4.0,45,23,87,14,80,11,294,16,31,
91,Luol Deng,28,2TM,SF,63,63,2213,0,0,95,5,0,0.1,2.0,51,34,53,10,118,12,410,27,62,
91,Luol Deng,28,CHI,SF,23,23,860,0,0,97,3,0,3.0,1.1,28,11,25,8,51,5,186,13,15,
91,Luol Deng,28,CLE,SF,40,40,1353,0,0,94,6,0,-1.8,2.6,23,23,28,2,67,7,224,14,47,
92,Harrison Barnes,21,GSW,SF,78,24,2204,0,0,44,52,4,-1.2,-14.0,21,29,74,17,86,16,275,11,40,
93,Derrick Favors,22,UTA,PF,73,73,2201,0,0,0,39,62,-8.3,-0.7,44,34,141,23,149,2,217,46,67,
94,Alec Burks,22,UTA,SG,78,12,2193,6,89,5,0,0,-7.3,1.4,63,48,91,18,158,20,481,37,67,
95,Ben McLemore,20,SAC,SG,82,55,2187,1,94,5,0,0,-5.7,-5.6,36,36,102,10,59,8,180,11,43,
96,Jameer Nelson,31,ORL,PG,68,68,2179,100,0,0,0,0,-6.9,-2.4,96,47,52,5,42,18,1065,8,35,
97,Kenneth Faried,24,DEN,PF,80,77,2178,0,0,23,70,7,-3.1,-2.2,55,39,91,24,133,14,234,34,66,
98,Mario Chalmers,27,MIA,PG,73,73,2178,80,20,0,0,0,6.9,3.5,82,48,70,17,72,24,791,15,38,
99,Kevin Martin,30,MIN,SG,68,68,2177,0,98,2,0,0,3.2,1.5,38,36,54,10,124,11,289,23,53,
100,Chris Paul,28,LAC,PG,62,62,2171,100,0,0,0,0,11.1,9.2,93,34,48,13,67,17,1495,16,32,"MVP-7,DPOY-13,AS,NBA1,DEF1"
101,Terrence Ross,22,TOR,SG,81,62,2159,1,93,7,0,0,3.5,-0.3,47,19,95,9,35,13,174,10,34,
102,Tim Duncan,37,SAS,C,74,74,2158,0,0,0,0,100,6.7,-3.2,76,50,78,15,162,4,485,33,66,"MVP-12,DPOY-13"
103,Martell Webster,27,WAS,SF,78,13,2157,0,44,56,1,0,0.0,-2.8,27,13,75,7,57,11,218,17,11,
104,Markieff Morris,24,PHO,PF,81,0,2153,0,0,0,75,25,2.8,0.8,53,41,117,26,133,6,343,25,35,6MOY-4
105,Carlos Boozer,32,CHI,PF,76,76,2141,0,0,0,73,27,-1.6,-8.1,51,47,101,35,96,3,272,17,89,
106,Enes Freedom,21,UTA,C,80,37,2138,0,0,0,3,97,-12.2,-9.2,34,42,129,40,87,5,181,20,73,6MOY-8
107,Kirk Hinrich,33,CHI,PG,73,61,2116,73,27,0,0,0,3.5,2.9,70,28,92,10,38,31,642,5,32,
108,Paul Pierce,36,BRK,SF,75,68,2098,0,1,47,52,0,1.9,5.5,73,38,97,18,128,13,421,24,40,
109,Jamal Crawford,33,LAC,SG,69,24,2094,0,78,22,0,0,5.6,-3.1,68,41,48,7,123,7,496,26,17,6MOY-1
110,Terrence Jones,22,HOU,PF,76,71,2078,0,0,0,90,9,3.4,-3.1,26,28,67,6,103,5,208,31,64,
111,Dion Waiters,22,CLE,SG,70,24,2072,0,64,36,0,0,-1.9,3.3,71,45,52,11,106,6,490,24,66,6MOY-8
112,Darren Collison,26,LAC,PG,80,35,2069,69,31,0,0,0,5.3,-3.6,73,31,65,9,99,14,697,22,39,
113,Deron Williams,29,BRK,PG,64,58,2059,87,13,0,0,0,4.9,11.7,80,44,73,12,78,15,930,21,35,
114,Eric Gordon,25,NOP,SG,64,64,2057,1,96,3,0,0,-6.5,-8.2,51,56,60,12,99,4,442,19,64,
115,Jeremy Lin,25,HOU,PG,71,33,2054,66,34,0,0,0,4.5,-0.8,105,48,85,13,89,15,690,15,41,
116,Al-Farouq Aminu,23,NOP,SF,80,65,2045,0,0,77,23,0,-4.4,-3.7,34,26,77,18,70,8,246,13,47,
117,Jared Sullinger,21,BOS,PF,74,44,2041,0,0,0,30,70,-2.3,5.8,35,36,136,29,81,13,275,25,53,
118,Andre Iguodala,30,GSW,SF,63,63,2040,1,20,79,1,0,13.8,18.0,53,22,55,7,53,13,626,10,21,"DPOY-5,DEF1"
119,Tyreke Evans,24,NOP,SF,72,22,2028,1,28,69,2,0,-4.7,-4.3,69,48,55,20,146,8,835,39,103,
120,Raymond Felton,29,NYK,PG,65,65,2017,100,0,0,0,0,0.2,2.5,81,36,66,6,50,20,880,5,31,
121,Marco Belinelli,27,SAS,SF,80,25,2016,0,27,67,6,0,7.4,-1.7,55,23,56,9,49,16,419,19,31,6MOY-11
122,Norris Cole,25,MIA,PG,82,6,2014,100,0,0,0,0,3.5,-3.7,80,25,65,9,28,5,553,7,36,
123,Jason Thompson,27,SAC,PF,82,61,2007,0,0,0,67,33,-0.3,5.9,21,28,107,32,64,9,121,11,35,
124,Tony Parker,31,SAS,PG,68,68,1997,95,5,0,0,0,6.9,-2.5,72,48,39,10,89,7,897,20,53,"MVP-12,AS,NBA2"
125,Boris Diaw,31,SAS,PF,79,24,1974,0,0,3,94,3,8.6,0.8,53,31,68,15,37,13,509,14,23,
126,Shaun Livingston,28,BRK,PG,76,54,1974,52,48,1,0,0,1.6,4.5,52,25,72,10,83,12,579,16,29,
127,Vince Carter,37,DAL,SG,81,0,1973,0,30,70,0,0,2.7,0.5,66,16,136,19,72,9,476,14,24,6MOY-6
128,Courtney Lee,28,2TM,SG,79,47,1973,21,72,7,0,0,2.1,2.8,41,10,51,7,36,10,252,11,27,
128,Courtney Lee,28,BOS,SG,30,0,504,1,90,10,0,0,-4.2,1.1,15,1,15,2,9,4,74,3,10,
128,Courtney Lee,28,MEM,SG,49,47,1469,28,66,6,0,0,4.3,3.5,26,9,36,5,27,6,178,8,17,
129,Marc Gasol,29,MEM,C,59,59,1970,0,0,0,7,93,0.7,-2.8,41,36,75,23,102,9,480,29,27,DPOY-15
130,Miles Plumlee,25,PHO,C,80,79,1964,0,0,0,1,100,1.1,-2.8,34,27,106,18,67,5,104,16,33,
131,Iman Shumpert,23,NYK,SG,74,58,1962,1,64,34,1,0,5.2,12.3,34,24,93,7,19,20,305,4,16,
132,Maurice Harkless,20,ORL,SF,80,41,1950,0,1,86,13,0,-7.8,-3.9,30,21,74,14,74,11,179,14,44,
133,Rodney Stuckey,27,DET,SG,73,5,1950,0,76,24,0,0,-4.6,-1.2,53,43,67,21,131,10,338,37,49,
134,Tayshaun Prince,33,MEM,SF,76,76,1948,0,0,95,5,0,1.4,-1.4,26,11,42,2,23,9,257,4,13,
135,D.J. Augustin,26,2TM,PG,71,9,1939,100,0,0,0,0,1.3,-1.1,70,29,58,13,65,23,699,12,51,6MOY-7
135,D.J. Augustin,26,TOR,PG,10,0,82,100,0,0,0,0,-7.9,-11.8,2,4,4,1,1,1,25,0,3,
135,D.J. Augustin,26,CHI,PG,61,9,1857,100,0,0,0,0,1.8,-0.6,68,25,54,12,64,22,674,12,48,
136,Ray Allen,38,MIA,SG,73,9,1936,0,61,39,0,0,3.5,-3.5,44,25,62,7,27,5,343,7,9,
137,Wilson Chandler,26,DEN,SF,62,55,1927,0,6,83,11,0,-4.8,-5.1,31,16,99,17,67,2,266,14,32,
138,Kawhi Leonard,22,SAS,SF,66,65,1923,0,0,87,13,0,10.1,3.8,27,21,65,19,62,5,317,23,34,"DPOY-11,DEF2"
139,Giannis Antetokounmpo,19,MIL,SF,77,23,1897,0,1,74,24,0,-5.2,7.2,45,31,80,22,86,10,337,8,29,ROY-7
140,Pau Gasol,33,LAL,C,60,60,1884,0,0,0,18,83,-8.7,-5.0,68,63,72,5,113,5,485,30,57,
141,Tim Hardaway Jr.,21,NYK,SG,81,1,1875,2,88,11,0,0,-6.0,-9.6,16,15,71,5,61,6,155,19,25,"ROY-5,6MOY-13"
142,J.J. Hickson,25,DEN,PF,69,52,1859,0,0,0,18,82,-5.3,-5.9,34,33,67,30,144,8,229,29,63,
143,Jordan Crawford,25,2TM,PG,81,35,1859,71,27,2,0,0,-5.2,-4.2,59,40,59,20,59,5,648,14,21,
143,Jordan Crawford,25,BOS,PG,39,35,1198,98,2,0,0,0,-4.2,1.3,40,28,37,9,40,4,515,9,12,
143,Jordan Crawford,25,GSW,SG,42,0,661,22,72,6,0,0,-6.9,-14.3,19,12,22,11,19,1,133,5,9,
144,John Henson,23,MIL,PF,70,23,1856,0,0,2,68,30,-12.2,-6.1,37,34,107,15,79,7,263,13,35,
145,Avery Bradley,23,BOS,SG,60,58,1855,12,85,2,0,0,-3.3,3.3,48,31,57,4,52,12,188,12,43,
146,Tobias Harris,21,ORL,PF,61,36,1850,0,0,26,74,0,-6.7,-1.6,17,40,68,19,117,4,191,34,54,
147,Mo Williams,31,POR,PG,74,0,1834,100,0,0,0,0,1.2,-4.9,99,38,78,7,31,24,734,7,19,6MOY-13
148,Derrick Williams,22,2TM,PF,78,15,1820,0,3,50,41,5,-4.1,-2.0,18,36,63,15,130,8,128,30,31,
148,Derrick Williams,22,MIN,PF,11,0,162,0,0,15,70,16,-6.5,-9.4,1,4,6,1,9,1,3,2,4,
148,Derrick Williams,22,SAC,SF,67,15,1658,0,3,54,39,4,-3.9,-1.3,17,32,57,14,121,7,125,28,27,
149,Nikola VuÄeviÄ,23,ORL,C,57,57,1812,0,0,0,1,99,-5.2,1.1,37,16,91,23,61,1,245,11,37,
150,Nick Young,28,LAL,SG,64,9,1810,3,40,56,1,0,-1.9,7.7,38,36,69,10,123,10,217,34,35,6MOY-8
151,Marcus Morris,24,PHO,SF,82,1,1800,0,0,56,43,1,4.2,3.1,36,23,93,8,63,9,199,13,25,
152,Anderson VarejÃ£o,31,CLE,C,65,29,1800,0,0,0,21,79,1.6,9.2,33,26,76,9,55,21,324,11,25,
153,Draymond Green,23,GSW,SF,82,12,1797,0,7,62,31,1,4.9,-0.1,46,12,98,26,46,19,358,3,25,
154,Greivis VÃ¡squez,27,2TM,PG,79,23,1779,67,33,0,0,0,4.8,4.7,75,25,52,16,35,5,736,7,32,6MOY-13
154,Greivis VÃ¡squez,27,SAC,PG,18,18,465,80,20,0,0,0,-7.7,-5.1,14,9,14,1,8,0,211,2,11,
154,Greivis VÃ¡squez,27,TOR,PG,61,5,1314,62,38,0,0,0,9.2,8.2,61,16,38,15,27,5,525,5,21,
155,Dwyane Wade,32,MIA,SG,54,53,1775,3,93,4,0,0,4.3,-1.9,94,44,60,9,135,4,577,35,24,AS
156,Alan Anderson,31,BRK,SF,78,26,1773,0,26,73,1,0,0.0,1.3,34,14,66,7,50,25,191,12,24,
157,Timofey Mozgov,27,DEN,C,82,30,1770,0,0,0,0,100,1.2,6.1,28,33,116,33,108,4,150,22,51,6MOY-13
158,Andrew Bogut,29,GSW,C,67,67,1769,0,0,0,0,100,9.2,7.7,42,15,109,29,26,18,263,6,14,DPOY-10
159,Tony Wroten,20,PHI,PG,72,16,1765,50,48,2,0,0,-12.0,-2.3,105,52,53,23,164,11,477,35,78,
160,Patrick Beverley,25,HOU,PG,56,55,1751,93,7,0,0,0,8.7,6.8,33,14,64,10,33,19,356,5,31,"DPOY-17,DEF2"
161,Hollis Thompson,22,PHI,SF,77,41,1742,0,1,92,7,0,-10.6,0.2,33,13,73,8,37,5,175,9,21,
162,Marcus Thornton,26,2TM,SG,72,27,1741,1,89,10,0,0,0.1,3.2,41,18,37,5,44,4,173,8,19,
162,Marcus Thornton,26,SAC,SG,46,26,1121,0,88,11,1,0,0.1,4.5,27,6,22,3,21,3,104,6,13,
162,Marcus Thornton,26,BRK,SG,26,1,620,1,90,9,0,0,0.0,0.9,14,12,15,2,23,1,69,2,6,
163,Matt Barnes,33,LAC,SF,63,40,1735,0,1,82,17,0,9.4,4.3,53,17,104,4,38,3,281,5,27,
164,Jared Dudley,28,LAC,SF,74,43,1729,0,0,90,10,0,5.9,-2.1,31,9,65,10,22,6,245,4,18,
165,John Salmons,34,2TM,SF,78,8,1726,0,8,89,3,0,-0.1,-2.6,30,13,67,2,21,5,349,2,25,
165,John Salmons,34,SAC,SF,18,8,445,0,7,92,2,0,-6.4,-3.6,9,2,18,1,2,1,103,1,7,
165,John Salmons,34,TOR,SG,60,0,1281,0,9,88,4,0,2.1,-2.3,21,11,49,1,19,4,246,1,18,
166,Mike Miller,33,MEM,SF,82,4,1707,0,33,65,2,0,-2.3,-7.7,50,10,44,13,16,3,286,2,7,
167,Jerryd Bayless,25,2TM,PG,72,19,1686,48,52,0,0,0,-3.9,-2.1,52,14,75,7,39,9,444,10,21,
167,Jerryd Bayless,25,MEM,PG,31,5,650,61,39,0,0,0,2.1,0.0,14,4,32,1,19,3,152,5,8,
167,Jerryd Bayless,25,BOS,PG,41,14,1036,39,61,0,0,0,-7.6,-3.4,38,10,43,6,20,6,292,5,13,
168,Marvin Williams,27,UTA,PF,66,50,1674,0,0,2,95,3,-5.8,3.8,22,14,54,13,34,4,185,9,17,
169,Brian Roberts,28,NOP,PG,72,42,1667,100,0,0,0,0,-4.9,-4.1,56,27,57,3,46,18,525,10,29,
170,Nikola PekoviÄ,28,MIN,C,54,54,1663,0,0,0,0,100,7.3,8.3,18,25,53,25,128,3,121,30,70,
171,Tyson Chandler,31,NYK,C,55,55,1662,0,0,0,17,83,0.7,3.0,18,18,75,19,72,1,140,19,19,
172,Glen Davis,28,2TM,PF,68,44,1662,0,0,0,39,61,-5.5,-2.1,22,21,63,28,69,5,173,15,50,
172,Glen Davis,28,ORL,PF,45,43,1354,0,0,0,46,54,-5.3,0.8,19,19,45,16,57,5,157,14,41,
172,Glen Davis,28,LAC,PF,23,1,308,0,0,0,9,91,-6.5,-14.7,3,2,18,12,12,0,16,1,9,
