Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 26_level_0
Rk,Player,Age,Team,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Antoine Walker,25.0,BOS,PF,81.0,81.0,3406.0,0.394,0.425,0.344,0.46,0.741,0.49,0.192,0.382,89.0,91.0,97.0,96.0,98.0,94.0,65.0,210.0,-57.8,-111.9,AS
2.0,Tim Duncan,25.0,SAS,PF,82.0,82.0,3329.0,0.508,0.511,0.1,0.508,0.799,0.576,0.466,0.007,114.0,110.0,28.0,107.0,106.0,111.0,159.0,4.0,93.8,203.0,"MVP-1,AS,NBA1,DEF1"
3.0,Latrell Sprewell,31.0,NYK,SF,81.0,81.0,3326.0,0.404,0.421,0.36,0.455,0.821,0.501,0.244,0.284,91.0,91.0,102.0,95.0,109.0,96.0,83.0,156.0,-63.1,-60.0,
4.0,Baron Davis,22.0,CHH,PG,82.0,82.0,3318.0,0.417,0.451,0.356,0.48,0.58,0.498,0.252,0.356,94.0,97.0,101.0,101.0,77.0,96.0,86.0,196.0,8.3,-66.2,AS
5.0,Paul Pierce,24.0,BOS,SG,82.0,82.0,3302.0,0.442,0.461,0.404,0.508,0.809,0.57,0.402,0.325,99.0,99.0,114.0,106.0,107.0,110.0,137.0,179.0,99.1,186.8,"MVP-11,AS,NBA3"
6.0,Gary Payton,33.0,SEA,PG,82.0,82.0,3301.0,0.467,0.494,0.314,0.49,0.797,0.526,0.212,0.15,105.0,106.0,89.0,103.0,106.0,101.0,72.0,82.0,42.2,19.6,"MVP-6,AS,NBA2,DEF1"
7.0,Stephon Marbury,24.0,PHO,PG,82.0,80.0,3187.0,0.442,0.476,0.286,0.467,0.781,0.519,0.32,0.176,99.0,102.0,81.0,98.0,104.0,100.0,109.0,97.0,-27.4,-3.3,
8.0,Kevin Garnett,25.0,MIN,PF,81.0,81.0,3175.0,0.47,0.484,0.319,0.484,0.801,0.536,0.32,0.083,106.0,104.0,90.0,101.0,107.0,103.0,109.0,46.0,18.1,51.0,"MVP-12,DPOY-2,AS,NBA2,DEF1"
9.0,Eddie Jones,30.0,MIA,SG,81.0,81.0,3156.0,0.432,0.451,0.39,0.494,0.837,0.546,0.296,0.319,97.0,97.0,110.0,103.0,111.0,105.0,101.0,176.0,39.8,70.8,
10.0,Jalen Rose,29.0,2TM,SF,83.0,83.0,3153.0,0.455,0.474,0.362,0.485,0.839,0.528,0.23,0.169,102.0,102.0,102.0,102.0,111.0,102.0,78.0,93.0,23.6,25.5,
10.0,Jalen Rose,29.0,IND,SF,53.0,53.0,1937.0,0.444,0.462,0.356,0.474,0.839,0.515,0.214,0.168,100.0,99.0,101.0,99.0,111.0,99.0,73.0,92.0,-5.2,-9.5,
10.0,Jalen Rose,29.0,CHI,SF,30.0,30.0,1216.0,0.47,0.491,0.37,0.502,0.839,0.547,0.254,0.17,106.0,105.0,105.0,105.0,112.0,105.0,87.0,94.0,28.8,35.0,
11.0,Anthony Mason,35.0,MIL,PF,82.0,82.0,3143.0,0.505,0.504,1.0,0.506,0.697,0.544,0.353,0.002,113.0,108.0,283.0,106.0,93.0,105.0,120.0,1.0,35.6,34.4,
12.0,Wally Szczerbiak,24.0,MIN,SF,82.0,82.0,3117.0,0.508,0.517,0.455,0.544,0.831,0.58,0.227,0.159,114.0,111.0,129.0,114.0,110.0,111.0,77.0,88.0,159.9,157.8,AS
13.0,Cuttino Mobley,26.0,HOU,SG,74.0,74.0,3116.0,0.438,0.455,0.395,0.493,0.85,0.537,0.231,0.278,98.0,98.0,112.0,103.0,113.0,103.0,79.0,153.0,43.1,49.1,
14.0,Shawn Marion,23.0,PHO,SF,81.0,81.0,3109.0,0.469,0.476,0.393,0.486,0.845,0.518,0.162,0.087,105.0,102.0,111.0,102.0,112.0,99.0,55.0,48.0,24.8,-8.1,
15.0,Shane Battier,23.0,MEM,SF,78.0,78.0,3097.0,0.429,0.451,0.373,0.482,0.7,0.518,0.294,0.287,96.0,97.0,106.0,101.0,93.0,100.0,100.0,158.0,10.0,-4.6,
16.0,Kobe Bryant,23.0,LAL,SG,80.0,80.0,3063.0,0.469,0.489,0.25,0.479,0.829,0.544,0.369,0.083,105.0,105.0,71.0,100.0,110.0,105.0,126.0,46.0,7.0,87.5,"MVP-5,DPOY-3,AS,NBA1,DEF2"
17.0,Jason Kidd,28.0,NJN,PG,82.0,82.0,3056.0,0.391,0.424,0.321,0.442,0.814,0.484,0.217,0.32,88.0,91.0,91.0,93.0,108.0,93.0,74.0,176.0,-79.0,-89.3,"MVP-2,AS,NBA1,DEF1"
18.0,Brent Barry,30.0,SEA,SG,81.0,81.0,3040.0,0.508,0.588,0.424,0.611,0.846,0.652,0.296,0.49,114.0,126.0,120.0,128.0,112.0,125.0,101.0,270.0,212.1,234.8,
19.0,Karl Malone,38.0,UTA,PF,80.0,80.0,3040.0,0.454,0.456,0.36,0.457,0.797,0.532,0.457,0.018,102.0,98.0,102.0,96.0,106.0,102.0,156.0,10.0,-56.0,39.7,AS
20.0,Antawn Jamison,25.0,GSW,SF,82.0,82.0,3033.0,0.447,0.469,0.324,0.471,0.734,0.516,0.32,0.153,100.0,101.0,92.0,99.0,98.0,99.0,109.0,84.0,-16.1,-13.3,
21.0,Jeff McInnis,27.0,LAC,PG,81.0,80.0,3030.0,0.413,0.437,0.321,0.446,0.836,0.486,0.195,0.209,93.0,94.0,91.0,94.0,111.0,93.0,67.0,115.0,-68.7,-82.8,
22.0,Andre Miller,25.0,CLE,PG,81.0,81.0,3023.0,0.454,0.472,0.253,0.464,0.817,0.538,0.428,0.083,102.0,101.0,72.0,97.0,109.0,103.0,146.0,46.0,-27.2,42.9,
23.0,Elton Brand,22.0,LAC,PF,80.0,80.0,3020.0,0.527,0.527,,0.527,0.742,0.586,0.519,0.0,118.0,113.0,,110.0,99.0,113.0,177.0,0.0,100.2,162.1,"MVP-16,AS"
24.0,Pau Gasol,21.0,MEM,PF,82.0,79.0,3007.0,0.518,0.519,0.2,0.518,0.709,0.566,0.448,0.005,116.0,112.0,57.0,109.0,94.0,109.0,153.0,3.0,87.7,115.4,ROY-1
25.0,Shareef Abdur-Rahim,25.0,ATL,PF,77.0,77.0,2980.0,0.461,0.47,0.3,0.469,0.801,0.536,0.403,0.054,104.0,101.0,85.0,98.0,106.0,103.0,138.0,30.0,-20.7,46.9,AS
26.0,Antonio Davis,33.0,TOR,PF,77.0,77.0,2978.0,0.426,0.426,0.0,0.426,0.818,0.497,0.372,0.001,96.0,92.0,0.0,89.0,109.0,95.0,127.0,1.0,-99.0,-53.0,
27.0,Jason Terry,24.0,ATL,SG,78.0,78.0,2967.0,0.43,0.454,0.387,0.5,0.835,0.549,0.279,0.364,97.0,98.0,110.0,105.0,111.0,106.0,95.0,201.0,56.8,79.9,
28.0,Rasheed Wallace,27.0,POR,PF,79.0,79.0,2963.0,0.469,0.504,0.36,0.513,0.734,0.54,0.213,0.246,105.0,108.0,102.0,107.0,98.0,104.0,73.0,136.0,91.9,56.3,
29.0,Alvin Williams,27.0,TOR,PG,82.0,82.0,2927.0,0.415,0.438,0.321,0.447,0.736,0.47,0.144,0.199,93.0,94.0,91.0,94.0,98.0,90.0,49.0,110.0,-58.6,-103.5,
30.0,Ben Wallace,27.0,DET,C,80.0,80.0,2921.0,0.531,0.535,0.0,0.531,0.423,0.522,0.488,0.006,119.0,115.0,0.0,111.0,56.0,100.0,166.0,3.0,52.0,2.4,"MVP-10,DPOY-1,NBA3,DEF1"
31.0,Allan Houston,30.0,NYK,SG,77.0,77.0,2914.0,0.437,0.452,0.393,0.489,0.87,0.54,0.261,0.266,98.0,97.0,111.0,102.0,116.0,104.0,89.0,147.0,30.5,58.0,
32.0,Tracy McGrady,22.0,ORL,SG,76.0,76.0,2912.0,0.451,0.47,0.364,0.483,0.748,0.532,0.35,0.178,101.0,101.0,103.0,101.0,99.0,102.0,119.0,98.0,19.5,43.5,"MVP-4,AS,NBA1"
33.0,Dikembe Mutombo,35.0,PHI,C,80.0,80.0,2907.0,0.501,0.501,,0.501,0.764,0.574,0.568,0.0,113.0,108.0,,105.0,102.0,110.0,194.0,0.0,30.3,86.3,"DPOY-3,AS,NBA3,DEF2"
34.0,Dirk Nowitzki,23.0,DAL,C,76.0,76.0,2891.0,0.477,0.508,0.397,0.532,0.853,0.599,0.41,0.278,107.0,109.0,112.0,112.0,113.0,115.0,140.0,153.0,138.5,233.7,"MVP-8,AS,NBA2"
35.0,Reggie Miller,36.0,IND,SG,79.0,79.0,2889.0,0.453,0.498,0.406,0.552,0.911,0.617,0.356,0.485,102.0,107.0,115.0,116.0,121.0,119.0,121.0,267.0,136.8,205.1,
36.0,Clifford Robinson,35.0,DET,PF,80.0,80.0,2855.0,0.425,0.443,0.378,0.478,0.694,0.503,0.193,0.284,95.0,95.0,107.0,100.0,92.0,97.0,66.0,157.0,2.9,-40.7,DEF2
37.0,Steve Nash,27.0,DAL,PG,82.0,82.0,2837.0,0.483,0.495,0.455,0.554,0.887,0.602,0.269,0.315,108.0,106.0,129.0,116.0,118.0,116.0,92.0,174.0,167.8,199.7,"MVP-14,AS,NBA3"
38.0,Doug Christie,31.0,SAC,SG,81.0,81.0,2798.0,0.46,0.518,0.352,0.521,0.851,0.578,0.329,0.348,103.0,111.0,99.0,109.0,113.0,111.0,112.0,192.0,64.6,96.4,DEF2
39.0,Damon Stoudamire,28.0,POR,PG,75.0,71.0,2796.0,0.402,0.425,0.353,0.459,0.888,0.506,0.214,0.321,90.0,91.0,100.0,96.0,118.0,97.0,73.0,177.0,-34.0,-29.0,
40.0,Wesley Person,30.0,CLE,SG,78.0,78.0,2793.0,0.495,0.521,0.444,0.57,0.798,0.589,0.131,0.341,111.0,112.0,126.0,120.0,106.0,113.0,45.0,188.0,176.2,136.9,
41.0,Kurt Thomas,29.0,NYK,C,82.0,82.0,2771.0,0.494,0.496,0.167,0.494,0.815,0.542,0.283,0.006,111.0,107.0,47.0,104.0,108.0,104.0,96.0,4.0,31.9,45.6,
42.0,Michael Finley,28.0,DAL,SF,69.0,69.0,2754.0,0.463,0.491,0.339,0.494,0.837,0.532,0.204,0.182,104.0,106.0,96.0,104.0,111.0,102.0,70.0,101.0,42.2,31.2,
43.0,Darrell Armstrong,33.0,ORL,PG,82.0,79.0,2730.0,0.419,0.484,0.349,0.503,0.888,0.553,0.248,0.481,94.0,104.0,99.0,105.0,118.0,106.0,84.0,265.0,42.9,59.5,
44.0,Jermaine O'Neal,23.0,IND,PF,72.0,72.0,2707.0,0.479,0.484,0.071,0.48,0.688,0.521,0.365,0.012,108.0,104.0,20.0,101.0,91.0,100.0,124.0,7.0,5.8,2.9,"MIP-1,AS,NBA3"
45.0,Jerry Stackhouse,27.0,DET,SF,76.0,76.0,2685.0,0.397,0.43,0.287,0.43,0.858,0.518,0.437,0.227,89.0,92.0,81.0,90.0,114.0,100.0,149.0,125.0,-124.7,-7.7,MVP-15
46.0,Mike Bibby,23.0,SAC,PG,80.0,80.0,2659.0,0.453,0.466,0.37,0.479,0.803,0.513,0.196,0.14,102.0,100.0,105.0,100.0,107.0,99.0,67.0,77.0,3.0,-15.3,MVP-16
