Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 26_level_0
37.0,Tyreke Evans,20.0,SAC,SG,72.0,72.0,2677.0,0.458,0.485,0.255,0.473,0.748,0.529,0.399,0.121,99.0,99.0,72.0,94.0,99.0,97.0,133.0,55.0,-64.7,-37.2,ROY-1
38.0,Carlos Boozer,28.0,UTA,PF,78.0,78.0,2673.0,0.562,0.562,,0.562,0.742,0.599,0.35,0.0,122.0,114.0,,112.0,98.0,110.0,116.0,0.0,134.4,143.2,
39.0,Brandon Jennings,20.0,MIL,PG,82.0,82.0,2671.0,0.371,0.37,0.374,0.431,0.817,0.475,0.225,0.319,80.0,75.0,105.0,86.0,108.0,88.0,75.0,144.0,-170.8,-180.9,ROY-3
40.0,Luis Scola,29.0,HOU,PF,82.0,82.0,2671.0,0.514,0.515,0.2,0.514,0.779,0.55,0.245,0.005,111.0,105.0,56.0,103.0,103.0,101.0,82.0,2.0,29.4,17.8,
41.0,Steve Nash,35.0,PHO,PG,81.0,81.0,2660.0,0.507,0.54,0.426,0.57,0.938,0.615,0.228,0.295,110.0,110.0,120.0,114.0,124.0,113.0,76.0,133.0,135.6,155.9,"MVP-8,AS,NBA2"
42.0,Luol Deng,24.0,CHI,SF,70.0,69.0,2651.0,0.466,0.474,0.386,0.482,0.764,0.531,0.325,0.082,101.0,96.0,109.0,96.0,101.0,98.0,108.0,37.0,-37.5,-28.8,
43.0,Monta Ellis,24.0,GSW,SG,64.0,64.0,2647.0,0.449,0.47,0.338,0.476,0.753,0.517,0.276,0.162,97.0,96.0,95.0,95.0,99.0,95.0,92.0,73.0,-69.0,-81.1,
44.0,Raymond Felton,25.0,CHA,PG,80.0,80.0,2643.0,0.459,0.475,0.385,0.494,0.763,0.525,0.204,0.184,99.0,97.0,108.0,99.0,101.0,97.0,68.0,83.0,-11.2,-33.3,
45.0,Carmelo Anthony,25.0,DEN,SF,69.0,69.0,2634.0,0.458,0.478,0.316,0.478,0.83,0.548,0.407,0.125,99.0,97.0,89.0,95.0,109.0,101.0,136.0,56.0,-69.2,19.6,"MVP-6,AS,NBA2"
46.0,Trevor Ariza,24.0,HOU,SF,72.0,71.0,2629.0,0.394,0.436,0.334,0.462,0.649,0.488,0.228,0.407,85.0,89.0,94.0,92.0,86.0,90.0,76.0,184.0,-76.5,-121.7,
47.0,Chris Kaman,27.0,LAC,C,76.0,76.0,2608.0,0.49,0.492,0.0,0.49,0.749,0.527,0.255,0.005,106.0,100.0,0.0,98.0,99.0,97.0,85.0,2.0,-25.8,-43.9,AS
48.0,Metta World Peace,30.0,LAL,SF,77.0,77.0,2605.0,0.414,0.453,0.355,0.484,0.688,0.514,0.251,0.4,90.0,92.0,100.0,97.0,91.0,95.0,84.0,180.0,-24.1,-47.4,DPOY-6
49.0,Lamar Odom,30.0,LAL,PF,82.0,38.0,2585.0,0.463,0.51,0.319,0.502,0.693,0.533,0.273,0.246,100.0,104.0,90.0,100.0,91.0,98.0,91.0,111.0,1.9,-17.0,6MOY-6
50.0,Mike Conley,22.0,MEM,PG,80.0,80.0,2569.0,0.445,0.464,0.387,0.494,0.743,0.526,0.225,0.255,96.0,94.0,109.0,99.0,98.0,97.0,75.0,115.0,-11.2,-31.6,
51.0,Jason Terry,32.0,DAL,SG,77.0,12.0,2540.0,0.438,0.479,0.365,0.503,0.866,0.552,0.257,0.358,95.0,97.0,103.0,101.0,114.0,102.0,86.0,161.0,5.5,21.5,6MOY-2
52.0,Chris Bosh,25.0,TOR,C,70.0,70.0,2526.0,0.518,0.521,0.364,0.522,0.797,0.592,0.509,0.019,112.0,106.0,103.0,104.0,105.0,109.0,170.0,9.0,48.3,138.6,"MVP-12,AS"
53.0,Baron Davis,30.0,LAC,PG,75.0,73.0,2523.0,0.406,0.459,0.277,0.446,0.821,0.501,0.287,0.292,88.0,93.0,78.0,89.0,108.0,92.0,95.0,131.0,-110.5,-96.2,
54.0,Richard Jefferson,29.0,SAS,SF,81.0,70.0,2520.0,0.467,0.515,0.316,0.505,0.735,0.551,0.37,0.241,101.0,105.0,89.0,101.0,97.0,102.0,123.0,109.0,6.9,15.3,
55.0,Andre Miller,33.0,POR,PG,82.0,66.0,2500.0,0.445,0.469,0.2,0.454,0.821,0.53,0.432,0.088,96.0,95.0,56.0,91.0,108.0,98.0,144.0,40.0,-85.3,-27.3,
56.0,Rodney Stuckey,23.0,DET,PG,73.0,67.0,2499.0,0.405,0.418,0.228,0.413,0.833,0.479,0.324,0.071,88.0,85.0,64.0,82.0,110.0,88.0,108.0,32.0,-194.6,-160.8,
57.0,Brandon Rush,24.0,IND,SG,82.0,64.0,2491.0,0.423,0.433,0.411,0.511,0.629,0.522,0.127,0.43,92.0,88.0,116.0,102.0,83.0,96.0,42.0,194.0,15.0,-30.8,
58.0,Chauncey Billups,33.0,DEN,PG,73.0,73.0,2490.0,0.418,0.441,0.386,0.499,0.91,0.601,0.532,0.423,91.0,90.0,109.0,100.0,120.0,111.0,177.0,191.0,-2.4,137.7,"MVP-12,AS"
59.0,Jason Richardson,29.0,PHO,SG,79.0,76.0,2485.0,0.474,0.528,0.393,0.553,0.739,0.574,0.184,0.401,103.0,107.0,111.0,110.0,97.0,106.0,61.0,181.0,103.5,67.4,
60.0,Corey Brewer,23.0,MIN,SG,82.0,82.0,2482.0,0.431,0.459,0.346,0.474,0.648,0.502,0.27,0.25,93.0,93.0,98.0,95.0,85.0,92.0,90.0,112.0,-50.4,-86.8,
61.0,Kirk Hinrich,29.0,CHI,SG,74.0,53.0,2481.0,0.409,0.431,0.371,0.478,0.752,0.501,0.15,0.372,89.0,88.0,105.0,95.0,99.0,92.0,50.0,167.0,-34.1,-66.7,
62.0,Beno Udrih,27.0,SAC,PG,79.0,41.0,2477.0,0.493,0.53,0.377,0.538,0.837,0.566,0.168,0.237,107.0,108.0,106.0,107.0,110.0,104.0,56.0,107.0,62.8,42.4,
63.0,Marc Gasol,25.0,MEM,C,69.0,69.0,2469.0,0.581,0.582,0.0,0.581,0.67,0.617,0.578,0.002,126.0,118.0,0.0,116.0,88.0,114.0,192.0,1.0,104.1,121.4,
64.0,Carl Landry,26.0,2TM,PF,80.0,29.0,2469.0,0.536,0.537,0.333,0.537,0.806,0.6,0.459,0.003,116.0,109.0,94.0,107.0,106.0,111.0,153.0,1.0,66.6,128.0,6MOY-8
64.0,Carl Landry,26.0,HOU,PF,52.0,1.0,1415.0,0.547,0.547,,0.547,0.839,0.621,0.507,0.0,119.0,111.0,,109.0,111.0,114.0,169.0,0.0,51.2,105.8,
64.0,Carl Landry,26.0,SAC,PF,28.0,28.0,1054.0,0.52,0.521,0.333,0.521,0.741,0.568,0.388,0.008,113.0,106.0,94.0,104.0,98.0,105.0,129.0,4.0,15.4,22.2,
65.0,Marvin Williams,23.0,ATL,SF,81.0,81.0,2468.0,0.455,0.492,0.303,0.485,0.819,0.54,0.324,0.199,99.0,100.0,85.0,97.0,108.0,100.0,108.0,90.0,-21.0,-3.8,
66.0,Al Jefferson,25.0,MIN,C,76.0,76.0,2463.0,0.498,0.5,0.0,0.498,0.68,0.524,0.236,0.004,108.0,102.0,0.0,99.0,90.0,96.0,79.0,2.0,-6.6,-47.7,
67.0,Jamal Crawford,29.0,ATL,SG,79.0,0.0,2460.0,0.449,0.491,0.382,0.523,0.857,0.573,0.285,0.386,97.0,100.0,108.0,104.0,113.0,106.0,95.0,174.0,48.4,74.6,6MOY-1
68.0,Tim Duncan,33.0,SAS,C,78.0,77.0,2438.0,0.518,0.522,0.182,0.519,0.725,0.56,0.346,0.01,112.0,106.0,51.0,104.0,95.0,103.0,115.0,5.0,40.4,41.4,"DPOY-14,AS,NBA3,DEF2"
69.0,Grant Hill,37.0,PHO,SF,81.0,81.0,2430.0,0.478,0.483,0.438,0.503,0.817,0.561,0.357,0.114,104.0,98.0,123.0,100.0,108.0,103.0,119.0,51.0,3.0,28.7,
70.0,Brandon Roy,25.0,POR,SG,65.0,65.0,2419.0,0.473,0.512,0.33,0.508,0.78,0.568,0.424,0.213,103.0,104.0,93.0,101.0,103.0,105.0,141.0,96.0,15.5,60.6,"AS,NBA3"
71.0,Paul Pierce,32.0,BOS,SF,71.0,71.0,2411.0,0.472,0.497,0.414,0.535,0.852,0.613,0.499,0.303,102.0,101.0,117.0,107.0,112.0,113.0,166.0,137.0,58.7,147.6,AS
72.0,Antawn Jamison,33.0,2TM,PF,66.0,64.0,2406.0,0.461,0.498,0.344,0.502,0.647,0.529,0.29,0.238,100.0,101.0,97.0,100.0,85.0,97.0,96.0,107.0,3.5,-33.3,
72.0,Antawn Jamison,33.0,WAS,PF,41.0,41.0,1595.0,0.45,0.483,0.345,0.491,0.7,0.528,0.31,0.24,98.0,98.0,97.0,98.0,92.0,97.0,103.0,108.0,-13.0,-23.8,
72.0,Antawn Jamison,33.0,CLE,PF,25.0,23.0,811.0,0.485,0.529,0.342,0.525,0.506,0.53,0.247,0.235,105.0,108.0,96.0,105.0,67.0,98.0,82.0,106.0,16.5,-9.5,
73.0,Pau Gasol,29.0,LAL,C,65.0,65.0,2403.0,0.536,0.539,0.0,0.536,0.79,0.593,0.429,0.006,116.0,110.0,0.0,107.0,104.0,109.0,143.0,3.0,58.8,100.5,"AS,NBA3"
74.0,Shawn Marion,31.0,DAL,SF,75.0,75.0,2385.0,0.508,0.516,0.158,0.51,0.755,0.535,0.179,0.024,110.0,105.0,45.0,102.0,100.0,99.0,59.0,11.0,13.9,-13.2,DPOY-13
75.0,Courtney Lee,24.0,NJN,SG,71.0,66.0,2375.0,0.436,0.476,0.338,0.485,0.869,0.525,0.197,0.29,95.0,97.0,95.0,97.0,115.0,97.0,66.0,131.0,-24.1,-29.7,
76.0,Emeka Okafor,27.0,NOH,C,82.0,82.0,2370.0,0.53,0.53,,0.53,0.562,0.547,0.418,0.0,115.0,108.0,,106.0,74.0,101.0,139.0,0.0,39.0,6.7,
77.0,Rashard Lewis,30.0,ORL,PF,72.0,72.0,2369.0,0.435,0.476,0.397,0.539,0.806,0.573,0.224,0.525,94.0,97.0,112.0,108.0,106.0,106.0,74.0,237.0,61.8,52.9,
78.0,Mo Williams,27.0,CLE,PG,69.0,68.0,2359.0,0.442,0.452,0.429,0.535,0.894,0.58,0.232,0.434,96.0,92.0,121.0,107.0,118.0,107.0,77.0,195.0,58.8,69.0,
79.0,Jason Thompson,23.0,SAC,C,75.0,58.0,2357.0,0.472,0.477,0.1,0.473,0.715,0.518,0.353,0.013,102.0,97.0,28.0,94.0,94.0,95.0,118.0,6.0,-44.1,-44.7,
80.0,Brendan Haywood,30.0,2TM,C,77.0,67.0,2355.0,0.562,0.563,0.0,0.562,0.62,0.588,0.499,0.002,122.0,115.0,0.0,112.0,82.0,108.0,166.0,1.0,60.3,53.7,DPOY-17
80.0,Brendan Haywood,30.0,WAS,C,49.0,48.0,1614.0,0.561,0.561,,0.561,0.646,0.591,0.472,0.0,122.0,114.0,,112.0,85.0,109.0,157.0,0.0,40.5,38.7,
80.0,Brendan Haywood,30.0,DAL,C,28.0,19.0,741.0,0.564,0.568,0.0,0.564,0.575,0.582,0.558,0.006,122.0,115.0,0.0,113.0,76.0,107.0,186.0,3.0,19.8,15.0,
81.0,Thabo Sefolosha,25.0,OKC,SG,82.0,82.0,2348.0,0.44,0.494,0.313,0.486,0.674,0.509,0.202,0.297,95.0,100.0,88.0,97.0,89.0,94.0,67.0,134.0,-12.6,-32.4,"DPOY-8,DEF2"
82.0,Troy Murphy,29.0,IND,PF,72.0,69.0,2344.0,0.472,0.533,0.384,0.551,0.798,0.585,0.237,0.41,102.0,108.0,108.0,110.0,105.0,108.0,79.0,184.0,81.8,75.0,
83.0,Jonny Flynn,20.0,MIN,PG,81.0,81.0,2339.0,0.417,0.434,0.358,0.457,0.826,0.511,0.284,0.226,90.0,88.0,101.0,91.0,109.0,94.0,94.0,102.0,-82.4,-68.8,ROY-5
84.0,Michael Beasley,21.0,MIA,PF,78.0,78.0,2328.0,0.45,0.469,0.275,0.463,0.8,0.505,0.231,0.098,98.0,95.0,77.0,93.0,105.0,93.0,77.0,44.0,-77.5,-88.0,
85.0,Earl Watson,30.0,IND,PG,79.0,52.0,2322.0,0.426,0.5,0.288,0.476,0.71,0.517,0.323,0.351,92.0,102.0,81.0,95.0,94.0,95.0,107.0,158.0,-25.8,-30.8,
86.0,Wilson Chandler,22.0,NYK,SG,65.0,64.0,2320.0,0.479,0.524,0.267,0.502,0.806,0.534,0.186,0.174,104.0,107.0,75.0,100.0,106.0,98.0,62.0,79.0,2.7,-17.3,
87.0,Marcus Camby,35.0,2TM,PF,74.0,74.0,2314.0,0.475,0.478,0.286,0.477,0.639,0.501,0.244,0.014,103.0,97.0,81.0,95.0,84.0,92.0,81.0,6.0,-23.7,-46.4,DPOY-10
87.0,Marcus Camby,35.0,LAC,PF,51.0,51.0,1596.0,0.466,0.469,0.333,0.469,0.659,0.497,0.256,0.017,101.0,95.0,94.0,94.0,87.0,92.0,85.0,8.0,-22.5,-36.1,
87.0,Marcus Camby,35.0,POR,C,23.0,23.0,718.0,0.497,0.5,0.0,0.497,0.581,0.511,0.214,0.007,108.0,102.0,0.0,99.0,77.0,94.0,71.0,3.0,-1.2,-10.3,
88.0,Vince Carter,33.0,ORL,SG,75.0,74.0,2310.0,0.428,0.456,0.367,0.486,0.84,0.541,0.301,0.319,93.0,93.0,104.0,97.0,111.0,100.0,100.0,144.0,-29.5,-4.4,
89.0,Elton Brand,30.0,PHI,PF,76.0,57.0,2297.0,0.48,0.481,0.0,0.48,0.738,0.518,0.272,0.001,104.0,98.0,0.0,96.0,97.0,95.0,90.0,1.0,-35.3,-47.0,
90.0,Anthony Parker,34.0,CLE,SG,81.0,81.0,2289.0,0.434,0.458,0.414,0.547,0.789,0.576,0.2,0.549,94.0,93.0,117.0,109.0,104.0,106.0,67.0,247.0,44.3,33.8,
91.0,Carlos Delfino,27.0,MIL,SF,75.0,66.0,2279.0,0.408,0.45,0.367,0.5,0.782,0.526,0.163,0.499,89.0,91.0,104.0,100.0,103.0,97.0,54.0,225.0,-1.1,-26.7,
92.0,Danny Granger,26.0,IND,SF,62.0,62.0,2278.0,0.428,0.471,0.361,0.498,0.848,0.564,0.376,0.385,93.0,96.0,102.0,99.0,112.0,104.0,125.0,173.0,-6.7,55.7,
93.0,Paul Millsap,24.0,UTA,PF,82.0,8.0,2277.0,0.538,0.543,0.111,0.538,0.693,0.573,0.369,0.013,117.0,110.0,31.0,108.0,91.0,106.0,123.0,6.0,54.0,50.4,6MOY-7
94.0,George Hill,23.0,SAS,PG,78.0,43.0,2276.0,0.478,0.505,0.399,0.529,0.772,0.572,0.321,0.255,104.0,103.0,113.0,106.0,102.0,105.0,107.0,115.0,41.9,49.4,
95.0,Hedo TÃ¼rkoÄlu,30.0,TOR,SF,74.0,69.0,2272.0,0.409,0.436,0.374,0.49,0.774,0.54,0.335,0.429,89.0,89.0,105.0,98.0,102.0,99.0,112.0,193.0,-15.0,-4.9,
96.0,Andray Blatche,23.0,WAS,PF,81.0,36.0,2256.0,0.478,0.487,0.295,0.485,0.744,0.519,0.234,0.044,104.0,99.0,83.0,97.0,98.0,96.0,78.0,20.0,-31.5,-53.6,
97.0,Jarrett Jack,26.0,TOR,PG,82.0,43.0,2243.0,0.481,0.511,0.412,0.542,0.842,0.599,0.359,0.297,104.0,104.0,116.0,108.0,111.0,110.0,120.0,134.0,56.0,87.2,
98.0,Jonas Jerebko,22.0,DET,PF,80.0,73.0,2232.0,0.481,0.52,0.313,0.511,0.71,0.545,0.292,0.191,104.0,106.0,88.0,102.0,94.0,100.0,97.0,86.0,12.1,2.1,
99.0,Andrew Bogut,25.0,MIL,C,69.0,69.0,2229.0,0.52,0.521,0.0,0.52,0.629,0.54,0.26,0.002,113.0,106.0,0.0,104.0,83.0,99.0,87.0,1.0,34.7,-6.4,"DPOY-7,NBA3"
100.0,Eric Gordon,21.0,LAC,SG,62.0,60.0,2229.0,0.449,0.503,0.371,0.525,0.742,0.571,0.381,0.409,97.0,102.0,105.0,105.0,98.0,105.0,127.0,184.0,37.9,50.8,
101.0,Derek Fisher,35.0,LAL,PG,82.0,82.0,2227.0,0.38,0.401,0.348,0.45,0.856,0.499,0.237,0.401,82.0,82.0,98.0,90.0,113.0,92.0,79.0,181.0,-56.8,-54.0,
102.0,Arron Afflalo,24.0,DEN,SG,82.0,75.0,2221.0,0.465,0.488,0.434,0.557,0.735,0.576,0.168,0.426,101.0,99.0,122.0,111.0,97.0,106.0,56.0,192.0,66.1,41.9,DPOY-17
103.0,Devin Harris,26.0,NJN,PG,64.0,61.0,2221.0,0.403,0.444,0.276,0.437,0.798,0.512,0.437,0.245,87.0,90.0,78.0,87.0,105.0,94.0,145.0,111.0,-113.3,-64.4,
104.0,Ryan Gomes,27.0,MIN,SF,76.0,64.0,2210.0,0.447,0.475,0.372,0.497,0.825,0.528,0.172,0.272,97.0,97.0,105.0,99.0,109.0,97.0,57.0,122.0,-5.1,-23.1,
