Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 26_level_0
Rk,Player,Age,Team,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Mikal Bridges,25.0,PHO,SF,82.0,82.0,2854.0,0.534,0.628,0.369,0.601,0.834,0.627,0.183,0.364,116.0,118.0,104.0,113.0,108.0,111.0,74.0,91.0,118.6,112.6,"DPOY-2,DEF1"
2.0,Miles Bridges,23.0,CHO,PF,80.0,80.0,2837.0,0.491,0.59,0.331,0.554,0.802,0.593,0.274,0.383,106.0,111.0,94.0,104.0,104.0,105.0,111.0,96.0,55.1,72.9,
3.0,DeMar DeRozan,32.0,CHI,PF,76.0,76.0,2743.0,0.504,0.52,0.352,0.521,0.877,0.59,0.386,0.093,109.0,98.0,100.0,98.0,113.0,104.0,156.0,23.0,-34.3,85.0,"MVP-10,AS,NBA2"
4.0,Jayson Tatum,23.0,BOS,SF,76.0,76.0,2731.0,0.453,0.524,0.353,0.526,0.853,0.578,0.3,0.416,98.0,98.0,100.0,99.0,110.0,102.0,121.0,104.0,-17.1,42.0,"MVP-6,AS,NBA1"
5.0,Saddiq Bey,22.0,DET,SF,82.0,82.0,2704.0,0.396,0.454,0.346,0.489,0.827,0.529,0.224,0.537,86.0,85.0,98.0,92.0,107.0,94.0,90.0,134.0,-97.0,-91.5,
6.0,Tyrese Haliburton,21.0,2TM,PG,77.0,77.0,2695.0,0.473,0.517,0.414,0.562,0.842,0.595,0.209,0.428,103.0,97.0,117.0,106.0,109.0,105.0,84.0,107.0,54.4,57.4,
6.0,Tyrese Haliburton,21.0,SAC,SG,51.0,51.0,1757.0,0.457,0.491,0.413,0.546,0.837,0.575,0.177,0.43,99.0,92.0,117.0,103.0,108.0,102.0,72.0,108.0,16.9,11.9,
6.0,Tyrese Haliburton,21.0,IND,PG,26.0,26.0,938.0,0.502,0.565,0.416,0.59,0.849,0.629,0.266,0.424,109.0,106.0,118.0,111.0,110.0,111.0,107.0,106.0,37.5,45.5,
7.0,Russell Westbrook,33.0,LAL,PG,78.0,78.0,2678.0,0.444,0.485,0.298,0.476,0.667,0.512,0.324,0.215,96.0,91.0,84.0,90.0,86.0,90.0,130.0,54.0,-136.1,-153.5,
8.0,Trae Young,23.0,ATL,PG,76.0,76.0,2652.0,0.46,0.512,0.382,0.536,0.904,0.603,0.358,0.395,100.0,96.0,108.0,101.0,117.0,107.0,144.0,99.0,13.1,131.8,"AS,NBA3"
9.0,Tyrese Maxey,21.0,PHI,PG,75.0,74.0,2650.0,0.485,0.512,0.427,0.552,0.866,0.594,0.247,0.311,105.0,96.0,121.0,104.0,112.0,105.0,100.0,78.0,39.9,62.1,
10.0,Dorian Finney-Smith,28.0,DAL,PF,80.0,80.0,2644.0,0.471,0.599,0.395,0.595,0.675,0.604,0.12,0.629,102.0,113.0,112.0,112.0,87.0,107.0,48.0,157.0,88.1,55.3,
11.0,Scottie Barnes,20.0,TOR,PF,74.0,74.0,2617.0,0.492,0.543,0.301,0.524,0.735,0.552,0.231,0.207,107.0,102.0,85.0,98.0,95.0,98.0,93.0,52.0,-15.1,-28.1,ROY-1
12.0,Harrison Barnes,29.0,SAC,PF,77.0,77.0,2587.0,0.469,0.525,0.394,0.554,0.826,0.623,0.495,0.432,102.0,99.0,112.0,104.0,107.0,110.0,200.0,108.0,37.1,115.2,
13.0,Pascal Siakam,27.0,TOR,PF,68.0,68.0,2578.0,0.494,0.527,0.344,0.525,0.749,0.565,0.314,0.181,107.0,99.0,97.0,99.0,97.0,100.0,127.0,45.0,-16.5,-4.1,NBA3
14.0,Julius Randle,27.0,NYK,PF,72.0,72.0,2544.0,0.411,0.458,0.308,0.459,0.756,0.509,0.322,0.313,89.0,86.0,87.0,86.0,98.0,90.0,130.0,78.0,-181.0,-163.2,
15.0,Tobias Harris,29.0,PHI,PF,73.0,73.0,2543.0,0.482,0.525,0.367,0.532,0.842,0.566,0.198,0.269,105.0,99.0,104.0,100.0,109.0,100.0,80.0,67.0,0.2,-0.5,
16.0,Jalen Brunson,25.0,DAL,SG,79.0,61.0,2524.0,0.502,0.545,0.373,0.549,0.84,0.583,0.211,0.25,109.0,102.0,105.0,103.0,108.0,103.0,85.0,63.0,34.1,37.9,
17.0,Buddy Hield,29.0,2TM,SG,81.0,32.0,2499.0,0.406,0.482,0.366,0.526,0.874,0.548,0.116,0.652,88.0,90.0,103.0,99.0,113.0,97.0,47.0,163.0,-13.6,-41.2,
17.0,Buddy Hield,29.0,SAC,SG,55.0,6.0,1574.0,0.382,0.419,0.368,0.514,0.87,0.54,0.133,0.714,83.0,79.0,104.0,97.0,112.0,95.0,53.0,179.0,-24.9,-38.3,
17.0,Buddy Hield,29.0,IND,SG,26.0,26.0,925.0,0.447,0.549,0.362,0.546,0.886,0.563,0.086,0.546,97.0,103.0,102.0,103.0,114.0,99.0,35.0,137.0,11.3,-2.9,
