Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 26_level_0
Rk,Player,Age,Team,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Joe Johnson,22.0,PHO,SG,82.0,77.0,3331.0,0.43,0.463,0.305,0.462,0.75,0.491,0.18,0.211,98.0,101.0,88.0,98.0,100.0,95.0,59.0,113.0,-23.4,-71.2,
2.0,Peja StojakoviÄ,26.0,SAC,SF,81.0,81.0,3264.0,0.48,0.511,0.433,0.566,0.927,0.624,0.307,0.4,109.0,111.0,125.0,120.0,123.0,121.0,101.0,214.0,264.1,340.1,"MVP-4,AS,NBA2"
3.0,Stephon Marbury,26.0,2TM,PG,81.0,81.0,3254.0,0.431,0.46,0.318,0.463,0.817,0.519,0.315,0.198,98.0,100.0,91.0,98.0,109.0,101.0,104.0,106.0,-22.9,10.0,
3.0,Stephon Marbury,26.0,PHO,PG,34.0,34.0,1415.0,0.432,0.461,0.314,0.463,0.795,0.515,0.305,0.195,99.0,100.0,90.0,98.0,106.0,100.0,101.0,104.0,-10.0,-1.7,
3.0,Stephon Marbury,26.0,NYK,PG,47.0,47.0,1839.0,0.431,0.458,0.321,0.463,0.833,0.523,0.322,0.2,98.0,100.0,92.0,98.0,111.0,101.0,106.0,107.0,-12.9,11.7,
4.0,Kevin Garnett,27.0,MIN,PF,82.0,82.0,3231.0,0.499,0.506,0.256,0.502,0.791,0.547,0.289,0.027,114.0,110.0,74.0,107.0,105.0,106.0,95.0,14.0,101.1,112.6,"MVP-1,DPOY-6,AS,NBA1,DEF1"
5.0,Cuttino Mobley,28.0,HOU,SG,80.0,80.0,3229.0,0.426,0.448,0.39,0.501,0.811,0.535,0.201,0.389,97.0,97.0,112.0,106.0,108.0,104.0,66.0,208.0,65.5,45.4,
6.0,Shawn Marion,25.0,PHO,SF,79.0,79.0,3217.0,0.44,0.465,0.34,0.474,0.851,0.513,0.2,0.198,100.0,101.0,98.0,101.0,113.0,99.0,66.0,106.0,6.5,-8.2,
7.0,Steve Francis,26.0,HOU,PG,79.0,79.0,3194.0,0.403,0.435,0.292,0.436,0.775,0.501,0.389,0.224,92.0,95.0,84.0,92.0,103.0,97.0,128.0,120.0,-79.4,-40.8,AS
8.0,Richard Jefferson,23.0,NJN,SF,82.0,82.0,3133.0,0.498,0.516,0.364,0.519,0.763,0.573,0.42,0.118,113.0,112.0,105.0,110.0,101.0,111.0,138.0,63.0,107.5,151.3,
9.0,LeBron James,19.0,CLE,SG,79.0,79.0,3122.0,0.417,0.438,0.29,0.438,0.754,0.488,0.308,0.145,95.0,95.0,84.0,93.0,100.0,95.0,102.0,78.0,-98.7,-95.3,"MVP-9,ROY-1"
10.0,Jim Jackson,33.0,HOU,SF,80.0,80.0,3119.0,0.424,0.444,0.4,0.514,0.843,0.54,0.141,0.45,97.0,97.0,115.0,109.0,112.0,105.0,47.0,241.0,78.0,46.2,
11.0,Damon Stoudamire,30.0,POR,PG,82.0,82.0,3118.0,0.401,0.426,0.365,0.477,0.876,0.508,0.142,0.419,91.0,93.0,105.0,101.0,117.0,98.0,47.0,224.0,12.9,-17.8,
12.0,Latrell Sprewell,33.0,MIN,SF,82.0,82.0,3100.0,0.409,0.433,0.331,0.448,0.814,0.493,0.233,0.236,93.0,94.0,95.0,95.0,108.0,95.0,77.0,126.0,-57.8,-66.0,
13.0,Paul Pierce,26.0,BOS,SG,80.0,80.0,3099.0,0.402,0.438,0.299,0.441,0.819,0.517,0.422,0.257,92.0,95.0,86.0,94.0,109.0,100.0,139.0,137.0,-91.5,3.9,AS
14.0,Zach Randolph,22.0,POR,PF,81.0,80.0,3067.0,0.485,0.486,0.2,0.485,0.761,0.528,0.287,0.004,110.0,106.0,58.0,103.0,101.0,102.0,95.0,2.0,38.1,35.2,MIP-1
15.0,Ben Wallace,29.0,DET,C,81.0,81.0,3050.0,0.421,0.424,0.125,0.422,0.49,0.441,0.388,0.011,96.0,92.0,36.0,90.0,65.0,86.0,128.0,6.0,-73.8,-131.0,"MVP-7,DPOY-2,AS,NBA2,DEF1"
16.0,Michael Redd,24.0,MIL,SG,82.0,82.0,3021.0,0.44,0.47,0.35,0.484,0.868,0.544,0.306,0.252,100.0,102.0,101.0,103.0,116.0,105.0,101.0,135.0,37.2,90.1,"MVP-14,AS,NBA3"
17.0,Jason Terry,26.0,ATL,PG,81.0,78.0,3018.0,0.417,0.455,0.347,0.478,0.827,0.519,0.217,0.352,95.0,99.0,100.0,102.0,110.0,100.0,72.0,188.0,17.1,6.2,
18.0,Lamar Odom,24.0,MIA,PF,80.0,80.0,3003.0,0.43,0.46,0.298,0.457,0.742,0.516,0.406,0.182,98.0,100.0,86.0,97.0,99.0,100.0,134.0,97.0,-30.8,-0.5,
19.0,Eddie Jones,32.0,MIA,SG,81.0,81.0,2998.0,0.409,0.437,0.37,0.486,0.835,0.538,0.288,0.414,93.0,95.0,106.0,103.0,111.0,104.0,95.0,222.0,33.8,56.3,
20.0,Carmelo Anthony,19.0,DEN,SF,82.0,82.0,2995.0,0.426,0.444,0.322,0.449,0.777,0.509,0.358,0.146,97.0,97.0,93.0,95.0,103.0,99.0,118.0,78.0,-63.3,-25.9,"MVP-14,ROY-2"
21.0,Donyell Marshall,30.0,2TM,PF,82.0,74.0,2988.0,0.461,0.488,0.403,0.525,0.736,0.548,0.178,0.319,105.0,106.0,116.0,111.0,98.0,106.0,59.0,170.0,110.0,69.3,
21.0,Donyell Marshall,30.0,CHI,PF,16.0,8.0,408.0,0.419,0.422,0.407,0.46,0.7,0.48,0.147,0.199,96.0,92.0,117.0,98.0,93.0,93.0,48.0,106.0,-3.1,-10.5,
21.0,Donyell Marshall,30.0,TOR,PF,66.0,66.0,2580.0,0.467,0.5,0.403,0.535,0.741,0.558,0.183,0.337,107.0,109.0,116.0,114.0,99.0,108.0,60.0,180.0,113.1,79.8,
22.0,Mike Bibby,25.0,SAC,PG,82.0,82.0,2980.0,0.45,0.479,0.392,0.514,0.815,0.564,0.319,0.323,103.0,104.0,113.0,109.0,108.0,109.0,105.0,173.0,99.6,128.7,
23.0,Eric Snow,30.0,PHI,PG,82.0,82.0,2966.0,0.413,0.42,0.111,0.414,0.797,0.494,0.442,0.025,94.0,91.0,32.0,88.0,106.0,96.0,146.0,13.0,-81.7,-37.7,
24.0,Stephen Jackson,25.0,ATL,SF,80.0,78.0,2940.0,0.425,0.469,0.34,0.483,0.785,0.521,0.236,0.339,97.0,102.0,98.0,102.0,104.0,101.0,78.0,181.0,28.9,13.3,
25.0,Jason Richardson,23.0,GSW,SG,78.0,78.0,2936.0,0.438,0.481,0.282,0.468,0.684,0.504,0.294,0.213,100.0,105.0,81.0,99.0,91.0,98.0,97.0,114.0,-6.8,-35.8,
26.0,Rashard Lewis,24.0,SEA,SF,80.0,80.0,2931.0,0.435,0.463,0.376,0.494,0.763,0.527,0.22,0.314,99.0,101.0,108.0,105.0,102.0,102.0,72.0,168.0,57.1,29.6,
27.0,Dirk Nowitzki,25.0,DAL,C,77.0,77.0,2915.0,0.462,0.496,0.341,0.5,0.877,0.561,0.323,0.221,105.0,108.0,98.0,106.0,117.0,109.0,106.0,118.0,74.7,135.4,"MVP-10,AS,NBA3"
28.0,Andrei Kirilenko,22.0,UTA,PF,78.0,78.0,2895.0,0.443,0.471,0.338,0.479,0.79,0.559,0.533,0.216,101.0,103.0,97.0,102.0,105.0,108.0,176.0,115.0,14.8,97.5,"MVP-13,DPOY-5,AS,DEF2"
29.0,Juwan Howard,30.0,ORL,PF,81.0,77.0,2877.0,0.453,0.453,0.0,0.453,0.809,0.513,0.336,0.001,103.0,99.0,0.0,96.0,108.0,99.0,111.0,0.0,-43.4,-9.4,
30.0,Clifford Robinson,37.0,GSW,PF,82.0,82.0,2846.0,0.387,0.403,0.357,0.447,0.711,0.473,0.183,0.332,88.0,88.0,103.0,95.0,95.0,92.0,60.0,178.0,-46.4,-87.2,DPOY-8
31.0,Kerry Kittles,29.0,NJN,SG,82.0,82.0,2842.0,0.453,0.493,0.351,0.503,0.787,0.526,0.142,0.288,103.0,107.0,101.0,107.0,105.0,102.0,47.0,154.0,61.4,20.2,
32.0,Antoine Walker,27.0,DAL,PF,82.0,82.0,2840.0,0.428,0.487,0.269,0.464,0.554,0.475,0.165,0.27,98.0,106.0,77.0,99.0,74.0,92.0,54.0,144.0,-15.7,-99.1,
33.0,Andre Miller,27.0,DEN,PG,82.0,82.0,2838.0,0.457,0.477,0.185,0.463,0.832,0.541,0.437,0.069,104.0,104.0,53.0,98.0,111.0,105.0,144.0,37.0,-14.6,55.8,
34.0,Sam Cassell,34.0,MIN,PG,81.0,81.0,2838.0,0.488,0.504,0.398,0.517,0.873,0.566,0.261,0.146,111.0,110.0,115.0,110.0,116.0,110.0,86.0,78.0,117.4,141.5,"MVP-10,AS,NBA2"
35.0,Gary Payton,35.0,LAL,PG,82.0,82.0,2825.0,0.471,0.497,0.333,0.498,0.714,0.528,0.246,0.161,107.0,108.0,96.0,106.0,95.0,102.0,81.0,86.0,54.2,27.4,
36.0,Jamal Crawford,23.0,CHI,SG,80.0,73.0,2811.0,0.386,0.432,0.317,0.449,0.833,0.486,0.182,0.395,88.0,94.0,91.0,95.0,111.0,94.0,60.0,211.0,-58.8,-86.7,
37.0,Jermaine O'Neal,25.0,IND,PF,78.0,78.0,2788.0,0.434,0.438,0.111,0.435,0.757,0.489,0.329,0.013,99.0,95.0,32.0,92.0,101.0,95.0,108.0,7.0,-101.1,-88.3,"MVP-3,AS,NBA2"
38.0,Vince Carter,27.0,TOR,SG,73.0,73.0,2785.0,0.417,0.424,0.383,0.449,0.806,0.501,0.286,0.167,95.0,92.0,110.0,95.0,107.0,97.0,94.0,89.0,-63.8,-48.6,AS
39.0,Doug Christie,33.0,SAC,SG,82.0,82.0,2780.0,0.461,0.491,0.345,0.496,0.86,0.544,0.25,0.206,105.0,107.0,99.0,105.0,114.0,105.0,82.0,110.0,34.8,42.6,DEF2
40.0,Michael Finley,30.0,DAL,SG,72.0,72.0,2778.0,0.443,0.461,0.405,0.508,0.85,0.539,0.167,0.319,101.0,100.0,117.0,108.0,113.0,105.0,55.0,171.0,86.0,57.8,
41.0,Jamaal Magloire,25.0,NOH,C,82.0,82.0,2777.0,0.473,0.474,0.0,0.473,0.751,0.551,0.581,0.001,108.0,103.0,0.0,100.0,100.0,107.0,192.0,1.0,3.8,70.3,AS
42.0,Richard Hamilton,25.0,DET,SG,78.0,78.0,2772.0,0.455,0.466,0.265,0.462,0.868,0.522,0.293,0.058,104.0,101.0,76.0,98.0,116.0,101.0,97.0,31.0,-20.6,15.9,
43.0,Chauncey Billups,27.0,DET,PG,78.0,78.0,2758.0,0.394,0.396,0.388,0.459,0.878,0.55,0.462,0.336,90.0,86.0,112.0,97.0,117.0,107.0,152.0,180.0,-24.4,80.8,
44.0,P.J. Brown,34.0,NOH,PF,80.0,80.0,2753.0,0.476,0.477,0.0,0.476,0.854,0.527,0.26,0.001,109.0,104.0,0.0,101.0,114.0,102.0,86.0,1.0,7.2,16.9,
45.0,Metta World Peace,24.0,IND,SF,73.0,71.0,2714.0,0.421,0.452,0.31,0.455,0.733,0.511,0.395,0.218,96.0,98.0,89.0,96.0,98.0,99.0,130.0,116.0,-36.7,-14.4,"DPOY-1,AS,NBA3,DEF1"
46.0,Kirk Hinrich,23.0,CHI,PG,76.0,66.0,2706.0,0.386,0.383,0.39,0.474,0.804,0.51,0.204,0.448,88.0,83.0,112.0,101.0,107.0,99.0,67.0,240.0,4.6,-11.0,ROY-4
47.0,Tayshaun Prince,23.0,DET,SF,82.0,80.0,2701.0,0.467,0.496,0.363,0.507,0.766,0.536,0.195,0.217,107.0,108.0,105.0,108.0,102.0,104.0,64.0,116.0,51.8,30.5,
48.0,Kenny Thomas,26.0,PHI,PF,74.0,72.0,2699.0,0.469,0.47,0.2,0.469,0.752,0.527,0.397,0.006,107.0,102.0,58.0,100.0,100.0,102.0,131.0,3.0,-3.0,19.9,
49.0,Yao Ming,23.0,HOU,C,82.0,82.0,2692.0,0.522,0.523,0.0,0.522,0.809,0.586,0.435,0.002,119.0,114.0,0.0,111.0,108.0,114.0,143.0,1.0,104.3,170.2,"MVP-14,AS,NBA3"
50.0,Baron Davis,24.0,NOH,PG,67.0,66.0,2686.0,0.395,0.448,0.321,0.462,0.673,0.492,0.251,0.415,90.0,97.0,93.0,98.0,90.0,95.0,83.0,222.0,-25.9,-75.3,"MVP-10,AS,NBA3"
51.0,Shareef Abdur-Rahim,27.0,2TM,PF,85.0,56.0,2684.0,0.475,0.482,0.265,0.48,0.869,0.557,0.407,0.032,108.0,105.0,76.0,102.0,116.0,108.0,134.0,17.0,18.0,101.0,
51.0,Shareef Abdur-Rahim,27.0,ATL,PF,53.0,53.0,1956.0,0.485,0.493,0.217,0.488,0.88,0.568,0.423,0.029,111.0,107.0,63.0,104.0,117.0,110.0,139.0,16.0,26.7,97.7,
51.0,Shareef Abdur-Rahim,27.0,POR,PF,32.0,3.0,728.0,0.447,0.451,0.364,0.455,0.832,0.522,0.36,0.042,102.0,98.0,105.0,96.0,111.0,101.0,119.0,22.0,-8.7,3.3,
52.0,Tracy McGrady,24.0,ORL,SG,67.0,67.0,2675.0,0.417,0.455,0.339,0.473,0.796,0.526,0.319,0.328,95.0,99.0,98.0,100.0,106.0,102.0,105.0,175.0,4.5,34.2,"AS,NBA2"
53.0,Elton Brand,24.0,LAC,PF,69.0,68.0,2670.0,0.493,0.493,0.0,0.493,0.773,0.567,0.542,0.001,112.0,107.0,0.0,105.0,103.0,110.0,179.0,1.0,42.8,123.5,
54.0,Theo Ratliff,30.0,2TM,C,85.0,83.0,2664.0,0.485,0.485,,0.485,0.645,0.521,0.395,0.0,110.0,105.0,,103.0,86.0,101.0,130.0,0.0,14.8,6.6,"DPOY-3,DEF2"
54.0,Theo Ratliff,30.0,ATL,C,53.0,52.0,1648.0,0.458,0.458,,0.458,0.653,0.5,0.394,0.0,105.0,100.0,,97.0,87.0,97.0,130.0,0.0,-9.4,-13.9,
54.0,Theo Ratliff,30.0,POR,C,32.0,31.0,1016.0,0.54,0.54,,0.54,0.629,0.566,0.398,0.0,123.0,117.0,,115.0,84.0,110.0,131.0,0.0,24.2,20.5,
55.0,Corey Maggette,24.0,LAC,SF,73.0,72.0,2628.0,0.447,0.482,0.329,0.485,0.848,0.586,0.612,0.228,102.0,105.0,95.0,103.0,113.0,114.0,202.0,122.0,27.6,180.6,
56.0,Bruce Bowen,32.0,SAS,SF,82.0,82.0,2624.0,0.42,0.462,0.363,0.497,0.579,0.512,0.227,0.422,96.0,101.0,105.0,106.0,77.0,99.0,75.0,226.0,26.0,-5.0,"DPOY-4,DEF1"
57.0,Brad Miller,27.0,SAC,PF,72.0,53.0,2621.0,0.51,0.521,0.316,0.518,0.778,0.579,0.45,0.052,116.0,113.0,91.0,110.0,104.0,112.0,148.0,28.0,69.3,109.9,AS
58.0,Steve Nash,29.0,DAL,PG,78.0,78.0,2612.0,0.47,0.498,0.405,0.531,0.916,0.59,0.297,0.304,107.0,108.0,117.0,113.0,122.0,114.0,98.0,163.0,101.9,141.6,
59.0,Carlos Boozer,22.0,CLE,PF,75.0,75.0,2592.0,0.523,0.526,0.167,0.524,0.768,0.567,0.317,0.007,119.0,114.0,48.0,111.0,102.0,110.0,104.0,4.0,95.0,103.4,
60.0,Rafer Alston,27.0,MIA,PG,82.0,28.0,2581.0,0.376,0.382,0.371,0.481,0.769,0.509,0.175,0.568,86.0,83.0,107.0,102.0,102.0,99.0,58.0,304.0,15.2,-11.6,6MOY-7
61.0,Tony Parker,21.0,SAS,PG,75.0,75.0,2577.0,0.447,0.483,0.312,0.48,0.702,0.516,0.288,0.21,102.0,105.0,90.0,102.0,93.0,100.0,95.0,112.0,16.7,-1.2,
62.0,Antonio Davis,35.0,2TM,C,80.0,79.0,2570.0,0.403,0.403,,0.403,0.765,0.465,0.348,0.0,92.0,88.0,,86.0,102.0,90.0,115.0,0.0,-89.9,-77.8,
62.0,Antonio Davis,35.0,TOR,C,15.0,15.0,538.0,0.383,0.383,,0.383,0.755,0.456,0.408,0.0,87.0,83.0,,81.0,100.0,88.0,135.0,0.0,-21.1,-17.1,
62.0,Antonio Davis,35.0,CHI,C,65.0,64.0,2032.0,0.407,0.407,,0.407,0.768,0.467,0.335,0.0,93.0,89.0,,86.0,102.0,91.0,111.0,0.0,-68.8,-60.7,
