Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 26_level_0
73.0,Brook Lopez,28.0,BRK,C,75.0,75.0,2222.0,0.474,0.536,0.346,0.531,0.81,0.578,0.311,0.33,104.0,107.0,97.0,103.0,105.0,105.0,115.0,104.0,39.9,67.3,
74.0,Victor Oladipo,24.0,OKC,SG,67.0,67.0,2222.0,0.442,0.491,0.361,0.51,0.753,0.534,0.165,0.378,97.0,98.0,101.0,99.0,98.0,97.0,61.0,119.0,-6.5,-37.5,
75.0,Dwight Howard,31.0,ATL,C,74.0,74.0,2199.0,0.633,0.635,0.0,0.633,0.533,0.627,0.692,0.003,138.0,126.0,0.0,123.0,69.0,113.0,256.0,1.0,146.2,118.7,
76.0,JJ Redick,32.0,LAC,SG,78.0,78.0,2198.0,0.445,0.462,0.429,0.558,0.891,0.599,0.227,0.526,97.0,92.0,120.0,109.0,115.0,108.0,84.0,166.0,78.6,91.6,
77.0,Wilson Chandler,29.0,DEN,SF,71.0,33.0,2197.0,0.461,0.527,0.337,0.52,0.727,0.545,0.207,0.347,101.0,105.0,94.0,101.0,94.0,99.0,76.0,110.0,11.3,-14.6,
78.0,Al Horford,30.0,BOS,C,68.0,68.0,2193.0,0.473,0.524,0.355,0.527,0.8,0.553,0.169,0.302,103.0,104.0,99.0,103.0,104.0,100.0,62.0,96.0,21.1,1.5,
79.0,Jrue Holiday,26.0,NOP,PG,67.0,61.0,2190.0,0.454,0.498,0.356,0.51,0.708,0.532,0.188,0.315,99.0,99.0,100.0,99.0,92.0,96.0,70.0,100.0,-7.5,-39.2,
80.0,Nik Stauskas,23.0,PHI,SG,80.0,27.0,2188.0,0.396,0.433,0.368,0.5,0.813,0.54,0.237,0.566,87.0,86.0,103.0,97.0,105.0,98.0,87.0,179.0,-17.4,-17.3,
81.0,Tyler Johnson,24.0,MIA,PG,73.0,0.0,2178.0,0.433,0.46,0.372,0.49,0.768,0.535,0.308,0.303,95.0,91.0,104.0,95.0,99.0,97.0,114.0,96.0,-39.6,-31.7,6MOY-11
82.0,Eric Bledsoe,27.0,PHO,PG,66.0,66.0,2176.0,0.434,0.477,0.335,0.485,0.847,0.563,0.443,0.3,95.0,95.0,94.0,94.0,110.0,102.0,164.0,95.0,-60.3,25.1,
83.0,Kristaps PorziÅÄ£is,21.0,NYK,PF,66.0,65.0,2164.0,0.45,0.493,0.357,0.507,0.786,0.546,0.256,0.319,98.0,98.0,100.0,99.0,102.0,99.0,95.0,101.0,-14.0,-14.6,
84.0,Nikola VuÄeviÄ,26.0,ORL,C,75.0,55.0,2163.0,0.468,0.481,0.307,0.48,0.669,0.498,0.155,0.073,102.0,96.0,86.0,93.0,87.0,90.0,57.0,23.0,-70.2,-120.7,
85.0,Jamal Crawford,36.0,LAC,SG,82.0,1.0,2157.0,0.413,0.443,0.36,0.479,0.857,0.525,0.233,0.37,90.0,88.0,101.0,93.0,111.0,95.0,86.0,117.0,-59.8,-51.8,6MOY-7
86.0,Tim Hardaway Jr.,24.0,ATL,SG,79.0,30.0,2154.0,0.455,0.537,0.357,0.537,0.766,0.568,0.235,0.457,100.0,107.0,100.0,104.0,99.0,103.0,87.0,145.0,42.0,31.5,6MOY-10
87.0,Mason Plumlee,26.0,2TM,C,81.0,64.0,2148.0,0.536,0.541,0.0,0.536,0.58,0.558,0.482,0.01,117.0,108.0,0.0,104.0,75.0,101.0,178.0,3.0,27.9,7.9,
87.0,Mason Plumlee,26.0,POR,C,54.0,54.0,1516.0,0.532,0.538,0.0,0.532,0.567,0.552,0.507,0.011,116.0,107.0,0.0,104.0,73.0,100.0,187.0,4.0,15.9,-0.2,
87.0,Mason Plumlee,26.0,DEN,C,27.0,10.0,632.0,0.547,0.55,0.0,0.547,0.618,0.571,0.42,0.006,120.0,109.0,0.0,106.0,80.0,103.0,155.0,2.0,12.0,8.1,
88.0,Ersan Ä°lyasova,29.0,3TM,PF,82.0,52.0,2142.0,0.431,0.496,0.353,0.511,0.778,0.546,0.233,0.452,94.0,99.0,99.0,100.0,101.0,99.0,86.0,143.0,-4.3,-12.9,
88.0,Ersan Ä°lyasova,29.0,OKC,PF,3.0,0.0,62.0,0.375,0.75,0.25,0.469,,0.469,0.0,0.75,82.0,149.0,70.0,91.0,,85.0,0.0,237.0,-1.4,-2.7,
88.0,Ersan Ä°lyasova,29.0,PHI,PF,53.0,40.0,1447.0,0.44,0.509,0.359,0.522,0.768,0.553,0.219,0.46,96.0,101.0,100.0,102.0,99.0,100.0,81.0,145.0,11.3,1.1,
88.0,Ersan Ä°lyasova,29.0,ATL,PF,26.0,12.0,633.0,0.412,0.455,0.348,0.482,0.8,0.53,0.288,0.407,90.0,90.0,97.0,94.0,104.0,96.0,106.0,129.0,-14.2,-11.3,
89.0,Danilo Gallinari,28.0,DEN,SF,63.0,63.0,2134.0,0.447,0.491,0.389,0.531,0.902,0.622,0.516,0.432,98.0,97.0,109.0,103.0,117.0,113.0,191.0,137.0,25.5,128.4,
90.0,T.J. McConnell,24.0,PHI,PG,81.0,51.0,2133.0,0.461,0.492,0.2,0.472,0.811,0.504,0.176,0.107,101.0,98.0,56.0,92.0,105.0,91.0,65.0,34.0,-43.0,-53.4,
91.0,Julius Randle,22.0,LAL,PF,74.0,73.0,2132.0,0.488,0.507,0.27,0.499,0.723,0.543,0.365,0.082,107.0,101.0,75.0,97.0,94.0,98.0,135.0,26.0,-23.2,-16.0,
92.0,Dario Å ariÄ,22.0,PHI,PF,81.0,36.0,2129.0,0.411,0.469,0.311,0.468,0.782,0.508,0.237,0.368,90.0,93.0,87.0,91.0,101.0,92.0,88.0,116.0,-84.4,-91.0,ROY-2
93.0,Robert Covington,26.0,PHI,SF,67.0,67.0,2119.0,0.399,0.484,0.333,0.492,0.822,0.534,0.238,0.563,87.0,96.0,93.0,96.0,106.0,97.0,88.0,178.0,-31.0,-29.2,DPOY-4
94.0,Ryan Anderson,28.0,HOU,PF,72.0,72.0,2116.0,0.418,0.446,0.403,0.55,0.86,0.583,0.194,0.655,91.0,89.0,113.0,107.0,111.0,106.0,72.0,207.0,55.8,52.1,
95.0,JaMychal Green,26.0,MEM,PF,77.0,75.0,2101.0,0.5,0.549,0.379,0.555,0.802,0.601,0.334,0.29,109.0,109.0,106.0,108.0,104.0,109.0,123.0,92.0,41.3,55.5,
96.0,James Johnson,29.0,MIA,PF,76.0,5.0,2085.0,0.479,0.548,0.34,0.535,0.707,0.564,0.28,0.333,105.0,109.0,95.0,104.0,92.0,102.0,103.0,105.0,32.9,21.0,6MOY-5
97.0,Bojan BogdanoviÄ,27.0,2TM,SF,81.0,54.0,2083.0,0.445,0.512,0.367,0.53,0.893,0.585,0.288,0.464,97.0,102.0,103.0,103.0,116.0,106.0,106.0,147.0,27.9,61.4,
97.0,Bojan BogdanoviÄ,27.0,BRK,SF,55.0,54.0,1482.0,0.44,0.509,0.357,0.521,0.874,0.572,0.273,0.453,96.0,101.0,100.0,101.0,113.0,104.0,101.0,143.0,9.3,26.8,
97.0,Bojan BogdanoviÄ,27.0,WAS,SF,26.0,0.0,601.0,0.457,0.521,0.391,0.553,0.934,0.617,0.325,0.491,100.0,104.0,109.0,108.0,121.0,112.0,120.0,155.0,18.6,34.6,
98.0,Derrick Rose,28.0,NYK,PG,64.0,64.0,2082.0,0.471,0.487,0.217,0.477,0.874,0.53,0.259,0.061,103.0,97.0,61.0,93.0,113.0,96.0,96.0,19.0,-70.8,-48.3,
99.0,Blake Griffin,27.0,LAC,PF,61.0,61.0,2076.0,0.493,0.514,0.336,0.513,0.76,0.569,0.434,0.116,108.0,102.0,94.0,100.0,98.0,103.0,160.0,37.0,-1.6,38.7,
100.0,Kevin Durant,28.0,GSW,PF,62.0,62.0,2070.0,0.537,0.608,0.375,0.594,0.875,0.651,0.374,0.304,117.0,121.0,105.0,116.0,113.0,118.0,138.0,96.0,164.9,234.9,"MVP-9,AS,NBA2"
101.0,Jonas ValanÄiÅ«nas,24.0,TOR,C,80.0,80.0,2066.0,0.557,0.557,0.5,0.558,0.811,0.601,0.309,0.003,122.0,111.0,140.0,109.0,105.0,109.0,114.0,1.0,61.8,78.0,
102.0,Darren Collison,29.0,SAC,PG,68.0,64.0,2063.0,0.476,0.495,0.417,0.527,0.86,0.57,0.239,0.245,104.0,98.0,117.0,103.0,111.0,103.0,89.0,78.0,19.4,28.1,
103.0,Patrick Beverley,28.0,HOU,SG,67.0,67.0,2058.0,0.42,0.463,0.382,0.521,0.768,0.546,0.175,0.53,92.0,92.0,107.0,101.0,100.0,99.0,65.0,168.0,8.1,-7.0,"DPOY-8,DEF1"
104.0,Austin Rivers,24.0,LAC,SG,74.0,29.0,2054.0,0.442,0.491,0.371,0.518,0.691,0.545,0.261,0.409,97.0,98.0,104.0,101.0,90.0,99.0,97.0,129.0,6.0,-11.4,
105.0,T.J. Warren,23.0,PHO,SF,66.0,59.0,2048.0,0.495,0.527,0.265,0.511,0.773,0.539,0.189,0.12,108.0,105.0,74.0,99.0,100.0,98.0,70.0,38.0,-4.3,-23.1,
