Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 26_level_0
11.0,Dwight Howard,25.0,ORL,C,78.0,78.0,2935.0,0.593,0.597,0.0,0.593,0.596,0.616,0.877,0.007,129.0,123.0,0.0,119.0,78.0,114.0,292.0,3.0,197.4,217.1,"MVP-2,DPOY-1,AS,NBA1,DEF1"
12.0,Jrue Holiday,20.0,PHI,PG,82.0,82.0,2901.0,0.446,0.47,0.365,0.487,0.823,0.525,0.209,0.222,97.0,96.0,102.0,98.0,108.0,97.0,70.0,100.0,-22.7,-36.3,
13.0,Ray Allen,35.0,BOS,SG,80.0,80.0,2890.0,0.491,0.52,0.444,0.577,0.881,0.615,0.224,0.387,107.0,107.0,124.0,116.0,115.0,114.0,75.0,174.0,153.2,157.7,AS
14.0,Brook Lopez,22.0,NJN,C,82.0,82.0,2889.0,0.492,0.492,0.0,0.492,0.787,0.549,0.374,0.001,107.0,101.0,0.0,99.0,103.0,101.0,125.0,0.0,-16.7,22.6,
15.0,Chris Paul,25.0,NOH,PG,80.0,80.0,2880.0,0.463,0.482,0.388,0.502,0.878,0.578,0.414,0.197,101.0,99.0,108.0,101.0,115.0,107.0,138.0,89.0,6.0,80.2,"MVP-13,DPOY-12,AS,NBA3,DEF2"
16.0,Mike Conley,23.0,MEM,PG,81.0,81.0,2872.0,0.444,0.466,0.369,0.486,0.733,0.521,0.259,0.228,97.0,96.0,103.0,97.0,96.0,96.0,86.0,103.0,-23.9,-42.6,
17.0,Amar'e Stoudemire,28.0,NYK,C,78.0,78.0,2870.0,0.502,0.503,0.435,0.505,0.792,0.565,0.403,0.016,109.0,103.0,121.0,101.0,104.0,104.0,134.0,7.0,20.9,81.8,"MVP-9,AS,NBA2"
18.0,DeMar DeRozan,21.0,TOR,SG,82.0,82.0,2851.0,0.467,0.485,0.096,0.469,0.813,0.53,0.348,0.045,102.0,99.0,27.0,94.0,107.0,98.0,116.0,20.0,-67.2,-31.1,
19.0,Russell Westbrook,22.0,OKC,PG,82.0,82.0,2847.0,0.442,0.451,0.33,0.454,0.842,0.538,0.454,0.074,96.0,93.0,92.0,91.0,110.0,99.0,151.0,33.0,-123.4,-12.8,"AS,NBA2"
20.0,Dwyane Wade,29.0,MIA,SG,76.0,76.0,2823.0,0.5,0.534,0.306,0.523,0.758,0.581,0.471,0.149,109.0,110.0,85.0,105.0,99.0,107.0,157.0,67.0,67.5,131.7,"MVP-7,DPOY-16,AS,NBA2"
21.0,Elton Brand,31.0,PHI,PF,81.0,81.0,2809.0,0.512,0.512,0.0,0.512,0.78,0.553,0.278,0.001,112.0,105.0,0.0,103.0,102.0,102.0,93.0,0.0,26.2,24.7,
22.0,Chris Bosh,26.0,MIA,PF,77.0,77.0,2795.0,0.496,0.502,0.24,0.499,0.815,0.569,0.446,0.024,108.0,103.0,67.0,100.0,107.0,105.0,149.0,11.0,1.5,70.1,AS
23.0,Kobe Bryant,32.0,LAL,SG,82.0,82.0,2779.0,0.451,0.487,0.323,0.487,0.828,0.548,0.356,0.217,98.0,100.0,90.0,98.0,109.0,101.0,119.0,98.0,-38.6,25.5,"MVP-4,DPOY-11,AS,NBA1,DEF1"
24.0,Boris Diaw,28.0,CHA,PF,82.0,82.0,2778.0,0.492,0.553,0.345,0.543,0.683,0.558,0.159,0.292,107.0,114.0,96.0,109.0,89.0,103.0,53.0,132.0,68.5,27.3,
25.0,Paul Pierce,33.0,BOS,SF,80.0,80.0,2774.0,0.497,0.547,0.374,0.551,0.86,0.62,0.44,0.291,108.0,112.0,104.0,111.0,113.0,115.0,147.0,131.0,107.4,191.5,AS
26.0,Danny Granger,27.0,IND,SF,79.0,79.0,2763.0,0.425,0.443,0.386,0.487,0.848,0.554,0.37,0.323,93.0,91.0,108.0,98.0,111.0,102.0,123.0,146.0,-28.9,35.6,
27.0,Wesley Matthews,24.0,POR,SG,82.0,69.0,2758.0,0.449,0.476,0.407,0.528,0.844,0.582,0.322,0.386,98.0,98.0,114.0,106.0,111.0,107.0,107.0,174.0,58.2,89.8,
28.0,D.J. Augustin,23.0,CHA,PG,82.0,82.0,2757.0,0.416,0.461,0.333,0.474,0.906,0.541,0.31,0.348,91.0,95.0,93.0,95.0,119.0,100.0,103.0,157.0,-45.9,-0.8,
29.0,Carmelo Anthony,26.0,2TM,SF,77.0,77.0,2751.0,0.455,0.47,0.378,0.487,0.838,0.557,0.403,0.167,99.0,97.0,106.0,98.0,110.0,103.0,134.0,75.0,-35.0,54.2,AS
29.0,Carmelo Anthony,26.0,DEN,SF,50.0,50.0,1774.0,0.452,0.47,0.333,0.474,0.823,0.547,0.431,0.13,99.0,96.0,93.0,95.0,108.0,101.0,144.0,59.0,-47.8,13.2,
29.0,Carmelo Anthony,26.0,NYK,SF,27.0,27.0,977.0,0.461,0.472,0.424,0.51,0.872,0.575,0.351,0.233,100.0,97.0,118.0,102.0,114.0,106.0,117.0,105.0,12.8,41.0,
30.0,Raymond Felton,26.0,2TM,SG,75.0,54.0,2737.0,0.425,0.46,0.353,0.483,0.805,0.524,0.24,0.327,93.0,94.0,98.0,97.0,105.0,97.0,80.0,148.0,-31.7,-39.1,
30.0,Raymond Felton,26.0,NYK,PG,54.0,54.0,2074.0,0.423,0.471,0.328,0.478,0.867,0.524,0.226,0.335,92.0,97.0,92.0,96.0,114.0,97.0,75.0,151.0,-32.4,-30.6,
30.0,Raymond Felton,26.0,DEN,SG,21.0,0.0,663.0,0.431,0.42,0.459,0.5,0.617,0.523,0.294,0.299,94.0,86.0,128.0,100.0,81.0,97.0,98.0,135.0,0.7,-8.5,
31.0,Beno Udrih,28.0,SAC,PG,79.0,64.0,2734.0,0.5,0.54,0.357,0.539,0.864,0.587,0.277,0.221,109.0,111.0,100.0,108.0,113.0,109.0,92.0,100.0,67.7,85.1,
32.0,Zach Randolph,29.0,MEM,PF,75.0,74.0,2724.0,0.503,0.515,0.186,0.507,0.758,0.552,0.333,0.036,110.0,106.0,52.0,102.0,99.0,102.0,111.0,16.0,19.9,28.9,NBA3
33.0,Jason Richardson,30.0,2TM,SG,80.0,80.0,2715.0,0.447,0.49,0.395,0.536,0.73,0.555,0.151,0.454,97.0,101.0,110.0,108.0,96.0,102.0,50.0,205.0,80.5,29.8,
33.0,Jason Richardson,30.0,PHO,SG,25.0,25.0,796.0,0.47,0.502,0.419,0.55,0.764,0.574,0.185,0.38,103.0,103.0,117.0,110.0,100.0,106.0,62.0,172.0,40.3,27.5,
33.0,Jason Richardson,30.0,ORL,SG,55.0,55.0,1919.0,0.433,0.482,0.384,0.528,0.701,0.543,0.13,0.496,94.0,99.0,107.0,106.0,92.0,100.0,43.0,224.0,40.2,2.3,
34.0,Al Horford,24.0,ATL,C,77.0,77.0,2704.0,0.557,0.557,0.5,0.558,0.798,0.587,0.204,0.004,121.0,114.0,139.0,112.0,105.0,108.0,68.0,2.0,110.0,91.1,"AS,NBA3"
35.0,Gerald Wallace,28.0,2TM,SF,71.0,63.0,2693.0,0.454,0.487,0.333,0.49,0.746,0.548,0.439,0.219,99.0,100.0,93.0,98.0,98.0,101.0,146.0,99.0,-14.2,13.3,DPOY-23
35.0,Gerald Wallace,28.0,CHA,SF,48.0,48.0,1872.0,0.433,0.456,0.33,0.463,0.739,0.53,0.488,0.182,94.0,94.0,92.0,93.0,97.0,98.0,163.0,82.0,-41.1,-16.5,
35.0,Gerald Wallace,28.0,POR,PF,23.0,15.0,821.0,0.498,0.566,0.338,0.548,0.767,0.59,0.335,0.297,109.0,116.0,94.0,110.0,100.0,109.0,112.0,134.0,26.9,29.8,
36.0,Jason Kidd,37.0,DAL,PG,80.0,80.0,2653.0,0.361,0.4,0.34,0.472,0.87,0.5,0.129,0.656,79.0,82.0,95.0,95.0,114.0,92.0,43.0,296.0,-31.0,-52.0,
37.0,Andre Miller,34.0,POR,PG,81.0,81.0,2650.0,0.46,0.476,0.108,0.462,0.853,0.529,0.346,0.044,100.0,98.0,30.0,93.0,112.0,98.0,115.0,20.0,-61.2,-24.0,
38.0,Josh Smith,25.0,ATL,PF,77.0,77.0,2645.0,0.477,0.503,0.331,0.502,0.725,0.54,0.304,0.148,104.0,103.0,92.0,101.0,95.0,100.0,101.0,67.0,7.4,-3.8,DPOY-25
39.0,Lamar Odom,31.0,LAL,PF,82.0,35.0,2639.0,0.53,0.566,0.382,0.568,0.675,0.589,0.275,0.199,115.0,116.0,107.0,114.0,88.0,109.0,92.0,90.0,123.9,95.8,6MOY-1
40.0,David Lee,27.0,GSW,PF,73.0,73.0,2634.0,0.507,0.508,0.333,0.508,0.787,0.549,0.273,0.003,111.0,104.0,93.0,102.0,103.0,101.0,91.0,1.0,18.2,16.8,
41.0,Kevin Love,22.0,MIN,PF,73.0,73.0,2611.0,0.47,0.483,0.417,0.513,0.85,0.593,0.486,0.206,102.0,99.0,116.0,103.0,111.0,109.0,162.0,93.0,29.4,127.3,"MIP-1,AS"
42.0,John Wall,20.0,WAS,PG,69.0,64.0,2606.0,0.409,0.425,0.296,0.427,0.766,0.494,0.404,0.118,89.0,87.0,82.0,86.0,100.0,91.0,135.0,53.0,-138.8,-108.7,ROY-2
43.0,Paul Millsap,25.0,UTA,PF,76.0,76.0,2605.0,0.531,0.535,0.391,0.536,0.757,0.578,0.342,0.023,116.0,110.0,109.0,108.0,99.0,107.0,114.0,10.0,74.2,84.1,
44.0,Kevin Martin,27.0,HOU,SG,80.0,80.0,2603.0,0.436,0.467,0.383,0.506,0.888,0.601,0.528,0.362,95.0,96.0,107.0,102.0,116.0,111.0,176.0,163.0,19.2,185.3,
45.0,Trevor Ariza,25.0,NOH,SF,75.0,75.0,2600.0,0.398,0.45,0.303,0.451,0.701,0.487,0.259,0.356,87.0,92.0,84.0,91.0,92.0,90.0,86.0,160.0,-71.5,-93.0,
46.0,Marc Gasol,26.0,MEM,C,81.0,81.0,2586.0,0.527,0.528,0.429,0.529,0.748,0.58,0.425,0.01,115.0,108.0,120.0,106.0,98.0,107.0,142.0,5.0,42.3,62.7,
47.0,Jason Terry,33.0,DAL,SG,82.0,10.0,2564.0,0.451,0.493,0.362,0.509,0.85,0.545,0.196,0.322,98.0,101.0,101.0,102.0,111.0,101.0,65.0,145.0,23.6,9.7,6MOY-2
48.0,Kyle Lowry,24.0,HOU,PG,75.0,71.0,2563.0,0.426,0.464,0.376,0.506,0.765,0.55,0.31,0.424,93.0,95.0,105.0,102.0,100.0,102.0,103.0,191.0,12.7,15.4,
49.0,Tayshaun Prince,30.0,DET,SF,78.0,78.0,2562.0,0.473,0.486,0.347,0.49,0.702,0.511,0.168,0.098,103.0,100.0,97.0,98.0,92.0,94.0,56.0,44.0,-17.7,-65.9,
50.0,John Salmons,31.0,MIL,SG,73.0,70.0,2554.0,0.415,0.427,0.379,0.462,0.813,0.51,0.267,0.244,91.0,88.0,106.0,93.0,106.0,94.0,89.0,110.0,-66.1,-62.7,
51.0,Joe Johnson,29.0,ATL,SG,72.0,72.0,2554.0,0.443,0.494,0.297,0.481,0.802,0.517,0.209,0.258,97.0,101.0,83.0,97.0,105.0,96.0,70.0,117.0,-40.2,-60.9,AS
52.0,Landry Fields,22.0,NYK,SG,82.0,81.0,2541.0,0.497,0.556,0.393,0.568,0.769,0.598,0.244,0.364,108.0,114.0,110.0,114.0,101.0,110.0,81.0,164.0,84.0,75.1,ROY-4
53.0,Channing Frye,27.0,PHO,PF,77.0,64.0,2541.0,0.432,0.479,0.39,0.535,0.832,0.557,0.129,0.53,94.0,98.0,109.0,107.0,109.0,103.0,43.0,239.0,60.7,27.4,
54.0,Hedo TÃ¼rkoÄlu,31.0,2TM,SF,81.0,72.0,2540.0,0.446,0.473,0.41,0.534,0.679,0.555,0.216,0.429,97.0,97.0,114.0,107.0,89.0,102.0,72.0,194.0,51.3,20.9,
54.0,Hedo TÃ¼rkoÄlu,31.0,PHO,PF,25.0,16.0,630.0,0.44,0.458,0.423,0.547,0.722,0.567,0.187,0.503,96.0,94.0,118.0,110.0,95.0,105.0,62.0,227.0,18.6,10.9,
54.0,Hedo TÃ¼rkoÄlu,31.0,ORL,SF,56.0,56.0,1910.0,0.448,0.478,0.404,0.529,0.667,0.55,0.227,0.403,98.0,98.0,113.0,106.0,87.0,102.0,76.0,182.0,32.7,10.0,
55.0,Tony Parker,28.0,SAS,PG,78.0,78.0,2528.0,0.519,0.531,0.357,0.531,0.769,0.569,0.283,0.065,113.0,109.0,100.0,107.0,101.0,105.0,94.0,30.0,69.5,66.1,MVP-12
56.0,Rajon Rondo,24.0,BOS,PG,68.0,68.0,2527.0,0.475,0.491,0.233,0.482,0.568,0.495,0.197,0.064,103.0,101.0,65.0,97.0,74.0,91.0,66.0,29.0,-21.8,-67.4,"MVP-10,DPOY-5,AS,DEF1"
57.0,Nicolas Batum,22.0,POR,SF,80.0,67.0,2522.0,0.455,0.535,0.345,0.528,0.841,0.563,0.203,0.424,99.0,110.0,96.0,106.0,110.0,104.0,68.0,191.0,47.6,38.0,
58.0,Dirk Nowitzki,32.0,DAL,PF,73.0,73.0,2504.0,0.517,0.538,0.393,0.545,0.892,0.612,0.376,0.142,113.0,110.0,110.0,109.0,117.0,113.0,125.0,64.0,110.9,193.3,"MVP-6,AS,NBA2"
59.0,Steve Nash,36.0,PHO,PG,75.0,75.0,2497.0,0.492,0.525,0.395,0.542,0.912,0.601,0.307,0.253,107.0,108.0,110.0,109.0,119.0,111.0,102.0,114.0,70.7,109.2,
60.0,Stephen Curry,22.0,GSW,PG,74.0,74.0,2489.0,0.48,0.498,0.442,0.551,0.934,0.595,0.216,0.325,105.0,102.0,123.0,111.0,122.0,110.0,72.0,146.0,111.5,124.6,
61.0,Andre Iguodala,27.0,PHI,SF,67.0,67.0,2469.0,0.445,0.479,0.337,0.486,0.693,0.53,0.395,0.238,97.0,98.0,94.0,97.0,91.0,98.0,132.0,108.0,-19.5,-19.8,"DPOY-8,DEF2"
62.0,Deron Williams,26.0,2TM,PG,65.0,65.0,2465.0,0.439,0.491,0.331,0.493,0.845,0.566,0.423,0.325,96.0,101.0,92.0,99.0,111.0,105.0,141.0,147.0,-10.8,57.0,AS
62.0,Deron Williams,26.0,UTA,PG,53.0,53.0,2009.0,0.458,0.511,0.345,0.513,0.853,0.587,0.439,0.32,100.0,105.0,96.0,103.0,112.0,108.0,146.0,144.0,23.6,87.6,
62.0,Deron Williams,26.0,NJN,PG,12.0,12.0,456.0,0.349,0.391,0.271,0.396,0.793,0.463,0.343,0.349,76.0,80.0,76.0,80.0,104.0,85.0,114.0,157.0,-34.4,-30.6,
63.0,Richard Jefferson,30.0,SAS,SF,81.0,81.0,2459.0,0.474,0.504,0.44,0.579,0.759,0.612,0.304,0.478,103.0,104.0,123.0,116.0,99.0,113.0,101.0,216.0,103.1,102.9,
64.0,David West,30.0,NOH,PF,70.0,70.0,2451.0,0.508,0.51,0.222,0.509,0.807,0.558,0.314,0.009,111.0,105.0,62.0,102.0,106.0,103.0,105.0,4.0,21.4,40.1,
65.0,Jeff Green,24.0,2TM,SF,75.0,51.0,2427.0,0.449,0.499,0.303,0.488,0.811,0.538,0.298,0.257,98.0,102.0,85.0,98.0,106.0,99.0,99.0,116.0,-17.3,-6.1,
65.0,Jeff Green,24.0,OKC,PF,49.0,49.0,1815.0,0.437,0.493,0.304,0.482,0.818,0.533,0.293,0.298,95.0,101.0,85.0,97.0,107.0,98.0,98.0,134.0,-20.0,-11.4,
65.0,Jeff Green,24.0,BOS,SF,26.0,2.0,612.0,0.485,0.514,0.296,0.505,0.794,0.553,0.312,0.134,106.0,106.0,83.0,101.0,104.0,102.0,104.0,60.0,2.7,5.3,
66.0,Manu GinÃ³bili,33.0,SAS,SG,80.0,79.0,2426.0,0.433,0.497,0.349,0.509,0.871,0.581,0.403,0.433,94.0,102.0,97.0,102.0,114.0,107.0,134.0,195.0,21.3,95.3,"MVP-8,AS,NBA3"
67.0,Luis Scola,30.0,HOU,PF,74.0,74.0,2412.0,0.504,0.505,0.0,0.504,0.738,0.538,0.257,0.003,110.0,104.0,0.0,101.0,97.0,99.0,86.0,1.0,12.7,-8.7,
68.0,Metta World Peace,31.0,LAL,SF,82.0,82.0,2410.0,0.397,0.419,0.356,0.46,0.676,0.485,0.207,0.354,86.0,86.0,99.0,92.0,89.0,90.0,69.0,160.0,-50.8,-80.3,DPOY-18
69.0,Grant Hill,38.0,PHO,SF,80.0,80.0,2409.0,0.484,0.498,0.395,0.511,0.829,0.563,0.312,0.138,105.0,102.0,110.0,103.0,109.0,104.0,104.0,62.0,20.7,40.2,DPOY-7
70.0,Stephen Jackson,32.0,CHA,SG,67.0,67.0,2405.0,0.411,0.449,0.337,0.468,0.816,0.52,0.288,0.339,90.0,92.0,94.0,94.0,107.0,96.0,96.0,153.0,-64.5,-52.0,
71.0,Wilson Chandler,23.0,2TM,SF,72.0,49.0,2401.0,0.45,0.501,0.35,0.509,0.807,0.537,0.169,0.336,98.0,103.0,98.0,102.0,106.0,99.0,56.0,151.0,20.1,-8.7,
71.0,Wilson Chandler,23.0,NYK,SF,51.0,30.0,1759.0,0.461,0.518,0.351,0.521,0.807,0.548,0.167,0.344,100.0,106.0,98.0,105.0,106.0,101.0,56.0,155.0,32.3,10.3,
71.0,Wilson Chandler,23.0,DEN,SF,21.0,19.0,642.0,0.419,0.452,0.347,0.473,0.81,0.505,0.174,0.311,91.0,93.0,97.0,95.0,106.0,93.0,58.0,140.0,-12.2,-19.0,
72.0,Shane Battier,32.0,2TM,SF,82.0,59.0,2375.0,0.45,0.525,0.382,0.55,0.688,0.567,0.183,0.525,98.0,108.0,107.0,110.0,90.0,105.0,61.0,237.0,52.6,28.5,
72.0,Shane Battier,32.0,HOU,SF,59.0,59.0,1818.0,0.456,0.536,0.391,0.564,0.645,0.577,0.186,0.551,99.0,110.0,109.0,113.0,84.0,106.0,62.0,249.0,53.3,31.0,
72.0,Shane Battier,32.0,MEM,SF,23.0,0.0,557.0,0.426,0.492,0.333,0.495,0.882,0.53,0.168,0.416,93.0,101.0,93.0,99.0,116.0,98.0,56.0,187.0,-0.7,-2.5,
73.0,Michael Beasley,22.0,MIN,SF,73.0,73.0,2361.0,0.45,0.463,0.366,0.474,0.753,0.51,0.234,0.132,98.0,95.0,102.0,95.0,99.0,94.0,78.0,59.0,-59.9,-86.8,
74.0,Darren Collison,23.0,IND,PG,79.0,79.0,2360.0,0.457,0.479,0.331,0.481,0.871,0.534,0.267,0.143,100.0,98.0,92.0,97.0,114.0,99.0,89.0,64.0,-30.1,-13.6,
75.0,Travis Outlaw,26.0,NJN,SF,82.0,55.0,2358.0,0.375,0.413,0.302,0.427,0.772,0.469,0.234,0.345,82.0,85.0,84.0,86.0,101.0,87.0,78.0,155.0,-104.6,-117.0,
76.0,Andrea Bargnani,25.0,TOR,C,66.0,66.0,2353.0,0.448,0.472,0.345,0.48,0.82,0.533,0.298,0.19,98.0,97.0,96.0,96.0,107.0,98.0,99.0,86.0,-42.1,-22.9,
77.0,Arron Afflalo,25.0,DEN,SG,69.0,69.0,2324.0,0.498,0.546,0.423,0.581,0.847,0.62,0.26,0.396,109.0,112.0,118.0,117.0,111.0,115.0,87.0,178.0,104.1,110.4,
78.0,Jameer Nelson,28.0,ORL,PG,76.0,76.0,2319.0,0.446,0.471,0.401,0.517,0.802,0.548,0.193,0.354,97.0,97.0,112.0,104.0,105.0,101.0,64.0,160.0,31.8,12.4,
79.0,Chauncey Billups,34.0,2TM,PG,72.0,72.0,2310.0,0.427,0.448,0.402,0.519,0.916,0.617,0.528,0.457,93.0,92.0,112.0,104.0,120.0,114.0,176.0,206.0,32.6,148.6,
79.0,Chauncey Billups,34.0,DEN,PG,51.0,51.0,1646.0,0.438,0.436,0.441,0.536,0.923,0.634,0.535,0.444,96.0,90.0,123.0,108.0,121.0,117.0,178.0,200.0,40.8,122.9,
79.0,Chauncey Billups,34.0,NYK,PG,21.0,21.0,664.0,0.403,0.474,0.328,0.483,0.902,0.582,0.512,0.484,88.0,97.0,91.0,97.0,118.0,108.0,171.0,218.0,-8.2,25.7,
80.0,DeMarcus Cousins,20.0,SAC,C,81.0,62.0,2309.0,0.43,0.435,0.167,0.432,0.687,0.484,0.4,0.018,94.0,89.0,46.0,87.0,90.0,89.0,133.0,8.0,-133.7,-135.7,ROY-3
81.0,Glen Davis,25.0,BOS,C,78.0,13.0,2298.0,0.448,0.454,0.133,0.449,0.736,0.499,0.331,0.019,98.0,93.0,37.0,90.0,96.0,92.0,110.0,8.0,-78.4,-78.6,6MOY-4
82.0,Derek Fisher,36.0,LAL,PG,82.0,82.0,2297.0,0.389,0.386,0.396,0.449,0.806,0.486,0.195,0.301,85.0,79.0,111.0,90.0,106.0,90.0,65.0,136.0,-52.3,-63.9,
83.0,Jamal Crawford,30.0,ATL,SG,76.0,0.0,2297.0,0.421,0.474,0.341,0.489,0.854,0.545,0.297,0.399,92.0,97.0,95.0,98.0,112.0,101.0,99.0,180.0,-16.1,6.7,6MOY-5
84.0,Andrew Bogut,26.0,MIL,C,65.0,65.0,2297.0,0.495,0.497,0.0,0.495,0.442,0.496,0.292,0.005,108.0,102.0,0.0,99.0,58.0,92.0,97.0,2.0,-5.6,-76.8,DPOY-6
85.0,NenÃª,28.0,DEN,C,75.0,75.0,2291.0,0.615,0.618,0.2,0.615,0.711,0.657,0.615,0.008,134.0,127.0,56.0,123.0,93.0,121.0,205.0,3.0,153.1,191.3,
86.0,Emeka Okafor,28.0,NOH,C,72.0,72.0,2287.0,0.573,0.574,0.0,0.573,0.562,0.584,0.492,0.002,125.0,118.0,0.0,115.0,74.0,108.0,164.0,1.0,77.7,54.7,
87.0,Mike Bibby,32.0,3TM,PG,80.0,68.0,2285.0,0.431,0.417,0.44,0.563,0.629,0.57,0.108,0.604,94.0,86.0,123.0,113.0,82.0,105.0,36.0,272.0,74.8,34.8,
87.0,Mike Bibby,32.0,ATL,PG,56.0,56.0,1674.0,0.435,0.427,0.441,0.563,0.63,0.57,0.104,0.58,95.0,88.0,123.0,113.0,83.0,105.0,35.0,262.0,57.4,26.6,
87.0,Mike Bibby,32.0,WAS,PG,2.0,0.0,29.0,0.111,0.2,0.0,0.111,,0.111,0.0,0.444,24.0,41.0,0.0,22.0,,21.0,0.0,200.0,-7.0,-7.7,
87.0,Mike Bibby,32.0,MIA,PG,22.0,12.0,582.0,0.437,0.395,0.455,0.595,0.625,0.601,0.127,0.698,95.0,81.0,127.0,119.0,82.0,111.0,42.0,315.0,24.4,15.9,
88.0,J.J. Hickson,22.0,CLE,C,80.0,66.0,2256.0,0.458,0.461,0.0,0.458,0.673,0.503,0.392,0.005,100.0,95.0,0.0,92.0,88.0,93.0,131.0,2.0,-74.9,-83.4,
89.0,Devin Harris,27.0,2TM,PG,71.0,70.0,2254.0,0.422,0.45,0.322,0.458,0.833,0.545,0.494,0.221,92.0,92.0,90.0,92.0,109.0,101.0,165.0,100.0,-66.3,7.1,
89.0,Devin Harris,27.0,NJN,PG,54.0,54.0,1724.0,0.425,0.452,0.3,0.452,0.84,0.543,0.502,0.18,93.0,93.0,84.0,91.0,110.0,100.0,167.0,81.0,-57.0,2.0,
89.0,Devin Harris,27.0,UTA,PG,17.0,16.0,530.0,0.413,0.443,0.357,0.475,0.811,0.552,0.473,0.348,90.0,91.0,100.0,95.0,106.0,102.0,158.0,157.0,-9.3,5.1,
90.0,Shawn Marion,32.0,DAL,SF,80.0,27.0,2253.0,0.52,0.536,0.152,0.523,0.768,0.551,0.197,0.04,113.0,110.0,42.0,105.0,101.0,102.0,66.0,18.0,41.7,17.8,
91.0,Roy Hibbert,24.0,IND,C,81.0,80.0,2244.0,0.461,0.463,0.0,0.461,0.745,0.507,0.309,0.004,100.0,95.0,0.0,92.0,98.0,94.0,103.0,2.0,-67.1,-69.7,
92.0,Greg Monroe,20.0,DET,C,80.0,48.0,2222.0,0.551,0.552,0.0,0.551,0.622,0.575,0.424,0.002,120.0,113.0,0.0,111.0,82.0,106.0,141.0,1.0,57.8,44.4,ROY-6
93.0,Kevin Garnett,34.0,BOS,PF,71.0,71.0,2220.0,0.528,0.53,0.2,0.529,0.862,0.575,0.264,0.006,115.0,109.0,56.0,106.0,113.0,106.0,88.0,3.0,49.7,62.5,"DPOY-2,AS,DEF1"
