Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 26_level_0
11.0,Gary Payton,34.0,SEA,PG,52.0,52.0,2123.0,0.448,0.467,0.298,0.465,0.692,0.495,0.236,0.115,101.0,101.0,85.0,98.0,91.0,95.0,78.0,63.0,-18.2,-53.4,
11.0,Gary Payton,34.0,MIL,PG,28.0,28.0,1085.0,0.466,0.495,0.294,0.487,0.746,0.523,0.249,0.143,105.0,107.0,84.0,103.0,98.0,101.0,82.0,79.0,12.8,3.7,
12.0,Tim Duncan,26.0,SAS,PF,81.0,81.0,3181.0,0.513,0.517,0.273,0.515,0.71,0.564,0.455,0.016,116.0,112.0,78.0,109.0,94.0,109.0,151.0,9.0,114.7,148.3,"MVP-1,DPOY-4,AS,NBA1,DEF1"
13.0,Ricky Davis,23.0,CLE,SG,79.0,76.0,3131.0,0.41,0.417,0.363,0.435,0.748,0.485,0.316,0.139,93.0,90.0,104.0,92.0,99.0,93.0,105.0,76.0,-115.2,-113.4,
14.0,Dirk Nowitzki,24.0,DAL,PF,80.0,80.0,3117.0,0.463,0.493,0.379,0.513,0.881,0.581,0.368,0.262,105.0,107.0,109.0,108.0,116.0,112.0,122.0,144.0,116.8,213.9,"MVP-7,AS,NBA2"
15.0,Allan Houston,31.0,NYK,SG,82.0,82.0,3108.0,0.445,0.467,0.396,0.506,0.919,0.563,0.27,0.307,101.0,101.0,113.0,107.0,121.0,108.0,89.0,169.0,93.5,142.8,
16.0,Eric Snow,29.0,PHI,PG,82.0,82.0,3108.0,0.452,0.462,0.219,0.456,0.858,0.546,0.474,0.04,102.0,100.0,63.0,96.0,113.0,105.0,157.0,22.0,-28.3,50.8,"DPOY-10,DEF2"
17.0,Paul Pierce,25.0,BOS,SG,79.0,79.0,3096.0,0.416,0.454,0.302,0.454,0.802,0.532,0.473,0.246,94.0,98.0,86.0,96.0,106.0,103.0,156.0,135.0,-64.8,50.2,"MVP-11,AS,NBA3"
18.0,Shareef Abdur-Rahim,26.0,ATL,PF,81.0,81.0,3087.0,0.478,0.485,0.35,0.487,0.841,0.566,0.457,0.051,108.0,105.0,100.0,103.0,111.0,109.0,151.0,28.0,31.8,131.9,
19.0,Jason Terry,25.0,ATL,PG,81.0,81.0,3081.0,0.428,0.462,0.371,0.498,0.887,0.549,0.256,0.378,97.0,100.0,106.0,105.0,117.0,106.0,85.0,208.0,54.6,76.4,
20.0,Rashard Lewis,23.0,SEA,SF,77.0,77.0,3044.0,0.452,0.476,0.346,0.484,0.82,0.537,0.3,0.189,102.0,103.0,99.0,102.0,108.0,103.0,99.0,104.0,24.0,44.8,
21.0,Cuttino Mobley,27.0,HOU,SG,73.0,73.0,3044.0,0.434,0.469,0.352,0.486,0.858,0.537,0.264,0.298,98.0,101.0,101.0,103.0,113.0,103.0,87.0,164.0,26.7,42.8,
22.0,Michael Jordan,39.0,WAS,SF,82.0,67.0,3031.0,0.445,0.45,0.291,0.45,0.821,0.491,0.212,0.036,101.0,97.0,83.0,95.0,108.0,95.0,70.0,20.0,-73.2,-94.2,AS
23.0,Jason Kidd,29.0,NJN,PG,80.0,80.0,2989.0,0.414,0.445,0.341,0.465,0.841,0.526,0.324,0.297,94.0,96.0,97.0,98.0,111.0,101.0,107.0,164.0,-23.0,18.7,"MVP-9,AS,NBA2,DEF2"
24.0,Tracy McGrady,23.0,ORL,SG,75.0,74.0,2954.0,0.457,0.481,0.386,0.505,0.793,0.564,0.4,0.247,103.0,104.0,111.0,107.0,105.0,109.0,132.0,136.0,112.7,192.0,"MVP-4,AS,NBA1"
25.0,Morris Peterson,25.0,TOR,SF,82.0,80.0,2949.0,0.392,0.418,0.337,0.446,0.789,0.488,0.23,0.321,89.0,90.0,96.0,94.0,104.0,94.0,76.0,176.0,-59.0,-74.4,
26.0,Pau Gasol,22.0,MEM,PF,82.0,82.0,2948.0,0.51,0.514,0.1,0.51,0.736,0.57,0.506,0.009,115.0,111.0,29.0,108.0,97.0,110.0,167.0,5.0,81.3,137.6,
27.0,Karl Malone,39.0,UTA,PF,81.0,81.0,2936.0,0.462,0.464,0.214,0.463,0.763,0.534,0.482,0.011,104.0,100.0,61.0,98.0,101.0,103.0,159.0,6.0,-28.7,44.3,
28.0,Andre Miller,26.0,LAC,PG,80.0,80.0,2913.0,0.406,0.432,0.213,0.419,0.795,0.495,0.421,0.116,92.0,93.0,61.0,88.0,105.0,95.0,139.0,64.0,-102.5,-54.6,
29.0,Ray Allen,27.0,2TM,SG,76.0,75.0,2880.0,0.439,0.478,0.377,0.512,0.916,0.565,0.253,0.391,99.0,103.0,108.0,108.0,121.0,109.0,84.0,215.0,105.2,139.6,
29.0,Ray Allen,27.0,MIL,SG,47.0,46.0,1683.0,0.437,0.463,0.395,0.514,0.913,0.564,0.243,0.387,99.0,100.0,113.0,108.0,120.0,109.0,80.0,213.0,63.9,79.8,
29.0,Ray Allen,27.0,SEA,SG,29.0,29.0,1197.0,0.441,0.5,0.351,0.511,0.92,0.567,0.268,0.396,100.0,108.0,101.0,108.0,121.0,109.0,89.0,218.0,41.3,59.8,
30.0,Richard Jefferson,22.0,NJN,SF,80.0,80.0,2879.0,0.501,0.507,0.25,0.504,0.743,0.563,0.479,0.026,113.0,110.0,72.0,106.0,98.0,108.0,158.0,14.0,54.6,96.5,
31.0,Ben Wallace,28.0,DET,C,73.0,73.0,2873.0,0.481,0.485,0.167,0.482,0.45,0.486,0.432,0.014,109.0,105.0,48.0,102.0,59.0,94.0,143.0,8.0,6.8,-34.3,"MVP-8,DPOY-1,AS,NBA2,DEF1"
32.0,Gilbert Arenas,21.0,GSW,PG,82.0,82.0,2866.0,0.431,0.461,0.348,0.478,0.791,0.54,0.397,0.265,98.0,100.0,100.0,101.0,104.0,104.0,131.0,146.0,8.6,57.4,MIP-1
33.0,Jermaine O'Neal,24.0,IND,PF,77.0,76.0,2864.0,0.484,0.487,0.333,0.487,0.731,0.539,0.405,0.017,109.0,105.0,95.0,103.0,97.0,104.0,134.0,9.0,32.8,58.1,"AS,NBA3"
34.0,Latrell Sprewell,32.0,NYK,SF,74.0,73.0,2859.0,0.403,0.417,0.372,0.462,0.794,0.497,0.193,0.319,91.0,90.0,107.0,98.0,105.0,96.0,64.0,176.0,-26.1,-55.3,
35.0,Caron Butler,22.0,MIA,SF,78.0,78.0,2858.0,0.416,0.427,0.318,0.432,0.824,0.502,0.363,0.104,94.0,92.0,91.0,91.0,109.0,97.0,120.0,57.0,-86.1,-42.3,ROY-3
36.0,Derek Fisher,28.0,LAL,PG,82.0,82.0,2829.0,0.437,0.451,0.401,0.492,0.8,0.52,0.161,0.274,99.0,98.0,115.0,104.0,106.0,100.0,53.0,151.0,28.5,0.9,
37.0,Clifford Robinson,36.0,DET,PF,81.0,69.0,2825.0,0.398,0.422,0.336,0.444,0.676,0.477,0.255,0.277,90.0,91.0,96.0,94.0,89.0,92.0,84.0,152.0,-55.2,-88.0,
38.0,Tony Parker,20.0,SAS,PG,82.0,82.0,2774.0,0.464,0.503,0.337,0.503,0.755,0.542,0.278,0.233,105.0,109.0,97.0,106.0,100.0,104.0,92.0,128.0,61.5,53.1,
39.0,Desmond Mason,25.0,2TM,SF,80.0,40.0,2763.0,0.449,0.461,0.292,0.46,0.749,0.502,0.278,0.071,102.0,100.0,83.0,97.0,99.0,97.0,92.0,39.0,-28.9,-38.7,
39.0,Desmond Mason,25.0,SEA,SF,52.0,15.0,1811.0,0.436,0.449,0.291,0.448,0.74,0.49,0.271,0.082,99.0,97.0,83.0,95.0,98.0,94.0,90.0,45.0,-34.2,-43.5,
39.0,Desmond Mason,25.0,MIL,SF,28.0,25.0,952.0,0.474,0.483,0.294,0.481,0.765,0.525,0.291,0.049,107.0,104.0,84.0,102.0,101.0,101.0,96.0,27.0,5.3,4.8,
40.0,Jerry Stackhouse,28.0,WAS,SG,70.0,70.0,2747.0,0.409,0.439,0.29,0.438,0.878,0.528,0.431,0.204,92.0,95.0,83.0,93.0,116.0,102.0,143.0,112.0,-85.3,23.8,
41.0,Juwan Howard,29.0,DEN,PF,77.0,77.0,2730.0,0.45,0.449,0.5,0.45,0.803,0.501,0.278,0.003,102.0,97.0,143.0,95.0,106.0,96.0,92.0,2.0,-59.1,-52.2,
42.0,Steve Nash,28.0,DAL,PG,82.0,82.0,2711.0,0.465,0.482,0.413,0.515,0.909,0.576,0.304,0.241,105.0,104.0,118.0,109.0,120.0,111.0,101.0,133.0,91.2,142.9,"MVP-11,AS,NBA3"
43.0,Doug Christie,32.0,SAC,SG,80.0,80.0,2710.0,0.479,0.522,0.395,0.545,0.81,0.59,0.312,0.332,108.0,113.0,113.0,115.0,107.0,114.0,103.0,183.0,79.1,89.9,"DPOY-5,DEF1"
44.0,David Wesley,32.0,NOH,SG,73.0,73.0,2710.0,0.433,0.437,0.424,0.498,0.781,0.533,0.229,0.305,98.0,94.0,121.0,105.0,103.0,103.0,76.0,168.0,49.2,31.5,
45.0,Sam Cassell,33.0,MIL,PG,78.0,77.0,2700.0,0.47,0.487,0.362,0.495,0.861,0.565,0.385,0.14,106.0,105.0,104.0,105.0,114.0,109.0,127.0,77.0,49.7,124.7,
46.0,Jason Richardson,22.0,GSW,SG,82.0,82.0,2698.0,0.41,0.427,0.368,0.463,0.764,0.501,0.233,0.288,93.0,92.0,105.0,98.0,101.0,96.0,77.0,158.0,-25.4,-47.8,
47.0,Rasheed Wallace,28.0,POR,PF,74.0,74.0,2684.0,0.471,0.515,0.358,0.521,0.735,0.552,0.249,0.281,106.0,111.0,103.0,110.0,97.0,106.0,82.0,154.0,103.1,79.3,
48.0,Michael Finley,29.0,DAL,SF,69.0,69.0,2642.0,0.425,0.445,0.37,0.475,0.861,0.514,0.193,0.27,96.0,96.0,106.0,100.0,114.0,99.0,64.0,149.0,2.3,-13.3,
49.0,Brian Grant,30.0,MIA,C,82.0,82.0,2641.0,0.509,0.509,,0.509,0.771,0.552,0.303,0.0,115.0,110.0,,107.0,102.0,106.0,100.0,0.0,47.3,50.1,
50.0,Richard Hamilton,24.0,DET,SG,82.0,82.0,2640.0,0.443,0.461,0.269,0.456,0.833,0.531,0.411,0.093,100.0,100.0,77.0,96.0,110.0,102.0,136.0,51.0,-46.8,34.9,
51.0,Alvin Williams,28.0,TOR,PG,78.0,78.0,2638.0,0.438,0.458,0.329,0.464,0.782,0.508,0.264,0.161,99.0,99.0,94.0,98.0,103.0,98.0,87.0,89.0,-17.7,-22.3,
52.0,Kenyon Martin,25.0,NJN,PF,77.0,77.0,2628.0,0.47,0.481,0.209,0.475,0.653,0.511,0.362,0.04,106.0,104.0,60.0,100.0,86.0,98.0,120.0,22.0,1.5,-20.0,DPOY-12
53.0,Chris Webber,29.0,SAC,PF,67.0,67.0,2622.0,0.461,0.465,0.238,0.463,0.607,0.485,0.247,0.015,104.0,100.0,68.0,98.0,80.0,93.0,82.0,8.0,-31.1,-108.3,"MVP-10,AS,NBA2"
54.0,P.J. Brown,33.0,NOH,PF,78.0,78.0,2609.0,0.531,0.533,0.0,0.531,0.836,0.592,0.386,0.005,120.0,115.0,0.0,112.0,110.0,114.0,128.0,3.0,68.4,101.7,
55.0,Troy Hudson,26.0,MIN,PG,79.0,74.0,2600.0,0.428,0.452,0.365,0.479,0.9,0.531,0.242,0.278,97.0,98.0,104.0,101.0,119.0,102.0,80.0,153.0,8.9,24.4,
56.0,Glenn Robinson,30.0,ATL,SF,69.0,68.0,2591.0,0.432,0.456,0.342,0.468,0.876,0.519,0.245,0.211,98.0,99.0,98.0,99.0,116.0,100.0,81.0,116.0,-14.8,-0.2,
57.0,Pat Garrity,26.0,ORL,PF,81.0,53.0,2584.0,0.419,0.448,0.396,0.528,0.83,0.551,0.134,0.547,95.0,97.0,113.0,111.0,110.0,106.0,44.0,301.0,79.9,49.5,
58.0,Kurt Thomas,30.0,NYK,C,81.0,81.0,2577.0,0.483,0.483,0.667,0.484,0.75,0.511,0.179,0.003,109.0,104.0,191.0,102.0,99.0,98.0,59.0,2.0,21.7,-17.9,
59.0,Amar'e Stoudemire,20.0,PHO,PF,82.0,71.0,2570.0,0.472,0.476,0.2,0.473,0.661,0.53,0.583,0.012,107.0,103.0,57.0,100.0,87.0,102.0,193.0,7.0,-0.6,22.7,ROY-1
60.0,Bruce Bowen,31.0,SAS,SF,82.0,82.0,2566.0,0.466,0.488,0.441,0.571,0.404,0.563,0.186,0.478,105.0,105.0,126.0,120.0,53.0,108.0,61.0,263.0,93.0,44.8,"DPOY-7,DEF2"
61.0,Matt Harpring,26.0,UTA,SF,78.0,69.0,2557.0,0.511,0.529,0.413,0.543,0.792,0.588,0.325,0.157,116.0,114.0,118.0,115.0,104.0,113.0,107.0,86.0,141.3,159.2,
62.0,Derek Anderson,28.0,POR,PG,76.0,76.0,2556.0,0.427,0.477,0.35,0.496,0.859,0.556,0.323,0.398,97.0,103.0,100.0,105.0,113.0,107.0,107.0,219.0,37.5,69.8,
63.0,Shaquille O'Neal,30.0,LAL,C,67.0,66.0,2535.0,0.574,0.574,,0.574,0.622,0.602,0.599,0.0,130.0,124.0,,121.0,82.0,116.0,198.0,0.0,242.3,251.8,"MVP-5,DPOY-13,AS,NBA1,DEF2"
64.0,Theo Ratliff,29.0,ATL,C,81.0,81.0,2518.0,0.464,0.464,,0.464,0.72,0.512,0.36,0.0,105.0,100.0,,98.0,95.0,99.0,119.0,0.0,-11.9,-9.8,DPOY-9
65.0,James Posey,26.0,2TM,SF,83.0,71.0,2518.0,0.411,0.457,0.306,0.457,0.833,0.519,0.327,0.305,93.0,99.0,87.0,97.0,110.0,100.0,108.0,168.0,-24.7,-0.6,
65.0,James Posey,26.0,DEN,SF,25.0,24.0,872.0,0.373,0.411,0.273,0.41,0.843,0.477,0.315,0.272,84.0,89.0,78.0,87.0,111.0,92.0,104.0,149.0,-41.1,-31.2,
65.0,James Posey,26.0,HOU,SF,58.0,47.0,1646.0,0.439,0.495,0.326,0.493,0.826,0.551,0.336,0.329,99.0,107.0,93.0,104.0,109.0,106.0,111.0,181.0,16.4,30.6,
66.0,Troy Murphy,22.0,GSW,PF,79.0,79.0,2510.0,0.451,0.456,0.214,0.453,0.841,0.526,0.387,0.019,102.0,99.0,61.0,96.0,111.0,101.0,128.0,10.0,-30.9,12.5,
67.0,Brent Barry,31.0,SEA,SG,75.0,68.0,2480.0,0.458,0.514,0.403,0.56,0.795,0.597,0.279,0.508,103.0,111.0,115.0,118.0,105.0,115.0,92.0,279.0,99.1,101.1,
68.0,Al Harrington,22.0,IND,SF,82.0,37.0,2467.0,0.434,0.442,0.283,0.441,0.77,0.493,0.306,0.051,98.0,96.0,81.0,93.0,102.0,95.0,101.0,28.0,-58.2,-53.9,6MOY-8
69.0,Elton Brand,23.0,LAC,PF,62.0,61.0,2454.0,0.502,0.502,0.0,0.502,0.685,0.543,0.396,0.001,113.0,109.0,0.0,106.0,90.0,105.0,131.0,1.0,50.0,49.5,
70.0,Peja StojakoviÄ,25.0,SAC,SF,72.0,72.0,2450.0,0.481,0.545,0.382,0.556,0.875,0.6,0.255,0.393,109.0,118.0,109.0,117.0,115.0,116.0,84.0,216.0,169.0,185.3,AS
71.0,Jamaal Magloire,24.0,NOH,C,82.0,82.0,2443.0,0.48,0.483,0.0,0.48,0.717,0.541,0.507,0.005,109.0,104.0,0.0,101.0,95.0,104.0,168.0,3.0,8.2,34.2,
72.0,Zydrunas Ilgauskas,27.0,CLE,C,81.0,81.0,2432.0,0.441,0.443,0.0,0.441,0.781,0.516,0.456,0.004,100.0,96.0,0.0,93.0,103.0,99.0,151.0,2.0,-73.4,-9.4,AS
73.0,Jason Williams,27.0,MEM,PG,76.0,76.0,2407.0,0.388,0.418,0.354,0.471,0.84,0.501,0.153,0.47,88.0,90.0,101.0,99.0,111.0,97.0,50.0,259.0,-5.1,-33.1,
74.0,Bonzi Wells,26.0,POR,SG,75.0,65.0,2396.0,0.441,0.464,0.292,0.461,0.722,0.505,0.316,0.131,100.0,100.0,84.0,97.0,95.0,97.0,105.0,72.0,-26.3,-33.4,
75.0,Vlade Divac,34.0,SAC,C,80.0,80.0,2384.0,0.466,0.475,0.24,0.47,0.713,0.519,0.383,0.038,105.0,103.0,69.0,99.0,94.0,100.0,127.0,21.0,-4.8,-0.1,
76.0,Shane Battier,24.0,MEM,SF,78.0,47.0,2383.0,0.483,0.535,0.398,0.559,0.828,0.597,0.255,0.38,109.0,116.0,114.0,118.0,109.0,115.0,84.0,209.0,96.7,98.7,
77.0,Yao Ming,22.0,HOU,C,82.0,72.0,2382.0,0.498,0.498,0.5,0.499,0.811,0.57,0.461,0.002,113.0,108.0,143.0,105.0,107.0,110.0,152.0,1.0,40.0,98.3,"ROY-2,AS"
78.0,Donyell Marshall,29.0,CHI,PF,78.0,53.0,2378.0,0.459,0.467,0.379,0.477,0.756,0.513,0.241,0.095,104.0,101.0,109.0,101.0,100.0,99.0,80.0,52.0,5.0,-12.5,
79.0,Aaron McKie,30.0,PHI,SF,80.0,40.0,2374.0,0.429,0.449,0.33,0.457,0.836,0.497,0.201,0.168,97.0,97.0,95.0,96.0,110.0,96.0,67.0,93.0,-22.2,-32.0,
80.0,Tim Thomas,25.0,MIL,SF,80.0,70.0,2358.0,0.443,0.474,0.366,0.495,0.78,0.527,0.2,0.285,100.0,102.0,105.0,104.0,103.0,101.0,66.0,157.0,39.6,15.0,
81.0,Calbert Cheaney,31.0,UTA,SG,81.0,74.0,2351.0,0.499,0.503,0.4,0.507,0.58,0.514,0.106,0.038,113.0,109.0,114.0,107.0,77.0,99.0,35.0,21.0,43.0,-7.7,
82.0,Darrell Armstrong,34.0,ORL,PG,82.0,23.0,2350.0,0.409,0.45,0.336,0.47,0.878,0.53,0.292,0.361,93.0,97.0,96.0,99.0,116.0,102.0,97.0,199.0,-5.4,15.2,
83.0,Eric Williams,30.0,BOS,SF,82.0,79.0,2350.0,0.442,0.467,0.336,0.474,0.75,0.538,0.466,0.191,100.0,101.0,96.0,100.0,99.0,104.0,154.0,105.0,0.0,26.3,
84.0,Jerome Williams,29.0,TOR,PF,71.0,63.0,2346.0,0.499,0.503,0.167,0.5,0.555,0.525,0.525,0.011,113.0,109.0,48.0,106.0,73.0,101.0,174.0,6.0,27.9,6.9,
85.0,Robert Horry,32.0,LAL,PF,80.0,26.0,2343.0,0.387,0.445,0.288,0.44,0.769,0.488,0.282,0.372,87.0,96.0,82.0,93.0,101.0,94.0,93.0,205.0,-32.1,-33.7,
86.0,Rasho NesteroviÄ,26.0,MIN,C,77.0,77.0,2337.0,0.525,0.526,0.0,0.525,0.642,0.536,0.125,0.003,119.0,114.0,0.0,111.0,85.0,103.0,41.0,1.0,77.8,26.1,
87.0,Keith Van Horn,27.0,PHI,PF,74.0,73.0,2337.0,0.482,0.508,0.369,0.516,0.804,0.556,0.252,0.185,109.0,110.0,106.0,109.0,106.0,107.0,83.0,102.0,80.7,77.5,
88.0,Chauncey Billups,26.0,DET,PG,74.0,74.0,2327.0,0.421,0.443,0.392,0.506,0.878,0.582,0.416,0.437,95.0,96.0,112.0,107.0,116.0,112.0,138.0,240.0,56.4,129.9,
89.0,Malik Allen,24.0,MIA,PF,80.0,73.0,2318.0,0.424,0.426,0.0,0.424,0.802,0.455,0.153,0.005,96.0,92.0,0.0,89.0,106.0,88.0,51.0,3.0,-78.7,-108.9,
90.0,Metta World Peace,23.0,IND,SF,69.0,67.0,2317.0,0.428,0.458,0.336,0.47,0.736,0.529,0.439,0.249,97.0,99.0,96.0,99.0,97.0,102.0,145.0,137.0,-6.8,19.7,"DPOY-2,DEF2"
91.0,Michael Redd,23.0,MIL,SG,82.0,14.0,2316.0,0.469,0.492,0.438,0.562,0.805,0.59,0.191,0.428,106.0,106.0,125.0,119.0,106.0,114.0,63.0,236.0,171.7,147.9,6MOY-2
92.0,Dale Davis,33.0,POR,C,78.0,78.0,2282.0,0.541,0.541,,0.541,0.633,0.566,0.379,0.0,122.0,117.0,,114.0,83.0,109.0,125.0,0.0,58.9,48.2,
93.0,John Stockton,40.0,UTA,PG,82.0,82.0,2275.0,0.483,0.5,0.363,0.505,0.826,0.577,0.448,0.125,109.0,108.0,104.0,107.0,109.0,111.0,148.0,69.0,40.4,88.1,
94.0,Brad Miller,26.0,IND,C,73.0,72.0,2270.0,0.493,0.498,0.313,0.497,0.818,0.579,0.535,0.024,112.0,108.0,89.0,105.0,108.0,112.0,177.0,13.0,30.8,99.0,AS
95.0,NenÃª,20.0,DEN,C,80.0,53.0,2258.0,0.519,0.521,0.0,0.519,0.578,0.545,0.551,0.005,117.0,113.0,0.0,109.0,76.0,105.0,182.0,3.0,55.3,40.2,ROY-6
96.0,Joe Johnson,21.0,PHO,SG,82.0,34.0,2255.0,0.397,0.408,0.366,0.444,0.774,0.472,0.156,0.258,90.0,88.0,105.0,94.0,102.0,91.0,52.0,142.0,-47.4,-80.5,6MOY-11
97.0,Stephen Jackson,24.0,SAS,SG,80.0,58.0,2254.0,0.435,0.501,0.32,0.493,0.76,0.526,0.224,0.363,98.0,108.0,92.0,104.0,100.0,101.0,74.0,200.0,31.7,12.7,
98.0,Anthony Peeler,33.0,MIN,SG,82.0,39.0,2245.0,0.414,0.416,0.41,0.485,0.78,0.499,0.082,0.348,94.0,90.0,117.0,102.0,103.0,96.0,27.0,192.0,13.8,-25.4,
99.0,Howard Eisley,30.0,NYK,PG,82.0,76.0,2243.0,0.417,0.45,0.389,0.521,0.848,0.552,0.167,0.537,94.0,97.0,111.0,110.0,112.0,106.0,55.0,295.0,59.8,43.7,
100.0,Jamaal Tinsley,24.0,IND,PG,73.0,69.0,2237.0,0.396,0.446,0.277,0.437,0.714,0.468,0.201,0.299,89.0,96.0,79.0,92.0,94.0,90.0,67.0,164.0,-41.0,-62.7,
101.0,Christian Laettner,33.0,WAS,PF,76.0,66.0,2215.0,0.494,0.506,0.125,0.496,0.833,0.545,0.279,0.031,112.0,109.0,36.0,105.0,110.0,105.0,92.0,17.0,23.0,30.2,
102.0,Andrei Kirilenko,21.0,UTA,SF,80.0,11.0,2213.0,0.491,0.527,0.325,0.519,0.8,0.598,0.576,0.178,111.0,114.0,93.0,110.0,106.0,115.0,191.0,98.0,58.5,127.0,6MOY-3
103.0,Jumaine Jones,23.0,CLE,SF,80.0,12.0,2204.0,0.434,0.497,0.354,0.512,0.687,0.525,0.117,0.442,98.0,108.0,101.0,108.0,91.0,101.0,39.0,243.0,54.1,8.6,
104.0,Mike Miller,22.0,2TM,SF,65.0,52.0,2186.0,0.434,0.472,0.363,0.498,0.839,0.537,0.217,0.349,98.0,102.0,104.0,105.0,111.0,103.0,72.0,192.0,40.9,33.7,
104.0,Mike Miller,22.0,ORL,SF,49.0,39.0,1826.0,0.418,0.462,0.34,0.48,0.847,0.521,0.212,0.362,95.0,100.0,97.0,101.0,112.0,100.0,70.0,199.0,8.0,2.0,
104.0,Mike Miller,22.0,MEM,SF,16.0,13.0,360.0,0.51,0.514,0.5,0.583,0.806,0.614,0.238,0.291,115.0,111.0,143.0,123.0,106.0,118.0,79.0,160.0,32.9,31.7,
105.0,Rick Fox,33.0,LAL,SF,76.0,75.0,2181.0,0.422,0.46,0.375,0.506,0.754,0.523,0.111,0.451,95.0,100.0,107.0,107.0,99.0,101.0,37.0,248.0,40.4,4.4,
106.0,Gordan GiriÄek,25.0,2TM,SG,76.0,62.0,2148.0,0.436,0.478,0.341,0.489,0.82,0.529,0.228,0.31,99.0,103.0,98.0,103.0,108.0,102.0,75.0,171.0,24.0,17.3,
106.0,Gordan GiriÄek,25.0,MEM,SG,49.0,35.0,1187.0,0.433,0.463,0.354,0.481,0.822,0.522,0.224,0.272,98.0,100.0,101.0,102.0,109.0,100.0,74.0,150.0,7.0,2.6,
106.0,Gordan GiriÄek,25.0,ORL,SF,27.0,27.0,961.0,0.44,0.505,0.328,0.5,0.816,0.54,0.234,0.366,100.0,109.0,94.0,106.0,108.0,104.0,77.0,201.0,17.0,14.7,
