Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 26_level_0
71.0,Josh McRoberts,26.0,CHA,PF,78.0,78.0,2360.0,0.436,0.516,0.361,0.529,0.729,0.548,0.15,0.514,96.0,106.0,100.0,106.0,96.0,101.0,53.0,198.0,31.8,8.3,
72.0,Anthony Davis,20.0,NOP,PF,67.0,66.0,2358.0,0.519,0.522,0.222,0.52,0.791,0.582,0.438,0.009,114.0,107.0,62.0,104.0,105.0,108.0,154.0,3.0,38.8,97.4,"DPOY-8,AS"
73.0,Taj Gibson,28.0,CHI,PF,82.0,8.0,2351.0,0.479,0.483,0.0,0.479,0.751,0.524,0.314,0.008,105.0,99.0,0.0,96.0,99.0,97.0,110.0,3.0,-39.9,-34.0,6MOY-2
74.0,DeMarre Carroll,27.0,ATL,SF,73.0,73.0,2341.0,0.47,0.548,0.362,0.546,0.773,0.575,0.22,0.417,104.0,112.0,101.0,109.0,102.0,106.0,77.0,161.0,57.6,48.4,
75.0,Kyle Singler,25.0,DET,SF,82.0,36.0,2337.0,0.447,0.492,0.382,0.525,0.826,0.574,0.306,0.409,98.0,101.0,106.0,105.0,109.0,106.0,108.0,157.0,28.7,45.2,
76.0,Gerald Green,28.0,PHO,SG,82.0,48.0,2330.0,0.445,0.492,0.4,0.547,0.848,0.585,0.229,0.507,98.0,101.0,111.0,109.0,112.0,108.0,80.0,195.0,91.8,97.3,
77.0,Channing Frye,30.0,PHO,PF,82.0,82.0,2312.0,0.432,0.509,0.37,0.535,0.821,0.555,0.122,0.555,95.0,104.0,103.0,107.0,109.0,103.0,43.0,214.0,52.3,23.2,
78.0,James Anderson,24.0,PHI,SG,80.0,62.0,2309.0,0.431,0.53,0.328,0.511,0.726,0.53,0.148,0.49,95.0,109.0,91.0,102.0,96.0,98.0,52.0,189.0,14.5,-16.1,
79.0,DeMarcus Cousins,23.0,SAC,C,71.0,71.0,2298.0,0.496,0.499,0.0,0.496,0.726,0.555,0.5,0.006,109.0,102.0,0.0,99.0,96.0,103.0,176.0,2.0,-11.6,42.4,
80.0,David Lee,30.0,GSW,PF,69.0,67.0,2288.0,0.523,0.523,0.0,0.523,0.78,0.566,0.302,0.001,115.0,107.0,0.0,104.0,103.0,105.0,106.0,0.0,42.9,54.9,
81.0,Jonas ValanÄiÅ«nas,21.0,TOR,C,81.0,81.0,2282.0,0.531,0.532,0.0,0.531,0.762,0.579,0.385,0.001,117.0,109.0,0.0,106.0,101.0,107.0,135.0,1.0,40.5,61.0,
82.0,Reggie Jackson,23.0,OKC,PG,80.0,36.0,2277.0,0.44,0.477,0.339,0.485,0.893,0.527,0.193,0.267,97.0,98.0,94.0,97.0,118.0,97.0,68.0,103.0,-29.0,-28.1,6MOY-5
83.0,Brandon Bass,28.0,BOS,PF,82.0,73.0,2266.0,0.486,0.487,0.333,0.487,0.858,0.549,0.33,0.008,107.0,100.0,93.0,97.0,113.0,101.0,116.0,3.0,-20.6,13.0,
84.0,Trey Burke,21.0,UTA,PG,70.0,68.0,2262.0,0.38,0.41,0.33,0.442,0.903,0.473,0.126,0.375,84.0,84.0,92.0,88.0,119.0,87.0,44.0,144.0,-105.9,-129.1,ROY-3
85.0,Jarrett Jack,30.0,CLE,PG,80.0,31.0,2252.0,0.41,0.435,0.341,0.455,0.839,0.498,0.213,0.265,90.0,89.0,95.0,91.0,111.0,92.0,75.0,102.0,-64.5,-66.0,
86.0,Wesley Johnson,26.0,LAL,SF,79.0,62.0,2240.0,0.425,0.466,0.369,0.502,0.792,0.522,0.118,0.416,94.0,96.0,103.0,100.0,105.0,97.0,42.0,160.0,1.6,-25.9,
87.0,Ty Lawson,26.0,DEN,PG,62.0,61.0,2222.0,0.431,0.455,0.356,0.475,0.798,0.554,0.504,0.251,95.0,93.0,99.0,95.0,106.0,102.0,177.0,97.0,-41.7,24.9,
88.0,Amir Johnson,26.0,TOR,PF,77.0,72.0,2214.0,0.562,0.593,0.303,0.578,0.636,0.592,0.234,0.108,124.0,122.0,84.0,115.0,84.0,109.0,82.0,42.0,94.7,68.9,
89.0,Ramon Sessions,27.0,2TM,PG,83.0,19.0,2214.0,0.429,0.457,0.282,0.452,0.807,0.539,0.525,0.161,94.0,94.0,78.0,90.0,107.0,100.0,185.0,62.0,-75.7,-3.2,
89.0,Ramon Sessions,27.0,CHA,PG,55.0,7.0,1305.0,0.409,0.441,0.221,0.425,0.782,0.509,0.503,0.146,90.0,90.0,61.0,85.0,103.0,94.0,177.0,56.0,-71.0,-36.4,
89.0,Ramon Sessions,27.0,MIL,PG,28.0,12.0,909.0,0.461,0.484,0.357,0.493,0.841,0.585,0.559,0.184,101.0,99.0,99.0,98.0,111.0,108.0,197.0,71.0,-4.7,33.2,
90.0,Richard Jefferson,33.0,UTA,SF,82.0,78.0,2213.0,0.45,0.484,0.409,0.544,0.741,0.573,0.248,0.46,99.0,99.0,114.0,108.0,98.0,106.0,87.0,177.0,55.6,46.4,
91.0,Luol Deng,28.0,2TM,SF,63.0,63.0,2213.0,0.431,0.468,0.302,0.465,0.791,0.517,0.312,0.22,95.0,96.0,84.0,93.0,105.0,96.0,110.0,85.0,-62.9,-46.9,
91.0,Luol Deng,28.0,CHI,SF,23.0,23.0,860.0,0.452,0.49,0.274,0.476,0.815,0.536,0.35,0.175,99.0,100.0,76.0,95.0,108.0,99.0,123.0,68.0,-17.8,-4.0,
91.0,Luol Deng,28.0,CLE,SF,40.0,40.0,1353.0,0.417,0.451,0.315,0.457,0.771,0.503,0.285,0.251,92.0,93.0,88.0,91.0,102.0,93.0,100.0,97.0,-45.1,-42.9,
92.0,Harrison Barnes,21.0,GSW,SF,78.0,24.0,2204.0,0.399,0.419,0.347,0.448,0.718,0.486,0.267,0.28,88.0,86.0,97.0,89.0,95.0,90.0,94.0,108.0,-72.5,-82.7,
93.0,Derrick Favors,22.0,UTA,PF,73.0,73.0,2201.0,0.522,0.523,0.0,0.522,0.669,0.556,0.38,0.001,115.0,107.0,0.0,104.0,88.0,103.0,134.0,1.0,31.4,26.8,
94.0,Alec Burks,22.0,UTA,SG,78.0,12.0,2193.0,0.457,0.48,0.35,0.487,0.748,0.547,0.449,0.172,101.0,98.0,97.0,97.0,99.0,101.0,158.0,66.0,-22.8,12.5,
95.0,Ben McLemore,20.0,SAC,SG,82.0,55.0,2187.0,0.376,0.419,0.32,0.446,0.804,0.485,0.211,0.437,83.0,86.0,89.0,89.0,106.0,90.0,74.0,169.0,-75.5,-82.6,
96.0,Jameer Nelson,31.0,ORL,PG,68.0,68.0,2179.0,0.394,0.444,0.348,0.485,0.857,0.515,0.15,0.523,87.0,91.0,97.0,97.0,113.0,95.0,53.0,202.0,-24.6,-41.4,
97.0,Kenneth Faried,24.0,DEN,PF,80.0,77.0,2178.0,0.545,0.547,0.0,0.545,0.65,0.573,0.379,0.004,120.0,112.0,0.0,109.0,86.0,106.0,133.0,1.0,72.2,60.9,
98.0,Mario Chalmers,27.0,MIA,PG,73.0,73.0,2178.0,0.454,0.5,0.385,0.531,0.742,0.567,0.291,0.404,100.0,103.0,107.0,106.0,98.0,105.0,102.0,156.0,33.8,32.6,
99.0,Kevin Martin,30.0,MIN,SG,68.0,68.0,2177.0,0.43,0.448,0.387,0.486,0.891,0.553,0.332,0.29,95.0,92.0,108.0,97.0,118.0,102.0,117.0,112.0,-30.2,29.5,
100.0,Chris Paul,28.0,LAC,PG,62.0,62.0,2171.0,0.467,0.498,0.368,0.511,0.855,0.58,0.397,0.244,103.0,102.0,102.0,102.0,113.0,107.0,140.0,94.0,18.1,79.7,"MVP-7,DPOY-13,AS,NBA1,DEF1"
101.0,Terrence Ross,22.0,TOR,SG,81.0,62.0,2159.0,0.423,0.458,0.395,0.531,0.837,0.553,0.13,0.543,93.0,94.0,110.0,106.0,111.0,102.0,46.0,209.0,44.4,20.0,
102.0,Tim Duncan,37.0,SAS,C,74.0,74.0,2158.0,0.49,0.493,0.0,0.49,0.731,0.535,0.349,0.006,108.0,101.0,0.0,98.0,97.0,99.0,123.0,2.0,-20.0,-11.5,"MVP-12,DPOY-13"
103.0,Martell Webster,27.0,WAS,SF,78.0,13.0,2157.0,0.433,0.502,0.392,0.557,0.84,0.591,0.213,0.634,95.0,103.0,109.0,111.0,111.0,109.0,75.0,244.0,65.7,64.5,
104.0,Markieff Morris,24.0,PHO,PF,81.0,0.0,2153.0,0.486,0.512,0.315,0.507,0.792,0.564,0.387,0.128,107.0,105.0,88.0,101.0,105.0,104.0,136.0,49.0,9.2,45.3,6MOY-4
105.0,Carlos Boozer,32.0,CHI,PF,76.0,76.0,2141.0,0.456,0.457,0.0,0.456,0.767,0.489,0.197,0.002,100.0,94.0,0.0,91.0,101.0,90.0,69.0,1.0,-88.1,-110.0,
106.0,Enes Freedom,21.0,UTA,C,80.0,37.0,2138.0,0.491,0.492,0.0,0.491,0.73,0.523,0.239,0.001,108.0,101.0,0.0,98.0,97.0,97.0,84.0,0.0,-16.8,-32.8,6MOY-8
107.0,Kirk Hinrich,33.0,CHI,PG,73.0,61.0,2116.0,0.393,0.419,0.351,0.461,0.76,0.494,0.202,0.391,86.0,86.0,98.0,92.0,101.0,91.0,71.0,151.0,-49.3,-63.1,
108.0,Paul Pierce,36.0,BRK,SF,75.0,68.0,2098.0,0.451,0.507,0.373,0.529,0.826,0.595,0.435,0.421,99.0,104.0,104.0,106.0,109.0,110.0,153.0,162.0,40.5,92.2,
