Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
14.0,Taj Gibson,32.0,MIN,PF,82.0,82.0,2726.0,5.6,9.7,0.577,0.1,0.5,0.2,5.5,9.3,0.595,0.581,1.9,2.4,0.768,2.6,5.2,7.7,1.3,0.8,0.8,1.2,2.9,13.2,
15.0,DeMar DeRozan,28.0,TOR,SG,80.0,80.0,2711.0,8.6,18.8,0.456,1.2,3.8,0.31,7.4,15.0,0.494,0.488,6.1,7.4,0.825,0.8,3.4,4.2,5.5,1.1,0.3,2.3,2.0,24.4,"MVP-8,AS,NBA2"
16.0,Josh Richardson,24.0,MIA,SF,81.0,81.0,2689.0,5.3,11.8,0.451,1.7,4.5,0.378,3.6,7.3,0.495,0.523,1.6,1.9,0.845,0.9,2.9,3.8,3.1,1.6,1.0,1.9,2.7,14.0,
17.0,Will Barton,27.0,DEN,SG,81.0,40.0,2683.0,6.2,13.8,0.452,2.1,5.7,0.37,4.1,8.1,0.51,0.528,2.4,3.0,0.805,0.9,4.5,5.5,4.4,1.1,0.7,2.0,2.3,17.0,6MOY-4
18.0,Damian Lillard,27.0,POR,PG,73.0,73.0,2670.0,8.4,19.1,0.439,3.1,8.5,0.361,5.3,10.6,0.501,0.519,6.6,7.3,0.916,0.8,3.5,4.4,6.5,1.0,0.4,2.8,1.6,26.5,"MVP-4,AS,NBA1"
19.0,Tobias Harris,25.0,2TM,PF,80.0,80.0,2668.0,7.6,16.5,0.46,2.5,6.0,0.411,5.1,10.5,0.488,0.535,2.4,2.9,0.829,0.8,5.1,5.9,2.6,1.0,0.5,1.4,2.2,20.1,
19.0,Tobias Harris,25.0,DET,PF,48.0,48.0,1563.0,7.4,16.3,0.451,2.6,6.4,0.409,4.8,10.0,0.478,0.531,2.6,3.1,0.846,0.8,4.8,5.6,2.2,0.8,0.3,1.2,2.1,20.0,
19.0,Tobias Harris,25.0,LAC,PF,32.0,32.0,1105.0,7.9,16.7,0.473,2.3,5.5,0.414,5.6,11.2,0.501,0.541,2.1,2.6,0.8,0.7,5.6,6.3,3.2,1.2,0.7,1.8,2.4,20.1,
20.0,Donovan Mitchell,21.0,UTA,SG,79.0,71.0,2638.0,8.1,18.6,0.437,2.6,7.5,0.34,5.6,11.1,0.502,0.506,3.3,4.1,0.805,0.7,3.3,4.0,4.0,1.6,0.4,2.9,2.9,22.1,ROY-2
21.0,Harrison Barnes,25.0,DAL,PF,77.0,77.0,2634.0,7.3,16.5,0.445,1.6,4.6,0.357,5.7,12.0,0.478,0.494,3.5,4.3,0.827,1.1,5.3,6.4,2.1,0.7,0.2,1.6,1.3,19.8,
22.0,Andre Drummond,24.0,DET,C,78.0,78.0,2625.0,6.4,12.1,0.529,0.0,0.2,0.0,6.4,11.9,0.536,0.529,3.3,5.4,0.605,5.5,11.6,17.1,3.3,1.6,1.7,2.7,3.4,16.1,"DPOY-15,AS"
23.0,Thaddeus Young,29.0,IND,PF,81.0,81.0,2607.0,5.8,11.9,0.487,0.8,2.5,0.32,5.0,9.4,0.531,0.521,0.8,1.3,0.598,2.5,4.5,7.1,2.1,1.9,0.5,1.4,2.4,13.2,
24.0,Lou Williams,31.0,LAC,SG,79.0,19.0,2589.0,8.1,18.6,0.435,2.6,7.2,0.359,5.5,11.4,0.484,0.505,6.0,6.8,0.88,0.6,2.2,2.8,5.8,1.2,0.3,3.3,1.5,24.8,6MOY-1
25.0,E'Twaun Moore,28.0,NOP,SG,82.0,80.0,2586.0,5.9,11.6,0.508,1.8,4.2,0.425,4.1,7.4,0.556,0.585,0.7,0.9,0.706,0.8,2.5,3.3,2.6,1.1,0.2,1.4,2.5,14.2,
26.0,Joe Ingles,30.0,UTA,SF,82.0,81.0,2578.0,4.7,10.0,0.467,2.8,6.5,0.44,1.8,3.5,0.516,0.609,0.9,1.2,0.795,0.3,4.5,4.8,5.5,1.3,0.3,2.2,2.5,13.1,
27.0,Jamal Murray,20.0,DEN,PG,81.0,80.0,2565.0,6.7,14.9,0.451,2.3,6.1,0.378,4.4,8.8,0.502,0.529,3.2,3.6,0.905,1.2,3.0,4.2,3.8,1.1,0.4,2.4,2.4,19.0,
28.0,Victor Oladipo,25.0,IND,SG,75.0,75.0,2552.0,9.0,18.9,0.477,2.3,6.1,0.371,6.8,12.8,0.528,0.537,4.1,5.2,0.799,0.7,4.8,5.5,4.6,2.5,0.8,3.1,2.5,24.5,"MVP-13,DPOY-15,MIP-1,AS,NBA3,DEF1"
29.0,James Harden,28.0,HOU,SG,72.0,72.0,2551.0,9.2,20.4,0.449,3.7,10.2,0.367,5.4,10.3,0.531,0.541,8.8,10.3,0.858,0.6,4.9,5.5,8.9,1.8,0.7,4.4,2.4,30.9,"MVP-1,AS,NBA1"
30.0,Robert Covington,27.0,PHI,SF,80.0,80.0,2532.0,4.9,11.9,0.413,2.9,7.8,0.369,2.0,4.1,0.497,0.534,1.6,1.9,0.853,0.8,5.4,6.2,2.2,1.9,1.0,1.8,3.4,14.3,"DPOY-8,DEF1"
31.0,Kyle Lowry,31.0,TOR,PG,78.0,78.0,2510.0,5.8,13.5,0.427,3.4,8.5,0.399,2.4,5.0,0.474,0.553,3.2,3.7,0.854,0.9,5.3,6.2,7.7,1.2,0.3,2.6,2.8,18.2,AS
32.0,LaMarcus Aldridge,32.0,SAS,C,75.0,75.0,2509.0,9.9,19.3,0.51,0.4,1.3,0.293,9.5,18.0,0.526,0.52,4.8,5.7,0.837,3.5,5.6,9.1,2.2,0.6,1.3,1.6,2.3,24.9,"MVP-9,AS,NBA2"
33.0,Klay Thompson,27.0,GSW,SG,73.0,73.0,2506.0,8.3,16.9,0.488,3.3,7.5,0.44,5.0,9.5,0.526,0.585,1.2,1.4,0.837,0.4,3.5,4.0,2.7,0.8,0.5,1.8,1.7,21.0,"DPOY-11,AS"
34.0,Carmelo Anthony,33.0,OKC,PF,78.0,78.0,2501.0,6.8,16.8,0.404,2.4,6.8,0.357,4.4,10.0,0.437,0.476,2.1,2.8,0.767,1.0,5.6,6.5,1.5,0.7,0.7,1.4,2.8,18.2,
35.0,Steven Adams,24.0,OKC,C,76.0,76.0,2487.0,6.5,10.3,0.629,0.0,0.0,0.0,6.5,10.3,0.631,0.629,2.3,4.1,0.559,5.6,4.4,9.9,1.3,1.3,1.1,1.9,3.1,15.3,DPOY-12
36.0,Taurean Prince,23.0,ATL,SF,82.0,82.0,2464.0,6.1,14.2,0.426,2.6,6.7,0.385,3.5,7.6,0.461,0.516,2.2,2.6,0.844,0.7,5.0,5.7,3.1,1.2,0.6,2.8,2.5,16.9,
37.0,Bojan BogdanoviÄ,28.0,IND,SF,80.0,80.0,2464.0,5.9,12.4,0.474,2.3,5.6,0.402,3.6,6.8,0.534,0.565,2.6,3.0,0.868,0.4,3.5,3.9,1.7,0.8,0.1,1.5,1.9,16.7,
38.0,Dwight Howard,32.0,CHO,C,81.0,81.0,2463.0,7.4,13.3,0.555,0.0,0.1,0.143,7.4,13.2,0.559,0.556,4.9,8.5,0.574,3.7,11.1,14.8,1.5,0.7,1.9,3.0,3.6,19.7,
39.0,Kentavious Caldwell-Pope,24.0,LAL,SG,74.0,74.0,2458.0,5.0,11.7,0.426,2.3,6.1,0.383,2.7,5.6,0.473,0.526,2.2,2.8,0.789,0.9,4.8,5.7,2.4,1.6,0.2,1.4,2.1,14.5,
40.0,Jayson Tatum,19.0,BOS,SF,80.0,80.0,2443.0,5.9,12.3,0.475,1.5,3.6,0.434,4.3,8.7,0.492,0.538,3.1,3.8,0.826,0.7,5.2,5.9,1.9,1.2,0.9,1.7,2.5,16.4,ROY-3
41.0,Nikola JokiÄ,22.0,DEN,C,75.0,73.0,2443.0,7.4,14.9,0.499,1.6,4.1,0.396,5.8,10.8,0.538,0.554,3.9,4.6,0.85,2.9,9.0,11.8,6.7,1.3,0.9,3.1,3.1,20.4,
42.0,Otto Porter Jr.,24.0,WAS,SF,77.0,77.0,2432.0,6.6,13.1,0.503,2.0,4.6,0.441,4.5,8.5,0.537,0.581,1.6,1.9,0.828,1.5,5.8,7.3,2.3,1.7,0.6,1.1,2.2,16.8,
43.0,DeAndre Jordan,29.0,LAC,C,77.0,77.0,2424.0,5.5,8.6,0.645,0.0,0.0,,5.5,8.6,0.645,0.645,2.7,4.6,0.58,4.9,12.5,17.4,1.7,0.6,1.1,2.0,3.0,13.8,
44.0,Marc Gasol,33.0,MEM,C,73.0,73.0,2408.0,6.5,15.4,0.42,1.6,4.8,0.341,4.9,10.7,0.456,0.473,4.2,5.0,0.834,1.2,7.7,8.9,4.6,0.8,1.5,2.9,2.8,18.8,
45.0,Kyle Kuzma,22.0,LAL,PF,77.0,37.0,2401.0,7.0,15.6,0.45,2.4,6.5,0.366,4.6,9.1,0.511,0.527,2.2,3.1,0.707,1.3,5.9,7.2,2.1,0.7,0.5,2.1,2.4,18.6,"ROY-4,6MOY-9"
46.0,Goran DragiÄ,31.0,MIA,PG,75.0,75.0,2378.0,7.3,16.3,0.45,1.7,4.5,0.37,5.6,11.7,0.481,0.502,3.3,4.1,0.801,0.8,3.8,4.6,5.4,1.0,0.2,2.5,2.7,19.6,AS
47.0,Dillon Brooks,22.0,MEM,SF,82.0,74.0,2350.0,5.2,11.8,0.44,1.4,4.0,0.356,3.8,7.8,0.484,0.501,1.9,2.5,0.747,0.8,3.2,3.9,2.1,1.1,0.3,1.9,3.6,13.8,
48.0,Wilson Chandler,30.0,DEN,SF,74.0,71.0,2346.0,4.3,9.7,0.445,1.4,3.8,0.358,3.0,5.9,0.501,0.515,1.4,1.7,0.772,1.6,4.5,6.1,2.4,0.7,0.6,1.4,2.4,11.3,
49.0,Kevin Durant,29.0,GSW,SF,68.0,68.0,2325.0,9.8,18.9,0.516,2.7,6.4,0.419,7.1,12.5,0.565,0.586,5.6,6.3,0.889,0.5,6.7,7.2,5.7,0.8,1.8,3.2,2.1,27.7,"MVP-7,DPOY-9,AS,NBA1"
50.0,Eric Bledsoe,28.0,2TM,PG,74.0,74.0,2322.0,7.3,15.3,0.473,1.9,5.6,0.347,5.3,9.8,0.545,0.536,3.9,4.9,0.795,0.8,3.6,4.4,5.7,2.3,0.7,3.3,2.9,20.4,
50.0,Eric Bledsoe,28.0,PHO,PG,3.0,3.0,83.0,6.9,17.3,0.4,1.7,5.6,0.308,5.2,11.7,0.444,0.45,4.8,6.1,0.786,1.3,1.7,3.0,3.9,1.7,0.9,4.3,2.6,20.4,
50.0,Eric Bledsoe,28.0,MIL,PG,71.0,71.0,2239.0,7.3,15.3,0.476,1.9,5.6,0.349,5.3,9.7,0.55,0.54,3.9,4.9,0.795,0.8,3.7,4.5,5.8,2.3,0.6,3.3,2.9,20.4,
51.0,Jeff Teague,29.0,MIN,PG,70.0,70.0,2311.0,5.5,12.4,0.446,1.3,3.6,0.368,4.2,8.8,0.477,0.499,3.1,3.7,0.845,0.4,2.9,3.3,7.7,1.6,0.4,2.8,2.7,15.5,
52.0,Dario Å ariÄ,23.0,PHI,PF,78.0,73.0,2310.0,6.3,13.9,0.453,2.4,6.2,0.393,3.8,7.7,0.501,0.541,2.8,3.2,0.86,2.4,5.7,8.1,3.1,0.8,0.3,2.3,2.5,17.8,
53.0,Courtney Lee,32.0,NYK,SG,76.0,69.0,2310.0,5.3,11.8,0.454,1.8,4.3,0.406,3.6,7.4,0.482,0.529,1.8,1.9,0.919,0.5,3.0,3.5,2.8,1.2,0.3,1.3,1.7,14.2,
54.0,Spencer Dinwiddie,24.0,BRK,PG,80.0,58.0,2306.0,5.1,13.1,0.387,2.2,6.8,0.326,2.9,6.3,0.452,0.471,3.4,4.2,0.813,0.6,3.4,4.0,8.2,1.1,0.4,2.0,2.9,15.7,
55.0,Gary Harris,23.0,DEN,SG,67.0,65.0,2304.0,6.9,14.2,0.485,2.4,6.2,0.396,4.4,8.0,0.553,0.57,2.1,2.5,0.827,0.6,2.2,2.7,3.0,1.9,0.2,1.9,1.9,18.3,
56.0,Draymond Green,27.0,GSW,PF,70.0,70.0,2287.0,4.4,9.7,0.454,1.2,4.0,0.301,3.2,5.7,0.562,0.516,2.1,2.7,0.775,1.2,7.2,8.4,8.0,1.5,1.4,3.2,2.9,12.2,"DPOY-6,AS,DEF2"
57.0,Yogi Ferrell,24.0,DAL,SG,82.0,21.0,2282.0,4.9,11.5,0.426,2.1,5.7,0.373,2.8,5.9,0.477,0.518,1.3,1.6,0.796,0.4,3.5,3.9,3.2,1.0,0.1,1.2,2.4,13.2,
58.0,P.J. Tucker,32.0,HOU,PF,82.0,34.0,2281.0,2.7,7.0,0.39,1.8,4.9,0.371,0.9,2.1,0.435,0.52,0.7,0.9,0.717,1.5,5.7,7.2,1.2,1.2,0.4,1.2,3.2,7.9,
59.0,Al Horford,31.0,BOS,C,72.0,72.0,2277.0,5.8,11.9,0.489,1.5,3.6,0.429,4.3,8.3,0.514,0.553,1.5,1.9,0.783,1.6,6.8,8.4,5.4,0.7,1.2,2.1,2.2,14.7,"DPOY-5,AS,DEF2"
60.0,Trevor Ariza,32.0,HOU,SF,67.0,67.0,2269.0,4.3,10.3,0.412,2.7,7.3,0.368,1.6,3.0,0.519,0.542,1.2,1.4,0.854,0.5,4.1,4.7,1.7,1.6,0.2,0.8,2.1,12.4,
61.0,Justin Holiday,28.0,CHI,SG,72.0,72.0,2265.0,4.6,12.4,0.371,2.6,7.1,0.359,2.1,5.3,0.387,0.474,2.1,2.6,0.823,0.5,4.1,4.6,2.4,1.3,0.5,1.5,2.1,13.9,
62.0,Ricky Rubio,27.0,UTA,PG,77.0,77.0,2254.0,5.5,13.2,0.418,1.5,4.4,0.352,4.0,8.8,0.451,0.476,3.5,4.1,0.866,0.7,4.9,5.6,6.5,1.9,0.2,3.3,3.3,16.1,
63.0,J.R. Smith,32.0,CLE,SG,80.0,61.0,2244.0,3.9,9.5,0.403,2.3,6.1,0.375,1.6,3.4,0.453,0.524,0.6,0.9,0.696,0.5,3.3,3.8,2.3,1.1,0.2,1.3,2.6,10.6,
64.0,Kelly Oubre Jr.,22.0,WAS,SF,81.0,11.0,2231.0,5.1,12.7,0.403,2.0,6.0,0.341,3.1,6.8,0.456,0.482,3.1,3.8,0.82,1.0,4.9,5.9,1.6,1.3,0.6,1.5,3.8,15.4,
65.0,Cory Joseph,26.0,IND,PG,82.0,17.0,2210.0,4.2,9.8,0.424,1.1,3.1,0.353,3.1,6.7,0.457,0.479,1.1,1.5,0.745,0.6,3.6,4.3,4.2,1.3,0.3,1.4,2.3,10.6,
66.0,Allen Crabbe,25.0,BRK,SG,75.0,68.0,2197.0,5.5,13.6,0.407,3.3,8.7,0.378,2.2,4.8,0.461,0.529,1.9,2.2,0.852,0.5,4.9,5.3,1.9,0.8,0.6,1.3,2.8,16.2,
67.0,Julius Randle,23.0,LAL,C,82.0,49.0,2190.0,8.3,14.9,0.558,0.2,0.7,0.222,8.1,14.1,0.575,0.563,5.0,7.0,0.718,3.0,7.8,10.8,3.5,0.7,0.7,3.5,4.5,21.7,
68.0,DeMarre Carroll,31.0,BRK,PF,73.0,73.0,2180.0,5.4,13.0,0.414,2.4,6.5,0.371,3.0,6.5,0.457,0.506,3.1,4.1,0.764,1.7,6.2,7.9,2.4,1.0,0.5,1.7,2.7,16.2,
69.0,Bogdan BogdanoviÄ,25.0,SAC,SG,78.0,52.0,2175.0,5.7,12.8,0.446,2.1,5.4,0.392,3.6,7.3,0.485,0.529,1.7,2.0,0.84,0.5,3.2,3.7,4.3,1.2,0.3,2.1,2.8,15.2,
70.0,Jimmy Butler,28.0,MIN,SG,59.0,59.0,2164.0,7.3,15.3,0.474,1.2,3.3,0.35,6.1,12.0,0.509,0.512,6.0,7.1,0.854,1.3,3.9,5.2,4.8,1.9,0.4,1.8,1.3,21.7,"MVP-10,DPOY-12,AS,NBA3,DEF2"
71.0,Eric Gordon,29.0,HOU,SG,69.0,30.0,2154.0,6.9,16.2,0.428,3.6,10.2,0.359,3.3,6.1,0.544,0.54,3.3,4.0,0.809,0.4,2.4,2.8,2.6,0.7,0.5,2.2,1.9,20.8,6MOY-2
72.0,Derrick Favors,26.0,UTA,C,77.0,77.0,2153.0,6.6,11.7,0.563,0.2,1.1,0.222,6.4,10.7,0.596,0.573,2.3,3.6,0.651,3.3,5.9,9.2,1.7,0.9,1.4,1.5,2.7,15.8,
73.0,Jaylen Brown,21.0,BOS,SG,70.0,70.0,2152.0,6.2,13.4,0.465,2.0,5.1,0.395,4.2,8.3,0.507,0.54,2.5,3.9,0.644,1.1,4.7,5.8,1.9,1.2,0.4,2.1,3.0,17.0,DPOY-10
74.0,T.J. Warren,24.0,PHO,SF,65.0,65.0,2142.0,8.9,17.9,0.498,0.3,1.5,0.222,8.6,16.4,0.523,0.507,3.2,4.3,0.757,2.1,3.5,5.6,1.4,1.1,0.7,1.4,2.5,21.4,
75.0,Wesley Matthews,31.0,DAL,SF,63.0,63.0,2131.0,4.8,11.8,0.406,2.6,6.8,0.381,2.2,5.0,0.441,0.516,1.4,1.7,0.822,0.5,2.9,3.3,2.9,1.3,0.3,1.4,2.4,13.5,
76.0,JJ Redick,33.0,PHI,SG,70.0,70.0,2116.0,6.9,15.0,0.46,3.3,7.8,0.42,3.6,7.1,0.504,0.569,3.4,3.7,0.904,0.2,2.9,3.0,3.6,0.6,0.1,1.8,2.1,20.4,
77.0,Patty Mills,29.0,SAS,PG,82.0,36.0,2107.0,4.8,11.7,0.411,2.6,7.1,0.372,2.2,4.6,0.47,0.523,1.8,2.0,0.89,0.4,2.2,2.6,3.9,0.9,0.2,1.8,2.2,14.0,
78.0,Denzel Valentine,24.0,CHI,SG,77.0,37.0,2095.0,5.2,12.4,0.417,2.5,6.4,0.386,2.7,6.0,0.45,0.517,0.7,0.9,0.745,0.8,5.9,6.8,4.2,1.1,0.2,1.7,3.2,13.5,
79.0,Serge Ibaka,28.0,TOR,PF,76.0,76.0,2093.0,6.5,13.5,0.483,1.8,5.1,0.36,4.7,8.4,0.559,0.552,1.6,2.0,0.797,1.3,6.9,8.2,1.1,0.5,1.7,1.5,3.6,16.5,
80.0,Jae Crowder,27.0,2TM,SF,80.0,47.0,2090.0,4.7,11.6,0.404,1.9,5.9,0.323,2.8,5.7,0.488,0.486,2.1,2.5,0.818,1.0,3.7,4.7,1.7,1.1,0.4,1.3,3.2,13.3,
80.0,Jae Crowder,27.0,CLE,SF,53.0,47.0,1346.0,4.2,10.1,0.418,1.7,5.1,0.328,2.5,5.0,0.508,0.5,2.1,2.5,0.848,1.1,3.5,4.6,1.6,1.1,0.3,1.1,3.3,12.1,
80.0,Jae Crowder,27.0,UTA,SF,27.0,0.0,744.0,5.5,14.3,0.386,2.3,7.4,0.316,3.2,6.9,0.462,0.468,2.1,2.7,0.768,0.9,4.1,4.9,2.0,1.1,0.4,1.5,3.0,15.4,
81.0,Jusuf NurkiÄ,23.0,POR,C,79.0,79.0,2088.0,8.3,16.4,0.505,0.0,0.1,0.0,8.3,16.3,0.508,0.505,3.0,4.7,0.63,3.3,8.9,12.2,2.5,1.1,1.9,3.2,4.3,19.5,DPOY-15
82.0,Dennis SchrÃ¶der,24.0,ATL,PG,67.0,67.0,2078.0,8.7,19.9,0.436,1.3,4.5,0.29,7.3,15.3,0.48,0.469,3.9,4.6,0.849,0.8,2.8,3.6,7.2,1.2,0.1,3.2,2.5,22.5,
83.0,Marcin Gortat,33.0,WAS,C,82.0,82.0,2075.0,5.0,9.7,0.518,0.0,0.0,,5.0,9.7,0.518,0.518,1.9,2.8,0.675,3.1,7.7,10.8,2.6,0.7,1.1,1.7,3.0,12.0,
84.0,Al-Farouq Aminu,27.0,POR,PF,69.0,67.0,2072.0,4.0,10.1,0.395,2.2,5.9,0.369,1.8,4.2,0.432,0.503,1.0,1.4,0.738,1.7,7.4,9.1,1.5,1.4,0.7,1.4,2.4,11.2,
85.0,Dragan Bender,20.0,PHO,PF,82.0,37.0,2069.0,3.3,8.4,0.386,2.1,5.6,0.366,1.2,2.8,0.426,0.508,0.7,0.9,0.765,0.7,5.6,6.3,2.3,0.4,0.9,1.9,2.9,9.2,
86.0,Terry Rozier,23.0,BOS,PG,80.0,16.0,2068.0,5.5,13.9,0.395,2.7,7.0,0.381,2.8,6.9,0.41,0.491,2.0,2.6,0.772,1.1,5.4,6.5,4.0,1.4,0.3,1.4,2.1,15.7,6MOY-10
87.0,Austin Rivers,25.0,LAC,SG,61.0,59.0,2057.0,6.0,14.1,0.424,2.4,6.3,0.378,3.6,7.8,0.461,0.508,1.8,2.8,0.642,0.5,2.1,2.5,4.2,1.3,0.3,1.9,2.7,16.1,
88.0,Tony Snell,26.0,MIL,SG,75.0,59.0,2053.0,3.2,7.5,0.435,1.9,4.7,0.403,1.4,2.8,0.49,0.562,0.7,0.8,0.792,0.2,2.3,2.5,1.7,0.8,0.5,0.6,2.0,9.0,
89.0,Tyler Johnson,25.0,MIA,PG,72.0,39.0,2052.0,5.4,12.5,0.435,2.1,5.7,0.367,3.3,6.8,0.491,0.518,1.9,2.3,0.822,0.6,3.8,4.4,2.9,1.1,0.6,1.4,2.6,14.8,
90.0,Dennis Smith Jr.,20.0,DAL,PG,69.0,69.0,2049.0,7.1,18.0,0.395,1.9,6.0,0.313,5.2,12.0,0.435,0.446,2.4,3.4,0.694,0.9,3.7,4.6,6.3,1.2,0.3,3.4,2.7,18.4,ROY-5
91.0,Willie Cauley-Stein,24.0,SAC,C,73.0,57.0,2044.0,6.8,13.6,0.502,0.1,0.2,0.25,6.8,13.4,0.506,0.504,2.7,4.4,0.619,2.3,6.7,9.0,3.0,1.4,1.2,1.9,3.3,16.4,
92.0,Ish Smith,29.0,DET,PG,82.0,35.0,2043.0,6.9,14.1,0.486,0.6,1.8,0.347,6.2,12.3,0.506,0.507,1.4,2.0,0.698,0.5,3.5,3.9,6.3,1.1,0.4,1.9,2.5,15.8,
93.0,Wayne Ellington,30.0,MIA,SG,77.0,2.0,2041.0,5.0,12.3,0.407,4.0,10.2,0.392,1.0,2.1,0.479,0.569,1.2,1.4,0.859,0.4,3.4,3.8,1.4,0.9,0.1,0.9,1.7,15.2,6MOY-5
94.0,Evan Turner,29.0,POR,SF,79.0,40.0,2034.0,4.6,10.2,0.447,0.7,2.3,0.318,3.8,7.9,0.485,0.484,1.6,1.9,0.85,0.5,3.8,4.3,3.1,0.8,0.5,1.8,2.9,11.5,
95.0,Clint Capela,23.0,HOU,C,74.0,74.0,2034.0,7.8,12.0,0.652,0.0,0.0,0.0,7.8,11.9,0.653,0.652,2.5,4.5,0.56,4.3,9.9,14.2,1.2,1.0,2.4,1.8,3.3,18.2,DPOY-14
96.0,Jonathon Simmons,28.0,ORL,SG,69.0,50.0,2029.0,6.3,13.5,0.465,1.2,3.6,0.338,5.1,9.9,0.512,0.511,3.3,4.3,0.768,1.1,3.2,4.2,3.0,1.0,0.3,2.6,3.1,17.1,
97.0,De'Aaron Fox,20.0,SAC,PG,73.0,61.0,2026.0,5.8,14.2,0.412,0.8,2.7,0.307,5.0,11.4,0.436,0.441,2.5,3.5,0.723,0.6,3.0,3.6,5.7,1.2,0.4,3.1,2.9,15.0,
98.0,Buddy Hield,25.0,SAC,SG,80.0,13.0,2024.0,7.4,16.6,0.446,3.1,7.3,0.431,4.3,9.3,0.457,0.54,1.3,1.4,0.877,1.0,4.5,5.5,2.8,1.5,0.4,2.2,2.6,19.2,
99.0,Lauri Markkanen,20.0,CHI,PF,68.0,68.0,2020.0,6.7,15.4,0.434,2.6,7.1,0.362,4.1,8.2,0.497,0.518,2.5,3.0,0.843,1.4,7.6,9.1,1.4,0.7,0.7,1.5,1.8,18.4,
100.0,Darren Collison,30.0,IND,PG,69.0,64.0,2018.0,5.6,11.4,0.495,1.7,3.7,0.468,3.9,7.7,0.508,0.571,2.3,2.6,0.882,0.7,2.5,3.2,6.6,1.6,0.3,1.5,2.2,15.3,
