Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
9.0,Mike Bibby,27.0,SAC,PG,82.0,82.0,3167.0,6.8,15.7,0.432,2.2,5.6,0.386,4.6,10.1,0.458,0.501,3.9,4.6,0.849,0.3,2.4,2.7,5.0,0.9,0.1,2.3,1.9,19.6,
10.0,Morris Peterson,28.0,TOR,SG,82.0,77.0,3140.0,5.5,12.6,0.436,2.0,5.1,0.395,3.5,7.4,0.465,0.517,2.8,3.4,0.82,0.7,3.6,4.4,2.2,1.2,0.2,1.4,2.6,15.8,
11.0,Pau Gasol,25.0,MEM,PF,80.0,80.0,3135.0,6.9,13.7,0.503,0.0,0.1,0.25,6.9,13.6,0.505,0.504,4.9,7.1,0.689,2.2,6.0,8.2,4.3,0.5,1.8,2.7,2.1,18.7,AS
12.0,Michael Redd,26.0,MIL,SG,80.0,80.0,3130.0,7.8,17.4,0.45,1.9,4.8,0.395,6.0,12.7,0.471,0.504,5.8,6.6,0.877,0.9,3.0,3.9,2.6,1.1,0.1,2.0,1.8,23.3,
13.0,Allen Iverson,30.0,PHI,PG,72.0,72.0,3103.0,9.5,21.1,0.447,0.8,2.6,0.323,8.6,18.6,0.465,0.467,7.8,9.6,0.814,0.5,2.2,2.7,6.2,1.6,0.1,2.9,1.4,27.6,"MVP-10,AS,NBA3"
14.0,Elton Brand,26.0,LAC,PF,79.0,79.0,3099.0,8.8,16.7,0.527,0.0,0.0,0.333,8.8,16.6,0.527,0.527,5.1,6.6,0.775,2.7,6.4,9.2,2.4,0.9,2.3,2.0,2.6,22.7,"MVP-7,DPOY-10,AS,NBA2"
15.0,Dirk Nowitzki,27.0,DAL,PF,81.0,81.0,3089.0,8.8,18.2,0.48,1.3,3.2,0.406,7.5,15.1,0.496,0.515,6.3,7.0,0.901,1.3,7.1,8.5,2.6,0.7,1.0,1.8,1.9,25.1,"MVP-3,AS,NBA1"
16.0,Andre Iguodala,22.0,PHI,SF,82.0,82.0,3086.0,4.0,8.0,0.5,0.7,1.8,0.354,3.4,6.2,0.543,0.541,3.1,4.1,0.754,1.4,4.2,5.6,3.0,1.6,0.2,1.8,2.3,11.7,DPOY-12
17.0,Paul Pierce,28.0,BOS,SF,79.0,79.0,3084.0,8.0,17.1,0.471,1.3,3.7,0.354,6.7,13.4,0.503,0.509,7.3,9.5,0.772,0.9,5.3,6.2,4.4,1.2,0.4,3.2,2.6,24.7,AS
18.0,Richard Jefferson,25.0,NJN,SF,78.0,78.0,3059.0,5.8,11.8,0.493,0.7,2.2,0.319,5.1,9.6,0.532,0.522,5.5,6.8,0.812,1.1,5.2,6.3,3.5,0.7,0.2,2.0,2.3,17.9,
19.0,Ray Allen,30.0,SEA,SG,78.0,78.0,3022.0,8.1,17.9,0.454,3.2,7.8,0.412,4.9,10.1,0.486,0.544,3.9,4.3,0.903,0.8,3.1,4.0,3.4,1.3,0.2,2.2,1.8,23.3,AS
20.0,Dwight Howard,20.0,ORL,PF,82.0,81.0,3021.0,5.6,10.5,0.531,0.0,0.0,0.0,5.6,10.5,0.532,0.531,4.2,7.1,0.595,3.4,8.7,12.2,1.5,0.8,1.4,2.6,3.3,15.4,
21.0,Cuttino Mobley,30.0,LAC,SG,79.0,74.0,2979.0,5.2,12.2,0.426,1.0,3.0,0.339,4.2,9.2,0.453,0.467,2.8,3.3,0.839,0.6,3.5,4.1,2.9,1.1,0.4,1.8,2.5,14.1,
22.0,Jason Kidd,32.0,NJN,PG,80.0,80.0,2975.0,4.4,11.0,0.404,1.7,4.8,0.352,2.7,6.2,0.445,0.481,2.3,3.0,0.795,1.0,6.0,7.0,8.1,1.8,0.4,2.3,1.9,12.9,DEF1
23.0,Raja Bell,29.0,PHO,SG,79.0,79.0,2959.0,5.2,11.3,0.457,2.4,5.4,0.442,2.8,5.9,0.471,0.563,1.4,1.8,0.788,0.5,2.5,3.1,2.5,0.9,0.3,1.1,3.0,14.1,DPOY-13
24.0,Kevin Garnett,29.0,MIN,PF,76.0,76.0,2957.0,7.6,14.5,0.526,0.1,0.4,0.267,7.5,14.1,0.532,0.529,4.8,6.0,0.81,2.6,9.2,11.8,3.7,1.3,1.3,2.2,2.5,20.2,"DPOY-13,AS,DEF2"
25.0,Kirk Hinrich,25.0,CHI,PG,81.0,81.0,2955.0,5.5,13.1,0.418,1.5,4.2,0.37,4.0,9.0,0.441,0.477,3.1,3.8,0.815,0.4,3.2,3.5,6.3,1.1,0.3,2.3,3.1,15.6,
26.0,Mehmet Okur,26.0,UTA,PF,82.0,82.0,2945.0,6.3,13.8,0.46,1.0,2.9,0.342,5.4,10.9,0.491,0.496,4.3,5.5,0.78,2.6,6.5,9.1,2.4,0.5,0.9,2.0,3.5,18.0,
27.0,Carmelo Anthony,21.0,DEN,SF,80.0,80.0,2941.0,9.3,19.2,0.481,0.5,1.9,0.243,8.8,17.4,0.506,0.493,7.0,8.7,0.808,1.5,3.3,4.8,2.6,1.1,0.5,2.7,2.8,26.0,NBA3
28.0,Andre Miller,29.0,DEN,PG,82.0,82.0,2937.0,5.0,10.7,0.463,0.1,0.3,0.185,4.9,10.4,0.472,0.466,3.8,5.2,0.738,1.1,3.2,4.3,8.3,1.3,0.2,3.1,2.6,13.8,
29.0,Chauncey Billups,29.0,DET,PG,81.0,81.0,2925.0,5.2,12.5,0.418,2.3,5.2,0.433,2.9,7.2,0.407,0.509,5.7,6.4,0.894,0.5,2.6,3.1,8.6,0.9,0.1,2.1,2.0,18.4,"MVP-5,AS,NBA2,DEF2"
30.0,Mike James,30.0,TOR,PG,79.0,79.0,2925.0,7.1,15.1,0.469,2.1,4.7,0.442,5.0,10.4,0.481,0.538,3.5,4.2,0.837,0.6,2.7,3.2,5.7,0.9,0.0,2.5,2.6,19.7,
31.0,Brad Miller,29.0,SAC,C,79.0,79.0,2923.0,5.3,10.8,0.495,0.4,1.1,0.386,4.9,9.7,0.507,0.514,3.4,4.2,0.828,1.5,6.1,7.6,4.6,0.8,0.8,2.2,2.9,14.6,
32.0,Stephen Jackson,27.0,IND,SG,81.0,81.0,2910.0,5.8,14.2,0.411,1.4,4.2,0.345,4.4,10.0,0.439,0.462,3.3,4.2,0.786,0.6,3.3,3.9,2.8,1.3,0.5,2.5,2.4,16.4,
33.0,Vince Carter,29.0,NJN,SG,79.0,79.0,2906.0,8.1,18.8,0.43,1.5,4.5,0.341,6.5,14.3,0.459,0.471,5.9,7.4,0.799,1.7,4.1,5.7,4.2,1.2,0.7,2.6,2.9,23.7,AS
34.0,Tayshaun Prince,25.0,DET,SF,82.0,82.0,2898.0,5.7,12.4,0.455,0.8,2.3,0.35,4.9,10.1,0.479,0.487,2.3,3.0,0.765,1.3,3.0,4.3,2.3,0.8,0.5,1.1,1.2,14.4,"DPOY-13,DEF2"
35.0,Chris Webber,32.0,PHI,PF,75.0,75.0,2893.0,7.7,17.7,0.434,0.3,1.0,0.273,7.4,16.7,0.443,0.441,3.3,4.3,0.756,2.3,6.9,9.2,3.2,1.3,0.8,2.3,2.7,18.9,
36.0,Dwyane Wade,24.0,MIA,SG,75.0,75.0,2892.0,8.7,17.6,0.495,0.2,0.9,0.171,8.5,16.6,0.513,0.499,7.8,10.0,0.783,1.3,4.0,5.4,6.3,1.8,0.7,3.3,2.7,25.4,"MVP-6,AS,NBA2"
37.0,Ben Wallace,31.0,DET,C,82.0,82.0,2890.0,3.0,5.8,0.51,0.0,0.0,0.0,3.0,5.7,0.514,0.51,1.5,3.7,0.416,3.7,7.7,11.5,2.0,1.8,2.3,1.1,2.0,7.4,"DPOY-1,AS,NBA2,DEF1"
38.0,Jason Richardson,25.0,GSW,SG,75.0,75.0,2877.0,8.0,18.0,0.446,2.3,6.0,0.384,5.7,12.0,0.477,0.509,3.5,5.1,0.673,1.3,4.2,5.5,2.9,1.2,0.5,2.1,2.6,21.8,
39.0,Rashard Lewis,26.0,SEA,SF,78.0,77.0,2876.0,6.7,14.4,0.467,1.8,4.6,0.384,5.0,9.8,0.507,0.529,4.4,5.4,0.818,1.4,3.5,4.9,2.3,1.3,0.6,1.8,2.4,19.6,
40.0,Boris Diaw,23.0,PHO,PF,81.0,70.0,2874.0,5.6,10.7,0.526,0.1,0.4,0.267,5.5,10.3,0.536,0.531,2.2,3.0,0.731,2.0,5.0,7.0,6.3,0.7,1.1,2.4,3.3,13.5,MIP-1
41.0,Shane Battier,27.0,MEM,SF,81.0,81.0,2839.0,3.8,7.9,0.488,0.8,2.1,0.394,3.0,5.8,0.522,0.54,1.9,2.6,0.707,2.1,3.4,5.4,1.7,1.2,1.4,1.1,2.8,10.4,DPOY-10
42.0,Richard Hamilton,27.0,DET,SG,80.0,80.0,2825.0,8.3,16.8,0.491,0.7,1.5,0.458,7.6,15.3,0.494,0.512,3.3,3.9,0.845,1.1,2.2,3.3,3.5,0.7,0.2,2.2,2.6,20.5,AS
43.0,Chris Paul,20.0,NOK,PG,78.0,78.0,2808.0,5.2,12.1,0.43,0.6,2.3,0.282,4.6,9.9,0.464,0.456,5.1,6.0,0.847,0.8,4.3,5.1,7.8,2.2,0.1,2.3,2.8,16.1,ROY-1
44.0,Jason Terry,28.0,DAL,PG,80.0,80.0,2798.0,6.6,14.1,0.47,2.2,5.4,0.411,4.4,8.8,0.505,0.547,2.2,2.7,0.8,0.4,1.6,2.0,3.9,1.3,0.3,1.7,2.5,17.6,
45.0,Steve Nash,31.0,PHO,PG,79.0,79.0,2796.0,7.0,13.6,0.512,1.9,4.4,0.439,5.0,9.2,0.548,0.583,3.3,3.6,0.921,0.6,3.7,4.3,10.6,0.8,0.2,3.6,1.5,19.2,"MVP-1,AS,NBA1"
46.0,Tim Duncan,29.0,SAS,PF,80.0,80.0,2784.0,7.4,15.3,0.484,0.0,0.1,0.4,7.4,15.3,0.485,0.485,4.3,6.9,0.629,3.0,8.4,11.4,3.3,0.9,2.1,2.6,2.8,19.2,"MVP-8,DPOY-6,AS,NBA2,DEF2"
47.0,Al Harrington,25.0,ATL,PF,76.0,76.0,2782.0,7.1,15.8,0.452,0.9,2.5,0.346,6.3,13.3,0.471,0.479,3.1,4.5,0.694,1.7,5.1,6.8,3.1,1.1,0.2,2.5,3.9,18.3,
48.0,Rasheed Wallace,31.0,DET,PF,80.0,80.0,2780.0,5.9,13.8,0.43,2.0,5.6,0.357,3.9,8.2,0.48,0.503,1.8,2.4,0.743,1.2,5.9,7.1,2.4,1.1,1.7,1.1,3.0,15.7,"DPOY-13,AS"
49.0,Smush Parker,24.0,LAL,PG,82.0,82.0,2773.0,4.5,10.1,0.447,1.6,4.3,0.366,3.0,5.9,0.506,0.524,1.6,2.3,0.694,0.5,3.0,3.5,3.9,1.8,0.2,1.9,2.8,12.2,
50.0,Bruce Bowen,34.0,SAS,SF,82.0,82.0,2755.0,3.0,7.0,0.433,1.4,3.2,0.424,1.7,3.8,0.44,0.53,0.7,1.1,0.607,0.5,3.7,4.2,1.6,1.0,0.4,0.9,2.5,8.1,"DPOY-2,DEF1"
51.0,Chris Bosh,21.0,TOR,C,70.0,70.0,2751.0,7.2,14.2,0.505,0.0,0.2,0.0,7.2,14.1,0.511,0.505,6.2,7.6,0.816,2.7,5.8,8.5,2.4,0.7,1.0,2.1,2.7,20.6,AS
52.0,Wally Szczerbiak,28.0,2TM,SF,72.0,71.0,2729.0,6.5,13.3,0.487,1.3,3.4,0.4,5.2,10.0,0.517,0.538,3.7,4.1,0.897,1.0,3.1,4.1,2.8,0.5,0.3,1.8,2.0,18.0,
52.0,Wally Szczerbiak,28.0,MIN,SF,40.0,40.0,1555.0,6.8,13.7,0.495,1.3,3.3,0.406,5.4,10.3,0.523,0.544,3.8,4.2,0.896,0.8,3.6,4.4,2.6,0.5,0.3,2.0,2.1,18.6,
52.0,Wally Szczerbiak,28.0,BOS,SF,32.0,31.0,1174.0,6.2,12.9,0.476,1.3,3.4,0.393,4.8,9.5,0.506,0.528,3.5,3.9,0.898,1.3,2.5,3.8,3.1,0.6,0.1,1.5,1.8,17.2,
53.0,Tony Parker,23.0,SAS,PG,80.0,80.0,2715.0,8.3,15.1,0.548,0.1,0.5,0.306,8.1,14.6,0.556,0.553,3.4,4.7,0.707,0.5,3.0,3.5,6.1,1.1,0.1,3.3,2.1,20.0,"MVP-9,AS"
54.0,Caron Butler,25.0,WAS,SF,75.0,54.0,2708.0,6.6,14.4,0.455,0.5,1.6,0.342,6.0,12.8,0.469,0.474,3.8,4.4,0.87,1.5,4.7,6.2,2.5,1.7,0.2,2.3,3.2,17.5,
55.0,Sam Cassell,36.0,LAC,PG,78.0,75.0,2653.0,6.7,15.1,0.443,0.9,2.6,0.368,5.7,12.5,0.459,0.475,3.9,4.5,0.863,0.5,3.4,3.9,6.7,1.0,0.1,2.4,3.1,18.3,
56.0,DeShawn Stevenson,24.0,ORL,SG,82.0,82.0,2648.0,4.9,10.6,0.46,0.0,0.2,0.133,4.9,10.4,0.466,0.461,2.4,3.3,0.744,0.8,2.5,3.3,2.2,0.8,0.2,1.7,2.4,12.2,
57.0,Luke Ridnour,24.0,SEA,PG,79.0,77.0,2625.0,4.6,11.0,0.418,0.6,2.0,0.289,4.0,8.9,0.448,0.445,2.7,3.1,0.877,0.6,2.6,3.2,7.5,1.7,0.3,2.2,2.4,12.5,
58.0,Hedo TÃ¼rkoÄlu,26.0,ORL,SF,78.0,59.0,2615.0,5.5,12.1,0.454,1.6,3.9,0.403,3.9,8.2,0.478,0.519,3.5,4.1,0.861,1.0,3.6,4.6,3.0,1.0,0.3,1.8,3.2,16.0,
59.0,Luol Deng,20.0,CHI,SF,78.0,56.0,2604.0,6.1,13.2,0.463,0.3,1.1,0.269,5.8,12.1,0.481,0.474,2.9,3.8,0.75,1.8,5.4,7.1,2.0,1.0,0.7,1.5,1.8,15.4,
60.0,Andrei Kirilenko,24.0,UTA,SF,69.0,63.0,2604.0,4.6,10.1,0.46,0.5,1.6,0.308,4.1,8.5,0.489,0.485,4.8,6.8,0.699,2.2,5.4,7.6,4.1,1.4,3.0,2.8,2.2,14.6,"DPOY-3,DEF1"
61.0,Peja StojakoviÄ,28.0,2TM,SF,71.0,71.0,2601.0,6.2,14.1,0.437,2.2,5.6,0.401,3.9,8.5,0.461,0.517,3.3,3.6,0.915,1.1,4.7,5.7,1.9,0.6,0.1,1.4,2.4,17.9,
61.0,Peja StojakoviÄ,28.0,SAC,SF,31.0,31.0,1147.0,5.4,13.3,0.403,2.2,5.6,0.397,3.1,7.7,0.408,0.487,3.1,3.3,0.933,1.1,4.1,5.2,2.1,0.6,0.1,1.6,2.6,16.0,
61.0,Peja StojakoviÄ,28.0,IND,SF,40.0,40.0,1454.0,6.8,14.7,0.461,2.3,5.6,0.404,4.5,9.1,0.496,0.538,3.5,3.8,0.903,1.1,5.1,6.2,1.7,0.6,0.2,1.3,2.2,19.3,
62.0,Derek Fisher,31.0,GSW,PG,82.0,36.0,2589.0,5.1,12.3,0.41,1.6,4.1,0.397,3.4,8.2,0.417,0.476,3.4,4.1,0.833,0.5,2.4,2.9,4.9,1.7,0.1,2.2,3.3,15.1,6MOY-16
63.0,Mike Dunleavy,25.0,GSW,SF,81.0,68.0,2578.0,4.6,11.4,0.406,1.0,3.6,0.285,3.6,7.8,0.462,0.451,2.7,3.5,0.778,1.1,4.5,5.6,3.3,0.8,0.4,1.7,2.8,13.0,
64.0,Kyle Korver,24.0,PHI,SF,82.0,43.0,2563.0,4.6,10.7,0.43,2.6,6.2,0.42,2.0,4.5,0.443,0.551,1.4,1.7,0.849,0.4,3.4,3.8,2.3,0.9,0.4,1.4,3.1,13.2,
65.0,Chris Kaman,23.0,LAC,C,78.0,78.0,2560.0,5.2,9.9,0.523,0.0,0.0,0.0,5.2,9.9,0.524,0.523,2.7,3.5,0.77,2.6,7.9,10.5,1.1,0.6,1.5,2.5,3.8,13.1,
66.0,Josh Smith,20.0,ATL,SF,80.0,73.0,2559.0,4.6,10.9,0.425,0.5,1.5,0.309,4.2,9.3,0.444,0.447,3.0,4.1,0.719,2.5,5.0,7.5,2.7,0.9,2.9,2.3,3.7,12.7,
67.0,T.J. Ford,22.0,MIL,PG,72.0,70.0,2557.0,4.6,11.1,0.416,0.5,1.5,0.337,4.1,9.6,0.428,0.438,2.6,3.5,0.754,0.9,3.5,4.4,6.7,1.5,0.1,3.1,2.8,12.4,
68.0,Jamal Crawford,25.0,NYK,SG,79.0,27.0,2555.0,5.2,12.4,0.416,1.4,4.1,0.345,3.7,8.3,0.452,0.474,4.2,5.0,0.826,0.5,3.0,3.5,4.2,1.2,0.2,2.5,2.1,15.9,6MOY-14
69.0,Zach Randolph,24.0,POR,PF,74.0,71.0,2545.0,7.6,17.4,0.436,0.2,0.8,0.291,7.4,16.6,0.443,0.443,3.5,4.9,0.714,2.7,5.6,8.4,2.0,0.8,0.2,2.3,2.6,18.9,
70.0,Bobby Simmons,25.0,MIL,SF,75.0,74.0,2538.0,5.2,11.5,0.453,1.5,3.5,0.42,3.7,7.9,0.468,0.518,2.3,2.8,0.825,1.3,3.4,4.7,2.4,1.2,0.3,1.7,3.6,14.2,
71.0,Juwan Howard,32.0,HOU,PF,80.0,80.0,2537.0,5.6,12.2,0.459,0.0,0.1,0.0,5.6,12.1,0.461,0.459,2.2,2.7,0.806,2.4,5.2,7.6,1.6,0.7,0.1,1.9,3.3,13.4,
72.0,David West,25.0,NOK,PF,74.0,74.0,2526.0,7.6,14.8,0.512,0.0,0.2,0.273,7.5,14.6,0.514,0.513,2.8,3.4,0.843,2.4,5.4,7.8,1.3,0.9,0.9,1.5,3.0,18.0,
73.0,Troy Murphy,25.0,GSW,PF,74.0,74.0,2516.0,5.2,12.0,0.433,0.8,2.6,0.32,4.4,9.4,0.464,0.468,3.6,4.6,0.787,2.8,7.8,10.6,1.4,0.7,0.4,1.5,2.7,14.8,
74.0,Trenton Hassell,26.0,MIN,SG,77.0,67.0,2514.0,4.1,8.8,0.464,0.1,0.3,0.304,4.0,8.5,0.47,0.47,1.9,2.5,0.744,1.2,1.9,3.1,2.9,0.6,0.4,1.8,2.9,10.2,
75.0,Udonis Haslem,25.0,MIA,PF,81.0,80.0,2491.0,4.3,8.5,0.508,0.0,0.0,0.0,4.3,8.5,0.509,0.508,2.3,2.9,0.789,2.4,6.7,9.2,1.4,0.7,0.2,1.2,3.1,10.9,
76.0,Ben Gordon,22.0,CHI,SG,80.0,47.0,2482.0,7.0,16.7,0.422,2.4,5.5,0.435,4.6,11.2,0.416,0.494,3.1,3.9,0.787,0.6,2.6,3.2,3.5,1.1,0.1,2.6,3.5,19.6,
77.0,Nenad KrstiÄ,22.0,NJN,PF,80.0,80.0,2469.0,6.5,12.8,0.507,0.0,0.1,0.25,6.5,12.8,0.509,0.508,2.7,3.9,0.698,2.7,4.8,7.5,1.3,0.5,0.9,1.9,4.3,15.7,
78.0,Jamaal Magloire,27.0,MIL,C,82.0,82.0,2465.0,4.2,9.0,0.467,0.0,0.0,,4.2,9.0,0.467,0.467,2.6,4.9,0.535,3.2,8.1,11.4,0.8,0.4,1.2,2.4,4.0,11.0,
79.0,Zaza Pachulia,21.0,ATL,C,78.0,78.0,2452.0,4.5,10.0,0.451,0.0,0.0,0.0,4.5,10.0,0.452,0.451,4.4,5.9,0.735,3.9,5.1,9.0,1.9,1.3,0.6,2.6,4.2,13.4,
80.0,Eddie Jones,34.0,MEM,SG,75.0,75.0,2437.0,4.3,10.7,0.404,2.0,5.5,0.356,2.3,5.1,0.457,0.497,2.5,3.2,0.781,0.5,3.6,4.1,2.6,1.9,0.4,1.4,3.0,13.1,DPOY-13
81.0,Rafer Alston,29.0,HOU,PG,63.0,63.0,2431.0,4.1,10.9,0.379,1.5,4.6,0.327,2.6,6.3,0.418,0.449,1.5,2.1,0.692,0.5,3.2,3.8,6.3,1.5,0.2,2.3,2.9,11.3,
82.0,Delonte West,22.0,BOS,PG,71.0,71.0,2418.0,5.0,10.2,0.487,1.3,3.2,0.385,3.7,6.9,0.534,0.548,1.3,1.5,0.851,0.8,3.5,4.3,4.9,1.3,0.7,2.0,2.9,12.4,
83.0,Raymond Felton,21.0,CHA,PG,80.0,54.0,2406.0,5.2,13.2,0.391,1.5,4.1,0.358,3.7,9.2,0.405,0.446,2.4,3.3,0.725,1.2,2.8,4.0,6.7,1.5,0.1,2.7,2.7,14.2,ROY-4
84.0,Steve Francis,28.0,2TM,SG,70.0,60.0,2393.0,5.0,11.5,0.435,0.4,1.2,0.301,4.6,10.3,0.452,0.452,4.7,6.0,0.787,1.1,3.2,4.4,5.2,1.1,0.3,3.2,3.1,15.1,
84.0,Steve Francis,28.0,ORL,PG,46.0,45.0,1734.0,5.2,11.9,0.433,0.4,1.5,0.257,4.8,10.5,0.457,0.449,4.8,6.0,0.797,1.2,3.3,4.5,5.4,1.1,0.2,3.2,2.9,15.5,
84.0,Steve Francis,28.0,NYK,SG,24.0,15.0,659.0,4.6,10.4,0.442,0.4,0.7,0.538,4.2,9.7,0.435,0.461,4.5,6.0,0.761,0.8,3.1,3.9,4.5,1.3,0.3,3.2,3.4,14.1,
85.0,P.J. Brown,36.0,NOK,C,75.0,73.0,2380.0,4.1,8.8,0.461,0.0,0.0,,4.1,8.8,0.461,0.461,2.1,2.5,0.827,2.8,5.5,8.3,1.4,0.7,0.8,1.4,3.3,10.2,DPOY-13
86.0,David Wesley,35.0,HOU,SG,71.0,59.0,2372.0,3.4,8.5,0.403,1.5,4.1,0.365,1.9,4.4,0.438,0.491,2.3,2.8,0.807,0.4,2.3,2.7,3.1,0.9,0.1,1.8,3.2,10.7,
87.0,Charlie Villanueva,21.0,TOR,PF,81.0,36.0,2361.0,6.6,14.3,0.463,1.1,3.3,0.327,5.6,11.1,0.503,0.5,1.7,2.4,0.706,2.8,5.2,7.9,1.3,0.9,1.0,1.5,3.8,16.1,"ROY-2,6MOY-20"
88.0,Eric Snow,32.0,CLE,PG,82.0,82.0,2351.0,2.5,6.1,0.409,0.0,0.2,0.1,2.5,6.0,0.416,0.41,1.0,1.4,0.688,0.6,2.5,3.0,5.3,1.2,0.3,1.8,3.3,6.0,
89.0,Brevin Knight,30.0,CHA,PG,69.0,67.0,2351.0,4.7,11.8,0.399,0.0,0.2,0.231,4.7,11.6,0.402,0.401,3.9,4.8,0.803,0.5,2.9,3.4,9.3,2.4,0.1,2.5,3.1,13.3,
90.0,Andrew Bogut,21.0,MIL,PF,82.0,77.0,2348.0,5.0,9.3,0.533,0.0,0.0,0.0,5.0,9.2,0.536,0.533,1.9,3.0,0.629,2.9,5.9,8.8,2.9,0.8,1.0,1.9,4.0,11.8,ROY-3
91.0,Luther Head,23.0,HOU,SG,80.0,27.0,2310.0,4.0,9.8,0.403,1.8,4.9,0.361,2.2,4.9,0.445,0.493,1.3,1.9,0.699,0.5,3.6,4.1,3.4,1.4,0.1,1.9,2.6,11.0,ROY-7
92.0,Deron Williams,21.0,UTA,PG,80.0,47.0,2307.0,5.3,12.6,0.421,1.4,3.4,0.416,3.9,9.1,0.423,0.478,1.5,2.1,0.704,0.5,2.5,3.0,5.6,0.9,0.3,2.3,3.6,13.5,ROY-6
93.0,Gary Payton,37.0,MIA,PG,81.0,25.0,2305.0,3.6,8.5,0.42,1.0,3.6,0.287,2.6,5.0,0.517,0.481,1.6,2.0,0.794,0.5,3.1,3.6,4.0,1.1,0.2,1.6,2.6,9.8,
94.0,Kenny Thomas,28.0,SAC,PF,82.0,55.0,2293.0,4.8,9.5,0.505,0.0,0.0,0.0,4.8,9.5,0.506,0.505,2.2,3.2,0.676,3.1,6.6,9.7,2.6,1.1,0.6,2.1,3.1,11.7,
95.0,Antonio Daniels,30.0,WAS,SG,80.0,17.0,2283.0,3.6,8.7,0.418,0.4,1.6,0.228,3.3,7.1,0.461,0.439,4.5,5.3,0.845,0.3,2.4,2.7,4.5,0.8,0.1,1.4,1.5,12.1,
96.0,Zydrunas Ilgauskas,30.0,CLE,C,78.0,78.0,2283.0,7.1,14.0,0.506,0.0,0.1,0.0,7.1,13.9,0.509,0.506,5.0,6.0,0.834,3.9,5.5,9.3,1.4,0.6,2.1,2.4,4.4,19.2,
97.0,Mike Miller,25.0,MEM,SG,74.0,9.0,2268.0,5.6,12.1,0.466,2.2,5.4,0.407,3.4,6.7,0.513,0.557,2.7,3.3,0.8,0.7,5.6,6.3,3.2,0.8,0.4,2.2,2.7,16.1,6MOY-1
98.0,Josh Childress,22.0,ATL,SF,74.0,10.0,2249.0,4.4,8.1,0.552,0.5,1.0,0.492,3.9,7.0,0.56,0.583,2.5,3.2,0.766,2.1,4.0,6.2,2.1,1.4,0.6,1.6,2.9,11.9,
