Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
11.0,Vince Carter,23.0,TOR,SF,82.0,82.0,3126.0,9.1,19.5,0.465,1.1,2.7,0.403,8.0,16.8,0.475,0.493,5.0,6.3,0.791,1.7,3.8,5.5,3.7,1.3,1.1,2.0,3.0,24.3,"MVP-10,AS,NBA3"
12.0,Michael Dickerson,24.0,VAN,SG,82.0,82.0,3103.0,6.4,14.7,0.436,1.4,3.4,0.409,5.0,11.4,0.444,0.483,3.1,3.8,0.83,0.9,2.3,3.2,2.4,1.3,0.5,1.9,2.6,17.4,
13.0,Ray Allen,24.0,MIL,SG,82.0,82.0,3070.0,7.5,16.5,0.455,2.0,4.8,0.423,5.5,11.8,0.468,0.516,4.1,4.7,0.887,1.0,3.2,4.2,3.6,1.3,0.2,2.1,2.2,21.2,AS
14.0,Antoine Walker,23.0,BOS,PF,82.0,82.0,3003.0,7.8,18.1,0.43,0.9,3.4,0.256,6.9,14.6,0.471,0.455,3.7,5.3,0.699,2.4,5.4,7.8,3.7,1.4,0.4,3.1,3.2,20.1,
15.0,Elton Brand,20.0,CHI,PF,81.0,80.0,2999.0,7.6,15.7,0.482,0.0,0.0,0.0,7.6,15.7,0.483,0.482,4.4,6.4,0.685,4.2,5.5,9.7,1.9,0.8,1.6,2.7,3.1,19.5,ROY-1
16.0,Reggie Miller,34.0,IND,SG,81.0,81.0,2987.0,5.6,12.5,0.448,2.0,4.9,0.408,3.6,7.7,0.473,0.527,4.5,4.9,0.919,0.6,2.3,2.9,2.3,1.0,0.3,1.6,1.5,17.7,"MVP-13,AS"
17.0,Dikembe Mutombo,33.0,ATL,C,82.0,82.0,2984.0,3.9,6.9,0.562,0.0,0.0,,3.9,6.9,0.562,0.562,3.6,5.1,0.708,3.7,10.3,14.0,1.3,0.3,3.2,2.1,3.0,11.4,"DPOY-3,AS"
18.0,Jalen Rose,27.0,IND,SF,80.0,80.0,2978.0,6.8,14.5,0.471,0.9,2.4,0.393,5.9,12.1,0.486,0.503,3.1,3.7,0.827,0.5,4.2,4.7,3.9,1.0,0.6,2.3,2.8,17.6,"MVP-13,MIP-1"
19.0,Nick Van Exel,28.0,DEN,PG,79.0,79.0,2950.0,5.8,14.8,0.39,1.6,4.9,0.332,4.1,9.9,0.419,0.445,2.4,2.9,0.817,0.4,3.4,3.8,8.7,0.8,0.1,2.7,1.8,15.6,
20.0,Karl Malone,36.0,UTA,PF,82.0,82.0,2947.0,9.2,18.0,0.509,0.0,0.1,0.25,9.2,17.9,0.511,0.51,7.2,9.0,0.797,2.1,7.5,9.5,3.7,1.0,0.9,2.8,2.8,25.6,"MVP-4,AS,NBA2"
21.0,Dirk Nowitzki,21.0,DAL,PF,82.0,81.0,2938.0,6.3,13.7,0.461,1.4,3.7,0.379,4.9,9.9,0.491,0.513,3.5,4.3,0.83,1.2,5.3,6.5,2.5,0.8,0.8,1.7,3.1,17.6,
22.0,Lindsey Hunter,29.0,DET,PG,82.0,82.0,2919.0,4.7,11.0,0.425,2.1,4.8,0.432,2.6,6.2,0.419,0.519,1.4,1.9,0.76,0.4,2.7,3.1,4.0,1.6,0.3,1.8,2.7,12.9,
23.0,Juwan Howard,26.0,WAS,PF,82.0,82.0,2909.0,6.3,13.7,0.459,0.0,0.1,0.0,6.3,13.6,0.462,0.459,2.5,3.4,0.735,1.6,4.2,5.8,3.1,0.8,0.3,2.8,3.7,15.1,
24.0,Glenn Robinson,27.0,MIL,SF,81.0,81.0,2909.0,8.5,18.1,0.472,1.1,2.9,0.363,7.5,15.1,0.493,0.502,2.8,3.5,0.802,1.3,4.7,6.0,2.4,1.0,0.5,2.8,2.6,21.0,AS
25.0,Bryon Russell,29.0,UTA,SF,82.0,70.0,2900.0,5.1,11.3,0.446,1.3,3.3,0.396,3.7,8.0,0.467,0.504,2.9,3.9,0.75,1.2,4.1,5.3,2.0,1.6,0.3,1.3,3.2,14.4,
26.0,Sam Cassell,30.0,MIL,PG,81.0,81.0,2899.0,6.8,14.5,0.466,0.3,1.1,0.289,6.4,13.4,0.481,0.477,4.8,5.5,0.876,0.9,2.9,3.7,9.1,1.3,0.1,3.3,3.2,18.7,
27.0,Stephon Marbury,22.0,NJN,PG,74.0,74.0,2881.0,7.1,16.5,0.432,0.8,2.9,0.283,6.3,13.5,0.464,0.457,5.4,6.7,0.813,0.8,2.2,3.0,7.8,1.4,0.2,3.4,2.4,20.5,NBA3
28.0,Chris Webber,26.0,SAC,PF,75.0,75.0,2880.0,9.3,19.4,0.483,0.3,1.2,0.284,9.0,18.2,0.496,0.492,3.9,5.2,0.751,2.4,7.5,9.8,4.3,1.5,1.6,2.7,3.3,22.9,"MVP-9,AS,NBA3"
29.0,Tim Duncan,23.0,SAS,PF,74.0,74.0,2875.0,7.9,16.0,0.49,0.0,0.1,0.091,7.9,15.9,0.494,0.491,5.7,7.6,0.761,3.3,8.2,11.5,2.9,0.8,2.1,3.0,2.6,21.5,"MVP-5,AS,NBA1,DEF1"
30.0,Eric Snow,26.0,PHI,PG,82.0,80.0,2866.0,3.2,7.5,0.43,0.1,0.6,0.244,3.1,6.9,0.446,0.44,1.6,2.2,0.712,0.5,2.8,3.3,7.8,1.8,0.1,2.0,3.1,8.2,
31.0,Allen Iverson,24.0,PHI,SG,70.0,70.0,2853.0,9.2,21.9,0.421,1.1,3.3,0.341,8.1,18.6,0.435,0.446,5.6,7.8,0.713,0.9,2.5,3.4,4.1,1.8,0.1,2.9,2.0,25.1,"MVP-7,AS,NBA2"
32.0,Vin Baker,28.0,SEA,C,79.0,75.0,2849.0,6.5,14.3,0.455,0.0,0.1,0.25,6.5,14.2,0.457,0.456,3.6,5.2,0.682,2.9,4.8,7.6,1.9,0.6,0.8,2.7,3.6,16.6,
33.0,Rasheed Wallace,25.0,POR,PF,81.0,77.0,2845.0,6.9,13.2,0.519,0.1,0.6,0.16,6.8,12.6,0.537,0.522,2.9,4.2,0.704,1.6,5.5,7.2,1.8,1.1,1.4,2.0,2.7,16.8,AS
34.0,Clifford Robinson,33.0,PHO,SF,80.0,67.0,2839.0,6.7,14.5,0.464,1.5,4.1,0.37,5.2,10.4,0.501,0.517,3.8,4.8,0.782,1.3,3.2,4.6,2.8,1.1,0.8,2.1,3.0,18.7,"DPOY-8,DEF2"
35.0,Jamal Mashburn,27.0,MIA,SF,76.0,76.0,2828.0,6.6,14.7,0.445,1.4,3.5,0.403,5.1,11.2,0.458,0.493,2.4,3.0,0.778,0.8,4.0,4.9,3.8,1.0,0.2,2.3,2.7,16.9,
36.0,Eddie Jones,28.0,CHH,SG,72.0,72.0,2807.0,6.1,14.4,0.427,1.6,4.4,0.375,4.5,10.0,0.45,0.484,4.6,5.4,0.864,1.0,3.4,4.4,3.9,2.5,0.6,2.1,2.3,18.5,"DPOY-3,AS,NBA3,DEF2"
37.0,Keith Van Horn,24.0,NJN,PF,80.0,80.0,2782.0,7.2,16.3,0.445,1.1,3.0,0.368,6.1,13.3,0.462,0.478,4.3,5.1,0.847,2.6,6.2,8.7,2.0,0.8,0.8,3.2,3.3,19.9,
38.0,Steve Francis,22.0,HOU,PG,77.0,77.0,2776.0,6.4,14.5,0.445,1.4,4.0,0.345,5.1,10.5,0.483,0.493,3.7,4.7,0.786,2.0,3.3,5.3,6.6,1.5,0.4,4.0,3.0,18.0,ROY-1
39.0,Grant Hill,27.0,DET,SF,74.0,74.0,2776.0,9.0,18.4,0.489,0.4,1.3,0.347,8.6,17.2,0.5,0.501,6.2,7.8,0.795,1.3,5.1,6.4,5.0,1.3,0.6,3.1,2.5,24.7,"MVP-8,AS,NBA2"
40.0,Alan Henderson,27.0,ATL,PF,82.0,82.0,2775.0,5.6,12.1,0.461,0.0,0.1,0.1,5.6,11.9,0.465,0.462,2.9,4.3,0.671,3.4,4.0,7.4,1.0,1.1,0.7,1.8,3.0,14.0,
41.0,Jim Jackson,29.0,ATL,SF,79.0,76.0,2767.0,6.6,16.1,0.411,1.5,3.9,0.386,5.1,12.1,0.418,0.458,2.4,2.8,0.877,1.3,3.8,5.1,3.0,0.7,0.1,2.4,2.2,17.1,
42.0,Lamar Odom,20.0,LAC,SF,76.0,70.0,2767.0,5.8,13.3,0.438,0.8,2.1,0.36,5.1,11.2,0.453,0.467,3.9,5.5,0.719,2.1,5.7,7.7,4.1,1.2,1.2,3.4,3.8,16.4,ROY-3
43.0,David Wesley,29.0,CHH,PG,82.0,82.0,2760.0,5.3,12.5,0.426,1.1,3.2,0.355,4.2,9.2,0.451,0.472,2.8,3.6,0.778,0.5,2.4,2.9,6.0,1.4,0.1,2.1,2.4,14.6,
44.0,Jason Williams,24.0,SAC,PG,81.0,81.0,2760.0,4.7,12.7,0.373,1.9,6.6,0.287,2.8,6.1,0.466,0.448,1.7,2.2,0.753,0.3,2.7,3.0,7.7,1.5,0.1,3.9,1.8,13.0,
45.0,Scottie Pippen,34.0,POR,SF,82.0,82.0,2749.0,5.1,11.3,0.451,1.1,3.4,0.327,4.0,7.8,0.506,0.501,2.1,2.9,0.717,1.5,5.2,6.7,5.3,1.5,0.5,2.7,2.7,13.4,"DPOY-8,DEF2"
46.0,Alonzo Mourning,29.0,MIA,C,79.0,78.0,2748.0,8.5,15.5,0.551,0.0,0.1,0.0,8.5,15.5,0.553,0.551,5.4,7.6,0.711,2.8,7.0,9.9,1.6,0.5,3.9,2.8,4.0,22.5,"MVP-3,DPOY-1,AS,NBA2,DEF1"
47.0,Brent Barry,28.0,SEA,SG,80.0,74.0,2726.0,4.3,9.3,0.463,2.2,5.3,0.411,2.2,4.1,0.529,0.579,1.7,2.1,0.809,0.7,4.3,4.9,3.8,1.4,0.4,1.9,3.0,12.5,
48.0,Shandon Anderson,26.0,HOU,SF,82.0,82.0,2700.0,4.9,10.4,0.473,1.1,3.0,0.351,3.9,7.4,0.523,0.524,2.6,3.4,0.767,1.2,3.9,5.1,3.2,1.3,0.4,2.6,2.4,13.5,
49.0,Antonio McDyess,25.0,DEN,PF,81.0,81.0,2698.0,8.2,16.2,0.507,0.0,0.0,0.0,8.2,16.1,0.508,0.507,4.3,6.9,0.626,3.1,6.0,9.1,2.1,0.9,1.9,3.1,4.2,20.7,
50.0,Steve Smith,30.0,POR,SG,82.0,81.0,2689.0,5.6,12.0,0.467,1.3,3.2,0.398,4.3,8.8,0.492,0.52,3.9,4.6,0.85,1.6,2.5,4.2,2.8,1.0,0.4,1.6,2.9,16.4,
51.0,Horace Grant,34.0,SEA,PF,76.0,76.0,2688.0,3.6,8.0,0.444,0.0,0.1,0.0,3.6,8.0,0.447,0.444,1.1,1.5,0.721,2.2,5.7,7.9,2.5,0.7,0.8,0.8,2.6,8.2,
52.0,Othella Harrington,26.0,VAN,PF,82.0,82.0,2677.0,5.6,11.2,0.506,0.0,0.0,0.0,5.6,11.1,0.507,0.506,3.2,4.0,0.792,2.6,4.9,7.6,1.3,0.5,0.8,2.9,3.9,14.5,
53.0,Jason Kidd,26.0,PHO,PG,67.0,67.0,2616.0,4.8,11.8,0.409,0.8,2.3,0.337,4.0,9.5,0.427,0.442,2.8,3.4,0.829,1.3,5.3,6.6,9.3,1.8,0.4,3.1,2.0,13.2,"MVP-11,DPOY-8,AS,NBA1,DEF2"
54.0,Kenny Anderson,29.0,BOS,PG,82.0,82.0,2593.0,6.0,13.7,0.44,1.2,3.1,0.386,4.8,10.6,0.456,0.483,2.7,3.5,0.775,0.8,2.4,3.1,5.8,1.9,0.1,1.8,3.2,16.0,
55.0,Darrell Armstrong,31.0,ORL,PG,82.0,82.0,2590.0,6.7,15.6,0.433,1.9,5.6,0.34,4.8,10.0,0.485,0.494,3.1,3.4,0.911,0.9,2.8,3.8,7.0,2.3,0.1,3.4,1.9,18.5,MVP-13
56.0,Terrell Brandon,29.0,MIN,PG,71.0,71.0,2587.0,6.8,14.5,0.466,0.7,1.8,0.402,6.0,12.7,0.476,0.492,2.6,2.9,0.899,0.6,2.7,3.3,8.8,1.9,0.4,2.6,2.2,16.9,
57.0,Paul Pierce,22.0,BOS,SF,73.0,72.0,2583.0,6.8,15.3,0.442,1.3,3.9,0.343,5.4,11.4,0.476,0.486,5.0,6.3,0.798,1.2,4.4,5.5,3.1,2.1,0.9,2.5,3.3,19.9,
58.0,Avery Johnson,34.0,SAS,PG,82.0,82.0,2571.0,5.6,11.9,0.473,0.0,0.1,0.111,5.6,11.8,0.477,0.474,1.6,2.2,0.735,0.5,1.8,2.2,6.9,1.1,0.3,2.0,2.1,12.9,
59.0,David Robinson,34.0,SAS,C,80.0,80.0,2557.0,7.4,14.5,0.512,0.0,0.0,0.0,7.4,14.5,0.513,0.512,5.2,7.2,0.726,2.7,8.1,10.8,2.0,1.4,2.6,2.3,3.5,20.1,"AS,NBA3"
60.0,Elden Campbell,31.0,CHH,C,78.0,77.0,2538.0,5.2,11.8,0.446,0.0,0.1,0.0,5.2,11.7,0.45,0.446,3.5,5.1,0.69,2.4,6.0,8.4,1.8,0.8,2.1,1.8,3.8,14.0,
61.0,Glen Rice,32.0,LAL,SF,80.0,80.0,2530.0,6.0,13.9,0.43,1.2,3.3,0.367,4.8,10.7,0.449,0.472,4.9,5.6,0.874,0.8,3.9,4.7,2.5,0.7,0.2,1.6,2.5,18.1,
62.0,Kobe Bryant,21.0,LAL,SG,66.0,62.0,2524.0,7.9,16.9,0.468,0.7,2.1,0.319,7.2,14.8,0.489,0.488,4.7,5.7,0.821,1.5,4.4,5.9,4.6,1.5,0.9,2.6,3.1,21.2,"MVP-12,DPOY-5,AS,NBA2,DEF1"
63.0,Cuttino Mobley,24.0,HOU,SG,81.0,8.0,2496.0,6.3,14.7,0.43,1.5,4.2,0.356,4.8,10.4,0.46,0.481,4.3,5.1,0.847,0.9,3.3,4.2,3.0,1.3,0.5,2.7,2.5,18.4,6MOY-2
64.0,Michael Olowokandi,24.0,LAC,C,80.0,77.0,2493.0,4.8,10.9,0.437,0.0,0.0,,4.8,10.9,0.437,0.437,1.8,2.7,0.651,2.8,6.7,9.5,0.5,0.5,2.0,2.6,4.4,11.3,
65.0,Shawn Kemp,30.0,CLE,C,82.0,82.0,2492.0,7.0,16.8,0.417,0.0,0.1,0.333,7.0,16.7,0.418,0.418,7.1,9.2,0.776,3.3,7.1,10.5,2.0,1.4,1.4,4.2,5.4,21.1,
66.0,Antonio Davis,31.0,TOR,C,79.0,78.0,2479.0,4.5,10.3,0.44,0.0,0.0,,4.5,10.3,0.44,0.44,4.1,5.4,0.765,3.4,6.7,10.1,1.5,0.6,1.5,1.8,3.9,13.2,
67.0,Tracy McGrady,20.0,TOR,SF,79.0,34.0,2462.0,6.7,14.9,0.451,0.3,1.0,0.277,6.4,13.9,0.463,0.46,4.1,5.7,0.707,2.7,4.6,7.3,3.8,1.3,2.2,2.3,2.9,17.7,6MOY-3
68.0,Mookie Blaylock,32.0,GSW,PG,73.0,72.0,2459.0,4.8,12.3,0.391,1.5,4.4,0.336,3.3,7.8,0.422,0.451,1.0,1.4,0.705,0.8,3.1,4.0,7.2,2.1,0.3,2.1,1.8,12.0,
69.0,Christian Laettner,30.0,DET,C,82.0,82.0,2443.0,5.6,11.8,0.473,0.1,0.4,0.292,5.5,11.4,0.479,0.478,3.5,4.3,0.812,2.6,5.6,8.1,2.7,1.2,0.7,2.7,4.8,14.8,
70.0,Raef LaFrentz,23.0,DEN,C,81.0,80.0,2435.0,5.8,13.0,0.446,0.9,2.7,0.328,4.9,10.3,0.477,0.48,2.4,3.5,0.686,2.5,7.0,9.5,1.4,0.6,2.7,1.4,4.3,14.9,
71.0,John Stockton,37.0,UTA,PG,82.0,82.0,2432.0,5.4,10.7,0.501,0.6,1.8,0.355,4.7,8.9,0.53,0.53,3.3,3.8,0.86,0.7,2.5,3.2,10.4,2.1,0.2,2.6,2.8,14.7,AS
72.0,Charles Oakley,36.0,TOR,PF,80.0,80.0,2431.0,3.5,8.3,0.418,0.2,0.6,0.341,3.3,7.7,0.424,0.43,1.0,1.3,0.776,1.7,6.3,8.0,3.7,1.5,0.7,2.3,4.4,8.1,
73.0,George Lynch,29.0,PHI,SF,75.0,75.0,2416.0,4.4,9.6,0.461,0.2,0.5,0.417,4.2,9.1,0.464,0.473,1.7,2.7,0.617,3.2,5.5,8.7,2.0,1.8,0.6,1.8,3.4,10.8,
74.0,Mitch Richmond,34.0,WAS,SG,74.0,69.0,2397.0,6.7,15.8,0.426,1.4,3.6,0.386,5.3,12.1,0.438,0.47,4.5,5.1,0.876,0.6,2.6,3.2,2.8,1.7,0.2,2.3,2.9,19.3,
75.0,Malik Sealy,29.0,MIN,SF,82.0,61.0,2392.0,5.6,11.7,0.476,0.2,0.5,0.286,5.4,11.2,0.485,0.482,2.7,3.3,0.812,1.8,3.5,5.3,3.0,1.1,0.3,1.7,3.0,14.0,
76.0,Ron Mercer,23.0,2TM,SG,68.0,68.0,2377.0,7.0,16.4,0.426,0.2,0.7,0.313,6.7,15.6,0.431,0.433,3.2,4.1,0.789,1.0,2.8,3.8,2.4,1.1,0.3,2.3,2.3,17.4,
76.0,Ron Mercer,23.0,DEN,SG,37.0,37.0,1408.0,7.0,15.6,0.444,0.4,1.0,0.385,6.6,14.7,0.449,0.457,3.0,3.9,0.788,0.7,3.1,3.9,2.7,0.8,0.4,2.2,1.9,17.3,
76.0,Ron Mercer,23.0,ORL,SG,31.0,31.0,969.0,7.0,17.4,0.402,0.0,0.3,0.0,7.0,17.1,0.41,0.402,3.5,4.4,0.79,1.3,2.3,3.6,2.0,1.6,0.3,2.4,2.8,17.5,
77.0,Vlade Divac,31.0,SAC,C,82.0,81.0,2374.0,5.8,11.6,0.503,0.1,0.4,0.269,5.7,11.2,0.511,0.507,3.5,5.0,0.691,2.6,7.3,9.9,3.7,1.6,1.6,2.9,3.8,15.2,
78.0,Damon Stoudamire,26.0,POR,PG,78.0,78.0,2372.0,5.9,13.6,0.432,1.2,3.2,0.377,4.6,10.4,0.449,0.477,1.9,2.2,0.841,0.9,2.8,3.7,6.1,1.2,0.0,2.3,2.6,14.8,
79.0,Lamond Murray,26.0,CLE,SF,74.0,72.0,2365.0,7.0,15.5,0.451,0.8,2.1,0.367,6.2,13.4,0.465,0.476,3.1,4.1,0.761,1.9,4.5,6.4,2.0,1.6,0.5,2.8,3.2,17.9,
80.0,Kendall Gill,31.0,NJN,SF,76.0,75.0,2355.0,6.1,14.6,0.414,0.3,1.2,0.256,5.7,13.4,0.428,0.425,2.8,3.9,0.71,1.3,3.1,4.3,3.2,2.1,0.6,1.4,3.2,15.2,DPOY-8
81.0,Derrick Coleman,32.0,CHH,PF,74.0,64.0,2347.0,6.8,15.0,0.456,0.8,2.2,0.362,6.1,12.9,0.471,0.482,4.5,5.8,0.785,1.9,7.8,9.7,2.7,0.5,2.0,2.7,3.0,19.0,
82.0,Bo Outlaw,28.0,ORL,PF,82.0,55.0,2326.0,3.2,5.2,0.602,0.0,0.0,0.0,3.2,5.2,0.607,0.602,1.3,2.5,0.506,3.1,5.0,8.1,3.8,1.7,2.3,2.1,3.1,7.6,DPOY-8
83.0,Larry Hughes,21.0,2TM,SG,82.0,37.0,2324.0,7.1,17.8,0.4,0.4,1.9,0.232,6.7,15.8,0.421,0.413,4.3,5.8,0.74,1.8,3.7,5.4,3.2,1.8,0.4,3.0,3.0,19.0,
83.0,Larry Hughes,21.0,PHI,SG,50.0,5.0,1018.0,6.8,16.3,0.416,0.4,1.8,0.216,6.4,14.5,0.441,0.428,3.7,5.0,0.746,1.8,3.8,5.6,2.7,1.9,0.4,3.4,3.3,17.7,
83.0,Larry Hughes,21.0,GSW,SG,32.0,32.0,1306.0,7.4,18.9,0.389,0.5,2.0,0.243,6.9,16.9,0.407,0.402,4.8,6.5,0.736,1.7,3.6,5.2,3.6,1.7,0.4,2.8,2.7,20.0,
84.0,Tyrone Nesby,24.0,LAC,SG,73.0,39.0,2317.0,5.7,14.2,0.398,1.5,4.4,0.335,4.2,9.9,0.426,0.449,2.3,3.0,0.791,1.3,3.0,4.3,1.9,1.2,0.5,1.6,3.2,15.1,
85.0,Dan Majerle,34.0,MIA,SG,69.0,69.0,2308.0,2.7,6.6,0.403,1.7,4.7,0.362,0.9,1.8,0.508,0.533,0.9,1.1,0.812,0.4,4.8,5.2,3.2,1.4,0.3,1.0,2.4,7.9,
86.0,P.J. Brown,30.0,MIA,PF,80.0,80.0,2302.0,5.0,10.5,0.48,0.0,0.0,0.0,5.0,10.5,0.481,0.48,1.9,2.5,0.755,3.4,6.0,9.4,2.3,1.0,1.0,1.6,4.1,11.9,
87.0,Rodney Rogers,28.0,PHO,PF,82.0,7.0,2286.0,6.7,13.9,0.486,1.8,4.1,0.439,4.9,9.7,0.506,0.551,2.5,3.9,0.639,2.2,4.9,7.0,2.7,1.5,0.7,2.6,4.6,17.8,6MOY-1
88.0,Larry Johnson,30.0,NYK,PF,70.0,68.0,2281.0,4.5,10.3,0.433,0.9,2.7,0.333,3.5,7.5,0.469,0.477,2.0,2.6,0.766,1.4,4.6,6.0,2.8,0.7,0.1,1.5,3.2,11.8,
89.0,Doug Christie,29.0,TOR,SG,73.0,73.0,2264.0,4.9,12.1,0.407,1.6,4.4,0.36,3.4,7.8,0.434,0.472,2.9,3.4,0.843,1.0,3.5,4.5,5.1,1.6,0.7,2.3,2.7,14.4,
90.0,Anfernee Hardaway,28.0,PHO,SG,60.0,60.0,2253.0,6.0,12.8,0.474,0.5,1.6,0.324,5.5,11.1,0.496,0.494,3.6,4.6,0.79,1.5,4.1,5.5,5.0,1.5,0.6,2.4,2.6,16.2,
91.0,Jamie Feick,25.0,NJN,C,81.0,17.0,2241.0,2.9,6.8,0.428,0.0,0.0,1.0,2.9,6.7,0.424,0.431,1.5,2.1,0.707,4.2,7.9,12.1,1.1,0.7,0.6,0.9,3.3,7.4,
92.0,Metta World Peace,20.0,CHI,SF,72.0,63.0,2238.0,5.0,12.2,0.407,1.0,3.1,0.314,4.0,9.1,0.438,0.447,3.0,4.5,0.674,1.0,4.0,5.0,3.2,1.9,0.6,2.7,2.6,13.9,
93.0,Maurice Taylor,23.0,LAC,PF,62.0,60.0,2227.0,7.4,16.0,0.464,0.0,0.1,0.125,7.4,15.8,0.466,0.464,2.3,3.2,0.711,1.6,4.9,6.5,1.6,0.8,0.8,2.7,3.5,17.1,
94.0,Mario Elie,36.0,SAS,SF,79.0,79.0,2217.0,3.2,7.4,0.427,1.2,3.0,0.398,2.0,4.4,0.446,0.508,2.0,2.4,0.846,0.8,3.3,4.0,3.1,1.2,0.1,2.1,2.5,9.6,
95.0,Bob Sura,26.0,CLE,SG,73.0,45.0,2216.0,5.8,13.2,0.437,2.0,5.4,0.367,3.8,7.8,0.484,0.512,2.8,4.1,0.697,0.8,3.9,4.7,4.6,1.5,0.3,2.4,3.3,16.4,
96.0,Derek Anderson,25.0,LAC,SG,64.0,58.0,2201.0,6.2,14.1,0.438,0.9,2.9,0.309,5.3,11.2,0.472,0.47,4.4,5.1,0.877,1.3,2.9,4.2,3.6,1.5,0.2,2.7,2.4,17.7,
97.0,Mark Jackson,34.0,IND,PG,81.0,81.0,2190.0,4.0,9.4,0.432,1.5,3.6,0.403,2.6,5.7,0.45,0.51,1.3,1.6,0.806,1.0,3.8,4.9,10.7,1.2,0.2,2.9,1.8,10.8,
98.0,Rod Strickland,33.0,WAS,PG,69.0,67.0,2188.0,5.4,12.5,0.429,0.0,0.3,0.048,5.4,12.2,0.44,0.43,3.5,5.0,0.702,1.2,3.1,4.3,8.5,1.5,0.3,3.1,2.4,14.3,
99.0,Wally Szczerbiak,22.0,MIN,SF,73.0,53.0,2171.0,5.7,11.1,0.511,0.5,1.3,0.359,5.2,9.8,0.531,0.532,2.2,2.7,0.826,1.5,3.0,4.5,3.3,1.0,0.4,1.4,2.9,14.0,
100.0,Jason Caffey,26.0,GSW,PF,71.0,56.0,2159.0,5.4,11.3,0.479,0.0,0.0,0.0,5.4,11.2,0.48,0.479,3.4,5.8,0.597,3.2,4.9,8.0,2.0,1.0,0.3,2.8,4.5,14.2,
101.0,Tyrone Hill,31.0,PHI,PF,68.0,65.0,2155.0,5.3,11.0,0.485,0.0,0.0,0.0,5.3,10.9,0.485,0.485,3.0,4.3,0.691,3.7,6.8,10.4,0.9,1.1,0.5,2.1,4.1,13.6,
102.0,Jeff Hornacek,36.0,UTA,SG,77.0,77.0,2133.0,6.0,12.3,0.492,1.1,2.3,0.478,4.9,10.0,0.495,0.537,2.9,3.0,0.95,0.8,2.2,3.1,3.4,1.1,0.3,1.9,2.5,16.1,
