Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
12.0,Antawn Jamison,31.0,WAS,PF,79.0,79.0,3061.0,7.3,16.7,0.436,1.4,4.2,0.339,5.9,12.5,0.468,0.478,3.9,5.2,0.76,2.5,7.0,9.5,1.4,1.2,0.4,1.3,2.3,19.9,"MVP-14,AS"
13.0,Deron Williams,23.0,UTA,PG,82.0,82.0,3059.0,6.7,13.1,0.507,1.0,2.5,0.395,5.7,10.7,0.533,0.544,3.9,4.8,0.803,0.4,2.5,2.9,10.1,1.1,0.3,3.3,2.4,18.2,"MVP-12,NBA2"
14.0,LeBron James,23.0,CLE,SF,75.0,74.0,3027.0,9.4,19.5,0.484,1.3,4.3,0.315,8.1,15.3,0.531,0.518,6.5,9.2,0.712,1.6,5.5,7.0,6.4,1.6,1.0,3.0,2.0,26.8,"MVP-4,AS,NBA1"
15.0,Hedo TÃ¼rkoÄlu,28.0,ORL,SF,82.0,82.0,3026.0,6.6,14.5,0.456,2.0,4.9,0.4,4.6,9.6,0.485,0.524,3.9,4.7,0.829,1.0,4.6,5.6,4.9,0.9,0.3,2.9,2.9,19.1,MIP-1
16.0,Andre Miller,31.0,PHI,PG,82.0,82.0,3016.0,6.8,13.8,0.492,0.0,0.4,0.088,6.8,13.4,0.504,0.494,3.1,4.0,0.772,1.1,2.7,3.9,6.7,1.3,0.1,2.5,2.2,16.7,
17.0,Chris Paul,22.0,NOH,PG,80.0,80.0,3006.0,7.5,15.5,0.488,1.1,3.0,0.369,6.4,12.5,0.516,0.524,4.0,4.7,0.851,0.7,3.1,3.8,11.1,2.6,0.0,2.4,2.2,20.2,"MVP-2,DPOY-7,AS,NBA1,DEF2"
18.0,Rudy Gay,21.0,MEM,SF,81.0,81.0,3000.0,7.5,16.3,0.461,1.6,4.6,0.346,5.9,11.6,0.507,0.511,3.0,3.8,0.785,1.7,4.3,6.0,1.9,1.3,0.9,2.3,2.8,19.6,
19.0,Raymond Felton,23.0,CHA,PG,79.0,79.0,2972.0,5.0,12.1,0.413,0.7,2.4,0.28,4.3,9.7,0.447,0.441,3.1,3.9,0.8,0.4,2.4,2.9,7.1,1.2,0.1,2.6,2.2,13.8,
20.0,Ricky Davis,28.0,MIA,SF,82.0,47.0,2963.0,5.1,11.8,0.433,1.6,4.0,0.405,3.5,7.8,0.447,0.502,1.9,2.4,0.787,0.7,3.6,4.3,3.4,1.1,0.2,2.3,2.3,13.7,
21.0,Vince Carter,31.0,NJN,SG,76.0,72.0,2959.0,7.1,15.7,0.456,1.2,3.3,0.359,5.9,12.3,0.482,0.494,4.3,5.2,0.816,1.4,4.1,5.5,4.7,1.1,0.4,2.2,2.9,19.7,
22.0,Mike Dunleavy,27.0,IND,SG,82.0,82.0,2953.0,6.5,13.6,0.476,2.0,4.7,0.424,4.5,8.9,0.504,0.55,4.1,4.9,0.834,0.7,4.4,5.2,3.5,1.0,0.4,2.3,2.5,19.1,
23.0,Lamar Odom,28.0,LAL,PF,77.0,77.0,2921.0,5.1,9.8,0.525,0.4,1.4,0.274,4.8,8.4,0.566,0.544,2.8,4.0,0.698,2.4,7.7,10.1,3.4,0.9,0.9,1.9,2.7,13.5,
24.0,Al Jefferson,23.0,MIN,C,82.0,82.0,2919.0,8.9,17.8,0.5,0.0,0.1,0.0,8.9,17.7,0.502,0.5,3.5,4.9,0.721,3.8,7.4,11.2,1.4,0.9,1.5,2.1,2.7,21.3,
25.0,Shane Battier,29.0,HOU,SF,80.0,78.0,2907.0,3.3,7.7,0.428,1.7,4.6,0.377,1.6,3.1,0.504,0.54,0.9,1.3,0.743,1.6,3.4,5.0,1.9,1.0,1.1,1.0,2.4,9.2,"DPOY-3,DEF2"
26.0,Jason Kidd,34.0,2TM,PG,80.0,80.0,2906.0,3.8,9.8,0.385,1.5,3.9,0.381,2.3,6.0,0.387,0.46,1.7,2.0,0.818,1.2,6.3,7.4,10.0,1.7,0.3,3.3,2.0,10.7,AS
26.0,Jason Kidd,34.0,NJN,PG,51.0,51.0,1895.0,3.8,10.4,0.366,1.6,4.5,0.356,2.2,5.9,0.374,0.443,1.7,2.1,0.82,1.1,6.7,7.8,10.1,1.4,0.3,3.5,1.7,11.0,
26.0,Jason Kidd,34.0,DAL,PG,29.0,29.0,1011.0,3.7,8.7,0.426,1.2,2.7,0.461,2.5,6.0,0.411,0.498,1.6,1.9,0.815,1.3,5.4,6.7,9.8,2.2,0.4,2.9,2.7,10.2,
27.0,Danny Granger,24.0,IND,SF,80.0,80.0,2876.0,6.7,15.1,0.446,2.1,5.3,0.404,4.6,9.8,0.468,0.517,4.0,4.7,0.852,1.2,4.9,6.1,2.1,1.2,1.1,2.1,3.6,19.6,
28.0,Paul Pierce,30.0,BOS,SF,80.0,80.0,2874.0,6.4,13.8,0.464,1.8,4.6,0.392,4.6,9.2,0.499,0.529,5.1,6.1,0.843,0.7,4.5,5.1,4.5,1.3,0.5,2.8,2.5,19.7,"MVP-14,AS,NBA3"
29.0,Josh Smith,22.0,ATL,PF,81.0,81.0,2873.0,6.5,14.2,0.457,0.3,1.2,0.253,6.2,13.0,0.477,0.468,4.2,5.9,0.71,2.0,6.3,8.4,3.4,1.5,2.8,3.1,3.4,17.5,DPOY-6
30.0,David West,27.0,NOH,PF,76.0,76.0,2870.0,7.9,16.4,0.482,0.1,0.3,0.24,7.8,16.1,0.487,0.484,3.8,4.4,0.85,2.3,6.2,8.5,2.2,0.8,1.2,2.1,2.6,19.6,AS
31.0,Stephen Jackson,29.0,GSW,SF,73.0,73.0,2855.0,6.2,15.2,0.405,2.3,6.3,0.363,3.9,8.9,0.435,0.481,3.9,4.7,0.832,0.8,3.2,4.0,3.8,1.2,0.4,2.5,2.2,18.5,
32.0,Carlos Boozer,26.0,UTA,PF,81.0,81.0,2827.0,9.0,16.5,0.547,0.0,0.0,0.0,9.0,16.5,0.547,0.547,3.7,5.0,0.738,2.5,8.2,10.7,3.0,1.3,0.5,2.7,3.7,21.8,"MVP-14,AS,NBA3"
33.0,Carmelo Anthony,23.0,DEN,SF,77.0,77.0,2806.0,9.3,19.0,0.492,0.7,2.1,0.354,8.6,16.9,0.509,0.511,6.0,7.6,0.786,2.3,5.0,7.3,3.3,1.3,0.5,3.2,3.2,25.4,"MVP-13,AS"
34.0,Brandon Roy,23.0,POR,SG,74.0,74.0,2792.0,6.8,15.1,0.454,0.9,2.8,0.34,5.9,12.3,0.48,0.485,3.6,4.8,0.753,1.0,3.4,4.5,5.5,1.0,0.2,1.8,1.9,18.3,AS
35.0,Tyson Chandler,25.0,NOH,C,79.0,79.0,2783.0,4.9,7.8,0.623,0.0,0.0,0.0,4.9,7.8,0.624,0.623,2.3,3.8,0.593,4.2,7.8,12.0,1.0,0.6,1.1,1.8,3.1,12.0,DPOY-11
36.0,Steve Nash,33.0,PHO,PG,81.0,81.0,2780.0,6.3,12.5,0.504,2.3,4.9,0.47,4.0,7.5,0.527,0.597,2.9,3.2,0.906,0.4,3.3,3.7,11.6,0.7,0.1,3.8,1.5,17.8,"MVP-9,AS,NBA2"
37.0,Dirk Nowitzki,29.0,DAL,PF,77.0,77.0,2769.0,8.2,17.1,0.479,1.0,2.9,0.359,7.2,14.2,0.504,0.51,6.2,7.1,0.879,1.2,7.3,8.6,3.5,0.7,0.9,2.1,2.6,23.6,"MVP-11,AS,NBA2"
38.0,Kevin Durant,19.0,SEA,SG,80.0,80.0,2768.0,7.6,17.8,0.43,0.8,2.7,0.288,6.9,15.1,0.455,0.451,5.1,5.8,0.873,0.9,3.6,4.5,2.5,1.0,1.0,3.0,1.6,21.1,ROY-1
39.0,Marvin Williams,21.0,ATL,SF,80.0,80.0,2765.0,5.5,12.0,0.462,0.0,0.1,0.1,5.5,11.8,0.466,0.462,4.4,5.3,0.822,1.5,4.4,6.0,1.8,1.1,0.4,1.7,2.9,15.4,
40.0,Marcus Camby,33.0,DEN,C,79.0,79.0,2758.0,3.7,8.3,0.45,0.1,0.3,0.3,3.7,8.0,0.455,0.455,1.9,2.6,0.708,3.0,10.5,13.5,3.4,1.1,3.7,1.5,2.8,9.4,"DPOY-2,DEF1"
41.0,Josh Howard,27.0,DAL,SF,76.0,76.0,2757.0,7.4,16.3,0.455,0.9,2.7,0.319,6.5,13.5,0.482,0.482,4.1,5.0,0.813,1.6,5.4,6.9,2.1,0.8,0.4,1.5,2.6,19.8,
42.0,Samuel Dalembert,26.0,PHI,C,82.0,82.0,2724.0,4.5,8.7,0.513,0.0,0.0,0.0,4.5,8.7,0.514,0.513,2.5,3.5,0.707,4.0,7.2,11.2,0.6,0.5,2.5,2.0,3.6,11.4,DPOY-13
43.0,Andrew Bogut,23.0,MIL,C,78.0,78.0,2720.0,6.2,12.0,0.511,0.0,0.1,0.0,6.2,12.0,0.515,0.511,2.5,4.3,0.587,3.2,6.9,10.1,2.6,0.8,1.8,2.3,3.4,14.8,
44.0,Emeka Okafor,25.0,CHA,C,82.0,82.0,2718.0,6.1,11.4,0.535,0.0,0.0,,6.1,11.4,0.535,0.535,2.8,5.0,0.57,3.4,8.2,11.6,0.9,0.8,1.8,2.2,3.2,15.0,
45.0,Peja StojakoviÄ,30.0,NOH,SF,77.0,77.0,2711.0,6.0,13.6,0.44,3.1,7.0,0.441,2.9,6.7,0.438,0.552,1.7,1.9,0.929,0.8,3.5,4.4,1.3,0.8,0.1,0.8,1.7,16.8,
46.0,Cuttino Mobley,32.0,LAC,SG,77.0,38.0,2702.0,5.0,11.6,0.433,0.9,2.6,0.349,4.1,9.0,0.457,0.472,2.2,2.7,0.819,0.7,3.0,3.7,2.7,1.0,0.5,1.6,2.0,13.1,
47.0,Michael Redd,28.0,MIL,SG,72.0,71.0,2702.0,7.3,16.6,0.442,1.7,4.8,0.362,5.6,11.8,0.475,0.495,5.4,6.5,0.82,1.1,3.0,4.1,3.3,0.9,0.2,2.4,1.6,21.7,
48.0,Tayshaun Prince,27.0,DET,SF,82.0,82.0,2694.0,5.6,12.6,0.448,0.7,2.0,0.363,4.9,10.6,0.463,0.476,2.5,3.2,0.768,1.5,3.9,5.3,3.6,0.6,0.4,1.2,1.2,14.4,"DPOY-10,DEF2"
49.0,Amar'e Stoudemire,25.0,PHO,C,79.0,79.0,2677.0,9.6,16.3,0.59,0.1,0.4,0.161,9.5,15.9,0.601,0.592,7.5,9.3,0.805,2.4,7.3,9.7,1.6,0.9,2.2,2.3,4.0,26.7,"MVP-6,AS,NBA2"
50.0,Tim Duncan,31.0,SAS,C,78.0,78.0,2651.0,7.9,16.0,0.497,0.0,0.1,0.0,7.9,15.9,0.498,0.497,4.6,6.3,0.73,3.2,8.7,12.0,3.0,0.8,2.1,2.4,2.5,20.5,"MVP-7,DPOY-9,AS,NBA2,DEF1"
51.0,LaMarcus Aldridge,22.0,POR,PF,76.0,76.0,2649.0,7.6,15.8,0.484,0.0,0.1,0.143,7.6,15.7,0.486,0.484,3.1,4.0,0.762,3.0,4.9,7.9,1.7,0.7,1.3,1.7,3.3,18.3,
52.0,Raja Bell,31.0,PHO,SG,75.0,75.0,2646.0,4.3,10.2,0.421,2.4,6.0,0.401,1.9,4.3,0.449,0.538,1.1,1.2,0.868,0.6,3.1,3.7,2.3,0.7,0.4,0.9,3.0,12.1,"DPOY-13,DEF2"
53.0,Anthony Parker,32.0,TOR,SG,82.0,82.0,2634.0,5.4,11.3,0.476,1.8,4.2,0.438,3.6,7.2,0.499,0.557,1.4,1.7,0.816,0.7,3.9,4.6,2.5,1.1,0.2,1.2,2.1,14.0,
54.0,Ray Allen,32.0,BOS,SG,73.0,73.0,2624.0,6.0,13.5,0.445,2.5,6.2,0.398,3.6,7.3,0.485,0.537,2.9,3.3,0.907,1.0,2.6,3.7,3.1,0.9,0.2,1.7,2.0,17.5,AS
55.0,Jason Terry,30.0,DAL,SG,82.0,34.0,2579.0,6.6,14.1,0.467,1.9,5.1,0.375,4.7,9.0,0.519,0.535,2.7,3.1,0.857,0.4,2.5,2.9,3.7,1.2,0.3,1.3,2.4,17.7,6MOY-3
56.0,DeShawn Stevenson,26.0,WAS,SG,82.0,82.0,2564.0,4.2,11.0,0.386,2.2,5.8,0.383,2.0,5.2,0.39,0.487,2.2,2.8,0.797,0.5,2.8,3.3,3.5,0.9,0.2,1.4,1.5,12.9,
57.0,Al Horford,21.0,ATL,C,81.0,77.0,2540.0,4.7,9.5,0.499,0.0,0.1,0.0,4.7,9.4,0.502,0.499,2.2,3.0,0.731,3.5,7.6,11.1,1.8,0.9,1.1,1.9,3.8,11.6,ROY-2
58.0,Rafer Alston,31.0,HOU,PG,74.0,74.0,2526.0,5.2,13.2,0.394,2.0,5.8,0.351,3.1,7.4,0.427,0.471,1.4,2.0,0.715,0.4,3.3,3.7,5.6,1.4,0.3,2.3,2.0,13.8,
59.0,Chauncey Billups,31.0,DET,PG,78.0,78.0,2522.0,5.6,12.5,0.448,2.0,4.9,0.401,3.7,7.6,0.479,0.526,5.7,6.2,0.918,0.6,2.4,3.0,7.6,1.4,0.2,2.3,1.9,18.9,"DPOY-16,AS"
60.0,John Salmons,28.0,SAC,SG,81.0,41.0,2517.0,5.4,11.4,0.477,0.6,1.7,0.325,4.9,9.7,0.504,0.501,3.1,3.7,0.823,1.1,3.9,5.0,3.0,1.3,0.4,2.4,2.4,14.5,
61.0,Brad Miller,31.0,SAC,C,72.0,72.0,2513.0,4.8,10.4,0.463,0.4,1.3,0.311,4.4,9.1,0.484,0.482,3.8,4.4,0.848,2.4,7.4,9.8,3.8,1.0,1.1,2.3,3.5,13.8,
62.0,Corey Maggette,28.0,LAC,SF,70.0,65.0,2502.0,6.6,14.4,0.458,1.1,2.9,0.384,5.5,11.5,0.477,0.497,8.0,9.8,0.812,1.1,4.5,5.7,2.7,1.0,0.1,2.8,3.0,22.3,
63.0,JosÃ© CalderÃ³n,26.0,TOR,PG,82.0,56.0,2484.0,5.3,10.2,0.519,1.1,2.7,0.429,4.2,7.6,0.551,0.575,1.6,1.7,0.908,0.5,2.9,3.4,9.8,1.3,0.1,1.8,1.9,13.4,
64.0,Mike Miller,27.0,MEM,SG,70.0,70.0,2474.0,6.0,12.0,0.502,2.3,5.2,0.432,3.8,6.8,0.557,0.596,2.4,3.1,0.774,0.7,6.1,6.8,3.5,0.5,0.2,2.6,2.1,16.7,
65.0,Bruce Bowen,36.0,SAS,SF,81.0,81.0,2448.0,2.6,6.3,0.407,1.3,3.2,0.419,1.2,3.1,0.394,0.512,0.7,1.0,0.652,0.5,3.0,3.4,1.3,0.8,0.3,0.7,2.6,7.1,"DPOY-4,DEF1"
66.0,Tracy McGrady,28.0,HOU,SG,66.0,62.0,2440.0,8.1,19.3,0.419,1.3,4.4,0.292,6.8,14.9,0.457,0.452,3.6,5.3,0.684,0.6,4.4,5.0,5.7,1.0,0.4,2.4,1.3,21.1,"MVP-8,NBA3"
67.0,Ryan Gomes,25.0,MIN,PF,82.0,74.0,2434.0,5.8,12.7,0.457,0.9,2.6,0.33,4.9,10.0,0.491,0.492,2.8,3.4,0.83,2.0,5.1,7.0,2.1,1.0,0.1,1.4,2.3,15.3,
68.0,Chris Bosh,23.0,TOR,C,67.0,67.0,2425.0,7.5,15.2,0.494,0.1,0.4,0.4,7.4,14.9,0.496,0.499,7.0,8.3,0.844,2.6,6.1,8.7,2.5,0.9,1.0,2.3,2.3,22.2,AS
69.0,Steve Blake,27.0,POR,PG,81.0,78.0,2424.0,3.9,9.5,0.408,1.8,4.4,0.406,2.1,5.1,0.409,0.502,0.7,1.0,0.766,0.5,2.4,2.9,6.1,0.8,0.1,1.7,2.0,10.3,
70.0,Richard Hamilton,29.0,DET,SG,72.0,72.0,2424.0,7.4,15.3,0.484,0.9,2.1,0.44,6.5,13.2,0.492,0.515,2.7,3.3,0.833,1.1,2.4,3.5,4.4,1.1,0.1,2.0,2.5,18.5,"DPOY-13,AS"
71.0,Leandro Barbosa,25.0,PHO,SG,82.0,12.0,2421.0,7.0,15.2,0.462,2.4,6.3,0.389,4.6,8.9,0.514,0.543,2.6,3.2,0.822,0.6,2.8,3.4,3.2,1.1,0.3,1.7,2.9,19.1,6MOY-2
72.0,Mo Williams,25.0,MIL,PG,66.0,66.0,2410.0,6.6,13.7,0.48,1.3,3.5,0.385,5.3,10.3,0.512,0.528,2.5,2.9,0.856,0.6,2.9,3.4,6.3,1.2,0.1,2.7,2.8,17.0,
73.0,Mehmet Okur,28.0,UTA,C,72.0,72.0,2390.0,5.6,12.7,0.445,1.7,4.4,0.388,3.9,8.2,0.475,0.512,2.8,3.5,0.804,2.0,6.4,8.4,2.2,0.8,0.4,1.6,3.6,15.8,
74.0,Mikki Moore,32.0,SAC,PF,82.0,79.0,2385.0,4.3,7.4,0.577,0.0,0.0,0.0,4.3,7.4,0.579,0.577,2.0,2.7,0.736,2.4,5.0,7.5,1.3,0.5,0.7,1.7,4.7,10.5,
75.0,Kirk Hinrich,27.0,CHI,PG,75.0,72.0,2380.0,5.0,12.1,0.414,1.3,3.6,0.35,3.7,8.4,0.442,0.467,1.8,2.1,0.831,0.4,3.3,3.7,6.8,1.3,0.3,2.4,3.4,13.0,
76.0,Gerald Wallace,25.0,CHA,PF,62.0,59.0,2376.0,6.2,13.8,0.449,1.1,3.3,0.321,5.1,10.4,0.491,0.488,4.7,6.5,0.731,0.9,4.8,5.7,3.3,2.0,0.9,2.7,2.9,18.2,
77.0,David Lee,24.0,NYK,PF,81.0,29.0,2356.0,5.2,9.4,0.552,0.0,0.0,0.0,5.2,9.4,0.554,0.552,3.0,3.6,0.819,3.7,7.4,11.1,1.5,0.8,0.4,1.5,3.2,13.4,6MOY-14
78.0,Pau Gasol,27.0,2TM,C,66.0,66.0,2351.0,7.3,13.6,0.534,0.1,0.2,0.25,7.2,13.4,0.539,0.536,4.5,5.5,0.807,2.4,6.1,8.5,3.2,0.5,1.5,1.9,2.1,19.1,
78.0,Pau Gasol,27.0,MEM,C,39.0,39.0,1433.0,7.0,14.0,0.501,0.1,0.4,0.267,6.9,13.6,0.507,0.504,4.4,5.4,0.819,2.4,6.2,8.6,2.9,0.4,1.4,2.0,2.1,18.5,
78.0,Pau Gasol,27.0,LAL,C,27.0,27.0,918.0,7.7,13.1,0.589,0.0,0.0,0.0,7.7,13.0,0.59,0.589,4.5,5.8,0.789,2.4,5.9,8.3,3.7,0.5,1.6,1.7,2.1,19.9,
79.0,Rasheed Wallace,33.0,DET,C,77.0,76.0,2346.0,5.8,13.4,0.432,1.7,4.8,0.356,4.1,8.5,0.476,0.497,1.8,2.3,0.767,1.3,6.6,7.8,2.1,1.4,2.0,1.3,3.3,15.0,"MVP-14,DPOY-12,AS"
80.0,Kevin Garnett,31.0,BOS,PF,71.0,71.0,2328.0,8.3,15.3,0.539,0.0,0.2,0.0,8.3,15.1,0.545,0.539,4.2,5.2,0.801,2.1,8.0,10.1,3.8,1.5,1.4,2.1,2.5,20.7,"MVP-3,DPOY-1,AS,NBA1,DEF1"
81.0,Shawn Marion,29.0,2TM,PF,63.0,62.0,2315.0,6.2,12.2,0.508,1.0,3.1,0.333,5.2,9.2,0.567,0.55,1.6,2.3,0.707,2.1,7.9,10.0,2.1,1.9,1.3,1.3,2.3,15.1,
81.0,Shawn Marion,29.0,PHO,PF,47.0,47.0,1713.0,6.4,12.1,0.526,1.2,3.5,0.347,5.2,8.6,0.599,0.576,1.6,2.3,0.713,1.8,7.9,9.8,2.1,2.0,1.5,1.0,2.5,15.6,
81.0,Shawn Marion,29.0,MIA,PF,16.0,15.0,602.0,5.7,12.5,0.459,0.5,1.9,0.258,5.3,10.6,0.494,0.478,1.7,2.5,0.69,3.0,7.7,10.7,2.4,1.8,0.9,2.2,2.0,13.7,
82.0,Caron Butler,27.0,WAS,SF,58.0,58.0,2314.0,6.8,14.7,0.466,1.0,2.9,0.357,5.8,11.8,0.492,0.501,3.7,4.1,0.901,1.4,4.6,6.0,4.4,2.0,0.3,2.3,2.5,18.4,AS
83.0,Tony Parker,25.0,SAS,PG,69.0,68.0,2312.0,8.0,16.2,0.494,0.3,1.0,0.258,7.8,15.2,0.51,0.502,3.9,5.4,0.715,0.5,3.0,3.4,6.4,0.9,0.1,2.6,1.4,20.2,
84.0,Boris Diaw,25.0,PHO,PF,82.0,19.0,2308.0,4.8,10.1,0.477,0.2,0.6,0.317,4.6,9.4,0.488,0.487,1.5,2.0,0.744,1.5,4.4,5.9,4.9,1.0,0.6,2.4,2.6,11.3,
85.0,Rajon Rondo,21.0,BOS,PG,77.0,77.0,2306.0,5.5,11.1,0.492,0.1,0.3,0.263,5.4,10.8,0.499,0.496,1.7,2.7,0.611,1.2,3.8,5.0,6.1,2.0,0.2,2.3,2.9,12.7,DPOY-16
86.0,Manu GinÃ³bili,30.0,SAS,SG,74.0,23.0,2299.0,7.1,15.4,0.46,2.4,6.1,0.401,4.7,9.3,0.499,0.54,6.0,6.9,0.86,1.0,4.6,5.5,5.2,1.7,0.5,3.1,2.7,22.6,"MVP-10,6MOY-1,NBA3"
87.0,Ben Gordon,24.0,CHI,SG,72.0,27.0,2291.0,7.3,16.8,0.434,2.2,5.4,0.41,5.1,11.4,0.445,0.5,4.2,4.6,0.908,0.6,2.8,3.5,3.3,0.9,0.1,2.4,2.7,21.0,6MOY-5
88.0,Antonio McDyess,33.0,DET,PF,78.0,78.0,2285.0,4.6,9.5,0.488,0.0,0.0,0.0,4.6,9.4,0.49,0.488,1.5,2.5,0.622,3.2,7.3,10.5,1.4,1.0,0.8,1.2,3.9,10.8,
89.0,Josh Childress,24.0,ATL,SF,76.0,0.0,2274.0,5.2,9.1,0.571,0.3,0.9,0.367,4.8,8.1,0.595,0.59,3.5,4.4,0.807,2.8,3.2,5.9,1.9,1.1,0.7,1.6,2.0,14.2,6MOY-6
90.0,Earl Watson,28.0,SEA,PG,78.0,73.0,2269.0,5.4,11.9,0.454,0.8,2.1,0.371,4.6,9.8,0.472,0.487,1.8,2.3,0.766,0.7,2.9,3.6,8.4,1.1,0.2,2.8,2.5,13.3,
91.0,Jeff Green,21.0,SEA,SF,80.0,52.0,2253.0,5.1,12.0,0.427,0.3,1.2,0.276,4.8,10.8,0.444,0.441,2.8,3.8,0.744,1.6,4.4,6.1,1.9,0.7,0.8,2.5,3.2,13.4,
92.0,Derek Fisher,33.0,LAL,PG,82.0,82.0,2249.0,5.4,12.4,0.436,1.8,4.4,0.406,3.6,8.0,0.453,0.508,2.7,3.0,0.883,0.4,2.3,2.7,3.8,1.4,0.0,1.4,3.0,15.3,
93.0,Zach Randolph,26.0,NYK,C,69.0,68.0,2244.0,7.8,17.0,0.459,0.4,1.3,0.275,7.4,15.7,0.474,0.47,3.6,4.6,0.772,3.0,8.4,11.4,2.2,0.9,0.3,3.0,3.1,19.5,
94.0,Jarrett Jack,24.0,POR,SG,82.0,16.0,2229.0,4.3,10.0,0.431,1.0,3.1,0.342,3.3,6.9,0.47,0.483,3.5,4.0,0.867,0.5,3.3,3.8,5.1,1.0,0.0,2.9,2.1,13.1,6MOY-14
95.0,Brendan Haywood,28.0,WAS,C,80.0,80.0,2228.0,5.1,9.7,0.528,0.0,0.0,,5.1,9.7,0.528,0.528,3.5,4.8,0.735,4.4,4.9,9.3,1.1,0.5,2.1,1.7,3.5,13.7,
96.0,Nick Collison,27.0,SEA,PF,78.0,35.0,2223.0,5.2,10.4,0.502,0.0,0.0,0.0,5.2,10.3,0.504,0.502,2.0,2.7,0.737,4.1,7.7,11.8,1.8,0.8,1.0,1.9,4.0,12.4,
97.0,Zydrunas Ilgauskas,32.0,CLE,C,73.0,73.0,2222.0,6.8,14.2,0.474,0.0,0.0,0.0,6.8,14.2,0.475,0.474,3.2,3.9,0.802,4.3,6.8,11.0,1.7,0.6,1.9,2.2,4.0,16.7,
98.0,Grant Hill,35.0,PHO,SF,70.0,68.0,2222.0,5.8,11.5,0.503,0.5,1.7,0.317,5.3,9.9,0.535,0.526,2.8,3.2,0.867,1.2,4.5,5.7,3.3,1.1,0.9,1.6,2.5,14.9,
99.0,Andrei Kirilenko,26.0,UTA,SF,72.0,72.0,2217.0,4.5,8.8,0.506,0.7,1.9,0.379,3.8,6.9,0.54,0.546,3.2,4.2,0.77,2.0,3.5,5.5,4.6,1.4,1.8,2.3,2.7,12.9,DPOY-16
100.0,Kevin Martin,24.0,SAC,SG,61.0,57.0,2216.0,6.8,14.8,0.456,1.7,4.3,0.402,5.0,10.5,0.478,0.515,8.2,9.4,0.869,0.8,3.7,4.4,2.1,1.0,0.1,2.1,2.4,23.4,
