Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
11.0,Gary Payton,34.0,2TM,PG,80.0,80.0,3208.0,7.5,16.5,0.454,0.6,2.0,0.297,6.9,14.4,0.476,0.472,2.8,4.0,0.71,0.9,2.9,3.7,7.4,1.5,0.2,2.1,2.0,18.3,"DPOY-11,AS"
11.0,Gary Payton,34.0,SEA,PG,52.0,52.0,2123.0,7.5,16.8,0.448,0.6,1.9,0.298,7.0,14.9,0.467,0.465,2.7,4.0,0.692,0.9,3.3,4.2,7.7,1.6,0.2,2.2,2.0,18.4,
11.0,Gary Payton,34.0,MIL,PG,28.0,28.0,1085.0,7.3,15.7,0.466,0.7,2.3,0.294,6.7,13.5,0.495,0.487,2.9,3.9,0.746,0.8,2.1,2.9,6.8,1.3,0.3,1.9,2.1,18.2,
12.0,Tim Duncan,26.0,SAS,PF,81.0,81.0,3181.0,8.1,15.8,0.513,0.1,0.2,0.273,8.0,15.5,0.517,0.515,5.1,7.2,0.71,2.9,8.9,11.8,3.6,0.6,2.7,2.8,2.6,21.3,"MVP-1,DPOY-4,AS,NBA1,DEF1"
13.0,Ricky Davis,23.0,CLE,SG,79.0,76.0,3131.0,6.9,16.9,0.41,0.9,2.3,0.363,6.1,14.6,0.417,0.435,4.0,5.3,0.748,1.1,3.4,4.5,5.0,1.4,0.4,3.2,2.1,18.7,
14.0,Dirk Nowitzki,24.0,DAL,PF,80.0,80.0,3117.0,8.0,17.2,0.463,1.7,4.5,0.379,6.3,12.7,0.493,0.513,5.6,6.3,0.881,0.9,8.2,9.1,2.8,1.3,0.9,1.8,2.4,23.2,"MVP-7,AS,NBA2"
15.0,Allan Houston,31.0,NYK,SG,82.0,82.0,3108.0,7.6,17.0,0.445,2.1,5.2,0.396,5.5,11.8,0.467,0.506,4.2,4.6,0.919,0.3,2.4,2.7,2.5,0.6,0.1,2.1,2.2,21.4,
16.0,Eric Snow,29.0,PHI,PG,82.0,82.0,3108.0,4.2,9.3,0.452,0.1,0.4,0.219,4.1,8.9,0.462,0.456,3.8,4.4,0.858,0.8,2.7,3.5,6.3,1.5,0.1,2.2,2.7,12.2,"DPOY-10,DEF2"
17.0,Paul Pierce,25.0,BOS,SG,79.0,79.0,3096.0,7.7,18.5,0.416,1.4,4.5,0.302,6.3,14.0,0.454,0.454,7.0,8.8,0.802,1.2,5.5,6.7,4.1,1.6,0.7,3.3,2.6,23.8,"MVP-11,AS,NBA3"
18.0,Shareef Abdur-Rahim,26.0,ATL,PF,81.0,81.0,3087.0,6.6,13.8,0.478,0.2,0.7,0.35,6.4,13.1,0.485,0.487,5.3,6.3,0.841,2.0,5.9,7.9,2.8,1.0,0.4,2.5,2.8,18.8,
19.0,Jason Terry,25.0,ATL,PG,81.0,81.0,3081.0,5.7,13.3,0.428,1.9,5.0,0.371,3.8,8.3,0.462,0.498,3.0,3.4,0.887,0.4,2.8,3.3,7.0,1.5,0.2,2.9,2.0,16.3,
20.0,Rashard Lewis,23.0,SEA,SF,77.0,77.0,3044.0,6.1,13.6,0.452,0.9,2.6,0.346,5.3,11.0,0.476,0.484,3.3,4.1,0.82,1.8,4.2,5.9,1.6,1.2,0.4,1.7,2.4,16.5,
21.0,Cuttino Mobley,27.0,HOU,SG,73.0,73.0,3044.0,5.5,12.6,0.434,1.3,3.8,0.352,4.2,8.9,0.469,0.486,2.9,3.3,0.858,0.8,2.8,3.6,2.5,1.1,0.4,2.0,2.2,15.1,
22.0,Michael Jordan,39.0,WAS,SF,82.0,67.0,3031.0,8.1,18.1,0.445,0.2,0.7,0.291,7.9,17.5,0.45,0.45,3.2,3.8,0.821,0.8,5.1,5.9,3.7,1.5,0.5,2.1,2.0,19.5,AS
23.0,Jason Kidd,29.0,NJN,PG,80.0,80.0,2989.0,6.2,15.0,0.414,1.5,4.5,0.341,4.7,10.5,0.445,0.465,4.1,4.9,0.841,1.3,4.7,6.1,8.6,2.2,0.3,3.6,1.5,18.0,"MVP-9,AS,NBA2,DEF2"
24.0,Tracy McGrady,23.0,ORL,SG,75.0,74.0,2954.0,10.1,22.1,0.457,2.1,5.5,0.386,8.0,16.6,0.481,0.505,7.0,8.8,0.793,1.5,4.5,5.9,5.0,1.5,0.7,2.4,1.9,29.3,"MVP-4,AS,NBA1"
25.0,Morris Peterson,25.0,TOR,SF,82.0,80.0,2949.0,5.1,13.1,0.392,1.4,4.2,0.337,3.7,8.9,0.418,0.446,2.4,3.0,0.789,1.2,3.2,4.4,2.3,1.1,0.4,1.6,2.8,14.1,
26.0,Pau Gasol,22.0,MEM,PF,82.0,82.0,2948.0,6.9,13.6,0.51,0.0,0.1,0.1,6.9,13.5,0.514,0.51,5.1,6.9,0.736,2.3,6.4,8.8,2.8,0.4,1.8,2.6,2.7,19.0,
27.0,Karl Malone,39.0,UTA,PF,81.0,81.0,2936.0,7.3,15.8,0.462,0.0,0.2,0.214,7.3,15.6,0.464,0.463,5.8,7.6,0.763,1.4,6.3,7.7,4.6,1.7,0.4,2.6,2.5,20.4,
28.0,Andre Miller,26.0,LAC,PG,80.0,80.0,2913.0,4.7,11.5,0.406,0.3,1.3,0.213,4.4,10.1,0.432,0.419,3.8,4.8,0.795,1.0,2.9,3.9,6.6,1.2,0.1,2.5,2.5,13.4,
29.0,Ray Allen,27.0,2TM,SG,76.0,75.0,2880.0,7.5,17.0,0.439,2.5,6.7,0.377,5.0,10.4,0.478,0.512,3.9,4.3,0.916,1.2,3.6,4.8,4.2,1.3,0.2,2.5,2.7,21.4,
29.0,Ray Allen,27.0,MIL,SG,47.0,46.0,1683.0,7.5,17.2,0.437,2.6,6.7,0.395,4.9,10.5,0.463,0.514,3.8,4.2,0.913,1.0,3.7,4.7,3.5,1.2,0.2,2.5,3.2,21.5,
29.0,Ray Allen,27.0,SEA,SG,29.0,29.0,1197.0,7.4,16.8,0.441,2.3,6.7,0.351,5.1,10.2,0.5,0.511,4.2,4.5,0.92,1.5,3.4,4.9,5.1,1.4,0.1,2.4,2.1,21.4,
30.0,Richard Jefferson,22.0,NJN,SF,80.0,80.0,2879.0,5.7,11.4,0.501,0.1,0.3,0.25,5.6,11.1,0.507,0.504,4.1,5.5,0.743,1.9,4.6,6.4,2.5,1.0,0.6,2.0,2.7,15.5,
31.0,Ben Wallace,28.0,DET,C,73.0,73.0,2873.0,2.6,5.5,0.481,0.0,0.1,0.167,2.6,5.4,0.485,0.482,1.1,2.4,0.45,3.7,10.4,14.1,1.5,1.3,2.9,1.1,2.2,6.3,"MVP-8,DPOY-1,AS,NBA2,DEF1"
32.0,Gilbert Arenas,21.0,GSW,PG,82.0,82.0,2866.0,6.4,14.8,0.431,1.4,3.9,0.348,5.0,10.9,0.461,0.478,4.6,5.9,0.791,1.2,3.6,4.8,6.5,1.6,0.2,3.6,3.3,18.8,MIP-1
33.0,Jermaine O'Neal,24.0,IND,PF,77.0,76.0,2864.0,7.7,15.8,0.484,0.1,0.3,0.333,7.6,15.6,0.487,0.487,4.7,6.4,0.731,2.5,7.5,10.0,1.9,0.8,2.2,2.3,3.5,20.1,"AS,NBA3"
34.0,Latrell Sprewell,32.0,NYK,SF,74.0,73.0,2859.0,5.7,14.2,0.403,1.7,4.5,0.372,4.0,9.7,0.417,0.462,2.2,2.7,0.794,0.6,3.0,3.6,4.2,1.3,0.3,2.2,1.7,15.3,
35.0,Caron Butler,22.0,MIA,SF,78.0,78.0,2858.0,5.4,13.0,0.416,0.4,1.3,0.318,5.0,11.7,0.427,0.432,3.9,4.7,0.824,1.7,3.3,5.0,2.7,1.7,0.4,2.4,2.9,15.1,ROY-3
36.0,Derek Fisher,28.0,LAL,PG,82.0,82.0,2829.0,4.3,9.9,0.437,1.1,2.7,0.401,3.2,7.2,0.451,0.492,1.3,1.6,0.8,0.5,2.5,3.0,3.8,1.2,0.2,1.2,2.5,11.0,
37.0,Clifford Robinson,36.0,DET,PF,81.0,69.0,2825.0,4.7,11.9,0.398,1.1,3.3,0.336,3.6,8.6,0.422,0.444,2.1,3.0,0.676,1.0,3.0,4.1,3.4,1.1,1.1,2.0,3.3,12.6,
38.0,Tony Parker,20.0,SAS,PG,82.0,82.0,2774.0,6.3,13.5,0.464,1.1,3.2,0.337,5.2,10.4,0.503,0.503,2.8,3.8,0.755,0.4,2.4,2.8,5.6,0.9,0.1,2.6,2.3,16.5,
39.0,Desmond Mason,25.0,2TM,SF,80.0,40.0,2763.0,6.0,13.3,0.449,0.3,0.9,0.292,5.7,12.3,0.461,0.46,2.8,3.7,0.749,2.0,4.8,6.8,2.1,0.9,0.4,1.5,2.7,14.9,
39.0,Desmond Mason,25.0,SEA,SF,52.0,15.0,1811.0,5.8,13.3,0.436,0.3,1.1,0.291,5.5,12.2,0.449,0.448,2.7,3.6,0.74,1.7,4.9,6.7,1.9,0.9,0.4,1.5,2.7,14.6,
39.0,Desmond Mason,25.0,MIL,SF,28.0,25.0,952.0,6.3,13.2,0.474,0.2,0.6,0.294,6.1,12.6,0.483,0.481,2.9,3.9,0.765,2.5,4.6,7.1,2.6,0.8,0.4,1.6,2.8,15.7,
40.0,Jerry Stackhouse,28.0,WAS,SG,70.0,70.0,2747.0,6.4,15.7,0.409,0.9,3.2,0.29,5.5,12.5,0.439,0.438,6.0,6.8,0.878,0.8,2.6,3.4,4.1,0.9,0.4,2.5,1.7,19.8,
41.0,Juwan Howard,29.0,DEN,PF,77.0,77.0,2730.0,7.5,16.6,0.45,0.0,0.1,0.5,7.5,16.6,0.449,0.45,3.7,4.6,0.803,2.4,5.3,7.7,3.1,1.0,0.4,2.5,3.2,18.7,
42.0,Steve Nash,28.0,DAL,PG,82.0,82.0,2711.0,6.9,14.8,0.465,1.5,3.6,0.413,5.4,11.2,0.482,0.515,4.1,4.5,0.909,0.8,2.3,3.1,7.9,1.1,0.1,2.5,1.8,19.3,"MVP-11,AS,NBA3"
43.0,Doug Christie,32.0,SAC,SG,80.0,80.0,2710.0,3.5,7.4,0.479,1.0,2.5,0.395,2.6,4.9,0.522,0.545,1.9,2.3,0.81,0.8,3.7,4.5,5.0,2.4,0.5,1.9,2.5,9.9,"DPOY-5,DEF1"
44.0,David Wesley,32.0,NOH,SG,73.0,73.0,2710.0,6.0,13.8,0.433,1.8,4.2,0.424,4.2,9.6,0.437,0.498,2.5,3.1,0.781,0.5,1.8,2.3,3.3,1.4,0.1,1.8,2.3,16.2,
45.0,Sam Cassell,33.0,MIL,PG,78.0,77.0,2700.0,7.3,15.5,0.47,0.8,2.2,0.362,6.5,13.3,0.487,0.495,5.1,6.0,0.861,0.8,3.8,4.6,6.0,1.2,0.2,2.4,2.9,20.5,
46.0,Jason Richardson,22.0,GSW,SG,82.0,82.0,2698.0,6.4,15.5,0.41,1.6,4.5,0.368,4.7,11.0,0.427,0.463,2.8,3.6,0.764,1.5,3.6,5.0,3.3,1.2,0.3,2.4,2.7,17.1,
47.0,Rasheed Wallace,28.0,POR,PF,74.0,74.0,2684.0,6.9,14.7,0.471,1.5,4.1,0.358,5.4,10.6,0.515,0.521,2.7,3.6,0.735,1.5,5.8,7.4,2.1,0.9,1.0,1.9,3.0,18.0,
48.0,Michael Finley,29.0,DAL,SF,69.0,69.0,2642.0,6.9,16.3,0.425,1.6,4.4,0.37,5.3,11.9,0.445,0.475,2.7,3.1,0.861,1.5,4.0,5.5,2.8,1.0,0.3,1.6,1.4,18.1,
49.0,Brian Grant,30.0,MIA,C,82.0,82.0,2641.0,4.7,9.2,0.509,0.0,0.0,,4.7,9.2,0.509,0.509,2.2,2.8,0.771,3.3,8.1,11.4,1.4,0.9,0.6,1.8,4.1,11.5,
50.0,Richard Hamilton,24.0,DET,SG,82.0,82.0,2640.0,7.8,17.5,0.443,0.4,1.6,0.269,7.3,15.9,0.461,0.456,6.0,7.2,0.833,1.2,3.1,4.3,2.8,0.9,0.2,2.7,3.4,22.0,
51.0,Alvin Williams,28.0,TOR,PG,78.0,78.0,2638.0,5.4,12.4,0.438,0.7,2.0,0.329,4.7,10.4,0.458,0.464,2.6,3.3,0.782,0.8,2.6,3.3,5.7,1.5,0.3,1.7,2.3,14.0,
52.0,Kenyon Martin,25.0,NJN,PF,77.0,77.0,2628.0,7.0,14.8,0.47,0.1,0.6,0.209,6.8,14.2,0.481,0.475,3.5,5.4,0.653,2.2,6.5,8.8,2.5,1.3,1.0,2.6,4.0,17.6,DPOY-12
53.0,Chris Webber,29.0,SAC,PF,67.0,67.0,2622.0,9.1,19.7,0.461,0.1,0.3,0.238,9.0,19.4,0.465,0.463,3.0,4.9,0.607,2.2,7.5,9.7,5.0,1.5,1.2,3.0,2.8,21.2,"MVP-10,AS,NBA2"
54.0,P.J. Brown,33.0,NOH,PF,78.0,78.0,2609.0,4.4,8.3,0.531,0.0,0.0,0.0,4.4,8.3,0.533,0.531,2.7,3.2,0.836,3.4,6.3,9.7,2.0,0.9,1.1,1.4,2.8,11.5,
55.0,Troy Hudson,26.0,MIN,PG,79.0,74.0,2600.0,5.7,13.2,0.428,1.3,3.7,0.365,4.3,9.6,0.452,0.479,2.9,3.2,0.9,0.6,2.0,2.5,6.3,0.8,0.1,2.5,2.2,15.5,
56.0,Glenn Robinson,30.0,ATL,SF,69.0,68.0,2591.0,7.5,17.3,0.432,1.3,3.7,0.342,6.2,13.7,0.456,0.468,3.7,4.3,0.876,1.2,5.2,6.3,2.8,1.3,0.4,3.4,2.5,20.0,
57.0,Pat Garrity,26.0,ORL,PF,81.0,53.0,2584.0,4.3,10.4,0.419,2.2,5.7,0.396,2.1,4.7,0.448,0.528,1.2,1.4,0.83,1.0,3.3,4.3,1.7,0.9,0.3,1.1,3.6,12.1,
58.0,Kurt Thomas,30.0,NYK,C,81.0,81.0,2577.0,6.9,14.4,0.483,0.0,0.0,0.667,6.9,14.3,0.483,0.484,1.9,2.6,0.75,2.2,6.7,8.9,2.3,1.1,1.4,1.9,4.8,15.8,
59.0,Amar'e Stoudemire,20.0,PHO,PF,82.0,71.0,2570.0,5.5,11.6,0.472,0.0,0.1,0.2,5.5,11.5,0.476,0.473,4.5,6.8,0.661,3.5,6.6,10.1,1.1,0.9,1.2,2.6,3.8,15.5,ROY-1
60.0,Bruce Bowen,31.0,SAS,SF,82.0,82.0,2566.0,3.1,6.7,0.466,1.4,3.2,0.441,1.7,3.5,0.488,0.571,0.5,1.2,0.404,0.8,2.5,3.4,1.6,0.9,0.6,1.0,2.7,8.2,"DPOY-7,DEF2"
61.0,Matt Harpring,26.0,UTA,SF,78.0,69.0,2557.0,7.3,14.4,0.511,0.9,2.3,0.413,6.4,12.1,0.529,0.543,3.7,4.7,0.792,2.7,4.6,7.2,1.9,1.0,0.2,2.3,3.1,19.3,
62.0,Derek Anderson,28.0,POR,PG,76.0,76.0,2556.0,5.0,11.7,0.427,1.6,4.7,0.35,3.4,7.1,0.477,0.496,3.3,3.8,0.859,0.7,3.0,3.7,4.6,1.3,0.2,1.8,2.0,14.9,
63.0,Shaquille O'Neal,30.0,LAL,C,67.0,66.0,2535.0,9.9,17.2,0.574,0.0,0.0,,9.9,17.2,0.574,0.574,6.4,10.3,0.622,3.7,6.9,10.5,2.9,0.5,2.3,2.8,3.3,26.1,"MVP-5,DPOY-13,AS,NBA1,DEF2"
64.0,Theo Ratliff,29.0,ATL,C,81.0,81.0,2518.0,3.9,8.5,0.464,0.0,0.0,,3.9,8.5,0.464,0.464,2.2,3.1,0.72,2.2,6.5,8.7,1.0,0.8,3.7,2.0,3.9,10.1,DPOY-9
65.0,James Posey,26.0,2TM,SF,83.0,71.0,2518.0,4.4,10.8,0.411,1.0,3.3,0.306,3.4,7.5,0.457,0.457,2.9,3.5,0.833,1.3,4.8,6.1,2.6,1.5,0.2,2.1,2.8,12.8,
65.0,James Posey,26.0,DEN,SF,25.0,24.0,872.0,5.0,13.4,0.373,1.0,3.6,0.273,4.0,9.7,0.411,0.41,3.6,4.2,0.843,1.6,4.4,6.0,3.2,1.2,0.2,2.7,2.6,14.5,
65.0,James Posey,26.0,HOU,SF,58.0,47.0,1646.0,4.1,9.4,0.439,1.0,3.1,0.326,3.1,6.3,0.495,0.493,2.6,3.1,0.826,1.1,5.0,6.1,2.3,1.7,0.2,1.7,2.9,11.8,
66.0,Troy Murphy,22.0,GSW,PF,79.0,79.0,2510.0,4.8,10.7,0.451,0.0,0.2,0.214,4.8,10.5,0.456,0.453,3.5,4.2,0.841,3.3,8.3,11.6,1.5,0.9,0.4,1.6,3.5,13.2,
67.0,Brent Barry,31.0,SEA,SG,75.0,68.0,2480.0,3.8,8.4,0.458,1.7,4.3,0.403,2.1,4.1,0.514,0.56,1.9,2.3,0.795,0.7,3.7,4.4,5.6,1.6,0.2,2.1,2.9,11.2,
68.0,Al Harrington,22.0,IND,SF,82.0,37.0,2467.0,5.7,13.1,0.434,0.2,0.7,0.283,5.5,12.4,0.442,0.441,3.1,4.0,0.77,2.3,5.1,7.5,1.8,1.0,0.5,2.4,4.1,14.6,6MOY-8
69.0,Elton Brand,23.0,LAC,PF,62.0,61.0,2454.0,6.6,13.2,0.502,0.0,0.0,0.0,6.6,13.2,0.502,0.502,3.6,5.2,0.685,4.2,6.2,10.3,2.3,1.0,2.3,2.4,3.0,16.8,
70.0,Peja StojakoviÄ,25.0,SAC,SF,72.0,72.0,2450.0,7.3,15.2,0.481,2.3,6.0,0.382,5.0,9.2,0.545,0.556,3.4,3.9,0.875,0.9,4.9,5.8,2.1,1.1,0.1,1.5,2.1,20.3,AS
71.0,Jamaal Magloire,24.0,NOH,C,82.0,82.0,2443.0,4.5,9.4,0.48,0.0,0.0,0.0,4.5,9.3,0.483,0.48,3.4,4.7,0.717,3.8,6.8,10.7,1.3,0.7,1.6,2.3,4.1,12.4,
72.0,Zydrunas Ilgauskas,27.0,CLE,C,81.0,81.0,2432.0,7.3,16.6,0.441,0.0,0.1,0.0,7.3,16.5,0.443,0.441,5.9,7.6,0.781,3.6,5.5,9.0,1.9,0.8,2.3,3.1,4.1,20.6,AS
73.0,Jason Williams,27.0,MEM,PG,76.0,76.0,2407.0,5.0,12.8,0.388,2.1,6.0,0.354,2.8,6.8,0.418,0.471,1.6,2.0,0.84,0.4,2.8,3.2,9.4,1.4,0.1,2.5,1.9,13.7,
74.0,Bonzi Wells,26.0,POR,SG,75.0,65.0,2396.0,6.6,14.9,0.441,0.6,2.0,0.292,6.0,12.9,0.464,0.461,3.4,4.7,0.722,1.5,4.4,5.9,3.7,1.8,0.3,3.2,3.3,17.1,
75.0,Vlade Divac,34.0,SAC,C,80.0,80.0,2384.0,4.6,9.9,0.466,0.1,0.4,0.24,4.5,9.5,0.475,0.47,2.7,3.8,0.713,2.4,6.3,8.7,4.1,1.3,1.6,2.3,3.6,12.0,
76.0,Shane Battier,24.0,MEM,SF,78.0,47.0,2383.0,4.2,8.6,0.483,1.3,3.3,0.398,2.9,5.3,0.535,0.559,1.8,2.2,0.828,1.9,3.3,5.2,1.6,1.5,1.3,1.0,3.1,11.4,
77.0,Yao Ming,22.0,HOU,C,82.0,72.0,2382.0,6.1,12.2,0.498,0.0,0.0,0.5,6.0,12.1,0.498,0.499,4.5,5.6,0.811,3.0,7.2,10.2,2.1,0.5,2.2,2.6,3.5,16.7,"ROY-2,AS"
78.0,Donyell Marshall,29.0,CHI,PF,78.0,53.0,2378.0,6.4,13.9,0.459,0.5,1.3,0.379,5.9,12.6,0.467,0.477,2.5,3.3,0.756,3.5,7.0,10.6,2.1,1.4,1.3,2.0,3.5,15.8,
79.0,Aaron McKie,30.0,PHI,SF,80.0,40.0,2374.0,4.3,10.1,0.429,0.6,1.7,0.33,3.8,8.4,0.449,0.457,1.7,2.0,0.836,0.9,4.4,5.3,4.2,2.0,0.1,1.7,2.7,10.9,
80.0,Tim Thomas,25.0,MIL,SF,80.0,70.0,2358.0,6.3,14.2,0.443,1.5,4.0,0.366,4.8,10.2,0.474,0.495,2.2,2.8,0.78,1.5,4.5,5.9,1.6,1.1,0.7,2.0,3.9,16.3,
81.0,Calbert Cheaney,31.0,UTA,SG,81.0,74.0,2351.0,5.0,10.0,0.499,0.2,0.4,0.4,4.8,9.6,0.503,0.507,0.6,1.1,0.58,1.1,3.2,4.3,2.5,1.0,0.2,1.7,3.4,10.7,
82.0,Darrell Armstrong,34.0,ORL,PG,82.0,23.0,2350.0,4.0,9.9,0.409,1.2,3.6,0.336,2.8,6.3,0.45,0.47,2.5,2.9,0.878,1.4,3.1,4.5,4.9,2.1,0.2,2.5,2.6,11.8,
83.0,Eric Williams,30.0,BOS,SF,82.0,79.0,2350.0,3.9,8.8,0.442,0.6,1.7,0.336,3.3,7.1,0.467,0.474,3.1,4.1,0.75,2.2,3.7,5.9,2.1,1.3,0.3,1.5,3.6,11.4,
84.0,Jerome Williams,29.0,TOR,PF,71.0,63.0,2346.0,4.1,8.2,0.499,0.0,0.1,0.167,4.1,8.1,0.503,0.5,2.4,4.3,0.555,3.5,6.4,10.0,1.5,1.8,0.4,1.5,3.0,10.6,
85.0,Robert Horry,32.0,LAL,PF,80.0,26.0,2343.0,2.8,7.3,0.387,0.8,2.7,0.288,2.0,4.6,0.445,0.44,1.6,2.1,0.769,2.8,5.1,7.9,3.6,1.5,0.9,1.7,3.8,8.0,
86.0,Rasho NesteroviÄ,26.0,MIN,C,77.0,77.0,2337.0,6.2,11.7,0.525,0.0,0.0,0.0,6.2,11.7,0.526,0.525,0.9,1.5,0.642,2.2,5.5,7.8,1.8,0.6,1.8,1.5,3.9,13.3,
87.0,Keith Van Horn,27.0,PHI,PF,74.0,73.0,2337.0,7.1,14.7,0.482,1.0,2.7,0.369,6.1,12.0,0.508,0.516,3.0,3.7,0.804,2.4,5.6,8.1,1.4,1.0,0.5,2.3,3.9,18.1,
88.0,Chauncey Billups,26.0,DET,PG,74.0,74.0,2327.0,5.7,13.5,0.421,2.3,5.9,0.392,3.4,7.6,0.443,0.506,4.9,5.6,0.878,0.6,3.6,4.2,4.4,1.0,0.2,2.1,2.1,18.5,
89.0,Malik Allen,24.0,MIA,PF,80.0,73.0,2318.0,5.2,12.3,0.424,0.0,0.1,0.0,5.2,12.2,0.426,0.424,1.5,1.9,0.802,2.1,4.5,6.6,0.8,0.6,1.2,2.0,3.6,11.9,
90.0,Metta World Peace,23.0,IND,SF,69.0,67.0,2317.0,5.6,13.1,0.428,1.1,3.3,0.336,4.5,9.9,0.458,0.47,4.2,5.8,0.736,1.6,4.1,5.6,3.1,2.5,0.8,2.3,3.8,16.6,"DPOY-2,DEF2"
91.0,Michael Redd,23.0,MIL,SG,82.0,14.0,2316.0,7.1,15.1,0.469,2.8,6.5,0.438,4.2,8.6,0.492,0.562,2.3,2.9,0.805,1.5,4.2,5.8,1.8,1.6,0.2,1.2,2.2,19.3,6MOY-2
92.0,Dale Davis,33.0,POR,C,78.0,78.0,2282.0,3.7,6.9,0.541,0.0,0.0,,3.7,6.9,0.541,0.541,1.7,2.6,0.633,3.7,5.2,8.9,1.5,0.8,1.1,1.1,3.0,9.1,
93.0,John Stockton,40.0,UTA,PG,82.0,82.0,2275.0,4.9,10.1,0.483,0.5,1.3,0.363,4.4,8.9,0.5,0.505,3.8,4.5,0.826,0.8,2.4,3.2,10.0,2.2,0.3,2.9,2.9,14.0,
94.0,Brad Miller,26.0,IND,C,73.0,72.0,2270.0,5.2,10.6,0.493,0.1,0.3,0.313,5.1,10.3,0.498,0.497,4.6,5.7,0.818,2.9,6.6,9.6,3.1,1.0,0.7,1.9,3.2,15.1,AS
95.0,NenÃª,20.0,DEN,C,80.0,53.0,2258.0,5.1,9.9,0.519,0.0,0.0,0.0,5.1,9.8,0.521,0.519,3.1,5.4,0.578,3.3,4.5,7.8,2.4,2.0,1.0,2.9,4.7,13.4,ROY-6
96.0,Joe Johnson,21.0,PHO,SG,82.0,34.0,2255.0,5.0,12.7,0.397,1.2,3.3,0.366,3.8,9.4,0.408,0.444,1.5,2.0,0.774,0.9,3.3,4.2,3.4,1.0,0.3,1.7,2.3,12.8,6MOY-11
97.0,Stephen Jackson,24.0,SAS,SG,80.0,58.0,2254.0,5.7,13.1,0.435,1.5,4.7,0.32,4.2,8.3,0.501,0.493,2.2,2.9,0.76,1.1,3.5,4.6,2.9,2.0,0.5,2.8,3.2,15.1,
98.0,Anthony Peeler,33.0,MIN,SG,82.0,39.0,2245.0,4.0,9.8,0.414,1.4,3.4,0.41,2.6,6.4,0.416,0.485,0.6,0.8,0.78,0.6,3.2,3.9,3.9,1.2,0.2,1.3,2.6,10.1,
