Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
25.0,Amar'e Stoudemire,27.0,PHO,PF,82.0,82.0,2838.0,8.9,16.0,0.557,0.0,0.1,0.167,8.9,16.0,0.559,0.557,6.2,8.0,0.771,2.9,6.4,9.3,1.0,0.7,1.1,2.7,3.6,24.1,"MVP-10,AS,NBA2"
26.0,Kobe Bryant,31.0,LAL,SG,73.0,73.0,2835.0,9.1,19.9,0.456,1.3,3.8,0.329,7.8,16.1,0.487,0.488,5.6,6.9,0.811,1.0,4.0,5.0,4.6,1.4,0.3,3.0,2.4,25.0,"MVP-3,DPOY-12,AS,NBA1,DEF1"
27.0,John Salmons,30.0,2TM,SG,81.0,56.0,2824.0,5.6,12.6,0.441,1.5,3.9,0.382,4.1,8.7,0.468,0.501,3.2,3.9,0.83,0.4,3.0,3.4,2.8,1.3,0.3,1.6,2.1,15.9,
27.0,John Salmons,30.0,CHI,SG,51.0,28.0,1695.0,4.9,11.6,0.42,1.6,4.1,0.38,3.3,7.6,0.441,0.486,2.5,3.1,0.789,0.4,3.3,3.7,2.7,1.4,0.5,1.5,2.1,13.8,
27.0,John Salmons,30.0,MIL,SG,30.0,28.0,1129.0,6.6,14.1,0.467,1.4,3.7,0.385,5.2,10.4,0.497,0.518,4.4,5.0,0.867,0.5,2.5,3.1,3.1,1.1,0.1,1.7,2.1,19.0,
28.0,Ray Allen,34.0,BOS,SG,80.0,80.0,2819.0,5.9,12.4,0.477,1.9,5.1,0.363,4.1,7.3,0.556,0.551,2.9,3.2,0.913,0.6,2.7,3.2,2.7,0.8,0.3,1.6,2.3,16.7,
29.0,Russell Westbrook,21.0,OKC,PG,82.0,82.0,2813.0,6.2,14.8,0.418,0.3,1.3,0.221,5.9,13.5,0.438,0.428,4.2,5.4,0.78,1.8,3.3,5.1,8.3,1.4,0.4,3.4,2.6,16.9,
30.0,Deron Williams,25.0,UTA,PG,76.0,76.0,2802.0,6.3,13.5,0.469,1.2,3.3,0.371,5.1,10.2,0.501,0.515,4.3,5.4,0.801,0.6,3.3,3.9,10.3,1.2,0.2,3.2,2.7,18.2,"MVP-9,AS,NBA2"
31.0,Andrea Bargnani,24.0,TOR,PF,80.0,80.0,2799.0,6.9,14.7,0.47,1.6,4.2,0.372,5.4,10.5,0.509,0.523,2.3,3.0,0.774,1.4,5.0,6.3,1.2,0.3,1.4,1.5,2.8,17.7,
32.0,Dwyane Wade,28.0,MIA,SG,77.0,77.0,2792.0,9.3,19.5,0.476,0.9,3.1,0.3,8.3,16.3,0.509,0.5,6.9,9.1,0.761,1.4,3.4,4.8,6.5,1.8,1.1,3.2,2.3,26.4,"MVP-5,DPOY-10,AS,NBA1,DEF2"
33.0,Caron Butler,29.0,2TM,SG,74.0,74.0,2783.0,5.8,13.6,0.428,0.5,1.9,0.29,5.3,11.7,0.45,0.448,3.4,4.1,0.838,1.3,4.6,6.0,2.0,1.5,0.3,2.1,2.5,15.6,
33.0,Caron Butler,29.0,WAS,SF,47.0,47.0,1853.0,5.7,13.5,0.422,0.5,1.8,0.263,5.2,11.6,0.447,0.44,3.6,4.1,0.877,1.3,4.8,6.1,2.1,1.3,0.3,2.2,2.4,15.5,
33.0,Caron Butler,29.0,DAL,SG,27.0,27.0,930.0,6.1,13.8,0.44,0.7,1.9,0.34,5.4,11.9,0.456,0.464,3.1,4.0,0.76,1.4,4.2,5.6,1.9,1.9,0.3,1.8,2.6,15.9,
34.0,Nen̻,27.0,DEN,C,82.0,82.0,2755.0,5.5,9.4,0.587,0.0,0.0,0.0,5.5,9.3,0.589,0.587,3.8,5.4,0.704,2.2,6.0,8.2,2.7,1.5,1.1,1.6,3.7,14.8,
35.0,Danilo Gallinari,21.0,NYK,SF,81.0,74.0,2747.0,5.1,12.1,0.423,2.4,6.4,0.381,2.7,5.8,0.469,0.523,3.3,4.0,0.818,0.9,4.4,5.2,1.8,1.0,0.8,1.4,2.5,16.0,
36.0,Rasual Butler,30.0,LAC,SF,82.0,64.0,2702.0,4.7,11.6,0.409,1.9,5.8,0.336,2.8,5.8,0.482,0.493,1.6,1.9,0.841,0.5,2.7,3.2,1.5,0.5,0.9,1.1,1.6,13.0,
37.0,Tyreke Evans,20.0,SAC,SG,72.0,72.0,2677.0,7.2,15.7,0.458,0.5,1.9,0.255,6.7,13.8,0.485,0.473,4.7,6.3,0.748,0.9,4.2,5.1,5.6,1.5,0.3,2.9,2.7,19.5,ROY-1
38.0,Carlos Boozer,28.0,UTA,PF,78.0,78.0,2673.0,8.3,14.8,0.562,0.0,0.0,,8.3,14.8,0.562,0.562,3.8,5.2,0.742,2.4,9.3,11.8,3.3,1.1,0.5,2.9,3.6,20.5,
39.0,Brandon Jennings,20.0,MIL,PG,82.0,82.0,2671.0,6.1,16.4,0.371,2.0,5.2,0.374,4.1,11.2,0.37,0.431,3.0,3.7,0.817,0.7,3.1,3.8,6.3,1.4,0.2,2.7,2.6,17.1,ROY-3
40.0,Luis Scola,29.0,HOU,PF,82.0,82.0,2671.0,7.5,14.7,0.514,0.0,0.1,0.2,7.5,14.6,0.515,0.514,2.8,3.6,0.779,2.4,7.1,9.5,2.3,0.8,0.4,2.2,3.3,17.9,
41.0,Steve Nash,35.0,PHO,PG,81.0,81.0,2660.0,6.8,13.3,0.507,1.7,3.9,0.426,5.1,9.4,0.54,0.57,2.9,3.0,0.938,0.5,3.2,3.6,12.1,0.6,0.2,4.0,1.5,18.0,"MVP-8,AS,NBA2"
42.0,Luol Deng,24.0,CHI,SF,70.0,69.0,2651.0,6.4,13.8,0.466,0.4,1.1,0.386,6.0,12.6,0.474,0.482,3.4,4.5,0.764,1.8,5.2,7.0,1.9,0.9,0.8,1.8,1.8,16.7,
43.0,Monta Ellis,24.0,GSW,SG,64.0,64.0,2647.0,8.6,19.1,0.449,1.0,3.1,0.338,7.5,16.0,0.47,0.476,4.0,5.3,0.753,0.6,2.9,3.5,4.6,1.9,0.3,3.3,2.6,22.2,
44.0,Raymond Felton,25.0,CHA,PG,80.0,80.0,2643.0,5.3,11.5,0.459,0.8,2.1,0.385,4.5,9.4,0.475,0.494,1.8,2.4,0.763,0.7,3.2,3.9,6.1,1.7,0.3,2.3,2.3,13.2,
45.0,Carmelo Anthony,25.0,DEN,SF,69.0,69.0,2634.0,9.4,20.5,0.458,0.8,2.6,0.316,8.6,18.0,0.478,0.478,6.9,8.4,0.83,2.1,4.1,6.2,3.0,1.2,0.4,2.9,3.1,26.6,"MVP-6,AS,NBA2"
46.0,Trevor Ariza,24.0,HOU,SF,72.0,71.0,2629.0,5.4,13.7,0.394,1.9,5.6,0.334,3.5,8.1,0.436,0.462,2.0,3.1,0.649,1.1,4.5,5.5,3.8,1.7,0.5,2.2,2.2,14.7,
47.0,Chris Kaman,27.0,LAC,C,76.0,76.0,2608.0,8.1,16.6,0.49,0.0,0.1,0.0,8.1,16.5,0.492,0.49,3.2,4.2,0.749,2.5,7.2,9.7,1.7,0.5,1.3,3.1,2.9,19.4,AS
48.0,Metta World Peace,30.0,LAL,SF,77.0,77.0,2605.0,4.2,10.2,0.414,1.5,4.1,0.355,2.8,6.1,0.453,0.484,1.8,2.6,0.688,1.4,3.2,4.6,3.2,1.5,0.3,1.7,2.3,11.7,DPOY-6
49.0,Lamar Odom,30.0,LAL,PF,82.0,38.0,2585.0,4.8,10.3,0.463,0.8,2.5,0.319,4.0,7.8,0.51,0.502,1.9,2.8,0.693,2.6,8.6,11.2,3.7,1.0,0.8,2.1,3.2,12.3,6MOY-6
50.0,Mike Conley,22.0,MEM,PG,80.0,80.0,2569.0,5.2,11.6,0.445,1.1,3.0,0.387,4.0,8.7,0.464,0.494,1.9,2.6,0.743,0.4,2.3,2.7,6.0,1.5,0.2,2.4,2.5,13.4,
51.0,Jason Terry,32.0,DAL,SG,77.0,12.0,2540.0,6.5,14.8,0.438,1.9,5.3,0.365,4.5,9.5,0.479,0.503,3.3,3.8,0.866,0.3,1.7,2.0,4.1,1.3,0.2,1.5,2.0,18.1,6MOY-2
52.0,Chris Bosh,25.0,TOR,C,70.0,70.0,2526.0,8.6,16.5,0.518,0.1,0.3,0.364,8.4,16.2,0.521,0.522,6.7,8.4,0.797,2.9,7.9,10.8,2.4,0.6,1.0,2.4,2.4,23.9,"MVP-12,AS"
53.0,Baron Davis,30.0,LAC,PG,75.0,73.0,2523.0,5.9,14.5,0.406,1.2,4.2,0.277,4.7,10.3,0.459,0.446,3.4,4.2,0.821,0.7,3.1,3.8,8.5,1.8,0.6,3.0,3.0,16.3,
54.0,Richard Jefferson,29.0,SAS,SF,81.0,70.0,2520.0,5.2,11.1,0.467,0.8,2.7,0.316,4.3,8.4,0.515,0.505,3.0,4.1,0.735,0.8,4.3,5.1,2.3,0.6,0.6,1.5,2.5,14.2,
55.0,Andre Miller,33.0,POR,PG,82.0,66.0,2500.0,5.8,13.1,0.445,0.2,1.2,0.2,5.6,11.9,0.469,0.454,4.6,5.6,0.821,1.2,2.7,3.8,6.4,1.3,0.1,2.5,2.4,16.5,
56.0,Rodney Stuckey,23.0,DET,PG,73.0,67.0,2499.0,6.5,16.0,0.405,0.3,1.1,0.228,6.2,14.8,0.418,0.413,4.3,5.2,0.833,1.0,3.1,4.0,5.0,1.5,0.2,2.3,3.0,17.5,
57.0,Brandon Rush,24.0,IND,SG,82.0,64.0,2491.0,4.3,10.1,0.423,1.8,4.4,0.411,2.5,5.8,0.433,0.511,0.8,1.3,0.629,0.6,4.4,5.0,1.6,0.8,0.9,1.3,2.3,11.2,
58.0,Chauncey Billups,33.0,DEN,PG,73.0,73.0,2490.0,5.8,13.9,0.418,2.3,5.9,0.386,3.5,8.0,0.441,0.499,6.7,7.4,0.91,0.4,2.9,3.3,5.9,1.2,0.1,2.6,2.2,20.6,"MVP-12,AS"
59.0,Jason Richardson,29.0,PHO,SG,79.0,76.0,2485.0,6.9,14.5,0.474,2.3,5.8,0.393,4.6,8.7,0.528,0.553,2.0,2.7,0.739,1.2,4.7,5.9,2.1,1.0,0.5,1.3,2.4,17.9,
60.0,Corey Brewer,23.0,MIN,SG,82.0,82.0,2482.0,5.9,13.8,0.431,1.2,3.4,0.346,4.7,10.3,0.459,0.474,2.4,3.7,0.648,1.0,3.0,4.0,2.8,1.7,0.4,2.4,3.2,15.5,
61.0,Kirk Hinrich,29.0,CHI,SG,74.0,53.0,2481.0,4.5,10.9,0.409,1.5,4.1,0.371,3.0,6.9,0.431,0.478,1.2,1.6,0.752,0.3,3.4,3.8,4.8,1.2,0.3,1.6,3.0,11.7,
62.0,Beno Udrih,27.0,SAC,PG,79.0,41.0,2477.0,6.0,12.2,0.493,1.1,2.9,0.377,4.9,9.3,0.53,0.538,1.7,2.0,0.837,0.6,2.6,3.2,5.4,1.3,0.1,2.0,2.4,14.9,
63.0,Marc Gasol,25.0,MEM,C,69.0,69.0,2469.0,5.5,9.5,0.581,0.0,0.0,0.0,5.5,9.5,0.582,0.581,3.7,5.5,0.67,3.0,6.3,9.3,2.4,1.0,1.6,2.0,3.7,14.7,
64.0,Carl Landry,26.0,2TM,PF,80.0,29.0,2469.0,7.3,13.6,0.536,0.0,0.0,0.333,7.3,13.5,0.537,0.537,5.0,6.2,0.806,2.7,4.1,6.8,1.0,0.8,0.9,2.0,3.4,19.6,6MOY-8
64.0,Carl Landry,26.0,HOU,PF,52.0,1.0,1415.0,7.7,14.0,0.547,0.0,0.0,,7.7,14.0,0.547,0.547,6.0,7.1,0.839,3.1,4.2,7.3,1.0,0.7,1.2,2.2,3.7,21.3,
64.0,Carl Landry,26.0,SAC,PF,28.0,28.0,1054.0,6.7,12.9,0.52,0.0,0.1,0.333,6.7,12.8,0.521,0.521,3.7,5.0,0.741,2.3,4.0,6.2,0.9,0.9,0.6,1.7,3.0,17.2,
65.0,Marvin Williams,23.0,ATL,SF,81.0,81.0,2468.0,4.4,9.7,0.455,0.6,1.9,0.303,3.8,7.8,0.492,0.485,2.6,3.1,0.819,1.5,4.5,6.1,1.4,1.0,0.7,1.1,2.3,12.0,
66.0,Al Jefferson,25.0,MIN,C,76.0,76.0,2463.0,8.2,16.4,0.498,0.0,0.1,0.0,8.2,16.4,0.5,0.498,2.6,3.9,0.68,2.6,7.6,10.3,2.0,0.9,1.4,2.0,3.0,19.0,
67.0,Jamal Crawford,29.0,ATL,SG,79.0,0.0,2460.0,7.3,16.2,0.449,2.4,6.2,0.382,4.9,9.9,0.491,0.523,4.0,4.6,0.857,0.5,2.4,2.9,3.5,0.9,0.2,2.0,1.9,20.9,6MOY-1
68.0,Tim Duncan,33.0,SAS,C,78.0,77.0,2438.0,8.3,16.0,0.518,0.0,0.2,0.182,8.3,15.8,0.522,0.519,4.0,5.5,0.725,3.3,8.4,11.6,3.6,0.7,1.7,2.1,2.2,20.6,"DPOY-14,AS,NBA3,DEF2"
69.0,Grant Hill,37.0,PHO,SF,81.0,81.0,2430.0,5.0,10.4,0.478,0.5,1.2,0.438,4.5,9.2,0.483,0.503,3.0,3.7,0.817,1.1,5.5,6.6,2.9,0.9,0.5,1.6,2.4,13.5,
70.0,Brandon Roy,25.0,POR,SG,65.0,65.0,2419.0,7.3,15.4,0.473,1.1,3.3,0.33,6.2,12.2,0.512,0.508,5.1,6.5,0.78,1.1,3.2,4.2,4.5,0.9,0.2,1.9,2.0,20.8,"AS,NBA3"
71.0,Paul Pierce,32.0,BOS,SF,71.0,71.0,2411.0,6.1,12.9,0.472,1.6,3.9,0.414,4.5,9.0,0.497,0.535,5.5,6.5,0.852,0.6,4.0,4.6,3.3,1.3,0.5,2.5,2.9,19.4,AS
72.0,Antawn Jamison,33.0,2TM,PF,66.0,64.0,2406.0,7.2,15.5,0.461,1.3,3.7,0.344,5.9,11.8,0.498,0.502,2.9,4.5,0.647,2.0,6.3,8.3,1.3,1.1,0.3,1.4,2.7,18.5,
72.0,Antawn Jamison,33.0,WAS,PF,41.0,41.0,1595.0,7.1,15.8,0.45,1.3,3.8,0.345,5.8,12.0,0.483,0.491,3.4,4.9,0.7,2.2,5.9,8.2,1.2,1.0,0.2,1.4,2.5,19.0,
72.0,Antawn Jamison,33.0,CLE,PF,25.0,23.0,811.0,7.2,14.9,0.485,1.2,3.5,0.342,6.0,11.4,0.529,0.525,1.9,3.7,0.506,1.6,6.9,8.6,1.4,1.2,0.5,1.3,3.0,17.5,
73.0,Pau Gasol,29.0,LAL,C,65.0,65.0,2403.0,6.8,12.6,0.536,0.0,0.1,0.0,6.8,12.6,0.539,0.536,4.3,5.4,0.79,3.6,7.4,11.0,3.3,0.6,1.7,2.1,2.3,17.8,"AS,NBA3"
74.0,Shawn Marion,31.0,DAL,SF,75.0,75.0,2385.0,6.0,11.7,0.508,0.0,0.3,0.158,5.9,11.5,0.516,0.51,1.6,2.1,0.755,2.4,4.8,7.2,1.6,1.0,0.9,1.5,2.1,13.6,DPOY-13
75.0,Courtney Lee,24.0,NJN,SG,71.0,66.0,2375.0,5.1,11.7,0.436,1.2,3.4,0.338,4.0,8.3,0.476,0.485,2.0,2.3,0.869,0.9,2.9,3.8,1.8,1.4,0.3,1.2,2.0,13.4,
76.0,Emeka Okafor,27.0,NOH,C,82.0,82.0,2370.0,5.3,10.0,0.53,0.0,0.0,,5.3,10.0,0.53,0.53,2.3,4.2,0.562,3.8,7.5,11.3,0.8,0.8,1.9,1.7,3.3,12.9,
77.0,Rashard Lewis,30.0,ORL,PF,72.0,72.0,2369.0,5.3,12.2,0.435,2.6,6.4,0.397,2.8,5.8,0.476,0.539,2.2,2.7,0.806,0.9,3.9,4.8,1.6,1.2,0.4,1.6,2.7,15.4,
78.0,Mo Williams,27.0,CLE,PG,69.0,68.0,2359.0,5.8,13.0,0.442,2.4,5.7,0.429,3.3,7.4,0.452,0.535,2.7,3.0,0.894,0.4,2.7,3.1,5.6,1.1,0.3,2.6,2.6,16.7,
79.0,Jason Thompson,23.0,SAC,C,75.0,58.0,2357.0,5.7,12.0,0.472,0.0,0.2,0.1,5.6,11.8,0.477,0.473,3.0,4.2,0.715,3.4,6.3,9.7,1.9,0.6,1.1,2.1,4.3,14.3,
80.0,Brendan Haywood,30.0,2TM,C,77.0,67.0,2355.0,4.2,7.5,0.562,0.0,0.0,0.0,4.2,7.5,0.563,0.562,2.3,3.7,0.62,4.2,6.7,10.9,0.7,0.4,2.4,1.5,3.2,10.8,DPOY-17
80.0,Brendan Haywood,30.0,WAS,C,49.0,48.0,1614.0,4.2,7.5,0.561,0.0,0.0,,4.2,7.5,0.561,0.561,2.3,3.5,0.646,4.5,6.8,11.3,0.4,0.4,2.3,1.5,3.2,10.7,
80.0,Brendan Haywood,30.0,DAL,C,28.0,19.0,741.0,4.3,7.6,0.564,0.0,0.0,0.0,4.3,7.5,0.568,0.564,2.4,4.2,0.575,3.8,6.3,10.1,1.2,0.4,2.8,1.6,3.1,11.0,
81.0,Thabo Sefolosha,25.0,OKC,SG,82.0,82.0,2348.0,3.0,6.8,0.44,0.6,2.0,0.313,2.3,4.8,0.494,0.486,0.9,1.4,0.674,1.2,4.8,5.9,2.2,1.5,0.7,1.4,2.4,7.5,"DPOY-8,DEF2"
82.0,Troy Murphy,29.0,IND,PF,72.0,69.0,2344.0,5.9,12.5,0.472,2.0,5.1,0.384,3.9,7.4,0.533,0.551,2.4,3.0,0.798,2.0,9.3,11.3,2.3,1.1,0.5,1.5,2.7,16.1,
83.0,Jonny Flynn,20.0,MIN,PG,81.0,81.0,2339.0,6.1,14.7,0.417,1.2,3.3,0.358,4.9,11.3,0.434,0.457,3.4,4.2,0.826,0.4,2.6,2.9,5.5,1.3,0.0,3.6,1.5,16.8,ROY-5
84.0,Michael Beasley,21.0,MIA,PF,78.0,78.0,2328.0,7.2,16.1,0.45,0.4,1.6,0.275,6.8,14.5,0.469,0.463,3.0,3.7,0.8,1.9,5.8,7.7,1.5,1.2,0.8,2.0,3.4,17.9,
85.0,Earl Watson,30.0,IND,PG,79.0,52.0,2322.0,3.5,8.1,0.426,0.8,2.9,0.288,2.6,5.3,0.5,0.476,1.9,2.6,0.71,0.8,2.9,3.7,6.2,1.6,0.2,2.7,2.8,9.6,
86.0,Wilson Chandler,22.0,NYK,SG,65.0,64.0,2320.0,6.4,13.3,0.479,0.6,2.3,0.267,5.8,11.0,0.524,0.502,2.0,2.5,0.806,1.4,4.0,5.4,2.1,0.7,0.8,1.7,2.9,15.4,
87.0,Marcus Camby,35.0,2TM,PF,74.0,74.0,2314.0,3.7,7.8,0.475,0.0,0.1,0.286,3.7,7.7,0.478,0.477,1.2,1.9,0.639,3.9,9.7,13.6,2.9,1.5,2.3,1.4,2.5,8.6,DPOY-10
87.0,Marcus Camby,35.0,LAC,PF,51.0,51.0,1596.0,3.7,8.0,0.466,0.0,0.1,0.333,3.7,7.9,0.469,0.469,1.4,2.1,0.659,3.7,10.2,13.9,3.4,1.6,2.2,1.4,2.4,8.9,
87.0,Marcus Camby,35.0,POR,C,23.0,23.0,718.0,3.6,7.3,0.497,0.0,0.1,0.0,3.6,7.2,0.5,0.497,0.9,1.6,0.581,4.2,8.6,12.8,1.8,1.3,2.4,1.4,2.8,8.1,
88.0,Vince Carter,33.0,ORL,SG,75.0,74.0,2310.0,6.8,15.8,0.428,1.9,5.0,0.367,4.9,10.8,0.456,0.486,4.0,4.8,0.84,0.5,4.1,4.6,3.7,0.8,0.3,1.7,2.9,19.4,
89.0,Elton Brand,30.0,PHI,PF,76.0,57.0,2297.0,6.5,13.4,0.48,0.0,0.0,0.0,6.5,13.4,0.481,0.48,2.7,3.7,0.738,2.8,4.4,7.2,1.7,1.3,1.3,2.1,3.6,15.6,
90.0,Anthony Parker,34.0,CLE,SG,81.0,81.0,2289.0,3.2,7.5,0.434,1.7,4.1,0.414,1.5,3.4,0.458,0.547,1.2,1.5,0.789,0.5,3.2,3.6,2.5,1.0,0.3,1.1,2.4,9.4,
91.0,Carlos Delfino,27.0,MIL,SF,75.0,66.0,2279.0,4.7,11.6,0.408,2.1,5.8,0.367,2.6,5.8,0.45,0.5,1.5,1.9,0.782,0.8,5.4,6.2,3.2,1.3,0.3,1.9,2.2,13.0,
92.0,Danny Granger,26.0,IND,SF,62.0,62.0,2278.0,7.7,18.0,0.428,2.5,6.9,0.361,5.2,11.1,0.471,0.498,5.7,6.8,0.848,1.1,4.3,5.4,2.7,1.5,0.8,2.5,2.9,23.7,
