Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
23.0,Chauncey Billups,28.0,DET,PG,80.0,80.0,2866.0,5.1,11.5,0.442,2.1,4.9,0.426,3.0,6.6,0.454,0.533,4.3,4.8,0.898,0.6,2.8,3.4,5.8,1.0,0.1,2.3,2.4,16.5,DEF2
24.0,Kurt Thomas,32.0,NYK,PF,80.0,80.0,2855.0,5.3,11.4,0.471,0.0,0.1,0.5,5.3,11.3,0.47,0.472,0.8,1.1,0.786,2.1,8.3,10.5,2.0,0.9,1.0,1.2,3.9,11.6,
25.0,Andre Miller,28.0,DEN,PG,82.0,82.0,2852.0,5.4,11.3,0.477,0.1,0.5,0.154,5.3,10.8,0.492,0.48,3.2,3.8,0.838,1.3,3.0,4.3,7.2,1.5,0.1,2.8,2.6,14.0,
26.0,Michael Redd,25.0,MIL,SG,75.0,75.0,2848.0,7.9,17.9,0.441,1.3,3.7,0.355,6.6,14.2,0.463,0.477,4.7,5.5,0.854,0.9,3.0,3.9,2.2,0.8,0.1,1.7,1.9,21.8,
27.0,Eddie Jones,33.0,MIA,SF,80.0,80.0,2839.0,4.5,10.4,0.428,1.8,4.8,0.372,2.7,5.6,0.477,0.515,2.2,2.7,0.806,0.5,4.7,5.1,2.7,1.1,0.5,1.3,3.2,12.9,
28.0,Quentin Richardson,24.0,PHO,SG,79.0,78.0,2839.0,5.2,13.3,0.389,2.9,8.0,0.358,2.3,5.2,0.437,0.498,1.7,2.3,0.739,1.2,4.9,6.1,2.0,1.2,0.3,1.3,2.5,14.9,
29.0,Vince Carter,28.0,2TM,SF,77.0,76.0,2828.0,8.9,19.6,0.452,1.6,4.0,0.406,7.2,15.6,0.463,0.493,4.7,5.9,0.798,1.3,3.8,5.1,4.2,1.4,0.6,2.1,3.1,24.0,"MVP-13,AS"
29.0,Vince Carter,28.0,TOR,SG,20.0,20.0,608.0,7.3,17.9,0.411,1.1,3.5,0.322,6.2,14.4,0.432,0.442,3.0,4.3,0.694,1.7,2.3,3.9,3.6,1.5,0.9,1.3,3.3,18.8,
29.0,Vince Carter,28.0,NJN,SF,57.0,56.0,2220.0,9.3,20.1,0.462,1.8,4.1,0.425,7.5,16.0,0.471,0.505,5.1,6.3,0.817,1.3,4.2,5.4,4.3,1.4,0.5,2.4,3.0,25.4,
30.0,P.J. Brown,35.0,NOH,PF,82.0,78.0,2817.0,4.3,9.7,0.446,0.0,0.0,,4.3,9.7,0.446,0.446,2.7,3.1,0.864,3.4,6.0,9.4,2.3,0.9,0.6,1.3,3.0,11.3,MVP-14
31.0,Kirk Hinrich,24.0,CHI,PG,77.0,77.0,2800.0,5.7,14.4,0.397,1.9,5.2,0.355,3.9,9.2,0.42,0.461,2.2,2.8,0.792,0.4,3.5,3.9,6.4,1.6,0.3,2.3,3.1,15.5,DPOY-12
32.0,Bobby Simmons,24.0,LAC,SF,75.0,74.0,2799.0,6.1,13.1,0.466,0.6,1.5,0.435,5.5,11.6,0.47,0.491,3.0,3.5,0.846,1.6,4.1,5.7,2.6,1.4,0.2,1.7,2.9,15.8,MIP-1
33.0,David Wesley,34.0,2TM,SG,80.0,79.0,2774.0,4.3,10.9,0.398,1.5,4.1,0.375,2.8,6.8,0.411,0.468,2.1,2.5,0.857,0.5,2.5,3.0,3.4,1.2,0.1,1.5,2.8,12.3,DPOY-16
33.0,David Wesley,34.0,NOH,SG,26.0,26.0,934.0,5.1,13.2,0.389,1.1,3.1,0.35,4.0,10.1,0.401,0.43,2.6,2.9,0.882,0.5,2.8,3.3,4.2,1.3,0.0,2.1,2.5,13.9,
33.0,David Wesley,34.0,HOU,SG,54.0,53.0,1840.0,3.9,9.7,0.404,1.8,4.6,0.383,2.2,5.1,0.422,0.494,1.9,2.2,0.841,0.5,2.3,2.8,3.1,1.2,0.2,1.2,2.9,11.5,
34.0,Damon Stoudamire,31.0,POR,PG,81.0,70.0,2762.0,6.0,15.2,0.392,2.4,6.4,0.369,3.6,8.8,0.409,0.47,2.4,2.6,0.915,0.7,3.3,4.0,6.0,1.1,0.0,2.1,2.1,16.6,
35.0,Caron Butler,24.0,LAL,SF,77.0,77.0,2746.0,5.8,13.0,0.445,0.5,1.6,0.304,5.3,11.4,0.465,0.464,3.6,4.2,0.862,1.9,4.0,5.9,1.9,1.4,0.3,1.6,2.8,15.7,
36.0,Tony Parker,22.0,SAS,PG,80.0,80.0,2735.0,7.1,14.7,0.482,0.6,2.1,0.276,6.5,12.7,0.516,0.501,2.8,4.3,0.65,0.6,3.3,3.9,6.5,1.3,0.1,2.8,2.2,17.5,
37.0,Jason Richardson,24.0,GSW,SG,72.0,72.0,2724.0,8.1,18.1,0.446,1.7,4.9,0.338,6.4,13.2,0.486,0.492,2.8,4.1,0.693,1.7,4.0,5.6,3.7,1.4,0.4,2.2,2.1,20.6,
38.0,Rafer Alston,28.0,TOR,PG,80.0,78.0,2717.0,5.3,12.9,0.414,1.8,5.2,0.357,3.5,7.8,0.451,0.485,2.5,3.4,0.74,0.6,3.1,3.7,6.8,1.6,0.1,2.3,2.8,15.1,
39.0,Jalen Rose,32.0,TOR,SF,81.0,65.0,2710.0,7.0,15.4,0.455,1.4,3.6,0.394,5.6,11.8,0.473,0.501,4.4,5.2,0.854,0.6,3.1,3.7,2.8,0.8,0.1,2.4,2.5,19.9,
40.0,Rashard Lewis,25.0,SEA,SF,71.0,71.0,2697.0,7.1,15.4,0.462,2.3,5.8,0.4,4.8,9.6,0.499,0.537,2.9,3.8,0.777,1.5,3.7,5.2,1.3,1.0,0.8,1.6,2.1,19.4,AS
41.0,Ricky Davis,25.0,BOS,SG,82.0,11.0,2696.0,6.4,13.9,0.462,0.8,2.4,0.339,5.6,11.5,0.488,0.491,3.8,4.7,0.815,0.9,2.4,3.3,3.3,1.2,0.4,2.7,2.3,17.5,6MOY-2
42.0,Kobe Bryant,26.0,LAL,SG,66.0,66.0,2689.0,7.7,17.7,0.433,1.8,5.2,0.339,5.9,12.5,0.472,0.482,7.3,8.9,0.816,1.3,4.0,5.2,5.3,1.2,0.7,3.6,2.3,24.4,"AS,NBA3"
43.0,Jamal Crawford,24.0,NYK,SG,70.0,67.0,2688.0,5.9,14.7,0.398,2.5,6.9,0.361,3.4,7.8,0.431,0.483,2.4,2.9,0.843,0.4,2.3,2.7,4.0,1.2,0.3,2.0,1.8,16.6,
44.0,Rasheed Wallace,30.0,DET,PF,79.0,79.0,2687.0,6.3,14.2,0.44,1.0,3.2,0.318,5.3,11.1,0.475,0.475,1.8,2.6,0.697,2.3,6.3,8.6,1.9,0.9,1.5,1.7,3.2,15.3,DPOY-16
45.0,Andre Iguodala,21.0,PHI,SG,82.0,82.0,2686.0,3.6,7.3,0.493,0.6,1.9,0.331,3.0,5.4,0.55,0.536,2.1,2.8,0.743,1.2,5.0,6.2,3.3,1.8,0.6,1.9,2.7,9.9,"ROY-4,DPOY-14"
46.0,Udonis Haslem,24.0,MIA,PF,80.0,80.0,2675.0,4.7,8.6,0.54,0.0,0.1,0.0,4.7,8.6,0.543,0.54,2.4,3.0,0.791,3.2,6.6,9.8,1.5,0.8,0.6,1.5,3.5,11.7,
47.0,Ben Wallace,30.0,DET,C,74.0,74.0,2671.0,4.0,8.8,0.453,0.0,0.1,0.111,4.0,8.7,0.458,0.454,1.8,4.1,0.428,3.9,8.2,12.2,1.7,1.4,2.4,1.1,2.1,9.7,"DPOY-1,AS,NBA3,DEF1"
48.0,Dwight Howard,19.0,ORL,PF,82.0,82.0,2670.0,4.7,9.1,0.52,0.0,0.0,0.0,4.7,9.1,0.521,0.52,3.7,5.6,0.671,3.9,7.2,11.1,1.0,1.0,1.8,2.2,3.1,13.2,"ROY-3,DPOY-21"
49.0,Kyle Korver,23.0,PHI,SF,82.0,57.0,2667.0,4.3,10.2,0.418,3.1,7.5,0.405,1.2,2.7,0.453,0.567,1.1,1.3,0.854,0.5,4.6,5.1,2.5,1.4,0.4,1.4,3.6,12.7,6MOY-11
50.0,Jeff McInnis,30.0,CLE,PG,76.0,69.0,2651.0,5.1,12.4,0.412,1.2,3.6,0.345,3.9,8.8,0.439,0.462,1.8,2.2,0.813,0.4,1.7,2.1,5.3,0.8,0.0,1.6,2.4,13.2,
51.0,Bruce Bowen,33.0,SAS,SF,82.0,82.0,2627.0,3.4,8.2,0.42,1.4,3.5,0.403,2.0,4.7,0.432,0.505,1.0,1.5,0.634,0.7,3.2,3.9,1.7,0.8,0.5,0.8,2.4,9.3,"DPOY-2,DEF1"
52.0,Zydrunas Ilgauskas,29.0,CLE,C,78.0,78.0,2615.0,6.3,13.5,0.468,0.0,0.1,0.286,6.3,13.4,0.469,0.469,5.5,6.9,0.799,4.1,5.1,9.3,1.4,0.7,2.3,2.6,4.3,18.2,AS
53.0,Carmelo Anthony,20.0,DEN,SF,75.0,75.0,2608.0,7.3,17.0,0.431,0.6,2.2,0.266,6.7,14.8,0.455,0.448,6.3,7.9,0.796,1.9,3.9,5.9,2.7,0.9,0.4,3.1,3.2,21.5,
54.0,Antawn Jamison,28.0,WAS,PF,68.0,68.0,2605.0,7.2,16.4,0.437,1.0,2.9,0.341,6.2,13.6,0.457,0.466,3.1,4.1,0.76,2.2,5.0,7.2,2.1,0.8,0.2,1.6,2.1,18.4,AS
55.0,Emeka Okafor,22.0,CHA,PF,73.0,73.0,2600.0,6.2,13.9,0.447,0.0,0.0,0.0,6.2,13.9,0.447,0.447,2.9,4.7,0.609,3.8,7.2,11.0,0.9,0.9,1.7,1.7,3.0,15.3,"ROY-1,DPOY-21"
56.0,Matt Harpring,28.0,UTA,SF,78.0,55.0,2584.0,5.8,11.9,0.489,0.1,0.6,0.209,5.7,11.3,0.504,0.494,3.4,4.4,0.778,2.7,4.0,6.7,2.0,1.0,0.2,1.9,3.5,15.2,
57.0,Damon Jones,28.0,MIA,PG,82.0,66.0,2576.0,4.6,10.1,0.456,3.1,7.3,0.432,1.5,2.9,0.517,0.611,1.0,1.2,0.791,0.2,3.0,3.2,4.9,0.6,0.1,1.4,1.7,13.3,
58.0,Steve Nash,30.0,PHO,PG,75.0,75.0,2573.0,6.0,12.0,0.502,1.3,3.1,0.431,4.7,8.9,0.526,0.557,3.0,3.3,0.887,0.8,2.7,3.5,12.0,1.0,0.1,3.4,1.9,16.3,"MVP-1,AS,NBA1"
59.0,Luke Ridnour,23.0,SEA,PG,82.0,82.0,2571.0,4.2,10.3,0.405,0.9,2.5,0.376,3.2,7.9,0.414,0.45,2.2,2.5,0.883,0.8,2.1,2.9,6.8,1.3,0.3,2.1,2.6,11.5,
60.0,Mike Dunleavy,24.0,GSW,SF,79.0,79.0,2570.0,5.7,12.7,0.451,1.5,3.9,0.388,4.2,8.8,0.479,0.51,1.9,2.4,0.779,1.4,4.7,6.1,2.8,1.1,0.4,1.8,2.8,14.8,
61.0,Wally Szczerbiak,27.0,MIN,SF,81.0,37.0,2558.0,6.5,12.9,0.506,0.9,2.4,0.373,5.7,10.6,0.536,0.54,3.7,4.3,0.855,1.2,3.1,4.3,2.7,0.6,0.2,1.9,2.5,17.6,6MOY-6
62.0,Al Harrington,24.0,ATL,SF,66.0,66.0,2550.0,6.4,13.9,0.459,0.2,1.0,0.216,6.2,12.9,0.479,0.468,3.3,5.0,0.672,2.0,4.5,6.5,2.9,1.2,0.2,2.9,3.5,16.3,
63.0,Jason Collins,26.0,NJN,C,80.0,80.0,2542.0,2.6,6.4,0.412,0.0,0.1,0.333,2.6,6.3,0.413,0.415,1.9,3.0,0.656,2.2,4.7,6.9,1.5,1.0,1.0,1.3,4.6,7.2,
64.0,Gary Payton,36.0,BOS,PG,77.0,77.0,2541.0,4.8,10.3,0.468,0.6,1.8,0.326,4.2,8.4,0.498,0.497,2.2,2.8,0.761,0.7,2.7,3.3,6.6,1.2,0.2,2.1,1.7,12.4,
65.0,Peja StojakoviÄ,27.0,SAC,SF,66.0,66.0,2534.0,6.4,14.4,0.444,2.5,6.2,0.402,3.9,8.3,0.475,0.53,3.6,3.9,0.92,0.9,3.2,4.0,2.0,1.1,0.2,1.4,2.2,18.9,
66.0,Drew Gooden,23.0,CLE,PF,82.0,80.0,2523.0,6.6,13.5,0.492,0.1,0.4,0.179,6.5,13.1,0.502,0.495,3.6,4.4,0.81,3.0,7.8,10.7,1.9,1.1,1.1,1.9,3.3,16.9,
67.0,Shane Battier,26.0,MEM,SG,80.0,72.0,2516.0,3.9,8.8,0.442,1.0,2.5,0.395,2.9,6.2,0.461,0.499,2.6,3.3,0.789,2.3,3.6,5.9,1.8,1.3,1.1,1.1,2.9,11.3,DPOY-21
68.0,Morris Peterson,27.0,TOR,SG,82.0,61.0,2510.0,5.1,12.2,0.42,1.9,4.8,0.385,3.3,7.4,0.442,0.496,2.7,3.2,0.832,1.0,3.9,4.9,2.4,1.3,0.3,1.3,3.1,14.8,
69.0,Shaquille O'Neal,32.0,MIA,C,73.0,73.0,2492.0,9.5,15.8,0.601,0.0,0.0,,9.5,15.8,0.601,0.601,5.1,11.1,0.461,3.7,7.3,11.0,2.9,0.5,2.5,2.9,3.8,24.1,"MVP-2,DPOY-8,AS,NBA1"
70.0,Latrell Sprewell,34.0,MIN,SF,80.0,79.0,2450.0,5.8,14.1,0.414,1.0,3.1,0.327,4.8,11.0,0.439,0.45,2.3,2.8,0.83,1.0,2.8,3.7,2.6,0.8,0.3,1.9,1.8,15.0,
71.0,Yao Ming,24.0,HOU,C,80.0,80.0,2447.0,7.9,14.3,0.552,0.0,0.0,,7.9,14.3,0.552,0.552,5.7,7.3,0.783,3.1,6.8,9.8,0.9,0.5,2.4,2.9,4.4,21.6,AS
72.0,Josh Howard,24.0,DAL,SF,76.0,76.0,2446.0,5.5,11.7,0.475,0.5,1.7,0.296,5.0,10.0,0.506,0.497,2.5,3.4,0.733,2.5,4.6,7.1,1.6,1.7,0.7,1.8,3.1,14.1,DPOY-18
73.0,Corey Maggette,25.0,LAC,SG,66.0,60.0,2436.0,6.3,14.6,0.431,0.8,2.5,0.304,5.5,12.1,0.457,0.457,8.3,9.7,0.857,1.0,4.8,5.8,3.3,1.0,0.1,2.9,2.8,21.6,
74.0,Jason Kidd,31.0,NJN,PG,66.0,65.0,2435.0,5.0,12.6,0.398,1.9,5.3,0.36,3.1,7.3,0.425,0.473,2.1,2.8,0.74,1.4,5.8,7.2,8.1,1.8,0.1,2.5,1.6,14.1,DEF2
75.0,Jason Terry,27.0,DAL,PG,80.0,57.0,2401.0,5.6,11.1,0.501,1.5,3.7,0.42,4.0,7.5,0.54,0.57,2.2,2.6,0.844,0.6,2.2,2.8,6.4,1.6,0.2,2.2,2.7,14.9,
76.0,Cuttino Mobley,29.0,2TM,SG,66.0,64.0,2388.0,6.2,14.1,0.438,2.3,5.2,0.439,3.9,8.9,0.437,0.518,2.5,3.1,0.82,0.7,2.8,3.5,2.8,1.1,0.5,2.0,2.3,17.1,
76.0,Cuttino Mobley,29.0,ORL,SG,23.0,21.0,726.0,6.3,14.7,0.432,2.9,6.2,0.464,3.5,8.5,0.409,0.53,2.7,3.4,0.797,0.5,2.6,3.1,2.1,1.1,0.4,2.0,2.4,18.3,
76.0,Cuttino Mobley,29.0,SAC,SG,43.0,43.0,1662.0,6.1,13.8,0.44,2.0,4.7,0.424,4.1,9.1,0.449,0.513,2.4,2.9,0.831,0.7,2.9,3.6,3.2,1.1,0.5,2.0,2.2,16.6,
77.0,Josh Childress,21.0,ATL,SG,80.0,44.0,2376.0,4.6,9.7,0.47,0.2,0.8,0.232,4.4,8.9,0.493,0.481,2.9,3.5,0.823,3.0,4.3,7.3,2.3,1.1,0.5,1.6,2.8,12.2,
78.0,Troy Murphy,24.0,GSW,PF,70.0,69.0,2375.0,5.9,14.4,0.414,0.9,2.2,0.399,5.0,12.1,0.417,0.445,3.5,4.8,0.73,3.8,7.7,11.5,1.5,0.8,0.5,1.6,2.9,16.3,
79.0,Chris Webber,31.0,2TM,PF,67.0,67.0,2370.0,8.4,19.5,0.433,0.2,0.7,0.341,8.2,18.8,0.436,0.438,2.7,3.5,0.794,2.0,7.3,9.3,4.8,1.4,0.8,2.8,3.3,19.8,
79.0,Chris Webber,31.0,SAC,PF,46.0,46.0,1668.0,8.9,19.8,0.449,0.2,0.6,0.379,8.7,19.2,0.452,0.455,3.1,3.9,0.799,2.0,7.6,9.6,5.4,1.5,0.7,2.9,3.1,21.1,
79.0,Chris Webber,31.0,PHI,PF,21.0,21.0,702.0,7.3,18.8,0.391,0.2,0.8,0.267,7.1,18.0,0.396,0.396,1.9,2.5,0.776,1.8,6.6,8.5,3.4,1.3,1.0,2.5,3.6,16.8,
80.0,Michael Finley,31.0,DAL,SG,64.0,64.0,2358.0,5.9,13.8,0.427,1.8,4.4,0.407,4.1,9.5,0.436,0.491,1.7,2.1,0.831,0.7,3.3,4.0,2.6,0.7,0.3,0.9,1.9,15.3,
81.0,Larry Hughes,26.0,WAS,SG,61.0,61.0,2358.0,7.1,16.6,0.43,0.9,3.2,0.282,6.2,13.4,0.465,0.457,5.4,6.9,0.777,1.1,4.7,5.8,4.4,2.7,0.3,2.3,2.6,20.5,"DPOY-6,DEF1"
82.0,Grant Hill,32.0,ORL,SF,67.0,67.0,2338.0,8.0,15.6,0.509,0.0,0.2,0.231,7.9,15.4,0.513,0.511,4.3,5.3,0.821,1.2,3.7,4.9,3.4,1.5,0.4,2.5,2.2,20.3,AS
83.0,Lamar Odom,25.0,LAL,PF,64.0,64.0,2320.0,5.7,12.0,0.473,0.6,1.8,0.308,5.1,10.2,0.502,0.496,3.2,4.6,0.695,2.1,8.1,10.1,3.7,0.7,1.0,2.5,3.3,15.1,
84.0,Mehmet Okur,25.0,UTA,C,82.0,25.0,2304.0,5.5,11.8,0.468,0.3,1.0,0.27,5.3,10.8,0.486,0.479,5.1,6.0,0.85,3.0,6.6,9.6,2.6,0.5,1.1,2.2,3.5,16.5,6MOY-11
85.0,Lorenzen Wright,29.0,MEM,C,80.0,77.0,2287.0,5.0,10.8,0.469,0.0,0.0,0.0,5.0,10.7,0.471,0.469,2.1,3.1,0.662,2.8,6.9,9.6,1.4,0.9,1.1,1.6,4.0,12.1,
86.0,Mike Miller,24.0,MEM,SF,76.0,51.0,2278.0,6.1,12.1,0.505,2.2,5.1,0.433,3.9,7.0,0.558,0.597,1.7,2.4,0.72,0.6,4.2,4.7,3.5,0.9,0.4,2.0,3.1,16.2,
87.0,PrimoÅ¾ Brezec,25.0,CHA,C,72.0,72.0,2276.0,6.1,12.0,0.512,0.0,0.0,,6.1,12.0,0.512,0.512,2.6,3.5,0.745,3.6,4.8,8.4,1.4,0.5,0.9,1.7,2.9,14.8,
88.0,Kenyon Martin,27.0,DEN,PF,70.0,67.0,2272.0,7.0,14.4,0.49,0.0,0.2,0.0,7.0,14.2,0.496,0.49,3.2,4.9,0.646,2.3,5.8,8.1,2.7,1.6,1.2,2.4,3.6,17.2,
89.0,Fred Jones,25.0,IND,SG,77.0,14.0,2268.0,4.4,10.3,0.425,1.4,3.6,0.38,3.0,6.6,0.45,0.492,2.8,3.3,0.85,0.5,3.3,3.8,3.1,1.0,0.5,1.8,2.7,12.9,
90.0,Joe Smith,29.0,MIL,PF,74.0,73.0,2265.0,5.1,9.9,0.514,0.0,0.0,0.0,5.1,9.9,0.515,0.514,2.8,3.6,0.768,2.8,5.8,8.6,1.1,0.7,0.6,1.3,3.5,12.9,
91.0,Mo Williams,22.0,MIL,PG,80.0,80.0,2254.0,5.2,11.8,0.438,0.5,1.6,0.323,4.6,10.2,0.456,0.46,2.2,2.6,0.85,0.8,3.1,3.9,7.7,1.2,0.2,3.1,3.5,13.0,
92.0,Derek Fisher,30.0,GSW,PG,74.0,32.0,2222.0,4.8,12.2,0.393,1.7,4.7,0.371,3.1,7.5,0.407,0.465,2.8,3.3,0.862,0.6,2.9,3.5,4.9,1.2,0.1,2.1,2.9,14.2,
93.0,Tim Duncan,28.0,SAS,PF,66.0,66.0,2203.0,8.4,17.0,0.496,0.0,0.1,0.333,8.4,16.9,0.498,0.498,5.0,7.4,0.67,3.3,8.7,12.0,2.9,0.7,2.8,2.1,2.4,21.9,"MVP-4,DPOY-4,AS,NBA1,DEF1"
94.0,Raef LaFrentz,28.0,BOS,PF,80.0,80.0,2196.0,5.6,11.3,0.496,1.3,3.7,0.364,4.2,7.6,0.559,0.555,2.0,2.4,0.811,2.5,6.5,9.1,1.6,0.7,1.6,1.1,4.3,14.5,
95.0,Manu GinÃ³bili,27.0,SAS,SG,74.0,74.0,2193.0,6.0,12.8,0.471,1.6,4.2,0.376,4.4,8.6,0.517,0.533,5.8,7.3,0.803,1.2,4.2,5.4,4.7,2.0,0.4,2.8,3.1,19.5,"DPOY-18,AS"
96.0,Tyson Chandler,22.0,CHI,C,80.0,10.0,2189.0,3.4,6.9,0.494,0.0,0.0,0.0,3.4,6.9,0.496,0.494,3.7,5.5,0.673,4.3,8.5,12.7,1.1,1.1,2.3,1.9,4.4,10.5,"DPOY-18,6MOY-11"
