Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
33.0,David Wesley,34.0,2TM,SG,80.0,79.0,2774.0,6.5,16.5,0.398,2.3,6.2,0.375,4.2,10.3,0.411,0.468,3.2,3.7,0.857,0.7,3.7,4.5,5.2,1.9,0.2,2.2,4.2,18.6,106.0,106.0,DPOY-16
33.0,David Wesley,34.0,NOH,SG,26.0,26.0,934.0,7.8,20.1,0.389,1.6,4.7,0.35,6.2,15.4,0.401,0.43,3.9,4.5,0.882,0.7,4.3,5.0,6.4,2.1,0.1,3.2,3.8,21.2,99.0,109.0,
33.0,David Wesley,34.0,HOU,SG,54.0,53.0,1840.0,5.9,14.6,0.404,2.6,6.9,0.383,3.3,7.7,0.422,0.494,2.8,3.3,0.841,0.8,3.4,4.2,4.6,1.8,0.2,1.7,4.4,17.3,110.0,105.0,
34.0,Damon Stoudamire,31.0,POR,PG,81.0,70.0,2762.0,8.8,22.5,0.392,3.5,9.5,0.369,5.3,13.1,0.409,0.47,3.5,3.9,0.915,1.1,4.9,6.0,8.9,1.7,0.0,3.2,3.1,24.7,108.0,110.0,
35.0,Caron Butler,24.0,LAL,SF,77.0,77.0,2746.0,8.5,19.1,0.445,0.7,2.4,0.304,7.8,16.7,0.465,0.464,5.3,6.1,0.862,2.8,5.9,8.7,2.8,2.1,0.4,2.4,4.1,23.0,110.0,111.0,
36.0,Tony Parker,22.0,SAS,PG,80.0,80.0,2735.0,10.6,22.1,0.482,0.8,3.1,0.276,9.8,19.0,0.516,0.501,4.1,6.4,0.65,0.9,5.0,5.9,9.7,1.9,0.1,4.2,3.3,26.3,106.0,101.0,
37.0,Jason Richardson,24.0,GSW,SG,72.0,72.0,2724.0,11.5,25.8,0.446,2.4,7.0,0.338,9.2,18.9,0.486,0.492,4.0,5.8,0.693,2.4,5.6,8.0,5.3,2.0,0.6,3.2,2.9,29.5,105.0,107.0,
38.0,Rafer Alston,28.0,TOR,PG,80.0,78.0,2717.0,7.7,18.6,0.414,2.6,7.4,0.357,5.0,11.2,0.451,0.485,3.6,4.9,0.74,0.8,4.5,5.3,9.8,2.2,0.1,3.2,4.0,21.7,108.0,109.0,
39.0,Jalen Rose,32.0,TOR,SF,81.0,65.0,2710.0,10.1,22.1,0.455,2.1,5.2,0.394,8.0,16.9,0.473,0.501,6.4,7.5,0.854,0.8,4.4,5.3,4.0,1.2,0.2,3.4,3.6,28.6,107.0,112.0,
40.0,Rashard Lewis,25.0,SEA,SF,71.0,71.0,2697.0,10.8,23.3,0.462,3.5,8.7,0.4,7.3,14.6,0.499,0.537,4.5,5.7,0.777,2.2,5.6,7.9,1.9,1.5,1.3,2.5,3.2,29.5,117.0,110.0,AS
41.0,Ricky Davis,25.0,BOS,SG,82.0,11.0,2696.0,9.2,19.9,0.462,1.2,3.4,0.339,8.0,16.4,0.488,0.491,5.5,6.7,0.815,1.3,3.5,4.8,4.7,1.7,0.5,3.9,3.3,25.0,104.0,110.0,6MOY-2
42.0,Kobe Bryant,26.0,LAL,SG,66.0,66.0,2689.0,11.3,26.0,0.433,2.6,7.6,0.339,8.7,18.4,0.472,0.482,10.7,13.0,0.816,1.9,5.8,7.7,7.8,1.7,1.0,5.3,3.4,35.7,111.0,111.0,"AS,NBA3"
43.0,Jamal Crawford,24.0,NYK,SG,70.0,67.0,2688.0,8.6,21.6,0.398,3.6,10.1,0.361,5.0,11.5,0.431,0.483,3.6,4.3,0.843,0.6,3.3,4.0,5.9,1.8,0.4,2.9,2.7,24.4,106.0,111.0,
44.0,Rasheed Wallace,30.0,DET,PF,79.0,79.0,2687.0,9.6,21.8,0.44,1.5,4.8,0.318,8.0,16.9,0.475,0.475,2.8,4.0,0.697,3.6,9.6,13.2,2.9,1.3,2.4,2.6,4.8,23.5,103.0,99.0,DPOY-16
45.0,Andre Iguodala,21.0,PHI,SG,82.0,82.0,2686.0,5.1,10.3,0.493,0.9,2.7,0.331,4.2,7.6,0.55,0.536,2.9,4.0,0.743,1.7,7.1,8.7,4.6,2.6,0.9,2.6,3.8,13.9,110.0,102.0,"ROY-4,DPOY-14"
46.0,Udonis Haslem,24.0,MIA,PF,80.0,80.0,2675.0,6.8,12.7,0.54,0.0,0.1,0.0,6.8,12.6,0.543,0.54,3.5,4.4,0.791,4.7,9.6,14.3,2.1,1.2,0.8,2.2,5.1,17.2,118.0,102.0,
47.0,Ben Wallace,30.0,DET,C,74.0,74.0,2671.0,6.1,13.4,0.453,0.0,0.2,0.111,6.1,13.2,0.458,0.454,2.7,6.3,0.428,6.0,12.6,18.6,2.5,2.2,3.6,1.7,3.3,14.9,105.0,94.0,"DPOY-1,AS,NBA3,DEF1"
48.0,Dwight Howard,19.0,ORL,PF,82.0,82.0,2670.0,6.7,12.8,0.52,0.0,0.0,0.0,6.7,12.8,0.521,0.52,5.3,7.8,0.671,5.4,10.2,15.6,1.4,1.5,2.6,3.1,4.4,18.6,111.0,104.0,"ROY-3,DPOY-21"
49.0,Kyle Korver,23.0,PHI,SF,82.0,57.0,2667.0,6.0,14.4,0.418,4.3,10.6,0.405,1.7,3.8,0.453,0.567,1.6,1.8,0.854,0.8,6.4,7.2,3.4,2.0,0.6,2.0,5.0,17.9,112.0,105.0,6MOY-11
50.0,Jeff McInnis,30.0,CLE,PG,76.0,69.0,2651.0,7.6,18.5,0.412,1.8,5.3,0.345,5.8,13.1,0.439,0.462,2.6,3.2,0.813,0.6,2.5,3.2,7.9,1.1,0.0,2.4,3.6,19.7,108.0,111.0,
51.0,Bruce Bowen,33.0,SAS,SF,82.0,82.0,2627.0,5.2,12.3,0.42,2.1,5.2,0.403,3.1,7.1,0.432,0.505,1.5,2.3,0.634,1.0,4.8,5.9,2.6,1.1,0.8,1.2,3.6,13.9,109.0,102.0,"DPOY-2,DEF1"
52.0,Zydrunas Ilgauskas,29.0,CLE,C,78.0,78.0,2615.0,9.4,20.0,0.468,0.0,0.1,0.286,9.3,19.9,0.469,0.469,8.2,10.3,0.799,6.1,7.6,13.7,2.0,1.1,3.4,3.9,6.4,27.0,110.0,104.0,AS
53.0,Carmelo Anthony,20.0,DEN,SF,75.0,75.0,2608.0,10.4,24.2,0.431,0.8,3.1,0.266,9.6,21.1,0.455,0.448,9.0,11.3,0.796,2.8,5.6,8.4,3.8,1.3,0.6,4.4,4.5,30.7,103.0,107.0,
54.0,Antawn Jamison,28.0,WAS,PF,68.0,68.0,2605.0,10.2,23.5,0.437,1.4,4.1,0.341,8.8,19.4,0.457,0.466,4.4,5.8,0.76,3.2,7.1,10.2,3.0,1.1,0.3,2.3,3.0,26.3,108.0,109.0,AS
55.0,Emeka Okafor,22.0,CHA,PF,73.0,73.0,2600.0,9.0,20.1,0.447,0.0,0.0,0.0,9.0,20.0,0.447,0.447,4.2,6.9,0.609,5.5,10.4,15.9,1.3,1.2,2.5,2.5,4.3,22.1,100.0,105.0,"ROY-1,DPOY-21"
56.0,Matt Harpring,28.0,UTA,SF,78.0,55.0,2584.0,8.8,18.0,0.489,0.2,0.9,0.209,8.6,17.1,0.504,0.494,5.2,6.6,0.778,4.1,6.0,10.1,3.0,1.5,0.3,2.8,5.3,22.9,111.0,111.0,
57.0,Damon Jones,28.0,MIA,PG,82.0,66.0,2576.0,6.8,14.9,0.456,4.6,10.7,0.432,2.2,4.2,0.517,0.611,1.4,1.8,0.791,0.3,4.5,4.7,7.2,0.9,0.1,2.0,2.5,19.6,124.0,107.0,
58.0,Steve Nash,30.0,PHO,PG,75.0,75.0,2573.0,8.4,16.7,0.502,1.8,4.2,0.431,6.5,12.4,0.526,0.557,4.1,4.6,0.887,1.1,3.7,4.8,16.7,1.4,0.1,4.8,2.6,22.7,123.0,111.0,"MVP-1,AS,NBA1"
59.0,Luke Ridnour,23.0,SEA,PG,82.0,82.0,2571.0,6.4,15.7,0.405,1.4,3.8,0.376,4.9,11.9,0.414,0.45,3.4,3.8,0.883,1.2,3.2,4.3,10.3,2.0,0.5,3.2,3.9,17.5,112.0,111.0,
60.0,Mike Dunleavy,24.0,GSW,SF,79.0,79.0,2570.0,8.2,18.1,0.451,2.1,5.5,0.388,6.0,12.6,0.479,0.51,2.7,3.4,0.779,1.9,6.8,8.7,4.1,1.6,0.5,2.6,4.0,21.2,107.0,107.0,
61.0,Wally Szczerbiak,27.0,MIN,SF,81.0,37.0,2558.0,9.8,19.4,0.506,1.3,3.6,0.373,8.5,15.8,0.536,0.54,5.5,6.4,0.855,1.7,4.7,6.4,4.0,0.8,0.3,2.8,3.7,26.4,116.0,110.0,6MOY-6
62.0,Al Harrington,24.0,ATL,SF,66.0,66.0,2550.0,9.3,20.3,0.459,0.3,1.5,0.216,9.0,18.8,0.479,0.468,4.9,7.2,0.672,3.0,6.5,9.5,4.3,1.8,0.3,4.2,5.1,23.8,99.0,111.0,
63.0,Jason Collins,26.0,NJN,C,80.0,80.0,2542.0,3.9,9.6,0.412,0.0,0.1,0.333,3.9,9.4,0.413,0.415,2.9,4.4,0.656,3.2,7.1,10.3,2.2,1.5,1.5,1.9,6.8,10.8,99.0,103.0,
64.0,Gary Payton,36.0,BOS,PG,77.0,77.0,2541.0,6.9,14.7,0.468,0.9,2.6,0.326,6.0,12.1,0.498,0.497,3.1,4.1,0.761,1.0,3.8,4.8,9.5,1.8,0.2,3.0,2.5,17.7,111.0,109.0,
65.0,Peja StojakoviÄ,27.0,SAC,SF,66.0,66.0,2534.0,9.2,20.7,0.444,3.5,8.8,0.402,5.6,11.9,0.475,0.53,5.2,5.6,0.92,1.3,4.5,5.8,2.8,1.6,0.2,2.1,3.2,27.1,117.0,111.0,
66.0,Drew Gooden,23.0,CLE,PF,82.0,80.0,2523.0,9.8,20.0,0.492,0.1,0.6,0.179,9.7,19.4,0.502,0.495,5.3,6.6,0.81,4.4,11.6,16.0,2.8,1.6,1.6,2.8,4.9,25.1,112.0,102.0,
67.0,Shane Battier,26.0,MEM,SG,80.0,72.0,2516.0,5.8,13.2,0.442,1.5,3.8,0.395,4.3,9.4,0.461,0.499,3.9,4.9,0.789,3.4,5.5,8.9,2.7,2.0,1.7,1.6,4.3,17.1,117.0,103.0,DPOY-21
68.0,Morris Peterson,27.0,TOR,SG,82.0,61.0,2510.0,7.3,17.5,0.42,2.7,6.9,0.385,4.7,10.6,0.442,0.496,3.9,4.7,0.832,1.5,5.6,7.0,3.5,1.9,0.4,1.9,4.5,21.2,110.0,109.0,
69.0,Shaquille O'Neal,32.0,MIA,C,73.0,73.0,2492.0,14.0,23.2,0.601,0.0,0.0,,14.0,23.2,0.601,0.601,7.5,16.2,0.461,5.4,10.8,16.1,4.2,0.8,3.6,4.3,5.6,35.4,111.0,100.0,"MVP-2,DPOY-8,AS,NBA1"
70.0,Latrell Sprewell,34.0,MIN,SF,80.0,79.0,2450.0,8.8,21.1,0.414,1.5,4.6,0.327,7.2,16.5,0.439,0.45,3.4,4.1,0.83,1.4,4.2,5.6,3.9,1.2,0.5,2.8,2.7,22.5,99.0,110.0,
71.0,Yao Ming,24.0,HOU,C,80.0,80.0,2447.0,11.9,21.5,0.552,0.0,0.0,,11.9,21.5,0.552,0.552,8.6,11.0,0.783,4.6,10.2,14.8,1.3,0.8,3.5,4.3,6.6,32.4,113.0,99.0,AS
72.0,Josh Howard,24.0,DAL,SF,76.0,76.0,2446.0,8.0,16.8,0.475,0.7,2.4,0.296,7.3,14.4,0.506,0.497,3.6,4.9,0.733,3.6,6.7,10.2,2.3,2.5,1.0,2.6,4.5,20.3,108.0,103.0,DPOY-18
73.0,Corey Maggette,25.0,LAC,SG,66.0,60.0,2436.0,9.4,21.8,0.431,1.1,3.7,0.304,8.3,18.1,0.457,0.457,12.4,14.5,0.857,1.5,7.2,8.7,5.0,1.5,0.2,4.3,4.2,32.4,112.0,107.0,
74.0,Jason Kidd,31.0,NJN,PG,66.0,65.0,2435.0,7.5,18.9,0.398,2.9,7.9,0.36,4.7,11.0,0.425,0.473,3.1,4.2,0.74,2.1,8.7,10.8,12.1,2.7,0.2,3.7,2.4,21.0,107.0,101.0,DEF2
75.0,Jason Terry,27.0,DAL,PG,80.0,57.0,2401.0,8.0,16.0,0.501,2.2,5.3,0.42,5.8,10.7,0.54,0.57,3.1,3.7,0.844,0.8,3.2,4.1,9.3,2.4,0.3,3.2,3.8,21.4,120.0,107.0,
76.0,Cuttino Mobley,29.0,2TM,SG,66.0,64.0,2388.0,8.8,20.0,0.438,3.2,7.3,0.439,5.5,12.7,0.437,0.518,3.6,4.4,0.82,1.0,4.0,4.9,4.0,1.6,0.6,2.9,3.3,24.4,109.0,110.0,
76.0,Cuttino Mobley,29.0,ORL,SG,23.0,21.0,726.0,8.9,20.7,0.432,4.0,8.7,0.464,4.9,11.9,0.409,0.53,3.8,4.8,0.797,0.8,3.6,4.4,2.9,1.6,0.6,2.9,3.4,25.8,110.0,110.0,
76.0,Cuttino Mobley,29.0,SAC,SG,43.0,43.0,1662.0,8.7,19.7,0.44,2.9,6.7,0.424,5.8,13.0,0.449,0.513,3.5,4.2,0.831,1.1,4.1,5.2,4.5,1.6,0.7,2.9,3.2,23.7,108.0,111.0,
77.0,Josh Childress,21.0,ATL,SG,80.0,44.0,2376.0,6.7,14.2,0.47,0.3,1.2,0.232,6.4,13.0,0.493,0.481,4.2,5.1,0.823,4.3,6.3,10.7,3.3,1.6,0.8,2.3,4.1,17.8,113.0,111.0,
78.0,Troy Murphy,24.0,GSW,PF,70.0,69.0,2375.0,8.5,20.5,0.414,1.3,3.2,0.399,7.2,17.3,0.417,0.445,5.0,6.9,0.73,5.4,10.9,16.4,2.1,1.1,0.7,2.3,4.1,23.3,106.0,105.0,
79.0,Chris Webber,31.0,2TM,PF,67.0,67.0,2370.0,12.0,27.8,0.433,0.3,1.0,0.341,11.7,26.8,0.436,0.438,3.9,4.9,0.794,2.8,10.4,13.2,6.9,2.0,1.1,3.9,4.6,28.3,98.0,103.0,
79.0,Chris Webber,31.0,SAC,PF,46.0,46.0,1668.0,12.7,28.4,0.449,0.3,0.9,0.379,12.4,27.5,0.452,0.455,4.4,5.5,0.799,2.9,10.9,13.8,7.8,2.1,1.1,4.1,4.5,30.2,102.0,104.0,
79.0,Chris Webber,31.0,PHI,PF,21.0,21.0,702.0,10.3,26.4,0.391,0.3,1.1,0.267,10.0,25.3,0.396,0.396,2.7,3.5,0.776,2.6,9.3,11.9,4.8,1.9,1.4,3.5,5.0,23.6,88.0,102.0,
80.0,Michael Finley,31.0,DAL,SG,64.0,64.0,2358.0,8.5,19.9,0.427,2.5,6.3,0.407,6.0,13.7,0.436,0.491,2.5,3.0,0.831,1.0,4.8,5.8,3.7,1.1,0.4,1.3,2.7,22.0,111.0,108.0,
81.0,Larry Hughes,26.0,WAS,SG,61.0,61.0,2358.0,10.2,23.7,0.43,1.3,4.6,0.282,8.9,19.1,0.465,0.457,7.7,9.9,0.777,1.6,6.7,8.3,6.2,3.8,0.4,3.3,3.7,29.3,110.0,104.0,"DPOY-6,DEF1"
82.0,Grant Hill,32.0,ORL,SF,67.0,67.0,2338.0,11.2,22.0,0.509,0.1,0.3,0.231,11.1,21.7,0.513,0.511,6.1,7.4,0.821,1.7,5.2,6.9,4.8,2.1,0.6,3.5,3.1,28.5,111.0,108.0,AS
83.0,Lamar Odom,25.0,LAL,PF,64.0,64.0,2320.0,8.3,17.6,0.473,0.8,2.7,0.308,7.5,15.0,0.502,0.496,4.7,6.8,0.695,3.1,11.8,14.9,5.4,1.0,1.5,3.7,4.8,22.2,107.0,108.0,
84.0,Mehmet Okur,25.0,UTA,C,82.0,25.0,2304.0,8.3,17.8,0.468,0.4,1.5,0.27,7.9,16.3,0.486,0.479,7.8,9.1,0.85,4.6,9.9,14.5,3.9,0.8,1.6,3.3,5.4,24.9,115.0,108.0,6MOY-11
85.0,Lorenzen Wright,29.0,MEM,C,80.0,77.0,2287.0,7.6,16.2,0.469,0.0,0.1,0.0,7.6,16.1,0.471,0.469,3.1,4.7,0.662,4.2,10.3,14.5,2.1,1.4,1.6,2.4,6.0,18.3,103.0,101.0,
86.0,Mike Miller,24.0,MEM,SF,76.0,51.0,2278.0,9.2,18.2,0.505,3.3,7.7,0.433,5.9,10.6,0.558,0.597,2.6,3.6,0.72,0.9,6.3,7.1,5.2,1.3,0.5,3.0,4.7,24.3,114.0,105.0,
87.0,PrimoÅ¾ Brezec,25.0,CHA,C,72.0,72.0,2276.0,8.8,17.3,0.512,0.0,0.0,,8.8,17.3,0.512,0.512,3.7,5.0,0.745,5.2,7.0,12.1,2.0,0.8,1.3,2.4,4.2,21.4,111.0,109.0,
88.0,Kenyon Martin,27.0,DEN,PF,70.0,67.0,2272.0,10.0,20.5,0.49,0.0,0.3,0.0,10.0,20.2,0.496,0.49,4.5,7.0,0.646,3.3,8.2,11.5,3.8,2.3,1.8,3.4,5.2,24.6,103.0,102.0,
89.0,Fred Jones,25.0,IND,SG,77.0,14.0,2268.0,6.7,15.7,0.425,2.1,5.6,0.38,4.6,10.1,0.45,0.492,4.3,5.0,0.85,0.8,5.0,5.9,4.8,1.5,0.8,2.8,4.2,19.7,108.0,107.0,
90.0,Joe Smith,29.0,MIL,PF,74.0,73.0,2265.0,7.4,14.5,0.514,0.0,0.0,0.0,7.4,14.5,0.515,0.514,4.1,5.3,0.768,4.2,8.5,12.6,1.6,1.0,0.9,1.8,5.2,19.0,116.0,109.0,
