Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
10.0,Jalen Rose,29.0,IND,SF,53.0,53.0,1937.0,10.4,23.5,0.444,1.4,3.9,0.356,9.0,19.5,0.462,0.474,4.2,5.0,0.839,0.8,5.9,6.7,5.3,1.2,0.8,2.8,4.0,26.5,103.0,106.0,
10.0,Jalen Rose,29.0,CHI,SF,30.0,30.0,1216.0,12.0,25.6,0.47,1.6,4.4,0.37,10.4,21.2,0.491,0.502,5.5,6.5,0.839,0.6,4.8,5.4,6.9,1.4,0.7,4.2,4.5,31.1,104.0,110.0,
11.0,Anthony Mason,35.0,MIL,PF,82.0,82.0,3143.0,5.3,10.6,0.505,0.0,0.0,1.0,5.3,10.6,0.504,0.506,2.6,3.7,0.697,2.1,8.8,10.9,5.9,1.0,0.4,2.2,3.2,13.3,113.0,108.0,
12.0,Wally Szczerbiak,24.0,MIN,SF,82.0,82.0,3117.0,10.4,20.4,0.508,1.5,3.2,0.455,8.9,17.2,0.517,0.544,3.8,4.6,0.831,2.0,4.6,6.7,4.4,1.1,0.4,3.1,3.2,26.0,113.0,108.0,AS
13.0,Cuttino Mobley,26.0,HOU,SG,74.0,74.0,3116.0,10.4,23.7,0.438,2.6,6.6,0.395,7.8,17.1,0.455,0.493,4.7,5.5,0.85,1.1,4.1,5.2,3.3,1.9,0.6,3.1,3.3,28.0,106.0,110.0,
14.0,Shawn Marion,23.0,PHO,SF,81.0,81.0,3109.0,11.0,23.6,0.469,0.8,2.1,0.393,10.2,21.5,0.476,0.486,3.2,3.8,0.845,3.6,10.0,13.6,2.7,2.5,1.5,2.4,3.6,26.1,107.0,100.0,
15.0,Shane Battier,23.0,MEM,SF,78.0,78.0,3097.0,7.0,16.3,0.429,1.8,4.7,0.373,5.3,11.7,0.451,0.482,3.4,4.8,0.7,3.1,4.0,7.1,3.7,2.1,1.4,2.6,3.7,19.1,104.0,107.0,
16.0,Kobe Bryant,23.0,LAL,SG,80.0,80.0,3063.0,12.7,27.2,0.469,0.6,2.2,0.25,12.2,24.9,0.489,0.479,8.3,10.0,0.829,1.9,5.6,7.5,7.5,2.0,0.6,3.8,3.9,34.4,112.0,103.0,"MVP-5,DPOY-3,AS,NBA1,DEF2"
17.0,Jason Kidd,28.0,NJN,PG,82.0,82.0,3056.0,7.6,19.5,0.391,2.0,6.2,0.321,5.6,13.2,0.424,0.442,3.4,4.2,0.814,2.2,8.0,10.2,13.8,3.0,0.3,4.9,2.3,20.7,103.0,98.0,"MVP-2,AS,NBA1,DEF1"
18.0,Brent Barry,30.0,SEA,SG,81.0,81.0,3040.0,7.1,14.0,0.508,2.9,6.9,0.424,4.2,7.1,0.588,0.611,3.5,4.1,0.846,1.0,6.8,7.8,7.6,2.6,0.7,2.9,3.2,20.6,124.0,104.0,
19.0,Karl Malone,38.0,UTA,PF,80.0,80.0,3040.0,11.1,24.5,0.454,0.2,0.4,0.36,11.0,24.0,0.456,0.457,8.9,11.2,0.797,2.5,9.5,12.0,6.0,2.7,1.0,4.6,4.0,31.3,107.0,101.0,AS
20.0,Antawn Jamison,25.0,GSW,SF,82.0,82.0,3033.0,10.3,23.0,0.447,1.1,3.5,0.324,9.1,19.5,0.469,0.471,5.4,7.4,0.734,3.5,5.8,9.3,2.7,1.2,0.8,2.7,3.1,27.1,109.0,111.0,
21.0,Jeff McInnis,27.0,LAC,PG,81.0,80.0,3030.0,8.1,19.7,0.413,1.3,4.1,0.321,6.8,15.6,0.437,0.446,3.2,3.9,0.836,0.8,3.0,3.7,8.8,1.1,0.1,2.6,3.6,20.8,107.0,111.0,
22.0,Andre Miller,25.0,CLE,PG,81.0,81.0,3023.0,8.3,18.4,0.454,0.4,1.5,0.253,7.9,16.8,0.472,0.464,6.4,7.9,0.817,1.9,4.8,6.7,15.5,2.2,0.6,4.3,4.0,23.5,115.0,109.0,
23.0,Elton Brand,22.0,LAC,PF,80.0,80.0,3020.0,9.4,17.8,0.527,0.0,0.0,,9.4,17.8,0.527,0.527,6.9,9.2,0.742,7.0,9.3,16.3,3.4,1.4,2.9,3.1,4.5,25.6,120.0,103.0,"MVP-16,AS"
24.0,Pau Gasol,21.0,MEM,PF,82.0,79.0,3007.0,9.7,18.6,0.518,0.0,0.1,0.2,9.6,18.6,0.519,0.518,5.9,8.4,0.709,4.2,8.6,12.8,3.9,0.7,3.0,3.9,3.4,25.2,108.0,105.0,ROY-1
25.0,Shareef Abdur-Rahim,25.0,ATL,PF,77.0,77.0,2980.0,10.5,22.7,0.461,0.4,1.2,0.3,10.1,21.5,0.47,0.469,7.3,9.2,0.801,3.5,8.7,12.2,4.2,1.7,1.4,4.4,3.8,28.7,105.0,105.0,AS
26.0,Antonio Davis,33.0,TOR,PF,77.0,77.0,2978.0,7.4,17.5,0.426,0.0,0.0,0.0,7.4,17.5,0.426,0.426,5.3,6.5,0.818,4.6,8.8,13.4,2.8,1.0,1.5,2.9,4.1,20.2,104.0,103.0,
27.0,Jason Terry,24.0,ATL,SG,78.0,78.0,2967.0,9.2,21.5,0.43,3.0,7.8,0.387,6.2,13.6,0.454,0.5,5.0,6.0,0.835,0.7,4.0,4.8,7.8,2.5,0.2,3.2,2.7,26.5,111.0,107.0,
28.0,Rasheed Wallace,27.0,POR,PF,79.0,79.0,2963.0,10.9,23.3,0.469,2.1,5.7,0.36,8.9,17.6,0.504,0.513,3.6,5.0,0.734,2.5,9.2,11.7,2.8,1.8,1.8,2.4,3.8,27.6,110.0,102.0,
29.0,Alvin Williams,27.0,TOR,PG,82.0,82.0,2927.0,7.4,17.9,0.415,1.1,3.6,0.321,6.3,14.4,0.438,0.447,1.9,2.6,0.736,1.1,4.1,5.2,8.6,2.5,0.5,2.8,3.5,17.9,102.0,104.0,
30.0,Ben Wallace,27.0,DET,C,80.0,80.0,2921.0,4.7,8.8,0.531,0.0,0.1,0.0,4.7,8.7,0.535,0.531,1.8,4.3,0.423,5.8,13.2,19.0,2.1,2.5,5.1,1.3,3.2,11.1,117.0,93.0,"MVP-10,DPOY-1,NBA3,DEF1"
31.0,Allan Houston,30.0,NYK,SG,77.0,77.0,2914.0,10.4,23.9,0.437,2.5,6.4,0.393,7.9,17.5,0.452,0.489,5.4,6.2,0.87,0.7,3.9,4.6,3.5,1.0,0.2,3.1,3.3,28.8,104.0,110.0,
32.0,Tracy McGrady,22.0,ORL,SG,76.0,76.0,2912.0,12.6,28.1,0.451,1.8,5.0,0.364,10.8,23.0,0.47,0.483,7.3,9.8,0.748,2.7,7.9,10.6,7.1,2.1,1.3,3.3,2.5,34.5,111.0,103.0,"MVP-4,AS,NBA1"
33.0,Dikembe Mutombo,35.0,PHI,C,80.0,80.0,2907.0,6.0,11.9,0.501,0.0,0.0,,6.0,11.9,0.501,0.501,5.2,6.8,0.764,4.7,11.3,16.0,1.5,0.5,3.5,2.9,4.5,17.1,111.0,98.0,"DPOY-3,AS,NBA3,DEF2"
34.0,Dirk Nowitzki,23.0,DAL,C,76.0,76.0,2891.0,10.7,22.5,0.477,2.5,6.3,0.397,8.2,16.2,0.508,0.532,7.9,9.2,0.853,2.1,11.4,13.5,3.3,1.5,1.4,2.6,4.0,31.8,120.0,104.0,"MVP-8,AS,NBA2"
35.0,Reggie Miller,36.0,IND,SG,79.0,79.0,2889.0,7.5,16.5,0.453,3.3,8.0,0.406,4.2,8.5,0.498,0.552,5.3,5.9,0.911,0.4,3.5,4.0,4.6,1.6,0.2,2.2,2.6,23.6,121.0,108.0,
36.0,Clifford Robinson,35.0,DET,PF,80.0,80.0,2855.0,8.5,20.0,0.425,2.1,5.7,0.378,6.3,14.3,0.443,0.478,2.7,3.8,0.694,1.5,5.7,7.2,3.8,1.7,1.8,2.8,4.5,21.8,98.0,103.0,DEF2
37.0,Steve Nash,27.0,DAL,PG,82.0,82.0,2837.0,9.6,19.8,0.483,2.8,6.3,0.455,6.7,13.6,0.495,0.554,4.7,5.3,0.887,0.9,3.7,4.6,11.6,1.0,0.1,4.2,3.0,26.7,118.0,112.0,"MVP-14,AS,NBA3"
38.0,Doug Christie,31.0,SAC,SG,81.0,81.0,2798.0,6.1,13.2,0.46,1.6,4.6,0.352,4.5,8.6,0.518,0.521,3.7,4.3,0.851,1.3,5.4,6.7,6.1,2.9,0.4,2.9,3.8,17.4,112.0,101.0,DEF2
39.0,Damon Stoudamire,28.0,POR,PG,75.0,71.0,2796.0,7.1,17.6,0.402,2.0,5.7,0.353,5.1,12.0,0.425,0.459,3.3,3.8,0.888,1.5,4.1,5.6,9.4,1.3,0.1,2.9,2.9,19.5,111.0,108.0,
40.0,Wesley Person,30.0,CLE,SG,78.0,78.0,2793.0,8.9,18.0,0.495,2.7,6.1,0.444,6.2,11.8,0.521,0.57,1.9,2.4,0.798,1.0,4.6,5.6,3.3,1.5,0.7,1.4,1.8,22.4,118.0,111.0,
41.0,Kurt Thomas,29.0,NYK,C,82.0,82.0,2771.0,8.9,18.1,0.494,0.0,0.1,0.167,8.9,18.0,0.496,0.494,4.2,5.1,0.815,4.1,10.3,14.4,1.7,1.4,1.5,3.0,6.6,22.1,105.0,103.0,
42.0,Michael Finley,28.0,DAL,SF,69.0,69.0,2754.0,10.7,23.1,0.463,1.4,4.2,0.339,9.3,18.8,0.491,0.494,3.9,4.7,0.837,1.7,5.1,6.8,4.3,1.2,0.5,2.2,2.7,26.7,110.0,110.0,
43.0,Darrell Armstrong,33.0,ORL,PG,82.0,79.0,2730.0,6.5,15.6,0.419,2.6,7.5,0.349,3.9,8.1,0.484,0.503,3.4,3.9,0.888,1.6,4.5,6.0,8.5,3.0,0.2,3.3,3.1,19.1,112.0,105.0,
44.0,Jermaine O'Neal,23.0,IND,PF,72.0,72.0,2707.0,10.5,21.9,0.479,0.0,0.3,0.071,10.5,21.6,0.484,0.48,5.5,8.0,0.688,3.6,11.0,14.6,2.3,0.9,3.2,3.4,5.2,26.4,102.0,101.0,"MIP-1,AS,NBA3"
45.0,Jerry Stackhouse,27.0,DET,SF,76.0,76.0,2685.0,10.4,26.2,0.397,1.7,6.0,0.287,8.7,20.2,0.43,0.43,9.8,11.5,0.858,1.5,4.7,6.3,8.0,1.5,0.7,5.3,3.2,32.4,102.0,105.0,MVP-15
46.0,Mike Bibby,23.0,SAC,PG,80.0,80.0,2659.0,8.4,18.6,0.453,1.0,2.6,0.37,7.5,16.0,0.466,0.479,2.9,3.6,0.803,0.7,3.5,4.2,7.6,1.6,0.3,2.5,2.5,20.7,107.0,105.0,MVP-16
47.0,Peja StojakoviÄ,24.0,SAC,SF,71.0,71.0,2649.0,10.4,21.4,0.484,2.4,5.9,0.416,7.9,15.5,0.51,0.541,5.4,6.1,0.876,1.4,5.7,7.1,3.3,1.5,0.3,2.7,2.3,28.6,115.0,104.0,"MVP-16,AS"
48.0,Juwan Howard,28.0,2TM,PF,81.0,72.0,2635.0,9.2,19.9,0.46,0.0,0.0,0.0,9.2,19.9,0.461,0.46,5.2,6.8,0.761,4.4,7.7,12.1,3.3,0.9,0.9,3.0,5.3,23.5,106.0,108.0,
48.0,Juwan Howard,28.0,DAL,PF,53.0,44.0,1659.0,8.4,18.2,0.462,0.0,0.0,0.0,8.4,18.2,0.462,0.462,4.5,6.0,0.754,4.3,7.9,12.2,2.9,0.9,0.9,2.4,5.3,21.3,108.0,108.0,
48.0,Juwan Howard,28.0,DEN,PF,28.0,28.0,976.0,10.5,22.9,0.457,0.0,0.1,0.0,10.5,22.8,0.458,0.457,6.4,8.3,0.77,4.6,7.5,12.1,4.1,1.0,0.9,4.0,5.2,27.3,103.0,109.0,
49.0,Jason Richardson,21.0,GSW,SG,80.0,75.0,2629.0,9.0,21.1,0.426,1.6,4.8,0.333,7.4,16.3,0.453,0.463,2.7,4.1,0.671,2.4,4.2,6.6,4.6,2.0,0.6,3.1,3.8,22.2,102.0,110.0,ROY-3
50.0,Allen Iverson,26.0,PHI,SG,60.0,59.0,2622.0,13.7,34.4,0.398,1.6,5.5,0.291,12.1,28.9,0.419,0.422,9.8,12.0,0.812,0.9,4.6,5.5,6.8,3.5,0.3,4.9,2.1,38.8,101.0,100.0,"MVP-9,AS,NBA2"
51.0,Sam Cassell,32.0,MIL,PG,74.0,73.0,2605.0,11.3,24.4,0.463,1.5,4.2,0.348,9.9,20.3,0.486,0.492,5.8,6.7,0.86,1.1,5.3,6.4,10.1,1.8,0.2,3.6,4.2,29.8,112.0,109.0,
52.0,Kerry Kittles,27.0,NJN,SG,82.0,82.0,2601.0,8.8,18.9,0.466,2.0,4.9,0.405,6.8,14.0,0.487,0.518,2.6,3.5,0.744,1.4,4.2,5.5,4.3,2.6,0.6,2.2,2.2,22.2,109.0,101.0,
53.0,Rashard Lewis,22.0,SEA,SF,71.0,70.0,2585.0,9.5,20.3,0.468,2.6,6.6,0.389,6.9,13.7,0.506,0.531,3.4,4.2,0.81,2.9,7.5,10.4,2.6,2.2,0.8,2.0,3.6,24.9,115.0,104.0,
54.0,Michael Olowokandi,26.0,LAC,C,80.0,79.0,2568.0,8.0,18.4,0.433,0.0,0.0,,8.0,18.4,0.433,0.433,2.4,3.9,0.622,3.4,11.3,14.8,1.9,1.1,3.0,3.6,4.5,18.4,90.0,102.0,
55.0,John Stockton,39.0,UTA,PG,82.0,82.0,2566.0,8.3,16.1,0.517,0.5,1.6,0.321,7.8,14.4,0.539,0.534,5.7,6.7,0.857,1.2,4.2,5.5,14.0,3.2,0.5,4.3,4.3,22.8,120.0,105.0,
56.0,P.J. Brown,32.0,CHH,C,80.0,80.0,2563.0,5.2,11.0,0.474,0.0,0.0,,5.2,11.0,0.474,0.474,3.5,4.1,0.858,5.7,10.7,16.4,2.2,1.2,1.6,1.8,4.6,14.0,118.0,101.0,
57.0,Matt Harpring,25.0,PHI,SF,81.0,81.0,2541.0,8.2,17.8,0.461,0.4,1.5,0.304,7.8,16.3,0.475,0.473,3.5,4.7,0.743,4.3,7.9,12.2,2.3,1.5,0.1,2.7,4.3,20.4,105.0,102.0,
58.0,Ray Allen,26.0,MIL,SG,69.0,67.0,2525.0,11.2,24.2,0.462,4.8,11.1,0.434,6.3,13.1,0.485,0.561,4.5,5.2,0.873,1.7,4.9,6.6,5.7,1.9,0.4,3.4,3.3,31.7,116.0,109.0,AS
59.0,Kenyon Martin,24.0,NJN,PF,73.0,73.0,2504.0,9.3,20.1,0.463,0.3,1.4,0.224,9.0,18.7,0.48,0.47,3.8,5.6,0.678,2.4,5.7,8.1,4.0,1.9,2.5,3.6,5.5,22.7,98.0,99.0,
60.0,Nick Van Exel,30.0,2TM,SG,72.0,46.0,2496.0,10.6,25.9,0.409,2.5,7.4,0.34,8.1,18.5,0.436,0.457,4.2,5.3,0.801,0.6,4.8,5.4,10.1,0.9,0.2,3.3,2.2,27.9,106.0,112.0,
60.0,Nick Van Exel,30.0,DEN,PG,45.0,44.0,1739.0,11.4,27.9,0.408,2.6,7.7,0.337,8.8,20.2,0.435,0.454,4.2,5.3,0.782,0.6,4.6,5.2,11.1,0.9,0.2,3.5,2.1,29.5,105.0,112.0,
60.0,Nick Van Exel,30.0,DAL,SG,27.0,2.0,757.0,8.8,21.4,0.411,2.3,6.7,0.347,6.5,14.8,0.44,0.465,4.4,5.3,0.844,0.6,5.2,5.8,7.7,1.0,0.3,2.7,2.4,24.4,108.0,111.0,
61.0,David Wesley,31.0,CHH,SG,67.0,63.0,2487.0,7.8,19.6,0.4,1.8,5.5,0.332,6.0,14.1,0.427,0.447,3.0,4.0,0.734,0.9,2.1,3.1,5.1,1.6,0.3,2.6,3.2,20.5,100.0,108.0,
62.0,Kenny Thomas,24.0,HOU,PF,72.0,71.0,2484.0,8.7,18.2,0.478,0.0,0.4,0.0,8.7,17.8,0.487,0.478,4.9,7.4,0.664,3.5,7.8,11.3,3.0,1.9,1.4,3.1,4.3,22.2,104.0,107.0,
63.0,Keith Van Horn,26.0,NJN,SF,81.0,81.0,2465.0,10.0,23.1,0.433,2.1,6.2,0.345,7.8,16.9,0.465,0.479,3.3,4.1,0.8,2.9,10.0,12.9,3.5,1.3,0.9,3.1,4.7,25.4,102.0,99.0,
64.0,Anfernee Hardaway,30.0,PHO,SG,80.0,55.0,2462.0,8.3,19.9,0.418,0.5,1.8,0.277,7.8,18.1,0.432,0.43,3.4,4.2,0.81,2.1,5.4,7.5,6.9,2.6,0.7,4.0,3.9,20.4,96.0,104.0,
65.0,Alonzo Mourning,31.0,MIA,C,75.0,74.0,2455.0,10.0,19.4,0.516,0.0,0.1,0.333,10.0,19.3,0.517,0.517,6.3,9.6,0.657,4.1,10.1,14.1,1.9,0.6,4.2,4.1,5.8,26.3,104.0,97.0,AS
66.0,Raef LaFrentz,25.0,2TM,C,78.0,76.0,2455.0,9.0,19.7,0.458,2.2,5.7,0.388,6.8,14.0,0.486,0.514,2.3,3.2,0.695,3.8,8.6,12.4,1.9,1.2,4.6,2.0,6.0,22.5,109.0,104.0,
66.0,Raef LaFrentz,25.0,DEN,C,51.0,51.0,1668.0,9.8,21.0,0.466,2.4,5.5,0.434,7.4,15.5,0.477,0.523,2.2,3.3,0.667,3.7,8.3,12.1,1.9,1.0,4.9,1.9,5.5,24.2,110.0,104.0,
66.0,Raef LaFrentz,25.0,DAL,C,27.0,25.0,787.0,7.5,17.1,0.437,1.9,6.2,0.305,5.6,10.9,0.512,0.492,2.3,3.0,0.761,3.9,9.3,13.1,1.9,1.6,3.9,2.2,7.1,19.2,106.0,103.0,
67.0,Dale Davis,32.0,POR,C,78.0,77.0,2447.0,6.5,12.7,0.51,0.0,0.0,,6.5,12.7,0.51,0.51,3.3,4.7,0.708,5.8,9.4,15.1,2.1,1.4,1.8,1.4,4.2,16.3,122.0,103.0,
68.0,Jamaal Tinsley,23.0,IND,PG,80.0,78.0,2442.0,6.2,16.2,0.38,0.9,3.7,0.24,5.3,12.5,0.422,0.408,2.8,4.0,0.704,1.7,4.7,6.4,13.8,3.0,0.9,5.8,5.3,16.1,93.0,103.0,ROY-3
69.0,Kenny Anderson,31.0,BOS,PG,76.0,76.0,2430.0,6.7,15.3,0.436,0.2,0.7,0.273,6.5,14.6,0.444,0.442,2.1,2.8,0.742,1.2,4.7,5.9,8.6,3.0,0.2,2.5,4.5,15.6,103.0,101.0,
70.0,Shaquille O'Neal,29.0,LAL,C,67.0,66.0,2422.0,15.3,26.4,0.579,0.0,0.0,0.0,15.3,26.4,0.58,0.579,8.6,15.4,0.555,5.1,10.3,15.4,4.3,0.9,2.9,3.7,4.3,39.2,116.0,99.0,"MVP-3,AS,NBA1"
71.0,Vlade Divac,33.0,SAC,C,80.0,80.0,2420.0,7.0,14.9,0.472,0.1,0.3,0.231,7.0,14.6,0.477,0.474,4.3,7.1,0.615,4.3,9.7,13.9,6.2,1.6,2.0,3.3,4.8,18.4,107.0,99.0,
72.0,Desmond Mason,24.0,SEA,SF,75.0,20.0,2420.0,8.0,17.1,0.464,0.4,1.3,0.271,7.6,15.8,0.48,0.475,4.5,5.3,0.848,2.0,5.8,7.8,2.3,1.5,0.6,2.3,3.8,20.7,108.0,107.0,6MOY-5
73.0,Pat Garrity,25.0,ORL,PF,80.0,43.0,2406.0,7.0,16.4,0.426,3.6,8.5,0.427,3.4,7.9,0.426,0.537,1.3,1.6,0.836,1.6,5.6,7.2,2.1,1.3,0.6,1.5,4.9,18.9,111.0,107.0,
74.0,Vince Carter,25.0,TOR,SG,60.0,60.0,2385.0,12.7,29.6,0.428,2.7,7.1,0.387,9.9,22.5,0.441,0.474,5.6,7.0,0.798,3.1,4.0,7.1,5.4,2.1,1.0,3.5,4.3,33.6,107.0,105.0,AS
75.0,Mark Jackson,36.0,NYK,PG,82.0,82.0,2367.0,5.9,13.4,0.439,1.8,4.4,0.405,4.1,9.0,0.456,0.506,2.0,2.5,0.791,1.3,5.7,7.0,13.7,1.7,0.0,3.4,3.7,15.5,113.0,107.0,
76.0,Chauncey Billups,25.0,MIN,PG,82.0,54.0,2355.0,7.8,18.5,0.423,2.8,7.1,0.394,5.0,11.4,0.441,0.498,4.7,5.3,0.885,0.8,4.3,5.1,10.1,1.5,0.4,3.1,3.8,23.1,116.0,108.0,
77.0,Bonzi Wells,25.0,POR,SG,74.0,69.0,2348.0,11.1,23.8,0.469,1.5,3.9,0.384,9.6,19.8,0.486,0.5,4.9,6.6,0.741,2.8,7.4,10.2,4.7,2.6,0.6,4.4,4.8,28.7,104.0,103.0,
78.0,Glenn Robinson,29.0,MIL,SF,66.0,63.0,2346.0,12.2,26.0,0.467,1.3,4.0,0.326,10.8,22.0,0.493,0.493,5.4,6.4,0.837,1.6,7.6,9.2,3.8,2.2,0.9,3.9,3.9,31.0,103.0,106.0,
79.0,Steve Francis,24.0,HOU,PG,57.0,56.0,2343.0,9.8,23.4,0.417,1.6,4.9,0.324,8.2,18.5,0.442,0.451,7.6,9.8,0.773,2.4,6.9,9.3,8.4,1.6,0.6,5.1,4.0,28.7,104.0,109.0,AS
80.0,Lamond Murray,28.0,CLE,SF,71.0,68.0,2312.0,9.9,22.7,0.436,2.3,5.5,0.424,7.6,17.2,0.44,0.487,4.9,6.0,0.817,1.9,6.7,8.6,3.6,1.6,1.0,3.2,3.4,27.0,105.0,109.0,
81.0,David Robinson,36.0,SAS,C,78.0,78.0,2303.0,7.9,15.6,0.507,0.0,0.0,,7.9,15.6,0.507,0.507,6.2,9.1,0.681,4.4,10.6,15.0,2.2,2.0,3.2,2.4,4.5,22.0,114.0,95.0,
82.0,Rod Strickland,35.0,MIA,PG,76.0,64.0,2294.0,7.6,17.1,0.443,0.2,0.6,0.308,7.4,16.5,0.448,0.448,3.7,4.8,0.766,1.2,4.4,5.6,11.1,2.0,0.3,3.8,2.7,19.0,102.0,102.0,
83.0,Rick Fox,32.0,LAL,SF,82.0,82.0,2289.0,5.8,13.8,0.421,1.5,4.7,0.313,4.3,9.0,0.479,0.475,1.6,1.9,0.824,2.0,6.8,8.9,6.4,1.5,0.5,3.0,5.6,14.7,103.0,103.0,
84.0,Chucky Atkins,27.0,DET,PG,79.0,62.0,2285.0,8.6,18.4,0.466,3.2,7.8,0.411,5.4,10.6,0.507,0.553,1.9,2.8,0.692,0.7,3.0,3.7,6.1,1.7,0.3,3.0,4.1,22.3,108.0,106.0,
85.0,Tony Parker,19.0,SAS,PG,77.0,72.0,2267.0,6.3,15.0,0.419,1.4,4.4,0.323,4.9,10.6,0.46,0.467,2.5,3.8,0.675,0.8,3.9,4.6,7.9,2.1,0.2,3.6,3.9,16.6,99.0,103.0,
86.0,Brad Miller,25.0,2TM,C,76.0,75.0,2263.0,8.5,17.1,0.499,0.1,0.2,0.429,8.5,16.9,0.5,0.501,6.9,8.9,0.775,5.9,8.6,14.5,3.5,1.8,1.0,2.7,5.7,24.0,117.0,105.0,
86.0,Brad Miller,25.0,CHI,C,48.0,47.0,1391.0,7.9,17.2,0.46,0.1,0.2,0.5,7.9,17.1,0.46,0.462,7.2,9.6,0.751,6.7,8.6,15.3,3.8,2.0,1.1,2.8,5.9,23.2,113.0,105.0,
86.0,Brad Miller,25.0,IND,C,28.0,28.0,872.0,9.5,16.8,0.562,0.1,0.2,0.333,9.4,16.6,0.565,0.564,6.4,7.8,0.823,4.6,8.6,13.2,3.1,1.4,0.7,2.5,5.3,25.4,124.0,104.0,
87.0,Brian Grant,29.0,MIA,PF,72.0,72.0,2256.0,7.0,14.8,0.469,0.0,0.0,0.0,7.0,14.8,0.47,0.469,2.5,2.9,0.849,4.1,9.9,14.0,3.3,1.2,0.8,3.0,5.7,16.4,101.0,100.0,
88.0,Moochie Norris,28.0,HOU,PG,82.0,26.0,2249.0,6.1,15.3,0.398,0.9,3.2,0.269,5.2,12.0,0.433,0.426,3.1,4.1,0.751,1.8,4.2,6.0,9.8,2.0,0.1,3.8,3.1,16.1,101.0,111.0,
89.0,James Posey,25.0,DEN,SF,73.0,63.0,2238.0,6.6,17.5,0.376,1.6,5.6,0.283,5.0,11.8,0.421,0.422,3.8,4.8,0.793,2.6,7.6,10.2,4.3,2.7,0.9,3.0,5.3,18.6,98.0,105.0,
90.0,Trenton Hassell,22.0,CHI,SG,78.0,47.0,2237.0,6.3,14.9,0.425,1.4,3.9,0.364,4.9,11.0,0.447,0.473,2.1,2.7,0.763,1.5,4.5,6.0,4.1,1.3,1.0,2.4,4.4,16.1,99.0,110.0,
