Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
21.0,Rudy Gay,22.0,MEM,SF,79.0,78.0,2945.0,10.3,22.8,0.453,1.5,4.4,0.351,8.8,18.4,0.477,0.487,4.8,6.2,0.767,2.0,5.9,7.9,2.4,1.8,1.1,3.7,4.0,27.0,101.0,110.0,
22.0,Richard Jefferson,28.0,MIL,SF,82.0,82.0,2939.0,9.5,21.6,0.439,2.0,5.2,0.397,7.4,16.4,0.453,0.487,7.4,9.1,0.805,1.0,5.6,6.6,3.5,1.2,0.2,2.9,4.4,28.4,110.0,110.0,
23.0,Chris Bosh,24.0,TOR,C,77.0,77.0,2928.0,11.0,22.5,0.487,0.2,0.9,0.245,10.7,21.6,0.497,0.492,9.0,11.0,0.817,3.8,9.9,13.7,3.4,1.2,1.4,3.1,3.4,31.1,114.0,108.0,AS
24.0,Chris Duhon,26.0,NYK,PG,79.0,78.0,2906.0,4.9,11.6,0.421,2.2,5.6,0.391,2.7,6.1,0.449,0.515,3.1,3.6,0.856,0.8,3.4,4.2,9.7,1.2,0.1,3.8,2.2,15.0,110.0,114.0,
25.0,Brandon Roy,24.0,POR,SG,78.0,78.0,2903.0,12.1,25.2,0.48,1.6,4.2,0.377,10.5,21.0,0.501,0.512,7.9,9.6,0.824,2.0,5.1,7.1,7.6,1.7,0.4,2.9,2.4,33.7,123.0,109.0,"MVP-9,AS,NBA2"
26.0,Jason Kidd,35.0,DAL,PG,81.0,81.0,2886.0,4.7,11.2,0.416,2.4,5.9,0.406,2.3,5.4,0.427,0.522,1.6,1.9,0.819,1.5,7.5,9.1,12.8,2.9,0.7,3.4,3.1,13.3,116.0,106.0,
27.0,Kevin Durant,20.0,OKC,SF,74.0,74.0,2885.0,11.7,24.7,0.476,1.7,4.1,0.422,10.0,20.6,0.486,0.51,8.0,9.3,0.863,1.4,7.2,8.6,3.6,1.7,0.9,4.0,2.4,33.3,111.0,109.0,
28.0,Ray Allen,33.0,BOS,SG,79.0,79.0,2876.0,9.2,19.2,0.48,3.7,9.0,0.409,5.5,10.2,0.542,0.575,4.4,4.6,0.952,1.2,3.9,5.1,4.0,1.3,0.2,2.5,2.9,26.5,122.0,106.0,AS
29.0,Jeff Green,22.0,OKC,PF,78.0,78.0,2873.0,8.5,19.1,0.446,1.7,4.4,0.389,6.8,14.7,0.463,0.491,4.3,5.5,0.788,2.1,7.1,9.3,2.8,1.4,0.6,3.1,3.6,23.0,105.0,110.0,
30.0,Rashard Lewis,29.0,ORL,PF,79.0,79.0,2859.0,8.7,19.8,0.439,4.0,10.1,0.397,4.7,9.7,0.482,0.54,4.1,4.9,0.836,1.7,6.6,8.2,3.7,1.5,0.9,2.9,3.5,25.5,113.0,103.0,AS
31.0,Mo Williams,26.0,CLE,PG,81.0,81.0,2834.0,10.0,21.5,0.467,3.5,8.0,0.436,6.5,13.5,0.486,0.548,4.0,4.4,0.912,0.9,4.4,5.3,6.3,1.3,0.2,3.4,4.1,27.5,115.0,106.0,AS
32.0,David Lee,25.0,NYK,C,81.0,74.0,2824.0,9.2,16.7,0.549,0.0,0.1,0.0,9.2,16.7,0.551,0.549,4.4,5.8,0.755,4.5,12.2,16.7,3.1,1.4,0.4,2.6,4.6,22.7,118.0,108.0,
33.0,Dwight Howard,23.0,ORL,C,79.0,79.0,2821.0,10.3,18.0,0.572,0.0,0.0,0.0,10.3,18.0,0.573,0.572,9.3,15.6,0.594,6.2,13.9,20.1,2.1,1.4,4.3,4.4,5.0,29.9,113.0,95.0,"MVP-4,DPOY-1,AS,NBA1,DEF1"
34.0,Hedo TÃ¼rkoÄlu,29.0,ORL,SF,77.0,77.0,2815.0,7.8,18.9,0.413,2.5,6.9,0.356,5.3,12.0,0.445,0.478,5.8,7.2,0.807,0.8,6.7,7.6,6.9,1.2,0.4,3.8,4.0,23.9,107.0,104.0,DPOY-16
35.0,Chauncey Billups,32.0,2TM,PG,79.0,79.0,2789.0,7.5,17.9,0.418,3.0,7.3,0.408,4.5,10.7,0.425,0.501,7.6,8.4,0.913,0.6,3.8,4.4,9.3,1.7,0.3,3.2,2.9,25.6,121.0,110.0,"MVP-6,AS,NBA3"
35.0,Chauncey Billups,32.0,DET,PG,2.0,2.0,70.0,5.5,16.6,0.333,1.6,5.5,0.286,4.0,11.1,0.357,0.381,7.1,7.9,0.9,0.8,7.1,7.9,11.9,2.4,0.8,3.2,2.4,19.8,110.0,106.0,
35.0,Chauncey Billups,32.0,DEN,PG,77.0,77.0,2719.0,7.5,18.0,0.42,3.0,7.3,0.41,4.6,10.7,0.427,0.504,7.7,8.4,0.913,0.6,3.7,4.3,9.2,1.7,0.3,3.2,3.0,25.8,121.0,110.0,
36.0,Boris Diaw,26.0,2TM,PF,81.0,59.0,2754.0,8.7,17.2,0.507,1.5,3.5,0.414,7.2,13.6,0.531,0.549,2.0,2.9,0.687,2.3,6.1,8.4,6.5,1.2,1.0,4.2,3.9,20.8,105.0,109.0,
36.0,Boris Diaw,26.0,PHO,PF,22.0,0.0,538.0,7.4,13.1,0.567,0.5,1.3,0.357,7.0,11.8,0.591,0.585,1.7,2.4,0.692,2.2,5.6,7.8,4.3,1.0,0.8,3.4,3.6,17.0,109.0,114.0,
36.0,Boris Diaw,26.0,CHA,PF,59.0,59.0,2216.0,9.0,18.2,0.495,1.7,4.1,0.419,7.3,14.1,0.517,0.542,2.0,3.0,0.686,2.3,6.2,8.5,7.0,1.2,1.1,4.4,4.0,21.8,105.0,107.0,
37.0,Mike Bibby,30.0,ATL,PG,79.0,79.0,2740.0,8.5,19.6,0.435,3.3,8.4,0.39,5.3,11.3,0.468,0.518,2.6,3.3,0.789,0.7,4.7,5.4,7.7,1.9,0.2,2.5,2.8,23.0,113.0,109.0,
38.0,Wilson Chandler,21.0,NYK,SF,82.0,70.0,2735.0,8.3,19.1,0.432,1.9,5.7,0.328,6.4,13.4,0.476,0.481,3.1,3.9,0.795,1.7,6.4,8.1,3.1,1.3,1.4,2.5,4.5,21.5,103.0,110.0,
39.0,Jarrett Jack,25.0,IND,SG,82.0,53.0,2716.0,7.1,15.6,0.453,1.4,4.0,0.353,5.6,11.6,0.487,0.498,4.1,4.8,0.852,0.8,4.2,5.1,6.2,1.6,0.3,3.4,3.3,19.7,107.0,111.0,
40.0,Emeka Okafor,26.0,CHA,C,82.0,81.0,2691.0,8.7,15.6,0.561,0.0,0.0,,8.7,15.6,0.561,0.561,4.4,7.5,0.593,5.6,11.1,16.7,1.1,1.0,2.7,2.9,5.0,21.9,112.0,103.0,
41.0,Eric Gordon,20.0,LAC,SG,78.0,65.0,2677.0,8.0,17.5,0.456,2.6,6.6,0.389,5.5,11.0,0.496,0.529,5.8,6.8,0.854,0.9,3.0,3.9,4.2,1.5,0.7,3.2,3.3,24.4,112.0,115.0,ROY-5
42.0,Gerald Wallace,26.0,CHA,SF,71.0,71.0,2669.0,7.9,16.5,0.48,0.8,2.7,0.298,7.1,13.8,0.515,0.504,7.4,9.2,0.804,2.3,9.0,11.3,3.8,2.5,1.4,3.0,4.3,24.1,115.0,102.0,
43.0,Russell Westbrook,20.0,OKC,PG,82.0,65.0,2668.0,8.4,21.0,0.398,0.7,2.5,0.271,7.7,18.6,0.415,0.414,6.7,8.2,0.815,3.4,4.2,7.7,8.4,2.1,0.3,5.3,3.7,24.1,99.0,111.0,ROY-4
44.0,Al Thornton,25.0,LAC,SF,71.0,67.0,2654.0,9.2,20.6,0.446,0.4,1.6,0.253,8.8,19.1,0.462,0.456,4.6,6.1,0.754,2.4,4.8,7.2,2.0,1.2,1.2,2.6,4.5,23.5,100.0,114.0,
45.0,Rajon Rondo,22.0,BOS,PG,80.0,80.0,2642.0,7.7,15.3,0.505,0.3,1.0,0.313,7.4,14.3,0.518,0.514,3.5,5.4,0.642,2.0,6.4,8.4,13.2,3.0,0.2,4.2,3.9,19.2,114.0,101.0,"DPOY-10,DEF2"
46.0,Anthony Parker,33.0,TOR,SG,80.0,71.0,2637.0,6.4,14.9,0.426,1.9,4.8,0.39,4.5,10.2,0.442,0.488,2.4,2.9,0.834,0.9,5.4,6.3,5.3,2.0,0.3,2.3,2.9,17.0,105.0,111.0,
47.0,Mario Chalmers,22.0,MIA,PG,82.0,82.0,2626.0,5.7,13.5,0.42,2.3,6.3,0.367,3.3,7.1,0.467,0.506,3.0,3.9,0.767,0.8,3.9,4.6,8.2,3.3,0.2,3.4,4.9,16.6,107.0,107.0,ROY-11
48.0,Rasual Butler,29.0,NOH,SF,82.0,74.0,2614.0,7.3,16.8,0.433,2.9,7.5,0.39,4.4,9.3,0.468,0.521,1.8,2.3,0.782,1.0,4.6,5.7,1.6,1.1,1.3,1.2,3.3,19.3,109.0,109.0,
49.0,Ryan Gomes,26.0,MIN,SF,82.0,76.0,2614.0,8.4,19.5,0.431,2.1,5.7,0.372,6.3,13.8,0.456,0.486,2.9,3.6,0.807,2.1,5.7,7.9,2.7,1.3,0.4,2.6,3.7,21.9,104.0,113.0,
50.0,Ronnie Brewer,23.0,UTA,SF,81.0,80.0,2605.0,8.3,16.4,0.508,0.4,1.7,0.259,7.9,14.7,0.537,0.522,4.9,7.0,0.702,2.0,3.9,5.9,3.5,2.7,0.6,2.2,2.5,22.0,113.0,108.0,
51.0,Yao Ming,28.0,HOU,C,77.0,77.0,2589.0,11.6,21.2,0.548,0.0,0.0,1.0,11.6,21.2,0.548,0.549,7.8,9.0,0.866,4.2,11.4,15.6,2.8,0.6,3.1,4.8,5.3,31.1,114.0,101.0,"MVP-12,AS,NBA2"
52.0,Caron Butler,28.0,WAS,SG,67.0,67.0,2585.0,10.0,22.1,0.453,1.3,4.3,0.31,8.7,17.9,0.487,0.482,7.0,8.2,0.858,2.4,6.0,8.4,5.9,2.2,0.4,4.3,3.4,28.4,108.0,113.0,
53.0,Thaddeus Young,20.0,PHI,PF,75.0,71.0,2580.0,9.8,19.9,0.495,1.2,3.4,0.341,8.7,16.5,0.526,0.524,2.9,3.9,0.735,2.9,4.9,7.8,1.8,2.1,0.5,2.4,3.4,23.7,110.0,109.0,
54.0,Udonis Haslem,28.0,MIA,PF,75.0,75.0,2560.0,6.9,13.4,0.518,0.0,0.0,,6.9,13.4,0.518,0.518,2.7,3.5,0.753,3.5,9.4,12.9,1.8,0.9,0.5,1.7,4.3,16.6,113.0,108.0,
55.0,Al Harrington,28.0,2TM,PF,73.0,56.0,2546.0,10.4,23.6,0.439,3.3,9.2,0.364,7.0,14.5,0.487,0.509,4.6,5.7,0.793,1.9,6.9,8.9,2.0,1.7,0.4,3.1,4.4,28.6,105.0,110.0,
55.0,Al Harrington,28.0,GSW,PF,5.0,5.0,166.0,6.8,20.6,0.329,3.2,8.2,0.393,3.5,12.4,0.286,0.407,1.5,2.9,0.5,2.9,5.3,8.2,2.9,2.1,0.0,2.1,4.1,18.3,92.0,114.0,
55.0,Al Harrington,28.0,NYK,PF,68.0,51.0,2380.0,10.6,23.8,0.446,3.3,9.2,0.362,7.3,14.6,0.499,0.516,4.8,5.9,0.804,1.9,7.0,8.9,1.9,1.7,0.5,3.2,4.4,29.3,106.0,110.0,
56.0,Tim Duncan,32.0,SAS,C,75.0,75.0,2524.0,12.0,23.8,0.504,0.0,0.0,0.0,12.0,23.8,0.505,0.504,7.2,10.4,0.692,4.3,12.9,17.2,5.7,0.8,2.7,3.5,3.7,31.2,111.0,100.0,"MVP-11,DPOY-11,AS,NBA2,DEF2"
57.0,Marc Gasol,24.0,MEM,C,82.0,75.0,2521.0,7.4,14.0,0.53,0.0,0.0,0.0,7.4,13.9,0.53,0.53,5.8,7.9,0.733,4.2,8.5,12.8,3.0,1.3,1.9,3.5,5.6,20.6,112.0,108.0,ROY-8
58.0,Rodney Stuckey,22.0,DET,PG,79.0,65.0,2517.0,8.8,20.1,0.439,0.5,1.7,0.295,8.3,18.4,0.453,0.452,5.1,6.4,0.803,1.5,4.5,6.0,8.5,1.7,0.2,3.8,4.8,23.3,104.0,110.0,
59.0,NenÃª,26.0,DEN,C,77.0,76.0,2510.0,8.7,14.4,0.604,0.0,0.1,0.2,8.7,14.3,0.607,0.604,5.4,7.5,0.723,3.7,8.4,12.1,2.2,1.9,2.0,3.0,5.6,22.8,120.0,105.0,
60.0,Mike Conley,21.0,MEM,PG,82.0,61.0,2508.0,6.9,15.5,0.442,1.9,4.6,0.406,5.0,10.9,0.458,0.503,3.4,4.2,0.817,0.5,5.3,5.9,7.5,1.9,0.2,3.0,3.1,19.0,109.0,111.0,
61.0,Deron Williams,24.0,UTA,PG,68.0,68.0,2505.0,9.5,20.2,0.471,1.4,4.6,0.31,8.1,15.6,0.518,0.506,6.7,7.9,0.849,0.5,3.5,4.0,14.9,1.5,0.4,4.7,2.8,27.2,116.0,111.0,
62.0,Brook Lopez,20.0,NJN,C,82.0,75.0,2501.0,9.6,18.0,0.531,0.0,0.0,0.0,9.6,18.0,0.532,0.531,3.7,4.6,0.793,4.8,9.4,14.2,1.8,0.9,3.2,3.1,5.5,22.8,110.0,108.0,ROY-3
63.0,Roger Mason,28.0,SAS,SG,82.0,71.0,2496.0,7.6,17.9,0.425,3.6,8.6,0.421,4.0,9.3,0.428,0.526,2.3,2.6,0.89,0.3,5.1,5.5,3.8,0.9,0.3,2.2,3.5,21.1,107.0,107.0,
64.0,Randy Foye,25.0,MIN,SG,70.0,61.0,2494.0,8.4,20.6,0.407,2.3,6.5,0.36,6.1,14.1,0.428,0.463,4.8,5.7,0.846,0.7,3.8,4.5,6.4,1.5,0.5,3.2,4.2,23.9,106.0,113.0,
65.0,Devin Harris,25.0,NJN,PG,69.0,69.0,2494.0,9.7,22.2,0.438,1.4,4.7,0.291,8.4,17.5,0.477,0.469,10.6,13.0,0.82,0.6,4.3,4.9,10.2,2.4,0.3,4.5,3.5,31.5,113.0,111.0,AS
66.0,Jason Terry,31.0,DAL,SG,74.0,11.0,2491.0,11.4,24.6,0.463,3.5,9.6,0.366,7.9,15.0,0.525,0.535,4.2,4.7,0.88,0.8,2.9,3.7,5.3,2.0,0.4,2.5,3.0,30.5,115.0,111.0,6MOY-1
67.0,Luis Scola,28.0,HOU,PF,82.0,82.0,2488.0,9.1,17.1,0.531,0.0,0.1,0.0,9.1,17.0,0.533,0.531,4.2,5.5,0.76,4.3,11.1,15.4,2.6,1.5,0.2,2.6,5.6,22.3,114.0,102.0,
68.0,Steve Nash,34.0,PHO,PG,74.0,74.0,2484.0,8.6,17.1,0.503,2.2,5.0,0.439,6.4,12.2,0.529,0.566,3.9,4.2,0.933,0.4,4.1,4.5,14.4,1.1,0.2,5.0,2.2,23.4,119.0,115.0,
69.0,Troy Murphy,28.0,IND,PF,73.0,73.0,2482.0,7.3,15.4,0.475,3.2,7.2,0.45,4.1,8.2,0.496,0.58,3.0,3.7,0.826,2.9,14.3,17.3,3.4,1.2,0.7,2.3,4.5,20.9,120.0,106.0,
70.0,Jamal Crawford,28.0,2TM,PG,65.0,65.0,2479.0,8.3,20.2,0.41,2.8,7.8,0.36,5.5,12.4,0.441,0.479,5.9,6.8,0.872,0.5,3.4,3.8,5.7,1.1,0.3,2.9,1.8,25.3,110.0,117.0,
70.0,Jamal Crawford,28.0,NYK,SG,11.0,11.0,392.0,9.2,21.4,0.432,4.4,9.8,0.455,4.8,11.7,0.413,0.536,4.4,5.8,0.761,0.3,1.9,2.2,6.1,1.1,0.0,3.3,1.6,27.4,111.0,115.0,
70.0,Jamal Crawford,28.0,GSW,PG,54.0,54.0,2087.0,8.1,20.0,0.406,2.5,7.4,0.338,5.6,12.6,0.446,0.468,6.2,7.0,0.889,0.5,3.6,4.1,5.6,1.1,0.3,2.9,1.9,24.9,110.0,117.0,
71.0,Shawn Marion,30.0,2TM,SF,69.0,68.0,2470.0,8.2,16.9,0.485,0.2,1.1,0.189,8.0,15.7,0.506,0.491,2.5,3.1,0.796,3.9,8.8,12.6,3.0,1.9,1.4,2.2,2.8,19.1,107.0,106.0,
71.0,Shawn Marion,30.0,MIA,SF,42.0,41.0,1516.0,7.6,15.7,0.482,0.3,1.4,0.2,7.3,14.3,0.51,0.491,2.4,3.0,0.788,3.8,9.1,12.9,2.7,2.0,1.6,2.0,3.2,17.8,109.0,105.0,
71.0,Shawn Marion,30.0,TOR,SF,27.0,27.0,954.0,9.1,18.7,0.488,0.1,0.7,0.154,9.0,18.0,0.502,0.491,2.7,3.4,0.806,4.0,8.3,12.3,3.4,1.7,1.1,2.7,2.2,21.1,105.0,108.0,
72.0,Tony Parker,26.0,SAS,PG,72.0,71.0,2456.0,14.1,27.9,0.506,0.4,1.4,0.292,13.7,26.5,0.518,0.513,6.3,8.0,0.782,0.6,4.3,4.9,11.0,1.5,0.1,4.1,2.4,35.0,112.0,107.0,"MVP-8,AS,NBA3"
73.0,Andrea Bargnani,23.0,TOR,PF,78.0,59.0,2453.0,9.2,20.4,0.45,2.5,6.2,0.409,6.6,14.2,0.468,0.512,4.7,5.7,0.831,1.5,7.4,8.8,2.0,0.7,2.1,2.9,5.1,25.6,105.0,110.0,
74.0,Metta World Peace,29.0,HOU,SF,69.0,55.0,2452.0,9.0,22.5,0.401,3.3,8.3,0.399,5.7,14.2,0.402,0.475,4.3,5.7,0.748,1.4,6.4,7.8,5.0,2.3,0.5,3.0,3.4,25.6,104.0,103.0,"DPOY-5,DEF2"
75.0,Rafer Alston,32.0,2TM,PG,77.0,76.0,2447.0,6.8,17.7,0.385,2.4,7.1,0.338,4.4,10.5,0.417,0.454,3.4,4.5,0.75,0.7,4.2,4.9,8.8,2.3,0.2,3.0,2.9,19.4,105.0,104.0,
75.0,Rafer Alston,32.0,HOU,PG,48.0,48.0,1591.0,6.5,17.5,0.37,2.7,7.7,0.348,3.8,9.8,0.387,0.446,2.9,3.6,0.789,0.8,4.0,4.8,8.6,1.9,0.2,2.9,2.4,18.5,104.0,106.0,
75.0,Rafer Alston,32.0,ORL,PG,29.0,28.0,856.0,7.5,18.1,0.413,1.9,6.1,0.317,5.5,12.0,0.462,0.466,4.3,6.0,0.707,0.5,4.6,5.0,9.0,3.1,0.2,3.2,3.8,21.1,107.0,101.0,
76.0,Grant Hill,36.0,PHO,SF,82.0,68.0,2445.0,8.0,15.2,0.523,0.5,1.6,0.316,7.5,13.7,0.547,0.54,3.7,4.6,0.808,1.3,7.0,8.3,3.8,1.8,1.1,2.6,3.7,20.1,114.0,111.0,DPOY-16
77.0,Derek Fisher,34.0,LAL,PG,82.0,82.0,2441.0,6.1,14.3,0.424,2.5,6.3,0.397,3.6,8.0,0.446,0.512,2.3,2.7,0.846,0.5,3.4,3.9,5.4,2.0,0.1,1.5,3.9,17.0,117.0,108.0,
78.0,Danny Granger,25.0,IND,SF,67.0,66.0,2424.0,11.7,26.2,0.447,3.7,9.2,0.404,8.0,17.0,0.47,0.518,8.3,9.4,0.878,1.0,6.0,7.0,3.8,1.4,2.0,3.4,4.2,35.5,114.0,109.0,"MIP-1,AS"
79.0,Josh Smith,23.0,ATL,PF,69.0,69.0,2421.0,9.2,18.8,0.492,0.6,1.9,0.299,8.7,16.9,0.514,0.508,4.7,7.9,0.588,3.0,8.1,11.0,3.7,2.1,2.5,3.6,4.1,23.7,103.0,104.0,DPOY-16
80.0,Jason Richardson,28.0,2TM,SG,72.0,71.0,2410.0,9.8,20.5,0.477,2.7,6.9,0.397,7.1,13.7,0.518,0.544,3.2,4.2,0.769,1.6,5.1,6.7,3.1,1.6,0.6,2.0,3.1,25.6,115.0,112.0,
80.0,Jason Richardson,28.0,CHA,SG,14.0,14.0,491.0,10.7,24.4,0.441,3.0,6.5,0.458,7.7,17.8,0.435,0.502,4.5,6.1,0.745,1.4,5.0,6.4,4.0,1.5,0.3,2.7,4.8,29.0,107.0,108.0,
80.0,Jason Richardson,28.0,PHO,SG,58.0,57.0,1919.0,9.6,19.7,0.488,2.7,6.9,0.383,6.9,12.7,0.545,0.556,2.9,3.8,0.778,1.7,5.1,6.8,2.9,1.6,0.7,1.9,2.7,24.8,117.0,113.0,
81.0,Mehmet Okur,29.0,UTA,C,72.0,72.0,2409.0,9.2,19.0,0.485,1.9,4.3,0.446,7.3,14.7,0.497,0.536,5.8,7.1,0.817,2.7,9.3,11.9,2.6,1.2,1.1,2.8,4.7,26.2,115.0,107.0,
82.0,Kelenna Azubuike,25.0,GSW,SF,74.0,51.0,2375.0,8.1,17.4,0.464,1.9,4.3,0.448,6.1,13.1,0.469,0.52,3.8,4.7,0.808,2.3,5.3,7.6,2.4,1.2,1.0,2.0,3.8,21.9,114.0,115.0,
83.0,Mike Miller,28.0,MIN,SF,73.0,47.0,2356.0,5.9,12.2,0.482,1.9,5.0,0.378,4.0,7.2,0.554,0.559,2.4,3.3,0.732,1.6,9.1,10.7,7.3,0.7,0.7,3.2,3.1,16.1,112.0,112.0,
84.0,Stephen Jackson,30.0,GSW,SF,59.0,59.0,2339.0,8.6,20.8,0.414,2.2,6.4,0.338,6.5,14.5,0.448,0.466,6.1,7.4,0.826,1.5,4.9,6.3,8.0,1.8,0.6,4.8,3.2,25.6,104.0,114.0,
