Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
12.0,Michael Dickerson,24.0,VAN,SG,82.0,82.0,3103.0,9.4,21.6,0.436,2.0,4.9,0.409,7.4,16.6,0.444,0.483,4.6,5.5,0.83,1.3,3.4,4.7,3.5,2.0,0.8,2.8,3.8,25.4,107.0,110.0,
13.0,Ray Allen,24.0,MIL,SG,82.0,82.0,3070.0,10.8,23.8,0.455,2.9,6.9,0.423,7.9,16.9,0.468,0.516,6.0,6.7,0.887,1.4,4.7,6.1,5.2,1.9,0.3,3.1,3.2,30.5,115.0,110.0,AS
14.0,Antoine Walker,23.0,BOS,PF,82.0,82.0,3003.0,11.0,25.4,0.43,1.2,4.8,0.256,9.7,20.6,0.471,0.455,5.3,7.5,0.699,3.4,7.7,11.0,5.2,2.0,0.5,4.4,4.4,28.4,100.0,105.0,
15.0,Elton Brand,20.0,CHI,PF,81.0,80.0,2999.0,11.3,23.4,0.482,0.0,0.0,0.0,11.3,23.3,0.483,0.482,6.6,9.6,0.685,6.2,8.3,14.5,2.8,1.2,2.4,4.1,4.6,29.1,104.0,103.0,ROY-1
16.0,Reggie Miller,34.0,IND,SG,81.0,81.0,2987.0,8.0,18.0,0.448,2.8,7.0,0.408,5.2,11.0,0.473,0.527,6.4,7.0,0.919,0.9,3.3,4.1,3.2,1.5,0.4,2.2,2.2,25.4,118.0,107.0,"MVP-13,AS"
17.0,Dikembe Mutombo,33.0,ATL,C,82.0,82.0,2984.0,5.6,10.0,0.562,0.0,0.0,,5.6,10.0,0.562,0.562,5.2,7.4,0.708,5.3,15.0,20.3,1.8,0.5,4.7,3.1,4.3,16.5,116.0,101.0,"DPOY-3,AS"
18.0,Jalen Rose,27.0,IND,SF,80.0,80.0,2978.0,9.7,20.7,0.471,1.3,3.4,0.393,8.4,17.3,0.486,0.503,4.4,5.3,0.827,0.7,6.0,6.7,5.5,1.5,0.8,3.3,4.1,25.2,106.0,105.0,"MVP-13,MIP-1"
19.0,Nick Van Exel,28.0,DEN,PG,79.0,79.0,2950.0,8.1,20.8,0.39,2.3,6.9,0.332,5.8,13.9,0.419,0.445,3.4,4.1,0.817,0.6,4.8,5.3,12.3,1.2,0.2,3.8,2.5,21.9,104.0,109.0,
20.0,Karl Malone,36.0,UTA,PF,82.0,82.0,2947.0,13.7,26.8,0.509,0.0,0.1,0.25,13.6,26.7,0.511,0.51,10.7,13.4,0.797,3.1,11.1,14.2,5.5,1.4,1.3,4.2,4.2,38.1,115.0,100.0,"MVP-4,AS,NBA2"
21.0,Dirk Nowitzki,21.0,DAL,PF,82.0,81.0,2938.0,8.9,19.2,0.461,2.0,5.3,0.379,6.9,14.0,0.491,0.513,5.0,6.0,0.83,1.8,7.4,9.2,3.5,1.1,1.2,2.4,4.4,24.7,112.0,107.0,
22.0,Lindsey Hunter,29.0,DET,PG,82.0,82.0,2919.0,6.5,15.3,0.425,2.9,6.7,0.432,3.6,8.6,0.419,0.519,2.0,2.6,0.76,0.6,3.7,4.3,5.6,2.2,0.4,2.5,3.7,17.9,108.0,107.0,
23.0,Juwan Howard,26.0,WAS,PF,82.0,82.0,2909.0,9.1,19.7,0.459,0.0,0.1,0.0,9.1,19.6,0.462,0.459,3.6,4.9,0.735,2.3,6.0,8.4,4.4,1.2,0.4,4.0,5.3,21.7,97.0,109.0,
24.0,Glenn Robinson,27.0,MIL,SF,81.0,81.0,2909.0,12.3,26.0,0.472,1.5,4.2,0.363,10.7,21.8,0.493,0.502,4.0,5.0,0.802,1.9,6.7,8.6,3.4,1.4,0.7,4.0,3.8,30.1,103.0,109.0,AS
25.0,Bryon Russell,29.0,UTA,SF,82.0,70.0,2900.0,7.5,16.9,0.446,2.0,4.9,0.396,5.6,11.9,0.467,0.504,4.4,5.8,0.75,1.8,6.1,7.9,2.9,2.4,0.4,1.9,4.7,21.4,112.0,102.0,
26.0,Sam Cassell,30.0,MIL,PG,81.0,81.0,2899.0,9.7,20.9,0.466,0.5,1.6,0.289,9.3,19.3,0.481,0.477,7.0,7.9,0.876,1.2,4.1,5.4,13.0,1.8,0.1,4.8,4.6,26.9,113.0,110.0,
27.0,Stephon Marbury,22.0,NJN,PG,74.0,74.0,2881.0,10.2,23.7,0.432,1.2,4.2,0.283,9.1,19.5,0.464,0.457,7.9,9.7,0.813,1.1,3.2,4.3,11.2,2.0,0.3,4.9,3.5,29.5,107.0,109.0,NBA3
28.0,Chris Webber,26.0,SAC,PF,75.0,75.0,2880.0,12.6,26.0,0.483,0.5,1.6,0.284,12.1,24.4,0.496,0.492,5.2,6.9,0.751,3.2,10.0,13.2,5.8,2.0,2.1,3.7,4.4,30.8,107.0,98.0,"MVP-9,AS,NBA3"
29.0,Tim Duncan,23.0,SAS,PF,74.0,74.0,2875.0,11.6,23.6,0.49,0.0,0.2,0.091,11.5,23.4,0.494,0.491,8.4,11.1,0.761,4.8,12.1,16.9,4.3,1.2,3.0,4.5,3.9,31.6,109.0,95.0,"MVP-5,AS,NBA1,DEF1"
30.0,Eric Snow,26.0,PHI,PG,82.0,80.0,2866.0,4.6,10.8,0.43,0.2,0.8,0.244,4.4,10.0,0.446,0.44,2.3,3.2,0.712,0.8,4.0,4.7,11.3,2.5,0.1,2.9,4.4,11.8,105.0,102.0,
31.0,Allen Iverson,24.0,PHI,SG,70.0,70.0,2853.0,13.2,31.5,0.421,1.6,4.7,0.341,11.6,26.7,0.435,0.446,8.0,11.3,0.713,1.3,3.6,4.8,6.0,2.6,0.1,4.2,2.9,36.1,101.0,102.0,"MVP-7,AS,NBA2"
32.0,Vin Baker,28.0,SEA,C,79.0,75.0,2849.0,9.3,20.4,0.455,0.0,0.1,0.25,9.2,20.2,0.457,0.456,5.1,7.4,0.682,4.1,6.8,10.9,2.7,0.8,1.2,3.8,5.2,23.7,99.0,106.0,
33.0,Rasheed Wallace,25.0,POR,PF,81.0,77.0,2845.0,10.2,19.6,0.519,0.2,0.9,0.16,10.0,18.7,0.537,0.522,4.4,6.2,0.704,2.4,8.2,10.6,2.7,1.6,2.0,2.9,4.1,24.9,108.0,99.0,AS
34.0,Clifford Robinson,33.0,PHO,SF,80.0,67.0,2839.0,9.5,20.5,0.464,2.2,5.8,0.37,7.4,14.7,0.501,0.517,5.4,6.9,0.782,1.9,4.6,6.5,4.0,1.6,1.1,3.0,4.3,26.6,111.0,101.0,"DPOY-8,DEF2"
35.0,Jamal Mashburn,27.0,MIA,SF,76.0,76.0,2828.0,9.7,21.9,0.445,2.1,5.3,0.403,7.6,16.7,0.458,0.493,3.5,4.5,0.778,1.2,6.0,7.2,5.6,1.5,0.3,3.4,4.1,25.1,104.0,103.0,
36.0,Eddie Jones,28.0,CHH,SG,72.0,72.0,2807.0,8.7,20.4,0.427,2.3,6.2,0.375,6.4,14.2,0.45,0.484,6.6,7.6,0.864,1.5,4.8,6.2,5.6,3.5,0.9,2.9,3.2,26.3,110.0,100.0,"DPOY-3,AS,NBA3,DEF2"
37.0,Keith Van Horn,24.0,NJN,PF,80.0,80.0,2782.0,10.4,23.4,0.445,1.6,4.3,0.368,8.9,19.2,0.462,0.478,6.2,7.3,0.847,3.7,8.9,12.6,2.9,1.2,1.1,4.6,4.8,28.6,103.0,106.0,
38.0,Steve Francis,22.0,HOU,PG,77.0,77.0,2776.0,9.1,20.5,0.445,2.0,5.7,0.345,7.2,14.8,0.483,0.493,5.3,6.7,0.786,2.8,4.7,7.5,9.3,2.2,0.5,5.6,4.2,25.5,105.0,107.0,ROY-1
39.0,Grant Hill,27.0,DET,SF,74.0,74.0,2776.0,12.6,25.7,0.489,0.6,1.8,0.347,12.0,23.9,0.5,0.501,8.7,10.9,0.795,1.8,7.1,8.9,7.0,1.9,0.8,4.3,3.4,34.5,111.0,105.0,"MVP-8,AS,NBA2"
40.0,Alan Henderson,27.0,ATL,PF,82.0,82.0,2775.0,8.1,17.5,0.461,0.0,0.2,0.1,8.1,17.3,0.465,0.462,4.2,6.3,0.671,5.0,5.8,10.8,1.5,1.5,1.0,2.6,4.4,20.4,105.0,108.0,
41.0,Jim Jackson,29.0,ATL,SF,79.0,76.0,2767.0,9.6,23.4,0.411,2.2,5.7,0.386,7.4,17.6,0.418,0.458,3.5,4.0,0.877,1.9,5.5,7.4,4.3,1.1,0.2,3.5,3.2,24.9,101.0,110.0,
42.0,Lamar Odom,20.0,LAC,SF,76.0,70.0,2767.0,8.3,18.9,0.438,1.1,3.0,0.36,7.2,15.9,0.453,0.467,5.6,7.8,0.719,2.9,8.1,11.0,5.9,1.7,1.8,4.8,5.4,23.3,100.0,108.0,ROY-3
43.0,David Wesley,29.0,CHH,PG,82.0,82.0,2760.0,7.5,17.7,0.426,1.6,4.6,0.355,5.9,13.1,0.451,0.472,4.0,5.1,0.778,0.7,3.4,4.2,8.6,2.0,0.2,2.9,3.4,20.7,106.0,105.0,
44.0,Jason Williams,24.0,SAC,PG,81.0,81.0,2760.0,6.4,17.0,0.373,2.5,8.8,0.287,3.8,8.2,0.466,0.448,2.2,3.0,0.753,0.4,3.6,4.0,10.3,2.0,0.1,5.2,2.5,17.5,93.0,105.0,
45.0,Scottie Pippen,34.0,POR,SF,82.0,82.0,2749.0,7.5,16.7,0.451,1.7,5.1,0.327,5.9,11.6,0.506,0.501,3.1,4.3,0.717,2.2,7.8,10.0,7.9,2.3,0.8,4.0,4.0,19.9,105.0,99.0,"DPOY-8,DEF2"
46.0,Alonzo Mourning,29.0,MIA,C,79.0,78.0,2748.0,12.7,23.1,0.551,0.0,0.1,0.0,12.7,23.0,0.553,0.551,8.1,11.3,0.711,4.2,10.5,14.7,2.4,0.8,5.7,4.2,6.0,33.5,112.0,96.0,"MVP-3,DPOY-1,AS,NBA2,DEF1"
47.0,Brent Barry,28.0,SEA,SG,80.0,74.0,2726.0,6.2,13.3,0.463,3.1,7.5,0.411,3.1,5.8,0.529,0.579,2.4,3.0,0.809,0.9,6.1,7.0,5.5,1.9,0.6,2.7,4.3,17.8,115.0,105.0,
48.0,Shandon Anderson,26.0,HOU,SF,82.0,82.0,2700.0,6.9,14.7,0.473,1.5,4.2,0.351,5.5,10.4,0.523,0.524,3.7,4.8,0.767,1.7,5.5,7.2,4.5,1.8,0.6,3.7,3.4,19.0,106.0,107.0,
49.0,Antonio McDyess,25.0,DEN,PF,81.0,81.0,2698.0,11.5,22.7,0.507,0.0,0.0,0.0,11.5,22.7,0.508,0.507,6.1,9.7,0.626,4.4,8.5,12.9,3.0,1.3,2.6,4.3,5.9,29.1,103.0,104.0,
50.0,Steve Smith,30.0,POR,SG,82.0,81.0,2689.0,8.3,17.9,0.467,1.9,4.8,0.398,6.4,13.1,0.492,0.52,5.7,6.8,0.85,2.4,3.8,6.2,4.2,1.4,0.6,2.3,4.3,24.3,120.0,104.0,
51.0,Horace Grant,34.0,SEA,PF,76.0,76.0,2688.0,5.1,11.5,0.444,0.0,0.1,0.0,5.1,11.4,0.447,0.444,1.5,2.1,0.721,3.2,8.1,11.3,3.6,1.1,1.1,1.2,3.7,11.7,109.0,105.0,
52.0,Othella Harrington,26.0,VAN,PF,82.0,82.0,2677.0,8.3,16.4,0.506,0.0,0.0,0.0,8.3,16.3,0.507,0.506,4.7,5.9,0.792,3.9,7.2,11.1,1.9,0.7,1.1,4.3,5.7,21.2,102.0,109.0,
53.0,Jason Kidd,26.0,PHO,PG,67.0,67.0,2616.0,6.8,16.7,0.409,1.1,3.2,0.337,5.7,13.4,0.427,0.442,4.0,4.8,0.829,1.9,7.6,9.4,13.2,2.6,0.5,4.4,2.9,18.7,106.0,98.0,"MVP-11,DPOY-8,AS,NBA1,DEF2"
54.0,Kenny Anderson,29.0,BOS,PG,82.0,82.0,2593.0,8.5,19.3,0.44,1.7,4.3,0.386,6.8,15.0,0.456,0.483,3.8,5.0,0.775,1.1,3.3,4.4,8.2,2.7,0.2,2.5,4.5,22.5,112.0,107.0,
55.0,Darrell Armstrong,31.0,ORL,PG,82.0,82.0,2590.0,9.2,21.3,0.433,2.6,7.7,0.34,6.6,13.6,0.485,0.494,4.3,4.7,0.911,1.2,3.9,5.1,9.5,3.2,0.2,4.7,2.6,25.3,107.0,102.0,MVP-13
56.0,Terrell Brandon,29.0,MIN,PG,71.0,71.0,2587.0,9.8,21.1,0.466,1.1,2.7,0.402,8.8,18.4,0.476,0.492,3.8,4.2,0.899,0.9,3.9,4.8,12.7,2.7,0.6,3.7,3.2,24.5,111.0,104.0,
57.0,Paul Pierce,22.0,BOS,SF,73.0,72.0,2583.0,9.5,21.6,0.442,1.9,5.5,0.343,7.7,16.1,0.476,0.486,7.1,8.8,0.798,1.6,6.1,7.8,4.3,3.0,1.2,3.5,4.7,28.0,109.0,103.0,
58.0,Avery Johnson,34.0,SAS,PG,82.0,82.0,2571.0,8.3,17.5,0.473,0.0,0.2,0.111,8.2,17.3,0.477,0.474,2.3,3.2,0.735,0.7,2.6,3.3,10.1,1.6,0.4,2.9,3.1,18.9,106.0,103.0,
59.0,David Robinson,34.0,SAS,C,80.0,80.0,2557.0,10.9,21.3,0.512,0.0,0.0,0.0,10.9,21.3,0.513,0.512,7.7,10.6,0.726,4.0,11.9,15.9,2.9,2.0,3.8,3.4,5.1,29.5,112.0,92.0,"AS,NBA3"
60.0,Elden Campbell,31.0,CHH,C,78.0,77.0,2538.0,7.5,16.7,0.446,0.0,0.1,0.0,7.5,16.6,0.45,0.446,5.0,7.2,0.69,3.4,8.5,11.9,2.6,1.1,3.0,2.6,5.4,19.9,101.0,100.0,
61.0,Glen Rice,32.0,LAL,SF,80.0,80.0,2530.0,8.6,19.9,0.43,1.7,4.7,0.367,6.8,15.3,0.449,0.472,7.0,8.0,0.874,1.1,5.5,6.6,3.6,1.0,0.2,2.3,3.6,25.9,113.0,102.0,
62.0,Kobe Bryant,21.0,LAL,SG,66.0,62.0,2524.0,11.3,24.1,0.468,0.9,2.9,0.319,10.3,21.2,0.489,0.488,6.7,8.2,0.821,2.2,6.3,8.5,6.6,2.2,1.3,3.7,4.5,30.3,110.0,98.0,"MVP-12,DPOY-5,AS,NBA2,DEF1"
63.0,Cuttino Mobley,24.0,HOU,SG,81.0,8.0,2496.0,8.9,20.7,0.43,2.1,6.0,0.356,6.8,14.8,0.46,0.481,6.1,7.2,0.847,1.2,4.7,5.9,4.2,1.8,0.7,3.8,3.5,26.1,106.0,107.0,6MOY-2
64.0,Michael Olowokandi,24.0,LAC,C,80.0,77.0,2493.0,6.8,15.5,0.437,0.0,0.0,,6.8,15.5,0.437,0.437,2.5,3.9,0.651,4.0,9.5,13.4,0.8,0.7,2.9,3.6,6.2,16.0,88.0,108.0,
65.0,Shawn Kemp,30.0,CLE,C,82.0,82.0,2492.0,9.7,23.3,0.417,0.0,0.1,0.333,9.7,23.2,0.418,0.418,9.9,12.8,0.776,4.6,9.9,14.6,2.8,2.0,1.9,5.9,7.5,29.4,96.0,100.0,
66.0,Antonio Davis,31.0,TOR,C,79.0,78.0,2479.0,6.6,14.9,0.44,0.0,0.0,,6.6,14.9,0.44,0.44,5.9,7.8,0.765,4.9,9.7,14.6,2.2,0.8,2.1,2.5,5.6,19.1,109.0,104.0,
67.0,Tracy McGrady,20.0,TOR,SF,79.0,34.0,2462.0,9.7,21.5,0.451,0.4,1.4,0.277,9.3,20.1,0.463,0.46,5.8,8.3,0.707,4.0,6.6,10.6,5.5,1.9,3.2,3.4,4.2,25.6,106.0,103.0,6MOY-3
68.0,Mookie Blaylock,32.0,GSW,PG,73.0,72.0,2459.0,6.7,17.1,0.391,2.1,6.2,0.336,4.6,11.0,0.422,0.451,1.4,1.9,0.705,1.1,4.4,5.5,10.0,3.0,0.5,2.9,2.5,16.8,103.0,108.0,
69.0,Christian Laettner,30.0,DET,C,82.0,82.0,2443.0,7.8,16.5,0.473,0.1,0.5,0.292,7.6,16.0,0.479,0.478,4.9,6.0,0.812,3.6,7.8,11.4,3.8,1.7,0.9,3.8,6.7,20.6,104.0,104.0,
70.0,Raef LaFrentz,23.0,DEN,C,81.0,80.0,2435.0,8.2,18.3,0.446,1.2,3.8,0.328,6.9,14.5,0.477,0.48,3.4,4.9,0.686,3.5,9.8,13.3,2.0,0.9,3.7,2.0,6.1,20.9,106.0,103.0,
71.0,John Stockton,37.0,UTA,PG,82.0,82.0,2432.0,8.0,16.0,0.501,0.9,2.7,0.355,7.0,13.3,0.53,0.53,4.9,5.7,0.86,1.0,3.7,4.7,15.5,3.1,0.3,3.9,4.2,21.8,121.0,102.0,AS
72.0,Charles Oakley,36.0,TOR,PF,80.0,80.0,2431.0,5.0,12.0,0.418,0.3,0.9,0.341,4.7,11.1,0.424,0.43,1.4,1.8,0.776,2.5,9.0,11.5,5.4,2.2,1.0,3.3,6.3,11.7,93.0,103.0,
73.0,George Lynch,29.0,PHI,SF,75.0,75.0,2416.0,6.4,13.8,0.461,0.3,0.8,0.417,6.0,13.0,0.464,0.473,2.4,3.9,0.617,4.6,7.8,12.5,2.9,2.6,0.8,2.6,5.0,15.5,103.0,98.0,
74.0,Mitch Richmond,34.0,WAS,SG,74.0,69.0,2397.0,9.7,22.7,0.426,2.0,5.2,0.386,7.6,17.4,0.438,0.47,6.4,7.3,0.876,0.8,3.8,4.6,4.0,2.4,0.3,3.3,4.1,27.7,107.0,108.0,
75.0,Malik Sealy,29.0,MIN,SF,82.0,61.0,2392.0,8.1,17.1,0.476,0.2,0.8,0.286,7.9,16.3,0.485,0.482,3.9,4.8,0.812,2.6,5.1,7.7,4.3,1.7,0.4,2.4,4.3,20.3,108.0,105.0,
76.0,Ron Mercer,23.0,2TM,SG,68.0,68.0,2377.0,9.7,22.8,0.426,0.3,1.0,0.313,9.4,21.8,0.431,0.433,4.5,5.7,0.789,1.3,3.9,5.3,3.3,1.6,0.5,3.2,3.2,24.2,96.0,107.0,
76.0,Ron Mercer,23.0,DEN,SG,37.0,37.0,1408.0,9.8,22.0,0.444,0.5,1.4,0.385,9.2,20.6,0.449,0.457,4.3,5.4,0.788,1.0,4.4,5.5,3.7,1.2,0.5,3.1,2.7,24.4,99.0,109.0,
76.0,Ron Mercer,23.0,ORL,SG,31.0,31.0,969.0,9.6,23.8,0.402,0.0,0.5,0.0,9.6,23.4,0.41,0.402,4.8,6.1,0.79,1.8,3.2,5.0,2.7,2.1,0.4,3.3,3.9,23.9,93.0,104.0,
77.0,Vlade Divac,31.0,SAC,C,82.0,81.0,2374.0,7.8,15.6,0.503,0.1,0.5,0.269,7.7,15.0,0.511,0.507,4.7,6.8,0.691,3.5,9.8,13.4,5.0,2.1,2.1,3.9,5.1,20.5,106.0,98.0,
78.0,Damon Stoudamire,26.0,POR,PG,78.0,78.0,2372.0,8.7,20.1,0.432,1.8,4.8,0.377,6.9,15.4,0.449,0.477,2.7,3.3,0.841,1.4,4.1,5.5,9.1,1.7,0.0,3.4,3.9,21.9,107.0,104.0,
79.0,Lamond Murray,26.0,CLE,SF,74.0,72.0,2365.0,9.8,21.6,0.451,1.1,2.9,0.367,8.7,18.7,0.465,0.476,4.3,5.7,0.761,2.7,6.3,9.0,2.8,2.2,0.8,3.9,4.4,24.9,98.0,104.0,
80.0,Kendall Gill,31.0,NJN,SF,76.0,75.0,2355.0,8.7,21.1,0.414,0.4,1.7,0.256,8.3,19.3,0.428,0.425,4.0,5.6,0.71,1.8,4.4,6.2,4.6,3.1,0.9,2.0,4.6,21.9,101.0,105.0,DPOY-8
81.0,Derrick Coleman,32.0,CHH,PF,74.0,64.0,2347.0,9.7,21.3,0.456,1.1,3.1,0.362,8.6,18.2,0.471,0.482,6.4,8.2,0.785,2.7,11.1,13.8,3.8,0.7,2.8,3.8,4.2,27.0,103.0,99.0,
82.0,Bo Outlaw,28.0,ORL,PF,82.0,55.0,2326.0,4.3,7.2,0.602,0.0,0.1,0.0,4.3,7.1,0.607,0.602,1.7,3.4,0.506,4.3,6.8,11.1,5.2,2.4,3.1,2.8,4.3,10.4,112.0,99.0,DPOY-8
83.0,Larry Hughes,21.0,2TM,SG,82.0,37.0,2324.0,10.1,25.1,0.4,0.6,2.7,0.232,9.4,22.4,0.421,0.413,6.1,8.3,0.74,2.5,5.2,7.7,4.5,2.5,0.6,4.3,4.2,26.9,95.0,105.0,
83.0,Larry Hughes,21.0,PHI,SG,50.0,5.0,1018.0,9.8,23.5,0.416,0.6,2.6,0.216,9.2,20.9,0.441,0.428,5.4,7.2,0.746,2.6,5.4,8.1,3.8,2.7,0.6,4.8,4.8,25.5,93.0,100.0,
83.0,Larry Hughes,21.0,GSW,SG,32.0,32.0,1306.0,10.3,26.4,0.389,0.7,2.9,0.243,9.6,23.6,0.407,0.402,6.7,9.1,0.736,2.3,5.0,7.3,5.0,2.3,0.6,3.9,3.7,27.9,96.0,109.0,
84.0,Tyrone Nesby,24.0,LAC,SG,73.0,39.0,2317.0,8.0,20.2,0.398,2.1,6.2,0.335,6.0,14.0,0.426,0.449,3.3,4.2,0.791,1.8,4.3,6.1,2.7,1.7,0.7,2.2,4.5,21.5,100.0,112.0,
85.0,Dan Majerle,34.0,MIA,SG,69.0,69.0,2308.0,3.9,9.8,0.403,2.6,7.1,0.362,1.4,2.7,0.508,0.533,1.3,1.6,0.812,0.6,7.1,7.7,4.8,2.1,0.4,1.4,3.6,11.7,115.0,101.0,
86.0,P.J. Brown,30.0,MIA,PF,80.0,80.0,2302.0,7.5,15.6,0.48,0.0,0.0,0.0,7.5,15.6,0.481,0.48,2.8,3.7,0.755,5.0,8.9,14.0,3.4,1.5,1.4,2.3,6.1,17.8,109.0,100.0,
87.0,Rodney Rogers,28.0,PHO,PF,82.0,7.0,2286.0,9.6,19.7,0.486,2.6,5.9,0.439,7.0,13.8,0.506,0.551,3.6,5.6,0.639,3.1,6.9,10.0,3.8,2.1,1.0,3.6,6.5,25.2,107.0,99.0,6MOY-1
88.0,Larry Johnson,30.0,NYK,PF,70.0,68.0,2281.0,6.7,15.4,0.433,1.4,4.1,0.333,5.3,11.3,0.469,0.477,3.0,3.9,0.766,2.1,6.9,9.0,4.1,1.0,0.2,2.2,4.8,17.7,105.0,103.0,
89.0,Doug Christie,29.0,TOR,SG,73.0,73.0,2264.0,7.1,17.5,0.407,2.3,6.3,0.36,4.9,11.2,0.434,0.472,4.2,5.0,0.843,1.4,5.1,6.5,7.4,2.3,1.0,3.3,3.8,20.7,107.0,105.0,
90.0,Anfernee Hardaway,28.0,PHO,SG,60.0,60.0,2253.0,8.6,18.1,0.474,0.7,2.3,0.324,7.8,15.8,0.496,0.494,5.1,6.5,0.79,2.1,5.8,7.9,7.1,2.1,0.9,3.5,3.7,23.0,110.0,100.0,
91.0,Jamie Feick,25.0,NJN,C,81.0,17.0,2241.0,4.2,9.8,0.428,0.1,0.1,1.0,4.1,9.7,0.424,0.431,2.2,3.1,0.707,6.1,11.4,17.5,1.6,1.0,0.9,1.4,4.8,10.6,111.0,104.0,
92.0,Metta World Peace,20.0,CHI,SF,72.0,63.0,2238.0,7.4,18.2,0.407,1.4,4.6,0.314,6.0,13.6,0.438,0.447,4.5,6.7,0.674,1.5,5.9,7.4,4.8,2.9,0.9,4.0,3.8,20.8,95.0,103.0,
93.0,Maurice Taylor,23.0,LAC,PF,62.0,60.0,2227.0,10.5,22.7,0.464,0.0,0.2,0.125,10.5,22.5,0.466,0.464,3.3,4.6,0.711,2.2,7.0,9.2,2.3,1.2,1.1,3.9,5.0,24.3,93.0,111.0,
94.0,Mario Elie,36.0,SAS,SF,79.0,79.0,2217.0,4.7,10.9,0.427,1.8,4.4,0.398,2.9,6.5,0.446,0.508,3.0,3.6,0.846,1.1,4.8,5.9,4.6,1.7,0.2,3.1,3.7,14.1,104.0,101.0,
95.0,Bob Sura,26.0,CLE,SG,73.0,45.0,2216.0,8.1,18.4,0.437,2.8,7.5,0.367,5.3,10.9,0.484,0.512,4.0,5.7,0.697,1.1,5.4,6.5,6.4,2.1,0.4,3.3,4.5,22.8,106.0,105.0,
96.0,Derek Anderson,25.0,LAC,SG,64.0,58.0,2201.0,8.8,20.0,0.438,1.3,4.1,0.309,7.5,15.8,0.472,0.47,6.3,7.2,0.877,1.9,4.1,6.0,5.1,2.1,0.3,3.9,3.5,25.1,105.0,111.0,
