Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
33.0,Caron Butler,29.0,DAL,SG,27.0,27.0,930.0,8.8,19.9,0.44,0.9,2.8,0.34,7.8,17.1,0.456,0.464,4.4,5.8,0.76,2.0,6.1,8.1,2.7,2.7,0.5,2.6,3.7,22.9,101.0,105.0,
34.0,Nen̻,27.0,DEN,C,82.0,82.0,2755.0,7.7,13.2,0.587,0.0,0.0,0.0,7.7,13.1,0.589,0.587,5.4,7.6,0.704,3.1,8.5,11.5,3.7,2.1,1.5,2.3,5.2,20.9,124.0,105.0,
35.0,Danilo Gallinari,21.0,NYK,SF,81.0,74.0,2747.0,7.3,17.2,0.423,3.5,9.1,0.381,3.8,8.2,0.469,0.523,4.7,5.7,0.818,1.2,6.2,7.4,2.5,1.4,1.1,2.0,3.6,22.7,113.0,112.0,
36.0,Rasual Butler,30.0,LAC,SF,82.0,64.0,2702.0,6.8,16.7,0.409,2.8,8.3,0.336,4.0,8.4,0.482,0.493,2.3,2.8,0.841,0.7,3.9,4.6,2.2,0.7,1.3,1.5,2.3,18.8,106.0,113.0,
37.0,Tyreke Evans,20.0,SAC,SG,72.0,72.0,2677.0,10.2,22.2,0.458,0.7,2.7,0.255,9.5,19.5,0.485,0.473,6.6,8.9,0.748,1.3,6.0,7.2,7.9,2.1,0.5,4.1,3.9,27.7,107.0,110.0,ROY-1
38.0,Carlos Boozer,28.0,UTA,PF,78.0,78.0,2673.0,11.8,21.0,0.562,0.0,0.0,,11.8,21.0,0.562,0.562,5.5,7.4,0.742,3.5,13.3,16.7,4.7,1.6,0.7,4.1,5.2,29.1,112.0,102.0,
39.0,Brandon Jennings,20.0,MIL,PG,82.0,82.0,2671.0,8.8,23.8,0.371,2.8,7.6,0.374,6.0,16.2,0.37,0.431,4.4,5.4,0.817,1.0,4.6,5.5,9.2,2.1,0.4,3.9,3.7,24.9,100.0,104.0,ROY-3
40.0,Luis Scola,29.0,HOU,PF,82.0,82.0,2671.0,10.7,20.8,0.514,0.0,0.1,0.2,10.7,20.7,0.515,0.514,4.0,5.1,0.779,3.3,10.1,13.5,3.2,1.2,0.5,3.1,4.7,25.4,108.0,107.0,
41.0,Steve Nash,35.0,PHO,PG,81.0,81.0,2660.0,9.4,18.6,0.507,2.3,5.5,0.426,7.1,13.1,0.54,0.57,4.0,4.3,0.938,0.6,4.4,5.1,16.9,0.8,0.2,5.6,2.0,25.2,121.0,114.0,"MVP-8,AS,NBA2"
42.0,Luol Deng,24.0,CHI,SF,70.0,69.0,2651.0,9.2,19.7,0.466,0.6,1.6,0.386,8.6,18.1,0.474,0.482,4.9,6.4,0.764,2.5,7.4,10.0,2.8,1.3,1.2,2.6,2.5,23.9,106.0,106.0,
43.0,Monta Ellis,24.0,GSW,SG,64.0,64.0,2647.0,11.4,25.4,0.449,1.4,4.1,0.338,10.0,21.3,0.47,0.476,5.3,7.0,0.753,0.8,3.8,4.6,6.1,2.6,0.5,4.4,3.4,29.5,99.0,112.0,
44.0,Raymond Felton,25.0,CHA,PG,80.0,80.0,2643.0,7.8,17.0,0.459,1.2,3.1,0.385,6.6,13.9,0.475,0.494,2.7,3.5,0.763,1.1,4.7,5.8,9.0,2.5,0.4,3.4,3.5,19.5,107.0,103.0,
45.0,Carmelo Anthony,25.0,DEN,SF,69.0,69.0,2634.0,13.2,28.9,0.458,1.1,3.6,0.316,12.1,25.3,0.478,0.478,9.8,11.8,0.83,2.9,5.8,8.7,4.3,1.7,0.6,4.0,4.3,37.4,110.0,109.0,"MVP-6,AS,NBA2"
46.0,Trevor Ariza,24.0,HOU,SF,72.0,71.0,2629.0,7.6,19.4,0.394,2.6,7.9,0.334,5.0,11.5,0.436,0.462,2.9,4.4,0.649,1.5,6.3,7.8,5.4,2.4,0.8,3.1,3.1,20.8,99.0,106.0,
47.0,Chris Kaman,27.0,LAC,C,76.0,76.0,2608.0,11.7,23.9,0.49,0.0,0.1,0.0,11.7,23.8,0.492,0.49,4.6,6.1,0.749,3.7,10.3,14.0,2.4,0.7,1.9,4.4,4.2,28.0,99.0,109.0,AS
48.0,Metta World Peace,30.0,LAL,SF,77.0,77.0,2605.0,6.1,14.7,0.414,2.1,5.9,0.355,4.0,8.8,0.453,0.484,2.5,3.7,0.688,2.0,4.6,6.6,4.6,2.1,0.4,2.4,3.3,16.8,106.0,105.0,DPOY-6
49.0,Lamar Odom,30.0,LAL,PF,82.0,38.0,2585.0,6.8,14.8,0.463,1.2,3.6,0.319,5.7,11.1,0.51,0.502,2.8,4.0,0.693,3.7,12.4,16.0,5.3,1.5,1.2,3.0,4.5,17.6,109.0,100.0,6MOY-6
50.0,Mike Conley,22.0,MEM,PG,80.0,80.0,2569.0,7.4,16.6,0.445,1.6,4.2,0.387,5.7,12.3,0.464,0.494,2.8,3.7,0.743,0.6,3.2,3.8,8.5,2.2,0.2,3.4,3.6,19.2,108.0,112.0,
51.0,Jason Terry,32.0,DAL,SG,77.0,12.0,2540.0,9.3,21.3,0.438,2.8,7.6,0.365,6.5,13.6,0.479,0.503,4.7,5.5,0.866,0.4,2.5,2.9,6.0,1.9,0.3,2.2,2.9,26.2,112.0,109.0,6MOY-2
52.0,Chris Bosh,25.0,TOR,C,70.0,70.0,2526.0,12.3,23.6,0.518,0.2,0.4,0.364,12.1,23.2,0.521,0.522,9.6,12.0,0.797,4.2,11.3,15.5,3.4,0.9,1.4,3.5,3.5,34.3,117.0,111.0,"MVP-12,AS"
53.0,Baron Davis,30.0,LAC,PG,75.0,73.0,2523.0,8.5,20.9,0.406,1.7,6.1,0.277,6.8,14.8,0.459,0.446,4.9,6.0,0.821,1.1,4.4,5.5,12.3,2.6,0.9,4.3,4.3,23.5,105.0,109.0,
54.0,Richard Jefferson,29.0,SAS,SF,81.0,70.0,2520.0,7.5,16.1,0.467,1.2,3.9,0.316,6.3,12.2,0.515,0.505,4.4,6.0,0.735,1.2,6.2,7.4,3.3,0.9,0.8,2.2,3.7,20.7,110.0,106.0,
55.0,Andre Miller,33.0,POR,PG,82.0,66.0,2500.0,8.8,19.9,0.445,0.4,1.8,0.2,8.5,18.1,0.469,0.454,7.0,8.6,0.821,1.8,4.0,5.8,9.7,2.0,0.2,3.8,3.7,25.1,111.0,108.0,
56.0,Rodney Stuckey,23.0,DET,PG,73.0,67.0,2499.0,9.7,24.1,0.405,0.4,1.7,0.228,9.3,22.3,0.418,0.413,6.5,7.8,0.833,1.5,4.6,6.1,7.5,2.2,0.3,3.5,4.4,26.4,103.0,112.0,
57.0,Brandon Rush,24.0,IND,SG,82.0,64.0,2491.0,5.9,13.9,0.423,2.5,6.0,0.411,3.4,7.9,0.433,0.511,1.1,1.8,0.629,0.8,6.1,6.9,2.2,1.1,1.3,1.8,3.2,15.4,99.0,108.0,
58.0,Chauncey Billups,33.0,DEN,PG,73.0,73.0,2490.0,8.2,19.6,0.418,3.2,8.3,0.386,5.0,11.3,0.441,0.499,9.5,10.4,0.91,0.5,4.1,4.6,8.3,1.7,0.2,3.6,3.1,29.0,120.0,110.0,"MVP-12,AS"
59.0,Jason Richardson,29.0,PHO,SG,79.0,76.0,2485.0,9.6,20.2,0.474,3.2,8.1,0.393,6.4,12.1,0.528,0.553,2.8,3.7,0.739,1.6,6.5,8.2,2.9,1.3,0.7,1.9,3.4,25.1,116.0,111.0,
60.0,Corey Brewer,23.0,MIN,SG,82.0,82.0,2482.0,8.2,19.1,0.431,1.7,4.8,0.346,6.6,14.3,0.459,0.474,3.3,5.2,0.648,1.4,4.2,5.6,3.9,2.4,0.6,3.3,4.5,21.5,98.0,111.0,
61.0,Kirk Hinrich,29.0,CHI,SG,74.0,53.0,2481.0,6.4,15.6,0.409,2.2,5.8,0.371,4.2,9.8,0.431,0.478,1.8,2.3,0.752,0.5,4.9,5.4,6.9,1.8,0.5,2.3,4.2,16.7,104.0,107.0,
62.0,Beno Udrih,27.0,SAC,PG,79.0,41.0,2477.0,8.6,17.3,0.493,1.5,4.1,0.377,7.0,13.2,0.53,0.538,2.4,2.9,0.837,0.8,3.7,4.5,7.7,1.8,0.2,2.8,3.4,21.1,114.0,112.0,
63.0,Marc Gasol,25.0,MEM,C,69.0,69.0,2469.0,7.9,13.5,0.581,0.0,0.0,0.0,7.9,13.5,0.582,0.581,5.2,7.8,0.67,4.3,9.0,13.3,3.4,1.4,2.3,2.8,5.3,20.9,121.0,108.0,
64.0,Carl Landry,26.0,2TM,PF,80.0,29.0,2469.0,10.3,19.3,0.536,0.0,0.1,0.333,10.3,19.2,0.537,0.537,7.1,8.8,0.806,3.9,5.8,9.7,1.4,1.1,1.3,2.8,4.8,27.8,117.0,110.0,6MOY-8
64.0,Carl Landry,26.0,HOU,PF,52.0,1.0,1415.0,10.9,19.9,0.547,0.0,0.0,,10.9,19.9,0.547,0.547,8.5,10.1,0.839,4.4,5.9,10.3,1.4,1.0,1.7,3.1,5.3,30.3,120.0,109.0,
64.0,Carl Landry,26.0,SAC,PF,28.0,28.0,1054.0,9.5,18.4,0.52,0.0,0.1,0.333,9.5,18.2,0.521,0.521,5.3,7.1,0.741,3.2,5.6,8.8,1.3,1.3,0.8,2.4,4.3,24.4,112.0,111.0,
65.0,Marvin Williams,23.0,ATL,SF,81.0,81.0,2468.0,6.5,14.3,0.455,0.9,2.8,0.303,5.7,11.5,0.492,0.485,3.8,4.6,0.819,2.3,6.7,9.0,2.0,1.4,1.0,1.6,3.5,17.7,113.0,107.0,
66.0,Al Jefferson,25.0,MIN,C,76.0,76.0,2463.0,11.4,22.8,0.498,0.0,0.1,0.0,11.4,22.7,0.5,0.498,3.7,5.4,0.68,3.7,10.6,14.3,2.8,1.3,2.0,2.8,4.2,26.4,106.0,108.0,
67.0,Jamal Crawford,29.0,ATL,SG,79.0,0.0,2460.0,10.7,23.9,0.449,3.5,9.2,0.382,7.2,14.7,0.491,0.523,5.8,6.8,0.857,0.7,3.6,4.4,5.2,1.3,0.3,3.0,2.9,30.9,114.0,110.0,6MOY-1
68.0,Tim Duncan,33.0,SAS,C,78.0,77.0,2438.0,12.0,23.2,0.518,0.0,0.2,0.182,12.0,23.0,0.522,0.519,5.8,8.0,0.725,4.7,12.2,16.9,5.3,1.0,2.5,3.0,3.3,30.0,116.0,101.0,"DPOY-14,AS,NBA3,DEF2"
69.0,Grant Hill,37.0,PHO,SF,81.0,81.0,2430.0,7.0,14.6,0.478,0.7,1.7,0.438,6.2,12.9,0.483,0.503,4.2,5.2,0.817,1.5,7.7,9.2,4.0,1.2,0.7,2.2,3.4,18.9,114.0,110.0,
70.0,Brandon Roy,25.0,POR,SG,65.0,65.0,2419.0,11.1,23.5,0.473,1.7,5.0,0.33,9.5,18.5,0.512,0.508,7.8,10.0,0.78,1.7,4.8,6.4,6.9,1.4,0.4,2.9,3.1,31.6,117.0,109.0,"AS,NBA3"
71.0,Paul Pierce,32.0,BOS,SF,71.0,71.0,2411.0,8.9,18.8,0.472,2.4,5.7,0.414,6.5,13.1,0.497,0.535,8.0,9.4,0.852,0.8,5.9,6.7,4.7,1.8,0.7,3.6,4.3,28.2,114.0,105.0,AS
72.0,Antawn Jamison,33.0,2TM,PF,66.0,64.0,2406.0,10.4,22.6,0.461,1.9,5.4,0.344,8.6,17.2,0.498,0.502,4.2,6.5,0.647,3.0,9.1,12.1,1.8,1.5,0.5,2.0,3.9,26.9,108.0,107.0,
72.0,Antawn Jamison,33.0,WAS,PF,41.0,41.0,1595.0,10.3,23.0,0.45,1.9,5.5,0.345,8.4,17.5,0.483,0.491,5.0,7.1,0.7,3.3,8.6,11.9,1.7,1.4,0.3,2.0,3.7,27.6,109.0,109.0,
72.0,Antawn Jamison,33.0,CLE,PF,25.0,23.0,811.0,10.6,21.8,0.485,1.7,5.1,0.342,8.8,16.7,0.529,0.525,2.7,5.4,0.506,2.4,10.1,12.5,2.1,1.8,0.8,1.9,4.3,25.6,106.0,102.0,
73.0,Pau Gasol,29.0,LAL,C,65.0,65.0,2403.0,9.7,18.2,0.536,0.0,0.1,0.0,9.7,18.1,0.539,0.536,6.2,7.8,0.79,5.2,10.6,15.8,4.7,0.8,2.4,3.1,3.3,25.6,120.0,102.0,"AS,NBA3"
74.0,Shawn Marion,31.0,DAL,SF,75.0,75.0,2385.0,8.6,16.9,0.508,0.1,0.4,0.158,8.5,16.5,0.516,0.51,2.3,3.0,0.755,3.4,6.9,10.4,2.3,1.5,1.3,2.2,3.1,19.5,107.0,106.0,DPOY-13
75.0,Courtney Lee,24.0,NJN,SG,71.0,66.0,2375.0,7.5,17.1,0.436,1.7,5.0,0.338,5.8,12.2,0.476,0.485,2.9,3.4,0.869,1.3,4.2,5.6,2.7,2.1,0.4,1.7,2.9,19.6,106.0,111.0,
76.0,Emeka Okafor,27.0,NOH,C,82.0,82.0,2370.0,7.6,14.3,0.53,0.0,0.0,,7.6,14.3,0.53,0.53,3.4,6.0,0.562,5.5,10.7,16.2,1.2,1.2,2.8,2.4,4.8,18.6,110.0,106.0,
77.0,Rashard Lewis,30.0,ORL,PF,72.0,72.0,2369.0,7.7,17.7,0.435,3.7,9.3,0.397,4.0,8.4,0.476,0.539,3.2,4.0,0.806,1.4,5.6,7.0,2.4,1.7,0.6,2.4,4.0,22.3,111.0,104.0,
78.0,Mo Williams,27.0,CLE,PG,69.0,68.0,2359.0,8.4,19.0,0.442,3.5,8.3,0.429,4.9,10.8,0.452,0.535,3.9,4.4,0.894,0.6,4.0,4.6,8.2,1.6,0.5,3.9,3.8,24.3,112.0,107.0,
79.0,Jason Thompson,23.0,SAC,C,75.0,58.0,2357.0,8.0,17.0,0.472,0.0,0.2,0.1,8.0,16.8,0.477,0.473,4.3,6.0,0.715,4.9,8.9,13.8,2.7,0.9,1.6,3.0,6.0,20.3,106.0,109.0,
80.0,Brendan Haywood,30.0,2TM,C,77.0,67.0,2355.0,6.1,10.9,0.562,0.0,0.0,0.0,6.1,10.9,0.563,0.562,3.4,5.4,0.62,6.2,9.7,15.9,1.0,0.6,3.5,2.2,4.6,15.6,117.0,106.0,DPOY-17
80.0,Brendan Haywood,30.0,WAS,C,49.0,48.0,1614.0,6.1,10.9,0.561,0.0,0.0,,6.1,10.9,0.561,0.561,3.3,5.1,0.646,6.5,10.0,16.5,0.6,0.6,3.3,2.2,4.7,15.5,118.0,107.0,
80.0,Brendan Haywood,30.0,DAL,C,28.0,19.0,741.0,6.2,10.9,0.564,0.0,0.1,0.0,6.2,10.9,0.568,0.564,3.5,6.1,0.575,5.5,9.1,14.6,1.8,0.6,4.0,2.2,4.5,15.8,116.0,104.0,
81.0,Thabo Sefolosha,25.0,OKC,SG,82.0,82.0,2348.0,4.3,9.7,0.44,0.9,2.9,0.313,3.4,6.8,0.494,0.486,1.3,2.0,0.674,1.7,6.8,8.5,3.2,2.1,1.0,2.0,3.4,10.7,103.0,104.0,"DPOY-8,DEF2"
82.0,Troy Murphy,29.0,IND,PF,72.0,69.0,2344.0,8.1,17.2,0.472,2.7,7.0,0.384,5.4,10.1,0.533,0.551,3.2,4.1,0.798,2.7,12.8,15.6,3.2,1.5,0.7,2.1,3.7,22.2,115.0,103.0,
83.0,Jonny Flynn,20.0,MIN,PG,81.0,81.0,2339.0,8.5,20.3,0.417,1.6,4.6,0.358,6.8,15.7,0.434,0.457,4.8,5.8,0.826,0.5,3.6,4.1,7.6,1.8,0.0,5.0,2.1,23.4,97.0,114.0,ROY-5
84.0,Michael Beasley,21.0,MIA,PF,78.0,78.0,2328.0,10.8,23.9,0.45,0.6,2.3,0.275,10.1,21.6,0.469,0.463,4.4,5.5,0.8,2.8,8.6,11.5,2.3,1.8,1.1,3.0,5.1,26.6,101.0,103.0,
85.0,Earl Watson,30.0,IND,PG,79.0,52.0,2322.0,4.7,11.2,0.426,1.1,3.9,0.288,3.6,7.2,0.5,0.476,2.6,3.6,0.71,1.2,4.0,5.1,8.5,2.2,0.3,3.7,3.9,13.2,100.0,108.0,
86.0,Wilson Chandler,22.0,NYK,SG,65.0,64.0,2320.0,9.1,18.9,0.479,0.9,3.3,0.267,8.2,15.6,0.524,0.502,2.8,3.5,0.806,2.0,5.6,7.7,3.0,1.0,1.1,2.4,4.1,21.9,106.0,113.0,
87.0,Marcus Camby,35.0,2TM,PF,74.0,74.0,2314.0,5.4,11.4,0.475,0.0,0.2,0.286,5.4,11.3,0.478,0.477,1.8,2.8,0.639,5.7,14.2,19.8,4.2,2.2,3.3,2.1,3.7,12.7,112.0,101.0,DPOY-10
87.0,Marcus Camby,35.0,LAC,PF,51.0,51.0,1596.0,5.4,11.6,0.466,0.1,0.2,0.333,5.3,11.4,0.469,0.469,1.9,3.0,0.659,5.4,14.6,20.0,4.9,2.2,3.2,2.1,3.4,12.8,111.0,101.0,
