Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
86.0,DeShawn Stevenson,22.0,2TM,SF,80.0,78.0,2444.0,376.0,871.0,0.432,19.0,71.0,0.268,357.0,800.0,0.446,0.443,138.0,204.0,0.676,79.0,219.0,298.0,158.0,52.0,17.0,120.0,140.0,909.0,0.0,
86.0,DeShawn Stevenson,22.0,UTA,SG,54.0,54.0,1511.0,261.0,586.0,0.445,7.0,30.0,0.233,254.0,556.0,0.457,0.451,89.0,133.0,0.669,43.0,135.0,178.0,92.0,28.0,16.0,80.0,86.0,618.0,0.0,
86.0,DeShawn Stevenson,22.0,ORL,SF,26.0,24.0,933.0,115.0,285.0,0.404,12.0,41.0,0.293,103.0,244.0,0.422,0.425,49.0,71.0,0.69,36.0,84.0,120.0,66.0,24.0,1.0,40.0,54.0,291.0,0.0,
87.0,NenÃª,21.0,DEN,PF,77.0,77.0,2504.0,334.0,630.0,0.53,0.0,2.0,0.0,334.0,628.0,0.532,0.53,240.0,352.0,0.682,154.0,349.0,503.0,168.0,116.0,41.0,183.0,280.0,908.0,0.0,
88.0,Carlos Arroyo,24.0,UTA,PG,71.0,71.0,2008.0,339.0,768.0,0.441,38.0,117.0,0.325,301.0,651.0,0.462,0.466,181.0,225.0,0.804,41.0,144.0,185.0,355.0,63.0,5.0,156.0,165.0,897.0,0.0,
89.0,Kurt Thomas,31.0,NYK,PF,80.0,75.0,2548.0,392.0,829.0,0.473,0.0,3.0,0.0,392.0,826.0,0.475,0.473,106.0,127.0,0.835,145.0,517.0,662.0,149.0,56.0,80.0,132.0,298.0,890.0,0.0,
90.0,Bonzi Wells,27.0,2TM,SG,72.0,27.0,1872.0,363.0,850.0,0.427,22.0,69.0,0.319,341.0,781.0,0.437,0.44,138.0,183.0,0.754,78.0,182.0,260.0,139.0,91.0,19.0,161.0,197.0,886.0,0.0,6MOY-12
90.0,Bonzi Wells,27.0,POR,SG,13.0,10.0,404.0,68.0,175.0,0.389,1.0,8.0,0.125,67.0,167.0,0.401,0.391,21.0,27.0,0.778,21.0,40.0,61.0,35.0,20.0,3.0,32.0,38.0,158.0,0.0,
90.0,Bonzi Wells,27.0,MEM,SG,59.0,17.0,1468.0,295.0,675.0,0.437,21.0,61.0,0.344,274.0,614.0,0.446,0.453,117.0,156.0,0.75,57.0,142.0,199.0,104.0,71.0,16.0,129.0,159.0,728.0,0.0,
91.0,Mike Dunleavy,23.0,GSW,SF,75.0,69.0,2336.0,323.0,720.0,0.449,94.0,254.0,0.37,229.0,466.0,0.491,0.514,137.0,185.0,0.741,87.0,355.0,442.0,220.0,68.0,13.0,143.0,169.0,877.0,0.0,
92.0,Maurice Taylor,27.0,HOU,PF,75.0,10.0,2081.0,367.0,765.0,0.48,0.0,2.0,0.0,367.0,763.0,0.481,0.48,128.0,174.0,0.736,131.0,253.0,384.0,107.0,43.0,47.0,149.0,253.0,862.0,0.0,6MOY-10
93.0,Chris Bosh,19.0,TOR,C,75.0,63.0,2510.0,327.0,712.0,0.459,5.0,14.0,0.357,322.0,698.0,0.461,0.463,202.0,288.0,0.701,191.0,366.0,557.0,78.0,59.0,106.0,107.0,215.0,861.0,0.0,ROY-5
94.0,Darius Miles,22.0,2TM,SF,79.0,56.0,2079.0,365.0,753.0,0.485,7.0,40.0,0.175,358.0,713.0,0.502,0.489,124.0,193.0,0.642,112.0,247.0,359.0,162.0,67.0,61.0,130.0,168.0,861.0,0.0,
94.0,Darius Miles,22.0,CLE,SF,37.0,16.0,888.0,143.0,331.0,0.432,5.0,30.0,0.167,138.0,301.0,0.458,0.44,39.0,72.0,0.542,48.0,119.0,167.0,80.0,25.0,27.0,56.0,84.0,330.0,0.0,
94.0,Darius Miles,22.0,POR,SF,42.0,40.0,1191.0,222.0,422.0,0.526,2.0,10.0,0.2,220.0,412.0,0.534,0.528,85.0,121.0,0.702,64.0,128.0,192.0,82.0,42.0,34.0,74.0,84.0,531.0,0.0,
95.0,David Wesley,33.0,NOH,SG,61.0,60.0,2001.0,311.0,800.0,0.389,92.0,285.0,0.323,219.0,515.0,0.425,0.446,137.0,182.0,0.753,28.0,106.0,134.0,175.0,71.0,14.0,100.0,147.0,851.0,0.0,
96.0,Eric Snow,30.0,PHI,PG,82.0,82.0,2966.0,295.0,715.0,0.413,2.0,18.0,0.111,293.0,697.0,0.42,0.414,252.0,316.0,0.797,62.0,219.0,281.0,563.0,97.0,6.0,187.0,213.0,844.0,0.0,
97.0,Mark Blount,28.0,BOS,C,82.0,73.0,2402.0,342.0,604.0,0.566,0.0,0.0,,342.0,604.0,0.566,0.566,159.0,221.0,0.719,207.0,382.0,589.0,75.0,80.0,106.0,150.0,253.0,843.0,0.0,
98.0,Tayshaun Prince,23.0,DET,SF,82.0,80.0,2701.0,338.0,723.0,0.467,57.0,157.0,0.363,281.0,566.0,0.496,0.507,108.0,141.0,0.766,93.0,297.0,390.0,191.0,63.0,69.0,119.0,149.0,841.0,0.0,
99.0,Darrell Armstrong,35.0,NOH,PG,79.0,22.0,2247.0,291.0,736.0,0.395,135.0,429.0,0.315,156.0,307.0,0.508,0.487,123.0,144.0,0.854,63.0,163.0,226.0,311.0,133.0,16.0,155.0,148.0,840.0,0.0,6MOY-13
100.0,Earl Boykins,27.0,DEN,SG,82.0,3.0,1849.0,321.0,766.0,0.419,55.0,171.0,0.322,266.0,595.0,0.447,0.455,142.0,162.0,0.877,42.0,101.0,143.0,295.0,51.0,3.0,100.0,84.0,839.0,0.0,6MOY-5
101.0,Rafer Alston,27.0,MIA,PG,82.0,28.0,2581.0,287.0,764.0,0.376,161.0,434.0,0.371,126.0,330.0,0.382,0.481,103.0,134.0,0.769,26.0,200.0,226.0,372.0,114.0,18.0,128.0,212.0,838.0,0.0,6MOY-7
102.0,P.J. Brown,34.0,NOH,PF,80.0,80.0,2753.0,339.0,712.0,0.476,0.0,1.0,0.0,339.0,711.0,0.477,0.476,158.0,185.0,0.854,237.0,453.0,690.0,155.0,78.0,73.0,101.0,203.0,836.0,0.0,
103.0,Doug Christie,33.0,SAC,SG,82.0,82.0,2780.0,317.0,688.0,0.461,49.0,142.0,0.345,268.0,546.0,0.491,0.496,148.0,172.0,0.86,69.0,260.0,329.0,347.0,151.0,41.0,155.0,186.0,831.0,0.0,DEF2
104.0,Joe Smith,28.0,MIL,PF,76.0,76.0,2254.0,311.0,708.0,0.439,1.0,5.0,0.2,310.0,703.0,0.441,0.44,207.0,241.0,0.859,230.0,413.0,643.0,78.0,47.0,94.0,82.0,209.0,830.0,0.0,
105.0,Jeff McInnis,29.0,2TM,PG,70.0,57.0,2365.0,334.0,747.0,0.447,46.0,127.0,0.362,288.0,620.0,0.465,0.478,114.0,143.0,0.797,33.0,143.0,176.0,430.0,72.0,6.0,120.0,163.0,828.0,0.0,
105.0,Jeff McInnis,29.0,POR,SG,39.0,26.0,1269.0,196.0,416.0,0.471,15.0,47.0,0.319,181.0,369.0,0.491,0.489,58.0,76.0,0.763,16.0,78.0,94.0,196.0,36.0,2.0,61.0,94.0,465.0,0.0,
105.0,Jeff McInnis,29.0,CLE,PG,31.0,31.0,1096.0,138.0,331.0,0.417,31.0,80.0,0.388,107.0,251.0,0.426,0.464,56.0,67.0,0.836,17.0,65.0,82.0,234.0,36.0,4.0,59.0,69.0,363.0,0.0,
106.0,Gordan GiriÄek,26.0,2TM,SF,73.0,43.0,2041.0,316.0,724.0,0.436,60.0,152.0,0.395,256.0,572.0,0.448,0.478,135.0,158.0,0.854,51.0,175.0,226.0,122.0,56.0,15.0,103.0,144.0,827.0,0.0,
106.0,Gordan GiriÄek,26.0,ORL,SF,48.0,25.0,1435.0,188.0,427.0,0.44,46.0,113.0,0.407,142.0,314.0,0.452,0.494,67.0,81.0,0.827,37.0,127.0,164.0,80.0,41.0,10.0,63.0,98.0,489.0,0.0,
106.0,Gordan GiriÄek,26.0,UTA,SG,25.0,18.0,606.0,128.0,297.0,0.431,14.0,39.0,0.359,114.0,258.0,0.442,0.455,68.0,77.0,0.883,14.0,48.0,62.0,42.0,15.0,5.0,40.0,46.0,338.0,0.0,
107.0,Kwame Brown,21.0,WAS,PF,74.0,57.0,2239.0,288.0,589.0,0.489,1.0,2.0,0.5,287.0,587.0,0.489,0.49,228.0,334.0,0.683,178.0,372.0,550.0,112.0,66.0,52.0,140.0,144.0,805.0,0.0,
108.0,Vlade Divac,35.0,SAC,C,81.0,81.0,2317.0,314.0,668.0,0.47,2.0,13.0,0.154,312.0,655.0,0.476,0.472,170.0,260.0,0.654,136.0,327.0,463.0,432.0,57.0,77.0,173.0,222.0,800.0,1.0,
109.0,Reggie Miller,38.0,IND,SG,80.0,80.0,2254.0,260.0,594.0,0.438,134.0,334.0,0.401,126.0,260.0,0.485,0.551,146.0,165.0,0.885,18.0,170.0,188.0,249.0,65.0,11.0,68.0,96.0,800.0,0.0,
110.0,Tyronn Lue,26.0,ORL,PG,76.0,69.0,2332.0,309.0,714.0,0.433,80.0,209.0,0.383,229.0,505.0,0.453,0.489,101.0,131.0,0.771,26.0,161.0,187.0,317.0,61.0,5.0,124.0,185.0,799.0,0.0,
111.0,Jason Williams,28.0,MEM,PG,72.0,68.0,2115.0,290.0,713.0,0.407,120.0,364.0,0.33,170.0,349.0,0.487,0.491,82.0,98.0,0.837,25.0,122.0,147.0,492.0,92.0,5.0,136.0,97.0,782.0,0.0,
112.0,Ben Wallace,29.0,DET,C,81.0,81.0,3050.0,315.0,748.0,0.421,1.0,8.0,0.125,314.0,740.0,0.424,0.422,142.0,290.0,0.49,324.0,682.0,1006.0,138.0,143.0,246.0,123.0,162.0,773.0,0.0,"MVP-7,DPOY-2,AS,NBA2,DEF1"
113.0,Mike James,28.0,2TM,PG,81.0,55.0,2196.0,272.0,657.0,0.414,106.0,281.0,0.377,166.0,376.0,0.441,0.495,103.0,127.0,0.811,28.0,206.0,234.0,339.0,96.0,3.0,124.0,156.0,753.0,0.0,
113.0,Mike James,28.0,BOS,PG,55.0,55.0,1684.0,213.0,510.0,0.418,86.0,226.0,0.381,127.0,284.0,0.447,0.502,76.0,95.0,0.8,20.0,156.0,176.0,244.0,70.0,2.0,83.0,113.0,588.0,0.0,
113.0,Mike James,28.0,DET,PG,26.0,0.0,512.0,59.0,147.0,0.401,20.0,55.0,0.364,39.0,92.0,0.424,0.469,27.0,32.0,0.844,8.0,50.0,58.0,95.0,26.0,1.0,41.0,43.0,165.0,0.0,
114.0,Corliss Williamson,30.0,DET,PF,79.0,0.0,1574.0,304.0,602.0,0.505,0.0,0.0,,304.0,602.0,0.505,0.505,144.0,197.0,0.731,88.0,168.0,256.0,57.0,30.0,20.0,113.0,204.0,752.0,0.0,6MOY-10
115.0,JiÅÃ­ Welsch,24.0,BOS,SG,81.0,68.0,2179.0,262.0,612.0,0.428,69.0,181.0,0.381,193.0,431.0,0.448,0.484,153.0,206.0,0.743,60.0,236.0,296.0,183.0,101.0,7.0,129.0,176.0,746.0,0.0,
116.0,Hedo TÃ¼rkoÄlu,24.0,SAS,SF,80.0,44.0,2073.0,262.0,645.0,0.406,101.0,241.0,0.419,161.0,404.0,0.399,0.484,114.0,161.0,0.708,52.0,306.0,358.0,154.0,80.0,32.0,94.0,165.0,739.0,0.0,
117.0,Brian Cardinal,26.0,GSW,PF,76.0,11.0,1634.0,220.0,466.0,0.472,55.0,124.0,0.444,165.0,342.0,0.482,0.531,238.0,271.0,0.878,100.0,217.0,317.0,103.0,66.0,20.0,84.0,206.0,733.0,0.0,
118.0,Stromile Swift,24.0,MEM,PF,77.0,10.0,1528.0,268.0,571.0,0.469,1.0,4.0,0.25,267.0,567.0,0.471,0.47,190.0,262.0,0.725,141.0,237.0,378.0,38.0,56.0,118.0,88.0,188.0,727.0,0.0,
119.0,Mike Miller,23.0,MEM,SF,65.0,65.0,1770.0,270.0,616.0,0.438,80.0,215.0,0.372,190.0,401.0,0.474,0.503,102.0,141.0,0.723,42.0,174.0,216.0,232.0,59.0,14.0,107.0,162.0,722.0,0.0,
120.0,Eric Williams,31.0,2TM,SF,71.0,36.0,1886.0,231.0,598.0,0.386,35.0,127.0,0.276,196.0,471.0,0.416,0.416,215.0,283.0,0.76,65.0,221.0,286.0,120.0,70.0,9.0,88.0,180.0,712.0,0.0,
120.0,Eric Williams,31.0,BOS,SF,21.0,0.0,513.0,77.0,177.0,0.435,11.0,32.0,0.344,66.0,145.0,0.455,0.466,78.0,109.0,0.716,21.0,74.0,95.0,25.0,22.0,1.0,31.0,52.0,243.0,0.0,
120.0,Eric Williams,31.0,CLE,SF,50.0,36.0,1373.0,154.0,421.0,0.366,24.0,95.0,0.253,130.0,326.0,0.399,0.394,137.0,174.0,0.787,44.0,147.0,191.0,95.0,48.0,8.0,57.0,128.0,469.0,0.0,
121.0,Rasho NesteroviÄ,27.0,SAS,C,82.0,82.0,2353.0,328.0,700.0,0.469,0.0,0.0,,328.0,700.0,0.469,0.469,54.0,114.0,0.474,257.0,376.0,633.0,114.0,51.0,165.0,107.0,247.0,710.0,0.0,
122.0,Antonio Davis,35.0,2TM,C,80.0,79.0,2570.0,266.0,660.0,0.403,0.0,0.0,,266.0,660.0,0.403,0.403,176.0,230.0,0.765,207.0,464.0,671.0,137.0,37.0,65.0,114.0,206.0,708.0,0.0,
122.0,Antonio Davis,35.0,TOR,C,15.0,15.0,538.0,46.0,120.0,0.383,0.0,0.0,,46.0,120.0,0.383,0.383,37.0,49.0,0.755,49.0,94.0,143.0,14.0,8.0,8.0,21.0,45.0,129.0,0.0,
122.0,Antonio Davis,35.0,CHI,C,65.0,64.0,2032.0,220.0,540.0,0.407,0.0,0.0,,220.0,540.0,0.407,0.407,139.0,181.0,0.768,158.0,370.0,528.0,123.0,29.0,57.0,93.0,161.0,579.0,0.0,
123.0,Etan Thomas,25.0,WAS,C,79.0,15.0,1901.0,257.0,526.0,0.489,0.0,0.0,,257.0,526.0,0.489,0.489,191.0,295.0,0.647,183.0,345.0,528.0,68.0,36.0,123.0,113.0,219.0,705.0,0.0,
124.0,Anfernee Hardaway,32.0,2TM,SG,76.0,14.0,2095.0,279.0,679.0,0.411,30.0,79.0,0.38,249.0,600.0,0.415,0.433,111.0,138.0,0.804,69.0,218.0,287.0,176.0,70.0,20.0,107.0,146.0,699.0,0.0,
124.0,Anfernee Hardaway,32.0,PHO,SG,34.0,10.0,876.0,120.0,271.0,0.443,14.0,35.0,0.4,106.0,236.0,0.449,0.469,42.0,49.0,0.857,27.0,71.0,98.0,97.0,28.0,8.0,42.0,65.0,296.0,0.0,
124.0,Anfernee Hardaway,32.0,NYK,SG,42.0,4.0,1219.0,159.0,408.0,0.39,16.0,44.0,0.364,143.0,364.0,0.393,0.409,69.0,89.0,0.775,42.0,147.0,189.0,79.0,42.0,12.0,65.0,81.0,403.0,0.0,
125.0,Glenn Robinson,31.0,PHI,SF,42.0,42.0,1336.0,275.0,614.0,0.448,34.0,100.0,0.34,241.0,514.0,0.469,0.476,114.0,137.0,0.832,46.0,143.0,189.0,57.0,42.0,9.0,106.0,96.0,698.0,0.0,
126.0,Derek Anderson,29.0,POR,SG,51.0,46.0,1810.0,230.0,612.0,0.376,79.0,259.0,0.305,151.0,353.0,0.428,0.44,155.0,188.0,0.824,26.0,156.0,182.0,228.0,66.0,3.0,90.0,79.0,694.0,0.0,
127.0,Bobby Jackson,30.0,SAC,SG,50.0,0.0,1185.0,263.0,592.0,0.444,81.0,219.0,0.37,182.0,373.0,0.488,0.513,82.0,109.0,0.752,55.0,119.0,174.0,105.0,49.0,8.0,63.0,106.0,689.0,0.0,6MOY-4
128.0,Aaron McKie,31.0,PHI,SF,75.0,41.0,2112.0,265.0,577.0,0.459,75.0,172.0,0.436,190.0,405.0,0.469,0.524,84.0,111.0,0.757,45.0,208.0,253.0,195.0,85.0,23.0,103.0,142.0,689.0,0.0,
129.0,Mehmet Okur,24.0,DET,PF,71.0,33.0,1580.0,251.0,542.0,0.463,18.0,48.0,0.375,233.0,494.0,0.472,0.48,162.0,209.0,0.775,160.0,261.0,421.0,69.0,36.0,63.0,101.0,138.0,682.0,0.0,
130.0,Morris Peterson,26.0,TOR,SF,82.0,29.0,2148.0,238.0,587.0,0.405,126.0,340.0,0.371,112.0,247.0,0.453,0.513,76.0,94.0,0.809,35.0,226.0,261.0,113.0,88.0,14.0,69.0,206.0,678.0,0.0,
131.0,Jarvis Hayes,22.0,WAS,SF,70.0,42.0,2044.0,278.0,695.0,0.4,40.0,131.0,0.305,238.0,564.0,0.422,0.429,77.0,98.0,0.786,71.0,193.0,264.0,106.0,71.0,11.0,110.0,157.0,673.0,0.0,
132.0,Theo Ratliff,30.0,2TM,C,85.0,83.0,2664.0,266.0,549.0,0.485,0.0,0.0,,266.0,549.0,0.485,0.485,140.0,217.0,0.645,195.0,419.0,614.0,71.0,54.0,307.0,120.0,300.0,672.0,0.0,"DPOY-3,DEF2"
132.0,Theo Ratliff,30.0,ATL,C,53.0,52.0,1648.0,171.0,373.0,0.458,0.0,0.0,,171.0,373.0,0.458,0.458,96.0,147.0,0.653,105.0,276.0,381.0,51.0,30.0,166.0,86.0,189.0,438.0,0.0,
132.0,Theo Ratliff,30.0,POR,C,32.0,31.0,1016.0,95.0,176.0,0.54,0.0,0.0,,95.0,176.0,0.54,0.54,44.0,70.0,0.629,90.0,143.0,233.0,20.0,24.0,141.0,34.0,111.0,234.0,0.0,
133.0,Shane Battier,25.0,MEM,SF,79.0,1.0,1947.0,242.0,543.0,0.446,65.0,186.0,0.349,177.0,357.0,0.496,0.506,120.0,164.0,0.732,102.0,201.0,303.0,101.0,101.0,58.0,56.0,187.0,669.0,0.0,6MOY-8
134.0,Juan Dixon,25.0,WAS,SG,71.0,16.0,1478.0,247.0,637.0,0.388,59.0,198.0,0.298,188.0,439.0,0.428,0.434,111.0,139.0,0.799,30.0,118.0,148.0,137.0,82.0,4.0,104.0,111.0,664.0,0.0,
135.0,Brian Grant,31.0,MIA,C,76.0,76.0,2303.0,289.0,613.0,0.471,0.0,1.0,0.0,289.0,612.0,0.472,0.471,86.0,110.0,0.782,174.0,350.0,524.0,69.0,51.0,35.0,82.0,254.0,664.0,0.0,
136.0,Samuel Dalembert,22.0,PHI,C,82.0,53.0,2197.0,270.0,499.0,0.541,0.0,1.0,0.0,270.0,498.0,0.542,0.541,112.0,174.0,0.644,194.0,432.0,626.0,21.0,44.0,189.0,86.0,273.0,652.0,0.0,
137.0,Shandon Anderson,30.0,NYK,SG,80.0,37.0,1974.0,238.0,564.0,0.422,36.0,128.0,0.281,202.0,436.0,0.463,0.454,123.0,161.0,0.764,53.0,169.0,222.0,122.0,68.0,17.0,118.0,182.0,635.0,0.0,
138.0,Brent Barry,32.0,SEA,SG,59.0,53.0,1803.0,215.0,427.0,0.504,114.0,252.0,0.452,101.0,175.0,0.577,0.637,91.0,110.0,0.827,21.0,183.0,204.0,342.0,85.0,16.0,139.0,121.0,635.0,0.0,
139.0,Speedy Claxton,25.0,GSW,PG,60.0,29.0,1595.0,224.0,524.0,0.427,4.0,22.0,0.182,220.0,502.0,0.438,0.431,182.0,224.0,0.813,38.0,118.0,156.0,267.0,97.0,9.0,102.0,146.0,634.0,0.0,
140.0,Caron Butler,23.0,MIA,SF,68.0,56.0,2030.0,240.0,631.0,0.38,10.0,42.0,0.238,230.0,589.0,0.39,0.388,133.0,176.0,0.756,92.0,234.0,326.0,126.0,75.0,13.0,91.0,162.0,623.0,0.0,
141.0,Marcus Camby,29.0,DEN,C,72.0,72.0,2162.0,262.0,549.0,0.477,0.0,2.0,0.0,262.0,547.0,0.479,0.477,98.0,136.0,0.721,211.0,516.0,727.0,132.0,86.0,187.0,98.0,239.0,622.0,0.0,
142.0,Dion Glover,25.0,2TM,SG,69.0,30.0,1643.0,230.0,589.0,0.39,40.0,119.0,0.336,190.0,470.0,0.404,0.424,120.0,156.0,0.769,58.0,208.0,266.0,130.0,50.0,19.0,102.0,123.0,620.0,0.0,
142.0,Dion Glover,25.0,ATL,SG,55.0,26.0,1465.0,205.0,524.0,0.391,36.0,105.0,0.343,169.0,419.0,0.403,0.426,110.0,142.0,0.775,54.0,183.0,237.0,115.0,40.0,17.0,83.0,106.0,556.0,0.0,
142.0,Dion Glover,25.0,TOR,SG,14.0,4.0,178.0,25.0,65.0,0.385,4.0,14.0,0.286,21.0,51.0,0.412,0.415,10.0,14.0,0.714,4.0,25.0,29.0,15.0,10.0,2.0,19.0,17.0,64.0,0.0,
143.0,Toni KukoÄ,35.0,MIL,PF,73.0,0.0,1522.0,211.0,506.0,0.417,49.0,168.0,0.292,162.0,338.0,0.479,0.465,145.0,199.0,0.729,60.0,211.0,271.0,200.0,59.0,21.0,110.0,110.0,616.0,0.0,
144.0,Lorenzen Wright,28.0,MEM,C,65.0,46.0,1674.0,257.0,586.0,0.439,0.0,5.0,0.0,257.0,581.0,0.442,0.439,96.0,131.0,0.733,144.0,301.0,445.0,71.0,45.0,58.0,77.0,192.0,610.0,0.0,
145.0,Walter McCarty,29.0,BOS,PF,77.0,23.0,1900.0,203.0,523.0,0.388,137.0,366.0,0.374,66.0,157.0,0.42,0.519,62.0,82.0,0.756,28.0,211.0,239.0,124.0,72.0,22.0,91.0,179.0,605.0,0.0,
146.0,Devean George,26.0,LAL,SF,82.0,48.0,1951.0,233.0,571.0,0.408,65.0,186.0,0.349,168.0,385.0,0.436,0.465,73.0,96.0,0.76,87.0,245.0,332.0,112.0,81.0,38.0,88.0,189.0,604.0,0.0,
147.0,Calbert Cheaney,32.0,GSW,SF,79.0,7.0,2067.0,278.0,578.0,0.481,0.0,10.0,0.0,278.0,568.0,0.489,0.481,47.0,77.0,0.61,77.0,183.0,260.0,136.0,60.0,12.0,85.0,184.0,603.0,0.0,
148.0,Bob Sura,30.0,2TM,SG,80.0,18.0,1663.0,202.0,485.0,0.416,21.0,79.0,0.266,181.0,406.0,0.446,0.438,171.0,226.0,0.757,100.0,226.0,326.0,233.0,62.0,14.0,105.0,158.0,596.0,2.0,
148.0,Bob Sura,30.0,DET,SG,53.0,0.0,707.0,71.0,173.0,0.41,9.0,36.0,0.25,62.0,137.0,0.453,0.436,48.0,69.0,0.696,30.0,73.0,103.0,89.0,37.0,9.0,39.0,86.0,199.0,0.0,
148.0,Bob Sura,30.0,ATL,SG,27.0,18.0,956.0,131.0,312.0,0.42,12.0,43.0,0.279,119.0,269.0,0.442,0.439,123.0,157.0,0.783,70.0,153.0,223.0,144.0,25.0,5.0,66.0,72.0,397.0,2.0,
149.0,Nazr Mohammed,26.0,2TM,C,80.0,24.0,1611.0,246.0,472.0,0.521,0.0,0.0,,246.0,472.0,0.521,0.521,100.0,169.0,0.592,178.0,296.0,474.0,36.0,55.0,52.0,96.0,195.0,592.0,0.0,
149.0,Nazr Mohammed,26.0,ATL,C,53.0,1.0,938.0,138.0,280.0,0.493,0.0,0.0,,138.0,280.0,0.493,0.493,69.0,110.0,0.627,101.0,166.0,267.0,20.0,22.0,27.0,55.0,113.0,345.0,0.0,
149.0,Nazr Mohammed,26.0,NYK,C,27.0,23.0,673.0,108.0,192.0,0.563,0.0,0.0,,108.0,192.0,0.563,0.563,31.0,59.0,0.525,77.0,130.0,207.0,16.0,33.0,25.0,41.0,82.0,247.0,0.0,
150.0,Brian Skinner,27.0,MIL,C,56.0,54.0,1577.0,255.0,513.0,0.497,0.0,0.0,,255.0,513.0,0.497,0.497,79.0,138.0,0.572,119.0,292.0,411.0,49.0,30.0,61.0,78.0,165.0,589.0,0.0,
151.0,Derek Fisher,29.0,LAL,SG,82.0,3.0,1769.0,203.0,576.0,0.352,52.0,179.0,0.291,151.0,397.0,0.38,0.398,122.0,153.0,0.797,30.0,122.0,152.0,187.0,103.0,4.0,79.0,115.0,580.0,0.0,
152.0,Josh Howard,23.0,DAL,SF,67.0,29.0,1589.0,229.0,532.0,0.43,20.0,66.0,0.303,209.0,466.0,0.448,0.449,97.0,138.0,0.703,149.0,219.0,368.0,97.0,69.0,54.0,67.0,168.0,575.0,0.0,
153.0,Damon Jones,27.0,MIL,PG,82.0,26.0,2016.0,210.0,524.0,0.401,98.0,273.0,0.359,112.0,251.0,0.446,0.494,55.0,72.0,0.764,15.0,155.0,170.0,478.0,30.0,4.0,103.0,92.0,573.0,0.0,
154.0,RaÃ¼l LÃ³pez,23.0,UTA,PG,82.0,11.0,1617.0,223.0,517.0,0.431,25.0,85.0,0.294,198.0,432.0,0.458,0.456,101.0,117.0,0.863,24.0,131.0,155.0,305.0,62.0,2.0,174.0,200.0,572.0,0.0,
155.0,Antonio Daniels,28.0,SEA,PG,71.0,32.0,1512.0,187.0,398.0,0.47,42.0,116.0,0.362,145.0,282.0,0.514,0.523,155.0,184.0,0.842,23.0,119.0,142.0,298.0,45.0,6.0,61.0,64.0,571.0,0.0,
156.0,Chris Crawford,28.0,ATL,PF,56.0,25.0,1207.0,211.0,471.0,0.448,44.0,113.0,0.389,167.0,358.0,0.466,0.495,103.0,119.0,0.866,58.0,117.0,175.0,45.0,37.0,20.0,55.0,131.0,569.0,0.0,
157.0,Bruce Bowen,32.0,SAS,SF,82.0,82.0,2624.0,211.0,502.0,0.42,77.0,212.0,0.363,134.0,290.0,0.462,0.497,66.0,114.0,0.579,45.0,208.0,253.0,113.0,84.0,33.0,90.0,166.0,565.0,0.0,"DPOY-4,DEF1"
158.0,Stanislav Medvedenko,24.0,LAL,PF,68.0,38.0,1442.0,237.0,537.0,0.441,0.0,3.0,0.0,237.0,534.0,0.444,0.441,89.0,116.0,0.767,148.0,195.0,343.0,57.0,38.0,18.0,59.0,191.0,563.0,0.0,
159.0,Chris Wilcox,21.0,LAC,C,65.0,17.0,1340.0,227.0,436.0,0.521,0.0,1.0,0.0,227.0,435.0,0.522,0.521,105.0,150.0,0.7,125.0,180.0,305.0,51.0,29.0,20.0,80.0,183.0,559.0,0.0,
160.0,Karl Malone,40.0,LAL,PF,42.0,42.0,1373.0,193.0,400.0,0.483,0.0,1.0,0.0,193.0,399.0,0.484,0.483,168.0,225.0,0.747,61.0,306.0,367.0,163.0,50.0,20.0,103.0,116.0,554.0,1.0,
161.0,Leandro Barbosa,21.0,PHO,PG,70.0,46.0,1500.0,210.0,470.0,0.447,83.0,210.0,0.395,127.0,260.0,0.488,0.535,47.0,61.0,0.77,23.0,100.0,123.0,165.0,93.0,7.0,120.0,184.0,550.0,0.0,
162.0,Udonis Haslem,23.0,MIA,PF,75.0,24.0,1795.0,205.0,447.0,0.459,0.0,3.0,0.0,205.0,444.0,0.462,0.459,140.0,183.0,0.765,189.0,284.0,473.0,51.0,33.0,24.0,74.0,197.0,550.0,0.0,
163.0,Rodney White,23.0,DEN,SF,72.0,0.0,985.0,215.0,468.0,0.459,33.0,87.0,0.379,182.0,381.0,0.478,0.495,78.0,104.0,0.75,44.0,121.0,165.0,60.0,32.0,20.0,78.0,105.0,541.0,0.0,
164.0,Kendall Gill,35.0,CHI,SG,56.0,35.0,1411.0,215.0,548.0,0.392,9.0,38.0,0.237,206.0,510.0,0.404,0.401,100.0,136.0,0.735,61.0,129.0,190.0,89.0,65.0,16.0,83.0,107.0,539.0,0.0,
165.0,Rodney Rogers,32.0,NJN,PF,69.0,15.0,1409.0,207.0,505.0,0.41,50.0,152.0,0.329,157.0,353.0,0.445,0.459,75.0,98.0,0.765,100.0,207.0,307.0,137.0,59.0,27.0,98.0,183.0,539.0,0.0,
