Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
17.0,Cuttino Mobley,26.0,HOU,SG,74.0,74.0,3116.0,595.0,1358.0,0.438,149.0,377.0,0.395,446.0,981.0,0.455,0.493,267.0,314.0,0.85,63.0,237.0,300.0,187.0,109.0,37.0,180.0,189.0,1606.0,0.0,
18.0,Latrell Sprewell,31.0,NYK,SF,81.0,81.0,3326.0,573.0,1419.0,0.404,145.0,403.0,0.36,428.0,1016.0,0.421,0.455,284.0,346.0,0.821,59.0,239.0,298.0,313.0,94.0,14.0,223.0,161.0,1575.0,0.0,
19.0,Allan Houston,30.0,NYK,SG,77.0,77.0,2914.0,568.0,1301.0,0.437,136.0,346.0,0.393,432.0,955.0,0.452,0.489,295.0,339.0,0.87,37.0,215.0,252.0,190.0,54.0,10.0,170.0,182.0,1567.0,0.0,
20.0,Shawn Marion,23.0,PHO,SF,81.0,81.0,3109.0,654.0,1395.0,0.469,48.0,122.0,0.393,606.0,1273.0,0.476,0.486,191.0,226.0,0.845,211.0,592.0,803.0,162.0,149.0,86.0,144.0,214.0,1547.0,0.0,
21.0,Wally Szczerbiak,24.0,MIN,SF,82.0,82.0,3117.0,609.0,1200.0,0.508,87.0,191.0,0.455,522.0,1009.0,0.517,0.544,226.0,272.0,0.831,120.0,271.0,391.0,257.0,66.0,21.0,181.0,188.0,1531.0,0.0,AS
22.0,Rasheed Wallace,27.0,POR,PF,79.0,79.0,2963.0,603.0,1287.0,0.469,114.0,317.0,0.36,489.0,970.0,0.504,0.513,201.0,274.0,0.734,136.0,509.0,645.0,152.0,101.0,101.0,131.0,212.0,1521.0,0.0,
23.0,Peja StojakoviÄ,24.0,SAC,SF,71.0,71.0,2649.0,547.0,1130.0,0.484,129.0,310.0,0.416,418.0,820.0,0.51,0.541,283.0,323.0,0.876,72.0,301.0,373.0,175.0,81.0,14.0,140.0,120.0,1506.0,0.0,"MVP-16,AS"
24.0,Jason Terry,24.0,ATL,SG,78.0,78.0,2967.0,524.0,1219.0,0.43,172.0,444.0,0.387,352.0,775.0,0.454,0.5,284.0,340.0,0.835,40.0,230.0,270.0,444.0,144.0,13.0,181.0,156.0,1504.0,0.0,
25.0,Ray Allen,26.0,MIL,SG,69.0,67.0,2525.0,530.0,1148.0,0.462,229.0,528.0,0.434,301.0,620.0,0.485,0.561,214.0,245.0,0.873,81.0,231.0,312.0,271.0,88.0,18.0,159.0,157.0,1503.0,0.0,AS
26.0,Vince Carter,25.0,TOR,SG,60.0,60.0,2385.0,559.0,1307.0,0.428,121.0,313.0,0.387,438.0,994.0,0.441,0.474,245.0,307.0,0.798,138.0,175.0,313.0,239.0,94.0,43.0,154.0,191.0,1484.0,0.0,AS
27.0,Baron Davis,22.0,CHH,PG,82.0,82.0,3318.0,559.0,1341.0,0.417,170.0,478.0,0.356,389.0,863.0,0.451,0.48,196.0,338.0,0.58,93.0,256.0,349.0,698.0,172.0,47.0,246.0,241.0,1484.0,1.0,AS
28.0,Eddie Jones,30.0,MIA,SG,81.0,81.0,3156.0,517.0,1198.0,0.432,149.0,382.0,0.39,368.0,816.0,0.451,0.494,297.0,355.0,0.837,61.0,317.0,378.0,262.0,117.0,77.0,148.0,258.0,1480.0,0.0,
29.0,Steve Nash,27.0,DAL,PG,82.0,82.0,2837.0,525.0,1088.0,0.483,156.0,343.0,0.455,369.0,745.0,0.495,0.554,260.0,293.0,0.887,50.0,204.0,254.0,634.0,53.0,4.0,229.0,164.0,1466.0,0.0,"MVP-14,AS,NBA3"
30.0,Sam Cassell,32.0,MIL,PG,74.0,73.0,2605.0,554.0,1197.0,0.463,71.0,204.0,0.348,483.0,993.0,0.486,0.492,282.0,328.0,0.86,54.0,258.0,312.0,493.0,90.0,12.0,177.0,208.0,1461.0,0.0,
31.0,Elton Brand,22.0,LAC,PF,80.0,80.0,3020.0,532.0,1010.0,0.527,0.0,0.0,,532.0,1010.0,0.527,0.527,389.0,524.0,0.742,396.0,529.0,925.0,191.0,80.0,163.0,173.0,254.0,1453.0,0.0,"MVP-16,AS"
32.0,Pau Gasol,21.0,MEM,PF,82.0,79.0,3007.0,551.0,1064.0,0.518,1.0,5.0,0.2,550.0,1059.0,0.519,0.518,338.0,477.0,0.709,238.0,492.0,730.0,223.0,41.0,169.0,224.0,195.0,1441.0,0.0,ROY-1
33.0,Michael Finley,28.0,DAL,SF,69.0,69.0,2754.0,569.0,1228.0,0.463,76.0,224.0,0.339,493.0,1004.0,0.491,0.494,210.0,251.0,0.837,90.0,270.0,360.0,230.0,65.0,25.0,117.0,144.0,1424.0,0.0,
34.0,Michael Jordan,38.0,WAS,SF,60.0,53.0,2093.0,551.0,1324.0,0.416,10.0,53.0,0.189,541.0,1271.0,0.426,0.42,263.0,333.0,0.79,50.0,289.0,339.0,310.0,85.0,26.0,162.0,119.0,1375.0,0.0,"MVP-13,AS"
35.0,Jermaine O'Neal,23.0,IND,PF,72.0,72.0,2707.0,543.0,1133.0,0.479,1.0,14.0,0.071,542.0,1119.0,0.484,0.48,284.0,413.0,0.688,188.0,569.0,757.0,118.0,45.0,166.0,174.0,269.0,1371.0,0.0,"MIP-1,AS,NBA3"
36.0,Glenn Robinson,29.0,MIL,SF,66.0,63.0,2346.0,536.0,1147.0,0.467,58.0,178.0,0.326,478.0,969.0,0.493,0.493,236.0,282.0,0.837,70.0,336.0,406.0,168.0,97.0,41.0,174.0,173.0,1366.0,0.0,
37.0,Andre Miller,25.0,CLE,PG,81.0,81.0,3023.0,474.0,1045.0,0.454,22.0,87.0,0.253,452.0,958.0,0.472,0.464,365.0,447.0,0.817,108.0,271.0,379.0,882.0,126.0,34.0,245.0,228.0,1335.0,3.0,
38.0,Chris Webber,28.0,SAC,PF,54.0,54.0,2071.0,532.0,1075.0,0.495,5.0,19.0,0.263,527.0,1056.0,0.499,0.497,253.0,338.0,0.749,150.0,396.0,546.0,258.0,90.0,76.0,158.0,181.0,1322.0,0.0,"MVP-7,AS,NBA2"
39.0,Nick Van Exel,30.0,2TM,SG,72.0,46.0,2496.0,501.0,1226.0,0.409,119.0,350.0,0.34,382.0,876.0,0.436,0.457,201.0,251.0,0.801,28.0,226.0,254.0,478.0,44.0,11.0,156.0,104.0,1322.0,0.0,
39.0,Nick Van Exel,30.0,DEN,PG,45.0,44.0,1739.0,372.0,912.0,0.408,85.0,252.0,0.337,287.0,660.0,0.435,0.454,136.0,174.0,0.782,19.0,150.0,169.0,365.0,30.0,7.0,116.0,69.0,965.0,0.0,
39.0,Nick Van Exel,30.0,DAL,SG,27.0,2.0,757.0,129.0,314.0,0.411,34.0,98.0,0.347,95.0,216.0,0.44,0.465,65.0,77.0,0.844,9.0,76.0,85.0,113.0,14.0,4.0,40.0,35.0,357.0,0.0,
40.0,Reggie Miller,36.0,IND,SG,79.0,79.0,2889.0,414.0,913.0,0.453,180.0,443.0,0.406,234.0,470.0,0.498,0.552,296.0,325.0,0.911,23.0,196.0,219.0,253.0,88.0,10.0,120.0,143.0,1304.0,0.0,
41.0,Richard Hamilton,23.0,WAS,SG,63.0,57.0,2203.0,472.0,1084.0,0.435,16.0,42.0,0.381,456.0,1042.0,0.438,0.443,300.0,337.0,0.89,73.0,143.0,216.0,171.0,38.0,14.0,132.0,136.0,1260.0,0.0,
42.0,Bonzi Wells,25.0,POR,SG,74.0,69.0,2348.0,487.0,1039.0,0.469,66.0,172.0,0.384,421.0,867.0,0.486,0.5,215.0,290.0,0.741,121.0,323.0,444.0,204.0,113.0,25.0,191.0,208.0,1255.0,0.0,
43.0,Steve Francis,24.0,HOU,PG,57.0,56.0,2343.0,420.0,1007.0,0.417,68.0,210.0,0.324,352.0,797.0,0.442,0.451,326.0,422.0,0.773,102.0,299.0,401.0,362.0,71.0,25.0,221.0,172.0,1234.0,2.0,AS
44.0,Jason Kidd,28.0,NJN,PG,82.0,82.0,3056.0,445.0,1138.0,0.391,117.0,364.0,0.321,328.0,774.0,0.424,0.442,201.0,247.0,0.814,130.0,465.0,595.0,808.0,175.0,20.0,286.0,136.0,1208.0,8.0,"MVP-2,AS,NBA1,DEF1"
45.0,Keith Van Horn,26.0,NJN,SF,81.0,81.0,2465.0,471.0,1089.0,0.433,101.0,293.0,0.345,370.0,796.0,0.465,0.479,156.0,195.0,0.8,137.0,472.0,609.0,164.0,63.0,42.0,146.0,221.0,1199.0,0.0,
46.0,Rashard Lewis,22.0,SEA,SF,71.0,70.0,2585.0,455.0,972.0,0.468,123.0,316.0,0.389,332.0,656.0,0.506,0.531,162.0,200.0,0.81,139.0,359.0,498.0,123.0,104.0,40.0,97.0,174.0,1195.0,0.0,
47.0,Juwan Howard,28.0,2TM,PF,81.0,72.0,2635.0,462.0,1005.0,0.46,0.0,2.0,0.0,462.0,1003.0,0.461,0.46,261.0,343.0,0.761,223.0,389.0,612.0,169.0,46.0,47.0,152.0,265.0,1185.0,0.0,
47.0,Juwan Howard,28.0,DAL,PF,53.0,44.0,1659.0,270.0,585.0,0.462,0.0,1.0,0.0,270.0,584.0,0.462,0.462,144.0,191.0,0.754,138.0,252.0,390.0,93.0,28.0,30.0,78.0,170.0,684.0,0.0,
47.0,Juwan Howard,28.0,DEN,PF,28.0,28.0,976.0,192.0,420.0,0.457,0.0,1.0,0.0,192.0,419.0,0.458,0.457,117.0,152.0,0.77,85.0,137.0,222.0,76.0,18.0,17.0,74.0,95.0,501.0,0.0,
48.0,Jeff McInnis,27.0,LAC,PG,81.0,80.0,3030.0,463.0,1121.0,0.413,75.0,234.0,0.321,388.0,887.0,0.437,0.446,183.0,219.0,0.836,45.0,168.0,213.0,500.0,63.0,6.0,147.0,202.0,1184.0,0.0,
49.0,Alonzo Mourning,31.0,MIA,C,75.0,74.0,2455.0,447.0,866.0,0.516,1.0,3.0,0.333,446.0,863.0,0.517,0.517,283.0,431.0,0.657,182.0,450.0,632.0,87.0,27.0,186.0,182.0,258.0,1178.0,0.0,AS
50.0,Lamond Murray,28.0,CLE,SF,71.0,68.0,2312.0,430.0,986.0,0.436,101.0,238.0,0.424,329.0,748.0,0.44,0.487,215.0,263.0,0.817,81.0,291.0,372.0,157.0,70.0,43.0,141.0,148.0,1176.0,0.0,
51.0,Wesley Person,30.0,CLE,SG,78.0,78.0,2793.0,467.0,944.0,0.495,143.0,322.0,0.444,324.0,622.0,0.521,0.57,99.0,124.0,0.798,50.0,244.0,294.0,173.0,77.0,37.0,74.0,93.0,1176.0,0.0,
52.0,Clifford Robinson,35.0,DET,PF,80.0,80.0,2855.0,454.0,1069.0,0.425,115.0,304.0,0.378,339.0,765.0,0.443,0.478,143.0,206.0,0.694,79.0,307.0,386.0,202.0,89.0,95.0,151.0,243.0,1166.0,0.0,DEF2
53.0,Brent Barry,30.0,SEA,SG,81.0,81.0,3040.0,401.0,790.0,0.508,164.0,387.0,0.424,237.0,403.0,0.588,0.611,198.0,234.0,0.846,58.0,383.0,441.0,426.0,147.0,37.0,165.0,182.0,1164.0,0.0,
54.0,Jason Richardson,21.0,GSW,SG,80.0,75.0,2629.0,464.0,1090.0,0.426,82.0,246.0,0.333,382.0,844.0,0.453,0.463,141.0,210.0,0.671,124.0,216.0,340.0,236.0,106.0,31.0,160.0,195.0,1151.0,0.0,ROY-3
55.0,Kurt Thomas,29.0,NYK,C,82.0,82.0,2771.0,463.0,938.0,0.494,1.0,6.0,0.167,462.0,932.0,0.496,0.494,216.0,265.0,0.815,214.0,533.0,747.0,87.0,71.0,79.0,153.0,341.0,1143.0,0.0,
56.0,Shane Battier,23.0,MEM,SF,78.0,78.0,3097.0,412.0,961.0,0.429,103.0,276.0,0.373,309.0,685.0,0.451,0.482,198.0,283.0,0.7,180.0,238.0,418.0,216.0,121.0,81.0,155.0,215.0,1125.0,0.0,
57.0,Antonio Davis,33.0,TOR,PF,77.0,77.0,2978.0,410.0,963.0,0.426,0.0,1.0,0.0,410.0,962.0,0.426,0.426,293.0,358.0,0.818,254.0,486.0,740.0,155.0,54.0,83.0,159.0,225.0,1113.0,0.0,
58.0,Kerry Kittles,27.0,NJN,SG,82.0,82.0,2601.0,438.0,940.0,0.466,98.0,242.0,0.405,340.0,698.0,0.487,0.518,128.0,172.0,0.744,68.0,207.0,275.0,216.0,130.0,31.0,109.0,108.0,1102.0,0.0,
59.0,John Stockton,39.0,UTA,PG,82.0,82.0,2566.0,401.0,775.0,0.517,25.0,78.0,0.321,376.0,697.0,0.539,0.534,275.0,321.0,0.857,59.0,204.0,263.0,674.0,152.0,24.0,208.0,209.0,1102.0,0.0,
60.0,Mike Bibby,23.0,SAC,PG,80.0,80.0,2659.0,446.0,985.0,0.453,51.0,138.0,0.37,395.0,847.0,0.466,0.479,155.0,193.0,0.803,37.0,185.0,222.0,403.0,87.0,15.0,134.0,133.0,1098.0,0.0,MVP-16
61.0,Kenyon Martin,24.0,NJN,PF,73.0,73.0,2504.0,445.0,962.0,0.463,15.0,67.0,0.224,430.0,895.0,0.48,0.47,181.0,267.0,0.678,113.0,275.0,388.0,192.0,90.0,121.0,172.0,261.0,1086.0,0.0,
62.0,Quentin Richardson,21.0,LAC,SG,81.0,0.0,2152.0,400.0,926.0,0.432,133.0,349.0,0.381,267.0,577.0,0.463,0.504,143.0,187.0,0.765,113.0,221.0,334.0,128.0,78.0,21.0,102.0,142.0,1076.0,0.0,6MOY-3
63.0,Elden Campbell,33.0,CHH,PF,77.0,74.0,2156.0,384.0,794.0,0.484,0.0,2.0,0.0,384.0,792.0,0.485,0.484,306.0,384.0,0.797,133.0,397.0,530.0,102.0,60.0,137.0,138.0,264.0,1074.0,0.0,
64.0,Corliss Williamson,28.0,DET,SF,78.0,7.0,1701.0,411.0,806.0,0.51,1.0,5.0,0.2,410.0,801.0,0.512,0.511,240.0,298.0,0.805,117.0,202.0,319.0,94.0,49.0,26.0,137.0,226.0,1063.0,0.0,6MOY-1
65.0,Raef LaFrentz,25.0,2TM,C,78.0,76.0,2455.0,421.0,920.0,0.458,104.0,268.0,0.388,317.0,652.0,0.486,0.514,105.0,151.0,0.695,176.0,403.0,579.0,89.0,55.0,213.0,94.0,281.0,1051.0,0.0,
65.0,Raef LaFrentz,25.0,DEN,C,51.0,51.0,1668.0,307.0,659.0,0.466,75.0,173.0,0.434,232.0,486.0,0.477,0.523,70.0,105.0,0.667,117.0,262.0,379.0,60.0,31.0,153.0,60.0,173.0,759.0,0.0,
65.0,Raef LaFrentz,25.0,DAL,C,27.0,25.0,787.0,114.0,261.0,0.437,29.0,95.0,0.305,85.0,166.0,0.512,0.492,35.0,46.0,0.761,59.0,141.0,200.0,29.0,24.0,60.0,34.0,108.0,292.0,0.0,
66.0,Brad Miller,25.0,2TM,C,76.0,75.0,2263.0,366.0,733.0,0.499,3.0,7.0,0.429,363.0,726.0,0.5,0.501,297.0,383.0,0.775,252.0,369.0,621.0,152.0,76.0,41.0,115.0,244.0,1032.0,0.0,
66.0,Brad Miller,25.0,CHI,C,48.0,47.0,1391.0,208.0,452.0,0.46,2.0,4.0,0.5,206.0,448.0,0.46,0.462,190.0,253.0,0.751,176.0,225.0,401.0,101.0,52.0,29.0,74.0,156.0,608.0,0.0,
66.0,Brad Miller,25.0,IND,C,28.0,28.0,872.0,158.0,281.0,0.562,1.0,3.0,0.333,157.0,278.0,0.565,0.564,107.0,130.0,0.823,76.0,144.0,220.0,51.0,24.0,12.0,41.0,88.0,424.0,0.0,
67.0,Chauncey Billups,25.0,MIN,PG,82.0,54.0,2355.0,348.0,823.0,0.423,124.0,315.0,0.394,224.0,508.0,0.441,0.498,207.0,234.0,0.885,35.0,191.0,226.0,450.0,66.0,17.0,138.0,169.0,1027.0,1.0,
68.0,Damon Stoudamire,28.0,POR,PG,75.0,71.0,2796.0,369.0,918.0,0.402,104.0,295.0,0.353,265.0,623.0,0.425,0.459,174.0,196.0,0.888,78.0,214.0,292.0,490.0,67.0,7.0,149.0,153.0,1016.0,0.0,
69.0,Darrell Armstrong,33.0,ORL,PG,82.0,79.0,2730.0,347.0,828.0,0.419,139.0,398.0,0.349,208.0,430.0,0.484,0.503,182.0,205.0,0.888,83.0,236.0,319.0,453.0,157.0,10.0,175.0,166.0,1015.0,0.0,
70.0,Kenny Thomas,24.0,HOU,PF,72.0,71.0,2484.0,396.0,829.0,0.478,0.0,16.0,0.0,396.0,813.0,0.487,0.478,223.0,336.0,0.664,158.0,358.0,516.0,137.0,85.0,66.0,143.0,195.0,1015.0,0.0,
71.0,Doug Christie,31.0,SAC,SG,81.0,81.0,2798.0,338.0,735.0,0.46,90.0,256.0,0.352,248.0,479.0,0.518,0.521,206.0,242.0,0.851,74.0,300.0,374.0,340.0,160.0,25.0,164.0,209.0,972.0,0.0,DEF2
72.0,Alvin Williams,27.0,TOR,PG,82.0,82.0,2927.0,403.0,971.0,0.415,62.0,193.0,0.321,341.0,778.0,0.438,0.447,103.0,140.0,0.736,58.0,223.0,281.0,468.0,135.0,26.0,150.0,191.0,971.0,0.0,
73.0,Ricky Davis,22.0,CLE,SF,82.0,8.0,1954.0,376.0,781.0,0.481,11.0,35.0,0.314,365.0,746.0,0.489,0.488,196.0,248.0,0.79,63.0,180.0,243.0,178.0,69.0,23.0,148.0,145.0,959.0,0.0,6MOY-8
74.0,Anfernee Hardaway,30.0,PHO,SG,80.0,55.0,2462.0,389.0,931.0,0.418,23.0,83.0,0.277,366.0,848.0,0.432,0.43,158.0,195.0,0.81,98.0,252.0,350.0,324.0,122.0,32.0,189.0,184.0,959.0,1.0,
75.0,Jason Williams,26.0,MEM,PG,65.0,65.0,2236.0,376.0,985.0,0.382,127.0,430.0,0.295,249.0,555.0,0.449,0.446,80.0,101.0,0.792,22.0,173.0,195.0,519.0,111.0,7.0,214.0,102.0,959.0,0.0,
76.0,Matt Harpring,25.0,PHI,SF,81.0,81.0,2541.0,386.0,838.0,0.461,21.0,69.0,0.304,365.0,769.0,0.475,0.473,165.0,222.0,0.743,203.0,370.0,573.0,107.0,70.0,5.0,127.0,201.0,958.0,0.0,
77.0,Chucky Atkins,27.0,DET,PG,79.0,62.0,2285.0,368.0,790.0,0.466,138.0,336.0,0.411,230.0,454.0,0.507,0.553,83.0,120.0,0.692,31.0,127.0,158.0,263.0,72.0,11.0,128.0,177.0,957.0,0.0,
78.0,Mike Miller,21.0,ORL,SF,63.0,53.0,2123.0,351.0,802.0,0.438,116.0,303.0,0.383,235.0,499.0,0.471,0.51,138.0,181.0,0.762,49.0,224.0,273.0,198.0,47.0,23.0,108.0,145.0,956.0,0.0,
79.0,David Robinson,36.0,SAS,C,78.0,78.0,2303.0,341.0,672.0,0.507,0.0,0.0,,341.0,672.0,0.507,0.507,269.0,395.0,0.681,191.0,456.0,647.0,94.0,86.0,140.0,104.0,193.0,951.0,0.0,
80.0,David Wesley,31.0,CHH,SG,67.0,63.0,2487.0,364.0,910.0,0.4,85.0,256.0,0.332,279.0,654.0,0.427,0.447,138.0,188.0,0.734,44.0,99.0,143.0,236.0,74.0,15.0,119.0,147.0,951.0,0.0,
81.0,Troy Hudson,25.0,ORL,PG,81.0,4.0,1854.0,354.0,815.0,0.434,66.0,187.0,0.353,288.0,628.0,0.459,0.475,176.0,201.0,0.876,30.0,115.0,145.0,255.0,57.0,6.0,163.0,119.0,950.0,0.0,6MOY-5
82.0,Marcus Fizer,23.0,CHI,PF,76.0,20.0,1963.0,371.0,848.0,0.438,7.0,41.0,0.171,364.0,807.0,0.451,0.442,189.0,283.0,0.668,128.0,299.0,427.0,120.0,49.0,24.0,131.0,186.0,938.0,0.0,
83.0,Desmond Mason,24.0,SEA,SF,75.0,20.0,2420.0,357.0,769.0,0.464,16.0,59.0,0.271,341.0,710.0,0.48,0.475,201.0,237.0,0.848,92.0,259.0,351.0,104.0,67.0,27.0,104.0,170.0,931.0,0.0,6MOY-5
84.0,Dikembe Mutombo,35.0,PHI,C,80.0,80.0,2907.0,321.0,641.0,0.501,0.0,0.0,,321.0,641.0,0.501,0.501,278.0,364.0,0.764,254.0,609.0,863.0,83.0,29.0,190.0,156.0,242.0,920.0,1.0,"DPOY-3,AS,NBA3,DEF2"
85.0,Rodney Rogers,30.0,2TM,SF,77.0,8.0,1880.0,356.0,756.0,0.471,88.0,235.0,0.374,268.0,521.0,0.514,0.529,117.0,149.0,0.785,129.0,219.0,348.0,112.0,66.0,29.0,108.0,226.0,917.0,0.0,
85.0,Rodney Rogers,30.0,PHO,SF,50.0,7.0,1254.0,249.0,534.0,0.466,49.0,140.0,0.35,200.0,394.0,0.508,0.512,82.0,99.0,0.828,95.0,146.0,241.0,72.0,50.0,17.0,66.0,148.0,629.0,0.0,
85.0,Rodney Rogers,30.0,BOS,SF,27.0,1.0,626.0,107.0,222.0,0.482,39.0,95.0,0.411,68.0,127.0,0.535,0.57,35.0,50.0,0.7,34.0,73.0,107.0,40.0,16.0,12.0,42.0,78.0,288.0,0.0,
86.0,Keon Clark,26.0,TOR,C,81.0,31.0,2185.0,380.0,775.0,0.49,0.0,5.0,0.0,380.0,770.0,0.494,0.49,155.0,230.0,0.674,182.0,421.0,603.0,88.0,58.0,122.0,140.0,258.0,915.0,0.0,
87.0,Bobby Jackson,28.0,SAC,PG,81.0,3.0,1750.0,334.0,754.0,0.443,79.0,219.0,0.361,255.0,535.0,0.477,0.495,149.0,184.0,0.81,82.0,169.0,251.0,164.0,73.0,11.0,93.0,145.0,896.0,0.0,6MOY-2
88.0,Larry Hughes,23.0,GSW,SG,73.0,56.0,2049.0,343.0,810.0,0.423,18.0,93.0,0.194,325.0,717.0,0.453,0.435,191.0,259.0,0.737,83.0,162.0,245.0,316.0,113.0,23.0,171.0,150.0,895.0,0.0,
89.0,Steve Smith,32.0,SAS,SG,77.0,76.0,2211.0,310.0,682.0,0.455,116.0,246.0,0.472,194.0,436.0,0.445,0.54,159.0,181.0,0.878,45.0,148.0,193.0,151.0,54.0,15.0,108.0,158.0,895.0,0.0,
90.0,Vlade Divac,33.0,SAC,C,80.0,80.0,2420.0,338.0,716.0,0.472,3.0,13.0,0.231,335.0,703.0,0.477,0.474,209.0,340.0,0.615,205.0,466.0,671.0,297.0,79.0,94.0,158.0,229.0,888.0,1.0,
